osmid,oneway,ref,name,highway,reversed,length,geometry,maxspeed,lanes,bridge
241376554,True,RN 8,Avenue Ghiboub Boualem,primary,False,32.337,"LINESTRING (3.1375577 36.7210231, 3.1371995 36.7209769)",,,
26323663,True,,Avenue Ghiboub Boualem,secondary,False,17.433,"LINESTRING (3.1375577 36.7210231, 3.1377134 36.7210442, 3.13775 36.7210514)",,,
26323635,True,,Avenue du 5 Juillet,secondary,False,71.96,"LINESTRING (3.1394537 36.7195367, 3.1388362 36.7199536)",,,
265606606,False,,,residential,False,64.441,"LINESTRING (3.1394537 36.7195367, 3.1397219 36.7198098, 3.1396883 36.7200402)",,,
266036288,True,,,primary,False,59.868,"LINESTRING (3.1385799 36.7204755, 3.137916 36.7205573)",30,,
29690310,True,,Rue Aouane Ahmed,residential,False,31.319000000000003,"LINESTRING (3.1385799 36.7204755, 3.1388089 36.7204544, 3.1389293 36.7204458)",,,
29691845,True,,Rue des Frères Zaghnoun,residential,False,99.44999999999999,"LINESTRING (3.1385799 36.7204755, 3.138398 36.7208911, 3.1382107 36.7213195)",,,
26323663,True,,Avenue Ghiboub Boualem,secondary,False,114.908,"LINESTRING (3.1384223 36.7217916, 3.1386132 36.7222465, 3.1386274 36.7223123, 3.138605 36.7225518, 3.1385974 36.7226375, 3.1386076 36.7227275, 3.1386407 36.7227925)",,,
29691847,True,,Rue El Imam Ali,residential,False,130.469,"LINESTRING (3.1384223 36.7217916, 3.1387813 36.7210218, 3.1388484 36.7208778, 3.1388911 36.7207862, 3.1389104 36.7206874)",,,
333633625,False,,Avenue Ghiboub Boualem,secondary,True,99.99699999999999,"LINESTRING (3.1406643 36.7218335, 3.1405853 36.7217251, 3.1405411 36.7216423, 3.140494 36.7215517, 3.1404298 36.7214252, 3.1403748 36.7213666, 3.140297 36.7213123, 3.140211 36.7212817, 3.1400616 36.7212512, 3.1399452 36.72124)",50,,
26323635,True,,Avenue du 5 Juillet,secondary,False,25.718,"LINESTRING (3.1396895 36.7194034, 3.1394537 36.7195367)",,,
26323719,False,RN 8,Rue Mokrani Saïd,primary,True,15.524,"LINESTRING (3.1378178 36.7188132, 3.1379522 36.718902)",,,
577194502,True,RN 8,Rue Mokrani Saïd,primary,False,80.393,"LINESTRING (3.1378178 36.7188132, 3.1375963 36.7186135, 3.1374666 36.7184025, 3.1373845 36.718192)",,,
498147589,True,RN 8,Rue Mokrani Saïd,primary,False,43.792,"LINESTRING (3.137193 36.7177007, 3.1370801 36.7173421, 3.1370716 36.7173191)",,,
241562143,True,RN 38,,primary,False,14.54,"LINESTRING (3.1343364 36.7193655, 3.1343791 36.7194917)",,,
26323791,True,,,primary_link,False,20.3,"LINESTRING (3.1342092 36.7197311, 3.1342391 36.7196583, 3.1342823 36.7195582)",,,
26323801,True,RN 8,,primary,False,7.038,"LINESTRING (3.134468 36.7198345, 3.1343936 36.7198557)",30,2,
26323802,True,RN 8,,primary,False,25.116,"LINESTRING (3.134717 36.7197468, 3.1348539 36.7198189, 3.1349359 36.7198869)",30,2,
26323801,True,RN 8,,primary,False,42.625,"LINESTRING (3.1349359 36.7198869, 3.1347823 36.7198477, 3.1346249 36.7198285, 3.1345461 36.7198254, 3.134468 36.7198345)",30,2,
"[26323552, 231431019]",False,RN 8,Pont de 8 Mai,primary,"[False, True]",137.449,"LINESTRING (3.1349359 36.7198869, 3.1351114 36.7199877, 3.1352536 36.7200835, 3.1352745 36.7200976, 3.1360497 36.7206595, 3.1360988 36.7206972)",50,,yes
26323802,True,RN 8,,primary,False,10.256,"LINESTRING (3.1340183 36.7201119, 3.1340507 36.7200234)",30,2,
556047934,False,RN 8,Rue Hassen Bey Ali,primary,True,267.592,"LINESTRING (3.1340183 36.7201119, 3.1339453 36.720207, 3.1338212 36.7204188, 3.1334946 36.7210942, 3.1333329 36.7214264, 3.1330953 36.7219434, 3.1328998 36.7223427)",,2,
26323791,True,,,primary_link,False,24.148,"LINESTRING (3.1341123 36.7199339, 3.1342092 36.7197311)",,,
26323802,True,RN 8,,primary,False,29.879,"LINESTRING (3.1341123 36.7199339, 3.1342041 36.7198286, 3.1342419 36.7197927, 3.1342887 36.7197645, 3.1343416 36.7197458)",30,2,
42454271,False,,Rue Mehdi Mohamed,residential,True,37.784,"LINESTRING (3.141598 36.718345, 3.1413553 36.7180664)",,,
678102047,False,CW 118,Avenue Hamidouche Ahmed,secondary,True,57.089,"LINESTRING (3.141598 36.718345, 3.1421413 36.7180731)",,,
823114238,True,CW 118,Rue Guetaf Abdelouahab,secondary,False,82.865,"LINESTRING (3.141598 36.718345, 3.1408285 36.7187632)",,,
29690310,True,,Rue Aouane Ahmed,residential,False,44.536,"LINESTRING (3.1408723 36.7204819, 3.1413702 36.7205156)",,,
29691858,False,,Rue Bida Lakhdar,residential,True,61.761,"LINESTRING (3.1408723 36.7204819, 3.1409094 36.7200173, 3.1409165 36.7199276)",,,
29691552,False,,Rue Tata Abdelhamid,residential,False,58.18,"LINESTRING (3.1418123 36.7196706, 3.142163 36.7201119)",,,
317109592,False,,,residential,False,47.747,"LINESTRING (3.1418123 36.7196706, 3.1415165 36.7193126)",,,
29691346,False,,Rue Djebel Bouzegza,residential,True,59.079,"LINESTRING (3.142163 36.7201119, 3.14151 36.7200207)",,,
29691552,False,,Rue Tata Abdelhamid,residential,False,53.75,"LINESTRING (3.142163 36.7201119, 3.1424716 36.7205272)",,,
29691552,False,,Rue Tata Abdelhamid,residential,True,58.18,"LINESTRING (3.142163 36.7201119, 3.1418123 36.7196706)",,,
29691696,False,,Rue de la Charte d'Alger,residential,False,114.882,"LINESTRING (3.142756 36.7190293, 3.1415165 36.7193126)",,,
380404702,True,,Rue Cheikh Bouamama,tertiary,False,182.878,"LINESTRING (3.142756 36.7190293, 3.1425242 36.7188985, 3.1423182 36.7188366, 3.1420865 36.7188504, 3.141314 36.7190361, 3.1408233 36.7191459)",,,
29691346,False,,Rue Djebel Bouzegza,residential,False,59.079,"LINESTRING (3.14151 36.7200207, 3.142163 36.7201119)",,,
29691346,False,,Rue Djebel Bouzegza,residential,True,8.46,"LINESTRING (3.14151 36.7200207, 3.1414168 36.7200063)",,,
29691696,False,,Rue de la Charte d'Alger,residential,True,96.063,"LINESTRING (3.14151 36.7200207, 3.1412955 36.7193631, 3.1415165 36.7193126)",,,
29691788,True,,Rue des Frères Benameur,residential,False,179.207,"LINESTRING (3.142639 36.7184537, 3.1408233 36.7191459)",,,
29691117,True,,Rue Boucheda Tahar,residential,False,61.31,"LINESTRING (3.1421413 36.7180731, 3.142639 36.7184537)",,,
241374322,True,,,residential,False,37.598,"LINESTRING (3.1421413 36.7180731, 3.1419157 36.7177874)",,,
