osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,junction
291761300,True,2,tertiary,40,False,370.961,"LINESTRING (-0.0244085 26.9590656, -0.0262858 26.9606621, -0.0267501 26.9609266, -0.0270571 26.9609945, -0.0273356 26.9610268)",
291761344,False,,residential,,False,254.407,"LINESTRING (-0.028068 26.9590916, -0.0257641 26.9601004)",
291761344,False,,residential,,True,146.491,"LINESTRING (-0.028068 26.9590916, -0.028551 26.9603367)",
291986852,False,,residential,,False,62.104,"LINESTRING (-0.028068 26.9590916, -0.0286272 26.9588396)",
1181302437,False,,unclassified,,False,101.68,"LINESTRING (-0.028068 26.9590916, -0.0277144 26.9582332)",
291761344,False,,residential,,True,254.407,"LINESTRING (-0.0257641 26.9601004, -0.028068 26.9590916)",
291761303,True,2,tertiary,40,False,186.144,"LINESTRING (-0.0257641 26.9601004, -0.0244741 26.9590035, -0.0244044 26.9589456)",
291761328,False,,residential,,False,115.23,"LINESTRING (-0.028551 26.9603367, -0.0275827 26.9609103)",
291761328,False,,residential,,True,88.443,"LINESTRING (-0.028551 26.9603367, -0.0293208 26.9599344)",
291761344,False,,residential,,False,146.491,"LINESTRING (-0.028551 26.9603367, -0.028068 26.9590916)",
291761344,False,,residential,,True,43.003,"LINESTRING (-0.028551 26.9603367, -0.0286941 26.9607018)",
291761332,False,,residential,,False,89.342,"LINESTRING (-0.0295495 26.9604483, -0.0286941 26.9607018)",
291986837,False,,residential,,False,61.475,"LINESTRING (-0.0295495 26.9604483, -0.0293208 26.9599344)",
291986837,False,,residential,,True,27.09,"LINESTRING (-0.0295495 26.9604483, -0.0296409 26.9606779)",
291761332,False,,residential,,True,89.342,"LINESTRING (-0.0286941 26.9607018, -0.0295495 26.9604483)",
291761344,False,,residential,,False,43.003,"LINESTRING (-0.0286941 26.9607018, -0.028551 26.9603367)",
291761344,False,,residential,,True,60.287,"LINESTRING (-0.0286941 26.9607018, -0.028878 26.9612186)",
291761332,False,,residential,,False,111.986,"LINESTRING (-0.0286941 26.9607018, -0.0278262 26.960954, -0.0276136 26.960993)",
291761328,False,,residential,,True,115.23,"LINESTRING (-0.0275827 26.9609103, -0.028551 26.9603367)",
291761299,True,2,residential,30,False,29.605999999999998,"LINESTRING (-0.0275827 26.9609103, -0.0275515 26.9608844, -0.027513 26.9608679, -0.0274708 26.9608624, -0.0274286 26.9608683, -0.0273903 26.960885, -0.0273593 26.9609111, -0.0273384 26.9609443)",roundabout
291761299,True,2,residential,30,False,9.307,"LINESTRING (-0.0273384 26.9609443, -0.0273292 26.9609853, -0.0273356 26.9610268)",roundabout
291761303,True,2,tertiary,40,False,187.37900000000002,"LINESTRING (-0.0273384 26.9609443, -0.0270713 26.9609097, -0.0267884 26.9608472, -0.0263452 26.9605946, -0.0257641 26.9601004)",
291761299,True,2,residential,30,False,9.872,"LINESTRING (-0.0276136 26.960993, -0.0276107 26.9609635, -0.0276002 26.9609354, -0.0275827 26.9609103)",roundabout
291761332,False,,residential,,True,111.986,"LINESTRING (-0.0276136 26.960993, -0.0278262 26.960954, -0.0286941 26.9607018)",
291761299,True,2,residential,30,False,4.948,"LINESTRING (-0.0273356 26.9610268, -0.0273451 26.9610474, -0.0273584 26.9610662)",roundabout
291761299,True,2,residential,30,False,31.87,"LINESTRING (-0.0273584 26.9610662, -0.0273899 26.961093, -0.0274289 26.9611102, -0.027472 26.9611159, -0.027515 26.9611098, -0.0275539 26.9610924, -0.0275851 26.9610654, -0.0276056 26.9610311, -0.0276087 26.9610164)",roundabout
291761336,False,,residential,,False,389.712,"LINESTRING (-0.0273584 26.9610662, -0.0259103 26.9618494, -0.0259857 26.9620285, -0.0271768 26.9634867)",
291761344,False,,residential,,False,39.023,"LINESTRING (-0.0289971 26.9615531, -0.028878 26.9612186)",
291761336,False,,residential,,True,389.712,"LINESTRING (-0.0271768 26.9634867, -0.0259857 26.9620285, -0.0259103 26.9618494, -0.0273584 26.9610662)",
291986838,False,,residential,,False,11.419,"LINESTRING (-0.0278264 26.9582091, -0.0277144 26.9582332)",
291986837,False,,residential,,False,32.458,"LINESTRING (-0.0297504 26.960953, -0.0296409 26.9606779)",
291986919,False,,residential,,False,91.368,"LINESTRING (-0.0297504 26.960953, -0.028878 26.9612186)",
291986837,False,,residential,,False,27.09,"LINESTRING (-0.0296409 26.9606779, -0.0295495 26.9604483)",
291986837,False,,residential,,True,32.458,"LINESTRING (-0.0296409 26.9606779, -0.0297504 26.960953)",
291986839,False,,residential,,False,57.55,"LINESTRING (-0.0296409 26.9606779, -0.0301884 26.9605055)",
291986880,False,,residential,,True,80.606,"LINESTRING (-0.0282339 26.9582051, -0.0286272 26.9588396)",
291986840,False,,residential,,False,34.372,"LINESTRING (-0.0275478 26.9615384, -0.0273597 26.9612787)",
291986851,False,,residential,,False,51.627,"LINESTRING (-0.0275478 26.9615384, -0.027113 26.9617941)",
291986851,False,,residential,,True,50.635,"LINESTRING (-0.0275478 26.9615384, -0.0279743 26.9612877)",
291986852,False,,residential,,True,94.058,"LINESTRING (-0.0294741 26.9584579, -0.0286272 26.9588396)",
291986838,False,,residential,,True,337.489,"LINESTRING (-0.0244044 26.9589456, -0.0277144 26.9582332)",
291761328,False,,residential,,False,88.443,"LINESTRING (-0.0293208 26.9599344, -0.028551 26.9603367)",
291761328,False,,residential,,True,68.809,"LINESTRING (-0.0293208 26.9599344, -0.0299201 26.959622)",
291986837,False,,residential,,True,61.475,"LINESTRING (-0.0293208 26.9599344, -0.0295495 26.9604483)",
291986880,False,,residential,,False,139.805,"LINESTRING (-0.0293208 26.9599344, -0.0286272 26.9588396)",
291986852,False,,residential,,False,94.058,"LINESTRING (-0.0286272 26.9588396, -0.0294741 26.9584579)",
291986852,False,,residential,,True,62.104,"LINESTRING (-0.0286272 26.9588396, -0.028068 26.9590916)",
291986880,False,,residential,,False,80.606,"LINESTRING (-0.0286272 26.9588396, -0.0282339 26.9582051)",
291986880,False,,residential,,True,139.805,"LINESTRING (-0.0286272 26.9588396, -0.0293208 26.9599344)",
291761328,False,,residential,,False,68.809,"LINESTRING (-0.0299201 26.959622, -0.0293208 26.9599344)",
291986839,False,,residential,,True,57.55,"LINESTRING (-0.0301884 26.9605055, -0.0296409 26.9606779)",
291986851,False,,residential,,False,50.635,"LINESTRING (-0.0279743 26.9612877, -0.0275478 26.9615384)",
291986919,False,,residential,,False,47.149,"LINESTRING (-0.0279743 26.9612877, -0.0276087 26.9610164)",
291986919,False,,residential,,True,92.604,"LINESTRING (-0.0279743 26.9612877, -0.0281745 26.9613093, -0.0283949 26.9613544, -0.028878 26.9612186)",
291761344,False,,residential,,False,60.287,"LINESTRING (-0.028878 26.9612186, -0.0286941 26.9607018)",
291761344,False,,residential,,True,39.023,"LINESTRING (-0.028878 26.9612186, -0.0289971 26.9615531)",
291986919,False,,residential,,True,91.368,"LINESTRING (-0.028878 26.9612186, -0.0297504 26.960953)",
291986919,False,,residential,,False,92.60399999999998,"LINESTRING (-0.028878 26.9612186, -0.0283949 26.9613544, -0.0281745 26.9613093, -0.0279743 26.9612877)",
291986840,False,,residential,,True,34.372,"LINESTRING (-0.0273597 26.9612787, -0.0275478 26.9615384)",
