osmid,lanes,highway,oneway,reversed,length,ref,geometry,name,junction
474926289,2,residential,False,False,8.093,,"LINESTRING (6.9409619 33.2501402, 6.9410322 33.2501831)",,
474926286,2,secondary,True,False,57.949,CW 403,"LINESTRING (6.9409619 33.2501402, 6.9411306 33.2499292, 6.9412056 33.2498129, 6.9412686 33.2496884)",,
345708733,2,secondary,False,False,23.727,CW 403,"LINESTRING (6.9422396 33.2467566, 6.9421859 33.2469652)",,
345708733,2,secondary,False,True,15.371,CW 403,"LINESTRING (6.9422396 33.2467566, 6.9422746 33.2466215)",,
707505505,,residential,False,False,68.004,,"LINESTRING (6.9422396 33.2467566, 6.9429701 33.2467847)",,
379766476,,tertiary,False,True,23.399,,"LINESTRING (6.9417863 33.2494316, 6.9420011 33.249322)",,
143114477,,secondary,False,False,60.672,CW 405,"LINESTRING (6.9417863 33.2494316, 6.9419941 33.249629, 6.942198 33.2498544)",,
143114477,,secondary,False,True,40.311,CW 405,"LINESTRING (6.9417863 33.2494316, 6.9415838 33.2492431, 6.9414832 33.2491736)",,
471651106,,secondary,True,False,51.105000000000004,CW 403,"LINESTRING (6.9417863 33.2494316, 6.9416223 33.2495404, 6.9415361 33.2496043, 6.9414503 33.2496833, 6.94139 33.2497473)",,
707513815,,residential,False,False,36.969,,"LINESTRING (6.942198 33.2498544, 6.942555 33.2497081)",,
143114477,,secondary,False,False,106.62799999999999,CW 405,"LINESTRING (6.942198 33.2498544, 6.9423294 33.2500215, 6.9424582 33.2502413, 6.942544 33.2503916, 6.9427009 33.2507135)",,
143114477,,secondary,False,True,60.672,CW 405,"LINESTRING (6.942198 33.2498544, 6.9419941 33.249629, 6.9417863 33.2494316)",,
707513815,,residential,False,True,84.516,,"LINESTRING (6.942198 33.2498544, 6.9419391 33.2500338, 6.94175 33.2501897, 6.9415569 33.2503894)",,
345708733,2,secondary,False,True,41.274,CW 403,"LINESTRING (6.9414832 33.2491736, 6.9416182 33.24882)",,
143114477,,secondary,False,False,40.311,CW 405,"LINESTRING (6.9414832 33.2491736, 6.9415838 33.2492431, 6.9417863 33.2494316)",,
143114076,,tertiary,False,False,3.784,,"LINESTRING (6.9483684 33.2437271, 6.9483278 33.2437248)",,
345708736,,tertiary,True,False,15.686,,"LINESTRING (6.9483684 33.2437271, 6.948421 33.2437159, 6.9484724 33.2437159, 6.9485341 33.2437265)",,
345708733,2,secondary,False,False,54.22,CW 403,"LINESTRING (6.9428655 33.242154, 6.9429222 33.24249, 6.9429329 33.2425977, 6.942932 33.2426379)",,
471651096,,residential,False,False,68.39099999999999,,"LINESTRING (6.9428655 33.242154, 6.9426628 33.2421775, 6.9423289 33.2422134, 6.9421372 33.2422389)",,
345708733,2,secondary,False,False,45.095,CW 403,"LINESTRING (6.9428963 33.2431803, 6.9428488 33.2435839)",,
345708733,2,secondary,False,True,7.308,CW 403,"LINESTRING (6.9428963 33.2431803, 6.9429011 33.2431147)",,
474927844,,residential,False,False,123.156,,"LINESTRING (6.9428963 33.2431803, 6.9415765 33.2430892)",Mosquée dhirar ben El-Azouar,
345708734,,tertiary,True,False,16.128999999999998,,"LINESTRING (6.948704 33.2437387, 6.9487183 33.2437556, 6.9487283 33.2437746, 6.9487336 33.2437949, 6.9487338 33.2438156, 6.9487291 33.2438359, 6.9487196 33.243855, 6.9487057 33.2438722)",,roundabout
345708737,,tertiary,True,False,162.455,,"LINESTRING (6.948704 33.2437387, 6.9489796 33.243768, 6.9492981 33.2438017, 6.9500609 33.2438163, 6.9503278 33.2438085, 6.9504457 33.2438117)",,
345708734,,tertiary,True,False,2.581,,"LINESTRING (6.9487057 33.2438722, 6.9486856 33.2438882)",,roundabout
345708734,,tertiary,True,False,13.173,,"LINESTRING (6.9484931 33.2438335, 6.9484887 33.2438041, 6.9484946 33.2437749, 6.9485101 33.2437483, 6.9485341 33.2437265)",,roundabout
345708735,,tertiary,True,False,16.744,,"LINESTRING (6.9484931 33.2438335, 6.9484341 33.2437961, 6.9483962 33.2437635, 6.9483684 33.2437271)",,
345708734,,tertiary,True,False,15.395,,"LINESTRING (6.9485519 33.2437165, 6.948605 33.2437037, 6.9486593 33.2437117, 6.948704 33.2437387)",,roundabout
471651093,,unclassified,False,False,20.738,,"LINESTRING (6.9485519 33.2437165, 6.9485355 33.2436828, 6.9485246 33.2436548, 6.9485065 33.243606, 6.9484878 33.2435382)",,
345708738,,tertiary,True,False,167.624,,"LINESTRING (6.9505008 33.2438152, 6.9502781 33.2438516, 6.9500374 33.2438746, 6.9496394 33.2438936, 6.9488522 33.243874, 6.9487591 33.2438676, 6.9487057 33.2438722)",,
379766476,,tertiary,False,False,28.942,,"LINESTRING (6.9477233 33.2489403, 6.9474192 33.2489957)",,
471651074,,unclassified,False,False,50.192,,"LINESTRING (6.9477233 33.2489403, 6.9478969 33.2485129)",,
379766476,,tertiary,False,True,86.92699999999999,,"LINESTRING (6.9477233 33.2489403, 6.9477636 33.2489852, 6.9478454 33.2490502, 6.9479178 33.2491343, 6.9479714 33.2491826, 6.9481983 33.2493766, 6.9482987 33.2494417, 6.9483859 33.2494836)",,
379766476,,tertiary,False,False,70.501,,"LINESTRING (6.9469589 33.2490491, 6.9462026 33.2490932)",,
379766476,,tertiary,False,True,23.161,,"LINESTRING (6.9469589 33.2490491, 6.9472057 33.2490211)",,
474926535,,residential,False,True,35.763,,"LINESTRING (6.9469589 33.2490491, 6.9469369 33.248728)",,
707513817,,residential,False,False,39.333,,"LINESTRING (6.9425064 33.2491243, 6.9424659 33.2487722)",,
379766476,,tertiary,False,False,18.085,,"LINESTRING (6.9425064 33.2491243, 6.9423884 33.2491658, 6.9423294 33.2491914)",,
379766476,,tertiary,False,True,27.045,,"LINESTRING (6.9425064 33.2491243, 6.9426781 33.2491029, 6.9427949 33.2490945)",,
143114076,,tertiary,False,False,38.358,,"LINESTRING (6.9440769 33.2451595, 6.943759 33.2453793)",,
143114076,,tertiary,False,True,16.954,,"LINESTRING (6.9440769 33.2451595, 6.9442123 33.2450574)",,
471651072,,residential,False,False,27.891,,"LINESTRING (6.9440769 33.2451595, 6.9440817 33.2454103)",,
471651092,,residential,False,True,14.295,,"LINESTRING (6.9440769 33.2451595, 6.9440845 33.2450311)",,
471651072,,residential,False,False,28.407,,"LINESTRING (6.9439615 33.2463936, 6.9439504 33.2466489)",,
