osmid,oneway,highway,reversed,length,geometry,lanes,ref,name,junction
182946090,False,residential,True,73.086,"LINESTRING (2.8456164 35.7062276, 2.846065 35.7056805)",,,,
182946095,False,residential,False,42.065,"LINESTRING (2.8456164 35.7062276, 2.8460073 35.7064334)",,,,
182946095,False,residential,True,58.905,"LINESTRING (2.8456164 35.7062276, 2.8450805 35.7059255)",,,,
182946104,False,residential,False,64.343,"LINESTRING (2.845138 35.7051846, 2.844748 35.7056689)",,,,
182946104,False,residential,True,135.45,"LINESTRING (2.845138 35.7051846, 2.8459416 35.704156)",,,,
182946115,False,residential,False,40.568,"LINESTRING (2.845138 35.7051846, 2.8455132 35.7053853)",,,,
182946115,False,residential,True,88.215,"LINESTRING (2.845138 35.7051846, 2.8443173 35.7047542)",,,,
182946106,False,residential,False,38.301,"LINESTRING (2.8464856 35.6991453, 2.8461255 35.6989633)",,,,
182946106,False,residential,True,35.892,"LINESTRING (2.8464856 35.6991453, 2.8468231 35.6993158)",,,,
182946084,False,residential,False,63.309,"LINESTRING (2.8413364 35.7008125, 2.8419152 35.7011338)",,,,
182946114,False,residential,False,61.515,"LINESTRING (2.8422859 35.7036157, 2.8426597 35.7031532)",,,,
182946090,False,residential,False,73.086,"LINESTRING (2.846065 35.7056805, 2.8456164 35.7062276)",,,,
182946115,False,residential,False,41.905,"LINESTRING (2.846065 35.7056805, 2.8464465 35.7058951)",,,,
182946115,False,residential,True,59.665,"LINESTRING (2.846065 35.7056805, 2.8455132 35.7053853)",,,,
182946104,False,residential,False,138.58,"LINESTRING (2.8468267 35.7061089, 2.8476651 35.705065)",,,,
182946104,False,residential,True,70.531,"LINESTRING (2.8468267 35.7061089, 2.8464 35.7066402)",,,,
182946115,False,residential,True,41.757,"LINESTRING (2.8468267 35.7061089, 2.8464465 35.7058951)",,,,
182946079,False,residential,False,36.749,"LINESTRING (2.8425499 35.7010644, 2.8427791 35.7007913)",,,,
182946079,False,residential,True,37.281,"LINESTRING (2.8425499 35.7010644, 2.8423173 35.7013414)",,,,
182946111,False,residential,False,76.245,"LINESTRING (2.8425499 35.7010644, 2.8432654 35.7014285)",,,,
182946111,False,residential,True,42.78,"LINESTRING (2.8425499 35.7010644, 2.8421581 35.7008481)",,,,
182946111,False,residential,True,55.235,"LINESTRING (2.8437844 35.7016914, 2.8432654 35.7014285)",,,,
182946112,True,residential,False,37.281,"LINESTRING (2.8437844 35.7016914, 2.8435573 35.7019714)",,,,
182946113,False,residential,False,136.13,"LINESTRING (2.8461626 35.7006498, 2.8453164 35.701663)",,,,
182946102,False,residential,True,41.224,"LINESTRING (2.8476651 35.705065, 2.8472856 35.7048589)",,,,
182946104,False,residential,True,138.58,"LINESTRING (2.8476651 35.705065, 2.8468267 35.7061089)",,,,
182946104,False,residential,False,141.866,"LINESTRING (2.8476651 35.705065, 2.8480069 35.7046394, 2.8472055 35.7042321)",,,,
182946096,False,residential,False,48.878,"LINESTRING (2.8432032 35.7034371, 2.8436542 35.7036802)",,,,
182946096,False,residential,True,58.352,"LINESTRING (2.8432032 35.7034371, 2.8426597 35.7031532)",,,,
182946107,False,residential,True,78.462,"LINESTRING (2.8432032 35.7034371, 2.8437004 35.7028584)",,,,
182946107,False,residential,False,160.598,"LINESTRING (2.8432032 35.7034371, 2.8430137 35.7036294, 2.8429028 35.703766, 2.8428233 35.7039148, 2.8427499 35.7040971, 2.8425702 35.7042811, 2.8425762 35.704367, 2.8426883 35.7044656, 2.8428097 35.7045243, 2.8427583 35.7046267)",,,,
182946095,False,residential,False,58.905,"LINESTRING (2.8450805 35.7059255, 2.8456164 35.7062276)",,,,
182946095,False,residential,True,40.756,"LINESTRING (2.8450805 35.7059255, 2.8447097 35.7057165)",,,,
182946091,False,residential,True,134.24500000000003,"LINESTRING (2.8450805 35.7059255, 2.844716 35.706384, 2.8446811 35.706445, 2.8446677 35.7065016, 2.8446767 35.7065676, 2.8447062 35.7066264, 2.8447562 35.7066955, 2.8448188 35.7067614, 2.8450657 35.7068994)",,,,
182946095,False,residential,True,42.261,"LINESTRING (2.8464 35.7066402, 2.8460073 35.7064334)",,,,
182946104,False,residential,False,70.531,"LINESTRING (2.8464 35.7066402, 2.8468267 35.7061089)",,,,
182946104,False,residential,True,189.93000000000004,"LINESTRING (2.8464 35.7066402, 2.8459953 35.7071441, 2.8458622 35.7072711, 2.8456788 35.7073576, 2.8454749 35.7074011, 2.845314 35.7074142, 2.8451477 35.7073793, 2.8447829 35.7072443)",,,,
182946095,False,residential,False,40.756,"LINESTRING (2.8447097 35.7057165, 2.8450805 35.7059255)",,,,
182946104,False,residential,True,6.323,"LINESTRING (2.8447097 35.7057165, 2.844748 35.7056689)",,,,
182946104,False,residential,False,174.192,"LINESTRING (2.8447097 35.7057165, 2.8441349 35.7064304, 2.8436846 35.7070432)",,,,
182946105,False,residential,False,70.845,"LINESTRING (2.8464487 35.7051708, 2.8468778 35.7046374)",,,,
182946079,False,residential,False,36.958,"LINESTRING (2.8420867 35.701616, 2.8423173 35.7013414)",,,,
182946097,False,residential,False,77.706,"LINESTRING (2.8420867 35.701616, 2.8428188 35.7019833)",,,,
182946097,False,residential,True,43.267,"LINESTRING (2.8420867 35.701616, 2.8416792 35.7014113)",,,,
182946079,False,residential,True,118.37700000000001,"LINESTRING (2.8420867 35.701616, 2.8418378 35.7019124, 2.8425747 35.7022867)",,,,
182946097,False,residential,False,71.277,"LINESTRING (2.8409984 35.7010869, 2.8416792 35.7014113)",,,,
182946115,False,residential,False,88.215,"LINESTRING (2.8443173 35.7047542, 2.845138 35.7051846)",,,,
182946115,False,residential,True,66.514,"LINESTRING (2.8443173 35.7047542, 2.8437038 35.7044231)",,,,
182946082,False,residential,True,146.01999999999998,"LINESTRING (2.8443173 35.7047542, 2.8439997 35.7051883, 2.843989 35.7052493, 2.8440383 35.7052891, 2.844748 35.7056689)",,,,
182946096,False,residential,False,48.35,"LINESTRING (2.8436542 35.7036802, 2.8441003 35.7039207)",,,,
182946096,False,residential,True,48.878,"LINESTRING (2.8436542 35.7036802, 2.8432032 35.7034371)",,,,
182946113,False,residential,True,269.887,"LINESTRING (2.8436542 35.7036802, 2.8453164 35.701663)",,,,
182946079,False,residential,True,36.749,"LINESTRING (2.8427791 35.7007913, 2.8425499 35.7010644)",,,,
182946098,False,residential,False,75.498,"LINESTRING (2.8427791 35.7007913, 2.8434945 35.7011427)",,,,
182946098,False,residential,True,41.301,"LINESTRING (2.8427791 35.7007913, 2.842399 35.7005847)",,,,
182946079,False,residential,False,117.269,"LINESTRING (2.8427791 35.7007913, 2.8430448 35.7004749, 2.8437399 35.7008389)",,,,
182946102,False,residential,False,44.3,"LINESTRING (2.8468778 35.7046374, 2.8472856 35.7048589)",,,,
182946102,False,residential,True,60.044,"LINESTRING (2.8468778 35.7046374, 2.846316 35.7043485)",,,,
182946105,False,residential,False,53.913,"LINESTRING (2.8468778 35.7046374, 2.8472055 35.7042321)",,,,
182946105,False,residential,True,70.845,"LINESTRING (2.8468778 35.7046374, 2.8464487 35.7051708)",,,,
182946095,False,residential,False,42.261,"LINESTRING (2.8460073 35.7064334, 2.8464 35.7066402)",,,,
182946095,False,residential,True,42.065,"LINESTRING (2.8460073 35.7064334, 2.8456164 35.7062276)",,,,
182946091,False,residential,False,117.797,"LINESTRING (2.8460073 35.7064334, 2.845636 35.7068937, 2.8455779 35.7069313, 2.845518 35.706959, 2.8454134 35.7069786, 2.845298 35.7069895, 2.8452176 35.7069742, 2.8450657 35.7068994)",,,,
182946106,False,residential,False,39.128,"LINESTRING (2.8461255 35.6989633, 2.8457576 35.6987774)",,,,
182946106,False,residential,True,38.301,"LINESTRING (2.8461255 35.6989633, 2.8464856 35.6991453)",,,,
182946090,False,residential,False,46.074,"LINESTRING (2.8450657 35.7068994, 2.8447829 35.7072443)",,,,
182946090,False,residential,True,89.737,"LINESTRING (2.8450657 35.7068994, 2.8456164 35.7062276)",,,,
182946091,False,residential,False,134.245,"LINESTRING (2.8450657 35.7068994, 2.8448188 35.7067614, 2.8447562 35.7066955, 2.8447062 35.7066264, 2.8446767 35.7065676, 2.8446677 35.7065016, 2.8446811 35.706445, 2.844716 35.706384, 2.8450805 35.7059255)",,,,
182946091,False,residential,True,117.797,"LINESTRING (2.8450657 35.7068994, 2.8452176 35.7069742, 2.845298 35.7069895, 2.8454134 35.7069786, 2.845518 35.706959, 2.8455779 35.7069313, 2.845636 35.7068937, 2.8460073 35.7064334)",,,,
176728101,True,primary_link,False,43.498,"LINESTRING (2.8436846 35.7070432, 2.844 35.7073389)",,,,
182946104,False,residential,True,174.192,"LINESTRING (2.8436846 35.7070432, 2.8441349 35.7064304, 2.8447097 35.7057165)",,,,
182946089,False,residential,True,42.976,"LINESTRING (2.8426829 35.7002745, 2.842399 35.7005847)",,,,
182946079,False,residential,False,55.505,"LINESTRING (2.8437399 35.7008389, 2.8442565 35.7011094)",,,,
182946085,False,residential,False,40.4,"LINESTRING (2.8437399 35.7008389, 2.8434945 35.7011427)",,,,
182946079,False,residential,True,117.269,"LINESTRING (2.8437399 35.7008389, 2.8430448 35.7004749, 2.8427791 35.7007913)",,,,
182946100,False,residential,True,136.182,"LINESTRING (2.8455132 35.7053853, 2.846316 35.7043485)",,,,
182946115,False,residential,False,59.665,"LINESTRING (2.8455132 35.7053853, 2.846065 35.7056805)",,,,
182946115,False,residential,True,40.568,"LINESTRING (2.8455132 35.7053853, 2.845138 35.7051846)",,,,
24222439,False,primary,True,188.654,"LINESTRING (2.8474737 35.6996446, 2.8463477 35.7010737)",2,RN 1,Trans-Sahara Highway,
182946106,False,residential,False,69.197,"LINESTRING (2.8474737 35.6996446, 2.8468231 35.6993158)",,,,
24222439,False,primary,False,66.352,"LINESTRING (2.8437038 35.7044231, 2.8441003 35.7039207)",2,RN 1,Trans-Sahara Highway,
24222439,False,primary,True,37.399,"LINESTRING (2.8437038 35.7044231, 2.8434796 35.7047059)",2,RN 1,Trans-Sahara Highway,
182946115,False,residential,False,66.514,"LINESTRING (2.8437038 35.7044231, 2.8443173 35.7047542)",,,,
182946081,False,residential,False,137.899,"LINESTRING (2.8472856 35.7048589, 2.8464465 35.7058951)",,,,
182946102,False,residential,False,41.224,"LINESTRING (2.8472856 35.7048589, 2.8476651 35.705065)",,,,
182946102,False,residential,True,44.3,"LINESTRING (2.8472856 35.7048589, 2.8468778 35.7046374)",,,,
182946081,False,residential,True,137.899,"LINESTRING (2.8464465 35.7058951, 2.8472856 35.7048589)",,,,
182946115,False,residential,False,41.757,"LINESTRING (2.8464465 35.7058951, 2.8468267 35.7061089)",,,,
182946115,False,residential,True,41.905,"LINESTRING (2.8464465 35.7058951, 2.846065 35.7056805)",,,,
182946084,False,residential,False,55.115,"LINESTRING (2.8430378 35.7017112, 2.8435573 35.7019714)",,,,
182946084,False,residential,True,76.965,"LINESTRING (2.8430378 35.7017112, 2.8423173 35.7013414)",,,,
182946085,False,residential,False,36.145,"LINESTRING (2.8430378 35.7017112, 2.8428188 35.7019833)",,,,
182946085,False,residential,True,37.557,"LINESTRING (2.8430378 35.7017112, 2.8432654 35.7014285)",,,,
24222439,False,primary,False,188.654,"LINESTRING (2.8463477 35.7010737, 2.8474737 35.6996446)",2,RN 1,Trans-Sahara Highway,
24222439,False,primary,True,105.419,"LINESTRING (2.8463477 35.7010737, 2.8457193 35.7018727)",2,RN 1,Trans-Sahara Highway,
1013649288,False,unclassified,True,141.279,"LINESTRING (2.8463477 35.7010737, 2.8473934 35.7016738, 2.8476254 35.701807)",,,,
182946085,False,residential,False,37.557,"LINESTRING (2.8432654 35.7014285, 2.8430378 35.7017112)",,,,
182946085,False,residential,True,37.92,"LINESTRING (2.8432654 35.7014285, 2.8434945 35.7011427)",,,,
182946111,False,residential,False,55.235,"LINESTRING (2.8432654 35.7014285, 2.8437844 35.7016914)",,,,
182946111,False,residential,True,76.245,"LINESTRING (2.8432654 35.7014285, 2.8425499 35.7010644)",,,,
182946079,False,residential,False,58.129,"LINESTRING (2.8437004 35.7028584, 2.8431546 35.7025812)",,,,
182946107,False,residential,False,78.462,"LINESTRING (2.8437004 35.7028584, 2.8432032 35.7034371)",,,,
182946107,False,residential,True,190.647,"LINESTRING (2.8437004 35.7028584, 2.8448579 35.7014245)",,,,
182946079,False,residential,False,37.281,"LINESTRING (2.8423173 35.7013414, 2.8425499 35.7010644)",,,,
182946079,False,residential,True,36.958,"LINESTRING (2.8423173 35.7013414, 2.8420867 35.701616)",,,,
182946084,False,residential,False,76.965,"LINESTRING (2.8423173 35.7013414, 2.8430378 35.7017112)",,,,
182946084,False,residential,True,43.026,"LINESTRING (2.8423173 35.7013414, 2.8419152 35.7011338)",,,,
182946079,False,residential,False,56.913,"LINESTRING (2.8443283 35.701147, 2.8448579 35.7014245)",,,,
182946083,True,residential,False,191.481,"LINESTRING (2.8443283 35.701147, 2.8431546 35.7025812)",,,,
182946079,False,residential,True,7.715,"LINESTRING (2.8443283 35.701147, 2.844289 35.7011265, 2.8442565 35.7011094)",,,,
182946079,False,residential,False,54.83,"LINESTRING (2.8430895 35.7025482, 2.8425747 35.7022867)",,,,
182946079,False,residential,True,6.93,"LINESTRING (2.8430895 35.7025482, 2.8431546 35.7025812)",,,,
182946104,False,residential,False,6.323,"LINESTRING (2.844748 35.7056689, 2.8447097 35.7057165)",,,,
182946104,False,residential,True,64.343,"LINESTRING (2.844748 35.7056689, 2.845138 35.7051846)",,,,
182946082,False,residential,False,146.01999999999998,"LINESTRING (2.844748 35.7056689, 2.8440383 35.7052891, 2.843989 35.7052493, 2.8439997 35.7051883, 2.8443173 35.7047542)",,,,
182946084,False,residential,False,43.026,"LINESTRING (2.8419152 35.7011338, 2.8423173 35.7013414)",,,,
182946084,False,residential,True,63.309,"LINESTRING (2.8419152 35.7011338, 2.8413364 35.7008125)",,,,
182946089,False,residential,False,38.605,"LINESTRING (2.8419152 35.7011338, 2.8421581 35.7008481)",,,,
182946089,False,residential,True,37.5,"LINESTRING (2.8419152 35.7011338, 2.8416792 35.7014113)",,,,
182946079,False,residential,True,55.505,"LINESTRING (2.8442565 35.7011094, 2.8437399 35.7008389)",,,,
182946112,True,residential,False,39.744,"LINESTRING (2.8442565 35.7011094, 2.8440144 35.7014079)",,,,
182946079,False,residential,False,7.715,"LINESTRING (2.8442565 35.7011094, 2.844289 35.7011265, 2.8443283 35.701147)",,,,
182946098,False,residential,True,55.439,"LINESTRING (2.8440144 35.7014079, 2.8434945 35.7011427)",,,,
182946112,True,residential,False,37.75,"LINESTRING (2.8440144 35.7014079, 2.8437844 35.7016914)",,,,
182946090,False,residential,True,46.074,"LINESTRING (2.8447829 35.7072443, 2.8450657 35.7068994)",,,,
182946104,False,residential,False,189.93,"LINESTRING (2.8447829 35.7072443, 2.8451477 35.7073793, 2.845314 35.7074142, 2.8454749 35.7074011, 2.8456788 35.7073576, 2.8458622 35.7072711, 2.8459953 35.7071441, 2.8464 35.7066402)",,,,
182946085,False,residential,False,40.299,"LINESTRING (2.8428188 35.7019833, 2.8425747 35.7022867)",,,,
182946085,False,residential,True,36.145,"LINESTRING (2.8428188 35.7019833, 2.8430378 35.7017112)",,,,
182946097,False,residential,False,54.975,"LINESTRING (2.8428188 35.7019833, 2.8433327 35.7022484)",,,,
182946097,False,residential,True,77.706,"LINESTRING (2.8428188 35.7019833, 2.8420867 35.701616)",,,,
182946079,False,residential,False,43.212,"LINESTRING (2.8453164 35.701663, 2.8457193 35.7018727)",,,,
182946079,False,residential,True,49.167,"LINESTRING (2.8453164 35.701663, 2.8448579 35.7014245)",,,,
182946113,False,residential,False,269.887,"LINESTRING (2.8453164 35.701663, 2.8436542 35.7036802)",,,,
182946113,False,residential,True,136.13,"LINESTRING (2.8453164 35.701663, 2.8461626 35.7006498)",,,,
182946089,False,residential,False,81.969,"LINESTRING (2.8412318 35.7020497, 2.8414285 35.7017062, 2.8416792 35.7014113)",,,,
182946098,False,residential,False,100.548,"LINESTRING (2.841433 35.7001351, 2.8419167 35.7003535, 2.842399 35.7005847)",,,,
182946089,False,residential,False,37.5,"LINESTRING (2.8416792 35.7014113, 2.8419152 35.7011338)",,,,
182946097,False,residential,False,43.267,"LINESTRING (2.8416792 35.7014113, 2.8420867 35.701616)",,,,
182946097,False,residential,True,71.277,"LINESTRING (2.8416792 35.7014113, 2.8409984 35.7010869)",,,,
182946089,False,residential,True,81.969,"LINESTRING (2.8416792 35.7014113, 2.8414285 35.7017062, 2.8412318 35.7020497)",,,,
182946084,False,residential,True,55.115,"LINESTRING (2.8435573 35.7019714, 2.8430378 35.7017112)",,,,
182946112,True,residential,False,36.878,"LINESTRING (2.8435573 35.7019714, 2.8433327 35.7022484)",,,,
24222439,False,primary,False,105.419,"LINESTRING (2.8457193 35.7018727, 2.8463477 35.7010737)",2,RN 1,Trans-Sahara Highway,
24222439,False,primary,True,270.613,"LINESTRING (2.8457193 35.7018727, 2.8441003 35.7039207)",2,RN 1,Trans-Sahara Highway,
182946079,False,residential,True,43.212,"LINESTRING (2.8457193 35.7018727, 2.8453164 35.701663)",,,,
182946097,False,residential,True,54.975,"LINESTRING (2.8433327 35.7022484, 2.8428188 35.7019833)",,,,
182946112,True,residential,False,39.919,"LINESTRING (2.8433327 35.7022484, 2.8430895 35.7025482)",,,,
1013649288,False,unclassified,False,141.279,"LINESTRING (2.8476254 35.701807, 2.8473934 35.7016738, 2.8463477 35.7010737)",,,,
176728097,True,primary,False,47.814,"LINESTRING (2.8424556 35.7063886, 2.8423804 35.7063814, 2.8422721 35.7063538, 2.8421448 35.7062878, 2.8420683 35.7062197, 2.8420286 35.7061673)",,,,roundabout
176728103,True,primary,False,149.39999999999998,"LINESTRING (2.8424556 35.7063886, 2.8423531 35.7064246, 2.8422405 35.7064645, 2.8421385 35.7065124, 2.8420527 35.706569, 2.8419347 35.7067084, 2.8413768 35.707366)",,RN 1,,
176728097,True,primary,False,11.896,"LINESTRING (2.8423933 35.7055787, 2.8425248 35.7055721)",,,,roundabout
176728097,True,primary,False,15.478,"LINESTRING (2.8426243 35.7063685, 2.8425688 35.706382, 2.8424556 35.7063886)",,,,roundabout
182946107,False,residential,True,160.598,"LINESTRING (2.8427583 35.7046267, 2.8428097 35.7045243, 2.8426883 35.7044656, 2.8425762 35.704367, 2.8425702 35.7042811, 2.8427499 35.7040971, 2.8428233 35.7039148, 2.8429028 35.703766, 2.8430137 35.7036294, 2.8432032 35.7034371)",,,,
