osmid,highway,oneway,reversed,length,geometry,bridge,tunnel,ref,junction
151277930,residential,False,False,17.478,"LINESTRING (5.2429635 36.6354683, 5.2429982 36.635623)",,,,
416254791,secondary,False,False,232.89999999999998,"LINESTRING (5.2429635 36.6354683, 5.2433069 36.6353784, 5.2434906 36.6352908, 5.2436311 36.6351925, 5.2437401 36.6350885, 5.2438498 36.6349582, 5.2439091 36.634841, 5.2439535 36.634723, 5.2440142 36.6342253, 5.2440658 36.6337866)",,,,
416254791,secondary,False,True,154.86599999999999,"LINESTRING (5.2429635 36.6354683, 5.2419689 36.6356336, 5.2412634 36.6357486)",,,,
151277919,residential,False,False,22.664,"LINESTRING (5.2400112 36.6365824, 5.2401684 36.6367425)",,,,
416254791,secondary,False,False,150.312,"LINESTRING (5.2400112 36.6365824, 5.2401888 36.6364831, 5.2403761 36.636355, 5.2404638 36.6362475, 5.2405705 36.6361448, 5.2407728 36.6359034, 5.2408638 36.6358505, 5.2410066 36.6358017, 5.2412634 36.6357486)",,,,
151277892,residential,False,False,67.918,"LINESTRING (5.2440658 36.6337866, 5.2442713 36.6338049, 5.2444507 36.6338209, 5.2446332 36.6338372, 5.2448222 36.6338548)",,,,
416254791,secondary,False,True,232.90000000000003,"LINESTRING (5.2440658 36.6337866, 5.2440142 36.6342253, 5.2439535 36.634723, 5.2439091 36.634841, 5.2438498 36.6349582, 5.2437401 36.6350885, 5.2436311 36.6351925, 5.2434906 36.6352908, 5.2433069 36.6353784, 5.2429635 36.6354683)",,,,
151277892,residential,False,False,59.976,"LINESTRING (5.246763 36.6370972, 5.24615 36.6373185)",,,,
151277892,residential,False,True,133.272,"LINESTRING (5.246763 36.6370972, 5.2466466 36.6359023)",,,,
"[696114541, 696114542]",residential,False,False,85.745,"LINESTRING (5.246763 36.6370972, 5.2470955 36.6369782, 5.2476369 36.6367765)",yes,,,
151277892,residential,False,False,120.146,"LINESTRING (5.243598 36.6382805, 5.2424674 36.6388674)",,,,
151277892,residential,False,True,96.148,"LINESTRING (5.243598 36.6382805, 5.2445694 36.6379062)",,,,
151277930,residential,False,False,13.002,"LINESTRING (5.243598 36.6382805, 5.243623 36.6383957)",,,,
151277930,residential,False,True,37.054,"LINESTRING (5.243598 36.6382805, 5.2435168 36.6379537)",,,,
151277909,residential,False,False,43.466,"LINESTRING (5.2476369 36.6367765, 5.2476919 36.6371649)",,,,
151277909,residential,False,True,87.559,"LINESTRING (5.2476369 36.6367765, 5.2475329 36.6359935)",,,,
151277912,residential,False,True,113.32399999999998,"LINESTRING (5.2476369 36.6367765, 5.2480648 36.6366191, 5.2487245 36.6362569)",,,,
"[696114541, 696114542]",residential,False,True,85.745,"LINESTRING (5.2476369 36.6367765, 5.2470955 36.6369782, 5.246763 36.6370972)",yes,,,
151277912,residential,False,False,93.342,"LINESTRING (5.2495985 36.6357956, 5.2487245 36.6362569)",,,,
151277922,residential,False,False,27.894,"LINESTRING (5.2495985 36.6357956, 5.2495699 36.6355458)",,,,
151277922,residential,False,True,53.449,"LINESTRING (5.2495985 36.6357956, 5.2496704 36.6362728)",,,,
151277927,residential,False,False,201.494,"LINESTRING (5.2447207 36.6353503, 5.2451782 36.6371248)",,,,
151277927,residential,False,True,6.518,"LINESTRING (5.2447207 36.6353503, 5.244649 36.6353615)",,,,
695998281,residential,False,False,17.666,"LINESTRING (5.2447207 36.6353503, 5.2447057 36.6352381, 5.244762 36.6352293)",,,,
151277892,residential,False,False,59.063,"LINESTRING (5.2420986 36.6390298, 5.2414715 36.6391999)",,,,
151277892,residential,False,True,24.611,"LINESTRING (5.2420986 36.6390298, 5.2423453 36.6389308)",,,,
1172501612,residential,False,True,12.786,"LINESTRING (5.2420986 36.6390298, 5.2421898 36.6391185)",,,,
151277919,residential,False,True,11.73,"LINESTRING (5.2440709 36.6403037, 5.243949 36.6403432)",,,,
151277919,residential,False,False,253.56199999999998,"LINESTRING (5.2440709 36.6403037, 5.2449652 36.6399843, 5.2459962 36.639616, 5.2466672 36.6393764)",,,,
151277930,residential,False,True,9.527000000000001,"LINESTRING (5.2440709 36.6403037, 5.244062 36.640264, 5.2440518 36.6402194)",,,,
151277892,residential,False,False,3.643,"LINESTRING (5.2453065 36.6376222, 5.2452697 36.6376364)",,,,
151277892,residential,False,True,78.092,"LINESTRING (5.2453065 36.6376222, 5.2461035 36.637332)",,,,
151277927,residential,False,True,56.481,"LINESTRING (5.2453065 36.6376222, 5.2451782 36.6371248)",,,,
151277909,residential,False,False,51.181000000000004,"LINESTRING (5.2473315 36.6350093, 5.2474308 36.6353666, 5.247447 36.6354599)",,,,
151277909,residential,False,True,35.427,"LINESTRING (5.2473315 36.6350093, 5.247227 36.6347549, 5.2472058 36.6347071)",,,,
696123152,residential,False,True,97.381,"LINESTRING (5.2473315 36.6350093, 5.2478798 36.6349121, 5.2483991 36.6348277)",,,,
151277927,residential,False,False,6.726,"LINESTRING (5.2429982 36.635623, 5.2430723 36.6356119)",,,,
151277930,residential,False,False,27.523,"LINESTRING (5.2429982 36.635623, 5.2430421 36.635868)",,,,
151277930,residential,False,True,17.478,"LINESTRING (5.2429982 36.635623, 5.2429635 36.6354683)",,,,
151277922,residential,False,False,53.449,"LINESTRING (5.2496704 36.6362728, 5.2495985 36.6357956)",,,,
151277922,residential,False,True,77.167,"LINESTRING (5.2496704 36.6362728, 5.2498555 36.6369507)",,,,
696247367,residential,False,True,167.955,"LINESTRING (5.2496704 36.6362728, 5.2507594 36.6362314, 5.2508587 36.636862)",,,,
151277919,residential,False,True,47.97,"LINESTRING (5.2435845 36.6405126, 5.2433148 36.6401394)",,,,
151277919,residential,False,False,37.948,"LINESTRING (5.2435845 36.6405126, 5.2437548 36.6404062, 5.243949 36.6403432)",,,,
541797481,residential,False,True,29.992,"LINESTRING (5.2435845 36.6405126, 5.2433521 36.6406641, 5.2433216 36.6406805)",,,,
151277922,residential,False,False,77.167,"LINESTRING (5.2498555 36.6369507, 5.2496704 36.6362728)",,,,
513693162,residential,False,False,28.534,"LINESTRING (5.2498555 36.6369507, 5.2501735 36.6369236)",,,,
513693162,residential,False,True,37.013,"LINESTRING (5.2498555 36.6369507, 5.2494439 36.6369921)",,,,
151277892,residential,False,False,24.611,"LINESTRING (5.2423453 36.6389308, 5.2420986 36.6390298)",,,,
151277892,residential,False,True,12.976,"LINESTRING (5.2423453 36.6389308, 5.2424674 36.6388674)",,,,
151277919,residential,False,False,159.823,"LINESTRING (5.2423453 36.6389308, 5.2433148 36.6401394)",,,,
151277919,residential,False,True,58.276,"LINESTRING (5.2423453 36.6389308, 5.2419369 36.6385218)",,,,
151277892,residential,False,True,75.96600000000001,"LINESTRING (5.2398829 36.6396154, 5.2398998 36.6395898, 5.2399559 36.6395491, 5.2400265 36.6395254, 5.2401821 36.6394802, 5.2406649 36.6393833)",,,,
416254757,residential,True,False,11.999,"LINESTRING (5.2398829 36.6396154, 5.239847 36.6396355, 5.2398156 36.6396617, 5.2397893 36.6396914)",,,,
541797405,residential,False,True,49.708999999999996,"LINESTRING (5.2398829 36.6396154, 5.2399991 36.6397002, 5.2401945 36.6398389, 5.2402995 36.6399122)",,,,
151277892,residential,False,False,4.412,"LINESTRING (5.24615 36.6373185, 5.2461035 36.637332)",,,,
151277892,residential,False,True,59.976,"LINESTRING (5.24615 36.6373185, 5.246763 36.6370972)",,,,
