osmid,oneway,ref,highway,reversed,length,geometry,bridge
154253404,False,,residential,False,25.833,"LINESTRING (5.1569416 36.6677598, 5.1569724 36.6679908)",
154253404,False,,residential,True,31.202,"LINESTRING (5.1569416 36.6677598, 5.157098 36.6675088)",
521367151,False,,residential,False,27.985999999999997,"LINESTRING (5.1569416 36.6677598, 5.1568338 36.6677982, 5.1568057 36.6678208, 5.1568365 36.6679435)",
154253404,False,,residential,False,323.377,"LINESTRING (5.1533683 36.6681037, 5.1539383 36.6682555, 5.1540416 36.6682447, 5.1541288 36.6682199, 5.1541999 36.6681812, 5.1542455 36.6681382, 5.1543032 36.6680629, 5.1544525 36.6677425, 5.1547336 36.6674637, 5.154873 36.6673691, 5.155034 36.6673691, 5.1553236 36.6674551, 5.1554631 36.6674809, 5.1556241 36.6674379, 5.1557743 36.6673346, 5.1559996 36.6671625, 5.1561712 36.6671023, 5.1561981 36.667102)",
"[286354616, 1172502803]",False,,residential,False,106.524,"LINESTRING (5.1533683 36.6681037, 5.15414 36.6674639, 5.1542034 36.6674191)",
"[286354616, 286354614]",False,,residential,"[False, True]",158.051,"LINESTRING (5.1533683 36.6681037, 5.153266 36.6681855, 5.1532289 36.6682382, 5.1532236 36.6682888, 5.1532359 36.6683258, 5.1533305 36.6684834, 5.1534033 36.6686118, 5.1534251 36.6687169, 5.1533888 36.6687811, 5.153316 36.6688337, 5.1532287 36.6688512, 5.1531195 36.6688103, 5.1530467 36.6687461, 5.1528211 36.6684717)",
154253403,False,,residential,False,180.99200000000002,"LINESTRING (5.1536285 36.6671539, 5.1527487 36.6680059, 5.1526736 36.668178, 5.1526629 36.6683157, 5.1528211 36.6684717)",
513693117,False,,residential,False,112.799,"LINESTRING (5.1578557 36.6695764, 5.1590084 36.669159)",
513693117,False,,residential,True,40.607,"LINESTRING (5.1578557 36.6695764, 5.1576639 36.6692452)",
521367150,False,,residential,False,33.11,"LINESTRING (5.1578557 36.6695764, 5.158018 36.6698442)",
261207825,False,,tertiary,False,20.169,"LINESTRING (5.1520114 36.6683066, 5.1520018 36.6682142, 5.1519106 36.6681641)",
286354614,False,,residential,True,247.04299999999995,"LINESTRING (5.1520114 36.6683066, 5.1520643 36.6682558, 5.1521152 36.6681857, 5.1521152 36.6681449, 5.1521152 36.6680748, 5.1520715 36.6679697, 5.1520934 36.6678997, 5.152188 36.6678588, 5.1522289 36.6678725, 5.1522753 36.667888, 5.152319 36.6679814, 5.1523699 36.6681449, 5.1523772 36.6682674, 5.1523044 36.6684309, 5.1521589 36.6686294, 5.1521589 36.6686994, 5.1522098 36.6687578, 5.1522899 36.6688045, 5.1524136 36.6688045, 5.15253 36.6686819, 5.1526174 36.6685651, 5.1527265 36.6684601, 5.1528211 36.6684717)",
261207825,False,,tertiary,True,20.169,"LINESTRING (5.1519106 36.6681641, 5.1520018 36.6682142, 5.1520114 36.6683066)",
286354607,False,,residential,False,11.867,"LINESTRING (5.1520393 36.6710109, 5.1519756 36.6709172)",
286354607,False,,residential,True,11.867,"LINESTRING (5.1519756 36.6709172, 5.1520393 36.6710109)",
300226197,True,RN 9,trunk,False,229.642,"LINESTRING (5.1519756 36.6709172, 5.1543238 36.67007)",
286354608,False,,residential,False,35.41,"LINESTRING (5.1543238 36.67007, 5.1541576 36.6697808)",
300226197,True,RN 9,trunk,False,92.993,"LINESTRING (5.1543238 36.67007, 5.1552715 36.6697213)",
307232013,False,,residential,True,82.957,"LINESTRING (5.1535011 36.6699725, 5.1526604 36.6702917)",
286354609,False,,residential,False,114.984,"LINESTRING (5.1535011 36.6699725, 5.1533628 36.6697328, 5.1524876 36.6700491)",
"[286354608, 307232013]",False,,residential,"[False, True]",65.575,"LINESTRING (5.1535011 36.6699725, 5.1541414 36.6697526, 5.1541576 36.6697808)",
360693667,False,,residential,False,49.037,"LINESTRING (5.155036 36.6693228, 5.1552715 36.6697213)",
300226197,True,RN 9,trunk,False,6.971,"LINESTRING (5.1552715 36.6697213, 5.1553429 36.6696958)",
360693667,False,,residential,True,49.037,"LINESTRING (5.1552715 36.6697213, 5.155036 36.6693228)",
360695032,False,,residential,False,60.629,"LINESTRING (5.1599007 36.6664213, 5.1599023 36.6664891, 5.1599251 36.6665719, 5.1599532 36.6666268, 5.1600029 36.6666892, 5.1600485 36.6667509, 5.1600981 36.6668075, 5.160149 36.6668419, 5.1602143 36.6668803)",
360695033,False,,residential,False,86.25800000000001,"LINESTRING (5.1609937 36.6664439, 5.1609001 36.6664579, 5.1607954 36.6664902, 5.1606962 36.6665396, 5.1605431 36.6666343, 5.1602143 36.6668803)",
360695032,False,,residential,False,110.78500000000001,"LINESTRING (5.1602143 36.6668803, 5.1602416 36.6669015, 5.1605753 36.6670937, 5.1609727 36.6676444)",
360695032,False,,residential,True,60.629,"LINESTRING (5.1602143 36.6668803, 5.160149 36.6668419, 5.1600981 36.6668075, 5.1600485 36.6667509, 5.1600029 36.6666892, 5.1599532 36.6666268, 5.1599251 36.6665719, 5.1599023 36.6664891, 5.1599007 36.6664213)",
360695033,False,,residential,True,86.258,"LINESTRING (5.1602143 36.6668803, 5.1605431 36.6666343, 5.1606962 36.6665396, 5.1607954 36.6664902, 5.1609001 36.6664579, 5.1609937 36.6664439)",
360695032,False,,residential,True,110.78500000000001,"LINESTRING (5.1609727 36.6676444, 5.1605753 36.6670937, 5.1602416 36.6669015, 5.1602143 36.6668803)",
521654478,True,RN 9,trunk,False,71.816,"LINESTRING (5.1609727 36.6676444, 5.1610682 36.6676136, 5.1617058 36.6673775)",
521367149,False,,residential,True,30.025,"LINESTRING (5.1580877 36.6700882, 5.1579818 36.6699281, 5.158018 36.6698442)",
521367150,False,,residential,True,33.11,"LINESTRING (5.158018 36.6698442, 5.1578557 36.6695764)",
521367149,False,,residential,False,30.025,"LINESTRING (5.158018 36.6698442, 5.1579818 36.6699281, 5.1580877 36.6700882)",
521367150,False,,residential,False,140.585,"LINESTRING (5.158018 36.6698442, 5.1589353 36.6694688, 5.1591405 36.6693935, 5.1590084 36.669159)",
521367151,False,,residential,True,27.986,"LINESTRING (5.1568365 36.6679435, 5.1568057 36.6678208, 5.1568338 36.6677982, 5.1569416 36.6677598)",
154253404,False,,residential,False,20.934,"LINESTRING (5.1569724 36.6679908, 5.1569973 36.668178)",
521367154,False,,residential,True,72.757,"LINESTRING (5.1569724 36.6679908, 5.1567931 36.6681464, 5.1566997 36.6682274, 5.1567172 36.6683017, 5.1569973 36.668178)",
154253404,False,,residential,True,25.833,"LINESTRING (5.1569724 36.6679908, 5.1569416 36.6677598)",
521582526,False,,residential,False,9.597,"LINESTRING (5.1565508 36.6691558, 5.1565924 36.6692354)",
521582525,False,,residential,False,51.57,"LINESTRING (5.1565508 36.6691558, 5.1562461 36.6692584, 5.1561756 36.6691236, 5.156236 36.6691033)",
521582526,False,,residential,True,39.882999999999996,"LINESTRING (5.1565508 36.6691558, 5.1564802 36.669021, 5.156236 36.6691033)",
521582526,False,,residential,True,9.597,"LINESTRING (5.1565924 36.6692354, 5.1565508 36.6691558)",
521654478,True,RN 9,trunk,False,63.768,"LINESTRING (5.1565924 36.6692354, 5.1572403 36.6689929)",
521582525,False,,residential,True,51.57,"LINESTRING (5.156236 36.6691033, 5.1561756 36.6691236, 5.1562461 36.6692584, 5.1565508 36.6691558)",
521582526,False,,residential,False,39.882999999999996,"LINESTRING (5.156236 36.6691033, 5.1564802 36.669021, 5.1565508 36.6691558)",
521582526,False,,residential,True,46.31,"LINESTRING (5.156236 36.6691033, 5.1561257 36.6688926, 5.1559096 36.6689653)",
521582526,False,,residential,False,46.31,"LINESTRING (5.1559096 36.6689653, 5.1561257 36.6688926, 5.156236 36.6691033)",
521592117,False,,residential,True,23.36,"LINESTRING (5.152865 36.6711646, 5.1527543 36.6709742)",
521592119,False,,residential,False,5.763,"LINESTRING (5.152865 36.6711646, 5.1528084 36.6711896)",
521592119,False,,residential,True,8.906,"LINESTRING (5.152865 36.6711646, 5.1529527 36.6711263)",
513693116,True,RN 9,trunk,False,59.518,"LINESTRING (5.1526463 36.6707885, 5.1520393 36.6710109)",
521592117,False,,residential,False,19.154,"LINESTRING (5.1526463 36.6707885, 5.1527371 36.6709446)",
521592119,False,,residential,True,5.763,"LINESTRING (5.1528084 36.6711896, 5.152865 36.6711646)",
521592125,False,,residential,False,60.805,"LINESTRING (5.1528084 36.6711896, 5.1528481 36.6712555, 5.152836 36.6712759, 5.1528266 36.6713028, 5.1528266 36.671333, 5.1528279 36.6713512, 5.1528333 36.6713641, 5.152785 36.6713792, 5.1526844 36.6712039, 5.1527917 36.6711619, 5.1528084 36.6711896)",
521592125,False,,residential,True,60.80499999999999,"LINESTRING (5.1528084 36.6711896, 5.1527917 36.6711619, 5.1526844 36.6712039, 5.152785 36.6713792, 5.1528333 36.6713641, 5.1528279 36.6713512, 5.1528266 36.671333, 5.1528266 36.6713028, 5.152836 36.6712759, 5.1528481 36.6712555, 5.1528084 36.6711896)",
521592117,False,,residential,False,23.36,"LINESTRING (5.1527543 36.6709742, 5.152865 36.6711646)",
521592117,False,,residential,True,3.631,"LINESTRING (5.1527543 36.6709742, 5.1527371 36.6709446)",
521592120,False,,residential,True,7.789,"LINESTRING (5.1527543 36.6709742, 5.1528316 36.6709416)",
521592120,False,,residential,False,7.789,"LINESTRING (5.1528316 36.6709416, 5.1527543 36.6709742)",
521592121,False,,residential,False,60.903999999999996,"LINESTRING (5.1528316 36.6709416, 5.1527946 36.6708808, 5.1529135 36.6708343, 5.1529763 36.6709375, 5.1529395 36.6709519, 5.1529684 36.6709995, 5.1528864 36.6710316, 5.1528316 36.6709416)",
521592121,False,,residential,True,60.903999999999996,"LINESTRING (5.1528316 36.6709416, 5.1528864 36.6710316, 5.1529684 36.6709995, 5.1529395 36.6709519, 5.1529763 36.6709375, 5.1529135 36.6708343, 5.1527946 36.6708808, 5.1528316 36.6709416)",
521592117,False,,residential,False,3.631,"LINESTRING (5.1527371 36.6709446, 5.1527543 36.6709742)",
521592117,False,,residential,True,19.154,"LINESTRING (5.1527371 36.6709446, 5.1526463 36.6707885)",
521592122,False,,residential,True,7.818,"LINESTRING (5.1527371 36.6709446, 5.1526577 36.6709744)",
521592122,False,,residential,False,7.818,"LINESTRING (5.1526577 36.6709744, 5.1527371 36.6709446)",
521592122,False,,residential,True,10.39,"LINESTRING (5.1526577 36.6709744, 5.1525529 36.6710152)",
521592123,False,,residential,False,33.153999999999996,"LINESTRING (5.1526577 36.6709744, 5.1527095 36.6710702, 5.1526027 36.6711073, 5.1525529 36.6710152)",
521592123,False,,residential,True,30.344,"LINESTRING (5.1526577 36.6709744, 5.1526331 36.670929, 5.1524825 36.6709814, 5.1525091 36.6710304, 5.1525529 36.6710152)",
521592122,False,,residential,False,10.39,"LINESTRING (5.1525529 36.6710152, 5.1526577 36.6709744)",
521592123,False,,residential,False,30.344,"LINESTRING (5.1525529 36.6710152, 5.1525091 36.6710304, 5.1524825 36.6709814, 5.1526331 36.670929, 5.1526577 36.6709744)",
521592123,False,,residential,True,33.153999999999996,"LINESTRING (5.1525529 36.6710152, 5.1526027 36.6711073, 5.1527095 36.6710702, 5.1526577 36.6709744)",
521592119,False,,residential,False,8.906,"LINESTRING (5.1529527 36.6711263, 5.152865 36.6711646)",
521592124,False,,residential,False,62.631,"LINESTRING (5.1529527 36.6711263, 5.1530661 36.6713249, 5.1531377 36.6712987, 5.1530243 36.6711, 5.1529527 36.6711263)",
521592124,False,,residential,True,62.631,"LINESTRING (5.1529527 36.6711263, 5.1530243 36.6711, 5.1531377 36.6712987, 5.1530661 36.6713249, 5.1529527 36.6711263)",
521592161,False,,residential,True,54.102999999999994,"LINESTRING (5.1570831 36.6691405, 5.1571974 36.6691372, 5.1572957 36.6691409, 5.1573929 36.6691538, 5.1574874 36.6691757, 5.1575782 36.6692064, 5.1576639 36.6692452)",
"[521654480, 521654481, 513693116]",True,RN 9,trunk,False,292.444,"LINESTRING (5.1570831 36.6691405, 5.1562303 36.669472, 5.1561606 36.6694968, 5.1561032 36.6695202, 5.1558897 36.6696, 5.1541114 36.6702516)",yes
513693117,False,,residential,False,40.607,"LINESTRING (5.1576639 36.6692452, 5.1578557 36.6695764)",
513693117,False,,residential,True,31.906,"LINESTRING (5.1576639 36.6692452, 5.1576 36.6691275, 5.1575178 36.6689833)",
521592161,False,,residential,False,54.103,"LINESTRING (5.1576639 36.6692452, 5.1575782 36.6692064, 5.1574874 36.6691757, 5.1573929 36.6691538, 5.1572957 36.6691409, 5.1571974 36.6691372, 5.1570831 36.6691405)",
521592161,False,,residential,True,397.04100000000005,"LINESTRING (5.1576639 36.6692452, 5.1576251 36.6692881, 5.1576009 36.6693365, 5.1576009 36.6693881, 5.1576036 36.6694441, 5.1576237 36.6694925, 5.1576345 36.6695366, 5.1576304 36.669599, 5.1576143 36.6696291, 5.1575835 36.6696538, 5.1575374 36.6696706, 5.156756 36.669955, 5.1567332 36.6700088, 5.156693 36.6700518, 5.1566622 36.6700755, 5.1566166 36.6701024, 5.1565576 36.6701336, 5.1564932 36.670154, 5.1552594 36.6705918, 5.1552124 36.6706004, 5.1551655 36.6706015, 5.155089 36.6705929, 5.1542589 36.6703767, 5.1542066 36.6703605, 5.1541677 36.6703347, 5.1541114 36.6702516)",
521594155,False,,residential,False,42.617999999999995,"LINESTRING (5.153197 36.6707235, 5.1532608 36.6708322, 5.1531802 36.6708626, 5.1531163 36.6707539, 5.153197 36.6707235)",
521594155,False,,residential,True,42.617999999999995,"LINESTRING (5.153197 36.6707235, 5.1531163 36.6707539, 5.1531802 36.6708626, 5.1532608 36.6708322, 5.153197 36.6707235)",
521594155,False,,residential,False,22.355,"LINESTRING (5.153197 36.6707235, 5.1532844 36.6706905, 5.1532188 36.6705787)",
513693116,True,RN 9,trunk,False,56.137,"LINESTRING (5.1532188 36.6705787, 5.1526463 36.6707885)",
521594155,False,,residential,True,22.355,"LINESTRING (5.1532188 36.6705787, 5.1532844 36.6706905, 5.153197 36.6707235)",
521636758,False,,residential,True,25.983,"LINESTRING (5.1544236 36.6696855, 5.1541576 36.6697808)",
521636758,False,,residential,False,54.647999999999996,"LINESTRING (5.1544236 36.6696855, 5.1546003 36.6696221, 5.1546463 36.6697047, 5.1544696 36.6697681, 5.1544236 36.6696855)",
521636758,False,,residential,True,54.647999999999996,"LINESTRING (5.1544236 36.6696855, 5.1544696 36.6697681, 5.1546463 36.6697047, 5.1546003 36.6696221, 5.1544236 36.6696855)",
286354608,False,,residential,True,35.41,"LINESTRING (5.1541576 36.6697808, 5.1543238 36.67007)",
521636758,False,,residential,False,25.983,"LINESTRING (5.1541576 36.6697808, 5.1544236 36.6696855)",
"[286354608, 307232013]",False,,residential,"[False, True]",65.575,"LINESTRING (5.1541576 36.6697808, 5.1541414 36.6697526, 5.1535011 36.6699725)",
521647865,False,,residential,True,9.727,"LINESTRING (5.1552958 36.6696169, 5.1553429 36.6696958)",
521647865,False,,residential,False,53.644000000000005,"LINESTRING (5.1552958 36.6696169, 5.155197 36.6694518, 5.1552623 36.6694267, 5.1553611 36.6695918, 5.1552958 36.6696169)",
521647865,False,,residential,True,53.644000000000005,"LINESTRING (5.1552958 36.6696169, 5.1553611 36.6695918, 5.1552623 36.6694267, 5.155197 36.6694518, 5.1552958 36.6696169)",
521647865,False,,residential,False,9.727,"LINESTRING (5.1553429 36.6696958, 5.1552958 36.6696169)",
"[300226197, 521654478, 521654479]",True,RN 9,trunk,False,122.643,"LINESTRING (5.1553429 36.6696958, 5.1561029 36.6694107, 5.1561633 36.6693881, 5.1565924 36.6692354)",yes
513693116,True,RN 9,trunk,False,87.524,"LINESTRING (5.1541114 36.6702516, 5.1532188 36.6705787)",
521592161,False,,residential,False,397.041,"LINESTRING (5.1541114 36.6702516, 5.1541677 36.6703347, 5.1542066 36.6703605, 5.1542589 36.6703767, 5.155089 36.6705929, 5.1551655 36.6706015, 5.1552124 36.6706004, 5.1552594 36.6705918, 5.1564932 36.670154, 5.1565576 36.6701336, 5.1566166 36.6701024, 5.1566622 36.6700755, 5.156693 36.6700518, 5.1567332 36.6700088, 5.156756 36.669955, 5.1575374 36.6696706, 5.1575835 36.6696538, 5.1576143 36.6696291, 5.1576304 36.669599, 5.1576345 36.6695366, 5.1576237 36.6694925, 5.1576036 36.6694441, 5.1576009 36.6693881, 5.1576009 36.6693365, 5.1576251 36.6692881, 5.1576639 36.6692452)",
513693117,False,,residential,False,57.991,"LINESTRING (5.1590084 36.669159, 5.159601 36.6689444)",
513693117,False,,residential,True,112.799,"LINESTRING (5.1590084 36.669159, 5.1578557 36.6695764)",
521367150,False,,residential,True,140.585,"LINESTRING (5.1590084 36.669159, 5.1591405 36.6693935, 5.1589353 36.6694688, 5.158018 36.6698442)",
154253404,False,,residential,False,26.016,"LINESTRING (5.1573447 36.6687049, 5.1574785 36.6689128)",
154253404,False,,residential,True,66.277,"LINESTRING (5.1573447 36.6687049, 5.1569973 36.668178)",
521655440,False,,residential,True,34.388,"LINESTRING (5.1573447 36.6687049, 5.1573487 36.6687357, 5.1573494 36.6687666, 5.1573467 36.6687975, 5.1573408 36.668828, 5.1573317 36.6688581, 5.1573193 36.6688873, 5.1573039 36.6689157, 5.1572855 36.6689429, 5.1572642 36.6689687, 5.1572403 36.6689929)",
521657207,False,,residential,False,21.657999999999998,"LINESTRING (5.1597032 36.6676369, 5.1597024 36.6675519, 5.1597454 36.6676046, 5.1597032 36.6676369)",
521657207,False,,residential,True,21.658,"LINESTRING (5.1597032 36.6676369, 5.1597454 36.6676046, 5.1597024 36.6675519, 5.1597032 36.6676369)",
521657207,False,,residential,True,43.69799999999999,"LINESTRING (5.1597032 36.6676369, 5.1597051 36.6678682, 5.159795 36.6678714, 5.1598342 36.6679552)",
521657208,False,,residential,False,4.898,"LINESTRING (5.1598342 36.6679552, 5.1597843 36.6679736)",
521657207,False,,residential,False,43.698,"LINESTRING (5.1598342 36.6679552, 5.159795 36.6678714, 5.1597051 36.6678682, 5.1597032 36.6676369)",
521657208,False,,residential,True,31.988,"LINESTRING (5.1598342 36.6679552, 5.1600511 36.6678757, 5.1601031 36.6679626)",
521657208,False,,residential,True,4.898,"LINESTRING (5.1597843 36.6679736, 5.1598342 36.6679552)",
521654478,True,RN 9,trunk,False,85.25,"LINESTRING (5.1601031 36.6679626, 5.1602224 36.6679195, 5.1603877 36.6678596, 5.1609727 36.6676444)",
521657208,False,,residential,False,31.988,"LINESTRING (5.1601031 36.6679626, 5.1600511 36.6678757, 5.1598342 36.6679552)",
154253404,False,,residential,False,31.202,"LINESTRING (5.157098 36.6675088, 5.1569416 36.6677598)",
154253404,False,,residential,True,104.02199999999999,"LINESTRING (5.157098 36.6675088, 5.1571347 36.6674499, 5.1571905 36.6673174, 5.1571669 36.6672004, 5.1571046 36.6671281, 5.1569652 36.6670937, 5.1564586 36.6670992)",
521659070,False,,residential,True,124.637,"LINESTRING (5.157098 36.6675088, 5.1571436 36.6675218, 5.1571932 36.6675229, 5.1572523 36.6675003, 5.1573287 36.6674572, 5.1574266 36.6673938, 5.1575164 36.6673324, 5.15755 36.6673185, 5.1576103 36.6673023, 5.1576693 36.667283, 5.1578665 36.6672249, 5.1583442 36.6670571)",
521659070,False,,residential,False,5.52,"LINESTRING (5.1584009 36.6670372, 5.1583442 36.6670571)",
1172502603,False,,residential,True,42.941,"LINESTRING (5.1584009 36.6670372, 5.1588542 36.6669071)",
521659070,False,,residential,True,64.33,"LINESTRING (5.1584009 36.6670372, 5.1584076 36.6670275, 5.1584083 36.6670119, 5.1583989 36.6669888, 5.1581964 36.6664869)",
1172502747,False,,residential,True,37.02,"LINESTRING (5.1581964 36.6664869, 5.1580086 36.66619)",
521659070,False,,residential,False,64.33,"LINESTRING (5.1581964 36.6664869, 5.1583989 36.6669888, 5.1584083 36.6670119, 5.1584076 36.6670275, 5.1584009 36.6670372)",
521659070,False,,residential,True,89.448,"LINESTRING (5.1581964 36.6664869, 5.1587141 36.6663966, 5.1586175 36.6662524, 5.1585773 36.6661943, 5.1585317 36.6661104, 5.1585008 36.6660582)",
521654478,True,RN 9,trunk,False,56.47,"LINESTRING (5.1590404 36.6683473, 5.1596175 36.6681384)",
"[1172502844, 521659127]",False,,residential,True,156.434,"LINESTRING (5.1590404 36.6683473, 5.1587623 36.6678251, 5.1584861 36.6672722, 5.1583442 36.6670571)",
1172502747,False,,residential,False,37.02,"LINESTRING (5.1580086 36.66619, 5.1581964 36.6664869)",
"[521659128, 1172502755, 521909411]",False,,residential,"[False, True]",211.08800000000002,"LINESTRING (5.1580086 36.66619, 5.157955 36.6662266, 5.1577726 36.666317, 5.1575339 36.6664138, 5.1571108 36.6666662, 5.1569016 36.6667221, 5.1567721 36.666673, 5.1565683 36.6667085, 5.1564087 36.6667376, 5.1563323 36.6667548, 5.1562773 36.6667892, 5.1562518 36.6668236, 5.1562209 36.6669194, 5.1561981 36.667102)",
521659128,False,,residential,True,47.803,"LINESTRING (5.1580086 36.66619, 5.1580515 36.666147, 5.1580971 36.6661233, 5.1582715 36.6660825, 5.1585008 36.6660582)",
521659070,False,,residential,False,89.44800000000001,"LINESTRING (5.1585008 36.6660582, 5.1585317 36.6661104, 5.1585773 36.6661943, 5.1586175 36.6662524, 5.1587141 36.6663966, 5.1581964 36.6664869)",
521659070,False,,residential,True,32.792,"LINESTRING (5.1585008 36.6660582, 5.1584834 36.6660287, 5.1584592 36.6659362, 5.1584405 36.6658544, 5.1584244 36.66582, 5.1583895 36.6657812)",
521659128,False,,residential,False,47.803000000000004,"LINESTRING (5.1585008 36.6660582, 5.1582715 36.6660825, 5.1580971 36.6661233, 5.1580515 36.666147, 5.1580086 36.66619)",
521659070,False,,residential,False,32.791999999999994,"LINESTRING (5.1583895 36.6657812, 5.1584244 36.66582, 5.1584405 36.6658544, 5.1584592 36.6659362, 5.1584834 36.6660287, 5.1585008 36.6660582)",
521785753,False,,residential,True,36.218,"LINESTRING (5.1598674 36.6670861, 5.15963 36.6671248, 5.1595952 36.6671313, 5.1595469 36.6671582, 5.1595066 36.6672034)",
521654478,True,RN 9,trunk,False,47.518,"LINESTRING (5.1596175 36.6681384, 5.1601031 36.6679626)",
521785754,False,,residential,True,11.551,"LINESTRING (5.1596175 36.6681384, 5.1596153 36.6681059, 5.1596081 36.6680348)",
521785753,False,,residential,False,36.217999999999996,"LINESTRING (5.1595066 36.6672034, 5.1595469 36.6671582, 5.1595952 36.6671313, 5.15963 36.6671248, 5.1598674 36.6670861)",
521785754,False,,residential,False,20.829,"LINESTRING (5.1595066 36.6672034, 5.1595335 36.6672948, 5.1595429 36.6673879)",
521785754,False,,residential,True,51.081999999999994,"LINESTRING (5.1595066 36.6672034, 5.1594932 36.6671797, 5.159461 36.6671302, 5.1594369 36.6670915, 5.1594128 36.6670248, 5.1593859 36.6669516, 5.1593685 36.6669215, 5.1593216 36.6668742, 5.1592223 36.6668226)",
