osmid,highway,oneway,reversed,length,ref,maxspeed,name,geometry
444251672,residential,False,False,45.706,,,نهج بودراع عمار,"LINESTRING (6.0413576 36.4591682, 6.0411554 36.4587907)"
444251672,residential,False,True,37.059,,,نهج بودراع عمار,"LINESTRING (6.0413576 36.4591682, 6.0415215 36.4594743)"
169742272,residential,False,False,14.256,,,,"LINESTRING (6.0416687 36.4594251, 6.0415215 36.4594743)"
476652747,residential,False,True,33.943,,,,"LINESTRING (6.0416687 36.4594251, 6.0418303 36.4597013)"
169742272,residential,False,True,92.36500000000001,,,,"LINESTRING (6.0416687 36.4594251, 6.0419787 36.4593219, 6.0423124 36.4592094, 6.0426332 36.4591305)"
169742277,residential,False,False,15.375,,,,"LINESTRING (6.0416709 36.4597531, 6.0418303 36.4597013)"
444251672,residential,False,False,33.758,,,نهج بودراع عمار,"LINESTRING (6.0416709 36.4597531, 6.0415215 36.4594743)"
169742277,residential,False,True,28.474,,,,"LINESTRING (6.0416709 36.4597531, 6.0414789 36.4598331, 6.0413844 36.4598643)"
444251672,residential,False,True,14.733999999999998,,,نهج بودراع عمار,"LINESTRING (6.0416709 36.4597531, 6.0417018 36.4598079, 6.041736 36.4598748)"
169742261,residential,False,False,44.456,,,,"LINESTRING (6.0427301 36.4586607, 6.0425051 36.4583042)"
169742276,residential,False,False,44.529,,20,,"LINESTRING (6.0427301 36.4586607, 6.0431893 36.4585059)"
169742276,residential,False,True,135.097,,20,,"LINESTRING (6.0427301 36.4586607, 6.0413576 36.4591682)"
169742261,residential,False,True,67.267,,,,"LINESTRING (6.0427301 36.4586607, 6.0428952 36.458965, 6.0426788 36.4590733, 6.0426332 36.4591305)"
169754326,residential,False,False,121.072,,,,"LINESTRING (6.0349788 36.4577739, 6.0363324 36.4577907)"
451687245,secondary,False,False,13.374,,30,ferdjioua-rouached,"LINESTRING (6.0349788 36.4577739, 6.0348619 36.4576989)"
451687245,secondary,False,True,114.047,,30,ferdjioua-rouached,"LINESTRING (6.0349788 36.4577739, 6.0350735 36.4578778, 6.0351529 36.4581216, 6.0352518 36.4583775, 6.0354974 36.4585456, 6.0356285 36.4585973)"
169742267,residential,False,False,167.115,,,,"LINESTRING (6.0439425 36.4598813, 6.0431893 36.4585059)"
169742278,residential,False,False,130.567,,,,"LINESTRING (6.0439425 36.4598813, 6.0436491 36.4600532, 6.043429 36.4601489, 6.0429963 36.4603617, 6.0427872 36.4604175, 6.0426719 36.4604421)"
169742278,residential,False,True,203.849,,,,"LINESTRING (6.0439425 36.4598813, 6.0443523 36.45965, 6.0436562 36.4583335)"
169742261,residential,False,False,67.267,,,,"LINESTRING (6.0426332 36.4591305, 6.0426788 36.4590733, 6.0428952 36.458965, 6.0427301 36.4586607)"
169742272,residential,False,False,92.365,,,,"LINESTRING (6.0426332 36.4591305, 6.0423124 36.4592094, 6.0419787 36.4593219, 6.0416687 36.4594251)"
169742272,residential,False,True,108.62,,,,"LINESTRING (6.0426332 36.4591305, 6.042709 36.459167, 6.0428447 36.4592908, 6.0429451 36.4593653, 6.043116 36.4595074, 6.0432208 36.4595955, 6.0432402 36.459623, 6.0430432 36.4598534)"
169742272,residential,False,False,28.753,,,,"LINESTRING (6.0415215 36.4594743, 6.0412259 36.459576)"
169742272,residential,False,True,14.256,,,,"LINESTRING (6.0415215 36.4594743, 6.0416687 36.4594251)"
444251672,residential,False,False,37.059,,,نهج بودراع عمار,"LINESTRING (6.0415215 36.4594743, 6.0413576 36.4591682)"
444251672,residential,False,True,33.758,,,نهج بودراع عمار,"LINESTRING (6.0415215 36.4594743, 6.0416709 36.4597531)"
169742267,residential,False,False,45.554,,,,"LINESTRING (6.0431893 36.4585059, 6.0429845 36.4581308)"
169742267,residential,False,True,167.115,,,,"LINESTRING (6.0431893 36.4585059, 6.0439425 36.4598813)"
169742276,residential,False,True,44.529,,20,,"LINESTRING (6.0431893 36.4585059, 6.0427301 36.4586607)"
169742276,residential,False,False,45.946,,20,,"LINESTRING (6.0431893 36.4585059, 6.0434111 36.4584245, 6.0434515 36.4584095, 6.0436562 36.4583335)"
542945650,residential,False,True,15.971,,,,"LINESTRING (6.041736 36.4598748, 6.0418067 36.4600067)"
760450312,residential,False,False,19.003,,,,"LINESTRING (6.041736 36.4598748, 6.041861 36.4597366)"
444251672,residential,False,False,14.733999999999998,,,نهج بودراع عمار,"LINESTRING (6.041736 36.4598748, 6.0417018 36.4598079, 6.0416709 36.4597531)"
169742276,residential,False,False,55.903999999999996,,20,,"LINESTRING (6.0436562 36.4583335, 6.0440837 36.4581808, 6.0442408 36.4581877)"
169742276,residential,False,True,45.946,,20,,"LINESTRING (6.0436562 36.4583335, 6.0434515 36.4584095, 6.0434111 36.4584245, 6.0431893 36.4585059)"
169742278,residential,False,False,203.849,,,,"LINESTRING (6.0436562 36.4583335, 6.0443523 36.45965, 6.0439425 36.4598813)"
454856820,residential,False,False,47.79,,60,,"LINESTRING (6.0416799 36.4617471, 6.0416572 36.4613177)"
466071103,residential,False,False,84.726,,,,"LINESTRING (6.0416799 36.4617471, 6.040804 36.4614567)"
454856820,residential,False,True,45.689,,60,,"LINESTRING (6.0416799 36.4617471, 6.0416726 36.462042, 6.0416588 36.4621574)"
169742261,residential,False,True,44.456,,,,"LINESTRING (6.0425051 36.4583042, 6.0427301 36.4586607)"
169742268,residential,False,False,47.01,,30,,"LINESTRING (6.0425051 36.4583042, 6.0429845 36.4581308)"
169742268,residential,False,True,20.352,,30,,"LINESTRING (6.0425051 36.4583042, 6.0422974 36.458379)"
169742267,residential,False,False,42.654,,,,"LINESTRING (6.0429845 36.4581308, 6.0427907 36.4577803)"
169742267,residential,False,True,45.554,,,,"LINESTRING (6.0429845 36.4581308, 6.0431893 36.4585059)"
169742268,residential,False,True,47.01,,30,,"LINESTRING (6.0429845 36.4581308, 6.0425051 36.4583042)"
439504497,residential,False,False,22.237,,20,,"LINESTRING (6.0341023 36.4603897, 6.0342253 36.4605635)"
169754324,residential,False,False,63.676,,30,,"LINESTRING (6.0341023 36.4603897, 6.0343789 36.4602236, 6.0346772 36.4600519)"
169754316,residential,False,False,147.94,,,,"LINESTRING (6.0445028 36.4594492, 6.0446221 36.4589421, 6.0442408 36.4581877)"
169754344,residential,False,False,39.499,,,,"LINESTRING (6.0349434 36.4565627, 6.0348469 36.4566512, 6.0346114 36.4565079)"
169754305,residential,False,True,54.249,,,,"LINESTRING (6.0341827 36.4568043, 6.0346752 36.4570891)"
169754344,residential,False,True,26.031,,,,"LINESTRING (6.0341827 36.4568043, 6.0343372 36.4566059)"
169754295,residential,False,False,75.41,,,,"LINESTRING (6.0381091 36.4589721, 6.0388782 36.4586941)"
169754312,residential,False,False,17.749,,,,"LINESTRING (6.0381091 36.4589721, 6.0381942 36.4591163)"
169754312,residential,False,True,31.917,,,,"LINESTRING (6.0381091 36.4589721, 6.0379563 36.4587127)"
443028240,secondary,False,False,34.614,CW 6,30,شارع الاخوين بوطانة محمد واحمد,"LINESTRING (6.0407065 36.4580255, 6.0403542 36.4581544)"
443028240,secondary,False,True,80.881,CW 6,30,شارع الاخوين بوطانة محمد واحمد,"LINESTRING (6.0407065 36.4580255, 6.0415298 36.4577245)"
444108704,residential,True,False,94.082,,30,نهج هادف مسعود,"LINESTRING (6.0407065 36.4580255, 6.0411554 36.4587907)"
169754307,residential,False,True,63.216,,,,"LINESTRING (6.0439686 36.4574628, 6.0436637 36.4569499)"
384901960,secondary,False,False,61.806,CW 6,30,,"LINESTRING (6.0439686 36.4574628, 6.0433239 36.457663)"
384901960,secondary,False,True,54.182,CW 6,30,,"LINESTRING (6.0439686 36.4574628, 6.0445328 36.4572853)"
169754336,residential,False,False,42.666,,,,"LINESTRING (6.0442198 36.456731, 6.0444186 36.4570798)"
471005773,residential,False,True,19.921,,,,"LINESTRING (6.0442198 36.456731, 6.04402 36.4568102)"
253544518,residential,False,True,25.799,,,,"LINESTRING (6.0423755 36.4576632, 6.0422487 36.4574548)"
384901960,secondary,False,True,39.35,CW 6,30,,"LINESTRING (6.0423755 36.4576632, 6.0427907 36.4577803)"
384901960,secondary,False,False,46.414,CW 6,30,,"LINESTRING (6.0423755 36.4576632, 6.0421486 36.4576074, 6.041867 36.4576012)"
169742276,residential,False,True,55.903999999999996,,20,,"LINESTRING (6.0442408 36.4581877, 6.0440837 36.4581808, 6.0436562 36.4583335)"
169754316,residential,False,True,147.94,,,,"LINESTRING (6.0442408 36.4581877, 6.0446221 36.4589421, 6.0445028 36.4594492)"
169754305,residential,False,False,54.249,,,,"LINESTRING (6.0346752 36.4570891, 6.0341827 36.4568043)"
169754321,residential,False,False,21.198,,,,"LINESTRING (6.0347662 36.4587781, 6.0345387 36.4587246)"
169754321,residential,False,True,11.581,,,,"LINESTRING (6.0347662 36.4587781, 6.0348847 36.4588201)"
169754345,residential,False,True,120.307,,,,"LINESTRING (6.0347662 36.4587781, 6.0348619 36.4576989)"
169754307,residential,False,False,63.216,,,,"LINESTRING (6.0436637 36.4569499, 6.0439686 36.4574628)"
253544517,residential,False,False,35.45,,,,"LINESTRING (6.0436637 36.4569499, 6.04402 36.4568102)"
253544517,residential,False,True,16.735,,,,"LINESTRING (6.0436637 36.4569499, 6.0436566 36.4569532, 6.0434928 36.4570111)"
169754303,residential,False,False,54.336,,,,"LINESTRING (6.0426336 36.457318, 6.0428835 36.4577634)"
169754303,residential,False,True,97.473,,,,"LINESTRING (6.0426336 36.457318, 6.0421853 36.456519)"
253544517,residential,False,False,41.997,,,,"LINESTRING (6.0426336 36.457318, 6.0430632 36.4571655)"
253544517,residential,False,True,37.634,,,,"LINESTRING (6.0426336 36.457318, 6.0422487 36.4574548)"
169754299,residential,False,False,53.543,,,,"LINESTRING (6.0434633 36.4559208, 6.0432063 36.4554859)"
169754299,residential,False,True,53.78,,,,"LINESTRING (6.0434633 36.4559208, 6.0437215 36.4563576)"
169754341,residential,False,True,48.778,,,,"LINESTRING (6.0434633 36.4559208, 6.0429716 36.4561106)"
169754293,residential,False,False,47.521,,,,"LINESTRING (6.0427376 36.4556872, 6.0432063 36.4554859)"
169754298,residential,False,False,51.522,,,,"LINESTRING (6.0427376 36.4556872, 6.0429716 36.4561106)"
169754298,residential,False,True,11.254,,,,"LINESTRING (6.0427376 36.4556872, 6.042677 36.4555985)"
169754318,residential,False,False,44.309,,20,,"LINESTRING (6.041058 36.4592624, 6.0408618 36.4588965)"
202593389,residential,False,False,37.966,,,,"LINESTRING (6.041058 36.4592624, 6.0412259 36.459576)"
169754318,residential,False,True,181.02300000000002,,20,,"LINESTRING (6.041058 36.4592624, 6.0408861 36.4593264, 6.0408131 36.4593491, 6.040744 36.4593709, 6.0405769 36.4594196, 6.0400827 36.4595943, 6.0399102 36.4596578, 6.0397655 36.4597126, 6.0392115 36.4599274)"
169754298,residential,False,True,56.443,,,,"LINESTRING (6.0434928 36.4570111, 6.0432281 36.4565503)"
253544517,residential,False,True,42.082,,,,"LINESTRING (6.0434928 36.4570111, 6.0430632 36.4571655)"
253544517,residential,False,False,16.735,,,,"LINESTRING (6.0434928 36.4570111, 6.0436566 36.4569532, 6.0436637 36.4569499)"
169754299,residential,False,False,51.555,,,,"LINESTRING (6.0419992 36.4553545, 6.0422619 36.4557672)"
169754299,residential,False,True,45.006,,,,"LINESTRING (6.0419992 36.4553545, 6.0424694 36.4552103)"
461109835,residential,False,True,128.889,,,,"LINESTRING (6.0419992 36.4553545, 6.041193 36.4556459, 6.0413995 36.4560622)"
169754311,residential,False,False,40.206,,,,"LINESTRING (6.0363636 36.4569559, 6.0365437 36.4572872)"
202713672,residential,False,False,51.434,,,,"LINESTRING (6.0363636 36.4569559, 6.0363406 36.4568578, 6.0362423 36.4566208, 6.0361917 36.4565155)"
202713704,residential,False,False,178.146,,,,"LINESTRING (6.0363636 36.4569559, 6.0364105 36.456864, 6.0364637 36.4567925, 6.0365585 36.4566721, 6.0366654 36.4565369, 6.0368324 36.4564022, 6.0369375 36.4563273, 6.0370462 36.4562435, 6.0371482 36.4561313, 6.0371964 36.4560148, 6.0372072 36.4559242, 6.037175 36.4558552, 6.0370731 36.4558595, 6.0370033 36.4558854, 6.036896 36.4559717)"
169754346,residential,False,False,94.85300000000001,,,,"LINESTRING (6.035919 36.4602123, 6.0359585 36.4602404, 6.0360257 36.4602826, 6.0361392 36.460332, 6.0364763 36.4604163, 6.0366493 36.4604415, 6.036914 36.4604459)"
253544514,secondary,True,False,36.66,CW 6,40,,"LINESTRING (6.035919 36.4602123, 6.0356759 36.4602833, 6.0355363 36.4603302)"
169754280,residential,False,False,96.046,,,,"LINESTRING (6.0446848 36.4559758, 6.0437215 36.4563576)"
169754348,residential,False,True,16.549,,20,,"LINESTRING (6.0365601 36.4613471, 6.0366167 36.4612054)"
169785568,residential,False,False,59.641999999999996,,,,"LINESTRING (6.0365601 36.4613471, 6.0364831 36.4613712, 6.0363785 36.4613949, 6.0360761 36.4613842, 6.0359037 36.4613733)"
169754280,residential,False,False,49.055,,,,"LINESTRING (6.0437215 36.4563576, 6.0432281 36.4565503)"
169754280,residential,False,True,96.046,,,,"LINESTRING (6.0437215 36.4563576, 6.0446848 36.4559758)"
169754299,residential,False,False,53.78,,,,"LINESTRING (6.0437215 36.4563576, 6.0434633 36.4559208)"
169754299,residential,False,True,56.969,,,,"LINESTRING (6.0437215 36.4563576, 6.04402 36.4568102)"
169754299,residential,False,False,71.817,,,,"LINESTRING (6.0422619 36.4557672, 6.0425998 36.4563531)"
169754299,residential,False,True,51.555,,,,"LINESTRING (6.0422619 36.4557672, 6.0419992 36.4553545)"
169754309,residential,False,False,41.595,,,,"LINESTRING (6.0422619 36.4557672, 6.042677 36.4555985)"
169754309,residential,False,True,40.643,,,,"LINESTRING (6.0422619 36.4557672, 6.0418517 36.4559245)"
169742274,residential,False,False,41.058,,,,"LINESTRING (6.0430108 36.4561886, 6.0425998 36.4563531)"
169754298,residential,False,False,44.669,,,,"LINESTRING (6.0430108 36.4561886, 6.0432281 36.4565503)"
169754298,residential,False,True,9.355,,,,"LINESTRING (6.0430108 36.4561886, 6.0429716 36.4561106)"
169742274,residential,False,False,41.041,,,,"LINESTRING (6.0421853 36.456519, 6.0417745 36.4566835)"
169742274,residential,False,True,41.407,,,,"LINESTRING (6.0421853 36.456519, 6.0425998 36.4563531)"
169754303,residential,False,False,97.473,,,,"LINESTRING (6.0421853 36.456519, 6.0426336 36.457318)"
169754303,residential,False,True,72.527,,,,"LINESTRING (6.0421853 36.456519, 6.0418517 36.4559245)"
169754299,residential,False,True,60.032,,,,"LINESTRING (6.0433239 36.457663, 6.0430632 36.4571655)"
384901960,secondary,False,True,61.806,CW 6,30,,"LINESTRING (6.0433239 36.457663, 6.0439686 36.4574628)"
384901960,secondary,False,False,41.068,CW 6,30,,"LINESTRING (6.0433239 36.457663, 6.0430942 36.4577306, 6.0428835 36.4577634)"
444251349,residential,False,False,28.772,,30,,"LINESTRING (6.0411554 36.4587907, 6.0408618 36.4588965)"
444251349,residential,False,True,78.143,,30,,"LINESTRING (6.0411554 36.4587907, 6.0419527 36.4585032)"
444251672,residential,False,True,45.706,,,نهج بودراع عمار,"LINESTRING (6.0411554 36.4587907, 6.0413576 36.4591682)"
169754300,residential,False,True,55.566,,,,"LINESTRING (6.0343372 36.4566059, 6.0348281 36.4569122)"
169754344,residential,False,False,26.031,,,,"LINESTRING (6.0343372 36.4566059, 6.0341827 36.4568043)"
169754344,residential,False,True,29.576,,,,"LINESTRING (6.0343372 36.4566059, 6.0343989 36.4565325, 6.0345009 36.4565002, 6.0346114 36.4565079)"
169754345,residential,False,False,120.307,,,,"LINESTRING (6.0348619 36.4576989, 6.0347662 36.4587781)"
451687245,secondary,False,True,13.374,,30,ferdjioua-rouached,"LINESTRING (6.0348619 36.4576989, 6.0349788 36.4577739)"
451687245,secondary,False,False,25.455,,30,ferdjioua-rouached,"LINESTRING (6.0348619 36.4576989, 6.0347882 36.4576345, 6.0346691 36.4575305)"
169754312,residential,False,True,17.749,,,,"LINESTRING (6.0381942 36.4591163, 6.0381091 36.4589721)"
169754306,residential,False,False,122.04599999999999,,,,"LINESTRING (6.0360824 36.4586298, 6.0359887 36.4582867, 6.0363735 36.4580095, 6.0365927 36.4578723, 6.0366973 36.4578055)"
451687245,secondary,False,False,40.856,,30,ferdjioua-rouached,"LINESTRING (6.0360824 36.4586298, 6.0359872 36.4586336, 6.0356285 36.4585973)"
"[440940972, 451687245]",secondary,False,"[False, True]",165.171,,30,ferdjioua-rouached,"LINESTRING (6.0360824 36.4586298, 6.0362797 36.4585936, 6.0366049 36.4585226, 6.0369675 36.4584611, 6.0371467 36.4583944, 6.0378177 36.4581444)"
169754306,residential,False,True,7.05,,,,"LINESTRING (6.036773 36.4577878, 6.0366973 36.4578055)"
169754306,residential,False,False,66.799,,,,"LINESTRING (6.036773 36.4577878, 6.0372796 36.4575948, 6.0374635 36.4575706)"
169754311,residential,False,True,59.525000000000006,,,,"LINESTRING (6.036773 36.4577878, 6.0366457 36.4574494, 6.0365437 36.4572872)"
169754314,residential,False,True,141.257,,,,"LINESTRING (6.0343324 36.4587187, 6.0344438 36.4577366, 6.0344725 36.4576678, 6.0345337 36.4576056, 6.0346691 36.4575305)"
169754321,residential,False,False,96.717,,,,"LINESTRING (6.0343324 36.4587187, 6.034069 36.4587028, 6.0340381 36.4586412, 6.0339862 36.4585221, 6.0338706 36.4582598, 6.0337982 36.4580827)"
169754321,residential,False,True,18.5,,,,"LINESTRING (6.0343324 36.4587187, 6.0345089 36.45872, 6.0345387 36.4587246)"
169754306,residential,False,False,7.05,,,,"LINESTRING (6.0366973 36.4578055, 6.036773 36.4577878)"
169754326,residential,False,True,32.676,,,,"LINESTRING (6.0366973 36.4578055, 6.0363324 36.4577907)"
169754306,residential,False,True,122.04599999999999,,,,"LINESTRING (6.0366973 36.4578055, 6.0365927 36.4578723, 6.0363735 36.4580095, 6.0359887 36.4582867, 6.0360824 36.4586298)"
169754303,residential,False,False,25.303,,,,"LINESTRING (6.0417353 36.4557171, 6.0418517 36.4559245)"
169754326,residential,False,False,32.676,,,,"LINESTRING (6.0363324 36.4577907, 6.0366973 36.4578055)"
169754326,residential,False,True,121.072,,,,"LINESTRING (6.0363324 36.4577907, 6.0349788 36.4577739)"
169754343,residential,False,True,70.117,,,,"LINESTRING (6.0363324 36.4577907, 6.0363286 36.4573615, 6.0363795 36.4573116, 6.0364507 36.4572878, 6.0365437 36.4572872)"
169754298,residential,False,False,11.254,,,,"LINESTRING (6.042677 36.4555985, 6.0427376 36.4556872)"
169754298,residential,False,True,46.99,,,,"LINESTRING (6.042677 36.4555985, 6.0424694 36.4552103)"
169754309,residential,False,True,41.595,,,,"LINESTRING (6.042677 36.4555985, 6.0422619 36.4557672)"
169754348,residential,False,False,35.102,,20,,"LINESTRING (6.036914 36.4604459, 6.0367989 36.4607477)"
169754346,residential,False,True,94.853,,,,"LINESTRING (6.036914 36.4604459, 6.0366493 36.4604415, 6.0364763 36.4604163, 6.0361392 36.460332, 6.0360257 36.4602826, 6.0359585 36.4602404, 6.035919 36.4602123)"
169754348,residential,False,True,60.85,,20,,"LINESTRING (6.036914 36.4604459, 6.036952 36.4604363, 6.0370877 36.4602262, 6.0372583 36.4599839)"
169754303,residential,False,False,72.527,,,,"LINESTRING (6.0418517 36.4559245, 6.0421853 36.456519)"
169754303,residential,False,True,25.303,,,,"LINESTRING (6.0418517 36.4559245, 6.0417353 36.4557171)"
169754309,residential,False,False,40.643,,,,"LINESTRING (6.0418517 36.4559245, 6.0422619 36.4557672)"
169754309,residential,False,True,43.244,,,,"LINESTRING (6.0418517 36.4559245, 6.0413995 36.4560622)"
169754344,residential,False,False,29.576,,,,"LINESTRING (6.0346114 36.4565079, 6.0345009 36.4565002, 6.0343989 36.4565325, 6.0343372 36.4566059)"
169754344,residential,False,True,39.499,,,,"LINESTRING (6.0346114 36.4565079, 6.0348469 36.4566512, 6.0349434 36.4565627)"
202713672,residential,False,True,39.967,,,,"LINESTRING (6.0346114 36.4565079, 6.0348102 36.4563235, 6.0349292 36.4562591)"
169754294,residential,False,True,76.711,,,,"LINESTRING (6.0386832 36.4583345, 6.037901 36.4586176)"
449059920,secondary,False,False,43.623,,30,نهج خروبة علي,"LINESTRING (6.0386832 36.4583345, 6.0388782 36.4586941)"
449059920,secondary,False,True,52.001,,30,نهج خروبة علي,"LINESTRING (6.0386832 36.4583345, 6.0384503 36.457906)"
169754336,residential,False,False,25.029,,,,"LINESTRING (6.0444186 36.4570798, 6.0445328 36.4572853)"
169754336,residential,False,True,42.666,,,,"LINESTRING (6.0444186 36.4570798, 6.0442198 36.456731)"
169754306,residential,False,True,177.48999999999998,,,,"LINESTRING (6.0400039 36.4567747, 6.0384142 36.4573512, 6.0383626 36.4573664, 6.038311 36.4573816, 6.0381817 36.4573977)"
386256096,residential,False,True,131.684,,20,,"LINESTRING (6.0400039 36.4567747, 6.0399999 36.4566738, 6.040208 36.4565322, 6.0403857 36.4565016, 6.0405824 36.4565195, 6.0408077 36.4565782, 6.0410648 36.4566267, 6.0411854 36.4566241, 6.0412457 36.4565909)"
430870162,residential,False,False,57.372,,,,"LINESTRING (6.0400039 36.4567747, 6.0400873 36.4569149, 6.040225 36.4571788, 6.0402615 36.4572471)"
169742274,residential,False,False,41.407,,,,"LINESTRING (6.0425998 36.4563531, 6.0421853 36.456519)"
169742274,residential,False,True,41.058,,,,"LINESTRING (6.0425998 36.4563531, 6.0430108 36.4561886)"
169754299,residential,False,False,99.388,,,,"LINESTRING (6.0425998 36.4563531, 6.0430632 36.4571655)"
169754299,residential,False,True,71.817,,,,"LINESTRING (6.0425998 36.4563531, 6.0422619 36.4557672)"
169754321,residential,False,False,71.398,,,,"LINESTRING (6.0356285 36.4585973, 6.035483 36.4586711, 6.0348847 36.4588201)"
451687245,secondary,False,False,114.047,,30,ferdjioua-rouached,"LINESTRING (6.0356285 36.4585973, 6.0354974 36.4585456, 6.0352518 36.4583775, 6.0351529 36.4581216, 6.0350735 36.4578778, 6.0349788 36.4577739)"
451687245,secondary,False,True,40.856,,30,ferdjioua-rouached,"LINESTRING (6.0356285 36.4585973, 6.0359872 36.4586336, 6.0360824 36.4586298)"
169754298,residential,False,False,46.99,,,,"LINESTRING (6.0424694 36.4552103, 6.042677 36.4555985)"
169754299,residential,False,False,45.006,,,,"LINESTRING (6.0424694 36.4552103, 6.0419992 36.4553545)"
169754299,residential,False,True,98.31899999999999,,,,"LINESTRING (6.0424694 36.4552103, 6.0429579 36.4550655, 6.0432063 36.4554859)"
444108217,residential,True,False,93.583,,30,نهج بوصبع مسعود,"LINESTRING (6.0402164 36.4591292, 6.039796 36.4583585)"
444251349,residential,False,True,63.254,,30,,"LINESTRING (6.0402164 36.4591292, 6.0408618 36.4588965)"
169754321,residential,False,False,11.581,,,,"LINESTRING (6.0348847 36.4588201, 6.0347662 36.4587781)"
169754321,residential,False,True,71.398,,,,"LINESTRING (6.0348847 36.4588201, 6.035483 36.4586711, 6.0356285 36.4585973)"
169754330,residential,True,False,138.223,,,,"LINESTRING (6.0348847 36.4588201, 6.0348069 36.4592985, 6.0346772 36.4600519)"
169754303,residential,False,True,54.336,,,,"LINESTRING (6.0428835 36.4577634, 6.0426336 36.457318)"
384901960,secondary,False,False,8.51,CW 6,30,,"LINESTRING (6.0428835 36.4577634, 6.0427907 36.4577803)"
384901960,secondary,False,True,41.068,CW 6,30,,"LINESTRING (6.0428835 36.4577634, 6.0430942 36.4577306, 6.0433239 36.457663)"
169754294,residential,False,False,76.711,,,,"LINESTRING (6.037901 36.4586176, 6.0386832 36.4583345)"
169754312,residential,False,False,11.674,,,,"LINESTRING (6.037901 36.4586176, 6.0379563 36.4587127)"
169754312,residential,False,True,41.57,,,,"LINESTRING (6.037901 36.4586176, 6.0378425 36.4585838, 6.0376715 36.4582994)"
169754318,residential,False,True,44.309,,20,,"LINESTRING (6.0408618 36.4588965, 6.041058 36.4592624)"
444251349,residential,False,False,63.254,,30,,"LINESTRING (6.0408618 36.4588965, 6.0402164 36.4591292)"
444251349,residential,False,True,28.772,,30,,"LINESTRING (6.0408618 36.4588965, 6.0411554 36.4587907)"
169754299,residential,False,False,60.032,,,,"LINESTRING (6.0430632 36.4571655, 6.0433239 36.457663)"
169754299,residential,False,True,99.388,,,,"LINESTRING (6.0430632 36.4571655, 6.0425998 36.4563531)"
253544517,residential,False,False,42.082,,,,"LINESTRING (6.0430632 36.4571655, 6.0434928 36.4570111)"
253544517,residential,False,True,41.997,,,,"LINESTRING (6.0430632 36.4571655, 6.0426336 36.457318)"
