osmid,highway,junction,oneway,reversed,length,geometry,ref,name
1093368641,primary,roundabout,True,False,5.534,"LINESTRING (5.5052072 36.3606186, 5.5051776 36.3606115, 5.5051523 36.3605972)",,
1093368646,primary,,True,False,17.824,"LINESTRING (5.505324 36.3607484, 5.5052072 36.3606186)",RN 9B,
533808106,primary,,False,False,179.88599999999997,"LINESTRING (5.505324 36.3607484, 5.5055238 36.3610732, 5.5057681 36.3613441, 5.505925 36.3614694, 5.5061514 36.3616311, 5.5063365 36.3617772, 5.5065538 36.3620086)",RN 9B,
517980794,residential,,False,True,235.724,"LINESTRING (5.5092547 36.3623679, 5.5088423 36.3624007, 5.5080269 36.362431, 5.5070345 36.3626383, 5.5067878 36.3626902, 5.506675 36.3626536)",,
533808106,primary,,False,False,46.857,"LINESTRING (5.5092547 36.3623679, 5.5094334 36.3624238, 5.5096002 36.3624195, 5.5097509 36.362366)",RN 9B,
533808106,primary,,False,True,258.998,"LINESTRING (5.5092547 36.3623679, 5.5088258 36.3621964, 5.5084611 36.3620869, 5.5082486 36.362045, 5.5080735 36.3620309, 5.5078203 36.3620623, 5.5073351 36.3621582, 5.5069923 36.3622016, 5.5068078 36.3621837, 5.5066479 36.3621087, 5.5065538 36.3620086)",RN 9B,
319018888,unclassified,,False,True,66.401,"LINESTRING (5.5097509 36.362366, 5.5097654 36.3624179, 5.5097534 36.3624566, 5.509679 36.3624953, 5.5095614 36.3625513, 5.5094247 36.3626035, 5.5092639 36.3626576, 5.5092107 36.3627004)",,
533808106,primary,,False,False,86.315,"LINESTRING (5.5097509 36.362366, 5.5098649 36.362249, 5.50999 36.3620261, 5.5100624 36.3618721, 5.5100755 36.361766, 5.5100688 36.3616545)",RN 9B,
533808106,primary,,False,True,46.857,"LINESTRING (5.5097509 36.362366, 5.5096002 36.3624195, 5.5094334 36.3624238, 5.5092547 36.3623679)",RN 9B,
319018856,residential,,False,False,145.066,"LINESTRING (5.5100688 36.3616545, 5.510328 36.3617, 5.5106267 36.3618859, 5.5109729 36.3620335, 5.5114892 36.3622559)",,
533808106,primary,,False,True,86.315,"LINESTRING (5.5100688 36.3616545, 5.5100755 36.361766, 5.5100624 36.3618721, 5.50999 36.3620261, 5.5098649 36.362249, 5.5097509 36.362366)",RN 9B,
297834972,secondary,,True,False,13.621,"LINESTRING (5.5019485 36.3621791, 5.5018639 36.3622809)",,
319018876,residential,,False,False,15.596,"LINESTRING (5.5019485 36.3621791, 5.5020535 36.3620672)",,
297835012,secondary,,False,False,253.14600000000004,"LINESTRING (5.5019485 36.3621791, 5.5020545 36.362164, 5.5022227 36.3621925, 5.5027736 36.3623482, 5.5029455 36.3623522, 5.5032266 36.3623017, 5.5035559 36.3621861, 5.5037149 36.3621142, 5.5038744 36.3620014, 5.5039906 36.361886, 5.5040385 36.3618033, 5.5040812 36.3616946, 5.504101 36.3614451)",CW 137,
297835009,residential,,False,True,34.695,"LINESTRING (5.5061241 36.3689412, 5.506425 36.3687446)",,
1093372997,secondary,,False,False,53.897999999999996,"LINESTRING (5.5061241 36.3689412, 5.5058104 36.3689363, 5.505693 36.3689118, 5.5056229 36.3688678, 5.5055787 36.368816)",CW 137,
1093372997,secondary,,False,True,93.569,"LINESTRING (5.5061241 36.3689412, 5.5062849 36.3689476, 5.506607 36.3690168, 5.5068353 36.3690355, 5.5071565 36.369035)",CW 137,
297834984,residential,,False,False,49.077,"LINESTRING (5.5067581 36.3673358, 5.5070956 36.3671658, 5.507227 36.3671075)",,
1093372997,secondary,,False,False,36.415000000000006,"LINESTRING (5.5067581 36.3673358, 5.506641 36.3671704, 5.5066251 36.3671034, 5.5066388 36.3670354)",CW 137,
1093372997,secondary,,False,True,212.49,"LINESTRING (5.5067581 36.3673358, 5.5068883 36.3675302, 5.5069164 36.3675945, 5.5069258 36.3676641, 5.5069043 36.3678061, 5.5068272 36.3679784, 5.5067542 36.368079, 5.5066534 36.3681548, 5.5065832 36.3681857, 5.5060212 36.3683576, 5.5057912 36.3684536, 5.5056356 36.3685477, 5.5055701 36.3686135)",CW 137,
1093372997,secondary,,False,True,74.22,"LINESTRING (5.5013528 36.3633227, 5.5019211 36.3638086)",CW 137,
297835008,tertiary,,False,True,79.394,"LINESTRING (5.5013528 36.3633227, 5.5018384 36.3631852, 5.5021995 36.3631135)",,
517895087,residential,,False,False,16.817,"LINESTRING (5.5066388 36.3670354, 5.5064538 36.3670615)",,
1093372997,secondary,,False,False,149.16799999999998,"LINESTRING (5.5066388 36.3670354, 5.506675 36.3669806, 5.5067442 36.3669223, 5.5071736 36.3667595, 5.5072997 36.3666788, 5.5073728 36.3665826, 5.5074303 36.3664608, 5.5074586 36.3663339, 5.5074435 36.3662049, 5.5073766 36.3661196, 5.5072838 36.3660803)",CW 137,
1093372997,secondary,,False,True,36.415000000000006,"LINESTRING (5.5066388 36.3670354, 5.5066251 36.3671034, 5.506641 36.3671704, 5.5067581 36.3673358)",CW 137,
297835003,residential,,False,True,14.053,"LINESTRING (5.5037243 36.3660884, 5.5035865 36.3661489)",,
1093372997,secondary,,False,False,97.137,"LINESTRING (5.5037243 36.3660884, 5.5036777 36.366057, 5.5036497 36.365999, 5.5036557 36.3652366)",CW 137,
1093372997,secondary,,False,True,39.019,"LINESTRING (5.5037243 36.3660884, 5.5037934 36.3660946, 5.5038726 36.3660795, 5.5040993 36.3659406)",CW 137,
297835012,secondary,,False,False,123.586,"LINESTRING (5.504101 36.3614451, 5.5041559 36.3612992, 5.5042206 36.3611765, 5.5043771 36.3609502, 5.5045052 36.3607811, 5.5046125 36.3606696, 5.5047334 36.3606061, 5.5048697 36.3605879)",CW 137,
297835012,secondary,,False,True,253.14600000000002,"LINESTRING (5.504101 36.3614451, 5.5040812 36.3616946, 5.5040385 36.3618033, 5.5039906 36.361886, 5.5038744 36.3620014, 5.5037149 36.3621142, 5.5035559 36.3621861, 5.5032266 36.3623017, 5.5029455 36.3623522, 5.5027736 36.3623482, 5.5022227 36.3621925, 5.5020545 36.362164, 5.5019485 36.3621791)",CW 137,
319018881,residential,,False,False,167.063,"LINESTRING (5.504101 36.3614451, 5.5039696 36.361685, 5.5038406 36.3618271, 5.5036777 36.3619091, 5.5034673 36.3619037, 5.5026935 36.3615046)",,
297834978,tertiary,,False,False,59.856,"LINESTRING (5.5044202 36.3657503, 5.5047945 36.3653043)",,Rue Ahmed Lebsir
1093372997,secondary,,False,False,11.925,"LINESTRING (5.5044202 36.3657503, 5.5043052 36.3658044)",CW 137,
1093372997,secondary,,False,True,40.165,"LINESTRING (5.5044202 36.3657503, 5.5045501 36.3657355, 5.5048669 36.3657509)",CW 137,
297834989,tertiary,,False,False,62.364,"LINESTRING (5.5036557 36.3652366, 5.5043517 36.3652155)",,Moumen Said
297834989,tertiary,,False,True,79.075,"LINESTRING (5.5036557 36.3652366, 5.5028087 36.3654379)",,Moumen Said
