osmid,ref,highway,oneway,reversed,length,bridge,geometry,lanes,maxspeed
206899889,,residential,False,True,77.894,,"LINESTRING (2.0681813 36.2891004, 2.0680258 36.2892073, 2.0678273 36.2893716, 2.0677361 36.2894927, 2.0677254 36.2895705, 2.0677898 36.2896397)",,
292314189,CW 3,secondary,False,False,50.400000000000006,,"LINESTRING (2.0681813 36.2891004, 2.0682166 36.2892605, 2.0683479 36.2895312)",2,40
292314189,CW 3,secondary,False,True,12.557,,"LINESTRING (2.0681813 36.2891004, 2.0681644 36.2890239, 2.068166 36.2889887)",2,40
324614431,,unclassified,False,True,198.483,,"LINESTRING (2.0681813 36.2891004, 2.0693247 36.2891675, 2.0694602 36.2892691, 2.0697671 36.2893995, 2.0702904 36.2894934)",,
206899896,,tertiary,False,True,57.962,,"LINESTRING (2.0660681 36.2911604, 2.0667117 36.2912115)",2,40
206899893,,residential,False,True,175.88100000000003,,"LINESTRING (2.0660681 36.2911604, 2.0657489 36.2909767, 2.0653895 36.2907799, 2.0652071 36.2906675, 2.0649602 36.29047, 2.0648208 36.2902978, 2.0646812 36.2900809)",,
206899891,,residential,False,True,48.572,,"LINESTRING (2.0651025 36.2891604, 2.0645659 36.2890993)",,
206899886,,residential,False,False,129.474,,"LINESTRING (2.0651025 36.2891604, 2.065097 36.2892334, 2.0651025 36.2893011, 2.0651318 36.2893696, 2.0653745 36.289677, 2.065797 36.2901546)",,
206899891,,residential,False,False,158.742,,"LINESTRING (2.0651025 36.2891604, 2.065427 36.2891974, 2.0654644 36.2892226, 2.06551 36.289268, 2.0661671 36.2901928)",,
206899892,,residential,False,True,191.203,,"LINESTRING (2.0683272 36.2915598, 2.0669035 36.2902792)",,
206899896,,tertiary,False,True,26.429,,"LINESTRING (2.0683272 36.2915598, 2.068524 36.2917368)",2,40
206899896,,tertiary,False,False,149.962,,"LINESTRING (2.0683272 36.2915598, 2.0678652 36.2918976, 2.067175 36.2912604)",2,40
206899889,,residential,False,True,221.741,,"LINESTRING (2.0677898 36.2896397, 2.0694412 36.2911246)",,
206899901,,residential,False,True,52.993,,"LINESTRING (2.0677898 36.2896397, 2.0673493 36.2899576)",,
206899889,,residential,False,False,77.894,,"LINESTRING (2.0677898 36.2896397, 2.0677254 36.2895705, 2.0677361 36.2894927, 2.0678273 36.2893716, 2.0680258 36.2892073, 2.0681813 36.2891004)",,
206899895,,residential,False,True,78.154,,"LINESTRING (2.0706807 36.2940325, 2.0712623 36.2945562)",,
206899897,,residential,False,False,25.414,,"LINESTRING (2.0706807 36.2940325, 2.0708939 36.2938818)",,
206899897,,residential,False,True,26.348,,"LINESTRING (2.0706807 36.2940325, 2.0704579 36.2941871)",,
206899896,,tertiary,False,False,26.429,,"LINESTRING (2.068524 36.2917368, 2.0683272 36.2915598)",2,40
206899896,,tertiary,False,True,52.848,,"LINESTRING (2.068524 36.2917368, 2.0689755 36.2914311)",2,40
292314815,,residential,False,False,27.129,,"LINESTRING (2.068524 36.2917368, 2.068726 36.2919185)",,
206899892,,residential,False,False,191.203,,"LINESTRING (2.0669035 36.2902792, 2.0683272 36.2915598)",,
206899901,,residential,False,False,1.377,,"LINESTRING (2.0669035 36.2902792, 2.0669149 36.2902709)",,
206899901,,residential,False,True,53.419,,"LINESTRING (2.0669035 36.2902792, 2.0664594 36.2905996)",,
206899896,,tertiary,False,False,219.291,,"LINESTRING (2.0673493 36.2899576, 2.0689755 36.2914311)",2,40
206899901,,residential,False,False,52.993,,"LINESTRING (2.0673493 36.2899576, 2.0677898 36.2896397)",,
206899901,,residential,False,True,52.244,,"LINESTRING (2.0673493 36.2899576, 2.0669149 36.2902709)",,
206899899,,residential,False,False,22.784,,"LINESTRING (2.0652284 36.2902019, 2.0654679 36.2901332)",,
206904418,,tertiary,False,False,200.407,,"LINESTRING (2.0705366 36.2899, 2.0683479 36.2895312)",2,60
206899900,,residential,False,True,9.811,,"LINESTRING (2.0705366 36.2899, 2.0704945 36.2899575, 2.070481 36.289976)",,
206899889,,residential,False,False,57.184,,"LINESTRING (2.0698269 36.2921972, 2.0703056 36.2918572)",,
292314189,CW 3,secondary,False,True,114.365,,"LINESTRING (2.0698269 36.2921972, 2.0689755 36.2914311)",2,40
292314189,CW 3,secondary,False,False,119.868,,"LINESTRING (2.0698269 36.2921972, 2.0704591 36.292766, 2.0707221 36.2929981)",2,40
206899893,,residential,False,True,29.968,,"LINESTRING (2.0646812 36.2900809, 2.064934 36.2899045)",,
206899885,,residential,False,False,198.988,,"LINESTRING (2.0646812 36.2900809, 2.0640375 36.2895252, 2.0640295 36.2894928, 2.0640563 36.2894496, 2.0642521 36.2893804, 2.0642923 36.2893782, 2.0643568 36.2894028, 2.0644667 36.2894755, 2.0646464 36.2896312, 2.064934 36.2899045)",,
206899893,,residential,False,False,175.88100000000003,,"LINESTRING (2.0646812 36.2900809, 2.0648208 36.2902978, 2.0649602 36.29047, 2.0652071 36.2906675, 2.0653895 36.2907799, 2.0657489 36.2909767, 2.0660681 36.2911604)",,
292314815,,residential,False,False,292.249,,"LINESTRING (2.068726 36.2919185, 2.0708939 36.2938818)",,
292314815,,residential,False,True,27.129,,"LINESTRING (2.068726 36.2919185, 2.068524 36.2917368)",,
206899898,,residential,False,True,345.764,,"LINESTRING (2.068726 36.2919185, 2.0682741 36.2922549, 2.0704579 36.2941871)",,
292314818,CW 103,secondary,False,False,3.684,,"LINESTRING (2.0706643 36.2955046, 2.0706904 36.295479)",2,40
206899894,,residential,False,False,133.36200000000002,,"LINESTRING (2.0706643 36.2955046, 2.0699625 36.2948975, 2.0699545 36.2948629, 2.0699826 36.2948281, 2.0702559 36.2946351)",,
292314818,CW 103,secondary,False,True,8.811,,"LINESTRING (2.0711874 36.2948152, 2.0711553 36.2948901)",2,40
206899898,,residential,False,False,71.576,,"LINESTRING (2.0711874 36.2948152, 2.0710059 36.2947094, 2.0706413 36.2943514)",,
292314818,CW 103,secondary,False,False,29.66,,"LINESTRING (2.0711874 36.2948152, 2.071226 36.2947253, 2.0712623 36.2945562)",2,40
206899895,,residential,False,False,78.154,,"LINESTRING (2.0712623 36.2945562, 2.0706807 36.2940325)",,
292314818,CW 103,secondary,False,False,34.456,,"LINESTRING (2.0712623 36.2945562, 2.0713011 36.2943758, 2.0713115 36.2942493)",2,40
292314818,CW 103,secondary,False,True,29.66,,"LINESTRING (2.0712623 36.2945562, 2.071226 36.2947253, 2.0711874 36.2948152)",2,40
206904418,,tertiary,False,True,200.407,,"LINESTRING (2.0683479 36.2895312, 2.0705366 36.2899)",2,60
292314189,CW 3,secondary,False,False,191.421,,"LINESTRING (2.0683479 36.2895312, 2.0683746 36.2895863, 2.0685146 36.2897474, 2.0688632 36.2899891, 2.0690756 36.2901775, 2.0692652 36.2904263, 2.0694317 36.2907401, 2.0694699 36.2909085, 2.0694723 36.2909444)",2,40
292314189,CW 3,secondary,False,True,50.400000000000006,,"LINESTRING (2.0683479 36.2895312, 2.0682166 36.2892605, 2.0681813 36.2891004)",2,40
206904391,,residential,False,False,45.632,,"LINESTRING (2.0699597 36.2912362, 2.0704047 36.2910368)",,
206904391,,residential,False,True,25.945,,"LINESTRING (2.0699597 36.2912362, 2.0697067 36.2913496)",,
206904453,,residential,False,True,48.948,,"LINESTRING (2.0699597 36.2912362, 2.0697029 36.2908477)",,
206899900,,residential,False,False,28.407,,"LINESTRING (2.0710859 36.2914066, 2.070823 36.2912639)",,
206899900,,residential,False,True,14.393,,"LINESTRING (2.0710859 36.2914066, 2.0712191 36.2914789)",,
206904444,,residential,False,False,90.705,,"LINESTRING (2.0710859 36.2914066, 2.0719661 36.291004)",,
206904475,,residential,False,True,37.18,,"LINESTRING (2.0725203 36.2946183, 2.0728409 36.2944061)",,
292314189,CW 3,secondary,False,False,49.635,,"LINESTRING (2.0725203 36.2946183, 2.0728873 36.2949526)",2,40
292314189,CW 3,secondary,False,True,17.546,,"LINESTRING (2.0725203 36.2946183, 2.0723906 36.2945001)",2,40
206904389,,residential,False,True,56.122,,"LINESTRING (2.071891 36.2955383, 2.0723482 36.2951934)",,
206904439,,residential,False,False,28.616,,"LINESTRING (2.071891 36.2955383, 2.0721065 36.2957282)",,
206904439,,residential,False,True,25.863,,"LINESTRING (2.071891 36.2955383, 2.0716962 36.2953667)",,
206899900,,residential,False,False,27.342,,"LINESTRING (2.0718652 36.2918296, 2.0716122 36.2916922)",,
206899900,,residential,False,True,14.26,,"LINESTRING (2.0718652 36.2918296, 2.0719972 36.2919012)",,
206904414,,residential,False,True,69.289,,"LINESTRING (2.0718652 36.2918296, 2.0725402 36.2915258)",,
206904385,,residential,False,True,55.692,,"LINESTRING (2.0733394 36.2956304, 2.0728955 36.2952799)",,
206904407,,residential,False,True,106.852,,"LINESTRING (2.0733394 36.2956304, 2.0735379 36.295505, 2.0735461 36.2954776, 2.0735353 36.2954495, 2.0732214 36.2951634, 2.0731572 36.2951404, 2.073098 36.2951418, 2.0728955 36.2952799)",,
206904407,,residential,False,False,34.317,,"LINESTRING (2.0733394 36.2956304, 2.0730546 36.2958367)",,
206904445,,residential,False,True,49.951,,"LINESTRING (2.0733394 36.2956304, 2.0737015 36.2959719)",,
206904389,,residential,False,False,56.122,,"LINESTRING (2.0723482 36.2951934, 2.071891 36.2955383)",,
206904403,,residential,False,False,53.456,,"LINESTRING (2.0723482 36.2951934, 2.0719529 36.2948334)",,
206904403,,residential,False,True,39.033,,"LINESTRING (2.0723482 36.2951934, 2.0726368 36.2954563)",,
206899900,,residential,False,False,30.27,,"LINESTRING (2.0706848 36.2911889, 2.0704047 36.2910368)",,
206899900,,residential,False,True,14.932,,"LINESTRING (2.0706848 36.2911889, 2.070823 36.2912639)",,
206904390,,residential,False,False,97.46,,"LINESTRING (2.0706848 36.2911889, 2.0716389 36.2907684)",,
206904427,,residential,False,True,75.216,,"LINESTRING (2.0710676 36.2958149, 2.0716962 36.2953667)",,
206904460,,residential,False,False,50.377,,"LINESTRING (2.0710676 36.2958149, 2.0706904 36.295479)",,
206904460,,residential,False,True,54.449,,"LINESTRING (2.0710676 36.2958149, 2.0714793 36.296175)",,
206899900,,residential,False,False,14.393,,"LINESTRING (2.0712191 36.2914789, 2.0710859 36.2914066)",,
206899900,,residential,False,True,27.812,,"LINESTRING (2.0712191 36.2914789, 2.0714765 36.2916186)",,
206904408,,residential,False,False,91.16,,"LINESTRING (2.0712191 36.2914789, 2.0703305 36.2918778)",,
206904385,,residential,False,False,55.692,,"LINESTRING (2.0728955 36.2952799, 2.0733394 36.2956304)",,
206904407,,residential,False,False,106.852,,"LINESTRING (2.0728955 36.2952799, 2.073098 36.2951418, 2.0731572 36.2951404, 2.0732214 36.2951634, 2.0735353 36.2954495, 2.0735461 36.2954776, 2.0735379 36.295505, 2.0733394 36.2956304)",,
206904407,,residential,False,True,30.369,,"LINESTRING (2.0728955 36.2952799, 2.0726368 36.2954563)",,
206904385,,residential,False,True,52.224000000000004,,"LINESTRING (2.0728955 36.2952799, 2.0726839 36.2950854, 2.0728873 36.2949526)",,
206904431,,residential,False,False,79.84,,"LINESTRING (2.0722492 36.2912613, 2.0714765 36.2916186)",,
206904469,,residential,False,False,38.241,,"LINESTRING (2.0722492 36.2912613, 2.0719661 36.291004)",,
206904469,,residential,False,True,39.309,,"LINESTRING (2.0722492 36.2912613, 2.0725402 36.2915258)",,
206904435,,residential,False,True,68.652,,"LINESTRING (2.073039 36.2942749, 2.073564 36.2947245)",,
206904475,,residential,False,False,22.979,,"LINESTRING (2.073039 36.2942749, 2.0728409 36.2944061)",,
206904475,,residential,False,True,110.799,,"LINESTRING (2.073039 36.2942749, 2.0733901 36.2940284, 2.0738827 36.2945061)",,
206899900,,residential,False,True,11.473,,"LINESTRING (2.0702985 36.2909792, 2.0704047 36.2910368)",,
206904424,,residential,False,True,102.741,,"LINESTRING (2.0702985 36.2909792, 2.0712981 36.2905269)",,
206899900,,residential,False,False,41.463,,"LINESTRING (2.0702985 36.2909792, 2.0700296 36.2908332, 2.0699786 36.2907921, 2.0699519 36.2907432)",,
206904477,,residential,False,False,23.297,,"LINESTRING (2.0694723 36.2909444, 2.0697029 36.2908477)",,
292314189,CW 3,secondary,False,False,20.55,,"LINESTRING (2.0694723 36.2909444, 2.069478 36.2910286, 2.0694412 36.2911246)",2,40
292314189,CW 3,secondary,False,True,191.42100000000002,,"LINESTRING (2.0694723 36.2909444, 2.0694699 36.2909085, 2.0694317 36.2907401, 2.0692652 36.2904263, 2.0690756 36.2901775, 2.0688632 36.2899891, 2.0685146 36.2897474, 2.0683746 36.2895863, 2.0683479 36.2895312)",2,40
206904434,,residential,False,False,73.313,,"LINESTRING (2.0696245 36.2901414, 2.069882 36.2906624, 2.0699519 36.2907432)",,
206904453,,residential,False,False,48.948,,"LINESTRING (2.0697029 36.2908477, 2.0699597 36.2912362)",,
206904477,,residential,False,False,25.161,,"LINESTRING (2.0697029 36.2908477, 2.0699519 36.2907432)",,
206904477,,residential,False,True,23.297,,"LINESTRING (2.0697029 36.2908477, 2.0694723 36.2909444)",,
206904408,,residential,False,True,91.16,,"LINESTRING (2.0703305 36.2918778, 2.0712191 36.2914789)",,
206904461,,residential,False,False,3.198,,"LINESTRING (2.0703305 36.2918778, 2.0703056 36.2918572)",,
206904461,,residential,False,True,39.442,,"LINESTRING (2.0703305 36.2918778, 2.0706382 36.2921314)",,
206904441,,residential,False,False,100.027,,"LINESTRING (2.0706382 36.2921314, 2.0716122 36.2916922)",,
206904461,,residential,False,False,39.442,,"LINESTRING (2.0706382 36.2921314, 2.0703305 36.2918778)",,
206904461,,residential,False,True,38.08,,"LINESTRING (2.0706382 36.2921314, 2.0709352 36.2923763)",,
206904403,,residential,False,False,86.734,,"LINESTRING (2.0719529 36.2948334, 2.0713115 36.2942493)",,
206904403,,residential,False,True,53.456,,"LINESTRING (2.0719529 36.2948334, 2.0723482 36.2951934)",,
206904416,,residential,False,True,53.966,,"LINESTRING (2.0719529 36.2948334, 2.0723906 36.2945001)",,
206904399,,residential,False,True,54.664,,"LINESTRING (2.0730018 36.2957887, 2.0725458 36.2961152)",,
206904403,,residential,False,False,49.358,,"LINESTRING (2.0730018 36.2957887, 2.0726368 36.2954563)",,
206904403,,residential,False,True,7.133000000000001,,"LINESTRING (2.0730018 36.2957887, 2.0730201 36.2958054, 2.0730546 36.2958367)",,
206904414,,residential,False,False,69.289,,"LINESTRING (2.0725402 36.2915258, 2.0718652 36.2918296)",,
206904469,,residential,False,False,39.309,,"LINESTRING (2.0725402 36.2915258, 2.0722492 36.2912613)",,
"[206904433, 206904469]",,residential,False,"[False, True]",97.48400000000001,,"LINESTRING (2.0725402 36.2915258, 2.072825 36.2917904, 2.0722484 36.2920376)",,
206899900,,residential,False,False,11.473,,"LINESTRING (2.0704047 36.2910368, 2.0702985 36.2909792)",,
206899900,,residential,False,True,30.27,,"LINESTRING (2.0704047 36.2910368, 2.0706848 36.2911889)",,
206904391,,residential,False,True,45.632,,"LINESTRING (2.0704047 36.2910368, 2.0699597 36.2912362)",,
206899900,,residential,False,False,14.932,,"LINESTRING (2.070823 36.2912639, 2.0706848 36.2911889)",,
206899900,,residential,False,True,28.407,,"LINESTRING (2.070823 36.2912639, 2.0710859 36.2914066)",,
206904406,,residential,False,True,81.528,,"LINESTRING (2.070823 36.2912639, 2.0700309 36.2916244)",,
206904403,,residential,False,True,25.912,,"LINESTRING (2.0730546 36.2958367, 2.0732465 36.296011)",,
206904407,,residential,False,True,34.317,,"LINESTRING (2.0730546 36.2958367, 2.0733394 36.2956304)",,
206904403,,residential,False,False,7.133000000000001,,"LINESTRING (2.0730546 36.2958367, 2.0730201 36.2958054, 2.0730018 36.2957887)",,
206904469,,residential,False,False,54.945,,"LINESTRING (2.0709583 36.2902861, 2.070481 36.289976)",,
206904469,,residential,False,True,40.552,,"LINESTRING (2.0709583 36.2902861, 2.0712981 36.2905269)",,
206904477,,residential,False,True,103.535,,"LINESTRING (2.0709583 36.2902861, 2.0699519 36.2907432)",,
206904394,,residential,False,False,37.491,,"LINESTRING (2.0738827 36.2945061, 2.073564 36.2947245)",,
206904475,,residential,False,False,110.799,,"LINESTRING (2.0738827 36.2945061, 2.0733901 36.2940284, 2.073039 36.2942749)",,
206904399,,residential,False,False,46.532,,"LINESTRING (2.0721576 36.2963931, 2.0725458 36.2961152)",,
206904460,,residential,False,False,70.697,,"LINESTRING (2.0721576 36.2963931, 2.0717758 36.2963899, 2.0717088 36.2963726, 2.071663 36.2963438, 2.0714793 36.296175)",,
206904439,,residential,False,False,58.325,,"LINESTRING (2.0721065 36.2957282, 2.0725458 36.2961152)",,
206904439,,residential,False,True,28.616,,"LINESTRING (2.0721065 36.2957282, 2.071891 36.2955383)",,
206904442,,residential,False,False,75.019,,"LINESTRING (2.0721065 36.2957282, 2.0714793 36.296175)",,
206904394,,residential,False,False,22.637,,"LINESTRING (2.073564 36.2947245, 2.0733716 36.2948564)",,
206904394,,residential,False,True,37.491,,"LINESTRING (2.073564 36.2947245, 2.0738827 36.2945061)",,
206904435,,residential,False,False,68.652,,"LINESTRING (2.073564 36.2947245, 2.073039 36.2942749)",,
206904460,,residential,False,True,50.377,,"LINESTRING (2.0706904 36.295479, 2.0710676 36.2958149)",,
292314818,CW 103,secondary,False,False,34.756,,"LINESTRING (2.0706904 36.295479, 2.0709363 36.2952373)",2,40
292314818,CW 103,secondary,False,True,3.684,,"LINESTRING (2.0706904 36.295479, 2.0706643 36.2955046)",2,40
206904392,,unclassified,False,False,248.89499999999998,,"LINESTRING (2.0709791 36.2884421, 2.0707618 36.2884313, 2.070558 36.2884486, 2.0703461 36.2884702, 2.070169 36.2884551, 2.0699115 36.2884205, 2.0696594 36.2883556, 2.0695494 36.2883426, 2.069249 36.2883383, 2.0691203 36.2883275, 2.068844 36.2882821, 2.0686482 36.288267, 2.0684229 36.2882648, 2.0682313 36.288256)",,
206904392,,unclassified,False,True,110.763,,"LINESTRING (2.0709791 36.2884421, 2.0720251 36.2884075, 2.0722133 36.2883942)",,
206899900,,residential,False,False,27.812,,"LINESTRING (2.0714765 36.2916186, 2.0712191 36.2914789)",,
206899900,,residential,False,True,14.659,,"LINESTRING (2.0714765 36.2916186, 2.0716122 36.2916922)",,
206904431,,residential,False,True,79.84,,"LINESTRING (2.0714765 36.2916186, 2.0722492 36.2912613)",,
206904464,,residential,False,True,90.566,,"LINESTRING (2.0709363 36.2952373, 2.0702559 36.2946351)",,
292314818,CW 103,secondary,False,True,34.756,,"LINESTRING (2.0709363 36.2952373, 2.0706904 36.295479)",2,40
