osmid,highway,oneway,reversed,length,geometry,ref,lanes,maxspeed
374423984,residential,False,True,172.769,"LINESTRING (8.007041 35.6689448, 8.0063977 35.6694647, 8.006089 35.6697934, 8.0058478 35.6701457)",,,
910637802,secondary,False,False,58.266000000000005,"LINESTRING (8.007041 35.6689448, 8.0070464 35.6689723, 8.0070614 35.6689974, 8.0074775 35.6693214)",CW 83,,
910637802,secondary,False,True,190.89100000000002,"LINESTRING (8.007041 35.6689448, 8.0070497 35.6689211, 8.0070715 35.6688941, 8.0077566 35.6682641, 8.0077677 35.6682396, 8.0077675 35.6682091, 8.0077535 35.6681794, 8.0070999 35.6676775)",CW 83,,
141903380,primary,False,False,30.184,"LINESTRING (8.0128834 35.6694516, 8.0131121 35.6692537)",RN 16,2,80
92674127,primary,False,False,171.62,"LINESTRING (8.0128834 35.6694516, 8.0130838 35.6696213, 8.0132319 35.6697507, 8.0132943 35.6699007, 8.0132881 35.6700757, 8.0132559 35.6703107, 8.0131635 35.670578, 8.0130526 35.6708474)",RN 82A,,
141903380,primary,False,True,112.87,"LINESTRING (8.0128834 35.6694516, 8.0124958 35.6697753, 8.0121139 35.6700237, 8.0119399 35.6701108)",RN 16,2,80
141903380,primary,False,False,115.266,"LINESTRING (8.0097659 35.6709317, 8.0109436 35.6705327)",RN 16,2,80
141903380,primary,False,True,106.988,"LINESTRING (8.0097659 35.6709317, 8.0086564 35.6712684)",RN 16,2,80
910637802,secondary,False,True,273.627,"LINESTRING (8.0097659 35.6709317, 8.0090238 35.670454, 8.0081247 35.6698127, 8.0074775 35.6693214)",CW 83,,
92674127,primary,False,True,141.748,"LINESTRING (8.0117051 35.6732743, 8.012377 35.6721223)",RN 82A,,
374423982,residential,False,False,76.237,"LINESTRING (8.0117051 35.6732743, 8.0109739 35.6729319)",,,
92674127,primary,False,True,35.973,"LINESTRING (8.0124559 35.6719925, 8.0126356 35.6717038)",RN 82A,,
92674127,primary,False,False,16.098,"LINESTRING (8.0124559 35.6719925, 8.0124041 35.6720758, 8.012377 35.6721223)",RN 82A,,
374423976,unclassified,False,False,126.622,"LINESTRING (8.0124559 35.6719925, 8.0133493 35.6724998, 8.0135829 35.6726675)",,,
141903380,primary,False,False,39.025,"LINESTRING (8.0115721 35.6702949, 8.0119399 35.6701108)",RN 16,2,80
141903380,primary,False,True,62.78,"LINESTRING (8.0115721 35.6702949, 8.0114188 35.6703717, 8.0109436 35.6705327)",RN 16,2,80
374423977,residential,False,False,116.262,"LINESTRING (8.0115721 35.6702949, 8.0117347 35.6705969, 8.0117857 35.6707356, 8.0117167 35.6708574, 8.0115519 35.6710327, 8.0114421 35.67123)",,,
374423977,residential,False,True,50.188,"LINESTRING (8.0112133 35.6716413, 8.0114421 35.67123)",,,
374423979,residential,False,True,41.778,"LINESTRING (8.0112133 35.6716413, 8.0116328 35.6717995)",,,
"[374423979, 374423980]",residential,False,False,186.995,"LINESTRING (8.0112133 35.6716413, 8.0106768 35.6714514, 8.0100685 35.6725518)",,,
374423977,residential,False,False,50.188,"LINESTRING (8.0114421 35.67123, 8.0112133 35.6716413)",,,
374423977,residential,False,True,116.262,"LINESTRING (8.0114421 35.67123, 8.0115519 35.6710327, 8.0117167 35.6708574, 8.0117857 35.6707356, 8.0117347 35.6705969, 8.0115721 35.6702949)",,,
374423978,residential,False,False,91.005,"LINESTRING (8.0114421 35.67123, 8.0111024 35.6708939, 8.0109436 35.6705327)",,,
141903380,primary,False,True,115.266,"LINESTRING (8.0109436 35.6705327, 8.0097659 35.6709317)",RN 16,2,80
141903380,primary,False,False,62.78,"LINESTRING (8.0109436 35.6705327, 8.0114188 35.6703717, 8.0115721 35.6702949)",RN 16,2,80
374423978,residential,False,True,91.005,"LINESTRING (8.0109436 35.6705327, 8.0111024 35.6708939, 8.0114421 35.67123)",,,
92674127,primary,False,False,141.748,"LINESTRING (8.012377 35.6721223, 8.0117051 35.6732743)",RN 82A,,
92674127,primary,False,True,16.098,"LINESTRING (8.012377 35.6721223, 8.0124041 35.6720758, 8.0124559 35.6719925)",RN 82A,,
374423979,residential,False,False,76.484,"LINESTRING (8.012377 35.6721223, 8.0121483 35.6719919, 8.0116328 35.6717995)",,,
374423979,residential,False,False,41.778,"LINESTRING (8.0116328 35.6717995, 8.0112133 35.6716413)",,,
