osmid,oneway,ref,name,highway,reversed,length,geometry,junction
253232542,False,RN 96,Route de Béni-Saf,primary,True,9.311,"LINESTRING (-1.1869609 35.3005206, -1.1868725 35.3004781)",
209366587,False,,,residential,True,96.59,"LINESTRING (-1.1820834 35.3012779, -1.1810491 35.3010729)",
731250166,False,CW 59A,Rue du 9 Novembre,secondary,True,63.48,"LINESTRING (-1.1820834 35.3012779, -1.181942 35.3007188)",
731250166,False,CW 59A,Rue du 9 Novembre,secondary,False,181.023,"LINESTRING (-1.1820834 35.3012779, -1.1823499 35.3023518, -1.1824069 35.3025609, -1.1824418 35.3026479, -1.1824733 35.3027026, -1.1825135 35.3027436, -1.1825464 35.3027743, -1.1826088 35.3028263)",
209363239,False,,,residential,False,10.05,"LINESTRING (-1.1826088 35.3028263, -1.182712 35.3028591)",
209363239,False,,,residential,True,104.722,"LINESTRING (-1.1826088 35.3028263, -1.1815721 35.3024126)",
253231733,False,CW 59A,Rue du 9 Novembre,secondary,False,67.132,"LINESTRING (-1.1826088 35.3028263, -1.1826141 35.3029073, -1.182594 35.3029926, -1.1824572 35.3032515, -1.1823781 35.3033911)",
731250166,False,CW 59A,Rue du 9 Novembre,secondary,True,181.023,"LINESTRING (-1.1826088 35.3028263, -1.1825464 35.3027743, -1.1825135 35.3027436, -1.1824733 35.3027026, -1.1824418 35.3026479, -1.1824069 35.3025609, -1.1823499 35.3023518, -1.1820834 35.3012779)",
194735777,False,,,tertiary,True,67.924,"LINESTRING (-1.1810205 35.3057866, -1.1803578 35.3055026)",
253231733,False,CW 59A,Rue du 9 Novembre,secondary,False,97.591,"LINESTRING (-1.1810205 35.3057866, -1.1805755 35.3065856)",
253231733,False,CW 59A,Rue du 9 Novembre,secondary,True,26.019,"LINESTRING (-1.1810205 35.3057866, -1.1811416 35.3055745)",
732244397,False,,,residential,False,77.153,"LINESTRING (-1.1810205 35.3057866, -1.1817817 35.3060957)",
209365643,False,,,residential,False,5.324,"LINESTRING (-1.1794872 35.3085395, -1.1794597 35.3085818)",
253231733,False,CW 59A,Rue du 9 Novembre,secondary,False,5.972,"LINESTRING (-1.1794872 35.3085395, -1.1795005 35.3085921)",
253231733,False,CW 59A,Rue du 9 Novembre,secondary,True,66.15,"LINESTRING (-1.1794872 35.3085395, -1.1797888 35.3079979)",
194735777,False,,,tertiary,False,47.975,"LINESTRING (-1.179881 35.3053162, -1.1803578 35.3055026)",
194735777,False,,,tertiary,True,5.888,"LINESTRING (-1.179881 35.3053162, -1.1798193 35.3052998)",
209363257,False,,,residential,True,33.036,"LINESTRING (-1.179881 35.3053162, -1.1800394 35.3050487)",
209365638,False,,,residential,False,13.999,"LINESTRING (-1.1836856 35.3068404, -1.1837526 35.306727)",
209365638,False,,,residential,True,18.548,"LINESTRING (-1.1836856 35.3068404, -1.1835998 35.3069918)",
732244397,False,,,residential,True,92.172,"LINESTRING (-1.1836856 35.3068404, -1.1827777 35.3064687)",
194735777,False,,,tertiary,False,102.006,"LINESTRING (-1.1783293 35.3009503, -1.1785197 35.3018544)",
194735777,False,,,tertiary,True,22.996,"LINESTRING (-1.1783293 35.3009503, -1.1782924 35.3007457)",
699547857,False,,,residential,False,33.464,"LINESTRING (-1.1783293 35.3009503, -1.1779672 35.3010072)",
194735777,False,,,tertiary,False,8.249,"LINESTRING (-1.1782159 35.3004291, -1.1782263 35.3005028)",
206834006,True,,,tertiary,False,25.498,"LINESTRING (-1.1782159 35.3004291, -1.178214 35.3003363, -1.1781615 35.3002067)",
194735784,True,,,primary,False,1.433,"LINESTRING (-1.1781615 35.3002067, -1.1781666 35.3001945)",roundabout
206834011,True,RN 96,,primary,False,76.9,"LINESTRING (-1.1773086 35.2997949, -1.1777227 35.3000673, -1.177991 35.3002028)",
206834008,True,,,tertiary,False,14.575,"LINESTRING (-1.1780845 35.300246, -1.1781477 35.3003665)",
194735784,True,,,primary,False,8.5,"LINESTRING (-1.1780845 35.300246, -1.178111 35.300241, -1.1781348 35.3002301, -1.1781615 35.3002067)",roundabout
194735784,True,,,primary,False,2.66,"LINESTRING (-1.1780882 35.3000908, -1.1780589 35.3000915)",roundabout
194735781,True,RN 96,,primary,False,140.218,"LINESTRING (-1.1781666 35.3001945, -1.1784889 35.3001227, -1.1796287 35.2997888)",
194735784,True,,,primary,False,15.545,"LINESTRING (-1.1781666 35.3001945, -1.1781723 35.3001827, -1.1781692 35.3001486, -1.178158 35.3001272, -1.1781396 35.3001095, -1.1781156 35.300097, -1.1780882 35.3000908)",roundabout
194735784,True,,,primary,False,10.315999999999999,"LINESTRING (-1.177991 35.3002028, -1.1780081 35.3002226, -1.1780317 35.3002371, -1.1780573 35.3002446, -1.1780845 35.300246)",roundabout
194735784,True,,,primary,False,15.938999999999998,"LINESTRING (-1.1780589 35.3000915, -1.1780313 35.3000995, -1.178008 35.3001139, -1.177991 35.3001334, -1.1779821 35.3001562, -1.1779821 35.30018, -1.177991 35.3002028)",roundabout
699308937,True,RN 96,,primary,False,75.75800000000001,"LINESTRING (-1.1780589 35.3000915, -1.1779244 35.3000234, -1.1777649 35.2999609, -1.1773086 35.2997949)",
209363241,False,,,residential,False,35.364,"LINESTRING (-1.1808638 35.3045787, -1.1807049 35.3048691)",
480899930,False,,,residential,False,68.346,"LINESTRING (-1.1808638 35.3045787, -1.1815531 35.3048264)",
480899930,False,,,residential,True,45.071,"LINESTRING (-1.1808638 35.3045787, -1.1804158 35.3044037)",
209363254,False,,,residential,False,117.115,"LINESTRING (-1.1821429 35.3062369, -1.182705 35.3052888)",
209363254,False,,,residential,True,96.682,"LINESTRING (-1.1821429 35.3062369, -1.1817 35.3070277)",
732244397,False,,,residential,False,63.108,"LINESTRING (-1.1821429 35.3062369, -1.1827777 35.3064687)",
732244397,False,,,residential,True,36.343,"LINESTRING (-1.1821429 35.3062369, -1.1817817 35.3060957)",
209363237,False,,,residential,True,44.087,"LINESTRING (-1.1836103 35.301352, -1.1840575 35.3015069)",
209363262,True,,,residential,False,43.741,"LINESTRING (-1.1836103 35.301352, -1.1838143 35.3009956)",
727999778,False,,,residential,True,9.317,"LINESTRING (-1.1836103 35.301352, -1.1835173 35.3013165)",
209363247,False,,,residential,False,114.893,"LINESTRING (-1.1835318 35.3038167, -1.1823781 35.3033911)",
209363247,False,,,residential,True,64.577,"LINESTRING (-1.1835318 35.3038167, -1.1841711 35.3040718)",
209363254,False,,,residential,False,64.281,"LINESTRING (-1.1835318 35.3038167, -1.1838395 35.303296)",
209363254,False,,,residential,True,92.82,"LINESTRING (-1.1835318 35.3038167, -1.1831109 35.3045775)",
209365634,False,,,residential,False,8.819,"LINESTRING (-1.1856848 35.3055321, -1.1855936 35.3055047)",
209365634,False,,,residential,True,11.852,"LINESTRING (-1.1856848 35.3055321, -1.1858028 35.3055778)",
699349496,True,,,residential,False,118.595,"LINESTRING (-1.1856848 35.3055321, -1.1860058 35.3049736, -1.1862217 35.3045599)",
209363247,False,,,residential,True,64.334,"LINESTRING (-1.179952 35.3024235, -1.1805877 35.3026796)",
674277863,False,,,residential,False,88.246,"LINESTRING (-1.179952 35.3024235, -1.1795349 35.3031404)",
674277863,False,,,residential,True,135.61,"LINESTRING (-1.179952 35.3024235, -1.1799788 35.3023611, -1.1800003 35.3022823, -1.1800016 35.3022385, -1.1799775 35.3022155, -1.1799212 35.3021969, -1.1796007 35.3021039, -1.1788215 35.3018883)",
209363230,False,,,residential,False,47.757,"LINESTRING (-1.186642 35.3008642, -1.1868725 35.3004781)",
209363230,False,,,residential,True,62.226,"LINESTRING (-1.186642 35.3008642, -1.1863644 35.3013759)",
