osmid,highway,oneway,reversed,length,geometry,maxspeed
217917413,tertiary,False,True,74.224,"LINESTRING (6.7406031 35.9348873, 6.7404436 35.9342324)",
318872889,residential,False,False,136.19,"LINESTRING (6.7406031 35.9348873, 6.7419858 35.935384)",
318872889,residential,False,True,49.202,"LINESTRING (6.7406031 35.9348873, 6.7401265 35.9346708)",
217917413,tertiary,False,False,105.273,"LINESTRING (6.7406031 35.9348873, 6.7406004 35.9350068, 6.7406514 35.9350654, 6.741051 35.9353781, 6.7413192 35.9355931)",
318868829,residential,False,True,44.721,"LINESTRING (6.7401352 35.9320224, 6.740612 35.9321351)",
217917413,tertiary,False,False,63.768,"LINESTRING (6.7401352 35.9320224, 6.7401297 35.9321999, 6.7401363 35.9324119, 6.7401305 35.9325957)",
217917413,tertiary,False,False,29.729,"LINESTRING (6.7415982 35.9376671, 6.7416472 35.9379315)",
217917413,tertiary,False,True,63.207,"LINESTRING (6.7415982 35.9376671, 6.7414656 35.9371089)",
318872857,residential,False,True,133.014,"LINESTRING (6.7415982 35.9376671, 6.7401212 35.9376377)",
217917413,tertiary,False,False,162.766,"LINESTRING (6.7401305 35.9325957, 6.7403868 35.9340447)",
318872876,residential,False,True,51.118,"LINESTRING (6.7401305 35.9325957, 6.7395758 35.9324977)",
318872882,residential,False,False,26.312,"LINESTRING (6.7401305 35.9325957, 6.7404203 35.9326262)",
217917413,tertiary,False,True,63.768,"LINESTRING (6.7401305 35.9325957, 6.7401363 35.9324119, 6.7401297 35.9321999, 6.7401352 35.9320224)",
318868824,residential,False,True,45.592,"LINESTRING (6.7413192 35.9355931, 6.7417775 35.9357675)",
217917413,tertiary,False,False,69.485,"LINESTRING (6.7413192 35.9355931, 6.7413219 35.9356039, 6.7413729 35.9356909, 6.7414631 35.9362033)",
217917413,tertiary,False,True,105.273,"LINESTRING (6.7413192 35.9355931, 6.741051 35.9353781, 6.7406514 35.9350654, 6.7406004 35.9350068, 6.7406031 35.9348873)",
318872904,residential,False,True,140.4,"LINESTRING (6.7413192 35.9355931, 6.7409946 35.9354867, 6.739899 35.9350723)",
217917413,tertiary,False,True,4.972,"LINESTRING (6.7417265 35.9383403, 6.7417148 35.9382966)",
318872975,residential,False,True,154.926,"LINESTRING (6.7417265 35.9383403, 6.7414245 35.9383568, 6.7400081 35.9382997)",
318868829,residential,False,False,38.101,"LINESTRING (6.7453585 35.9335141, 6.7449612 35.9333961)",
318872953,residential,False,False,61.678,"LINESTRING (6.7453585 35.9335141, 6.7450671 35.9340161)",
217917413,tertiary,False,False,35.988,"LINESTRING (6.7414631 35.9362033, 6.7415221 35.9365234)",
318868828,residential,False,False,13.423,"LINESTRING (6.7414631 35.9362033, 6.7415671 35.9361168)",
217917413,tertiary,False,True,69.485,"LINESTRING (6.7414631 35.9362033, 6.7413729 35.9356909, 6.7413219 35.9356039, 6.7413192 35.9355931)",
318868827,residential,False,False,44.89,"LINESTRING (6.7426451 35.9343342, 6.7430971 35.9345046)",
318868827,residential,False,True,44.128,"LINESTRING (6.7426451 35.9343342, 6.7421969 35.9341736)",
318868828,residential,False,False,53.13,"LINESTRING (6.7426451 35.9343342, 6.7428769 35.9338948)",
318868828,residential,False,True,71.872,"LINESTRING (6.7426451 35.9343342, 6.7422534 35.9348974)",
318868828,residential,False,True,59.374,"LINESTRING (6.7434731 35.9328133, 6.7432237 35.9333076)",
318868829,residential,False,False,165.612,"LINESTRING (6.7434731 35.9328133, 6.7417042 35.9324049)",
318868829,residential,False,True,148.831,"LINESTRING (6.7434731 35.9328133, 6.7449612 35.9333961)",
318868825,residential,False,False,73.949,"LINESTRING (6.7440721 35.9348922, 6.7437102 35.9354892)",
318868825,residential,False,True,125.702,"LINESTRING (6.7440721 35.9348922, 6.7446802 35.9338746)",
318868827,residential,False,True,49.277,"LINESTRING (6.7440721 35.9348922, 6.7435814 35.9346959)",
318868825,residential,False,False,58.916,"LINESTRING (6.7449612 35.9333961, 6.7446802 35.9338746)",
318868829,residential,False,False,148.831,"LINESTRING (6.7449612 35.9333961, 6.7434731 35.9328133)",
318868829,residential,False,True,38.101,"LINESTRING (6.7449612 35.9333961, 6.7453585 35.9335141)",
318868824,residential,False,False,45.592,"LINESTRING (6.7417775 35.9357675, 6.7413192 35.9355931)",
318868824,residential,False,True,143.723,"LINESTRING (6.7417775 35.9357675, 6.7432294 35.9363048)",
318868828,residential,False,False,46.585,"LINESTRING (6.7417775 35.9357675, 6.7419858 35.935384)",
318868828,residential,False,True,43.213,"LINESTRING (6.7417775 35.9357675, 6.7415671 35.9361168)",
318868827,residential,False,False,24.948,"LINESTRING (6.7410129 35.9337044, 6.7412637 35.9337998)",
318872885,residential,False,False,52.987,"LINESTRING (6.7410129 35.9337044, 6.7412724 35.9332767)",
318872885,residential,False,True,33.442,"LINESTRING (6.7410129 35.9337044, 6.7407922 35.9339463)",
318868825,residential,False,False,5.816,"LINESTRING (6.7436251 35.9356949, 6.7435715 35.9357241)",
318868825,residential,False,True,24.122,"LINESTRING (6.7436251 35.9356949, 6.7437102 35.9354892)",
318868826,residential,False,True,32.858,"LINESTRING (6.7436251 35.9356949, 6.743959 35.9358142)",
217917413,tertiary,False,False,4.972,"LINESTRING (6.7417148 35.9382966, 6.7417265 35.9383403)",
217917413,tertiary,False,True,16.337,"LINESTRING (6.7417148 35.9382966, 6.7416879 35.9381513)",
318868825,residential,False,True,177.12400000000002,"LINESTRING (6.7417148 35.9382966, 6.7419575 35.9381058, 6.7420755 35.9379712, 6.7421935 35.9378018, 6.7428362 35.9369957)",
318868824,residential,False,False,143.723,"LINESTRING (6.7432294 35.9363048, 6.7417775 35.9357675)",
318868824,residential,False,True,45.479,"LINESTRING (6.7432294 35.9363048, 6.7436751 35.9364973)",
318868825,residential,False,False,43.628,"LINESTRING (6.7432294 35.9363048, 6.743022 35.9366594)",
318868825,residential,False,True,43.682,"LINESTRING (6.7432294 35.9363048, 6.7434308 35.9359474)",
