osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,access,ref,junction,bridge
1010409590,,,residential,,False,True,164.04200000000003,"LINESTRING (6.347035 35.2600956, 6.3470091 35.2601727, 6.3469876 35.2602132, 6.3469514 35.2602461, 6.3467878 35.2603359, 6.3467436 35.2603873, 6.3467047 35.260441, 6.3465424 35.2606961, 6.3465129 35.2607191, 6.3464726 35.2607312, 6.3460489 35.2607323, 6.3459375 35.2607421, 6.3458504 35.2607706, 6.345668 35.2607947)",,,,
196538806,,,residential,,False,True,32.479,"LINESTRING (6.3491267 35.2608462, 6.3487842 35.2609305)",,,,
196538800,,Lemjaz,residential,,False,False,142.83200000000002,"LINESTRING (6.3491267 35.2608462, 6.3488129 35.2605078, 6.3485192 35.2601497, 6.348373 35.2599187, 6.3483381 35.259831, 6.3483146 35.2597566)",,,,
196538800,,Lemjaz,residential,,False,True,13.751999999999999,"LINESTRING (6.3491267 35.2608462, 6.3491535 35.260902, 6.3491468 35.2609655)",,,,
196538806,,,residential,,False,False,32.479,"LINESTRING (6.3487842 35.2609305, 6.3491267 35.2608462)",,,,
196538800,,Lemjaz,residential,,False,False,13.751999999999999,"LINESTRING (6.3491468 35.2609655, 6.3491535 35.260902, 6.3491267 35.2608462)",,,,
196538803,,,residential,,False,False,207.692,"LINESTRING (6.3464981 35.2619226, 6.3465598 35.2618197, 6.3466027 35.2617956, 6.3466644 35.2617824, 6.3474356 35.261766, 6.3477856 35.2617846, 6.3480082 35.2618383, 6.3482805 35.2619292, 6.3484481 35.2619555, 6.3486586 35.2619774)",,,,
196538803,,,residential,,False,True,30.128,"LINESTRING (6.3489899 35.2619927, 6.3486586 35.2619774)",,,,
196538802,,Rue El Emir Abdelkader,residential,,True,False,119.52900000000001,"LINESTRING (6.3489899 35.2619927, 6.3490429 35.2619407, 6.3491019 35.2618629, 6.3491254 35.2617923, 6.34912 35.2617381, 6.3490918 35.2616773, 6.349065 35.261582, 6.3490462 35.2614714, 6.3490663 35.2613258, 6.3491026 35.2610904, 6.3491468 35.2609655)",,,,
196538810,,,residential,,False,True,120.90700000000001,"LINESTRING (6.3467985 35.2621099, 6.3470346 35.2621033, 6.3471767 35.2621405, 6.3473672 35.2622763, 6.3475388 35.2623749, 6.3479975 35.2624997)",,,,
196538809,,,residential,,False,False,4.569,"LINESTRING (6.3498308 35.2628501, 6.349816 35.2628649, 6.3498073 35.2628857)",,,,
1010403554,,,residential,,False,True,106.655,"LINESTRING (6.3498308 35.2628501, 6.3496283 35.2627428, 6.34947 35.262618, 6.3493332 35.2625435, 6.3491106 35.2624625, 6.3488612 35.262319)",,,,
196538809,,,residential,,False,True,4.569,"LINESTRING (6.3498073 35.2628857, 6.349816 35.2628649, 6.3498308 35.2628501)",,,,
196538810,,,residential,,False,False,169.893,"LINESTRING (6.3498073 35.2628857, 6.3493466 35.2627756, 6.348668 35.2626223, 6.3479975 35.2624997)",,,,
161225625,1,Rue El Qods,tertiary,30,False,False,49.769,"LINESTRING (6.3499006 35.2564117, 6.349454 35.2566712)",,,,
161225625,1,Rue El Qods,tertiary,30,False,True,42.694,"LINESTRING (6.3499006 35.2564117, 6.350024 35.2564007, 6.3501044 35.2564116, 6.3502037 35.2564445, 6.3503311 35.25652)",,,,
1263306586,,,residential,,False,False,55.94,"LINESTRING (6.3499356 35.2574589, 6.3497735 35.2577142, 6.3497594 35.2578048, 6.3497985 35.2579248)",,,,
138190918,1,,primary,50,False,True,75.993,"LINESTRING (6.346575 35.2586407, 6.3458638 35.2582804)",,RN 31,,
138190918,1,,primary,50,False,False,40.381,"LINESTRING (6.346575 35.2586407, 6.346787 35.2587517, 6.3468522 35.2588098, 6.3468903 35.2588821)",,RN 31,,
196930915,,,residential,,False,True,42.763999999999996,"LINESTRING (6.346575 35.2586407, 6.346353 35.2587379, 6.3461441 35.2587918)",,,,
1010453107,,,residential,,False,False,42.146,"LINESTRING (6.3461441 35.2587918, 6.3465583 35.2589629)",,,,
196930915,,,residential,,False,False,42.763999999999996,"LINESTRING (6.3461441 35.2587918, 6.346353 35.2587379, 6.346575 35.2586407)",,,,
196930915,,,residential,,False,True,30.079,"LINESTRING (6.3461441 35.2587918, 6.3459939 35.2587984, 6.3458152 35.2588212)",,,,
196930915,,,residential,,False,False,26.34,"LINESTRING (6.3455299 35.2588641, 6.3458152 35.2588212)",,,,
1010453105,,,residential,,False,False,12.444,"LINESTRING (6.3455299 35.2588641, 6.3456419 35.2589286)",,,,
196930915,,,residential,,False,True,81.166,"LINESTRING (6.3455299 35.2588641, 6.345436 35.2588816, 6.345275 35.2589057, 6.3449544 35.2590177, 6.34487 35.2590393, 6.3447795 35.2590381, 6.3446738 35.2590292)",,,,
161225625,1,Rue El Qods,tertiary,30,False,False,74.695,"LINESTRING (6.3446738 35.2590292, 6.3443982 35.2592761, 6.3441809 35.2595634)",,,,
161225625,1,Rue El Qods,tertiary,30,False,True,88.945,"LINESTRING (6.3446738 35.2590292, 6.3450229 35.2586768, 6.3451007 35.2586221, 6.3451959 35.2585695, 6.3453193 35.25854, 6.3453942 35.2585213)",,,,
196930915,,,residential,,False,False,81.166,"LINESTRING (6.3446738 35.2590292, 6.3447795 35.2590381, 6.34487 35.2590393, 6.3449544 35.2590177, 6.345275 35.2589057, 6.345436 35.2588816, 6.3455299 35.2588641)",,,,
344014395,,,residential,,False,False,20.11,"LINESTRING (6.3434458 35.259059, 6.3435423 35.2590919, 6.3436577 35.2591072)",,,,
344014395,,,residential,,False,True,163.21099999999998,"LINESTRING (6.3434458 35.259059, 6.3432741 35.2589648, 6.3431534 35.258932, 6.3430274 35.2589189, 6.3428369 35.2589517, 6.3426679 35.2589911, 6.3425258 35.2590744, 6.3423702 35.259232, 6.3422522 35.2594489, 6.3421556 35.2596394)",,,,
1010453092,,,residential,,False,True,34.966,"LINESTRING (6.3434458 35.259059, 6.3433975 35.2591313, 6.3433841 35.2591948, 6.3433894 35.2592496, 6.3434243 35.2592999, 6.3434833 35.2593262)",,,,
344014395,,,residential,,False,True,14.138,"LINESTRING (6.3438132 35.2591006, 6.3436577 35.2591072)",,,,
344014395,,,residential,,False,False,69.773,"LINESTRING (6.3438132 35.2591006, 6.3440117 35.2591466, 6.3440922 35.259197, 6.3441405 35.2592934, 6.3441809 35.2595634)",,,,
1010453096,,,residential,,False,True,41.541999999999994,"LINESTRING (6.3438132 35.2591006, 6.3437811 35.2590086, 6.3436899 35.2588685, 6.343663 35.258794, 6.343663 35.2587524)",,,,
161225625,1,Rue El Qods,tertiary,30,False,True,49.769,"LINESTRING (6.349454 35.2566712, 6.3499006 35.2564117)",,,,
161225625,1,Rue El Qods,tertiary,30,False,False,279.98100000000005,"LINESTRING (6.349454 35.2566712, 6.3490205 35.2569076, 6.3488906 35.2569705, 6.348729 35.2570237, 6.34856 35.2570549, 6.3484132 35.2570636, 6.3482554 35.2570468, 6.3481541 35.2570614, 6.3480724 35.2570968, 6.3480077 35.2571507, 6.3479498 35.2572605, 6.3479397 35.2573797, 6.3479639 35.2574651, 6.3480209 35.2575393, 6.3481373 35.2576386, 6.3481671 35.2576811, 6.3481988 35.2577365, 6.3483066 35.2579569, 6.3483087 35.2580194, 6.3482976 35.2580817, 6.3482799 35.2581136, 6.3482516 35.25814, 6.3482151 35.2581585, 6.3481736 35.2581675, 6.3481306 35.2581663)",,,,
138190901,1,Route de Bali,secondary,50,False,False,15.958,"LINESTRING (6.3446518 35.2577376, 6.3447372 35.2577329, 6.3447798 35.2577207, 6.3448153 35.2576981)",,,,
138190901,1,Route de Bali,secondary,50,False,True,165.575,"LINESTRING (6.3446518 35.2577376, 6.3440051 35.257755, 6.3434584 35.2577767, 6.3429581 35.2577645, 6.3428335 35.2577384)",,,,
1010453097,,,residential,,False,False,67.565,"LINESTRING (6.3446518 35.2577376, 6.3445938 35.2578106, 6.3446179 35.2578566, 6.3446742 35.2579026, 6.3450873 35.2580713, 6.3451007 35.2580975)",,,,
571827357,1,Rue Mustapha Ben Boulaïd,secondary,50,True,False,10.364,"LINESTRING (6.3497985 35.2579248, 6.3499104 35.2579432)",,,,
1263306586,,,residential,,False,True,55.94,"LINESTRING (6.3497985 35.2579248, 6.3497594 35.2578048, 6.3497735 35.2577142, 6.3499356 35.2574589)",,,,
161225622,1,Rue Mustapha Ben Boulaïd,secondary,50,False,True,99.48599999999999,"LINESTRING (6.3499104 35.2579432, 6.3499241 35.2578687, 6.3500098 35.2577905, 6.3504345 35.2571659)",,,,
571827358,1,Rue Mustapha Ben Boulaïd,secondary,50,True,False,34.945,"LINESTRING (6.3499104 35.2579432, 6.3498442 35.2580129, 6.3497032 35.2581019, 6.3496165 35.2581403)",,,,
161225625,1,Rue El Qods,tertiary,30,False,False,139.00700000000003,"LINESTRING (6.3481306 35.2581663, 6.34809 35.2581549, 6.3478754 35.2580789, 6.3476971 35.2580231, 6.3472655 35.2579038, 6.3471709 35.2578704, 6.3470964 35.2578298, 6.34703 35.2577783, 6.3469109 35.25767, 6.3468752 35.2576414, 6.3468322 35.2576289, 6.346783 35.2576324)",,,,
161225625,1,Rue El Qods,tertiary,30,False,True,279.981,"LINESTRING (6.3481306 35.2581663, 6.3481736 35.2581675, 6.3482151 35.2581585, 6.3482516 35.25814, 6.3482799 35.2581136, 6.3482976 35.2580817, 6.3483087 35.2580194, 6.3483066 35.2579569, 6.3481988 35.2577365, 6.3481671 35.2576811, 6.3481373 35.2576386, 6.3480209 35.2575393, 6.3479639 35.2574651, 6.3479397 35.2573797, 6.3479498 35.2572605, 6.3480077 35.2571507, 6.3480724 35.2570968, 6.3481541 35.2570614, 6.3482554 35.2570468, 6.3484132 35.2570636, 6.34856 35.2570549, 6.348729 35.2570237, 6.3488906 35.2569705, 6.3490205 35.2569076, 6.349454 35.2566712)",,,,
1010455025,,,residential,,False,False,47.242000000000004,"LINESTRING (6.3481306 35.2581663, 6.3480297 35.2583187, 6.3478526 35.2585246)",,,,
571827360,,,residential,,False,True,118.73400000000001,"LINESTRING (6.3467492 35.2566094, 6.3468367 35.2569026, 6.3468728 35.2570572, 6.3468656 35.2571767, 6.346828 35.2572983, 6.3467362 35.2574333, 6.3467248 35.2574815, 6.3467284 35.2575275, 6.346783 35.2576324)",,,,
161225625,1,Rue El Qods,tertiary,30,False,False,40.341,"LINESTRING (6.3436162 35.2601797, 6.3432473 35.2603819)",,,,
161225625,1,Rue El Qods,tertiary,30,False,True,86.30799999999999,"LINESTRING (6.3436162 35.2601797, 6.343765 35.2600796, 6.3438714 35.2599723, 6.3441809 35.2595634)",,,,
1010453108,,,residential,,False,False,68.464,"LINESTRING (6.3436162 35.2601797, 6.3437945 35.2602001, 6.3439313 35.2602001, 6.3443685 35.2602023)",,,,
161225625,1,Rue El Qods,tertiary,30,False,True,40.341,"LINESTRING (6.3432473 35.2603819, 6.3436162 35.2601797)",,,,
161225625,1,Rue El Qods,tertiary,30,False,False,106.918,"LINESTRING (6.3432473 35.2603819, 6.3431185 35.2604498, 6.3429442 35.2605045, 6.3426223 35.2605461, 6.3422576 35.2606184, 6.3421388 35.260673)",,,,
659480014,,,residential,,False,True,287.01000000000005,"LINESTRING (6.3432473 35.2603819, 6.3434203 35.2605516, 6.3434632 35.260602, 6.3435182 35.2607257, 6.3435906 35.2608801, 6.3436416 35.2610159, 6.3437529 35.2612064, 6.3437985 35.2613652, 6.3438588 35.2614999, 6.3439366 35.2616083, 6.3440935 35.2617704, 6.3441244 35.2618186, 6.3441217 35.2618492, 6.3441083 35.2618635, 6.3440748 35.2618646, 6.3440359 35.2618449, 6.3439447 35.2617945, 6.3438132 35.2617025, 6.3437033 35.2616434, 6.3435772 35.2615404, 6.3434619 35.2614178, 6.3433788 35.2613193, 6.3433063 35.2612601)",,,,
659480014,,,residential,,False,False,287.01000000000005,"LINESTRING (6.3433063 35.2612601, 6.3433788 35.2613193, 6.3434619 35.2614178, 6.3435772 35.2615404, 6.3437033 35.2616434, 6.3438132 35.2617025, 6.3439447 35.2617945, 6.3440359 35.2618449, 6.3440748 35.2618646, 6.3441083 35.2618635, 6.3441217 35.2618492, 6.3441244 35.2618186, 6.3440935 35.2617704, 6.3439366 35.2616083, 6.3438588 35.2614999, 6.3437985 35.2613652, 6.3437529 35.2612064, 6.3436416 35.2610159, 6.3435906 35.2608801, 6.3435182 35.2607257, 6.3434632 35.260602, 6.3434203 35.2605516, 6.3432473 35.2603819)",,,,
659480014,,,residential,,False,True,146.11999999999998,"LINESTRING (6.3433063 35.2612601, 6.3431802 35.261201, 6.3430166 35.2611572, 6.3428235 35.2611243, 6.3426545 35.2611046, 6.342507 35.261098, 6.3423675 35.261109, 6.342212 35.2611112, 6.3421074 35.2611112, 6.3419679 35.2611243, 6.3418445 35.2611396, 6.3417426 35.2611747)",,,,
1010421878,,,residential,,False,False,132.26700000000002,"LINESTRING (6.3433063 35.2612601, 6.34325 35.2611265, 6.3431936 35.2610455, 6.343132 35.2609973, 6.342676 35.2608593, 6.3426223 35.2608308, 6.3425848 35.2607914, 6.3425177 35.2607542, 6.3421388 35.260673)",,,,
161225625,1,Rue El Qods,tertiary,30,False,False,17.562,"LINESTRING (6.3417426 35.2611747, 6.3417533 35.2613324)",,,,
161225625,1,Rue El Qods,tertiary,30,False,True,54.766000000000005,"LINESTRING (6.3417426 35.2611747, 6.3417479 35.2610367, 6.3418096 35.2609031, 6.3418794 35.2608265, 6.3419813 35.2607454)",,,,
659480014,,,residential,,False,False,146.12,"LINESTRING (6.3417426 35.2611747, 6.3418445 35.2611396, 6.3419679 35.2611243, 6.3421074 35.2611112, 6.342212 35.2611112, 6.3423675 35.261109, 6.342507 35.261098, 6.3426545 35.2611046, 6.3428235 35.2611243, 6.3430166 35.2611572, 6.3431802 35.261201, 6.3433063 35.2612601)",,,,
659480016,,,residential,,False,True,54.592999999999996,"LINESTRING (6.3410425 35.2607542, 6.3411686 35.2607827, 6.3412625 35.2608243, 6.3413671 35.2609053, 6.3413778 35.2609491, 6.3413858 35.2610214, 6.3413966 35.2610827)",,,,
659480016,,,residential,,False,False,54.592999999999996,"LINESTRING (6.3413966 35.2610827, 6.3413858 35.2610214, 6.3413778 35.2609491, 6.3413671 35.2609053, 6.3412625 35.2608243, 6.3411686 35.2607827, 6.3410425 35.2607542)",,,,
659480016,,,residential,,False,True,44.580999999999996,"LINESTRING (6.3413966 35.2610827, 6.3414422 35.2611375, 6.3415199 35.2612185, 6.3416246 35.2613061, 6.3416554 35.2613192, 6.3417533 35.2613324)",,,,
1010453099,,,residential,,False,True,95.526,"LINESTRING (6.3413966 35.2610827, 6.3413376 35.2610915, 6.3413121 35.2610871, 6.3412061 35.261017, 6.3410935 35.2609601, 6.3410184 35.2609469, 6.3407984 35.2609316, 6.3403988 35.260936)",,,,
161225625,1,Rue El Qods,tertiary,30,False,True,17.562,"LINESTRING (6.3417533 35.2613324, 6.3417426 35.2611747)",,,,
659480016,,,residential,,False,False,44.581,"LINESTRING (6.3417533 35.2613324, 6.3416554 35.2613192, 6.3416246 35.2613061, 6.3415199 35.2612185, 6.3414422 35.2611375, 6.3413966 35.2610827)",,,,
659480022,,,residential,,False,True,161.40699999999998,"LINESTRING (6.3424453 35.258126, 6.3422334 35.2580253, 6.3418981 35.2579289, 6.341646 35.2578238, 6.3413483 35.2576579, 6.3412645 35.2576151, 6.3411874 35.2575588, 6.3411163 35.2574815, 6.3410372 35.257412, 6.3410102 35.2573362)",,,,
138190901,1,Route de Bali,secondary,50,False,False,171.504,"LINESTRING (6.3410102 35.2573362, 6.3417828 35.2575182, 6.3428335 35.2577384)",,,,
138190901,1,Route de Bali,secondary,50,False,True,55.54899999999999,"LINESTRING (6.3410102 35.2573362, 6.3405839 35.2572357, 6.3404164 35.2572243)",,,,
659480022,,,residential,,False,False,161.407,"LINESTRING (6.3410102 35.2573362, 6.3410372 35.257412, 6.3411163 35.2574815, 6.3411874 35.2575588, 6.3412645 35.2576151, 6.3413483 35.2576579, 6.341646 35.2578238, 6.3418981 35.2579289, 6.3422334 35.2580253, 6.3424453 35.258126)",,,,
196538803,,,residential,,False,False,30.128,"LINESTRING (6.3486586 35.2619774, 6.3489899 35.2619927)",,,,
196538803,,,residential,,False,True,207.692,"LINESTRING (6.3486586 35.2619774, 6.3484481 35.2619555, 6.3482805 35.2619292, 6.3480082 35.2618383, 6.3477856 35.2617846, 6.3474356 35.261766, 6.3466644 35.2617824, 6.3466027 35.2617956, 6.3465598 35.2618197, 6.3464981 35.2619226)",,,,
