osmid,highway,oneway,reversed,length,ref,name,geometry,lanes
317727699,residential,False,True,147.72,,,"LINESTRING (-0.4086987 35.6809779, -0.4090118 35.679674)",
317727705,residential,False,True,41.595,,,"LINESTRING (-0.4086987 35.6809779, -0.4091539 35.6809212)",
384888113,secondary,False,True,17.048,CW 64,,"LINESTRING (-0.4086987 35.6809779, -0.4086887 35.681131)",
765110627,secondary,False,False,52.67,CW 64,,"LINESTRING (-0.4086987 35.6809779, -0.4081159 35.6809942)",
317727639,residential,False,True,172.406,,,"LINESTRING (-0.4075604 35.6810159, -0.4079201 35.6794932)",
765110627,secondary,False,False,38.313,CW 64,,"LINESTRING (-0.4075604 35.6810159, -0.407137 35.6810368)",
765110627,secondary,False,True,50.231,CW 64,,"LINESTRING (-0.4075604 35.6810159, -0.4081159 35.6809942)",
67125195,secondary,False,False,74.444,,Rue l'Emire Abdelkader,"LINESTRING (-0.4112065 35.6791599, -0.4120132 35.6792971)",
67146953,secondary,False,False,96.074,CW 41,rue elmodjahid Mehdi Mohamed,"LINESTRING (-0.4112065 35.6791599, -0.4109983 35.6800072)",
67146953,secondary,False,True,94.405,CW 41,rue elmodjahid Mehdi Mohamed,"LINESTRING (-0.4112065 35.6791599, -0.4114116 35.6783274)",
73305403,secondary,False,False,73.801,,Rue l'Emire Abdelkader,"LINESTRING (-0.4112065 35.6791599, -0.4104062 35.6790261)",
67146340,secondary,False,False,33.44,CW 64,شارع الشهيد كرفيس غالم,"LINESTRING (-0.4106482 35.6814415, -0.4102896 35.6813667)",
67146953,secondary,False,True,32.173,CW 41,rue elmodjahid Mehdi Mohamed,"LINESTRING (-0.4106482 35.6814415, -0.4107157 35.6811574)",
67146953,secondary,False,False,119.251,CW 41,rue elmodjahid Mehdi Mohamed,"LINESTRING (-0.4106482 35.6814415, -0.4106111 35.6815979, -0.4105575 35.6818681, -0.4105896 35.6820685, -0.4106433 35.6822515, -0.4107613 35.6824171, -0.410804 35.6824635)",
67146340,secondary,False,True,55.285,CW 64,شارع الشهيد كرفيس غالم,"LINESTRING (-0.4086887 35.681131, -0.4092937 35.6812065)",
317727703,residential,False,True,181.252,,,"LINESTRING (-0.4086887 35.681131, -0.4088938 35.6827525)",
384888113,secondary,False,False,17.048,CW 64,,"LINESTRING (-0.4086887 35.681131, -0.4086987 35.6809779)",
67125195,secondary,False,True,30.052,,Rue l'Emire Abdelkader,"LINESTRING (-0.4130841 35.6794786, -0.4127584 35.6794234)",
317727653,residential,False,True,89.468,,,"LINESTRING (-0.4130841 35.6794786, -0.4132819 35.6786902)",
67125195,secondary,False,False,109.41199999999999,,Rue l'Emire Abdelkader,"LINESTRING (-0.4130841 35.6794786, -0.413347 35.6795063, -0.4135401 35.6795063, -0.413821 35.6794718, -0.413889 35.6794623, -0.4142833 35.6794074)",
317727653,residential,False,False,184.572,,,"LINESTRING (-0.4130841 35.6794786, -0.4129647 35.67996, -0.4126805 35.6811058)",
