osmid,highway,oneway,reversed,length,geometry,lanes,maxspeed,name,ref
264006050,tertiary,False,False,18.365,"LINESTRING (-0.5801375 35.6195787, -0.5799979 35.6196987)",,,,
153886317,residential,False,True,28.588,"LINESTRING (-0.5801375 35.6195787, -0.5802973 35.6195956, -0.5804492 35.6196212)",,,,
264006049,tertiary,False,False,322.02,"LINESTRING (-0.5801375 35.6195787, -0.5783926 35.6185261, -0.5772707 35.6178595)",,,,
297151023,tertiary,False,False,13.032,"LINESTRING (-0.5827485 35.6175057, -0.5826449 35.6174242)",2,40,,
297151023,tertiary,False,True,21.916,"LINESTRING (-0.5827485 35.6175057, -0.5828887 35.6176665)",2,40,,
198125797,residential,False,False,176.678,"LINESTRING (-0.5827485 35.6175057, -0.5836192 35.6172081, -0.5836715 35.6171743, -0.5836755 35.6171187, -0.5835355 35.6164168)",,,,
264006049,tertiary,False,True,113.69,"LINESTRING (-0.5743721 35.6161387, -0.5753878 35.6167417)",,,,
297151023,tertiary,False,True,5.938,"LINESTRING (-0.5839973 35.6224019, -0.5840106 35.6224542)",2,40,,
784156519,residential,True,False,82.727,"LINESTRING (-0.5839973 35.6224019, -0.5832172 35.6220128)",,,,
297151023,tertiary,False,False,325.201,"LINESTRING (-0.5839973 35.6224019, -0.5838776 35.6217403, -0.5837798 35.6212001, -0.5837077 35.6208015, -0.5834915 35.6195064)",2,40,,
264006050,tertiary,False,False,110.282,"LINESTRING (-0.578296 35.6214391, -0.5793213 35.6219767)",,,,
264006064,residential,False,False,90.783,"LINESTRING (-0.578296 35.6214391, -0.5777646 35.6221319)",,,,
264006064,residential,False,True,135.252,"LINESTRING (-0.578296 35.6214391, -0.5793912 35.6206103)",,,,
264006050,tertiary,False,True,144.034,"LINESTRING (-0.578296 35.6214391, -0.5783522 35.6211135, -0.5791691 35.6204112)",,,,
153886324,tertiary,False,False,12.351,"LINESTRING (-0.5815311 35.6183715, -0.5814367 35.6184518)",,,,
153886324,tertiary,False,True,34.302,"LINESTRING (-0.5815311 35.6183715, -0.5817933 35.6181485)",,,,
157868204,residential,True,False,39.346,"LINESTRING (-0.5815311 35.6183715, -0.5812222 35.6181222)",,,,
153886324,tertiary,False,False,122.496,"LINESTRING (-0.5814367 35.6184518, -0.58051 35.6192556)",,,,
153886324,tertiary,False,True,12.351,"LINESTRING (-0.5814367 35.6184518, -0.5815311 35.6183715)",,,,
157868183,residential,True,False,30.46,"LINESTRING (-0.5814367 35.6184518, -0.5816922 35.6186304)",,,,
157868184,residential,False,False,44.042,"LINESTRING (-0.5810365 35.6167329, -0.5806814 35.6164617)",,,,
157868184,residential,False,True,41.527,"LINESTRING (-0.5810365 35.6167329, -0.581364 35.6169948)",,,,
198125833,residential,False,False,45.889,"LINESTRING (-0.5810365 35.6167329, -0.5813834 35.6164316)",,,,
198125833,residential,False,True,98.365,"LINESTRING (-0.5810365 35.6167329, -0.5802818 35.6173702)",,,,
153886324,tertiary,False,False,65.479,"LINESTRING (-0.5822938 35.6177228, -0.5817933 35.6181485)",,,,
153886324,tertiary,False,True,45.931,"LINESTRING (-0.5822938 35.6177228, -0.5826449 35.6174242)",,,,
157868184,residential,False,False,38.062,"LINESTRING (-0.5822938 35.6177228, -0.5819888 35.6174868)",,,,
157868183,residential,True,False,40.602,"LINESTRING (-0.5789317 35.6164412, -0.5792515 35.6166976)",,,,
157868202,residential,False,False,51.232,"LINESTRING (-0.5789317 35.6164412, -0.5785409 35.6167749)",,,,
157868202,residential,False,True,11.915,"LINESTRING (-0.5789317 35.6164412, -0.5790226 35.6163636)",,,,
157868182,residential,False,False,111.826,"LINESTRING (-0.5794967 35.6168941, -0.5786587 35.6176339)",,,,
157868182,residential,False,True,11.403,"LINESTRING (-0.5794967 35.6168941, -0.5795853 35.6168211)",,,,
157868183,residential,True,False,44.192,"LINESTRING (-0.5794967 35.6168941, -0.5798293 35.6171536, -0.5798488 35.6171698)",,,,
157868204,residential,True,False,41.876,"LINESTRING (-0.5809505 35.6179124, -0.5806319 35.617639)",,,,
198125838,residential,False,False,99.017,"LINESTRING (-0.5809505 35.6179124, -0.5817249 35.6172826)",,,,
198125838,residential,False,True,11.395,"LINESTRING (-0.5809505 35.6179124, -0.5808702 35.6179914)",,,,
157868184,residential,False,True,42.606,"LINESTRING (-0.5797548 35.6157383, -0.5800925 35.6160056)",,,,
157868202,residential,False,False,95.996,"LINESTRING (-0.5797548 35.6157383, -0.5790226 35.6163636)",,,,
157868202,residential,False,True,46.933,"LINESTRING (-0.5797548 35.6157383, -0.5801128 35.6154326)",,,,
157868202,residential,False,False,11.915,"LINESTRING (-0.5790226 35.6163636, -0.5789317 35.6164412)",,,,
157868202,residential,False,True,95.996,"LINESTRING (-0.5790226 35.6163636, -0.5797548 35.6157383)",,,,
157868204,residential,True,False,60.614,"LINESTRING (-0.5790226 35.6163636, -0.5785378 35.615987)",,,,
157868202,residential,False,False,46.933,"LINESTRING (-0.5801128 35.6154326, -0.5797548 35.6157383)",,,,
157868202,residential,False,True,15.514,"LINESTRING (-0.5801128 35.6154326, -0.5802261 35.6153278)",,,,
297151023,tertiary,False,False,58.504,"LINESTRING (-0.5801128 35.6154326, -0.5796611 35.6150558)",2,40,,
297151023,tertiary,False,True,74.425,"LINESTRING (-0.5801128 35.6154326, -0.580707 35.6158959)",2,40,,
157868183,residential,True,False,39.395,"LINESTRING (-0.5777715 35.6155309, -0.5780831 35.6157786)",,,,
198147251,residential,False,False,43.016,"LINESTRING (-0.5777715 35.6155309, -0.5774357 35.615805)",,,,
198147251,residential,False,True,13.046,"LINESTRING (-0.5777715 35.6155309, -0.577869 35.6154444)",,,,
157868182,residential,False,False,96.974,"LINESTRING (-0.5803284 35.6161921, -0.5795853 35.6168211)",,,,
157868182,residential,False,True,47.498,"LINESTRING (-0.5803284 35.6161921, -0.580707 35.6158959)",,,,
157868184,residential,False,False,29.745,"LINESTRING (-0.5803284 35.6161921, -0.5800925 35.6160056)",,,,
157868184,residential,False,True,43.782,"LINESTRING (-0.5803284 35.6161921, -0.5806814 35.6164617)",,,,
157868182,residential,False,False,47.498,"LINESTRING (-0.580707 35.6158959, -0.5803284 35.6161921)",,,,
297151023,tertiary,False,False,74.425,"LINESTRING (-0.580707 35.6158959, -0.5801128 35.6154326)",2,40,,
297151023,tertiary,False,True,26.301,"LINESTRING (-0.580707 35.6158959, -0.5809139 35.6160622)",2,40,,
157868182,residential,False,False,11.403,"LINESTRING (-0.5795853 35.6168211, -0.5794967 35.6168941)",,,,
157868182,residential,False,True,96.974,"LINESTRING (-0.5795853 35.6168211, -0.5803284 35.6161921)",,,,
157868204,residential,True,False,31.708,"LINESTRING (-0.5795853 35.6168211, -0.5793366 35.61662)",,,,
157868204,residential,True,False,23.63,"LINESTRING (-0.5780538 35.6155947, -0.577869 35.6154444)",,,,
1178063946,residential,False,False,33.044,"LINESTRING (-0.5780538 35.6155947, -0.5782903 35.6153681)",,,,
198125835,residential,False,True,57.417,"LINESTRING (-0.5768696 35.6142562, -0.5771368 35.6144236, -0.5773567 35.6142603)",,,,
198125812,residential,False,True,123.602,"LINESTRING (-0.5773567 35.6142603, -0.5783583 35.615017)",,,,
198125835,residential,False,False,57.417,"LINESTRING (-0.5773567 35.6142603, -0.5771368 35.6144236, -0.5768696 35.6142562)",,,,
198147251,residential,False,False,27.712,"LINESTRING (-0.578959 35.6144924, -0.5787501 35.6146748)",,,,
297151023,tertiary,False,True,49.849,"LINESTRING (-0.578959 35.6144924, -0.5793515 35.6148073)",2,40,,
198125823,residential,False,False,87.551,"LINESTRING (-0.5787501 35.6146748, -0.5794422 35.6152256)",,,,
198147251,residential,False,False,51.983,"LINESTRING (-0.5787501 35.6146748, -0.5783583 35.615017)",,,,
198147251,residential,False,True,27.712,"LINESTRING (-0.5787501 35.6146748, -0.578959 35.6144924)",,,,
198125812,residential,False,False,123.602,"LINESTRING (-0.5783583 35.615017, -0.5773567 35.6142603)",,,,
198125812,residential,False,True,85.356,"LINESTRING (-0.5783583 35.615017, -0.5790261 35.6155597)",,,,
198147251,residential,False,False,31.806,"LINESTRING (-0.5783583 35.615017, -0.5781186 35.6152264)",,,,
198147251,residential,False,True,51.983,"LINESTRING (-0.5783583 35.615017, -0.5787501 35.6146748)",,,,
198125848,residential,False,False,27.35,"LINESTRING (-0.5796611 35.6150558, -0.5794422 35.6152256)",,,,
297151023,tertiary,False,False,39.329,"LINESTRING (-0.5796611 35.6150558, -0.5793515 35.6148073)",2,40,,
297151023,tertiary,False,True,58.504,"LINESTRING (-0.5796611 35.6150558, -0.5801128 35.6154326)",2,40,,
198125839,residential,False,True,13.601,"LINESTRING (-0.5773574 35.615057, -0.5772538 35.6151457)",,,,
"[198125803, 198125839]",residential,False,"[False, True]",97.265,"LINESTRING (-0.5773574 35.615057, -0.5775902 35.6148337, -0.5781186 35.6152264)",,,,
157868183,residential,True,False,63.44,"LINESTRING (-0.5772538 35.6151457, -0.5777715 35.6155309)",,,,
198125839,residential,False,False,13.601,"LINESTRING (-0.5772538 35.6151457, -0.5773574 35.615057)",,,,
198125839,residential,False,True,42.85,"LINESTRING (-0.5772538 35.6151457, -0.5769254 35.6154236)",,,,
198125823,residential,False,True,87.551,"LINESTRING (-0.5794422 35.6152256, -0.5787501 35.6146748)",,,,
198125848,residential,False,False,52.867,"LINESTRING (-0.5794422 35.6152256, -0.5790261 35.6155597)",,,,
198125848,residential,False,True,27.35,"LINESTRING (-0.5794422 35.6152256, -0.5796611 35.6150558)",,,,
198125803,residential,False,True,22.117,"LINESTRING (-0.5781186 35.6152264, -0.5782903 35.6153681)",,,,
198147251,residential,False,False,33.116,"LINESTRING (-0.5781186 35.6152264, -0.577869 35.6154444)",,,,
198147251,residential,False,True,31.806,"LINESTRING (-0.5781186 35.6152264, -0.5783583 35.615017)",,,,
"[198125803, 198125839]",residential,False,"[False, True]",97.265,"LINESTRING (-0.5781186 35.6152264, -0.5775902 35.6148337, -0.5773574 35.615057)",,,,
198125776,residential,False,True,62.661,"LINESTRING (-0.5769254 35.6154236, -0.5774357 35.615805)",,,,
198125839,residential,False,False,42.85,"LINESTRING (-0.5769254 35.6154236, -0.5772538 35.6151457)",,,,
198125839,residential,False,True,39.863,"LINESTRING (-0.5769254 35.6154236, -0.5766147 35.615678)",,,,
198147251,residential,False,False,13.046,"LINESTRING (-0.577869 35.6154444, -0.5777715 35.6155309)",,,,
198147251,residential,False,True,33.116,"LINESTRING (-0.577869 35.6154444, -0.5781186 35.6152264)",,,,
157868204,residential,True,False,63.205000000000005,"LINESTRING (-0.577869 35.6154444, -0.5778285 35.6154115, -0.5773574 35.615057)",,,,
198125804,residential,False,True,157.636,"LINESTRING (-0.582195 35.6154493, -0.5834385 35.6164432)",,,,
198125798,residential,False,False,146.517,"LINESTRING (-0.582195 35.6154493, -0.5823612 35.615431, -0.5825173 35.6154556, -0.5834689 35.6161686)",,,,
198125822,residential,False,False,69.855,"LINESTRING (-0.5835108 35.6155413, -0.5834689 35.6161686)",,,,
297058068,tertiary,False,True,19.165,"LINESTRING (-0.5835108 35.6155413, -0.5836315 35.615683)",2,40,Rue Colonel Amirouche,
297058068,tertiary,False,False,150.17,"LINESTRING (-0.5835108 35.6155413, -0.583403 35.6154299, -0.5823375 35.6145868)",2,40,Rue Colonel Amirouche,
198125812,residential,False,False,85.356,"LINESTRING (-0.5790261 35.6155597, -0.5783583 35.615017)",,,,
198125848,residential,False,False,32.456,"LINESTRING (-0.5790261 35.6155597, -0.5787826 35.6157742)",,,,
198125848,residential,False,True,52.867,"LINESTRING (-0.5790261 35.6155597, -0.5794422 35.6152256)",,,,
198125839,residential,False,False,39.863,"LINESTRING (-0.5766147 35.615678, -0.5769254 35.6154236)",,,,
198125839,residential,False,True,41.161,"LINESTRING (-0.5766147 35.615678, -0.5762939 35.6159407)",,,,
198125807,residential,False,True,62.976,"LINESTRING (-0.5766147 35.615678, -0.5766338 35.6156973, -0.5771121 35.6160743)",,,,
198125803,residential,False,False,63.399,"LINESTRING (-0.5787826 35.6157742, -0.5782903 35.6153681)",,,,
198125848,residential,False,False,32.397,"LINESTRING (-0.5787826 35.6157742, -0.5785378 35.615987)",,,,
198125848,residential,False,True,32.456,"LINESTRING (-0.5787826 35.6157742, -0.5790261 35.6155597)",,,,
198125830,residential,False,False,50.035,"LINESTRING (-0.5780831 35.6157786, -0.577703 35.6161057)",,,,
157868183,residential,True,False,45.481,"LINESTRING (-0.5780831 35.6157786, -0.5784104 35.6160394, -0.5784429 35.6160645)",,,,
198125776,residential,False,False,62.661,"LINESTRING (-0.5774357 35.615805, -0.5769254 35.6154236)",,,,
198147251,residential,False,False,41.861,"LINESTRING (-0.5774357 35.615805, -0.5771121 35.6160743)",,,,
198147251,residential,False,True,43.016,"LINESTRING (-0.5774357 35.615805, -0.5777715 35.6155309)",,,,
198125839,residential,False,False,41.161,"LINESTRING (-0.5762939 35.6159407, -0.5766147 35.615678)",,,,
198125839,residential,False,True,121.003,"LINESTRING (-0.5762939 35.6159407, -0.5753878 35.6167417)",,,,
198125850,residential,False,False,36.114,"LINESTRING (-0.5762939 35.6159407, -0.5765819 35.6161658)",,,,
198125848,residential,False,False,12.159,"LINESTRING (-0.5785378 35.615987, -0.5784429 35.6160645)",,,,
198125848,residential,False,True,32.397,"LINESTRING (-0.5785378 35.615987, -0.5787826 35.6157742)",,,,
157868204,residential,True,False,61.783,"LINESTRING (-0.5785378 35.615987, -0.5785097 35.6159652, -0.5780538 35.6155947)",,,,
157868184,residential,False,False,42.606,"LINESTRING (-0.5800925 35.6160056, -0.5797548 35.6157383)",,,,
157868184,residential,False,True,29.745,"LINESTRING (-0.5800925 35.6160056, -0.5803284 35.6161921)",,,,
198125821,residential,False,False,96.624,"LINESTRING (-0.5800925 35.6160056, -0.5793366 35.61662)",,,,
157868183,residential,True,False,60.884,"LINESTRING (-0.5784429 35.6160645, -0.5789317 35.6164412)",,,,
198125848,residential,False,False,50.604,"LINESTRING (-0.5784429 35.6160645, -0.578069 35.6164032)",,,,
198125848,residential,False,True,12.159,"LINESTRING (-0.5784429 35.6160645, -0.5785378 35.615987)",,,,
198147251,residential,False,False,40.555,"LINESTRING (-0.5771121 35.6160743, -0.5767986 35.6163352)",,,,
198147251,residential,False,True,41.861,"LINESTRING (-0.5771121 35.6160743, -0.5774357 35.615805)",,,,
198125807,residential,False,False,62.976,"LINESTRING (-0.5771121 35.6160743, -0.5766338 35.6156973, -0.5766147 35.615678)",,,,
198125802,residential,False,True,46.786,"LINESTRING (-0.577703 35.6161057, -0.578069 35.6164032)",,,,
198125830,residential,False,False,38.234,"LINESTRING (-0.577703 35.6161057, -0.5774159 35.6163582)",,,,
198125830,residential,False,True,50.035,"LINESTRING (-0.577703 35.6161057, -0.5780831 35.6157786)",,,,
198125810,residential,False,False,36.119,"LINESTRING (-0.5765819 35.6161658, -0.5763097 35.6164036)",,,,
198125850,residential,False,False,27.176,"LINESTRING (-0.5765819 35.6161658, -0.5767986 35.6163352)",,,,
198125850,residential,False,True,36.114,"LINESTRING (-0.5765819 35.6161658, -0.5762939 35.6159407)",,,,
198125822,residential,False,False,30.658,"LINESTRING (-0.5834689 35.6161686, -0.5834385 35.6164432)",,,,
198125822,residential,False,True,69.855,"LINESTRING (-0.5834689 35.6161686, -0.5835108 35.6155413)",,,,
198125798,residential,False,True,146.517,"LINESTRING (-0.5834689 35.6161686, -0.5825173 35.6154556, -0.5823612 35.615431, -0.582195 35.6154493)",,,,
198125850,residential,False,False,42.569,"LINESTRING (-0.5767986 35.6163352, -0.5771394 35.6165994)",,,,
198125850,residential,False,True,27.176,"LINESTRING (-0.5767986 35.6163352, -0.5765819 35.6161658)",,,,
198147251,residential,False,True,40.555,"LINESTRING (-0.5767986 35.6163352, -0.5771121 35.6160743)",,,,
198125782,residential,False,True,105.608,"LINESTRING (-0.5774159 35.6163582, -0.5782697 35.6170065)",,,,
198125830,residential,False,False,36.661,"LINESTRING (-0.5774159 35.6163582, -0.5771394 35.6165994)",,,,
198125830,residential,False,True,38.234,"LINESTRING (-0.5774159 35.6163582, -0.577703 35.6161057)",,,,
198125802,residential,False,False,46.786,"LINESTRING (-0.578069 35.6164032, -0.577703 35.6161057)",,,,
198125802,residential,False,True,59.396,"LINESTRING (-0.578069 35.6164032, -0.5785409 35.6167749)",,,,
198125848,residential,False,True,50.604,"LINESTRING (-0.578069 35.6164032, -0.5784429 35.6160645)",,,,
198125810,residential,False,False,80.812,"LINESTRING (-0.5763097 35.6164036, -0.5756616 35.6169042)",,,,
198125810,residential,False,True,36.119,"LINESTRING (-0.5763097 35.6164036, -0.5765819 35.6161658)",,,,
198125814,residential,False,True,67.512,"LINESTRING (-0.5763097 35.6164036, -0.5768537 35.6168196)",,,,
198125797,residential,False,True,176.678,"LINESTRING (-0.5835355 35.6164168, -0.5836755 35.6171187, -0.5836715 35.6171743, -0.5836192 35.6172081, -0.5827485 35.6175057)",,,,
297058069,residential,False,False,19.011,"LINESTRING (-0.5835355 35.6164168, -0.5834852 35.6164655, -0.5833914 35.6165411)",,,,
297058069,residential,False,True,57.738,"LINESTRING (-0.5835355 35.6164168, -0.583602 35.6162717, -0.5836203 35.6159076)",,,,
198125833,residential,False,True,45.889,"LINESTRING (-0.5813834 35.6164316, -0.5810365 35.6167329)",,,,
297151023,tertiary,False,False,59.062,"LINESTRING (-0.5813834 35.6164316, -0.5809139 35.6160622)",2,40,,
297151023,tertiary,False,True,87.759,"LINESTRING (-0.5813834 35.6164316, -0.582081 35.6169805)",2,40,,
198125804,residential,False,False,157.636,"LINESTRING (-0.5834385 35.6164432, -0.582195 35.6154493)",,,,
198125822,residential,False,False,11.689,"LINESTRING (-0.5834385 35.6164432, -0.5833914 35.6165411)",,,,
198125822,residential,False,True,30.658,"LINESTRING (-0.5834385 35.6164432, -0.5834689 35.6161686)",,,,
157868184,residential,False,False,43.782,"LINESTRING (-0.5806814 35.6164617, -0.5803284 35.6161921)",,,,
157868184,residential,False,True,44.042,"LINESTRING (-0.5806814 35.6164617, -0.5810365 35.6167329)",,,,
198125816,residential,False,False,97.736,"LINESTRING (-0.5806814 35.6164617, -0.5799324 35.6170956)",,,,
198125822,residential,False,True,11.689,"LINESTRING (-0.5833914 35.6165411, -0.5834385 35.6164432)",,,,
297058069,residential,False,False,117.486,"LINESTRING (-0.5833914 35.6165411, -0.5824876 35.6173004)",,,,
297058069,residential,False,True,19.011,"LINESTRING (-0.5833914 35.6165411, -0.5834852 35.6164655, -0.5835355 35.6164168)",,,,
198125830,residential,False,False,35.588,"LINESTRING (-0.5771394 35.6165994, -0.5768537 35.6168196)",,,,
198125830,residential,False,True,36.661,"LINESTRING (-0.5771394 35.6165994, -0.5774159 35.6163582)",,,,
198125850,residential,False,False,70.355,"LINESTRING (-0.5771394 35.6165994, -0.5777026 35.6170361)",,,,
198125850,residential,False,True,42.569,"LINESTRING (-0.5771394 35.6165994, -0.5767986 35.6163352)",,,,
157868204,residential,True,False,40.23,"LINESTRING (-0.5793366 35.61662, -0.5790226 35.6163636)",,,,
198125821,residential,False,False,11.56,"LINESTRING (-0.5793366 35.61662, -0.5792515 35.6166976)",,,,
198125821,residential,False,True,96.624,"LINESTRING (-0.5793366 35.61662, -0.5800925 35.6160056)",,,,
157868183,residential,True,False,31.124,"LINESTRING (-0.5792515 35.6166976, -0.5794967 35.6168941)",,,,
198125821,residential,False,False,123.874,"LINESTRING (-0.5792515 35.6166976, -0.5783108 35.6175077)",,,,
198125821,residential,False,True,11.56,"LINESTRING (-0.5792515 35.6166976, -0.5793366 35.61662)",,,,
198125839,residential,False,False,121.003,"LINESTRING (-0.5753878 35.6167417, -0.5762939 35.6159407)",,,,
264006049,tertiary,False,False,113.69,"LINESTRING (-0.5753878 35.6167417, -0.5743721 35.6161387)",,,,
264006049,tertiary,False,True,30.644,"LINESTRING (-0.5753878 35.6167417, -0.5756616 35.6169042)",,,,
157868202,residential,False,False,35.555,"LINESTRING (-0.5785409 35.6167749, -0.5782697 35.6170065)",,,,
157868202,residential,False,True,51.232,"LINESTRING (-0.5785409 35.6167749, -0.5789317 35.6164412)",,,,
198125802,residential,False,False,59.396,"LINESTRING (-0.5785409 35.6167749, -0.578069 35.6164032)",,,,
198125788,residential,False,True,71.873,"LINESTRING (-0.5768537 35.6168196, -0.5762985 35.6172823)",,,,
198125814,residential,False,False,67.512,"LINESTRING (-0.5768537 35.6168196, -0.5763097 35.6164036)",,,,
198125814,residential,False,True,34.993,"LINESTRING (-0.5768537 35.6168196, -0.5771357 35.6170352)",,,,
198125830,residential,False,True,35.588,"LINESTRING (-0.5768537 35.6168196, -0.5771394 35.6165994)",,,,
198125810,residential,False,True,80.812,"LINESTRING (-0.5756616 35.6169042, -0.5763097 35.6164036)",,,,
264006049,tertiary,False,False,30.644,"LINESTRING (-0.5756616 35.6169042, -0.5753878 35.6167417)",,,,
264006049,tertiary,False,True,71.289,"LINESTRING (-0.5756616 35.6169042, -0.5762985 35.6172823)",,,,
198125838,residential,False,True,46.525,"LINESTRING (-0.582081 35.6169805, -0.5817249 35.6172826)",,,,
297151023,tertiary,False,False,87.759,"LINESTRING (-0.582081 35.6169805, -0.5813834 35.6164316)",2,40,,
297151023,tertiary,False,True,51.149,"LINESTRING (-0.582081 35.6169805, -0.5824876 35.6173004)",2,40,,
157868184,residential,False,False,41.527,"LINESTRING (-0.581364 35.6169948, -0.5810365 35.6167329)",,,,
198125819,residential,False,True,97.522,"LINESTRING (-0.581364 35.6169948, -0.5806319 35.617639)",,,,
157868184,residential,False,True,45.699,"LINESTRING (-0.581364 35.6169948, -0.5816963 35.6172605, -0.5817249 35.6172826)",,,,
157868202,residential,False,False,37.754,"LINESTRING (-0.5782697 35.6170065, -0.5779817 35.6172524)",,,,
157868202,residential,False,True,35.555,"LINESTRING (-0.5782697 35.6170065, -0.5785409 35.6167749)",,,,
198125782,residential,False,False,105.608,"LINESTRING (-0.5782697 35.6170065, -0.5774159 35.6163582)",,,,
198125791,residential,False,True,67.533,"LINESTRING (-0.5771357 35.6170352, -0.5766122 35.6174685)",,,,
198125814,residential,False,False,34.993,"LINESTRING (-0.5771357 35.6170352, -0.5768537 35.6168196)",,,,
198125814,residential,False,True,35.409,"LINESTRING (-0.5771357 35.6170352, -0.577421 35.6172534)",,,,
198125800,residential,False,True,35.097,"LINESTRING (-0.5777026 35.6170361, -0.577421 35.6172534)",,,,
198125850,residential,False,False,34.856,"LINESTRING (-0.5777026 35.6170361, -0.5779817 35.6172524)",,,,
198125850,residential,False,True,70.355,"LINESTRING (-0.5777026 35.6170361, -0.5771394 35.6165994)",,,,
157868204,residential,True,False,43.773,"LINESTRING (-0.5799324 35.6170956, -0.5795853 35.6168211)",,,,
198125816,residential,False,False,11.188,"LINESTRING (-0.5799324 35.6170956, -0.5798488 35.6171698)",,,,
198125816,residential,False,True,97.736,"LINESTRING (-0.5799324 35.6170956, -0.5806814 35.6164617)",,,,
157868183,residential,True,False,43.948,"LINESTRING (-0.5798488 35.6171698, -0.5801892 35.617452)",,,,
198125816,residential,False,False,112.19,"LINESTRING (-0.5798488 35.6171698, -0.5790009 35.6179066)",,,,
198125816,residential,False,True,11.188,"LINESTRING (-0.5798488 35.6171698, -0.5799324 35.6170956)",,,,
157868202,residential,False,False,37.817,"LINESTRING (-0.5779817 35.6172524, -0.5776932 35.6174987)",,,,
157868202,residential,False,True,37.754,"LINESTRING (-0.5779817 35.6172524, -0.5782697 35.6170065)",,,,
198125850,residential,False,False,41.12,"LINESTRING (-0.5779817 35.6172524, -0.5783108 35.6175077)",,,,
198125850,residential,False,True,34.856,"LINESTRING (-0.5779817 35.6172524, -0.5777026 35.6170361)",,,,
198125800,residential,False,False,35.097,"LINESTRING (-0.577421 35.6172534, -0.5777026 35.6170361)",,,,
198125800,residential,False,True,63.253,"LINESTRING (-0.577421 35.6172534, -0.5769231 35.6176531)",,,,
198125814,residential,False,False,35.409,"LINESTRING (-0.577421 35.6172534, -0.5771357 35.6170352)",,,,
198125788,residential,False,False,71.873,"LINESTRING (-0.5762985 35.6172823, -0.5768537 35.6168196)",,,,
264006049,tertiary,False,False,71.289,"LINESTRING (-0.5762985 35.6172823, -0.5756616 35.6169042)",,,,
264006049,tertiary,False,True,35.111,"LINESTRING (-0.5762985 35.6172823, -0.5766122 35.6174685)",,,,
157868184,residential,False,True,32.933,"LINESTRING (-0.5817249 35.6172826, -0.5819888 35.6174868)",,,,
198125838,residential,False,False,46.525,"LINESTRING (-0.5817249 35.6172826, -0.582081 35.6169805)",,,,
198125838,residential,False,True,99.017,"LINESTRING (-0.5817249 35.6172826, -0.5809505 35.6179124)",,,,
157868184,residential,False,False,45.699,"LINESTRING (-0.5817249 35.6172826, -0.5816963 35.6172605, -0.581364 35.6169948)",,,,
297058069,residential,False,True,117.486,"LINESTRING (-0.5824876 35.6173004, -0.5833914 35.6165411)",,,,
297151023,tertiary,False,False,51.149,"LINESTRING (-0.5824876 35.6173004, -0.582081 35.6169805)",2,40,,
297151023,tertiary,False,True,19.791,"LINESTRING (-0.5824876 35.6173004, -0.5826449 35.6174242)",2,40,,
198125833,residential,False,False,98.365,"LINESTRING (-0.5802818 35.6173702, -0.5810365 35.6167329)",,,,
198125833,residential,False,True,12.361,"LINESTRING (-0.5802818 35.6173702, -0.5801892 35.617452)",,,,
157868204,residential,True,False,43.93,"LINESTRING (-0.5802818 35.6173702, -0.5802665 35.6173585, -0.5799324 35.6170956)",,,,
198125833,residential,False,False,12.361,"LINESTRING (-0.5801892 35.617452, -0.5802818 35.6173702)",,,,
198125833,residential,False,True,111.239,"LINESTRING (-0.5801892 35.617452, -0.5793261 35.6181651)",,,,
157868183,residential,True,False,43.736000000000004,"LINESTRING (-0.5801892 35.617452, -0.5804999 35.6177096, -0.5805292 35.6177318)",,,,
