osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,name,geometry,junction
289289257,True,2,RN 124,primary,50,False,13.02,,"LINESTRING (5.5190251 32.6101425, 5.5189648 32.610248)",
289289258,False,,CW 202,secondary,,False,73.939,Hadjira Ouargla,"LINESTRING (5.5165996 32.6102517, 5.5158127 32.6101989)",
289289258,False,,CW 202,secondary,,True,28.111,Hadjira Ouargla,"LINESTRING (5.5165996 32.6102517, 5.5168985 32.6102289)",
289291592,False,,,residential,,False,201.494,,"LINESTRING (5.5165996 32.6102517, 5.5167002 32.6107696, 5.5165996 32.6108779, 5.5153364 32.6108497, 5.5152391 32.6108259)",
289289258,False,,CW 202,secondary,,False,81.272,Hadjira Ouargla,"LINESTRING (5.5142342 32.6099325, 5.5133696 32.609871)",
289289258,False,,CW 202,secondary,,True,37.467,Hadjira Ouargla,"LINESTRING (5.5142342 32.6099325, 5.5146266 32.6099979)",
289291614,False,2,,tertiary,50,False,66.246,,"LINESTRING (5.5142342 32.6099325, 5.5143837 32.6093502)",
289284728,False,2,,tertiary,40,False,257.62,,"LINESTRING (5.5205008 32.6128208, 5.5186499 32.6124384, 5.5179017 32.6121081)",
289284728,False,2,,tertiary,40,True,204.265,,"LINESTRING (5.5205008 32.6128208, 5.5203131 32.613336, 5.5200234 32.6138917, 5.5196586 32.6145108)",
289289257,True,2,RN 124,primary,50,False,25.463,,"LINESTRING (5.5179017 32.6121081, 5.5177847 32.6123148)",
289284728,False,2,,tertiary,40,True,257.62,,"LINESTRING (5.5179017 32.6121081, 5.5186499 32.6124384, 5.5205008 32.6128208)",
289284723,False,,,residential,,False,36.738,,"LINESTRING (5.5183604 32.6164944, 5.51807 32.6162723)",
289284723,False,,,residential,,True,9.186,,"LINESTRING (5.5183604 32.6164944, 5.5184087 32.6165663)",
289284730,False,,,residential,,True,12.105,,"LINESTRING (5.5183604 32.6164944, 5.5184892 32.6165034)",
289284723,False,,,residential,,False,9.651,,"LINESTRING (5.5160006 32.6152509, 5.5159113 32.6152076)",
289284723,False,,,residential,,True,70.992,,"LINESTRING (5.5160006 32.6152509, 5.5166617 32.6155632)",
289289257,True,2,RN 124,primary,50,False,46.885000000000005,,"LINESTRING (5.5160006 32.6152509, 5.5159264 32.6153357, 5.515845 32.6154158, 5.515757 32.6154908, 5.5156629 32.6155603)",
289284725,False,2,,tertiary,40,False,7.066,,"LINESTRING (5.5146214 32.6162396, 5.5145826 32.6161851)",
289284725,False,2,,tertiary,40,True,48.327,,"LINESTRING (5.5146214 32.6162396, 5.5148961 32.6166075)",
289289257,True,2,RN 124,primary,50,False,138.275,,"LINESTRING (5.5146214 32.6162396, 5.5141423 32.6165529, 5.5138875 32.6167229, 5.513675 32.6168714, 5.5136254 32.6169096, 5.5135806 32.6169517, 5.5135408 32.6169973, 5.5135065 32.6170459)",
289291590,False,,,residential,,False,44.867,,"LINESTRING (5.5156751 32.6154426, 5.5154079 32.6151077)",
289284726,True,2,RN 124,primary,50,False,34.274,,"LINESTRING (5.5156751 32.6154426, 5.5157371 32.6153888, 5.5158274 32.6153004, 5.5159113 32.6152076)",
289284723,False,,,residential,,True,9.651,,"LINESTRING (5.5159113 32.6152076, 5.5160006 32.6152509)",
289284726,True,2,RN 124,primary,50,False,57.048,,"LINESTRING (5.5159113 32.6152076, 5.5162439 32.6147778)",
289292654,False,,,residential,,True,40.568,,"LINESTRING (5.5162439 32.6147778, 5.5158818 32.6145776)",
289284726,True,2,RN 124,primary,50,False,436.31399999999996,,"LINESTRING (5.5162439 32.6147778, 5.5163021 32.6147055, 5.5163563 32.614631, 5.5164062 32.6145544, 5.5173133 32.6130081, 5.5182492 32.6113202, 5.5182864 32.6112531)",
289291629,False,,,residential,,False,25.013,,"LINESTRING (5.5195606 32.6089982, 5.5193232 32.6088952)",
289284730,False,,,residential,,True,166.949,,"LINESTRING (5.5196586 32.6145108, 5.5180528 32.6138591)",
289284728,False,2,,tertiary,40,False,204.265,,"LINESTRING (5.5196586 32.6145108, 5.5200234 32.6138917, 5.5203131 32.613336, 5.5205008 32.6128208)",
289284730,False,,,residential,,False,29.127000000000002,,"LINESTRING (5.5196586 32.6145108, 5.5195781 32.6146012, 5.5195352 32.6147457)",
289284730,False,,,residential,,False,90.472,,"LINESTRING (5.5171398 32.6134526, 5.5179926 32.6138347)",
289289257,True,2,RN 124,primary,50,False,35.975,,"LINESTRING (5.5171398 32.6134526, 5.5169759 32.6137452)",
289284730,False,,,residential,,False,32.363,,"LINESTRING (5.5195352 32.6147457, 5.5198142 32.6149174)",
289284731,False,,,residential,,False,174.349,,"LINESTRING (5.5195352 32.6147457, 5.5178534 32.6140736)",
289284731,False,,,residential,,True,35.385,,"LINESTRING (5.5195352 32.6147457, 5.5193302 32.615013)",
289284730,False,,,residential,,True,29.127000000000002,,"LINESTRING (5.5195352 32.6147457, 5.5195781 32.6146012, 5.5196586 32.6145108)",
289284730,False,,,residential,,True,32.363,,"LINESTRING (5.5198142 32.6149174, 5.5195352 32.6147457)",
289284730,False,,,residential,,False,220.405,,"LINESTRING (5.5198142 32.6149174, 5.5198249 32.6150349, 5.5196586 32.6152066, 5.5192938 32.6155455, 5.5189344 32.6159206, 5.5186125 32.6164266, 5.5184892 32.6165034)",
289284730,False,,,residential,,False,12.105,,"LINESTRING (5.5184892 32.6165034, 5.5183604 32.6164944)",
1171678798,False,,,residential,,False,10.284,,"LINESTRING (5.5184892 32.6165034, 5.5184087 32.6165663)",
289284730,False,,,residential,,True,220.40499999999997,,"LINESTRING (5.5184892 32.6165034, 5.5186125 32.6164266, 5.5189344 32.6159206, 5.5192938 32.6155455, 5.5196586 32.6152066, 5.5198249 32.6150349, 5.5198142 32.6149174)",
289284731,False,,,residential,,False,52.561,,"LINESTRING (5.5190256 32.61541, 5.5193302 32.615013)",
289284731,False,,,residential,,True,89.935,,"LINESTRING (5.5169759 32.6137452, 5.5178534 32.6140736)",
289289257,True,2,RN 124,primary,50,False,40.615,,"LINESTRING (5.5169759 32.6137452, 5.5167827 32.6140722)",
289284732,False,,,residential,,False,58.529,,"LINESTRING (5.5173812 32.6130269, 5.517942 32.6132591)",
289289257,True,2,RN 124,primary,50,False,52.458,,"LINESTRING (5.5173812 32.6130269, 5.5171398 32.6134526)",
289284732,False,,,residential,,True,58.529,,"LINESTRING (5.517942 32.6132591, 5.5173812 32.6130269)",
289284730,False,,,residential,,False,166.949,,"LINESTRING (5.5180528 32.6138591, 5.5196586 32.6145108)",
289284730,False,,,residential,,True,6.257,,"LINESTRING (5.5180528 32.6138591, 5.5179926 32.6138347)",
289284733,False,,,residential,,False,223.20500000000004,,"LINESTRING (5.5180528 32.6138591, 5.5183604 32.6132456, 5.5183389 32.6129654, 5.5181029 32.6128615, 5.5182799 32.6125226, 5.5177847 32.6123148)",
289289257,True,2,RN 124,primary,50,False,87.739,,"LINESTRING (5.5177847 32.6123148, 5.5173812 32.6130269)",
289284733,False,,,residential,,True,223.20500000000004,,"LINESTRING (5.5177847 32.6123148, 5.5182799 32.6125226, 5.5181029 32.6128615, 5.5183389 32.6129654, 5.5183604 32.6132456, 5.5180528 32.6138591)",
289284731,False,,,residential,,False,35.385,,"LINESTRING (5.5193302 32.615013, 5.5195352 32.6147457)",
289284731,False,,,residential,,True,52.561,,"LINESTRING (5.5193302 32.615013, 5.5190256 32.61541)",
289284734,False,,,residential,,False,117.001,,"LINESTRING (5.5193302 32.615013, 5.5182156 32.6145379)",
289284734,False,,,residential,,True,117.001,,"LINESTRING (5.5182156 32.6145379, 5.5193302 32.615013)",
289284735,False,,,residential,,False,64.719,,"LINESTRING (5.5174216 32.6142939, 5.5167827 32.6140722)",
289284735,False,,,residential,,True,64.719,,"LINESTRING (5.5167827 32.6140722, 5.5174216 32.6142939)",
289289257,True,2,RN 124,primary,50,False,150.353,,"LINESTRING (5.5167827 32.6140722, 5.5164814 32.6145922, 5.5164309 32.6146725, 5.5163771 32.6147514, 5.5163202 32.6148287, 5.5160006 32.6152509)",
