osmid,oneway,highway,reversed,length,lanes,name,maxspeed,geometry,ref
252180669,False,residential,False,62.181,1,Rue Doubabi Abdelghani,20,"LINESTRING (7.141414 36.1582474, 7.1413362 36.1584159, 7.1411793 36.1587735)",
799512950,False,residential,True,78.739,1,Rue Khelil Belabed,,"LINESTRING (7.141414 36.1582474, 7.141377 36.1582371, 7.1411751 36.1581825, 7.1409999 36.1581324, 7.1406335 36.1580278, 7.1405859 36.1580142)",
322980262,False,residential,False,64.803,1,Rue Khelil Belabed,,"LINESTRING (7.1382893 36.1573701, 7.1389721 36.1575591)",
799513925,False,residential,False,78.737,1,Rue Chaâbane Laghrour,20,"LINESTRING (7.1382893 36.1573701, 7.138333 36.1572738, 7.1383745 36.1571703, 7.1384202 36.1570493, 7.1384756 36.1569085, 7.138548 36.1566938)",
799513925,False,residential,True,62.137,1,Rue Chaâbane Laghrour,20,"LINESTRING (7.1382893 36.1573701, 7.1382409 36.1574779, 7.1380755 36.1579015)",
252177658,False,residential,False,80.664,1,,30,"LINESTRING (7.1454913 36.16078, 7.1446415 36.1605444)",
799262418,False,residential,True,52.928,,,,"LINESTRING (7.1454913 36.16078, 7.145203 36.1611952)",
252177658,False,residential,False,39.408,1,,30,"LINESTRING (7.1446415 36.1605444, 7.1442404 36.1604004)",
252177658,False,residential,True,80.664,1,,30,"LINESTRING (7.1446415 36.1605444, 7.1454913 36.16078)",
800570832,False,residential,False,58.306,1,,,"LINESTRING (7.1446415 36.1605444, 7.1444352 36.1610416)",
800570832,False,residential,True,148.438,1,,,"LINESTRING (7.1446415 36.1605444, 7.1448239 36.1600913, 7.1449233 36.1598592, 7.1451537 36.1592752)",
252177658,False,residential,False,127.801,1,,30,"LINESTRING (7.1434355 36.1600907, 7.1421422 36.1596104)",
252177658,False,residential,True,37.146,1,,30,"LINESTRING (7.1434355 36.1600907, 7.1438118 36.1602296)",
252177661,False,residential,False,54.094,1,,30,"LINESTRING (7.1434355 36.1600907, 7.1436181 36.1596271)",
252177658,False,residential,False,42.91,1,,30,"LINESTRING (7.1442404 36.1604004, 7.1438118 36.1602296)",
252177658,False,residential,True,39.408,1,,30,"LINESTRING (7.1442404 36.1604004, 7.1446415 36.1605444)",
252177658,False,residential,True,63.531,1,,30,"LINESTRING (7.1442404 36.1604004, 7.1444143 36.1599723, 7.1444586 36.1598569)",
252177659,False,residential,False,107.474,1,,30,"LINESTRING (7.1429883 36.1594424, 7.141857 36.1591263)",
252177659,False,residential,True,36.179,1,,30,"LINESTRING (7.1429883 36.1594424, 7.1433684 36.1595505)",
252177663,False,residential,False,38.147,1,,30,"LINESTRING (7.1429883 36.1594424, 7.143121 36.1591165)",
252177659,False,residential,True,107.474,1,,30,"LINESTRING (7.141857 36.1591263, 7.1429883 36.1594424)",
252177658,False,residential,False,146.169,1,,30,"LINESTRING (7.141857 36.1591263, 7.1419856 36.1587982, 7.143121 36.1591165)",
252177658,False,residential,True,80.826,1,,30,"LINESTRING (7.141857 36.1591263, 7.1417235 36.1594711, 7.1421422 36.1596104)",
252177658,False,residential,False,37.146,1,,30,"LINESTRING (7.1438118 36.1602296, 7.1434355 36.1600907)",
252177658,False,residential,True,42.91,1,,30,"LINESTRING (7.1438118 36.1602296, 7.1442404 36.1604004)",
252177660,False,residential,False,57.937,1,,30,"LINESTRING (7.1438118 36.1602296, 7.1440288 36.1597389)",
252177659,False,residential,False,38.91,1,,30,"LINESTRING (7.1440288 36.1597389, 7.1436181 36.1596271)",
252177659,False,residential,True,40.756,1,,30,"LINESTRING (7.1440288 36.1597389, 7.1444586 36.1598569)",
252177660,False,residential,True,57.937,1,,30,"LINESTRING (7.1440288 36.1597389, 7.1438118 36.1602296)",
252177659,False,residential,False,23.981,1,,30,"LINESTRING (7.1436181 36.1596271, 7.1433684 36.1595505)",
252177659,False,residential,True,38.91,1,,30,"LINESTRING (7.1436181 36.1596271, 7.1440288 36.1597389)",
252177661,False,residential,True,54.094,1,,30,"LINESTRING (7.1436181 36.1596271, 7.1434355 36.1600907)",
252177659,False,residential,False,36.179,1,,30,"LINESTRING (7.1433684 36.1595505, 7.1429883 36.1594424)",
252177659,False,residential,True,23.981,1,,30,"LINESTRING (7.1433684 36.1595505, 7.1436181 36.1596271)",
252177662,False,residential,False,37.907,1,,30,"LINESTRING (7.1433684 36.1595505, 7.1434997 36.1592265)",
252177658,False,residential,True,16.169,1,,30,"LINESTRING (7.1434997 36.1592265, 7.1433316 36.1591743)",
252177662,False,residential,True,37.907,1,,30,"LINESTRING (7.1434997 36.1592265, 7.1433684 36.1595505)",
252177658,False,residential,False,142.15699999999998,1,,30,"LINESTRING (7.1434997 36.1592265, 7.1435863 36.1592489, 7.1445922 36.1595278, 7.1445101 36.1597335, 7.1444586 36.1598569)",
252177658,False,residential,False,19.97,1,,30,"LINESTRING (7.143121 36.1591165, 7.1433316 36.1591743)",
252177663,False,residential,True,38.147,1,,30,"LINESTRING (7.143121 36.1591165, 7.1429883 36.1594424)",
252177658,False,residential,True,146.169,1,,30,"LINESTRING (7.143121 36.1591165, 7.1419856 36.1587982, 7.141857 36.1591263)",
252177658,False,residential,False,16.169,1,,30,"LINESTRING (7.1433316 36.1591743, 7.1434997 36.1592265)",
252177658,False,residential,True,19.97,1,,30,"LINESTRING (7.1433316 36.1591743, 7.143121 36.1591165)",
252177664,False,residential,False,41.661,1,,30,"LINESTRING (7.1433316 36.1591743, 7.1434871 36.1588213)",
252177664,False,residential,True,41.661,1,,30,"LINESTRING (7.1434871 36.1588213, 7.1433316 36.1591743)",
799512950,False,residential,False,23.063,1,Rue Khelil Belabed,,"LINESTRING (7.1434871 36.1588213, 7.1437329 36.1588816)",
799512950,False,residential,True,13.617,1,Rue Khelil Belabed,,"LINESTRING (7.1434871 36.1588213, 7.1433437 36.1587814)",
252177035,False,residential,True,3.269,1,Rue Hadi Mahmoud,,"LINESTRING (7.1420451 36.1598696, 7.142011 36.1598593)",
800570832,False,residential,False,11.793,1,,,"LINESTRING (7.1420451 36.1598696, 7.1421674 36.1599083)",
252177658,False,residential,True,127.801,1,,30,"LINESTRING (7.1421422 36.1596104, 7.1434355 36.1600907)",
252177665,False,residential,True,30.079,1,,30,"LINESTRING (7.1421422 36.1596104, 7.142011 36.1598593)",
252177658,False,residential,False,80.826,1,,30,"LINESTRING (7.1421422 36.1596104, 7.1417235 36.1594711, 7.141857 36.1591263)",
118753716,False,secondary,True,19.289,,,,"LINESTRING (7.1394603 36.1599411, 7.1396745 36.1599276)",
798991869,False,secondary,False,22.341,,,,"LINESTRING (7.1394603 36.1599411, 7.139214 36.1599124)",
322980262,False,residential,True,76.153,1,Rue Khelil Belabed,,"LINESTRING (7.1397716 36.1577879, 7.1389721 36.1575591)",
799513923,False,residential,False,164.657,1,Rue Hoggas Mohamed,30,"LINESTRING (7.1397716 36.1577879, 7.1403798 36.1563909)",
799513923,False,residential,True,62.146,1,Rue Hoggas Mohamed,30,"LINESTRING (7.1397716 36.1577879, 7.1395404 36.1583147)",
322980262,False,residential,False,77.316,1,Rue Khelil Belabed,,"LINESTRING (7.1397716 36.1577879, 7.1403542 36.1579498, 7.1405859 36.1580142)",
252177034,False,residential,False,77.242,1,Rue Zidanne Darbal,,"LINESTRING (7.1403798 36.1563909, 7.1411927 36.1566184)",
252177034,False,residential,True,77.908,1,Rue Zidanne Darbal,,"LINESTRING (7.1403798 36.1563909, 7.1395558 36.1561712)",
322970070,False,residential,False,26.49,,,20,"LINESTRING (7.1403798 36.1563909, 7.1404912 36.1561703)",
799513923,False,residential,True,164.657,1,Rue Hoggas Mohamed,30,"LINESTRING (7.1403798 36.1563909, 7.1397716 36.1577879)",
799512946,False,primary,False,90.255,,,20,"LINESTRING (7.1403617 36.1585402, 7.1400292 36.1593062)",RN 102
799512949,False,residential,False,77.851,1,,30,"LINESTRING (7.1403617 36.1585402, 7.1406712 36.1586285, 7.1411793 36.1587735)",
799512951,False,primary,True,61.855999999999995,,,20,"LINESTRING (7.1403617 36.1585402, 7.1404337 36.158374, 7.1404728 36.1582839, 7.1405205 36.1581701, 7.1405859 36.1580142)",RN 102
799513924,False,residential,True,77.882,1,Rue 1er novembre 54,30,"LINESTRING (7.1403617 36.1585402, 7.1401128 36.1584702, 7.1395404 36.1583147)",
252177034,False,residential,True,78.817,1,Rue Zidanne Darbal,,"LINESTRING (7.1420261 36.1568412, 7.1411927 36.1566184)",
252180669,False,residential,False,165.738,1,Rue Doubabi Abdelghani,20,"LINESTRING (7.1420261 36.1568412, 7.141414 36.1582474)",
322971309,False,residential,False,23.564,,,,"LINESTRING (7.1420261 36.1568412, 7.142116 36.1566421)",
252177034,False,residential,False,81.607,1,Rue Zidanne Darbal,,"LINESTRING (7.1420261 36.1568412, 7.1424402 36.156967, 7.1428795 36.1570938)",
252177035,False,residential,True,77.759,1,Rue Hadi Mahmoud,,"LINESTRING (7.1408525 36.1595234, 7.1400292 36.1593062)",
799512948,False,residential,False,77.003,1,Rue Doubabi Abdelghani,20,"LINESTRING (7.1408525 36.1595234, 7.1405659 36.1601761)",
799512948,False,residential,True,88.396,1,Rue Doubabi Abdelghani,20,"LINESTRING (7.1408525 36.1595234, 7.1411793 36.1587735)",
252177035,False,residential,False,110.516,1,Rue Hadi Mahmoud,,"LINESTRING (7.1408525 36.1595234, 7.141338 36.1596583, 7.1419023 36.1598263, 7.142011 36.1598593)",
799512948,False,residential,True,77.003,1,Rue Doubabi Abdelghani,20,"LINESTRING (7.1405659 36.1601761, 7.1408525 36.1595234)",
252177030,False,residential,False,79.828,1,Rue Saad Dahane,20,"LINESTRING (7.1381154 36.1594796, 7.1389565 36.1597125)",
252180670,False,residential,False,164.931,1,Rue Saidani Abdelouahab,20,"LINESTRING (7.1381154 36.1594796, 7.1387458 36.1580864)",
252177030,False,residential,True,59.581,1,Rue Saad Dahane,20,"LINESTRING (7.1381154 36.1594796, 7.1376823 36.1593679, 7.1374845 36.1593134)",
252180668,False,residential,False,75.72,1,Rue 1er novembre 54,30,"LINESTRING (7.1387458 36.1580864, 7.1395404 36.1583147)",
252180668,False,residential,True,63.594,1,Rue 1er novembre 54,30,"LINESTRING (7.1387458 36.1580864, 7.1380755 36.1579015)",
252180670,False,residential,False,62.053,1,Rue Saidani Abdelouahab,20,"LINESTRING (7.1387458 36.1580864, 7.1389721 36.1575591)",
252180670,False,residential,True,164.931,1,Rue Saidani Abdelouahab,20,"LINESTRING (7.1387458 36.1580864, 7.1381154 36.1594796)",
252180670,False,residential,True,62.053,1,Rue Saidani Abdelouahab,20,"LINESTRING (7.1389721 36.1575591, 7.1387458 36.1580864)",
322980262,False,residential,False,76.153,1,Rue Khelil Belabed,,"LINESTRING (7.1389721 36.1575591, 7.1397716 36.1577879)",
322980262,False,residential,True,64.803,1,Rue Khelil Belabed,,"LINESTRING (7.1389721 36.1575591, 7.1382893 36.1573701)",
252180670,False,residential,False,162.987,1,Rue Saidani Abdelouahab,20,"LINESTRING (7.1389721 36.1575591, 7.1394982 36.1563187, 7.1395558 36.1561712)",
252177034,False,residential,False,77.908,1,Rue Zidanne Darbal,,"LINESTRING (7.1395558 36.1561712, 7.1403798 36.1563909)",
252177034,False,residential,True,73.595,1,Rue Zidanne Darbal,,"LINESTRING (7.1395558 36.1561712, 7.1387786 36.1559608)",
323031580,False,residential,False,43.918,,,,"LINESTRING (7.1395558 36.1561712, 7.1397134 36.1557973)",
252180670,False,residential,True,162.987,1,Rue Saidani Abdelouahab,20,"LINESTRING (7.1395558 36.1561712, 7.1394982 36.1563187, 7.1389721 36.1575591)",
322974270,False,residential,False,81.853,,,20,"LINESTRING (7.1360663 36.1632025, 7.1352234 36.1634832)",
799266219,False,residential,True,16.186,,,20,"LINESTRING (7.1360663 36.1632025, 7.1360456 36.1630579)",
802066969,False,residential,False,21.764,,,,"LINESTRING (7.1360663 36.1632025, 7.1360706 36.1633982)",
322977983,False,residential,False,197.637,,,,"LINESTRING (7.1360663 36.1632025, 7.1361594 36.1631583, 7.1366396 36.1630128, 7.1367189 36.1630084, 7.1368337 36.163044, 7.1376072 36.1632728, 7.1381255 36.1634316)",
252180674,False,residential,False,30.664,,,20,"LINESTRING (7.1358908 36.1615845, 7.1355548 36.1616341)",
252180674,False,residential,True,88.547,,,20,"LINESTRING (7.1358908 36.1615845, 7.1358981 36.1607882)",
252180676,False,residential,True,67.947,,,20,"LINESTRING (7.1358908 36.1615845, 7.1361705 36.1615706, 7.1364249 36.1615297, 7.1366372 36.1614925)",
252180674,False,residential,True,30.664,,,20,"LINESTRING (7.1355548 36.1616341, 7.1358908 36.1615845)",
252180671,False,residential,False,57.39,,,20,"LINESTRING (7.1355548 36.1616341, 7.1357119 36.1620728, 7.1357324 36.1621299)",
252180671,False,residential,True,114.681,,,20,"LINESTRING (7.1355548 36.1616341, 7.1353419 36.1609987, 7.1352084 36.1606415)",
252180675,False,residential,False,40.397999999999996,,,,"LINESTRING (7.1354618 36.1608768, 7.1357513 36.1608142, 7.1358981 36.1607882)",
252180675,False,residential,True,53.225,,,,"LINESTRING (7.1364746 36.1606765, 7.1358981 36.1607882)",
252180679,False,residential,True,31.42,,,20,"LINESTRING (7.1386526 36.1613704, 7.138987 36.1614538)",
252180677,False,residential,False,62.54,,,30,"LINESTRING (7.1386526 36.1613704, 7.1388295 36.1608643, 7.138843 36.1608294)",
252180679,False,residential,False,43.834,,,20,"LINESTRING (7.1386526 36.1613704, 7.1383961 36.1613109, 7.1381749 36.1613035)",
323031767,False,residential,False,31.55,,,,"LINESTRING (7.1349334 36.1627329, 7.1350387 36.1630036)",
802066967,False,residential,True,34.261,,,,"LINESTRING (7.1349334 36.1627329, 7.1348204 36.1624386)",
252180679,False,residential,False,13.022,,,20,"LINESTRING (7.1391258 36.1614878, 7.138987 36.1614538)",
799518988,False,primary,False,92.901,,,30,"LINESTRING (7.1391258 36.1614878, 7.1390142 36.1617374, 7.1387892 36.1622778)",RN 102
"[799264922, 799518988]",False,primary,True,155.75400000000002,,,"['30', '20']","LINESTRING (7.1391258 36.1614878, 7.1391984 36.1613232, 7.1392207 36.1612725, 7.139388 36.1608807, 7.1393982 36.1608585, 7.1396035 36.1603183, 7.1396582 36.1601837, 7.1396688 36.1601577)",RN 102
252180679,False,residential,False,44.686,,,20,"LINESTRING (7.1380362 36.1613591, 7.1375386 36.1613691)",
252180679,False,residential,True,13.902,,,20,"LINESTRING (7.1380362 36.1613591, 7.1381749 36.1613035)",
802066974,False,residential,False,27.272,,,,"LINESTRING (7.1380362 36.1613591, 7.1378024 36.1615157)",
252180679,False,residential,False,13.902,,,20,"LINESTRING (7.1381749 36.1613035, 7.1380362 36.1613591)",
252180679,False,residential,True,43.834,,,20,"LINESTRING (7.1381749 36.1613035, 7.1383961 36.1613109, 7.1386526 36.1613704)",
323031999,False,residential,False,178.272,,,,"LINESTRING (7.1381749 36.1613035, 7.138239 36.1609154, 7.1379108 36.1608458, 7.137966 36.1606447, 7.138843 36.1608294)",
800570835,False,residential,False,26.506,,,20,"LINESTRING (7.1428795 36.1570938, 7.1429509 36.1568625)",
252177034,False,residential,True,81.607,1,Rue Zidanne Darbal,,"LINESTRING (7.1428795 36.1570938, 7.1424402 36.156967, 7.1420261 36.1568412)",
252180680,False,residential,True,163.66199999999998,,,20,"LINESTRING (7.1428795 36.1570938, 7.1428673 36.1571389, 7.142779 36.1573559, 7.1427596 36.1574037, 7.1427331 36.1574688, 7.1427085 36.1575294, 7.142697 36.1575575, 7.1423251 36.1584957)",
800570834,False,residential,False,26.976,1,,,"LINESTRING (7.1428795 36.1570938, 7.1430502 36.1571434, 7.1431628 36.1571746)",
252180681,False,residential,False,164.005,,,20,"LINESTRING (7.1426089 36.1585801, 7.1431628 36.1571746)",
799512950,False,residential,False,28.102,1,Rue Khelil Belabed,,"LINESTRING (7.1426089 36.1585801, 7.1429057 36.1586604)",
799512950,False,residential,True,27.152,1,Rue Khelil Belabed,,"LINESTRING (7.1426089 36.1585801, 7.1423251 36.1584957)",
252180681,False,residential,True,33.701,,,20,"LINESTRING (7.1435752 36.1560577, 7.1434645 36.1563473)",
252184450,True,residential,False,26.451999999999998,,,20,"LINESTRING (7.1435752 36.1560577, 7.1434056 36.1560166, 7.1433505 36.1559807, 7.1433386 36.1559442)",
252180682,False,residential,False,164.082,,,20,"LINESTRING (7.1429057 36.1586604, 7.1434593 36.1572541)",
799512950,False,residential,False,41.561,1,Rue Khelil Belabed,,"LINESTRING (7.1429057 36.1586604, 7.1433437 36.1587814)",
799512950,False,residential,True,28.102,1,Rue Khelil Belabed,,"LINESTRING (7.1429057 36.1586604, 7.1426089 36.1585801)",
252180682,False,residential,True,33.266,,,20,"LINESTRING (7.1438836 36.1561421, 7.1437671 36.1564261)",
252184450,True,residential,False,29.236,,,20,"LINESTRING (7.1438836 36.1561421, 7.1435752 36.1560577)",
799512950,False,residential,False,13.617,1,Rue Khelil Belabed,,"LINESTRING (7.1433437 36.1587814, 7.1434871 36.1588213)",
799512950,False,residential,True,41.561,1,Rue Khelil Belabed,,"LINESTRING (7.1433437 36.1587814, 7.1429057 36.1586604)",
252180683,False,residential,False,176.288,,,20,"LINESTRING (7.1433437 36.1587814, 7.1435146 36.1583752, 7.1435043 36.1583454, 7.1433809 36.1583042, 7.1437461 36.1573302)",
252180683,False,residential,False,28.326,,,20,"LINESTRING (7.1437461 36.1573302, 7.1438454 36.1570884)",
800570834,False,residential,False,20.967,1,,,"LINESTRING (7.1437461 36.1573302, 7.1439682 36.1573885)",
800570834,False,residential,True,27.103,1,,,"LINESTRING (7.1437461 36.1573302, 7.1434593 36.1572541)",
252180683,False,residential,True,176.288,,,20,"LINESTRING (7.1437461 36.1573302, 7.1433809 36.1583042, 7.1435043 36.1583454, 7.1435146 36.1583752, 7.1433437 36.1587814)",
252180683,False,residential,True,32.902,,,20,"LINESTRING (7.1441707 36.1562175, 7.1440605 36.1564997)",
252184450,True,residential,False,27.105,,,20,"LINESTRING (7.1441707 36.1562175, 7.1438836 36.1561421)",
802326746,False,residential,False,27.264,,,,"LINESTRING (7.1441707 36.1562175, 7.1442697 36.1559857)",
252180866,False,residential,False,109.302,,,20,"LINESTRING (7.1436183 36.15833, 7.1439682 36.1573885)",
252180866,False,residential,True,109.302,,,20,"LINESTRING (7.1439682 36.1573885, 7.1436183 36.15833)",
800570834,False,residential,False,26.498,1,,,"LINESTRING (7.1439682 36.1573885, 7.1442488 36.1574624)",
800570834,False,residential,True,20.967,1,,,"LINESTRING (7.1439682 36.1573885, 7.1437461 36.1573302)",
252180867,False,residential,False,164.465,,,20,"LINESTRING (7.1442488 36.1574624, 7.1437329 36.1588816)",
800570834,False,residential,False,19.983,1,,,"LINESTRING (7.1442488 36.1574624, 7.1444601 36.1575189)",
800570834,False,residential,True,26.498,1,,,"LINESTRING (7.1442488 36.1574624, 7.1439682 36.1573885)",
252180867,False,residential,True,164.465,,,20,"LINESTRING (7.1437329 36.1588816, 7.1442488 36.1574624)",
799512950,False,residential,False,22.301,1,Rue Khelil Belabed,,"LINESTRING (7.1437329 36.1588816, 7.1439695 36.1589427)",
799512950,False,residential,True,23.063,1,Rue Khelil Belabed,,"LINESTRING (7.1437329 36.1588816, 7.1434871 36.1588213)",
252182630,False,residential,False,45.957,,,,"LINESTRING (7.1366037 36.1586927, 7.136113 36.158575)",
799266214,True,tertiary,False,81.601,2,,20,"LINESTRING (7.1366037 36.1586927, 7.1368828 36.1579943)",
252182630,False,residential,False,42.796,,,,"LINESTRING (7.1352776 36.1558701, 7.1357312 36.1559884)",
252182630,False,residential,True,95.937,,,,"LINESTRING (7.1352776 36.1558701, 7.1349404 36.1566888)",
802328521,False,residential,True,130.102,,,,"LINESTRING (7.1352776 36.1558701, 7.1354056 36.1555504, 7.1363876 36.1558092)",
252182630,False,residential,False,48.722,,,,"LINESTRING (7.1353581 36.1583859, 7.1348398 36.158256)",
252182630,False,residential,True,36.395,,,,"LINESTRING (7.1353581 36.1583859, 7.1357447 36.1584844)",
252182633,False,residential,False,82.413,,,20,"LINESTRING (7.1353581 36.1583859, 7.1356394 36.1576804)",
252182630,False,residential,True,49.8,,,,"LINESTRING (7.1362591 36.1561259, 7.1357312 36.1559884)",
252182633,False,residential,True,96.767,,,20,"LINESTRING (7.1362591 36.1561259, 7.1359289 36.1569543)",
322981109,False,residential,False,37.057,,,,"LINESTRING (7.1362591 36.1561259, 7.1363876 36.1558092)",
252182630,False,residential,False,48.759,,,,"LINESTRING (7.1362591 36.1561259, 7.1364274 36.1561698, 7.1367734 36.1562667)",
252182630,False,residential,False,13.771,,,,"LINESTRING (7.1348398 36.158256, 7.1346933 36.1582193)",
252182630,False,residential,True,48.722,,,,"LINESTRING (7.1348398 36.158256, 7.1353581 36.1583859)",
252182635,False,residential,False,82.829,,,20,"LINESTRING (7.1348398 36.158256, 7.1351189 36.157546)",
252182630,False,residential,False,49.8,,,,"LINESTRING (7.1357312 36.1559884, 7.1362591 36.1561259)",
252182630,False,residential,True,42.796,,,,"LINESTRING (7.1357312 36.1559884, 7.1352776 36.1558701)",
252182635,False,residential,True,96.315,,,20,"LINESTRING (7.1357312 36.1559884, 7.1354067 36.156814)",
252182630,False,residential,False,86.309,,,,"LINESTRING (7.1346526 36.1574294, 7.1349404 36.1566888)",
252182639,False,residential,True,43.826,,,20,"LINESTRING (7.1346526 36.1574294, 7.1351189 36.157546)",
252182642,False,residential,False,50.012,,,20,"LINESTRING (7.1371733 36.1572786, 7.1366412 36.1571455)",
648499585,False,residential,False,9.635,,,,"LINESTRING (7.1371733 36.1572786, 7.1372743 36.1573079)",
799266214,True,tertiary,False,94.877,2,,20,"LINESTRING (7.1371733 36.1572786, 7.137346 36.1568676, 7.1375046 36.1564684)",
252182630,False,residential,False,95.937,,,,"LINESTRING (7.1349404 36.1566888, 7.1352776 36.1558701)",
252182630,False,residential,True,86.309,,,,"LINESTRING (7.1349404 36.1566888, 7.1346526 36.1574294)",
252182642,False,residential,True,44.118,,,20,"LINESTRING (7.1349404 36.1566888, 7.1354067 36.156814)",
252182630,False,residential,False,45.341,,,,"LINESTRING (7.1367734 36.1562667, 7.1372505 36.1564004)",
322970337,False,residential,False,92.454,,,20,"LINESTRING (7.1367734 36.1562667, 7.1371096 36.1554808)",
252182630,False,residential,True,48.759,,,,"LINESTRING (7.1367734 36.1562667, 7.1364274 36.1561698, 7.1362591 36.1561259)",
252182644,False,residential,False,96.47800000000001,,,20,"LINESTRING (7.1367734 36.1562667, 7.1366055 36.1566819, 7.1364399 36.1570915)",
252182642,False,residential,False,48.347,,,20,"LINESTRING (7.1364399 36.1570915, 7.1359289 36.1569543)",
252182642,False,residential,True,19.044,,,20,"LINESTRING (7.1364399 36.1570915, 7.1366412 36.1571455)",
252182644,False,residential,True,96.47800000000001,,,20,"LINESTRING (7.1364399 36.1570915, 7.1366055 36.1566819, 7.1367734 36.1562667)",
252182642,False,residential,False,19.044,,,20,"LINESTRING (7.1366412 36.1571455, 7.1364399 36.1570915)",
252182642,False,residential,True,50.012,,,20,"LINESTRING (7.1366412 36.1571455, 7.1371733 36.1572786)",
276657478,False,residential,False,84.069,,,30,"LINESTRING (7.1366412 36.1571455, 7.1363735 36.15787)",
252182630,False,residential,False,34.566,,,,"LINESTRING (7.136113 36.158575, 7.1357447 36.1584844)",
252182630,False,residential,True,45.957,,,,"LINESTRING (7.136113 36.158575, 7.1366037 36.1586927)",
276657478,False,residential,True,81.807,,,30,"LINESTRING (7.136113 36.158575, 7.1363735 36.15787)",
252177030,False,residential,False,27.523,1,Rue Saad Dahane,20,"LINESTRING (7.1371927 36.1592375, 7.1374845 36.1593134)",
252177030,False,residential,True,19.47,1,Rue Saad Dahane,20,"LINESTRING (7.1371927 36.1592375, 7.1369864 36.1591835)",
252182647,False,residential,False,123.282,,,20,"LINESTRING (7.1371927 36.1592375, 7.1376288 36.1581862)",
252182647,False,residential,True,123.282,,,20,"LINESTRING (7.1376288 36.1581862, 7.1371927 36.1592375)",
265598790,False,residential,False,20.193,,,,"LINESTRING (7.1376288 36.1581862, 7.1374144 36.1581313)",
265598790,False,residential,True,28.441,,,,"LINESTRING (7.1376288 36.1581862, 7.1379297 36.1582662)",
265598789,False,residential,False,123.148,,,20,"LINESTRING (7.1374144 36.1581313, 7.1369864 36.1591835)",
265598790,False,residential,False,40.036,,,,"LINESTRING (7.1374144 36.1581313, 7.1369895 36.158022)",
265598790,False,residential,True,20.193,,,,"LINESTRING (7.1374144 36.1581313, 7.1376288 36.1581862)",
252177030,False,residential,False,19.47,1,Rue Saad Dahane,20,"LINESTRING (7.1369864 36.1591835, 7.1371927 36.1592375)",
252177030,False,residential,True,38.07,1,Rue Saad Dahane,20,"LINESTRING (7.1369864 36.1591835, 7.1365845 36.1590743)",
