osmid,oneway,highway,maxspeed,junction,reversed,length,geometry,lanes,ref
198501971,True,primary,40,roundabout,False,4.611,"LINESTRING (6.5726273 36.2545221, 6.5725759 36.2545234)",,
919602086,True,secondary,,roundabout,False,15.635,"LINESTRING (6.5748703 36.2496018, 6.5749503 36.2495739, 6.5750369 36.2495657)",,
919602082,True,tertiary,,,False,7.595,"LINESTRING (6.5812416 36.2520237, 6.5812528 36.251956)",,
175003106,True,tertiary,,,False,9.751000000000001,"LINESTRING (6.5812416 36.2520237, 6.5811733 36.2520077, 6.5811381 36.251997)",,
591188370,False,residential,,,False,8.941,"LINESTRING (6.58021 36.2539409, 6.5803012 36.2539734)",,
591188370,False,residential,,,True,83.329,"LINESTRING (6.58021 36.2539409, 6.5793617 36.2536349)",,
919602082,True,tertiary,,,False,216.834,"LINESTRING (6.58021 36.2539409, 6.5809208 36.2526669, 6.5811733 36.2522151, 6.581199 36.2521615)",,
175003106,True,tertiary,,,False,8.280000000000001,"LINESTRING (6.581333 36.2520343, 6.5812712 36.2520271, 6.5812416 36.2520237)",,
468750050,True,tertiary,,,False,17.496000000000002,"LINESTRING (6.581333 36.2520343, 6.5813167 36.2520982, 6.5812967 36.2521485, 6.58128 36.2521854)",,
468750050,True,tertiary,,,False,217.344,"LINESTRING (6.58128 36.2521854, 6.5809446 36.2528261, 6.5803012 36.2539734)",,
468750050,True,tertiary,,,False,120.282,"LINESTRING (6.5803012 36.2539734, 6.5797663 36.2549654)",,
591188370,False,residential,,,False,82.344,"LINESTRING (6.5803012 36.2539734, 6.5811374 36.2542795)",,
591188370,False,residential,,,True,8.941,"LINESTRING (6.5803012 36.2539734, 6.58021 36.2539409)",,
919602085,True,tertiary,,,False,8.267,"LINESTRING (6.5812528 36.251956, 6.5813226 36.2519645, 6.5813442 36.2519648)",,
175005363,False,residential,,,False,2.53,"LINESTRING (6.5786519 36.2569891, 6.5786394 36.2570095)",,
949870617,True,residential,,,False,31.561,"LINESTRING (6.5786519 36.2569891, 6.5786736 36.2569203, 6.5786882 36.2568504, 6.5786957 36.2567797, 6.5786959 36.2567087)",,
175005348,False,residential,,,True,144.558,"LINESTRING (6.5764975 36.2578116, 6.5779566 36.2583646)",,
198088936,False,residential,,,False,40.221,"LINESTRING (6.5764975 36.2578116, 6.5766882 36.2574842)",,
175005348,False,residential,,,False,234.714,"LINESTRING (6.5764975 36.2578116, 6.5744244 36.2570842, 6.574094 36.2569755)",,
175005332,False,residential,,,False,101.488,"LINESTRING (6.5801694 36.2496832, 6.581202 36.2500568)",,
175006524,False,residential,,,False,111.751,"LINESTRING (6.5801694 36.2496832, 6.5796681 36.2506033)",,
175005348,False,residential,,,False,144.558,"LINESTRING (6.5779566 36.2583646, 6.5764975 36.2578116)",,
