osmid,oneway,ref,highway,reversed,length,maxspeed,geometry,name
119240598,False,RN 28,primary,False,10.275,,"LINESTRING (5.2956214 35.9216904, 5.2956198 35.921598)",
119240598,False,RN 28,primary,True,8.896,,"LINESTRING (5.2956214 35.9216904, 5.2956223 35.9217704)",
257845872,True,,primary,False,92.885,,"LINESTRING (5.3005428 35.9216089, 5.2995114 35.9216206)",
250437528,False,,residential,False,76.536,40,"LINESTRING (5.3006166 35.926773, 5.2997666 35.9267715)",
250437528,False,,residential,True,10.832,40,"LINESTRING (5.3006166 35.926773, 5.3007369 35.9267725)",
257818025,True,,secondary,False,62.829,,"LINESTRING (5.3006166 35.926773, 5.3006094 35.926208)",
119240598,False,RN 28,primary,False,146.629,,"LINESTRING (5.2956814 35.9267642, 5.2956658 35.9254456)",
250437528,False,,residential,True,45.85,40,"LINESTRING (5.2956814 35.9267642, 5.2961906 35.9267651)",
250438756,False,,residential,False,59.095,,"LINESTRING (5.2956814 35.9267642, 5.2950251 35.9267659)",
250437528,False,,residential,False,75.429,40,"LINESTRING (5.2986141 35.9267694, 5.2977764 35.9267679)",
250437528,False,,residential,True,103.774,40,"LINESTRING (5.2986141 35.9267694, 5.2997666 35.9267715)",
250437537,False,,residential,True,48.794,,"LINESTRING (5.2986141 35.9267694, 5.2986311 35.927208)",
257818023,False,,residential,False,45.99,40,"LINESTRING (5.2986141 35.9267694, 5.2986146 35.9263558)",
257818020,False,,residential,False,103.002,,"LINESTRING (5.2985853 35.9236634, 5.2997291 35.9236519)",
257818023,False,,residential,False,8.807,40,"LINESTRING (5.2985853 35.9236634, 5.2985857 35.9235842)",
257818023,False,,residential,True,0.725,40,"LINESTRING (5.2985853 35.9236634, 5.2985828 35.9236696)",
257818023,False,,residential,True,113.093,40,"LINESTRING (5.2985298 35.9216317, 5.2985899 35.9226476)",
257845874,False,,primary,False,88.4,,"LINESTRING (5.2985298 35.9216317, 5.2995114 35.9216206)",
257845874,False,,primary,True,129.455,,"LINESTRING (5.2985298 35.9216317, 5.2970922 35.9216388)",
257818020,False,,residential,False,11.779,,"LINESTRING (5.3005762 35.9236434, 5.300707 35.923642)",
257818020,False,,residential,True,76.284,,"LINESTRING (5.3005762 35.9236434, 5.2997291 35.9236519)",
257818025,True,,secondary,False,65.542,,"LINESTRING (5.3005762 35.9236434, 5.3005687 35.923054)",
257711431,False,,residential,True,12.103,,"LINESTRING (5.3005632 35.9226286, 5.3006975 35.9226329)",
257818025,True,,secondary,False,32.106,,"LINESTRING (5.3005632 35.9226286, 5.3005574 35.9223399)",
257818030,False,,residential,False,95.882,40,"LINESTRING (5.3005632 35.9226286, 5.2994984 35.9226276)",
257818023,False,,residential,False,113.093,40,"LINESTRING (5.2985899 35.9226476, 5.2985298 35.9216317)",
257818023,False,,residential,True,17.181,40,"LINESTRING (5.2985899 35.9226476, 5.2985972 35.922802)",
257818030,False,,residential,True,31.077,40,"LINESTRING (5.2985899 35.9226476, 5.298935 35.9226443)",
257711436,False,,residential,False,11.436,,"LINESTRING (5.3005906 35.9247485, 5.3007176 35.9247479)",
257818021,False,,residential,False,73.732,40,"LINESTRING (5.3005906 35.9247485, 5.2997718 35.9247551)",
257818025,True,,secondary,False,122.889,,"LINESTRING (5.3005906 35.9247485, 5.3005762 35.9236434)",
257818021,False,,residential,True,104.016,40,"LINESTRING (5.2986167 35.9247645, 5.2997718 35.9247551)",
257818023,False,,residential,True,47.858,40,"LINESTRING (5.2986167 35.9247645, 5.2986161 35.9251949)",
257818023,False,,residential,False,6.984,40,"LINESTRING (5.2986167 35.9247645, 5.2986168 35.9247197, 5.2986163 35.9247017)",
250437535,False,,residential,False,179.042,40,"LINESTRING (5.3006037 35.9257667, 5.2986154 35.9257828)",
257711443,False,,residential,True,11.133,,"LINESTRING (5.3006037 35.9257667, 5.3007273 35.9257693)",
257818025,True,,secondary,False,48.272,,"LINESTRING (5.3006037 35.9257667, 5.3005981 35.9253326)",
250437535,False,,residential,True,179.042,40,"LINESTRING (5.2986154 35.9257828, 5.3006037 35.9257667)",
257818023,False,,residential,False,65.372,40,"LINESTRING (5.2986154 35.9257828, 5.2986161 35.9251949)",
257818023,False,,residential,True,63.715,40,"LINESTRING (5.2986154 35.9257828, 5.2986146 35.9263558)",
403702732,False,,residential,True,259.61,,"LINESTRING (5.2986154 35.9257828, 5.2982236 35.92578, 5.2981874 35.925767, 5.2979206 35.9257442, 5.2969912 35.925754, 5.2970019 35.9250959, 5.2970073 35.9247712, 5.2970475 35.9247701)",
250437528,False,,residential,False,39.673,40,"LINESTRING (5.2977764 35.9267679, 5.2973358 35.9267671)",
250437528,False,,residential,True,75.429,40,"LINESTRING (5.2977764 35.9267679, 5.2986141 35.9267694)",
250437551,False,,residential,False,47.514,40,"LINESTRING (5.2977764 35.9267679, 5.297779 35.9271952)",
250437528,False,,residential,False,45.85,40,"LINESTRING (5.2961906 35.9267651, 5.2956814 35.9267642)",
250437528,False,,residential,True,42.734,40,"LINESTRING (5.2961906 35.9267651, 5.2966652 35.926766)",
250437552,False,,residential,True,97.132,,"LINESTRING (5.2961906 35.9267651, 5.2961989 35.9276386)",
250437537,False,,residential,False,49.317,,"LINESTRING (5.2986484 35.9276513, 5.2986311 35.927208)",
250437554,False,,residential,False,78.049,,"LINESTRING (5.2986484 35.9276513, 5.2977818 35.9276355)",
250437551,False,,residential,True,48.96,40,"LINESTRING (5.2977818 35.9276355, 5.297779 35.9271952)",
250437554,False,,residential,False,40.636,,"LINESTRING (5.2977818 35.9276355, 5.2973305 35.9276364)",
250437554,False,,residential,True,78.049,,"LINESTRING (5.2977818 35.9276355, 5.2986484 35.9276513)",
250437552,False,,residential,False,97.132,,"LINESTRING (5.2961989 35.9276386, 5.2961906 35.9267651)",
250437554,False,,residential,True,43.058,,"LINESTRING (5.2961989 35.9276386, 5.2966771 35.9276377)",
250437554,False,,residential,False,43.058,,"LINESTRING (5.2966771 35.9276377, 5.2961989 35.9276386)",
250437554,False,,residential,True,58.833,,"LINESTRING (5.2966771 35.9276377, 5.2973305 35.9276364)",
250437555,False,,residential,False,47.895,,"LINESTRING (5.2966771 35.9276377, 5.2966712 35.927207)",
250437528,False,,residential,False,42.734,40,"LINESTRING (5.2966652 35.926766, 5.2961906 35.9267651)",
250437528,False,,residential,True,60.382,40,"LINESTRING (5.2966652 35.926766, 5.2973358 35.9267671)",
250437555,False,,residential,True,49.04,,"LINESTRING (5.2966652 35.926766, 5.2966712 35.927207)",
250437537,False,,residential,False,48.794,,"LINESTRING (5.2986311 35.927208, 5.2986141 35.9267694)",
250437537,False,,residential,True,49.317,,"LINESTRING (5.2986311 35.927208, 5.2986484 35.9276513)",
250437557,False,,residential,False,76.738,,"LINESTRING (5.2986311 35.927208, 5.297779 35.9271952)",
257711451,False,,residential,True,132.208,,"LINESTRING (5.2986311 35.927208, 5.2992087 35.9272028, 5.299214 35.9274765, 5.2997666 35.9274808)",
250437551,False,,residential,False,48.96,40,"LINESTRING (5.297779 35.9271952, 5.2977818 35.9276355)",
250437551,False,,residential,True,47.514,40,"LINESTRING (5.297779 35.9271952, 5.2977764 35.9267679)",
250437557,False,,residential,True,76.738,,"LINESTRING (5.297779 35.9271952, 5.2986311 35.927208)",
250437558,False,,residential,False,40.18,,"LINESTRING (5.3005981 35.9253326, 5.3001519 35.925329)",
257818025,True,,secondary,False,64.953,,"LINESTRING (5.3005981 35.9253326, 5.3005906 35.9247485)",
250437558,False,,residential,False,35.746,,"LINESTRING (5.299013 35.9251885, 5.2986161 35.9251949)",
250437560,False,,residential,True,35.009,,"LINESTRING (5.299013 35.9251885, 5.2994018 35.9251872)",
250437558,False,,residential,True,49.741,,"LINESTRING (5.299013 35.9251885, 5.299017 35.9253198, 5.2994072 35.925323)",
250437558,False,,residential,True,35.746,,"LINESTRING (5.2986161 35.9251949, 5.299013 35.9251885)",
257818023,False,,residential,False,47.858,40,"LINESTRING (5.2986161 35.9251949, 5.2986167 35.9247645)",
257818023,False,,residential,True,65.372,40,"LINESTRING (5.2986161 35.9251949, 5.2986154 35.9257828)",
250437558,False,,residential,False,38.072,,"LINESTRING (5.3001519 35.925329, 5.2997291 35.9253256)",
250437558,False,,residential,True,40.18,,"LINESTRING (5.3001519 35.925329, 5.3005981 35.9253326)",
250437560,False,,residential,False,54.29600000000001,,"LINESTRING (5.3001519 35.925329, 5.3001518 35.9251789, 5.2997342 35.9251835)",
250438756,False,,residential,False,37.076,,"LINESTRING (5.2921439 35.9267731, 5.2921494 35.9271065)",
250438756,False,,residential,True,49.01,,"LINESTRING (5.2921439 35.9267731, 5.2926882 35.9267717)",
263609186,False,,residential,False,88.861,40,"LINESTRING (5.2921439 35.9267731, 5.2921933 35.9264835, 5.2922954 35.9259835)",
250438756,False,,residential,False,65.029,,"LINESTRING (5.2950251 35.9267659, 5.2943029 35.9267677)",
250438756,False,,residential,True,59.095,,"LINESTRING (5.2950251 35.9267659, 5.2956814 35.9267642)",
257710811,False,,residential,False,18.774,,"LINESTRING (5.2923419 35.9246778, 5.292544 35.9247193)",
263609186,False,,residential,True,46.869,40,"LINESTRING (5.2923419 35.9246778, 5.2923617 35.925099)",
263609186,False,,residential,False,32.968,40,"LINESTRING (5.2923419 35.9246778, 5.2924352 35.9245197, 5.2925304 35.9244261)",
257710785,False,,residential,True,44.706,,"LINESTRING (5.2933594 35.9236386, 5.293342 35.9232368)",
257710786,False,,residential,False,79.95500000000001,,"LINESTRING (5.2933594 35.9236386, 5.2937758 35.9236116, 5.2942445 35.9235812)",
263609186,False,,residential,False,157.935,40,"LINESTRING (5.2933594 35.9236386, 5.2931814 35.9236038, 5.2916107 35.92362)",
263609186,False,,residential,True,94.615,40,"LINESTRING (5.2933594 35.9236386, 5.2931756 35.9238493, 5.2929365 35.9240476, 5.29275 35.9242104, 5.2926764 35.9242827)",
257710787,False,,residential,True,51.277,,"LINESTRING (5.2911264 35.923625, 5.2916106 35.9233823)",
263609186,False,,residential,False,31.649,40,"LINESTRING (5.2911264 35.923625, 5.2907912 35.9237106)",
263609186,False,,residential,True,22.828,40,"LINESTRING (5.2911264 35.923625, 5.2913799 35.9236224)",
119240598,False,RN 28,primary,False,9.175,,"LINESTRING (5.2955893 35.9198151, 5.2955876 35.9197326)",
256954401,True,,residential,False,73.454,,"LINESTRING (5.2955893 35.9198151, 5.2947736 35.9198151)",
119240598,False,RN 28,primary,True,198.269,,"LINESTRING (5.2955893 35.9198151, 5.2955917 35.9199368, 5.2956198 35.921598)",
256954399,False,,residential,False,19.777,,"LINESTRING (5.297289 35.9197228, 5.2973105 35.9195458)",
256954399,False,,residential,True,8.737,,"LINESTRING (5.297289 35.9197228, 5.2972796 35.919801)",
256954399,False,,residential,False,8.737,,"LINESTRING (5.2972796 35.919801, 5.297289 35.9197228)",
256954401,True,,residential,False,31.709,,"LINESTRING (5.2972796 35.919801, 5.2969275 35.9198044)",
256954404,True,,residential,False,207.769,,"LINESTRING (5.2972796 35.919801, 5.2970583 35.9203136, 5.2970922 35.9216388)",
257818023,False,,residential,False,40.56,40,"LINESTRING (5.2985857 35.9235842, 5.2985939 35.9232195)",
257818023,False,,residential,True,8.807,40,"LINESTRING (5.2985857 35.9235842, 5.2985853 35.9236634)",
257845874,False,,primary,False,13.525,,"LINESTRING (5.296942 35.9216395, 5.2970922 35.9216388)",
256954405,True,,residential,False,204.05800000000002,,"LINESTRING (5.296942 35.9216395, 5.2969355 35.920821, 5.2969334 35.9205517, 5.2969314 35.9202947, 5.2969275 35.9198044)",
"[257845873, 257845876]",True,,primary,False,119.938,,"LINESTRING (5.296942 35.9216395, 5.2968106 35.9216846, 5.2956214 35.9216904)",
256954399,False,,residential,False,20.05,,"LINESTRING (5.2973105 35.9195458, 5.2973136 35.9193655)",
256954399,False,,residential,True,19.777,,"LINESTRING (5.2973105 35.9195458, 5.297289 35.9197228)",
784993828,False,,residential,False,109.65,,"LINESTRING (5.2973105 35.9195458, 5.2976377 35.9195629, 5.2977651 35.9195542, 5.2978644 35.9195238, 5.2979422 35.9194815, 5.2980052 35.9194684, 5.2981567 35.9194565, 5.2985014 35.91945)",
256954400,True,,residential,False,69.569,,"LINESTRING (5.2971067 35.9235436, 5.2978788 35.9235659)",Barham Saad
119240598,False,RN 28,primary,True,41.191,,"LINESTRING (5.2955806 35.9193622, 5.2955876 35.9197326)",
256954402,True,,residential,False,46.655,,"LINESTRING (5.2955806 35.9193622, 5.2960987 35.9193622)",Rue frères Blilita
256954409,True,,residential,False,135.702,,"LINESTRING (5.2985828 35.9236696, 5.2970785 35.9235961)",Barham Saad
257818023,False,,residential,False,0.725,40,"LINESTRING (5.2985828 35.9236696, 5.2985853 35.9236634)",
257818023,False,,residential,True,45.632,40,"LINESTRING (5.2985828 35.9236696, 5.2985979 35.9240798)",
119240598,False,RN 28,primary,False,41.191,,"LINESTRING (5.2955876 35.9197326, 5.2955806 35.9193622)",
119240598,False,RN 28,primary,True,9.175,,"LINESTRING (5.2955876 35.9197326, 5.2955893 35.9198151)",
256954403,True,,residential,False,120.85799999999999,,"LINESTRING (5.2955876 35.9197326, 5.2960391 35.9197315, 5.2965723 35.9197228, 5.2969296 35.9197228)",
119240598,False,RN 28,primary,False,116.194,,"LINESTRING (5.2956437 35.9235008, 5.2956308 35.9224559)",
119240598,False,RN 28,primary,True,2.747,,"LINESTRING (5.2956437 35.9235008, 5.2956436 35.9235255)",
256954400,True,,residential,False,120.386,,"LINESTRING (5.2956437 35.9235008, 5.2969174 35.9234951, 5.2969804 35.9234994)",Barham Saad
256954399,False,,residential,True,20.05,,"LINESTRING (5.2973136 35.9193655, 5.2973105 35.9195458)",
256954402,True,,residential,False,39.604,,"LINESTRING (5.2960987 35.9193622, 5.2965385 35.9193622)",Rue frères Blilita
256954402,True,,residential,False,69.799,,"LINESTRING (5.2965385 35.9193622, 5.2973136 35.9193655)",Rue frères Blilita
256954403,True,,residential,False,73.78,,"LINESTRING (5.2947683 35.9197369, 5.2955876 35.9197326)",
257710076,False,,residential,False,8.709,,"LINESTRING (5.2947683 35.9197369, 5.2947736 35.9198151)",
256954401,True,,residential,False,38.013,,"LINESTRING (5.2947736 35.9198151, 5.2943515 35.9198109)",
257710076,False,,residential,True,8.709,,"LINESTRING (5.2947736 35.9198151, 5.2947683 35.9197369)",
256954403,True,,residential,False,35.522,,"LINESTRING (5.2939643 35.919807, 5.2943565 35.9197728)",
257710077,False,,residential,False,60.026,,"LINESTRING (5.2939643 35.919807, 5.2937497 35.9198548, 5.2933057 35.9198579)",
257710077,False,,residential,True,35.083,,"LINESTRING (5.2911748 35.9198244, 5.2915546 35.9198947)",
257710790,False,,residential,False,4.16,,"LINESTRING (5.2911748 35.9198244, 5.2911636 35.9198607)",
257710077,False,,residential,False,62.548,,"LINESTRING (5.2911748 35.9198244, 5.291266 35.919416, 5.2912972 35.9192707)",
257710077,False,,residential,False,85.35300000000001,,"LINESTRING (5.2933057 35.9198579, 5.2931274 35.9198591, 5.2925159 35.9199286, 5.2923656 35.9199472)",
257710077,False,,residential,True,60.026,,"LINESTRING (5.2933057 35.9198579, 5.2937497 35.9198548, 5.2939643 35.919807)",
257710785,False,,residential,False,131.065,,"LINESTRING (5.2933057 35.9198579, 5.2933004 35.9204847, 5.2932843 35.9209626, 5.2932848 35.9210364)",
257710785,False,,residential,False,72.474,,"LINESTRING (5.2932897 35.9217706, 5.2933082 35.9224222)",
257710785,False,,residential,True,81.641,,"LINESTRING (5.2932897 35.9217706, 5.2932848 35.9210364)",
257710789,False,,residential,False,30.917,,"LINESTRING (5.2932897 35.9217706, 5.2929464 35.9217662)",
257710789,False,,residential,True,96.16900000000001,,"LINESTRING (5.2932897 35.9217706, 5.2939764 35.9217923, 5.2943571 35.9217872)",
119240598,False,RN 28,primary,False,2.747,,"LINESTRING (5.2956436 35.9235255, 5.2956437 35.9235008)",
119240598,False,RN 28,primary,True,6.761,,"LINESTRING (5.2956436 35.9235255, 5.2956434 35.9235863)",
257710786,False,,residential,True,115.535,,"LINESTRING (5.2956436 35.9235255, 5.294978 35.9235514, 5.294883 35.9235551, 5.2946903 35.9235625, 5.294362 35.9235753)",
257710785,False,,residential,False,81.641,,"LINESTRING (5.2932848 35.9210364, 5.2932897 35.9217706)",
257710787,False,,residential,False,86.683,,"LINESTRING (5.2932848 35.9210364, 5.2929464 35.9217662)",
257710785,False,,residential,True,131.065,,"LINESTRING (5.2932848 35.9210364, 5.2932843 35.9209626, 5.2933004 35.9204847, 5.2933057 35.9198579)",
257710787,False,,residential,True,86.683,,"LINESTRING (5.2929464 35.9217662, 5.2932848 35.9210364)",
257710789,False,,residential,False,41.845,,"LINESTRING (5.2929464 35.9217662, 5.2924817 35.9217662)",
257710789,False,,residential,True,30.917,,"LINESTRING (5.2929464 35.9217662, 5.2932897 35.9217706)",
257710787,False,,residential,False,81.107,,"LINESTRING (5.2929464 35.9217662, 5.292646 35.9222789, 5.2925398 35.9224161)",
