osmid,oneway,ref,highway,reversed,length,geometry,junction
724467094,True,CW 5A,secondary,False,22.788,"LINESTRING (5.8984378 36.3992409, 5.8983312 36.3993397, 5.8982819 36.3993769, 5.8982655 36.3993915)",
724467103,False,CW 5A,secondary,True,27.826999999999998,"LINESTRING (5.8984378 36.3992409, 5.8982546 36.3992724, 5.8981328 36.3992892)",
161501905,False,,tertiary,False,98.082,"LINESTRING (5.8897997 36.3959085, 5.8896621 36.3958258, 5.8895624 36.395766, 5.8894625 36.3957183, 5.8888494 36.3954749)",
161501905,False,,tertiary,True,146.22,"LINESTRING (5.8897997 36.3959085, 5.8901176 36.3961806, 5.8903 36.3963047, 5.8904649 36.3963922, 5.8910269 36.3966696, 5.8910899 36.3967009)",
348800143,False,,residential,True,58.606,"LINESTRING (5.8897997 36.3959085, 5.8899955 36.3958319, 5.8901954 36.3957747, 5.8903221 36.3957536, 5.8904169 36.395744)",
161501905,False,,tertiary,True,59.747,"LINESTRING (5.8973508 36.3994034, 5.8980088 36.3993128)",
161501878,False,,tertiary,True,320.422,"LINESTRING (5.8973508 36.3994034, 5.8972275 36.3993391, 5.8970169 36.3992555, 5.8967561 36.3991416, 5.896516 36.3990277, 5.8964047 36.3989613, 5.8962853 36.3988755, 5.8960319 36.3987012, 5.8954793 36.3982543, 5.895372 36.3981571, 5.8952862 36.3980643, 5.8951467 36.3978829, 5.895018 36.3977016, 5.8948544 36.3974274)",
161501905,False,,tertiary,False,78.565,"LINESTRING (5.8973508 36.3994034, 5.8972559 36.3994206, 5.8971832 36.399416, 5.8970893 36.3993869, 5.8965381 36.3991823)",
161501878,False,,tertiary,False,251.65700000000004,"LINESTRING (5.8931679 36.3956333, 5.8931773 36.3956775, 5.8932303 36.3957596, 5.893347 36.3958875, 5.8939116 36.3964058, 5.8944186 36.3968737, 5.8946961 36.3971899, 5.8947954 36.3973259, 5.8948544 36.3974274)",
161501878,False,,tertiary,True,99.988,"LINESTRING (5.8931679 36.3956333, 5.8931585 36.3955728, 5.8931572 36.3955091, 5.8931754 36.3954239, 5.893233 36.3953056, 5.893298 36.395202, 5.8934985 36.3949618, 5.8936132 36.3948366)",
348800143,False,,residential,False,26.206,"LINESTRING (5.8931679 36.3956333, 5.8929634 36.3957218, 5.8929093 36.3957438)",
348800142,False,,residential,True,128.157,"LINESTRING (5.8934998 36.3978009, 5.8948544 36.3974274)",
