osmid,oneway,ref,highway,reversed,length,lanes,bridge,name,geometry,junction,maxspeed
"[565924600, 565924601, 565928949]",False,,secondary,False,156.71,,yes,Rue Emir AbdelKader,"LINESTRING (-1.3272058 34.6395269, -1.3266803 34.639786, -1.3265877 34.6398329, -1.3262089 34.6399907, -1.3256895 34.6401778)",,
334493091,False,,tertiary,True,76.8,,,,"LINESTRING (-1.3216996 34.6416795, -1.3213618 34.6410472)",,
565928949,False,,secondary,True,65.777,,,Rue Emir AbdelKader,"LINESTRING (-1.3216996 34.6416795, -1.3223526 34.6414319)",,
565928949,False,,secondary,False,58.949,,,Rue Emir AbdelKader,"LINESTRING (-1.3216996 34.6416795, -1.3212816 34.6418375, -1.3211089 34.6418906)",,
713265901,False,,residential,False,96.721,,,,"LINESTRING (-1.3216996 34.6416795, -1.3220495 34.642305, -1.3221493 34.6424666)",,
228837648,False,,tertiary,True,55.809,,,,"LINESTRING (-1.3230144 34.6411955, -1.3227472 34.6407443)",,
565928949,False,,secondary,False,66.004,,,Rue Emir AbdelKader,"LINESTRING (-1.3230144 34.6411955, -1.3223526 34.6414319)",,
228837648,False,,tertiary,False,59.221999999999994,,,,"LINESTRING (-1.3230144 34.6411955, -1.323186 34.6414206, -1.3233832 34.6416325)",,
565928949,False,,secondary,True,135.03199999999998,,,Rue Emir AbdelKader,"LINESTRING (-1.3230144 34.6411955, -1.3238075 34.6408997, -1.3243608 34.6406979)",,
228837648,False,,tertiary,False,116.465,,,,"LINESTRING (-1.3243756 34.6426266, -1.3251796 34.6434387)",,
228837648,False,,tertiary,True,69.795,,,,"LINESTRING (-1.3243756 34.6426266, -1.3238888 34.6421433)",,
713278156,False,,residential,False,31.477,,,,"LINESTRING (-1.3243756 34.6426266, -1.324629 34.6424351)",,
228837648,False,,tertiary,False,155.523,,,,"LINESTRING (-1.3213879 34.6382664, -1.3215056 34.6384382, -1.3215673 34.6385518, -1.3220945 34.6395376)",,
716003649,True,,unclassified,False,9.592,,,,"LINESTRING (-1.3213879 34.6382664, -1.3213728 34.6382404, -1.3213484 34.6382199, -1.3213171 34.6382071)",roundabout,
"[716001988, 701725014]",False,,unclassified,True,12.811,,,,"LINESTRING (-1.3201611 34.6389639, -1.3201075 34.6389977, -1.3200545 34.6390384)",,
716003648,True,,unclassified,False,4.202,,,,"LINESTRING (-1.3201611 34.6389639, -1.3201779 34.6389593, -1.3202044 34.6389513)",,
"[565928949, 71929572, 565928948]",False,,secondary,True,100.90199999999999,2,yes,Rue Emir AbdelKader,"LINESTRING (-1.3203 34.6425058, -1.3204386 34.6423813, -1.3206781 34.6421906, -1.3209401 34.6420042, -1.3211089 34.6418906)",,
228838303,False,,residential,True,171.438,,,,"LINESTRING (-1.3203 34.6425058, -1.321149 34.6433682, -1.3214734 34.6437079)",,
228838303,False,,residential,False,171.438,,,,"LINESTRING (-1.3214734 34.6437079, -1.321149 34.6433682, -1.3203 34.6425058)",,
228838457,False,,residential,True,75.375,,,,"LINESTRING (-1.3214734 34.6437079, -1.3209651 34.6439385, -1.3207734 34.644062)",,
228838277,False,,unclassified,False,22.415,,,,"LINESTRING (-1.3206768 34.6379521, -1.3204389 34.6379039)",,
228838277,False,,unclassified,True,30.675,,,,"LINESTRING (-1.3206768 34.6379521, -1.3209926 34.6380448)",,
701735284,False,,residential,True,103.038,,,,"LINESTRING (-1.3206768 34.6379521, -1.3199848 34.6386832)",,
228838277,False,,unclassified,False,30.675,,,,"LINESTRING (-1.3209926 34.6380448, -1.3206768 34.6379521)",,
716003646,True,,unclassified,False,30.206000000000003,,,,"LINESTRING (-1.3209926 34.6380448, -1.3210832 34.6381634, -1.3211848 34.638265)",,
334493150,False,,residential,True,25.27,,,,"LINESTRING (-1.3261663 34.6439503, -1.3259911 34.6437746)",,
40886180,True,,primary,False,2.568,,,,"LINESTRING (-1.3261663 34.6439503, -1.3261614 34.6439611, -1.3261579 34.6439723)",roundabout,
40886180,True,,primary,False,7.372,,,,"LINESTRING (-1.3264211 34.6440473, -1.3264338 34.6440158, -1.3264351 34.6439827)",roundabout,
228837648,False,,tertiary,True,116.465,,,,"LINESTRING (-1.3251796 34.6434387, -1.3243756 34.6426266)",,
334493448,False,,residential,False,33.691,,,,"LINESTRING (-1.3251796 34.6434387, -1.3254645 34.6432467)",,
228837648,False,,tertiary,False,107.404,,,,"LINESTRING (-1.3251796 34.6434387, -1.325254 34.6435198, -1.325321 34.6435826, -1.3256402 34.6438954, -1.3259089 34.644195)",,
334493448,False,,residential,True,35.982,,,,"LINESTRING (-1.3264038 34.6426003, -1.3261029 34.6428087)",,
334493449,False,,residential,False,71.455,,,,"LINESTRING (-1.3252694 34.6425345, -1.3257839 34.643018)",,
"[334493093, 565924598]",False,,residential,False,112.08500000000001,,,,"LINESTRING (-1.3252694 34.6425345, -1.3257261 34.6422404, -1.3257462 34.6422162, -1.3257368 34.6421853, -1.3253787 34.6418195)",,
"[565924598, 565924599]",False,,residential,True,57.143,,,,"LINESTRING (-1.3252694 34.6425345, -1.3252486 34.6425445, -1.3252379 34.6425466, -1.3252255 34.6425408, -1.3248761 34.6421648)",,
334493448,False,,residential,False,37.326,,,,"LINESTRING (-1.3257839 34.643018, -1.3261029 34.6428087)",,
334493448,False,,residential,True,38.736,,,,"LINESTRING (-1.3257839 34.643018, -1.3254645 34.6432467)",,
334493449,False,,residential,False,63.794,,,,"LINESTRING (-1.3257839 34.643018, -1.326253 34.6434425)",,
334493449,False,,residential,True,71.455,,,,"LINESTRING (-1.3257839 34.643018, -1.3252694 34.6425345)",,
334493449,False,,residential,True,19.925,,,,"LINESTRING (-1.3264543 34.6436247, -1.3263078 34.6434921)",,
272243676,True,RN 22,primary,False,38.474000000000004,,,,"LINESTRING (-1.3264543 34.6436247, -1.3263749 34.6437107, -1.326208 34.6439051)",,
713265902,False,,residential,False,65.531,,,,"LINESTRING (-1.3221493 34.6424666, -1.3216129 34.6428572)",,
701725013,False,,residential,False,23.674,,,,"LINESTRING (-1.3221493 34.6424666, -1.3222429 34.6424048, -1.3223529 34.6423352)",,
713265901,False,,residential,True,96.721,,,,"LINESTRING (-1.3221493 34.6424666, -1.3220495 34.642305, -1.3216996 34.6416795)",,
228837648,False,,tertiary,False,73.249,,,,"LINESTRING (-1.3233832 34.6416325, -1.3238888 34.6421433)",,
701725013,False,,residential,True,64.551,,,,"LINESTRING (-1.3233832 34.6416325, -1.3228413 34.6420043)",,
228837648,False,,tertiary,True,59.221999999999994,,,,"LINESTRING (-1.3233832 34.6416325, -1.323186 34.6414206, -1.3230144 34.6411955)",,
701725013,False,,residential,False,142.461,,,,"LINESTRING (-1.3233832 34.6416325, -1.323646 34.6414813, -1.3238552 34.6413765, -1.3247624 34.6410471)",,
334493092,False,,residential,False,69.422,,,,"LINESTRING (-1.3247624 34.6410471, -1.325069 34.6416182)",,
334493092,False,,residential,True,5.382,,,,"LINESTRING (-1.3247624 34.6410471, -1.3247361 34.6410038)",,
701725013,False,,residential,True,142.46099999999998,,,,"LINESTRING (-1.3247624 34.6410471, -1.3238552 34.6413765, -1.323646 34.6414813, -1.3233832 34.6416325)",,
334493092,False,,residential,False,47.029,,,,"LINESTRING (-1.324517 34.6406212, -1.3247361 34.6410038)",,
565928949,False,,secondary,False,16.641,,,Rue Emir AbdelKader,"LINESTRING (-1.324517 34.6406212, -1.3243608 34.6406979)",,
565928949,False,,secondary,True,118.054,,,Rue Emir AbdelKader,"LINESTRING (-1.324517 34.6406212, -1.3256895 34.6401778)",,
334493092,False,,residential,True,69.422,,,,"LINESTRING (-1.325069 34.6416182, -1.3247624 34.6410471)",,
334493093,False,,residential,False,51.266,,,,"LINESTRING (-1.325069 34.6416182, -1.3248543 34.6416976, -1.324562 34.6418145)",,
334493093,False,,residential,True,10.053,,,,"LINESTRING (-1.325069 34.6416182, -1.3251232 34.6416137, -1.3251762 34.641627)",,
334493093,False,,residential,False,10.053,,,,"LINESTRING (-1.3251762 34.641627, -1.3251232 34.6416137, -1.325069 34.6416182)",,
334493093,False,,residential,True,28.347,,,,"LINESTRING (-1.3251762 34.641627, -1.3252762 34.6417119, -1.3253787 34.6418195)",,
"[1058865272, 1058865275, 1058865271]",False,,residential,False,60.611999999999995,,yes,,"LINESTRING (-1.3251762 34.641627, -1.3254994 34.6412551, -1.3255236 34.641226, -1.3255642 34.6411853)",,
334493093,False,,residential,False,72.617,,,,"LINESTRING (-1.3228413 34.64285, -1.3227569 34.642759, -1.3223529 34.6423352)",,
334493093,False,,residential,True,123.94399999999999,,,,"LINESTRING (-1.3228413 34.64285, -1.3229714 34.64277, -1.3238888 34.6421433)",,
713269765,False,,residential,False,89.43799999999999,,,,"LINESTRING (-1.3228413 34.64285, -1.3224759 34.6431081, -1.3224598 34.6431184, -1.3224434 34.6431212, -1.3224311 34.6431154, -1.3224172 34.6431005, -1.3223445 34.6430144, -1.3221748 34.6428164)",,
701725013,False,,residential,False,57.88,,,,"LINESTRING (-1.3223529 34.6423352, -1.3228413 34.6420043)",,
334493093,False,,residential,True,72.617,,,,"LINESTRING (-1.3223529 34.6423352, -1.3227569 34.642759, -1.3228413 34.64285)",,
701725013,False,,residential,True,23.674,,,,"LINESTRING (-1.3223529 34.6423352, -1.3222429 34.6424048, -1.3221493 34.6424666)",,
565924599,False,,residential,False,21.713,,,,"LINESTRING (-1.324562 34.6418145, -1.3247018 34.6419723)",,
334493093,False,,residential,False,71.761,,,,"LINESTRING (-1.324562 34.6418145, -1.3241597 34.6419878, -1.3238888 34.6421433)",,
334493093,False,,residential,True,51.266,,,,"LINESTRING (-1.324562 34.6418145, -1.3248543 34.6416976, -1.325069 34.6416182)",,
565924599,False,,residential,False,26.691,,,,"LINESTRING (-1.3247018 34.6419723, -1.3248761 34.6421648)",,
565924599,False,,residential,True,21.713,,,,"LINESTRING (-1.3247018 34.6419723, -1.324562 34.6418145)",,
334493150,False,,residential,False,69.67599999999999,,,,"LINESTRING (-1.3247018 34.6419723, -1.3244292 34.6421797, -1.3244131 34.6422095, -1.3244292 34.642241, -1.324629 34.6424351)",,
"[382418082, 382418091, 382418084]",False,RN 22,primary,"[False, True]",121.28999999999999,"['2', '3']",yes,Bd du 1er Novembre,"LINESTRING (-1.3273884 34.6426367, -1.3272862 34.6427599, -1.3268235 34.6432509, -1.3265867 34.6435052)",,
334493940,False,,unclassified,False,70.404,,,,"LINESTRING (-1.3274601 34.6373866, -1.3268093 34.6377245)",,
334493940,False,,unclassified,False,94.774,,,,"LINESTRING (-1.3268093 34.6377245, -1.3273248 34.6384638)",,
334493940,False,,unclassified,True,70.404,,,,"LINESTRING (-1.3268093 34.6377245, -1.3274601 34.6373866)",,
40883243,True,RN 22B,primary,False,31.628,,,,"LINESTRING (-1.3261579 34.6439723, -1.3260674 34.6440334, -1.3260157 34.6440769, -1.3259279 34.6441817)",,
40886180,True,,primary,False,17.188,,,,"LINESTRING (-1.3261579 34.6439723, -1.3261563 34.6440109, -1.3261703 34.6440478, -1.3261982 34.6440788, -1.3262371 34.6441006)",roundabout,
40886180,True,,primary,False,1.096,,,,"LINESTRING (-1.3262371 34.6441006, -1.3262482 34.6441043)",roundabout,
334493940,False,,unclassified,True,94.774,,,,"LINESTRING (-1.3273248 34.6384638, -1.3268093 34.6377245)",,
457242731,False,,unclassified,False,135.497,,,,"LINESTRING (-1.3273248 34.6384638, -1.3269257 34.6388475, -1.3269187 34.6389034, -1.3269322 34.6389371, -1.3273055 34.6394778)",,30
565924601,False,,secondary,False,10.63,,,Rue Emir AbdelKader,"LINESTRING (-1.3273055 34.6394778, -1.3272058 34.6395269)",,
457242731,False,,unclassified,True,135.49699999999999,,,,"LINESTRING (-1.3273055 34.6394778, -1.3269322 34.6389371, -1.3269187 34.6389034, -1.3269257 34.6388475, -1.3273248 34.6384638)",,30
228837648,False,,tertiary,False,43.259,,,,"LINESTRING (-1.3221252 34.6395957, -1.3223205 34.63995)",,
228837648,False,,tertiary,True,7.045,,,,"LINESTRING (-1.3221252 34.6395957, -1.3220945 34.6395376)",,
701729306,False,,residential,False,133.401,,,,"LINESTRING (-1.3221252 34.6395957, -1.3208002 34.6400966)",,
701729306,False,,residential,False,49.12,,,,"LINESTRING (-1.3208002 34.6400966, -1.3203123 34.640281)",,
701729306,False,,residential,True,133.401,,,,"LINESTRING (-1.3208002 34.6400966, -1.3221252 34.6395957)",,
334493091,False,,tertiary,False,90.833,,,,"LINESTRING (-1.3208002 34.6400966, -1.320949 34.6404, -1.3212259 34.6408335)",,
334493091,False,,tertiary,True,64.167,,,,"LINESTRING (-1.3208002 34.6400966, -1.3207975 34.6399918, -1.3206071 34.6395463)",,
701729306,False,,residential,True,46.82,,,,"LINESTRING (-1.3198497 34.6404611, -1.3203123 34.640281)",,
709148225,False,,residential,True,89.925,,,,"LINESTRING (-1.3198497 34.6404611, -1.3202272 34.6412078)",,
709148226,False,,residential,False,3.639,,,,"LINESTRING (-1.3198497 34.6404611, -1.3198133 34.6404743)",,
334493091,False,,tertiary,False,76.8,,,,"LINESTRING (-1.3213618 34.6410472, -1.3216996 34.6416795)",,
334493091,False,,tertiary,True,26.818,,,,"LINESTRING (-1.3213618 34.6410472, -1.3212259 34.6408335)",,
480721132,False,,residential,False,65.112,,,,"LINESTRING (-1.3213618 34.6410472, -1.3209692 34.6412198, -1.3207358 34.6413258)",,
480721132,False,,residential,True,73.342,,,,"LINESTRING (-1.3200447 34.6416601, -1.3207358 34.6413258)",,
480721133,False,,residential,False,71.47900000000001,,,,"LINESTRING (-1.3211089 34.6418906, -1.3209303 34.6416204, -1.3207358 34.6413258)",,
"[71929572, 565928948, 565928949]",False,,secondary,False,100.902,2,yes,Rue Emir AbdelKader,"LINESTRING (-1.3211089 34.6418906, -1.3209401 34.6420042, -1.3206781 34.6421906, -1.3204386 34.6423813, -1.3203 34.6425058)",,
565928949,False,,secondary,True,58.949,,,Rue Emir AbdelKader,"LINESTRING (-1.3211089 34.6418906, -1.3212816 34.6418375, -1.3216996 34.6416795)",,
480721132,False,,residential,False,73.342,,,,"LINESTRING (-1.3207358 34.6413258, -1.3200447 34.6416601)",,
480721132,False,,residential,True,65.112,,,,"LINESTRING (-1.3207358 34.6413258, -1.3209692 34.6412198, -1.3213618 34.6410472)",,
480721133,False,,residential,True,71.47900000000001,,,,"LINESTRING (-1.3207358 34.6413258, -1.3209303 34.6416204, -1.3211089 34.6418906)",,
480721134,False,,residential,False,83.3,,,,"LINESTRING (-1.3233514 34.6400069, -1.3225302 34.6403305)",,
713278153,False,,residential,False,47.544,,,,"LINESTRING (-1.3233514 34.6400069, -1.3231092 34.6396286)",,
713278153,False,,residential,True,52.189,,,,"LINESTRING (-1.3233514 34.6400069, -1.3236215 34.6404203)",,
334493091,False,,tertiary,False,26.818,,,,"LINESTRING (-1.3212259 34.6408335, -1.3213618 34.6410472)",,
334493091,False,,tertiary,True,90.833,,,,"LINESTRING (-1.3212259 34.6408335, -1.320949 34.6404, -1.3208002 34.6400966)",,
480721134,False,,residential,False,100.40299999999999,,,,"LINESTRING (-1.3212259 34.6408335, -1.3206862 34.6410307, -1.3202272 34.6412078)",,
480721134,False,,residential,True,131.8,,,,"LINESTRING (-1.3212259 34.6408335, -1.3216785 34.6406484, -1.3225302 34.6403305)",,
709148223,False,,residential,False,18.149,,,,"LINESTRING (-1.3191073 34.6416237, -1.3189991 34.6417605)",,
480721134,False,,residential,True,83.122,,,,"LINESTRING (-1.3191073 34.6416237, -1.3191962 34.6416281, -1.3192807 34.6416071, -1.3199318 34.6413332)",,
709148223,False,,residential,True,97.994,,,,"LINESTRING (-1.3191073 34.6416237, -1.3193974 34.6412573, -1.3196924 34.6408855)",,
480721134,False,,residential,False,30.409,,,,"LINESTRING (-1.3202272 34.6412078, -1.3199318 34.6413332)",,
709148225,False,,residential,False,89.925,,,,"LINESTRING (-1.3202272 34.6412078, -1.3198497 34.6404611)",,
480721134,False,,residential,True,100.40299999999999,,,,"LINESTRING (-1.3202272 34.6412078, -1.3206862 34.6410307, -1.3212259 34.6408335)",,
480721135,False,,residential,True,60.264,,,,"LINESTRING (-1.3192499 34.6394632, -1.319523 34.6399564)",,
701532060,False,,unclassified,True,18.056,,,,"LINESTRING (-1.3192499 34.6394632, -1.3192086 34.6394765, -1.31916 34.6394815, -1.3191111 34.6394759, -1.3190608 34.6394583)",,
701725014,False,,unclassified,False,51.329,,,,"LINESTRING (-1.3192499 34.6394632, -1.3194551 34.6393684, -1.3197284 34.6392226)",,
565928949,False,,secondary,False,118.054,,,Rue Emir AbdelKader,"LINESTRING (-1.3256895 34.6401778, -1.324517 34.6406212)",,
480724427,False,,residential,False,142.93599999999998,,,,"LINESTRING (-1.3256895 34.6401778, -1.3254092 34.639602, -1.325303 34.6393838, -1.3251086 34.6389845)",,
"[565924600, 565924601, 565928949]",False,,secondary,True,156.71,,yes,Rue Emir AbdelKader,"LINESTRING (-1.3256895 34.6401778, -1.3262089 34.6399907, -1.3265877 34.6398329, -1.3266803 34.639786, -1.3272058 34.6395269)",,
480724427,False,,residential,True,142.93599999999998,,,,"LINESTRING (-1.3251086 34.6389845, -1.325303 34.6393838, -1.3254092 34.639602, -1.3256895 34.6401778)",,
480748092,False,,residential,False,55.93,,,,"LINESTRING (-1.3243608 34.6406979, -1.324102 34.6402422)",,
565928949,False,,secondary,True,16.641,,,Rue Emir AbdelKader,"LINESTRING (-1.3243608 34.6406979, -1.324517 34.6406212)",,
565928949,False,,secondary,False,135.03199999999998,,,Rue Emir AbdelKader,"LINESTRING (-1.3243608 34.6406979, -1.3238075 34.6408997, -1.3230144 34.6411955)",,
480748092,False,,residential,True,106.029,,,,"LINESTRING (-1.3236201 34.639375, -1.324102 34.6402422)",,
480748092,False,,residential,False,106.029,,,,"LINESTRING (-1.324102 34.6402422, -1.3236201 34.639375)",,
480748092,False,,residential,True,55.93,,,,"LINESTRING (-1.324102 34.6402422, -1.3243608 34.6406979)",,
480748093,False,,residential,False,48.213,,,,"LINESTRING (-1.324102 34.6402422, -1.3236215 34.6404203)",,
480748093,False,,residential,True,94.157,,,,"LINESTRING (-1.321817 34.6411067, -1.3227472 34.6407443)",,
565924599,False,,residential,True,26.691,,,,"LINESTRING (-1.3248761 34.6421648, -1.3247018 34.6419723)",,
1058865274,False,,residential,False,59.902,,,,"LINESTRING (-1.3248761 34.6421648, -1.3253787 34.6418195)",,
"[565924598, 565924599]",False,,residential,False,57.143,,,,"LINESTRING (-1.3248761 34.6421648, -1.3252255 34.6425408, -1.3252379 34.6425466, -1.3252486 34.6425445, -1.3252694 34.6425345)",,
1059219436,False,,residential,False,34.763,,,,"LINESTRING (-1.325877 34.6414534, -1.3256195 34.6412235)",,
480751454,False,,residential,False,138.42100000000002,,,,"LINESTRING (-1.325877 34.6414534, -1.3259068 34.6414405, -1.3259427 34.641428, -1.3271081 34.6411332, -1.3271771 34.6411205, -1.327257 34.6411128, -1.327327 34.6411111)",,
"[1058865273, 1058865274, 480751454]",False,,residential,True,61.138,,yes,,"LINESTRING (-1.325877 34.6414534, -1.3258541 34.6414684, -1.3258132 34.6415034, -1.3253787 34.6418195)",,
480751454,False,,residential,False,3.559,,,,"LINESTRING (-1.327327 34.6411111, -1.3273659 34.6411112)",,
480751454,False,,residential,True,138.421,,,,"LINESTRING (-1.327327 34.6411111, -1.327257 34.6411128, -1.3271771 34.6411205, -1.3271081 34.6411332, -1.3259427 34.641428, -1.3259068 34.6414405, -1.325877 34.6414534)",,
480751475,False,,residential,False,76.076,,,,"LINESTRING (-1.327327 34.6411111, -1.3273361 34.6409992, -1.3273334 34.6409032, -1.3272911 34.6407939, -1.3272187 34.6406543, -1.3271493 34.6405486, -1.3271014 34.6404684)",,
480751476,False,,residential,False,172.529,,,,"LINESTRING (-1.3271014 34.6404684, -1.3253785 34.6410994)",,
480751475,False,,residential,False,39.402,,,,"LINESTRING (-1.3271014 34.6404684, -1.3269518 34.6402654, -1.3268908 34.6401898, -1.3268653 34.6401741)",,
480751475,False,,residential,True,76.07600000000001,,,,"LINESTRING (-1.3271014 34.6404684, -1.3271493 34.6405486, -1.3272187 34.6406543, -1.3272911 34.6407939, -1.3273334 34.6409032, -1.3273361 34.6409992, -1.327327 34.6411111)",,
480751476,False,,residential,True,172.529,,,,"LINESTRING (-1.3253785 34.6410994, -1.3271014 34.6404684)",,
1059219436,False,,residential,False,53.846,,,,"LINESTRING (-1.3253785 34.6410994, -1.3250897 34.6410041, -1.3250491 34.6409907, -1.3250104 34.640974, -1.324974 34.6409541, -1.3249402 34.6409312, -1.3248657 34.6408733)",,
1059219436,False,,residential,True,19.544,,,,"LINESTRING (-1.3253785 34.6410994, -1.3254435 34.6411233, -1.3255056 34.641152, -1.3255642 34.6411853)",,
480751454,False,,residential,True,3.559,,,,"LINESTRING (-1.3273659 34.6411112, -1.327327 34.6411111)",,
228837648,False,,tertiary,False,69.795,,,,"LINESTRING (-1.3238888 34.6421433, -1.3243756 34.6426266)",,
228837648,False,,tertiary,True,73.249,,,,"LINESTRING (-1.3238888 34.6421433, -1.3233832 34.6416325)",,
334493093,False,,residential,False,123.94399999999999,,,,"LINESTRING (-1.3238888 34.6421433, -1.3229714 34.64277, -1.3228413 34.64285)",,
334493093,False,,residential,True,71.761,,,,"LINESTRING (-1.3238888 34.6421433, -1.3241597 34.6419878, -1.324562 34.6418145)",,
1058865274,False,,residential,True,59.902,,,,"LINESTRING (-1.3253787 34.6418195, -1.3248761 34.6421648)",,
334493093,False,,residential,False,28.347,,,,"LINESTRING (-1.3253787 34.6418195, -1.3252762 34.6417119, -1.3251762 34.641627)",,
"[334493093, 565924598]",False,,residential,True,112.08500000000001,,,,"LINESTRING (-1.3253787 34.6418195, -1.3257368 34.6421853, -1.3257462 34.6422162, -1.3257261 34.6422404, -1.3252694 34.6425345)",,
"[1058865273, 1058865274, 480751454]",False,,residential,False,61.138,,yes,,"LINESTRING (-1.3253787 34.6418195, -1.3258132 34.6415034, -1.3258541 34.6414684, -1.325877 34.6414534)",,
701532061,False,,residential,True,129.375,,,,"LINESTRING (-1.3166347 34.6406108, -1.3171175 34.6399399, -1.3173651 34.6396146)",,
701532060,False,,unclassified,False,32.447,,,,"LINESTRING (-1.3180924 34.6385871, -1.318331 34.638803)",,
701532060,False,,unclassified,True,29.109,,,,"LINESTRING (-1.3180924 34.6385871, -1.3178785 34.6383933)",,
701532061,False,,residential,False,132.216,,,,"LINESTRING (-1.3180924 34.6385871, -1.3173651 34.6396146)",,
701723247,False,,residential,True,30.642,,,,"LINESTRING (-1.3174628 34.6358937, -1.3176843 34.6361004)",,
701723246,False,,residential,False,87.041,,,,"LINESTRING (-1.3174628 34.6358937, -1.3174092 34.6359732, -1.3173348 34.6360758, -1.3171551 34.6362479, -1.3168719 34.636503)",,
228838277,False,,unclassified,False,7.99,,,,"LINESTRING (-1.3185632 34.6375069, -1.3184767 34.637497)",,
228838277,False,,unclassified,True,33.321,,,,"LINESTRING (-1.3185632 34.6375069, -1.3189206 34.6375646)",,
701723248,False,,residential,True,8.214,,,,"LINESTRING (-1.3185632 34.6375069, -1.3186054 34.6374417)",,
701723247,False,,residential,False,178.264,,,,"LINESTRING (-1.3190608 34.6372967, -1.3183245 34.6366738, -1.3177773 34.6361894, -1.3177195 34.6361341)",,
701723248,False,,residential,False,50.263999999999996,,,,"LINESTRING (-1.3190608 34.6372967, -1.3189146 34.637284, -1.318759 34.6372907, -1.318692 34.6373215, -1.3186054 34.6374417)",,
701723248,False,,residential,True,52.798,,,,"LINESTRING (-1.3190608 34.6372967, -1.319164 34.6373359, -1.319268 34.6373447, -1.3193391 34.6373293, -1.3194289 34.6372884, -1.3195865 34.6372123)",,
701723248,False,,residential,True,19.185,,,,"LINESTRING (-1.3195865 34.6372123, -1.319755 34.6371096)",,
701723248,False,,residential,False,52.798,,,,"LINESTRING (-1.3195865 34.6372123, -1.3194289 34.6372884, -1.3193391 34.6373293, -1.319268 34.6373447, -1.319164 34.6373359, -1.3190608 34.6372967)",,
701728585,False,,residential,False,111.778,,,,"LINESTRING (-1.3195865 34.6372123, -1.3188314 34.6365591, -1.3187441 34.6364842)",,
457242753,False,,residential,True,78.846,,,,"LINESTRING (-1.319755 34.6371096, -1.3203316 34.6376366)",,
701723248,False,,residential,False,19.185,,,,"LINESTRING (-1.319755 34.6371096, -1.3195865 34.6372123)",,
457242753,False,,residential,False,113.30199999999999,,,,"LINESTRING (-1.319755 34.6371096, -1.3194001 34.6367809, -1.3189133 34.6363624)",,
701729305,False,,residential,False,10.162,,,,"LINESTRING (-1.3190608 34.6394583, -1.3190071 34.6395383)",,
701532060,False,,unclassified,False,18.056,,,,"LINESTRING (-1.3190608 34.6394583, -1.3191111 34.6394759, -1.31916 34.6394815, -1.3192086 34.6394765, -1.3192499 34.6394632)",,
701532060,False,,unclassified,True,11.088000000000001,,,,"LINESTRING (-1.3190608 34.6394583, -1.3190171 34.6394238, -1.3189763 34.6393869)",,
457242753,False,,residential,False,43.472,,,,"LINESTRING (-1.3189133 34.6363624, -1.3185847 34.63608)",,
701723994,False,,residential,False,20.568,,,,"LINESTRING (-1.3189133 34.6363624, -1.3187441 34.6364842)",,
