osmid,tunnel,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction
26617968,,,,Boulevard Mohamed Saïd Ouzefoun,residential,,True,False,17.881999999999998,"LINESTRING (4.0473993 36.7136249, 4.0474534 36.7136391, 4.0474973 36.7136515, 4.0475381 36.7136706, 4.047579 36.7136935)",
479053306,,,,,primary,,True,False,26.542,"LINESTRING (4.0473993 36.7136249, 4.0473797 36.7136502, 4.047354 36.7136718, 4.0473232 36.7136886, 4.0472887 36.7136998, 4.0472521 36.713705, 4.0472149 36.713704, 4.0471787 36.7136967, 4.0471453 36.7136836)",roundabout
479053306,,,,,primary,,True,False,1.067,"LINESTRING (4.0471453 36.7136836, 4.0471354 36.7136782)",roundabout
479053306,,,,,primary,,True,False,11.592,"LINESTRING (4.047077 36.7135069, 4.047099 36.7134769, 4.0471294 36.7134521, 4.0471663 36.713434)",roundabout
224222442,,,,Rue des Frères Bouzidi,secondary,,True,False,11.82,"LINESTRING (4.0471663 36.713434, 4.0471167 36.7133685, 4.0470927 36.7133459)",
479053306,,,,,primary,,True,False,14.654,"LINESTRING (4.0471663 36.713434, 4.0472055 36.7134239, 4.0472464 36.7134214, 4.047287 36.7134265, 4.0473251 36.7134389)",roundabout
479053306,,,,,primary,,True,False,4.079,"LINESTRING (4.0473251 36.7134389, 4.047362 36.7134606)",roundabout
26617956,,,,Avenue Larbi Ben M'Hidi,primary,,True,False,162.071,"LINESTRING (4.0452926 36.713858, 4.0453943 36.7138379, 4.0457205 36.713831, 4.0457548 36.713829, 4.0459522 36.7138172, 4.0461926 36.7137897, 4.0463385 36.7137691, 4.0464972 36.7137401, 4.0466659 36.7136996, 4.0468551 36.7136474, 4.0470636 36.7135799)",
341036302,,,RN 12,Avenue Larbi Ben M'Hidi,primary,60,False,False,114.061,"LINESTRING (4.0452926 36.713858, 4.0450617 36.7138451, 4.0445961 36.7138172, 4.0440157 36.7137921)",
479053306,,,,,primary,,True,False,8.29,"LINESTRING (4.0470636 36.7135799, 4.0470627 36.713555, 4.0470672 36.7135304, 4.047077 36.7135069)",roundabout
26617949,,,,Avenue Larbi Ben M'Hidi,primary,,True,False,73.793,"LINESTRING (4.0469314 36.7137406, 4.0467232 36.7137955, 4.0465588 36.7138369, 4.0463859 36.7138713, 4.0462432 36.7138933, 4.0461312 36.7139047)",
724750685,,,,Rue Capitaine Si Abdellah,residential,,False,True,77.758,"LINESTRING (4.0471202 36.7128299, 4.047909 36.7125313)",
26617886,,,,Rue Fredj Abdelaziz,secondary,,True,False,43.568999999999996,"LINESTRING (4.0471202 36.7128299, 4.0472495 36.713054, 4.0472603 36.7130745, 4.0472844 36.7131099, 4.0473139 36.7131497, 4.0473411 36.7131784)",
26617888,,,,Boulevard Haddadou Mohamed Arezki,residential,50,False,True,81.682,"LINESTRING (4.0468654 36.7124787, 4.0476795 36.7121415)",
26617886,,,,Rue Fredj Abdelaziz,secondary,,True,False,46.482,"LINESTRING (4.0468654 36.7124787, 4.0468901 36.7124824, 4.04691 36.7124907, 4.0469269 36.7125038, 4.0471202 36.7128299)",
174859093,,,,,residential,,False,False,41.803,"LINESTRING (4.0487039 36.7155423, 4.0489019 36.7158831)",
174859093,,,,,residential,,False,True,32.014,"LINESTRING (4.0487039 36.7155423, 4.0485572 36.7152795)",
308519832,,,,Rue Mazira Mohamed Arezki,residential,,False,False,83.995,"LINESTRING (4.0487039 36.7155423, 4.0493411 36.7149858)",
308519832,,,,Rue Mazira Mohamed Arezki,residential,,False,True,67.044,"LINESTRING (4.0487039 36.7155423, 4.0481953 36.7159865)",
26617998,,,,Boulevard Colonel Mellah Si Chérif,residential,,True,False,29.45,"LINESTRING (4.047356 36.7142682, 4.047313 36.7140056)",
"[26617894, 691524854]",,,,Rue des Frères Slimani,residential,,False,"[False, True]",182.514,"LINESTRING (4.047356 36.7142682, 4.0473214 36.7142746, 4.0466862 36.7143985, 4.0465817 36.7144486, 4.0464444 36.7145145, 4.045752 36.7148468, 4.0456852 36.7148737, 4.0455071 36.7149369)",
26617970,,,,Rue Mohamed Khemisti,residential,,True,False,9.558,"LINESTRING (4.0497689 36.7133634, 4.0496702 36.713397)",
26618079,,,,Boulevard Kaci Iheddadene,residential,,False,False,74.112,"LINESTRING (4.0497689 36.7133634, 4.0500979 36.7139755)",
26617968,,,,Boulevard Mohamed Saïd Ouzefoun,residential,,True,False,24.317,"LINESTRING (4.0477432 36.7138733, 4.0478652 36.7140689)",
26617971,,,,Rue Rabia Ali,residential,,False,True,41.877,"LINESTRING (4.0518502 36.7121564, 4.0520431 36.7124998)",
724740545,,,,Rue Rabia Ali,residential,,True,False,26.395,"LINESTRING (4.0518502 36.7121564, 4.0517867 36.7120632, 4.0517605 36.712025, 4.0517307 36.7119885, 4.0516939 36.7119559)",
26618103,,,,Rue Madame,residential,,False,False,70.318,"LINESTRING (4.0509945 36.7129014, 4.0506589 36.7123291)",
26618103,,,,Rue Madame,residential,,False,True,74.776,"LINESTRING (4.0509945 36.7129014, 4.0513484 36.7135111)",
26617972,,,,Rue Mohamed Khemisti,residential,,True,False,120.727,"LINESTRING (4.0509945 36.7129014, 4.0502516 36.7131856, 4.0497689 36.7133634)",
26617971,,,,Rue Rabia Ali,residential,,False,False,41.877,"LINESTRING (4.0520431 36.7124998, 4.0518502 36.7121564)",
26617972,,,,Rue Mohamed Khemisti,residential,,True,False,103.59,"LINESTRING (4.0520431 36.7124998, 4.0509945 36.7129014)",
26617971,,,,Rue Rabia Ali,residential,,False,True,83.378,"LINESTRING (4.0520431 36.7124998, 4.0520704 36.7125466, 4.0520917 36.7125955, 4.0521037 36.7126464, 4.0521059 36.7126982, 4.0520984 36.7127496, 4.0520297 36.7132375)",
26617968,,,,Boulevard Mohamed Saïd Ouzefoun,residential,,True,False,74.26,"LINESTRING (4.0478652 36.7140689, 4.0482351 36.7146673)",
26617970,,,,Rue Mohamed Khemisti,residential,,True,False,50.51,"LINESTRING (4.0478652 36.7140689, 4.047356 36.7142682)",
26617978,,,,Rue Berahmoune Akli,residential,,True,False,122.847,"LINESTRING (4.0500979 36.7139755, 4.0513484 36.7135111)",
26618079,,,,Boulevard Kaci Iheddadene,residential,,False,False,74.673,"LINESTRING (4.0500979 36.7139755, 4.0504651 36.7145791)",
26618079,,,,Boulevard Kaci Iheddadene,residential,,False,True,74.112,"LINESTRING (4.0500979 36.7139755, 4.0497689 36.7133634)",
26617979,,,,Rue Oubouzar Chérif,residential,,False,True,107.452,"LINESTRING (4.0500979 36.7139755, 4.0497149 36.7141177, 4.049003 36.7143798)",
26617979,,,,Rue Oubouzar Chérif,residential,,False,False,84.224,"LINESTRING (4.0473746 36.7149802, 4.0482351 36.7146673)",
26617998,,,,Boulevard Colonel Mellah Si Chérif,residential,,True,False,79.188,"LINESTRING (4.0473746 36.7149802, 4.047356 36.7142682)",
"[26617979, 26617895]",,,,"['Rue du 1e Novembre', 'Rue Oubouzar Chérif']",residential,,False,"[False, True]",143.432,"LINESTRING (4.0473746 36.7149802, 4.0472935 36.7149857, 4.0459006 36.7150389, 4.0458265 36.7150433, 4.0457676 36.7150453)",
26617968,,,,Boulevard Mohamed Saïd Ouzefoun,residential,,True,False,73.88,"LINESTRING (4.0482351 36.7146673, 4.0485572 36.7152795)",
26617979,,,,Rue Oubouzar Chérif,residential,,False,False,75.546,"LINESTRING (4.0482351 36.7146673, 4.049003 36.7143798)",
26617979,,,,Rue Oubouzar Chérif,residential,,False,True,84.224,"LINESTRING (4.0482351 36.7146673, 4.0473746 36.7149802)",
26617971,,,,Rue Rabia Ali,residential,,False,True,22.965,"LINESTRING (4.0520297 36.7132375, 4.0519994 36.7134426)",
26617971,,,,Rue Rabia Ali,residential,,False,False,83.37800000000001,"LINESTRING (4.0520297 36.7132375, 4.0520984 36.7127496, 4.0521059 36.7126982, 4.0521037 36.7126464, 4.0520917 36.7125955, 4.0520704 36.7125466, 4.0520431 36.7124998)",
26617994,,,,Boulevard Colonel Mellah Si Chérif,residential,,True,False,26.225,"LINESTRING (4.047313 36.7140056, 4.0472963 36.7139447, 4.0472736 36.7138851, 4.0472449 36.7138271, 4.0472186 36.7137831)",
26617998,,,,Boulevard Colonel Mellah Si Chérif,residential,,True,False,47.714,"LINESTRING (4.047313 36.7140056, 4.0473435 36.7138497, 4.0473616 36.713804, 4.0473858 36.7137674, 4.047428 36.7137271, 4.0474676 36.7137051, 4.0475246 36.7136938, 4.047579 36.7136935)",
26617998,,,,Boulevard Colonel Mellah Si Chérif,residential,,True,False,72.649,"LINESTRING (4.0474249 36.7156323, 4.0473746 36.7149802)",
174857770,,,,,residential,,True,False,73.207,"LINESTRING (4.0474249 36.7156323, 4.046605 36.7156707)",
174859099,,,,Boulevard Colonel Mellah Si Chérif,residential,,False,False,40.79,"LINESTRING (4.0474249 36.7156323, 4.0474443 36.7159988)",
26618031,,,,Boulevard Mouloud Maameri,residential,,False,True,108.803,"LINESTRING (4.0474249 36.7156323, 4.0476621 36.7155954, 4.047793 36.7155584, 4.0480005 36.7154946, 4.0485572 36.7152795)",
26617968,,,,Boulevard Mohamed Saïd Ouzefoun,residential,,True,False,24.878999999999998,"LINESTRING (4.047579 36.7136935, 4.0476162 36.7137219, 4.0476477 36.7137547, 4.0477432 36.7138733)",
174859093,,,,,residential,,False,False,32.014,"LINESTRING (4.0485572 36.7152795, 4.0487039 36.7155423)",
26618031,,,,Boulevard Mouloud Maameri,residential,,False,False,108.803,"LINESTRING (4.0485572 36.7152795, 4.0480005 36.7154946, 4.047793 36.7155584, 4.0476621 36.7155954, 4.0474249 36.7156323)",
26618031,,,,Boulevard Mouloud Maameri,residential,,False,True,77.129,"LINESTRING (4.0485572 36.7152795, 4.0491541 36.7150559, 4.0493411 36.7149858)",
26618079,,,,Boulevard Kaci Iheddadene,residential,,False,False,73.482,"LINESTRING (4.0504651 36.7145791, 4.0508157 36.7151772)",
26618079,,,,Boulevard Kaci Iheddadene,residential,,False,True,74.673,"LINESTRING (4.0504651 36.7145791, 4.0500979 36.7139755)",
26618031,,,,Boulevard Mouloud Maameri,residential,,False,False,109.936,"LINESTRING (4.0504651 36.7145791, 4.0501007 36.714719, 4.0493411 36.7149858)",
26618031,,,,Boulevard Mouloud Maameri,residential,,False,True,123.346,"LINESTRING (4.0504651 36.7145791, 4.0516857 36.7141337, 4.0517247 36.7141198)",
26618136,,,,Rue Souibes Rabah,residential,,True,False,94.161,"LINESTRING (4.0504651 36.7145791, 4.0507845 36.7146566, 4.051042 36.7147254, 4.0512394 36.7148424, 4.0513702 36.7149697)",
26618082,,,,Rue Zidane Amar,residential,,False,False,37.858,"LINESTRING (4.0493411 36.7149858, 4.0491677 36.714675)",
308519832,,,,Rue Mazira Mohamed Arezki,residential,,False,True,83.995,"LINESTRING (4.0493411 36.7149858, 4.0487039 36.7155423)",
26618031,,,,Boulevard Mouloud Maameri,residential,,False,False,77.129,"LINESTRING (4.0493411 36.7149858, 4.0491541 36.7150559, 4.0485572 36.7152795)",
26618031,,,,Boulevard Mouloud Maameri,residential,,False,True,109.936,"LINESTRING (4.0493411 36.7149858, 4.0501007 36.714719, 4.0504651 36.7145791)",
26617888,,,,Boulevard Haddadou Mohamed Arezki,residential,50,False,False,81.682,"LINESTRING (4.0476795 36.7121415, 4.0468654 36.7124787)",
26617888,,,,Boulevard Haddadou Mohamed Arezki,residential,50,False,True,71.557,"LINESTRING (4.0476795 36.7121415, 4.048384 36.711833)",
26618083,,,,Rue Douar Mohamed,residential,,False,True,47.929,"LINESTRING (4.0476795 36.7121415, 4.047909 36.7125313)",
26617978,,,,Rue Berahmoune Akli,residential,,True,False,67.924,"LINESTRING (4.0513484 36.7135111, 4.0520297 36.7132375)",
26618103,,,,Rue Madame,residential,,False,False,74.776,"LINESTRING (4.0513484 36.7135111, 4.0509945 36.7129014)",
26618104,,,,Impasse Fassi Arezki,residential,,False,False,27.246,"LINESTRING (4.0513484 36.7135111, 4.0514783 36.7137329)",
26618104,,,,Impasse Fassi Arezki,residential,,False,True,27.246,"LINESTRING (4.0514783 36.7137329, 4.0513484 36.7135111)",
26618109,,,,Rue Frères Aimen,residential,,False,True,76.728,"LINESTRING (4.0490038 36.7128847, 4.0486247 36.7122652)",
288864920,,,RN 12,Avenue Abane Ramdane,primary,60,False,False,39.963,"LINESTRING (4.0490038 36.7128847, 4.0485965 36.7130349)",
288864920,,,RN 12,Avenue Abane Ramdane,primary,60,False,True,82.372,"LINESTRING (4.0490038 36.7128847, 4.049849 36.7125852)",
26618110,,,,Rue Jérusalem,residential,,True,False,36.526,"LINESTRING (4.0490038 36.7128847, 4.0490276 36.7129315, 4.0491108 36.7130948, 4.0491709 36.7131842)",
26618113,,,,Escalier du Palais,residential,,False,True,22.751,"LINESTRING (4.0492567 36.7133769, 4.0491709 36.7131842)",
26617970,,,,Rue Mohamed Khemisti,residential,,True,False,101.543,"LINESTRING (4.0496702 36.713397, 4.0493529 36.7135103, 4.049182 36.713577, 4.0486373 36.713782)",
26618113,,,,Escalier du Palais,residential,,False,False,22.751,"LINESTRING (4.0491709 36.7131842, 4.0492567 36.7133769)",
26618110,,,,Rue Jérusalem,residential,,True,False,56.964,"LINESTRING (4.0491709 36.7131842, 4.049291 36.7132255, 4.049437 36.713198, 4.0495485 36.7132324, 4.0496086 36.7133218, 4.0496702 36.713397)",
26617895,,,,Rue du 1e Novembre,residential,,False,False,26.162,"LINESTRING (4.0457676 36.7150453, 4.0455071 36.7149369)",
630379808,,,,Boulevard Commandant Arous Abderahmane,residential,,False,True,73.806,"LINESTRING (4.0457676 36.7150453, 4.0458387 36.7157066)",
"[26617979, 26617895]",,,,"['Rue Oubouzar Chérif', 'Rue du 1e Novembre']",residential,,False,"[False, True]",143.43200000000002,"LINESTRING (4.0457676 36.7150453, 4.0458265 36.7150433, 4.0459006 36.7150389, 4.0472935 36.7149857, 4.0473746 36.7149802)",
26618136,,,,Rue Souibes Rabah,residential,,True,False,101.898,"LINESTRING (4.0518574 36.7153171, 4.0520462 36.7154891, 4.0524047 36.7159324, 4.0525126 36.7160658)",
26618138,,,,Boulila Amar,residential,,True,False,109.064,"LINESTRING (4.0518574 36.7153171, 4.0528101 36.7153928, 4.053074 36.7154208)",
174859096,,,,Avenue de la Victoire,residential,,False,True,94.706,"LINESTRING (4.053074 36.7154208, 4.05413 36.7155148)",
724336449,,,,Rue Chikhi Amar,residential,,True,False,87.453,"LINESTRING (4.053074 36.7154208, 4.0529113 36.715608, 4.0525126 36.7160658)",
174859097,,,,Rue Souibes Rabah,residential,,True,False,9.022,"LINESTRING (4.0525126 36.7160658, 4.0525518 36.7161406)",
26618031,,,,Boulevard Mouloud Maameri,residential,,False,True,17.491,"LINESTRING (4.0517247 36.7141198, 4.051904 36.7140559)",
26618031,,,,Boulevard Mouloud Maameri,residential,,False,False,123.346,"LINESTRING (4.0517247 36.7141198, 4.0516857 36.7141337, 4.0504651 36.7145791)",
723261091,,,,Rue arsène,residential,,False,True,127.625,"LINESTRING (4.0517247 36.7141198, 4.0518238 36.7143141, 4.0518721 36.7144087, 4.0519043 36.7144775, 4.0519231 36.7145571, 4.0519284 36.7146302, 4.0519284 36.7147097, 4.0518882 36.7147635, 4.0518319 36.7148022, 4.0513702 36.7149697)",
288864920,,,RN 12,Avenue Abane Ramdane,primary,60,False,False,45.597,"LINESTRING (4.0503116 36.7124102, 4.049849 36.7125852)",
"[724740538, 26618246, 26618247]",yes,,RN 12,"['Avenue Abane Ramdane', 'Trémie']",primary,60,False,"[False, True]",258.27299999999997,"LINESTRING (4.0503116 36.7124102, 4.0506681 36.7122661, 4.0510678 36.7121155, 4.0515087 36.7119509, 4.0519361 36.7117798, 4.0525129 36.7115583, 4.0525558 36.7115411, 4.0525988 36.7115217, 4.0526578 36.7114895, 4.0528754 36.711343)",
26618263,,,RN 12,Avenue Abane Ramdane,primary,,True,False,130.865,"LINESTRING (4.0503116 36.7124102, 4.0504379 36.7123041, 4.0505963 36.7122346, 4.051428 36.7119065, 4.051467 36.7118869, 4.0514984 36.71186, 4.0515237 36.7118356, 4.0515493 36.7118049)",
26618103,,,,Rue Madame,residential,,False,True,70.318,"LINESTRING (4.0506589 36.7123291, 4.0509945 36.7129014)",
724740543,,,RN 12,Avenue Abane Ramdane,primary,,True,False,32.573,"LINESTRING (4.0506589 36.7123291, 4.0505487 36.7123711, 4.0505126 36.7123847, 4.0503116 36.7124102)",
724740535,,,RN 12,Avenue Abane Ramdane,primary,,True,False,76.63,"LINESTRING (4.052603 36.7115683, 4.0518375 36.7118819)",
26618277,,,,Rue Chikhi Amar,tertiary,,False,False,15.403,"LINESTRING (4.0528754 36.711343, 4.0529732 36.7114572)",
"[26618264, 724740537]",,,RN 12,Avenue Abane Ramdane,primary,,True,False,36.480000000000004,"LINESTRING (4.0528754 36.711343, 4.0528631 36.7113937, 4.052851 36.7114142, 4.0528321 36.7114341, 4.0527843 36.7114718, 4.0527326 36.7115068, 4.052603 36.7115683)",
"[724740538, 26618246, 26618247]",yes,,RN 12,"['Avenue Abane Ramdane', 'Trémie']",primary,60,False,"[False, True]",258.273,"LINESTRING (4.0528754 36.711343, 4.0526578 36.7114895, 4.0525988 36.7115217, 4.0525558 36.7115411, 4.0525129 36.7115583, 4.0519361 36.7117798, 4.0515087 36.7119509, 4.0510678 36.7121155, 4.0506681 36.7122661, 4.0503116 36.7124102)",
26617963,,,,Rue Capitaine Si Abdellah,residential,,True,False,65.27499999999999,"LINESTRING (4.0515755 36.7117605, 4.051579 36.7112869, 4.051576 36.7112696, 4.0515664 36.7112567, 4.051554 36.7112448, 4.0515417 36.7112345, 4.0515294 36.7112264, 4.051517 36.7112188, 4.0514883 36.7112069)",
724740539,,,,,primary,,True,False,8.974,"LINESTRING (4.0515755 36.7117605, 4.0515984 36.7117408, 4.0516262 36.7117257, 4.0516574 36.7117159)",roundabout
26617963,,,,Rue Capitaine Si Abdellah,residential,,True,False,10.914,"LINESTRING (4.0514883 36.7112069, 4.0514411 36.7112, 4.0514082 36.711197, 4.0513671 36.7112006)",
724750686,,,,Rue Capitaine Si Abdellah,residential,,True,False,15.108999999999998,"LINESTRING (4.0514883 36.7112069, 4.051456 36.7111928, 4.0514359 36.7111767, 4.0514265 36.7111616, 4.0514211 36.7111401, 4.0514184 36.7111154, 4.0514178 36.7110954)",
224222886,,,,,residential,,True,False,76.194,"LINESTRING (4.0494909 36.711963, 4.049849 36.7125852)",
724750685,,,,Rue Capitaine Si Abdellah,residential,,False,False,84.208,"LINESTRING (4.0494909 36.711963, 4.0486247 36.7122652)",
724750685,,,,Rue Capitaine Si Abdellah,residential,,False,True,187.615,"LINESTRING (4.0494909 36.711963, 4.0511627 36.7113045, 4.0513671 36.7112006)",
26618031,,,,Boulevard Mouloud Maameri,residential,,False,False,83.461,"LINESTRING (4.0539016 36.7137587, 4.0530928 36.7136831, 4.0529729 36.7137013)",
724336393,,,,Rue Chikhi Amar,residential,,False,True,92.243,"LINESTRING (4.0539016 36.7137587, 4.0540301 36.712989, 4.0540305 36.712936)",
724336449,,,,Rue Chikhi Amar,residential,,True,False,204.303,"LINESTRING (4.0539016 36.7137587, 4.0538152 36.7143362, 4.0537789 36.7145432, 4.053735 36.7146389, 4.0536421 36.7147603, 4.053074 36.7154208)",
26618277,,,,Rue Chikhi Amar,tertiary,,False,True,15.403,"LINESTRING (4.0529732 36.7114572, 4.0528754 36.711343)",
724740536,,,,Rue Chikhi Amar,tertiary,,False,False,40.661,"LINESTRING (4.0529732 36.7114572, 4.0532254 36.7117619)",
26618279,,,,,residential,,True,False,35.759,"LINESTRING (4.0529732 36.7114572, 4.0529258 36.7114535, 4.0528825 36.7114648, 4.0528377 36.7114794, 4.0527957 36.7114971, 4.052603 36.7115683)",
"[26618280, 725035505]",,,,Rue Chefai Ahmed,tertiary,,True,False,19.372,"LINESTRING (4.0536684 36.7121108, 4.0538463 36.712051, 4.0538688 36.7120434)",
724336392,,,,Rue Chikhi Amar,residential,,False,True,36.85,"LINESTRING (4.0536684 36.7121108, 4.0538805 36.7123115, 4.0539318 36.7123661)",
724740536,,,,Rue Chikhi Amar,tertiary,,False,True,56.562,"LINESTRING (4.0536684 36.7121108, 4.0533508 36.7119319, 4.0532254 36.7117619)",
724336392,,,,Rue Chikhi Amar,residential,,False,False,56.885,"LINESTRING (4.0540305 36.712936, 4.0540587 36.7127474, 4.0540359 36.7125696, 4.0539857 36.7124325)",
724336393,,,,Rue Chikhi Amar,residential,,False,False,92.243,"LINESTRING (4.0540305 36.712936, 4.0540301 36.712989, 4.0539016 36.7137587)",
724740536,,,,Rue Chikhi Amar,tertiary,,False,True,40.661,"LINESTRING (4.0532254 36.7117619, 4.0529732 36.7114572)",
26618287,,,,,residential,,False,True,52.021,"LINESTRING (4.0532254 36.7117619, 4.0535842 36.7115969, 4.0537294 36.7115261)",
724740536,,,,Rue Chikhi Amar,tertiary,,False,False,56.562,"LINESTRING (4.0532254 36.7117619, 4.0533508 36.7119319, 4.0536684 36.7121108)",
26618276,,,,Rue Amena Mahieddine,residential,,False,False,55.242999999999995,"LINESTRING (4.0517029 36.7102668, 4.0516943 36.7106246, 4.0516899 36.7107635)",
"[26617888, 26618300]",,,,Boulevard Haddadou Mohamed Arezki,residential,50,False,False,267.69,"LINESTRING (4.0517029 36.7102668, 4.0511364 36.7108517, 4.0509218 36.7109687, 4.0492469 36.7115391)",
724740539,,,,,primary,,True,False,1.414,"LINESTRING (4.0516574 36.7117159, 4.0516729 36.7117132)",roundabout
224222888,,,,Rue de commerce,residential,,False,True,51.854,"LINESTRING (4.049849 36.7125852, 4.0501314 36.7129929)",
288864920,,,RN 12,Avenue Abane Ramdane,primary,60,False,False,82.372,"LINESTRING (4.049849 36.7125852, 4.0490038 36.7128847)",
288864920,,,RN 12,Avenue Abane Ramdane,primary,60,False,True,45.597,"LINESTRING (4.049849 36.7125852, 4.0503116 36.7124102)",
26618109,,,,Rue Frères Aimen,residential,,False,False,76.728,"LINESTRING (4.0486247 36.7122652, 4.0490038 36.7128847)",
26618109,,,,Rue Frères Aimen,residential,,False,True,52.631,"LINESTRING (4.0486247 36.7122652, 4.048384 36.711833)",
724750685,,,,Rue Capitaine Si Abdellah,residential,,False,False,70.325,"LINESTRING (4.0486247 36.7122652, 4.047909 36.7125313)",
724750685,,,,Rue Capitaine Si Abdellah,residential,,False,True,84.208,"LINESTRING (4.0486247 36.7122652, 4.0494909 36.711963)",
26618083,,,,Rue Douar Mohamed,residential,,False,False,47.929,"LINESTRING (4.047909 36.7125313, 4.0476795 36.7121415)",
224223087,,,,,residential,,False,True,71.517,"LINESTRING (4.047909 36.7125313, 4.0482473 36.7131145)",
724750685,,,,Rue Capitaine Si Abdellah,residential,,False,False,77.758,"LINESTRING (4.047909 36.7125313, 4.0471202 36.7128299)",
724750685,,,,Rue Capitaine Si Abdellah,residential,,False,True,70.325,"LINESTRING (4.047909 36.7125313, 4.0486247 36.7122652)",
26617979,,,,Rue Oubouzar Chérif,residential,,False,True,75.546,"LINESTRING (4.049003 36.7143798, 4.0482351 36.7146673)",
26618082,,,,Rue Zidane Amar,residential,,False,False,74.035,"LINESTRING (4.049003 36.7143798, 4.0486373 36.713782)",
26618082,,,,Rue Zidane Amar,residential,,False,True,35.958,"LINESTRING (4.049003 36.7143798, 4.0491677 36.714675)",
26617979,,,,Rue Oubouzar Chérif,residential,,False,False,107.452,"LINESTRING (4.049003 36.7143798, 4.0497149 36.7141177, 4.0500979 36.7139755)",
26617970,,,,Rue Mohamed Khemisti,residential,,True,False,75.857,"LINESTRING (4.0486373 36.713782, 4.0478652 36.7140689)",
26618082,,,,Rue Zidane Amar,residential,,False,True,74.035,"LINESTRING (4.0486373 36.713782, 4.049003 36.7143798)",
224222890,,,,Rue de Paris,residential,,True,False,70.375,"LINESTRING (4.0486373 36.713782, 4.0483199 36.7132025)",
373700702,,,,,primary,,True,False,15.465,"LINESTRING (4.047362 36.7134606, 4.0475184 36.7134004)",
479053306,,,,,primary,,True,False,12.582,"LINESTRING (4.047362 36.7134606, 4.0473914 36.7134901, 4.0474101 36.7135247, 4.0474168 36.713562)",roundabout
26618079,,,,Boulevard Kaci Iheddadene,residential,,False,True,120.675,"LINESTRING (4.0524545 36.7180194, 4.0518556 36.7170461)",
26618079,,,,Boulevard Kaci Iheddadene,residential,,False,False,120.675,"LINESTRING (4.0518556 36.7170461, 4.0524545 36.7180194)",
26618079,,,,Boulevard Kaci Iheddadene,residential,,False,True,75.936,"LINESTRING (4.0518556 36.7170461, 4.0515039 36.7164241)",
