osmid,ref,highway,oneway,reversed,length,lanes,maxspeed,junction,geometry
190432069,CW 76,secondary,False,False,299.352,,,,"LINESTRING (0.2459138 35.3767298, 0.2462014 35.3740479)"
190432069,CW 76,secondary,False,True,55.683,,,,"LINESTRING (0.2459138 35.3767298, 0.2458406 35.377227)"
190432075,,residential,False,False,92.377,,,,"LINESTRING (0.2459138 35.3767298, 0.2469299 35.3767913)"
190432075,,residential,False,True,98.772,,,,"LINESTRING (0.2459138 35.3767298, 0.2448304 35.3766365)"
190432075,,residential,False,False,74.841,,,,"LINESTRING (0.2469299 35.3767913, 0.247751 35.3768605)"
190432075,,residential,False,True,92.377,,,,"LINESTRING (0.2469299 35.3767913, 0.2459138 35.3767298)"
190432142,,residential,False,True,54.287,,,,"LINESTRING (0.2469299 35.3767913, 0.2468812 35.3772779)"
190432140,,residential,False,False,37.039,,,,"LINESTRING (0.2417754 35.3768105, 0.2417285 35.3771414)"
190432140,,residential,False,True,39.687,,,,"LINESTRING (0.2417754 35.3768105, 0.2418083 35.3764546)"
190432165,,residential,False,False,75.704,,,,"LINESTRING (0.2417754 35.3768105, 0.2426051 35.376887)"
190432165,,residential,False,True,126.77,,,,"LINESTRING (0.2417754 35.3768105, 0.2403839 35.3766987)"
190432075,,residential,False,False,28.412,,,,"LINESTRING (0.247751 35.3768605, 0.2480635 35.3768796)"
190432075,,residential,False,True,74.841,,,,"LINESTRING (0.247751 35.3768605, 0.2469299 35.3767913)"
190432107,,residential,False,True,119.13,,,,"LINESTRING (0.247751 35.3768605, 0.2476312 35.3779274)"
190432078,,residential,False,False,71.72,,,,"LINESTRING (0.2440148 35.3768726, 0.2448032 35.3769254)"
190432154,,residential,False,False,31.888,,,,"LINESTRING (0.2440148 35.3768726, 0.2440407 35.3765866)"
190432154,,residential,False,True,92.756,,,,"LINESTRING (0.2440148 35.3768726, 0.2439462 35.3777049)"
190432160,,residential,False,False,36.655,,,,"LINESTRING (0.2426051 35.376887, 0.2425648 35.377215)"
190432160,,residential,False,True,42.73,,,,"LINESTRING (0.2426051 35.376887, 0.242637 35.3765036)"
190432165,,residential,False,True,75.704,,,,"LINESTRING (0.2426051 35.376887, 0.2417754 35.3768105)"
190432075,,residential,False,False,35.658,,,,"LINESTRING (0.2480635 35.3768796, 0.248454 35.3769178)"
190432075,,residential,False,True,28.412,,,,"LINESTRING (0.2480635 35.3768796, 0.247751 35.3768605)"
190432096,,residential,False,True,119.441,,,,"LINESTRING (0.2480635 35.3768796, 0.2479463 35.3779495)"
190432075,,residential,False,False,36.052,,,,"LINESTRING (0.2489584 35.3768798, 0.2493519 35.3769265)"
190432121,,residential,False,True,126.789,,,,"LINESTRING (0.2489584 35.3768798, 0.2487926 35.378012)"
190432075,,residential,False,True,47.375,,,,"LINESTRING (0.2489584 35.3768798, 0.2486883 35.3768477, 0.248454 35.3769178)"
190432075,,residential,False,True,35.658,,,,"LINESTRING (0.248454 35.3769178, 0.2480635 35.3768796)"
190432118,,residential,False,True,119.063,,,,"LINESTRING (0.248454 35.3769178, 0.2483357 35.3779842)"
190432075,,residential,False,False,47.375,,,,"LINESTRING (0.248454 35.3769178, 0.2486883 35.3768477, 0.2489584 35.3768798)"
190432078,,residential,False,True,71.72,,,,"LINESTRING (0.2448032 35.3769254, 0.2440148 35.3768726)"
190432174,,residential,False,False,93.739,,,,"LINESTRING (0.2448032 35.3769254, 0.2447267 35.3777661)"
190432174,,residential,False,True,32.219,,,,"LINESTRING (0.2448032 35.3769254, 0.2448304 35.3766365)"
190432075,,residential,False,True,36.052,,,,"LINESTRING (0.2493519 35.3769265, 0.2489584 35.3768798)"
190432110,,residential,False,True,126.508,,,,"LINESTRING (0.2493519 35.3769265, 0.2492006 35.3780575)"
"[190432075, 190432103]",,residential,False,"[False, True]",124.782,,,,"LINESTRING (0.2493519 35.3769265, 0.2498678 35.3769878, 0.249781 35.3776813)"
190432113,,residential,False,True,38.543,,,,"LINESTRING (0.2403428 35.3770437, 0.2403839 35.3766987)"
190432181,,residential,False,False,126.102,,,,"LINESTRING (0.2403428 35.3770437, 0.2417285 35.3771414)"
190432140,,residential,False,False,46.167,,,,"LINESTRING (0.2417285 35.3771414, 0.2416717 35.377554)"
190432140,,residential,False,True,37.039,,,,"LINESTRING (0.2417285 35.3771414, 0.2417754 35.3768105)"
190432181,,residential,False,False,76.263,,,,"LINESTRING (0.2417285 35.3771414, 0.2425648 35.377215)"
190432181,,residential,False,True,126.102,,,,"LINESTRING (0.2417285 35.3771414, 0.2403428 35.3770437)"
190432160,,residential,False,False,43.706,,,,"LINESTRING (0.2425648 35.377215, 0.2425219 35.3776065)"
190432160,,residential,False,True,36.655,,,,"LINESTRING (0.2425648 35.377215, 0.2426051 35.376887)"
190432181,,residential,False,False,73.024,,,,"LINESTRING (0.2425648 35.377215, 0.2433641 35.3772959)"
190432181,,residential,False,True,76.263,,,,"LINESTRING (0.2425648 35.377215, 0.2417285 35.3771414)"
190432069,CW 76,secondary,False,False,55.683,,,,"LINESTRING (0.2458406 35.377227, 0.2459138 35.3767298)"
190432069,CW 76,secondary,False,True,33.137,,,,"LINESTRING (0.2458406 35.377227, 0.2457982 35.377523)"
190432092,,residential,False,False,94.514,,,,"LINESTRING (0.2458406 35.377227, 0.2468812 35.3772779)"
190432181,,residential,False,True,73.024,,,,"LINESTRING (0.2433641 35.3772959, 0.2425648 35.377215)"
190432092,,residential,False,True,94.514,,,,"LINESTRING (0.2468812 35.3772779, 0.2458406 35.377227)"
190432142,,residential,False,False,54.287,,,,"LINESTRING (0.2468812 35.3772779, 0.2469299 35.3767913)"
190432142,,residential,False,True,69.614,,,,"LINESTRING (0.2468812 35.3772779, 0.2468161 35.3779017)"
190432077,,residential,False,False,29.014,,,,"LINESTRING (0.2407973 35.3774993, 0.2411164 35.377519)"
190432125,,residential,False,False,48.673,,,,"LINESTRING (0.2407973 35.3774993, 0.2407511 35.3779354)"
190432077,,residential,False,False,50.496,,,,"LINESTRING (0.2411164 35.377519, 0.2416717 35.377554)"
190432077,,residential,False,True,29.014,,,,"LINESTRING (0.2411164 35.377519, 0.2407973 35.3774993)"
190432115,,residential,False,False,48.919,,,,"LINESTRING (0.2411164 35.377519, 0.241062 35.3779567)"
190432077,,residential,False,False,77.303,,,,"LINESTRING (0.2416717 35.377554, 0.2425219 35.3776065)"
190432077,,residential,False,True,50.496,,,,"LINESTRING (0.2416717 35.377554, 0.2411164 35.377519)"
190432140,,residential,False,True,46.167,,,,"LINESTRING (0.2416717 35.377554, 0.2417285 35.3771414)"
190432077,,residential,False,False,129.594,,,,"LINESTRING (0.2425219 35.3776065, 0.2439462 35.3777049)"
190432077,,residential,False,True,77.303,,,,"LINESTRING (0.2425219 35.3776065, 0.2416717 35.377554)"
190432160,,residential,False,False,49.905,,,,"LINESTRING (0.2425219 35.3776065, 0.2424686 35.3780532)"
190432160,,residential,False,True,43.706,,,,"LINESTRING (0.2425219 35.3776065, 0.2425648 35.377215)"
190432077,,residential,False,False,71.089,,,,"LINESTRING (0.2439462 35.3777049, 0.2447267 35.3777661)"
190432077,,residential,False,True,129.594,,,,"LINESTRING (0.2439462 35.3777049, 0.2425219 35.3776065)"
190432154,,residential,False,False,92.756,,,,"LINESTRING (0.2439462 35.3777049, 0.2440148 35.3768726)"
190432154,,residential,False,True,48.572,,,,"LINESTRING (0.2439462 35.3777049, 0.2439079 35.3781406)"
190432077,,residential,False,False,70.703,,,,"LINESTRING (0.2447267 35.3777661, 0.2455045 35.3778121)"
190432077,,residential,False,True,71.089,,,,"LINESTRING (0.2447267 35.3777661, 0.2439462 35.3777049)"
190432174,,residential,False,False,100.997,,,,"LINESTRING (0.2447267 35.3777661, 0.2446335 35.3786712)"
190432174,,residential,False,True,93.739,,,,"LINESTRING (0.2447267 35.3777661, 0.2448032 35.3769254)"
190432077,,residential,False,False,50.94,,,,"LINESTRING (0.2455045 35.3778121, 0.2460651 35.3778427)"
190432077,,residential,False,True,70.703,,,,"LINESTRING (0.2455045 35.3778121, 0.2447267 35.3777661)"
190432145,,secondary,False,False,102.146,,,,"LINESTRING (0.2455045 35.3778121, 0.2454245 35.3787284)"
328234522,CW 76,secondary,True,False,41.743,,,,"LINESTRING (0.2455045 35.3778121, 0.2457982 35.377523)"
190432153,,residential,False,False,46.29,,,,"LINESTRING (0.2511801 35.3777776, 0.2511254 35.3781915)"
89970908,CW 76,secondary,False,True,101.724,,,,"LINESTRING (0.2460651 35.3778427, 0.2459549 35.3787531)"
190432077,,residential,False,True,50.94,,,,"LINESTRING (0.2460651 35.3778427, 0.2455045 35.3778121)"
328234523,,residential,False,False,68.403,,,,"LINESTRING (0.2460651 35.3778427, 0.2468161 35.3779017)"
190432142,,residential,False,False,69.614,,,,"LINESTRING (0.2468161 35.3779017, 0.2468812 35.3772779)"
190432142,,residential,False,True,101.88,,,,"LINESTRING (0.2468161 35.3779017, 0.2467344 35.3788155)"
328234523,,residential,False,False,73.955,,,,"LINESTRING (0.2468161 35.3779017, 0.2476312 35.3779274)"
328234523,,residential,False,True,68.403,,,,"LINESTRING (0.2468161 35.3779017, 0.2460651 35.3778427)"
190432107,,residential,False,False,119.13,,,,"LINESTRING (0.2476312 35.3779274, 0.247751 35.3768605)"
190432107,,residential,False,True,104.782,,,,"LINESTRING (0.2476312 35.3779274, 0.2475258 35.3788658)"
328234523,,residential,False,False,28.673,,,,"LINESTRING (0.2476312 35.3779274, 0.2479463 35.3779495)"
328234523,,residential,False,True,73.955,,,,"LINESTRING (0.2476312 35.3779274, 0.2468161 35.3779017)"
190432125,,residential,False,False,50.385,,,,"LINESTRING (0.2407511 35.3779354, 0.2407177 35.3783877)"
190432125,,residential,False,True,48.673,,,,"LINESTRING (0.2407511 35.3779354, 0.2407973 35.3774993)"
190432149,,residential,False,False,28.286,,,,"LINESTRING (0.2407511 35.3779354, 0.241062 35.3779567)"
190432096,,residential,False,False,119.441,,,,"LINESTRING (0.2479463 35.3779495, 0.2480635 35.3768796)"
328234523,,residential,False,False,35.514,,,,"LINESTRING (0.2479463 35.3779495, 0.2483357 35.3779842)"
328234523,,residential,False,True,28.673,,,,"LINESTRING (0.2479463 35.3779495, 0.2476312 35.3779274)"
190432115,,residential,False,False,50.5,,,,"LINESTRING (0.241062 35.3779567, 0.2410078 35.3784087)"
190432115,,residential,False,True,48.919,,,,"LINESTRING (0.241062 35.3779567, 0.2411164 35.377519)"
190432149,,residential,False,False,127.977,,,,"LINESTRING (0.241062 35.3779567, 0.2424686 35.3780532)"
190432149,,residential,False,True,28.286,,,,"LINESTRING (0.241062 35.3779567, 0.2407511 35.3779354)"
190432118,,residential,False,False,119.063,,,,"LINESTRING (0.2483357 35.3779842, 0.248454 35.3769178)"
190432118,,residential,False,True,103.454,,,,"LINESTRING (0.2483357 35.3779842, 0.2482329 35.3789108)"
328234523,,residential,False,False,41.539,,,,"LINESTRING (0.2483357 35.3779842, 0.2487926 35.378012)"
328234523,,residential,False,True,35.514,,,,"LINESTRING (0.2483357 35.3779842, 0.2479463 35.3779495)"
190432121,,residential,False,False,126.789,,,,"LINESTRING (0.2487926 35.378012, 0.2489584 35.3768798)"
190432121,,residential,False,True,103.676,,,,"LINESTRING (0.2487926 35.378012, 0.248657 35.3789378)"
328234523,,residential,False,False,37.335,,,,"LINESTRING (0.2487926 35.378012, 0.2492006 35.3780575)"
328234523,,residential,False,True,41.539,,,,"LINESTRING (0.2487926 35.378012, 0.2483357 35.3779842)"
190432149,,residential,False,False,130.852,,,,"LINESTRING (0.2424686 35.3780532, 0.2439079 35.3781406)"
190432149,,residential,False,True,127.977,,,,"LINESTRING (0.2424686 35.3780532, 0.241062 35.3779567)"
190432160,,residential,False,False,51.097,,,,"LINESTRING (0.2424686 35.3780532, 0.2424132 35.3785105)"
190432160,,residential,False,True,49.905,,,,"LINESTRING (0.2424686 35.3780532, 0.2425219 35.3776065)"
190432110,,residential,False,False,126.508,,,,"LINESTRING (0.2492006 35.3780575, 0.2493519 35.3769265)"
190432110,,residential,False,True,101.463,,,,"LINESTRING (0.2492006 35.3780575, 0.2490793 35.3789646)"
328234523,,residential,False,False,48.108,,,,"LINESTRING (0.2492006 35.3780575, 0.2497291 35.3780962)"
328234523,,residential,False,True,37.335,,,,"LINESTRING (0.2492006 35.3780575, 0.2487926 35.378012)"
190432103,,residential,False,False,46.374,,,,"LINESTRING (0.2497291 35.3780962, 0.249781 35.3776813)"
190432103,,residential,False,True,100.874,,,,"LINESTRING (0.2497291 35.3780962, 0.2496162 35.3789987)"
328234523,,residential,False,False,74.403,,,,"LINESTRING (0.2497291 35.3780962, 0.2505469 35.378152)"
328234523,,residential,False,True,48.108,,,,"LINESTRING (0.2497291 35.3780962, 0.2492006 35.3780575)"
190432149,,residential,False,True,130.852,,,,"LINESTRING (0.2439079 35.3781406, 0.2424686 35.3780532)"
190432154,,residential,False,False,48.572,,,,"LINESTRING (0.2439079 35.3781406, 0.2439462 35.3777049)"
190432154,,residential,False,True,52.961,,,,"LINESTRING (0.2439079 35.3781406, 0.2438459 35.3786142)"
190432082,,residential,False,True,81.253,,,,"LINESTRING (0.2505469 35.378152, 0.2504615 35.3788794)"
328234523,,residential,False,False,52.632,,,,"LINESTRING (0.2505469 35.378152, 0.2511254 35.3781915)"
328234523,,residential,False,True,74.403,,,,"LINESTRING (0.2505469 35.378152, 0.2497291 35.3780962)"
190432082,,residential,False,False,119.57000000000001,,,,"LINESTRING (0.2505469 35.378152, 0.2505818 35.3777796, 0.2505416 35.3777053, 0.249781 35.3776813)"
190432153,,residential,False,True,46.29,,,,"LINESTRING (0.2511254 35.3781915, 0.2511801 35.3777776)"
328234523,,residential,False,True,52.632,,,,"LINESTRING (0.2511254 35.3781915, 0.2505469 35.378152)"
190432153,,residential,False,False,137.728,,,,"LINESTRING (0.2511254 35.3781915, 0.2510786 35.378924, 0.2504615 35.3788794)"
123263804,,secondary,False,False,11.041,2,80,,"LINESTRING (0.2405964 35.3783789, 0.2407177 35.3783877)"
190432070,,residential,False,False,112.536,,,,"LINESTRING (0.2405964 35.3783789, 0.2411115 35.3792997)"
123263804,,secondary,False,False,26.405,2,80,,"LINESTRING (0.2407177 35.3783877, 0.2410078 35.3784087)"
123263804,,secondary,False,True,11.041,2,80,,"LINESTRING (0.2407177 35.3783877, 0.2405964 35.3783789)"
190432125,,residential,False,True,50.385,,,,"LINESTRING (0.2407177 35.3783877, 0.2407511 35.3779354)"
123263804,,secondary,False,False,127.919,2,80,,"LINESTRING (0.2410078 35.3784087, 0.2424132 35.3785105)"
123263804,,secondary,False,True,26.405,2,80,,"LINESTRING (0.2410078 35.3784087, 0.2407177 35.3783877)"
190432115,,residential,False,True,50.5,,,,"LINESTRING (0.2410078 35.3784087, 0.241062 35.3779567)"
123263804,,secondary,False,False,130.403,2,80,,"LINESTRING (0.2424132 35.3785105, 0.2438459 35.3786142)"
123263804,,secondary,False,True,127.919,2,80,,"LINESTRING (0.2424132 35.3785105, 0.2410078 35.3784087)"
190432160,,residential,False,True,51.097,,,,"LINESTRING (0.2424132 35.3785105, 0.2424686 35.3780532)"
123263804,,secondary,False,False,71.686,2,80,,"LINESTRING (0.2438459 35.3786142, 0.2446335 35.3786712)"
123263804,,secondary,False,True,130.403,2,80,,"LINESTRING (0.2438459 35.3786142, 0.2424132 35.3785105)"
190432138,,residential,False,True,97.02,,,,"LINESTRING (0.2438459 35.3786142, 0.2437787 35.379485)"
190432154,,residential,False,False,52.961,,,,"LINESTRING (0.2438459 35.3786142, 0.2439079 35.3781406)"
123263804,,secondary,False,False,71.995,2,80,,"LINESTRING (0.2446335 35.3786712, 0.2454245 35.3787284)"
123263804,,secondary,False,True,71.686,2,80,,"LINESTRING (0.2446335 35.3786712, 0.2438459 35.3786142)"
190432174,,residential,False,False,96.356,,,,"LINESTRING (0.2446335 35.3786712, 0.244552 35.3795352)"
190432174,,residential,False,True,100.997,,,,"LINESTRING (0.2446335 35.3786712, 0.2447267 35.3777661)"
123263804,,secondary,False,False,48.166,2,80,,"LINESTRING (0.2454245 35.3787284, 0.2459549 35.3787531)"
123263804,,secondary,False,True,71.995,2,80,,"LINESTRING (0.2454245 35.3787284, 0.2446335 35.3786712)"
190432145,,secondary,False,False,55.26,,,,"LINESTRING (0.2454245 35.3787284, 0.2453747 35.3792237)"
190432145,,secondary,False,True,102.146,,,,"LINESTRING (0.2454245 35.3787284, 0.2455045 35.3778121)"
123263804,,secondary,False,False,71.968,2,80,,"LINESTRING (0.2467344 35.3788155, 0.2475258 35.3788658)"
123263804,,secondary,False,True,71.011,2,80,,"LINESTRING (0.2467344 35.3788155, 0.2459549 35.3787531)"
190432133,,residential,False,True,93.658,,,,"LINESTRING (0.2467344 35.3788155, 0.2466504 35.379655)"
190432142,,residential,False,False,101.88,,,,"LINESTRING (0.2467344 35.3788155, 0.2468161 35.3779017)"
123263804,,secondary,False,False,64.302,2,80,,"LINESTRING (0.2475258 35.3788658, 0.2482329 35.3789108)"
123263804,,secondary,False,True,71.968,2,80,,"LINESTRING (0.2475258 35.3788658, 0.2467344 35.3788155)"
190432107,,residential,False,False,104.782,,,,"LINESTRING (0.2475258 35.3788658, 0.2476312 35.3779274)"
190432167,,residential,False,True,94.174,,,,"LINESTRING (0.2475258 35.3788658, 0.247441 35.3797099)"
190432082,,residential,False,False,81.253,,,,"LINESTRING (0.2504615 35.3788794, 0.2505469 35.378152)"
190432153,,residential,False,False,19.277,,,,"LINESTRING (0.2504615 35.3788794, 0.2504244 35.3790501)"
190432153,,residential,False,True,137.728,,,,"LINESTRING (0.2504615 35.3788794, 0.2510786 35.378924, 0.2511254 35.3781915)"
123263804,,secondary,False,False,38.567,2,80,,"LINESTRING (0.2482329 35.3789108, 0.248657 35.3789378)"
123263804,,secondary,False,True,64.302,2,80,,"LINESTRING (0.2482329 35.3789108, 0.2475258 35.3788658)"
190432076,,residential,False,True,94.718,,,,"LINESTRING (0.2482329 35.3789108, 0.2481901 35.3797619)"
190432118,,residential,False,False,103.454,,,,"LINESTRING (0.2482329 35.3789108, 0.2483357 35.3779842)"
123263804,,secondary,False,False,38.402,2,80,,"LINESTRING (0.248657 35.3789378, 0.2490793 35.3789646)"
123263804,,secondary,False,True,38.567,2,80,,"LINESTRING (0.248657 35.3789378, 0.2482329 35.3789108)"
190432121,,residential,False,False,103.676,,,,"LINESTRING (0.248657 35.3789378, 0.2487926 35.378012)"
123263804,,secondary,False,False,48.824,2,80,,"LINESTRING (0.2490793 35.3789646, 0.2496162 35.3789987)"
123263804,,secondary,False,True,38.402,2,80,,"LINESTRING (0.2490793 35.3789646, 0.248657 35.3789378)"
190432110,,residential,False,False,101.463,,,,"LINESTRING (0.2490793 35.3789646, 0.2492006 35.3780575)"
123263804,,secondary,False,False,73.495,2,80,,"LINESTRING (0.2496162 35.3789987, 0.2504244 35.3790501)"
123263804,,secondary,False,True,48.824,2,80,,"LINESTRING (0.2496162 35.3789987, 0.2490793 35.3789646)"
190432103,,residential,False,False,100.874,,,,"LINESTRING (0.2496162 35.3789987, 0.2497291 35.3780962)"
123263804,,secondary,False,True,73.495,2,80,,"LINESTRING (0.2504244 35.3790501, 0.2496162 35.3789987)"
190432136,,residential,False,False,65.067,,,,"LINESTRING (0.2504244 35.3790501, 0.2503421 35.3796314)"
190432153,,residential,False,True,19.277,,,,"LINESTRING (0.2504244 35.3790501, 0.2504615 35.3788794)"
190432079,,residential,False,False,48.388,,,,"LINESTRING (0.2453747 35.3792237, 0.2459077 35.3792463)"
190432145,,secondary,False,False,40.348,,,,"LINESTRING (0.2453747 35.3792237, 0.2453408 35.3795855)"
190432145,,secondary,False,True,55.26,,,,"LINESTRING (0.2453747 35.3792237, 0.2454245 35.3787284)"
89965292,CW 76,secondary,False,False,42.011,,,,"LINESTRING (0.2459077 35.3792463, 0.2458738 35.3796231)"
89965292,CW 76,secondary,False,True,55.008,,,,"LINESTRING (0.2459077 35.3792463, 0.2459549 35.3787531)"
190432079,,residential,False,True,48.388,,,,"LINESTRING (0.2459077 35.3792463, 0.2453747 35.3792237)"
190432070,,residential,False,True,112.536,,,,"LINESTRING (0.2411115 35.3792997, 0.2405964 35.3783789)"
190432071,,residential,False,False,96.684,,,,"LINESTRING (0.2411115 35.3792997, 0.2421747 35.3793673)"
190432070,,residential,False,False,104.19500000000001,,,,"LINESTRING (0.2411115 35.3792997, 0.2411975 35.3796054, 0.2414005 35.3798793, 0.2416896 35.3800703)"
190432071,,residential,False,False,39.166,,,,"LINESTRING (0.2421747 35.3793673, 0.2426054 35.3793946)"
190432071,,residential,False,True,96.684,,,,"LINESTRING (0.2421747 35.3793673, 0.2411115 35.3792997)"
190432087,,residential,False,True,81.3,,,,"LINESTRING (0.2421747 35.3793673, 0.2421029 35.3800961)"
190432071,,residential,False,False,39.867,,,,"LINESTRING (0.2426054 35.3793946, 0.2430438 35.3794225)"
190432071,,residential,False,True,39.166,,,,"LINESTRING (0.2426054 35.3793946, 0.2421747 35.3793673)"
190432080,,residential,False,True,81.26,,,,"LINESTRING (0.2426054 35.3793946, 0.2425258 35.3801225)"
190432071,,residential,False,False,66.988,,,,"LINESTRING (0.2430438 35.3794225, 0.2437787 35.379485)"
190432071,,residential,False,True,39.867,,,,"LINESTRING (0.2430438 35.3794225, 0.2426054 35.3793946)"
190432090,,residential,False,True,81.214,,,,"LINESTRING (0.2430438 35.3794225, 0.2429541 35.3801492)"
190432074,,residential,False,True,68.283,,,,"LINESTRING (0.2417599 35.3794589, 0.2416896 35.3800703)"
190432071,,residential,False,False,70.33,,,,"LINESTRING (0.2437787 35.379485, 0.244552 35.3795352)"
190432071,,residential,False,True,66.988,,,,"LINESTRING (0.2437787 35.379485, 0.2430438 35.3794225)"
190432138,,residential,False,False,97.02,,,,"LINESTRING (0.2437787 35.379485, 0.2438459 35.3786142)"
190432138,,residential,False,True,79.346,,,,"LINESTRING (0.2437787 35.379485, 0.2437074 35.3801962)"
190432117,,residential,False,False,18.984,,,,"LINESTRING (0.2511888 35.3795111, 0.2511695 35.3796811)"
190432147,,residential,False,True,65.391,,,,"LINESTRING (0.2511888 35.3795111, 0.2506646 35.3794908, 0.2506329 35.3796489)"
190432071,,residential,False,False,71.732,,,,"LINESTRING (0.244552 35.3795352, 0.2453408 35.3795855)"
190432071,,residential,False,True,70.33,,,,"LINESTRING (0.244552 35.3795352, 0.2437787 35.379485)"
190432174,,residential,False,False,79.189,,,,"LINESTRING (0.244552 35.3795352, 0.2445174 35.3802468)"
190432174,,residential,False,True,96.356,,,,"LINESTRING (0.244552 35.3795352, 0.2446335 35.3786712)"
190432071,,residential,False,False,48.503,,,,"LINESTRING (0.2453408 35.3795855, 0.2458738 35.3796231)"
190432071,,residential,False,True,71.732,,,,"LINESTRING (0.2453408 35.3795855, 0.244552 35.3795352)"
190432145,,secondary,False,True,40.348,,,,"LINESTRING (0.2453408 35.3795855, 0.2453747 35.3792237)"
89965292,CW 76,secondary,False,True,42.011,,,,"LINESTRING (0.2458738 35.3796231, 0.2459077 35.3792463)"
190432071,,residential,False,True,48.503,,,,"LINESTRING (0.2458738 35.3796231, 0.2453408 35.3795855)"
328234519,CW 76,secondary,True,False,40.246,,,,"LINESTRING (0.2458738 35.3796231, 0.2455872 35.3798995)"
328234520,,residential,False,False,70.497,,,,"LINESTRING (0.2458738 35.3796231, 0.2466504 35.379655)"
190432136,,residential,False,False,31.027,,,,"LINESTRING (0.2503421 35.3796314, 0.2503029 35.3799086)"
190432136,,residential,False,True,65.067,,,,"LINESTRING (0.2503421 35.3796314, 0.2504244 35.3790501)"
190432176,,residential,False,False,26.436,,,,"LINESTRING (0.2503421 35.3796314, 0.2506329 35.3796489)"
190432176,,residential,False,False,19.981,,,,"LINESTRING (0.2506329 35.3796489, 0.2508527 35.3796621)"
190432176,,residential,False,True,26.436,,,,"LINESTRING (0.2506329 35.3796489, 0.2503421 35.3796314)"
190432147,,residential,False,False,65.391,,,,"LINESTRING (0.2506329 35.3796489, 0.2506646 35.3794908, 0.2511888 35.3795111)"
190432133,,residential,False,False,93.658,,,,"LINESTRING (0.2466504 35.379655, 0.2467344 35.3788155)"
