osmid,highway,oneway,reversed,length,lanes,name,maxspeed,geometry,ref,bridge
386400965,residential,False,True,90.328,,,,"LINESTRING (3.5565567 36.7245234, 3.5564363 36.7243565, 3.5562802 36.7241412, 3.5562403 36.7240668, 3.5561397 36.7237887)",,
23381045,primary,False,True,164.05399999999997,2,,50,"LINESTRING (3.5521523 36.7242952, 3.5526689 36.7243012, 3.5533797 36.7243021, 3.5539891 36.724247)",RN 12,
23381122,residential,False,False,217.775,,,,"LINESTRING (3.5524098 36.7258843, 3.553105 36.725733, 3.5532681 36.7257674, 3.553311 36.7264072, 3.5537058 36.7269231)",,
23381122,residential,False,False,39.048,,,,"LINESTRING (3.5537058 36.7269231, 3.553723 36.727274)",,
23381122,residential,False,True,217.775,,,,"LINESTRING (3.5537058 36.7269231, 3.553311 36.7264072, 3.5532681 36.7257674, 3.553105 36.725733, 3.5524098 36.7258843)",,
23381124,residential,False,True,83.446,,,,"LINESTRING (3.5537058 36.7269231, 3.5539891 36.7267786, 3.5536801 36.7263659)",,
23381124,residential,False,False,83.446,,,,"LINESTRING (3.5536801 36.7263659, 3.5539891 36.7267786, 3.5537058 36.7269231)",,
23380783,residential,False,True,52.916,,,,"LINESTRING (3.5531308 36.7273083, 3.553723 36.727274)",,
23380783,residential,False,False,33.794,,,,"LINESTRING (3.5531308 36.7273083, 3.5527875 36.7273221, 3.5527531 36.727329)",,
23381139,residential,False,False,109.74799999999999,,,,"LINESTRING (3.5531308 36.7273083, 3.5534312 36.7277211, 3.552796 36.7277211)",,
23380787,residential,False,False,84.641,,,,"LINESTRING (3.552796 36.7277211, 3.552899 36.7284778)",,
23380787,residential,False,True,43.767,,,,"LINESTRING (3.552796 36.7277211, 3.5527531 36.727329)",,
23381139,residential,False,False,46.2,,,,"LINESTRING (3.552796 36.7277211, 3.5522811 36.7277693)",,
23381139,residential,False,True,109.74799999999999,,,,"LINESTRING (3.552796 36.7277211, 3.5534312 36.7277211, 3.5531308 36.7273083)",,
23380788,residential,False,False,60.597,,,,"LINESTRING (3.5522811 36.7277693, 3.5523326 36.7283127)",,
23380788,residential,False,True,44.426,,,,"LINESTRING (3.5522811 36.7277693, 3.5522553 36.7273703)",,
23381139,residential,False,False,47.731,,,,"LINESTRING (3.5522811 36.7277693, 3.5517489 36.7278174)",,
23381139,residential,False,True,46.2,,,,"LINESTRING (3.5522811 36.7277693, 3.552796 36.7277211)",,
23380797,residential,False,False,33.033,,,,"LINESTRING (3.5517489 36.7278174, 3.5517146 36.7275216)",,
23381139,residential,False,True,47.731,,,,"LINESTRING (3.5517489 36.7278174, 3.5522811 36.7277693)",,
23381045,primary,False,True,51.604,2,,50,"LINESTRING (3.5571648 36.7245566, 3.5577438 36.7245538)",RN 12,
23381045,primary,False,False,45.06,2,,50,"LINESTRING (3.5571648 36.7245566, 3.5570704 36.7245566, 3.5566597 36.7245406)",RN 12,
23381143,residential,False,False,59.283,,,,"LINESTRING (3.5571648 36.7245566, 3.5570939 36.7246942, 3.5571242 36.7250777)",,
23380894,residential,False,True,41.158,,,,"LINESTRING (3.5571912 36.726724, 3.5567294 36.726727)",,
23381143,residential,False,True,74.701,,,,"LINESTRING (3.5571912 36.726724, 3.5571705 36.7260524)",,
23380894,residential,False,False,124.84,,,,"LINESTRING (3.5571912 36.726724, 3.5582907 36.7266885, 3.5583702 36.7267021, 3.5584141 36.7267373, 3.5584596 36.7267753, 3.5584923 36.7268436)",,
23380894,residential,False,False,41.158,,,,"LINESTRING (3.5567294 36.726727, 3.5571912 36.726724)",,
23381146,residential,False,False,74.473,,,,"LINESTRING (3.5567294 36.726727, 3.5566849 36.7260582)",,
23380894,residential,False,True,121.377,,,,"LINESTRING (3.5567294 36.726727, 3.5561157 36.7267577, 3.5554711 36.7267408, 3.5554494 36.7267417, 3.5554209 36.726746, 3.5553952 36.7267531, 3.5553737 36.7267619)",,
23381045,primary,False,False,9.377,2,,50,"LINESTRING (3.5566597 36.7245406, 3.5565567 36.7245234)",RN 12,
23381146,residential,False,True,60.58,,,,"LINESTRING (3.5566597 36.7245406, 3.5566626 36.7250854)",,
23381045,primary,False,True,45.06,2,,50,"LINESTRING (3.5566597 36.7245406, 3.5570704 36.7245566, 3.5571648 36.7245566)",RN 12,
23381143,residential,False,False,73.837,,,,"LINESTRING (3.5571345 36.725389, 3.5571705 36.7260524)",,
23381143,residential,False,True,34.627,,,,"LINESTRING (3.5571345 36.725389, 3.5571242 36.7250777)",,
23381149,residential,False,False,42.041,,,,"LINESTRING (3.5571345 36.725389, 3.556663 36.7254005)",,
23381149,residential,False,True,121.309,,,,"LINESTRING (3.5571345 36.725389, 3.5576558 36.7253807, 3.5584952 36.7253621)",,
23381146,residential,False,False,35.038,,,,"LINESTRING (3.556663 36.7254005, 3.5566626 36.7250854)",,
23381146,residential,False,True,73.159,,,,"LINESTRING (3.556663 36.7254005, 3.5566849 36.7260582)",,
23381149,residential,False,True,42.041,,,,"LINESTRING (3.556663 36.7254005, 3.5571345 36.725389)",,
23381164,residential,False,False,117.193,,,,"LINESTRING (3.5584851 36.7260279, 3.5571705 36.7260524)",,
484438552,secondary,False,False,69.282,2,Ticemlal Said Street,50,"LINESTRING (3.5584851 36.7260279, 3.5584964 36.7254049)",CW 25,
484438552,secondary,False,True,90.70500000000001,2,Ticemlal Said Street,50,"LINESTRING (3.5584851 36.7260279, 3.5584886 36.7266521, 3.5584923 36.7268436)",CW 25,
23381143,residential,False,False,74.701,,,,"LINESTRING (3.5571705 36.7260524, 3.5571912 36.726724)",,
23381143,residential,False,True,73.837,,,,"LINESTRING (3.5571705 36.7260524, 3.5571345 36.725389)",,
23381164,residential,False,True,117.193,,,,"LINESTRING (3.5571705 36.7260524, 3.5584851 36.7260279)",,
23381146,residential,False,False,73.159,,,,"LINESTRING (3.5566849 36.7260582, 3.556663 36.7254005)",,
23381146,residential,False,True,74.473,,,,"LINESTRING (3.5566849 36.7260582, 3.5567294 36.726727)",,
23381165,residential,False,False,56.663,,,,"LINESTRING (3.5566849 36.7260582, 3.5560497 36.7260801)",,
23381165,residential,False,True,63.724,,,,"LINESTRING (3.5553352 36.7261018, 3.5560497 36.7260801)",,
1047839446,residential,False,False,22.463,2,Rue Yahia Boushaki,50,"LINESTRING (3.5553352 36.7261018, 3.5553173 36.7259003)",,
1047839446,residential,False,True,73.48,2,Rue Yahia Boushaki,50,"LINESTRING (3.5553352 36.7261018, 3.5553737 36.7267619)",,
484438552,secondary,False,True,4.76,2,Ticemlal Said Street,50,"LINESTRING (3.5584952 36.7253621, 3.5584964 36.7254049)",CW 25,
23381149,residential,False,False,121.309,,,,"LINESTRING (3.5584952 36.7253621, 3.5576558 36.7253807, 3.5571345 36.725389)",,
484438552,secondary,False,False,92.04599999999999,2,Ticemlal Said Street,50,"LINESTRING (3.5584952 36.7253621, 3.5584771 36.7251039, 3.5584716 36.7250797, 3.5584558 36.7250552, 3.5584321 36.7250362, 3.5584027 36.7250238, 3.5578252 36.7250481)",CW 25,
23381143,residential,False,False,34.627,,,,"LINESTRING (3.5571242 36.7250777, 3.5571345 36.725389)",,
23381210,residential,False,True,62.563,,,,"LINESTRING (3.5571242 36.7250777, 3.5578252 36.7250481)",,
23381143,residential,False,True,59.283,,,,"LINESTRING (3.5571242 36.7250777, 3.5570939 36.7246942, 3.5571648 36.7245566)",,
1047839446,residential,False,False,52.473,2,Rue Yahia Boushaki,50,"LINESTRING (3.5553173 36.7259003, 3.5552754 36.7254296)",,
1047839446,residential,False,True,22.463,2,Rue Yahia Boushaki,50,"LINESTRING (3.5553173 36.7259003, 3.5553352 36.7261018)",,
23381228,residential,False,True,214.71500000000003,,,,"LINESTRING (3.5553173 36.7259003, 3.5550874 36.7259168, 3.554766 36.7259441, 3.5544668 36.7259876, 3.5544094 36.7260063, 3.5543817 36.7260379, 3.5543774 36.7260797, 3.5543838 36.7261352, 3.5544179 36.7262427, 3.5544487 36.7263118, 3.5544817 36.726363, 3.5545094 36.7264048, 3.5545403 36.7264389, 3.5545744 36.7264688, 3.5546265 36.7265054, 3.5547316 36.7265762, 3.554971 36.7267141, 3.555151 36.7268038, 3.5552851 36.7268406)",,
23380783,residential,False,True,11.787,,,,"LINESTRING (3.5552851 36.7268406, 3.5553737 36.7267619)",,
23380783,residential,False,False,162.68900000000002,,,,"LINESTRING (3.5552851 36.7268406, 3.5550706 36.7271432, 3.5547873 36.727274, 3.553723 36.727274)",,
23381228,residential,False,False,214.71500000000003,,,,"LINESTRING (3.5552851 36.7268406, 3.555151 36.7268038, 3.554971 36.7267141, 3.5547316 36.7265762, 3.5546265 36.7265054, 3.5545744 36.7264688, 3.5545403 36.7264389, 3.5545094 36.7264048, 3.5544817 36.726363, 3.5544487 36.7263118, 3.5544179 36.7262427, 3.5543838 36.7261352, 3.5543774 36.7260797, 3.5543817 36.7260379, 3.5544094 36.7260063, 3.5544668 36.7259876, 3.554766 36.7259441, 3.5550874 36.7259168, 3.5553173 36.7259003)",,
23381165,residential,False,False,63.724,,,,"LINESTRING (3.5560497 36.7260801, 3.5553352 36.7261018)",,
23381165,residential,False,True,56.663,,,,"LINESTRING (3.5560497 36.7260801, 3.5566849 36.7260582)",,
23381218,residential,False,True,163.215,,,,"LINESTRING (3.5560497 36.7260801, 3.5560186 36.7251899, 3.5560305 36.7251455, 3.5560667 36.7251063, 3.5561337 36.7250815, 3.5566626 36.7250854)",,
23381230,residential,False,False,107.996,,,,"LINESTRING (3.5588643 36.7215846, 3.5576541 36.7216328)",,
23381324,secondary,False,False,14.501,,,,"LINESTRING (3.5588643 36.7215846, 3.5588033 36.7214637)",,
23381325,secondary,False,True,27.863,,,,"LINESTRING (3.5588643 36.7215846, 3.5589869 36.7218151)",,
23381230,residential,False,False,95.702,,,,"LINESTRING (3.5576541 36.7216328, 3.5565812 36.7216672)",,
23381230,residential,False,True,107.996,,,,"LINESTRING (3.5576541 36.7216328, 3.5588643 36.7215846)",,
23381234,residential,False,False,52.067,,,,"LINESTRING (3.5576541 36.7216328, 3.5576798 36.7221006)",,
23381234,residential,False,True,56.588,,,,"LINESTRING (3.557717 36.7239304, 3.5577141 36.7234215)",,
23381325,secondary,False,False,110.03,,,,"LINESTRING (3.557717 36.7239304, 3.5587956 36.723449)",,
23381326,secondary,False,False,69.36,,,,"LINESTRING (3.557717 36.7239304, 3.5577438 36.7245538)",,
23381045,primary,False,False,51.604,2,,50,"LINESTRING (3.5577438 36.7245538, 3.5571648 36.7245566)",RN 12,
23381045,primary,False,True,5.02,2,,50,"LINESTRING (3.5577438 36.7245538, 3.5578001 36.7245525)",RN 12,
23381326,secondary,False,True,69.36,,,,"LINESTRING (3.5577438 36.7245538, 3.557717 36.7239304)",,
23381324,secondary,False,False,12.691,,,,"LINESTRING (3.5585527 36.7209775, 3.558531 36.7208647)",,
23381324,secondary,False,True,58.495,,,,"LINESTRING (3.5585527 36.7209775, 3.5588033 36.7214637)",,
1156522069,residential,False,False,223.87999999999997,,,,"LINESTRING (3.5585527 36.7209775, 3.5583222 36.7208271, 3.5582692 36.7208178, 3.5582201 36.7208209, 3.5578322 36.7209213, 3.5575372 36.7209879, 3.5574111 36.7210309, 3.5573253 36.7210331, 3.5572582 36.7210309, 3.5571483 36.7210266, 3.5570705 36.7210309, 3.5570115 36.7210739, 3.5568398 36.7211492, 3.5566467 36.7211857, 3.5565528 36.7211879, 3.556475 36.7211664, 3.5563651 36.7210976, 3.5562927 36.7210116)",,
23381325,secondary,False,False,8.273,,,,"LINESTRING (3.5587956 36.723449, 3.5588471 36.7233871)",,
23381325,secondary,False,True,110.03,,,,"LINESTRING (3.5587956 36.723449, 3.557717 36.7239304)",,
23381349,residential,False,True,160.818,,,,"LINESTRING (3.5587956 36.723449, 3.5590703 36.7235247, 3.5592848 36.7235178, 3.560023 36.7233802, 3.5605466 36.7232701)",,
23381325,secondary,False,False,3.152,,,,"LINESTRING (3.5591475 36.7229743, 3.5591389 36.7229468)",,
23381325,secondary,False,True,53.139,,,,"LINESTRING (3.5591475 36.7229743, 3.5588471 36.7233871)",,
23381357,residential,False,True,126.594,,,,"LINESTRING (3.5591475 36.7229743, 3.5604092 36.7224514)",,
23381325,secondary,False,False,31.37,,,,"LINESTRING (3.5590461 36.7220932, 3.5589869 36.7218151)",,
23381325,secondary,False,True,50.103,,,,"LINESTRING (3.5590461 36.7220932, 3.5590869 36.7225426)",,
23381366,residential,False,True,121.778,,,,"LINESTRING (3.5590461 36.7220932, 3.5576798 36.7221006)",,
23381357,residential,False,False,126.594,,,,"LINESTRING (3.5604092 36.7224514, 3.5591475 36.7229743)",,
23381342,residential,False,False,92.84500000000001,,,,"LINESTRING (3.5604092 36.7224514, 3.5605466 36.7228161, 3.5605466 36.7231463, 3.5605466 36.7232701)",,
312467128,residential,False,False,150.718,,,,"LINESTRING (3.5604092 36.7224514, 3.5604649 36.722416, 3.5611594 36.7219744, 3.5612935 36.7218239, 3.5613525 36.7216605, 3.561374 36.7214283)",,
312467137,residential,False,False,73.826,,,,"LINESTRING (3.5604092 36.7224514, 3.5603708 36.722255, 3.5603682 36.7219433, 3.5603869 36.7217906)",,
23381045,primary,False,False,195.465,2,,50,"LINESTRING (3.5599715 36.7243433, 3.5592076 36.7244672, 3.5586926 36.7245291, 3.5584302 36.7245383, 3.5578001 36.7245525)",RN 12,
23381045,primary,False,True,200.66400000000002,2,,50,"LINESTRING (3.5599715 36.7243433, 3.5601807 36.72433, 3.5610012 36.7243036, 3.5618426 36.7243709, 3.5621773 36.7243433, 3.5622117 36.7243296)",RN 12,
23381342,residential,False,True,158.889,,,,"LINESTRING (3.5599715 36.7243433, 3.5600981 36.7242625, 3.5605208 36.7240682, 3.5606925 36.7239787, 3.5607525 36.7238755, 3.5607354 36.7237242, 3.5605637 36.7233183, 3.5605466 36.7232701)",,
23381343,residential,False,False,49.729,,,,"LINESTRING (3.5560748 36.7234628, 3.5566327 36.7234559)",,
386400965,residential,False,False,36.697,,,,"LINESTRING (3.5560748 36.7234628, 3.5561397 36.7237887)",,
386400965,residential,False,True,43.066,,,,"LINESTRING (3.5560748 36.7234628, 3.5559718 36.7230844)",,
23381234,residential,False,False,56.588,,,,"LINESTRING (3.5577141 36.7234215, 3.557717 36.7239304)",,
23381234,residential,False,True,48.965,,,,"LINESTRING (3.5577141 36.7234215, 3.5577056 36.7229812)",,
23381343,residential,False,False,101.053,,,,"LINESTRING (3.5577141 36.7234215, 3.5588471 36.7233871)",,
23381343,residential,False,True,96.457,,,,"LINESTRING (3.5577141 36.7234215, 3.5566327 36.7234559)",,
23381325,secondary,False,False,53.139,,,,"LINESTRING (3.5588471 36.7233871, 3.5591475 36.7229743)",,
23381325,secondary,False,True,8.273,,,,"LINESTRING (3.5588471 36.7233871, 3.5587956 36.723449)",,
23381343,residential,False,True,101.053,,,,"LINESTRING (3.5588471 36.7233871, 3.5577141 36.7234215)",,
23381342,residential,False,False,158.889,,,,"LINESTRING (3.5605466 36.7232701, 3.5605637 36.7233183, 3.5607354 36.7237242, 3.5607525 36.7238755, 3.5606925 36.7239787, 3.5605208 36.7240682, 3.5600981 36.7242625, 3.5599715 36.7243433)",,
23381342,residential,False,True,92.845,,,,"LINESTRING (3.5605466 36.7232701, 3.5605466 36.7231463, 3.5605466 36.7228161, 3.5604092 36.7224514)",,
23381349,residential,False,False,160.81800000000004,,,,"LINESTRING (3.5605466 36.7232701, 3.560023 36.7233802, 3.5592848 36.7235178, 3.5590703 36.7235247, 3.5587956 36.723449)",,
123917121,residential,False,False,242.77,,,,"LINESTRING (3.5556456 36.7219186, 3.552935 36.7221336)",,
386400965,residential,False,False,26.497,,,,"LINESTRING (3.5556456 36.7219186, 3.5557229 36.7221487)",,
386400965,residential,False,True,54.504000000000005,,,,"LINESTRING (3.5556456 36.7219186, 3.5553091 36.7216695, 3.5551964 36.721586)",,
23381366,residential,False,False,78.056,,,,"LINESTRING (3.5557229 36.7221487, 3.5565983 36.7221281)",,
386400965,residential,False,False,13.682,,,,"LINESTRING (3.5557229 36.7221487, 3.5557557 36.7222689)",,
386400965,residential,False,True,26.497,,,,"LINESTRING (3.5557229 36.7221487, 3.5556456 36.7219186)",,
23381234,residential,False,False,48.192,,,,"LINESTRING (3.5576798 36.7221006, 3.5576798 36.722534)",,
23381234,residential,False,True,52.067,,,,"LINESTRING (3.5576798 36.7221006, 3.5576541 36.7216328)",,
23381366,residential,False,False,121.778,,,,"LINESTRING (3.5576798 36.7221006, 3.5590461 36.7220932)",,
23381366,residential,False,True,96.44,,,,"LINESTRING (3.5576798 36.7221006, 3.5565983 36.7221281)",,
23381371,unclassified,False,False,68.889,,,,"LINESTRING (3.555843 36.722589, 3.5566155 36.7225684)",,
386400965,residential,False,False,5.36,,,,"LINESTRING (3.555843 36.722589, 3.555843 36.7226372)",,
386400965,residential,False,True,36.434,,,,"LINESTRING (3.555843 36.722589, 3.5557557 36.7222689)",,
23381234,residential,False,False,49.78,,,,"LINESTRING (3.5576798 36.722534, 3.5577056 36.7229812)",,
23381234,residential,False,True,48.192,,,,"LINESTRING (3.5576798 36.722534, 3.5576798 36.7221006)",,
23381371,unclassified,False,False,125.415,,,,"LINESTRING (3.5576798 36.722534, 3.5590869 36.7225426)",,
23381371,unclassified,False,True,94.935,,,,"LINESTRING (3.5576798 36.722534, 3.5566155 36.7225684)",,
23381325,secondary,False,False,50.103,,,,"LINESTRING (3.5590869 36.7225426, 3.5590461 36.7220932)",,
23381325,secondary,False,True,45.183,,,,"LINESTRING (3.5590869 36.7225426, 3.5591389 36.7229468)",,
23381371,unclassified,False,True,125.415,,,,"LINESTRING (3.5590869 36.7225426, 3.5576798 36.722534)",,
23381372,residential,False,False,58.909,,,,"LINESTRING (3.5559632 36.7230087, 3.5566241 36.7230018)",,
386400965,residential,False,False,8.452,,,,"LINESTRING (3.5559632 36.7230087, 3.5559718 36.7230844)",,
386400965,residential,False,True,42.676,,,,"LINESTRING (3.5559632 36.7230087, 3.555843 36.7226372)",,
23381234,residential,False,False,48.965,,,,"LINESTRING (3.5577056 36.7229812, 3.5577141 36.7234215)",,
23381234,residential,False,True,49.78,,,,"LINESTRING (3.5577056 36.7229812, 3.5576798 36.722534)",,
23381372,residential,False,False,127.803,,,,"LINESTRING (3.5577056 36.7229812, 3.5591389 36.7229468)",,
23381372,residential,False,True,96.418,,,,"LINESTRING (3.5577056 36.7229812, 3.5566241 36.7230018)",,
23381325,secondary,False,False,45.183,,,,"LINESTRING (3.5591389 36.7229468, 3.5590869 36.7225426)",,
23381325,secondary,False,True,3.152,,,,"LINESTRING (3.5591389 36.7229468, 3.5591475 36.7229743)",,
23381372,residential,False,True,127.803,,,,"LINESTRING (3.5591389 36.7229468, 3.5577056 36.7229812)",,
23381230,residential,False,False,39.33,,,,"LINESTRING (3.5565812 36.7216672, 3.5561406 36.7216867)",,
23381230,residential,False,True,95.702,,,,"LINESTRING (3.5565812 36.7216672, 3.5576541 36.7216328)",,
23381382,residential,False,False,51.272,,,,"LINESTRING (3.5565812 36.7216672, 3.5565983 36.7221281)",,
1156522068,residential,False,True,77.798,,,,"LINESTRING (3.5565812 36.7216672, 3.5564858 36.7215104, 3.5563892 36.721347, 3.5563356 36.7211857, 3.5562927 36.7210116)",,
23381366,residential,False,False,96.44,,,,"LINESTRING (3.5565983 36.7221281, 3.5576798 36.7221006)",,
23381366,residential,False,True,78.056,,,,"LINESTRING (3.5565983 36.7221281, 3.5557229 36.7221487)",,
23381382,residential,False,False,48.983,,,,"LINESTRING (3.5565983 36.7221281, 3.5566155 36.7225684)",,
23381382,residential,False,True,51.272,,,,"LINESTRING (3.5565983 36.7221281, 3.5565812 36.7216672)",,
23381371,unclassified,False,False,94.935,,,,"LINESTRING (3.5566155 36.7225684, 3.5576798 36.722534)",,
23381371,unclassified,False,True,68.889,,,,"LINESTRING (3.5566155 36.7225684, 3.555843 36.722589)",,
23381382,residential,False,False,48.198,,,,"LINESTRING (3.5566155 36.7225684, 3.5566241 36.7230018)",,
23381382,residential,False,True,48.983,,,,"LINESTRING (3.5566155 36.7225684, 3.5565983 36.7221281)",,
23381372,residential,False,False,96.418,,,,"LINESTRING (3.5566241 36.7230018, 3.5577056 36.7229812)",,
23381372,residential,False,True,58.909,,,,"LINESTRING (3.5566241 36.7230018, 3.5559632 36.7230087)",,
23381382,residential,False,False,50.5,,,,"LINESTRING (3.5566241 36.7230018, 3.5566327 36.7234559)",,
23381382,residential,False,True,48.198,,,,"LINESTRING (3.5566241 36.7230018, 3.5566155 36.7225684)",,
23381343,residential,False,False,96.457,,,,"LINESTRING (3.5566327 36.7234559, 3.5577141 36.7234215)",,
23381343,residential,False,True,49.729,,,,"LINESTRING (3.5566327 36.7234559, 3.5560748 36.7234628)",,
23381382,residential,False,True,50.5,,,,"LINESTRING (3.5566327 36.7234559, 3.5566241 36.7230018)",,
23381387,residential,False,False,22.821,,,,"LINESTRING (3.5537659 36.7235935, 3.553826 36.723793)",,
23381387,residential,False,True,52.534,,,,"LINESTRING (3.5539891 36.724247, 3.553826 36.723793)",,
23381045,primary,False,False,164.054,2,,50,"LINESTRING (3.5539891 36.724247, 3.5533797 36.7243021, 3.5526689 36.7243012, 3.5521523 36.7242952)",RN 12,
23381045,primary,False,True,58.41,2,,50,"LINESTRING (3.5539891 36.724247, 3.5541951 36.7242264, 3.5545813 36.7242057, 3.5546414 36.7242126)",RN 12,
386400965,residential,False,True,36.697,,,,"LINESTRING (3.5561397 36.7237887, 3.5560748 36.7234628)",,
23381412,residential,False,False,97.486,,,,"LINESTRING (3.5561397 36.7237887, 3.555328 36.723676, 3.555058 36.7236781)",,
386400965,residential,False,False,90.328,,,,"LINESTRING (3.5561397 36.7237887, 3.5562403 36.7240668, 3.5562802 36.7241412, 3.5564363 36.7243565, 3.5565567 36.7245234)",,
23381412,residential,False,False,43.652,,,,"LINESTRING (3.555058 36.7236781, 3.5545727 36.7237311)",,
1156522063,residential,False,False,66.595,,,,"LINESTRING (3.555058 36.7236781, 3.5550583 36.724277)",,
23381412,residential,False,True,97.486,,,,"LINESTRING (3.555058 36.7236781, 3.555328 36.723676, 3.5561397 36.7237887)",,
23381387,residential,False,False,52.534,,,,"LINESTRING (3.553826 36.723793, 3.5539891 36.724247)",,
23381387,residential,False,True,22.821,,,,"LINESTRING (3.553826 36.723793, 3.5537659 36.7235935)",,
23381412,residential,False,False,73.574,,,,"LINESTRING (3.553826 36.723793, 3.5530106 36.7238962)",,
23381412,residential,False,True,66.929,,,,"LINESTRING (3.553826 36.723793, 3.5543324 36.7237586, 3.5545727 36.7237311)",,
23381412,residential,False,True,73.574,,,,"LINESTRING (3.5530106 36.7238962, 3.553826 36.723793)",,
23381045,primary,False,True,37.84,2,,50,"LINESTRING (3.5546414 36.7242126, 3.5550583 36.724277)",RN 12,
23381421,residential,False,True,53.889,,,,"LINESTRING (3.5546414 36.7242126, 3.5545727 36.7237311)",,
23381045,primary,False,False,58.41,2,,50,"LINESTRING (3.5546414 36.7242126, 3.5545813 36.7242057, 3.5541951 36.7242264, 3.5539891 36.724247)",RN 12,
23381421,residential,False,False,52.47,,,,"LINESTRING (3.5544097 36.7227404, 3.5544869 36.7232082)",,
23381428,residential,False,False,73.522,,,,"LINESTRING (3.5544097 36.7227404, 3.5552326 36.7226942)",,
23381428,residential,False,True,91.57300000000001,,,,"LINESTRING (3.5544097 36.7227404, 3.5540835 36.7227404, 3.5536887 36.7227954, 3.5533883 36.7228023)",,
