osmid,ref,highway,maxspeed,oneway,reversed,length,geometry,name,bridge
311558469,RN 43,primary,80,False,False,15.506,"LINESTRING (6.5703278 36.8104335, 6.5701797 36.8103601)",,
321636994,,residential,,False,False,53.721000000000004,"LINESTRING (6.5703278 36.8104335, 6.5704704 36.8101797, 6.5704869 36.8099753)",,
305717172,RN 43,primary,80,False,False,144.972,"LINESTRING (6.5641476 36.8096528, 6.5649607 36.8097309, 6.5657634 36.8098147)",,
305717172,RN 43,primary,80,False,True,109.141,"LINESTRING (6.5641476 36.8096528, 6.5639547 36.8096683, 6.5632913 36.8098643, 6.562967 36.8098807)",,
321636989,,residential,,False,False,132.288,"LINESTRING (6.5641476 36.8096528, 6.5642079 36.8095615, 6.5644932 36.8094199, 6.5649615 36.8092818, 6.5652819 36.8091436, 6.5654149 36.8090749)",,
305717172,RN 43,primary,80,False,True,9.66,"LINESTRING (6.562967 36.8098807, 6.5628585 36.8098817)",,
305717172,RN 43,primary,80,False,False,109.141,"LINESTRING (6.562967 36.8098807, 6.5632913 36.8098643, 6.5639547 36.8096683, 6.5641476 36.8096528)",,
800131130,,residential,,False,True,231.846,"LINESTRING (6.562967 36.8098807, 6.5633494 36.8088166, 6.5634352 36.8084687, 6.5635666 36.8078545)",,
305717172,RN 43,primary,80,False,False,9.66,"LINESTRING (6.5628585 36.8098817, 6.562967 36.8098807)",,
474210436,,residential,60,False,False,148.95600000000002,"LINESTRING (6.5648762 36.8050964, 6.5651464 36.805838, 6.5653548 36.8061675, 6.5654886 36.8063337)",rue de lardja,
800131124,,residential,,False,True,121.499,"LINESTRING (6.5648762 36.8050964, 6.5641406 36.8051292, 6.563969 36.8051851, 6.5635264 36.8051915)",,
"[321636988, 474210436]",,residential,60,False,False,103.658,"LINESTRING (6.5654886 36.8063337, 6.5658173 36.8068256, 6.5660257 36.8071607)",rue de lardja,
474210436,,residential,60,False,True,148.95600000000002,"LINESTRING (6.5654886 36.8063337, 6.5653548 36.8061675, 6.5651464 36.805838, 6.5648762 36.8050964)",rue de lardja,
800131126,,residential,,False,True,210.616,"LINESTRING (6.5654886 36.8063337, 6.5655461 36.8062503, 6.5656534 36.8061966, 6.5662301 36.8060828, 6.5664285 36.8060677, 6.5665573 36.8061021, 6.5666673 36.8061579, 6.5667772 36.8062696, 6.5668577 36.8064135, 6.5670374 36.8069439)",,
800131128,,residential,,False,False,137.223,"LINESTRING (6.5654886 36.8063337, 6.5654093 36.806581, 6.5653342 36.8069697, 6.5653189 36.807555)",,
321636988,,residential,,False,False,75.773,"LINESTRING (6.5663048 36.8080681, 6.5662062 36.8082358, 6.5661323 36.8084134, 6.5661137 36.8085428, 6.5661939 36.8087095)",,
321636988,,residential,,False,True,104.201,"LINESTRING (6.5663048 36.8080681, 6.5662679 36.8078214, 6.5661569 36.8075352, 6.5660257 36.8071607)",,
321638253,,residential,,False,False,65.568,"LINESTRING (6.5663048 36.8080681, 6.566465 36.8081964, 6.566576 36.808295, 6.5667504 36.8085325)",,
321636989,,residential,,False,False,9.365,"LINESTRING (6.5661939 36.8087095, 6.566291 36.8086771)",,
321636989,,residential,,False,True,32.817,"LINESTRING (6.5661939 36.8087095, 6.565872 36.8088533)",,
321636988,,residential,,False,True,75.773,"LINESTRING (6.5661939 36.8087095, 6.5661137 36.8085428, 6.5661323 36.8084134, 6.5662062 36.8082358, 6.5663048 36.8080681)",,
321636989,,residential,,False,True,26.638,"LINESTRING (6.5675037 36.8083993, 6.5672055 36.808419)",,
