osmid,ref,name,highway,maxspeed,oneway,reversed,length,width,geometry,lanes,junction,bridge,tunnel
214448667,,,secondary,,False,True,12.463000000000001,,"LINESTRING (6.833357 36.6514243, 6.8333771 36.6514537, 6.8334078 36.6514708, 6.8334645 36.6514878)",,,,
118448543,CW 6,شارع الإخوة كافي,secondary,50,False,False,55.823,,"LINESTRING (6.8376893 36.651438, 6.8375334 36.6519242)",,,,
118448543,CW 6,شارع الإخوة كافي,secondary,50,False,True,18.865,,"LINESTRING (6.8376893 36.651438, 6.837743 36.6512739)",,,,
214448717,,Avenue 20 août 1955,residential,50,True,False,33.156,8,"LINESTRING (6.8376893 36.651438, 6.837327 36.6513715)",,,,
214448504,,,secondary,,False,False,33.001,,"LINESTRING (6.8334645 36.6514878, 6.8330969 36.651521)",,,,
214448667,,,secondary,,False,False,12.463000000000001,,"LINESTRING (6.8334645 36.6514878, 6.8334078 36.6514708, 6.8333771 36.6514537, 6.833357 36.6514243)",,,,
214448667,,,secondary,,False,True,29.073999999999998,,"LINESTRING (6.8334645 36.6514878, 6.8335555 36.6514727, 6.8336489 36.6514556, 6.8337767 36.6514156)",,,,
214448557,,,residential,,False,False,78.623,8,"LINESTRING (6.8380348 36.6514956, 6.837832 36.6521837)",,,,
214448717,,Avenue 20 août 1955,residential,50,True,False,31.48,8,"LINESTRING (6.8380348 36.6514956, 6.8376893 36.651438)",,,,
214448449,,,secondary,,False,False,197.315,,"LINESTRING (6.8330969 36.651521, 6.8308921 36.6516622)",2,,,
214448504,,,secondary,,False,True,33.001,,"LINESTRING (6.8330969 36.651521, 6.8334645 36.6514878)",,,,
214448395,,ZRIBA,residential,,False,True,69.92099999999999,,"LINESTRING (6.8330969 36.651521, 6.8330902 36.6517281, 6.8331011 36.6518184, 6.8330739 36.6521486)",,,,
214448449,,,secondary,,False,True,25.644,,"LINESTRING (6.8330969 36.651521, 6.833267 36.6514668, 6.833357 36.6514243)",2,,,
214448293,,Avenue Bachir Boukadoum,secondary,50,False,False,58.456,,"LINESTRING (6.8344149 36.6515348, 6.8337767 36.6514156)",,,,
214448538,,,residential,50,True,False,91.283,8,"LINESTRING (6.8344149 36.6515348, 6.8342313 36.6523424)",,,,
214448293,,Avenue Bachir Boukadoum,secondary,50,False,True,105.80799999999999,,"LINESTRING (6.8344149 36.6515348, 6.8350441 36.6516523, 6.8355708 36.651748)",,,,
214448549,,,residential,,False,False,102.238,,"LINESTRING (6.8396802 36.6516445, 6.8399621 36.6507533)",,,,
214448549,,,residential,,False,True,16.04,,"LINESTRING (6.8396802 36.6516445, 6.8396317 36.6517834)",,,,
214448718,,Avenue 20 août 1955,residential,50,True,False,105.222,8,"LINESTRING (6.8396802 36.6516445, 6.8408282 36.6518617)",,,,
214448449,,,secondary,,False,True,197.315,,"LINESTRING (6.8308921 36.6516622, 6.8330969 36.651521)",2,,,
214448571,,,residential,,False,True,82.019,,"LINESTRING (6.8308921 36.6516622, 6.830968 36.6517231, 6.8312623 36.6523303)",,,,
214448293,,Avenue Bachir Boukadoum,secondary,50,False,True,144.781,,"LINESTRING (6.8355708 36.651748, 6.8371504 36.6520469)",,,,
214448494,,Rue Kedid Youcef,residential,50,True,False,78.519,8,"LINESTRING (6.8355708 36.651748, 6.8357398 36.651055)",,,,
214448293,,Avenue Bachir Boukadoum,secondary,50,False,False,105.80799999999999,,"LINESTRING (6.8355708 36.651748, 6.8350441 36.6516523, 6.8344149 36.6515348)",,,,
214448549,,,residential,,False,False,16.04,,"LINESTRING (6.8396317 36.6517834, 6.8396802 36.6516445)",,,,
214448553,,,residential,,False,False,79.858,,"LINESTRING (6.8396317 36.6517834, 6.8394365 36.6524843)",,,,
214448717,,Avenue 20 août 1955,residential,50,True,False,146.009,8,"LINESTRING (6.8396317 36.6517834, 6.8380348 36.6514956)",,,,
214448492,,,residential,,False,True,99.287,,"LINESTRING (6.8408282 36.6518617, 6.84105 36.6509867)",,,,
214448676,,,residential,,False,False,17.784,,"LINESTRING (6.8408282 36.6518617, 6.8407753 36.6520159)",,,,
118448543,CW 6,شارع الإخوة كافي,secondary,50,False,True,55.823,,"LINESTRING (6.8375334 36.6519242, 6.8376893 36.651438)",,,,
217752322,,,secondary,,True,False,11.513,,"LINESTRING (6.8375334 36.6519242, 6.8375507 36.6520268)",,,,
214448510,,,residential,50,True,False,80.127,8,"LINESTRING (6.8407753 36.6520159, 6.8405808 36.6527194)",,,,
214448676,,,residential,,False,True,17.784,,"LINESTRING (6.8407753 36.6520159, 6.8408282 36.6518617)",,,,
214448612,,,residential,,True,False,105.281,8,"LINESTRING (6.8407753 36.6520159, 6.8406911 36.6520054, 6.8396317 36.6517834)",,,,
217752321,,,secondary,,True,False,11.738,,"LINESTRING (6.8374542 36.6520085, 6.8375334 36.6519242)",,,,
217752323,,,secondary,,True,False,9.786999999999999,,"LINESTRING (6.8374542 36.6520085, 6.8374744 36.6520017, 6.8374963 36.6520002, 6.8375176 36.6520043, 6.8375364 36.6520135, 6.8375507 36.6520268)",,roundabout,,
214448385,,,residential,,False,False,261.908,,"LINESTRING (6.8334115 36.6520546, 6.8329211 36.6543769)",,,,
217752320,,,secondary,,True,False,8.532,,"LINESTRING (6.8375592 36.6520693, 6.8376084 36.6521351)",,,,
217752323,,,secondary,,True,False,9.788,,"LINESTRING (6.8375592 36.6520693, 6.8375509 36.6520856, 6.8375367 36.652099, 6.837518 36.6521082, 6.8374967 36.6521124, 6.8374748 36.652111)",,roundabout,,
214448393,,,residential,,False,False,125.311,,"LINESTRING (6.8336273 36.6520999, 6.8333804 36.6532093)",,,,
214448291,CW 6,Bachir Boukadoum Avenue,secondary,50,False,False,12.216,,"LINESTRING (6.8376084 36.6521351, 6.8374748 36.652111)",,,,
214448291,CW 6,Bachir Boukadoum Avenue,secondary,50,False,True,20.666,,"LINESTRING (6.8376084 36.6521351, 6.837832 36.6521837)",,,,
214448397,,,residential,,False,True,26.188,,"LINESTRING (6.8330739 36.6521486, 6.8327809 36.6521631)",,,,
214448395,,ZRIBA,residential,,False,False,69.92099999999999,,"LINESTRING (6.8330739 36.6521486, 6.8331011 36.6518184, 6.8330902 36.6517281, 6.8330969 36.651521)",,,,
214448397,,,residential,,False,False,244.399,,"LINESTRING (6.8330739 36.6521486, 6.8331253 36.6521672, 6.8326559 36.6542867)",,,,
214448397,,,residential,,False,False,26.188,,"LINESTRING (6.8327809 36.6521631, 6.8330739 36.6521486)",,,,
214448400,,,residential,,False,False,28.219,,"LINESTRING (6.8327809 36.6521631, 6.8325 36.6522798)",,,,
214448400,,,residential,,False,True,217.006,,"LINESTRING (6.8327809 36.6521631, 6.8324725 36.6538619, 6.8323447 36.6540732)",,,,
214448290,,Bachir Boukadoum Avenue,secondary,50,False,False,146.986,,"LINESTRING (6.837832 36.6521837, 6.8394365 36.6524843)",2,,,
214448291,CW 6,Bachir Boukadoum Avenue,secondary,50,False,False,20.666,,"LINESTRING (6.837832 36.6521837, 6.8376084 36.6521351)",,,,
214448557,,,residential,,False,True,78.623,8,"LINESTRING (6.837832 36.6521837, 6.8380348 36.6514956)",,,,
214448599,CW 6,,secondary,55,True,False,83.072,,"LINESTRING (6.837832 36.6521837, 6.8376495 36.6528688, 6.8376409 36.6529148)",,,,
214448400,,,residential,,False,False,27.48,,"LINESTRING (6.8325 36.6522798, 6.8321922 36.6522895)",,,,
214448400,,,residential,,False,True,28.219,,"LINESTRING (6.8325 36.6522798, 6.8327809 36.6521631)",,,,
317117954,,,residential,,False,False,185.371,,"LINESTRING (6.8325 36.6522798, 6.8324242 36.652613, 6.832155 36.6539237)",,,,
214448400,,,residential,,False,True,83.079,,"LINESTRING (6.8312623 36.6523303, 6.8321922 36.6522895)",,,,
214448571,,,residential,,False,True,105.581,,"LINESTRING (6.8312623 36.6523303, 6.8316911 36.6532153)",,,,
214448571,,,residential,,False,False,82.019,,"LINESTRING (6.8312623 36.6523303, 6.830968 36.6517231, 6.8308921 36.6516622)",,,,
214448388,,ZRIBA,residential,,False,False,110.937,,"LINESTRING (6.8342313 36.6523424, 6.8339526 36.6533147)",,,,
214448472,,,residential,,False,False,84.049,,"LINESTRING (6.8342313 36.6523424, 6.8351552 36.6524905)",,,,
214448522,,Rue Kedid Youcef,residential,50,True,False,72.399,8,"LINESTRING (6.8353782 36.6523805, 6.8355708 36.651748)",,,,
214448713,,,residential,,True,False,19.395999999999997,,"LINESTRING (6.8353782 36.6523805, 6.8354244 36.6524034, 6.8354586 36.6524374, 6.835477 36.6524784, 6.8354774 36.652522)",,roundabout,,
214448290,,Bachir Boukadoum Avenue,secondary,50,False,False,105.375,,"LINESTRING (6.8394365 36.6524843, 6.8405808 36.6527194)",2,,,
214448290,,Bachir Boukadoum Avenue,secondary,50,False,True,146.986,,"LINESTRING (6.8394365 36.6524843, 6.837832 36.6521837)",2,,,
214448536,,,residential,,False,False,82.245,,"LINESTRING (6.8394365 36.6524843, 6.8392121 36.6532017)",,,,
214448553,,,residential,,False,True,79.858,,"LINESTRING (6.8394365 36.6524843, 6.8396317 36.6517834)",,,,
214448472,,,residential,,False,True,84.049,,"LINESTRING (6.8351552 36.6524905, 6.8342313 36.6523424)",,,,
214448713,,,residential,,True,False,27.047999999999995,,"LINESTRING (6.8351552 36.6524905, 6.8351671 36.6524511, 6.8351936 36.6524166, 6.835232 36.6523902, 6.8352786 36.6523746, 6.835329 36.6523713, 6.8353782 36.6523805)",,roundabout,,
214448312,,Avenue Magharbi,residential,50,False,True,133.585,12,"LINESTRING (6.8354774 36.652522, 6.8369368 36.6527911)",,,,
214448713,,,residential,,True,False,24.782,,"LINESTRING (6.8354774 36.652522, 6.8354635 36.6525575, 6.8354378 36.6525883, 6.8354022 36.6526121, 6.8353597 36.6526269, 6.8353138 36.6526314, 6.8352681 36.6526254)",,roundabout,,
214448571,,,residential,,False,False,101.223,,"LINESTRING (6.8352681 36.6526254, 6.8350464 36.6534255, 6.8349877 36.653503)",,,,
214448713,,,residential,,True,False,19.419,,"LINESTRING (6.8352681 36.6526254, 6.8352197 36.6526055, 6.8351822 36.6525738, 6.8351599 36.652534, 6.8351552 36.6524905)",,roundabout,,
214448290,,Bachir Boukadoum Avenue,secondary,50,False,True,105.375,,"LINESTRING (6.8405808 36.6527194, 6.8394365 36.6524843)",2,,,
214448510,,,residential,50,True,False,89.938,8,"LINESTRING (6.8405808 36.6527194, 6.8403404 36.6535049)",,,,
214448560,CW 6,,secondary,50,False,False,36.748,12,"LINESTRING (6.8376409 36.6529148, 6.8372376 36.6528475)",,,,
214448583,,,residential,50,False,True,143.758,12,"LINESTRING (6.8376409 36.6529148, 6.8390819 36.6531737, 6.8392121 36.6532017)",,,,
214448393,,,residential,,False,False,130.281,,"LINESTRING (6.8333804 36.6532093, 6.8331293 36.6543635)",,,,
214448393,,,residential,,False,True,125.311,,"LINESTRING (6.8333804 36.6532093, 6.8336273 36.6520999)",,,,
214448466,,,residential,,False,False,23.303,,"LINESTRING (6.8333804 36.6532093, 6.833635 36.6532562)",,,,
214448536,,,residential,,False,False,103.066,,"LINESTRING (6.8391951 36.6532644, 6.8389723 36.6541739)",,,,
214448536,,,residential,,False,True,7.135,,"LINESTRING (6.8391951 36.6532644, 6.8392121 36.6532017)",,,,
214448474,,,residential,,False,True,105.628,,"LINESTRING (6.8391951 36.6532644, 6.8392687 36.6532842, 6.8403404 36.6535049)",,,,
214448390,,,residential,,False,False,109.018,,"LINESTRING (6.833635 36.6532562, 6.8334531 36.6542257)",,,,
214448466,,,residential,,False,False,29.07,,"LINESTRING (6.833635 36.6532562, 6.8339526 36.6533147)",,,,
214448466,,,residential,,False,True,23.303,,"LINESTRING (6.833635 36.6532562, 6.8333804 36.6532093)",,,,
214448388,,ZRIBA,residential,,False,True,110.937,,"LINESTRING (6.8339526 36.6533147, 6.8342313 36.6523424)",,,,
214448466,,,residential,,False,False,94.683,,"LINESTRING (6.8339526 36.6533147, 6.8349877 36.653503)",,,,
214448466,,,residential,,False,True,29.07,,"LINESTRING (6.8339526 36.6533147, 6.833635 36.6532562)",,,,
214448571,,,residential,,False,False,28.704,,"LINESTRING (6.8318077 36.6534559, 6.8316911 36.6532153)",,,,
214448571,,,residential,,False,True,61.397,,"LINESTRING (6.8318077 36.6534559, 6.8319203 36.6536884, 6.8320135 36.6538047, 6.832155 36.6539237)",,,,
