osmid,oneway,ref,highway,maxspeed,reversed,length,geometry,lanes,junction
41932502,False,RN 106,primary,60,False,44.776,"LINESTRING (4.6717075 36.131811, 4.6722016 36.1318648)",,
120440916,False,RN 106,primary,50,False,113.307,"LINESTRING (4.6717075 36.131811, 4.6705932 36.1313331)",,
321697783,False,,residential,,False,74.505,"LINESTRING (4.6717075 36.131811, 4.6713111 36.1323996)",,
321697803,False,,residential,,True,21.689,"LINESTRING (4.6717075 36.131811, 4.6717441 36.1316182)",,
41932502,False,RN 106,primary,60,True,44.346,"LINESTRING (4.6726943 36.1318912, 4.6722016 36.1318648)",,
393368678,True,RN 106,primary,60,False,12.542,"LINESTRING (4.6726943 36.1318912, 4.672832 36.1318724)",,
393368680,False,,residential,,True,41.472,"LINESTRING (4.6726943 36.1318912, 4.672272 36.1317403)",,
321805691,False,,residential,,False,6.23,"LINESTRING (4.6744712 36.131985, 4.6744689 36.131929)",,
321805691,False,,residential,,True,55.199,"LINESTRING (4.6744712 36.131985, 4.6744217 36.1324798)",,
377969386,True,RN 106,primary,60,False,58.79,"LINESTRING (4.6744712 36.131985, 4.6738166 36.1319813)",,
393368679,False,,residential,,True,6.805,"LINESTRING (4.6738227 36.1319203, 4.6738166 36.1319813)",,
321808323,False,,residential,,True,94.018,"LINESTRING (4.6738227 36.1319203, 4.6738598 36.131675, 4.6740134 36.1310896)",,
393368678,True,RN 106,primary,60,False,58.073,"LINESTRING (4.6738227 36.1319203, 4.6740785 36.1319291, 4.6742787 36.131934, 4.6744689 36.131929)",,
318151794,False,CW 42,secondary,,False,100.937,"LINESTRING (4.6671877 36.1297973, 4.6672081 36.1307049)",2,
321805630,False,,residential,,False,48.776,"LINESTRING (4.6671877 36.1297973, 4.6666587 36.129698)",,
318151794,False,CW 42,secondary,,True,68.702,"LINESTRING (4.6671877 36.1297973, 4.6672142 36.1295936, 4.6672565 36.1294646, 4.6674279 36.1292217)",2,
318151794,False,CW 42,secondary,,False,52.573,"LINESTRING (4.6672678 36.1316783, 4.6673396 36.1317504, 4.6676343 36.1319744, 4.6676932 36.1319987)",2,
318151794,False,CW 42,secondary,,True,79.39699999999999,"LINESTRING (4.6672678 36.1316783, 4.6672425 36.1316236, 4.6672265 36.1315262, 4.667214 36.1309689)",2,
172361508,True,,primary,50,False,13.707,"LINESTRING (4.668253 36.1320733, 4.6682784 36.1320753, 4.6683081 36.1320856, 4.6683303 36.132102, 4.6683456 36.1321251, 4.6683501 36.1321509)",,roundabout
239777837,False,,residential,,False,100.962,"LINESTRING (4.668253 36.1320733, 4.6682479 36.1319108, 4.6686977 36.1312599)",,
172361508,True,,primary,50,False,10.078,"LINESTRING (4.6683501 36.1321509, 4.6683435 36.1321765, 4.6683152 36.1322073, 4.6682868 36.1322198)",,roundabout
377969374,False,RN 106,primary,,True,66.522,"LINESTRING (4.6683501 36.1321509, 4.6684436 36.1321127, 4.6688942 36.1319914, 4.6690474 36.1319515)",,
172361508,True,,primary,50,False,9.434,"LINESTRING (4.668171 36.1321197, 4.6681941 36.132093, 4.6682214 36.132079, 4.668253 36.1320733)",,roundabout
318151794,False,CW 42,secondary,,True,45.445,"LINESTRING (4.668171 36.1321197, 4.6678857 36.132078, 4.6676932 36.1319987)",2,
172361508,True,,primary,50,False,5.808999999999999,"LINESTRING (4.6681682 36.1321711, 4.668164 36.1321452, 4.668171 36.1321197)",,roundabout
377969373,False,RN 106,primary,50,True,53.194,"LINESTRING (4.6690474 36.1319515, 4.6693348 36.1315332)",,
321697788,False,,residential,,False,72.34700000000001,"LINESTRING (4.6690474 36.1319515, 4.6688657 36.1322054, 4.6692496 36.1323831)",,
377969374,False,RN 106,primary,,False,66.52199999999999,"LINESTRING (4.6690474 36.1319515, 4.6688942 36.1319914, 4.6684436 36.1321127, 4.6683501 36.1321509)",,
120440916,False,RN 106,primary,50,True,89.217,"LINESTRING (4.669719 36.130952, 4.6705932 36.1313331)",,
321697795,False,,tertiary,,False,86.788,"LINESTRING (4.669719 36.130952, 4.6701619 36.1302583)",,
377969372,False,,residential,,True,62.824,"LINESTRING (4.669719 36.130952, 4.6690961 36.1306949)",,
377969373,False,RN 106,primary,50,False,73.261,"LINESTRING (4.669719 36.130952, 4.6693348 36.1315332)",,
321697787,False,,residential,,True,37.088,"LINESTRING (4.6683321 36.1311048, 4.6686977 36.1312599)",,
392104871,False,,residential,,False,72.41,"LINESTRING (4.6683321 36.1311048, 4.6687023 36.1305263)",,
172361535,False,,residential,,True,114.78099999999999,"LINESTRING (4.6683321 36.1311048, 4.6677731 36.1318961, 4.6676932 36.1319987)",,
172361535,False,,residential,,False,114.78099999999999,"LINESTRING (4.6676932 36.1319987, 4.6677731 36.1318961, 4.6683321 36.1311048)",,
318151794,False,CW 42,secondary,,False,45.445,"LINESTRING (4.6676932 36.1319987, 4.6678857 36.132078, 4.668171 36.1321197)",2,
318151794,False,CW 42,secondary,,True,52.573,"LINESTRING (4.6676932 36.1319987, 4.6676343 36.1319744, 4.6673396 36.1317504, 4.6672678 36.1316783)",2,
321697787,False,,residential,,False,37.088,"LINESTRING (4.6686977 36.1312599, 4.6683321 36.1311048)",,
321697787,False,,residential,,True,64.787,"LINESTRING (4.6686977 36.1312599, 4.6693348 36.1315332)",,
321697796,False,,residential,,True,72.299,"LINESTRING (4.6686977 36.1312599, 4.6690961 36.1306949)",,
239777837,False,,residential,,True,100.962,"LINESTRING (4.6686977 36.1312599, 4.6682479 36.1319108, 4.668253 36.1320733)",,
195990197,True,RN 106,primary,60,False,33.865,"LINESTRING (4.6681952 36.1324441, 4.6681346 36.1327447)",,
321697782,False,,residential,,False,82.47,"LINESTRING (4.6681952 36.1324441, 4.6689971 36.1328055)",,
321697782,False,,residential,,True,6.133,"LINESTRING (4.6681952 36.1324441, 4.6681318 36.1324236)",,
321697782,False,,residential,,True,49.474,"LINESTRING (4.6694689 36.1330352, 4.6689971 36.1328055)",,
321697783,False,,residential,,False,53.149,"LINESTRING (4.6694689 36.1330352, 4.6697475 36.1326135)",,
321697783,False,,residential,,True,7.973,"LINESTRING (4.6694689 36.1330352, 4.6694339 36.1331011)",,
321697783,False,,residential,,False,44.829,"LINESTRING (4.6706363 36.1336474, 4.6701942 36.1334602)",,
321697783,False,,residential,,True,36.229,"LINESTRING (4.6706363 36.1336474, 4.6706186 36.1333219)",,
321805488,False,,residential,,False,17.061,"LINESTRING (4.6706363 36.1336474, 4.6707844 36.1337435)",,
120440916,False,RN 106,primary,50,False,89.217,"LINESTRING (4.6705932 36.1313331, 4.669719 36.130952)",,
120440916,False,RN 106,primary,50,True,113.307,"LINESTRING (4.6705932 36.1313331, 4.6717075 36.131811)",,
321697783,False,,residential,,False,89.275,"LINESTRING (4.6705932 36.1313331, 4.6710587 36.1306237)",,
321697783,False,,residential,,True,72.357,"LINESTRING (4.6705932 36.1313331, 4.6702139 36.1319072)",,
321697783,False,,residential,,False,18.569,"LINESTRING (4.6713111 36.1323996, 4.6712039 36.1325424)",,
321697783,False,,residential,,True,74.505,"LINESTRING (4.6713111 36.1323996, 4.6717075 36.131811)",,
321697787,False,,residential,,False,98.303,"LINESTRING (4.6713111 36.1323996, 4.6703543 36.1319702)",,
321697787,False,,residential,,True,84.614,"LINESTRING (4.6713111 36.1323996, 4.672137 36.1327658)",,
321697783,False,,residential,,False,7.973,"LINESTRING (4.6694339 36.1331011, 4.6694689 36.1330352)",,
321697783,False,,residential,,True,41.019,"LINESTRING (4.6694339 36.1331011, 4.6698282 36.1332873)",,
321697784,False,,residential,,False,177.936,"LINESTRING (4.6694339 36.1331011, 4.6692124 36.1334354, 4.6689484 36.1346377)",,
321697784,False,,residential,,True,71.056,"LINESTRING (4.6688102 36.1352669, 4.6689484 36.1346377)",,
