osmid,oneway,ref,highway,reversed,length,junction,geometry,lanes
349794714,True,CW 26,secondary,False,22.51,,"LINESTRING (6.3704147 35.6271043, 6.3706477 35.6270328)",
349794715,False,CW 26,secondary,False,58.217,,"LINESTRING (6.3722199 35.6271086, 6.3728475 35.6272264)",
349822136,False,,residential,False,69.477,,"LINESTRING (6.3722199 35.6271086, 6.3721018 35.627726)",
349794712,True,CW 26,secondary,False,75.46600000000001,,"LINESTRING (6.3722199 35.6271086, 6.3716378 35.6270454, 6.3713909 35.6270293)",
349794717,True,,secondary,False,2.216,roundabout,"LINESTRING (6.3734022 35.6273014, 6.3734228 35.6272906)",
349794717,True,,secondary,False,11.058,roundabout,"LINESTRING (6.3734008 35.6273904, 6.3733861 35.6273745, 6.3733785 35.6273556, 6.3733788 35.6273357, 6.373387 35.6273169, 6.3734022 35.6273014)",
349794719,True,CW 26,secondary,False,53.246,,"LINESTRING (6.3734008 35.6273904, 6.3732632 35.6273441, 6.3728475 35.6272264)",
349794717,True,,secondary,False,6.636,roundabout,"LINESTRING (6.373471 35.6272877, 6.3734934 35.6272957, 6.3735113 35.6273093, 6.3735229 35.6273268)",
349895285,False,,residential,True,34.519,,"LINESTRING (6.373471 35.6272877, 6.3735048 35.6272447, 6.3738048 35.6271562)",
349794717,True,,secondary,False,11.06,roundabout,"LINESTRING (6.3735229 35.6273268, 6.3735269 35.6273464, 6.3735229 35.627366, 6.3735113 35.6273836, 6.3734933 35.6273971, 6.373471 35.6274052)",
349794722,True,CW 26,secondary,False,39.403,,"LINESTRING (6.3735229 35.6273268, 6.3736683 35.6273724, 6.3739344 35.6274435)",
349794717,True,,secondary,False,4.542999999999999,roundabout,"LINESTRING (6.373446 35.6274069, 6.3734217 35.6274018, 6.3734008 35.6273904)",
349813947,False,,tertiary,False,48.082,,"LINESTRING (6.373446 35.6274069, 6.3734504 35.6276209, 6.373464 35.627839)",
349794717,True,,secondary,False,2.267,roundabout,"LINESTRING (6.373471 35.6274052, 6.373446 35.6274069)",
349794720,False,CW 26,secondary,False,128.355,,"LINESTRING (6.3740734 35.6274802, 6.3754555 35.6277456)",
349819023,False,,residential,False,42.177,,"LINESTRING (6.3740734 35.6274802, 6.3739178 35.6271226)",
349794718,True,CW 26,secondary,False,55.117,,"LINESTRING (6.3740734 35.6274802, 6.3737165 35.6274269, 6.373471 35.6274052)",
349794715,False,CW 26,secondary,True,58.217,,"LINESTRING (6.3728475 35.6272264, 6.3722199 35.6271086)",
349794721,True,CW 26,secondary,False,50.82899999999999,,"LINESTRING (6.3728475 35.6272264, 6.3731291 35.6272678, 6.3734022 35.6273014)",
349805551,False,,tertiary,False,107.981,,"LINESTRING (6.3698124 35.6233642, 6.369372 35.6224615)",
349805551,False,,tertiary,True,64.259,,"LINESTRING (6.3698124 35.6233642, 6.3700607 35.6239057)",
349883163,False,,tertiary,False,76.225,,"LINESTRING (6.3698124 35.6233642, 6.3690237 35.6236069)",
349883163,False,,tertiary,True,138.375,,"LINESTRING (6.3698124 35.6233642, 6.3712442 35.6229237)",
349810587,False,,residential,False,106.597,,"LINESTRING (6.3708472 35.622021, 6.3712442 35.6229237)",
349810588,False,,residential,False,142.052,,"LINESTRING (6.3708472 35.622021, 6.369372 35.6224615)",
349805551,False,,tertiary,False,38.971,,"LINESTRING (6.369372 35.6224615, 6.3692224 35.6221328)",
349805551,False,,tertiary,True,107.981,,"LINESTRING (6.369372 35.6224615, 6.3698124 35.6233642)",
349810588,False,,residential,False,149.844,,"LINESTRING (6.369372 35.6224615, 6.3678177 35.6229302)",
349810588,False,,residential,True,142.052,,"LINESTRING (6.369372 35.6224615, 6.3708472 35.622021)",
349810588,False,,residential,False,55.564,,"LINESTRING (6.3678177 35.6229302, 6.3680213 35.6234017)",
349810588,False,,residential,True,149.844,,"LINESTRING (6.3678177 35.6229302, 6.369372 35.6224615)",
349893794,False,,residential,True,167.839,,"LINESTRING (6.3678177 35.6229302, 6.3676963 35.6229809, 6.3675514 35.6230158, 6.3670418 35.6230245, 6.3665536 35.6230158, 6.3662908 35.6229635, 6.3660085 35.6228793)",
349810590,True,,tertiary,False,13.007,roundabout,"LINESTRING (6.3684249 35.6240067, 6.3684233 35.6240357, 6.36841 35.624063, 6.3683865 35.6240852, 6.3683554 35.6241)",
349810601,True,,residential,False,20.846,,"LINESTRING (6.3684249 35.6240067, 6.3684748 35.6240421, 6.3685191 35.6241708)",
349810588,False,,residential,True,64.97200000000001,,"LINESTRING (6.3682342 35.6239588, 6.3681905 35.6237936, 6.3680213 35.6234017)",
349810590,True,,tertiary,False,22.670000000000005,roundabout,"LINESTRING (6.3682342 35.6239588, 6.3682618 35.6239403, 6.3682954 35.62393, 6.3683312 35.6239291, 6.3683654 35.6239377, 6.3683944 35.6239549, 6.3684149 35.6239787, 6.3684249 35.6240067)",
349810603,True,,tertiary,False,25.308,,"LINESTRING (6.3682342 35.6239588, 6.3683514 35.6238546, 6.3684239 35.6237914)",
349810596,True,,tertiary,False,71.01,,"LINESTRING (6.3682924 35.6241599, 6.3675374 35.6243365)",
349810613,False,,residential,False,23.025,,"LINESTRING (6.3685191 35.6241708, 6.3686145 35.6243628)",
349810607,True,,residential,False,21.477,,"LINESTRING (6.3685191 35.6241708, 6.3684587 35.6241446, 6.3684024 35.6241403, 6.3682924 35.6241599)",
349883163,False,,tertiary,True,57.965,,"LINESTRING (6.3684239 35.6237914, 6.3690237 35.6236069)",
349810598,True,,tertiary,False,24.165999999999997,,"LINESTRING (6.3684239 35.6237914, 6.3684426 35.6238961, 6.3684249 35.6240067)",
349810613,False,,residential,False,34.009,,"LINESTRING (6.3690676 35.625274, 6.36942 35.6251668)",
349810613,False,,residential,True,34.877,,"LINESTRING (6.3690676 35.625274, 6.368923 35.6249832)",
349883159,False,,residential,False,19.276,,"LINESTRING (6.3690676 35.625274, 6.3690268 35.62534, 6.3689302 35.6254011)",
349805551,False,,tertiary,False,59.044,,"LINESTRING (6.3704895 35.6248414, 6.3702615 35.6243438)",
349805551,False,,tertiary,True,106.651,,"LINESTRING (6.3704895 35.6248414, 6.3709014 35.6257402)",
349810613,False,,residential,True,103.216,,"LINESTRING (6.3704895 35.6248414, 6.36942 35.6251668)",
349813936,False,,residential,False,137.774,,"LINESTRING (6.3704895 35.6248414, 6.3719182 35.6244095)",
349810596,True,,tertiary,False,8.763,,"LINESTRING (6.3683554 35.6241, 6.3682924 35.6241599)",
349810590,True,,tertiary,False,26.052999999999997,roundabout,"LINESTRING (6.3683554 35.6241, 6.36832 35.6241058, 6.3682843 35.6241019, 6.3682521 35.6240888, 6.3682269 35.6240678, 6.3682114 35.6240413, 6.3682075 35.6240122, 6.3682154 35.6239836, 6.3682342 35.6239588)",
349794700,False,,tertiary,False,64.057,,"LINESTRING (6.3714894 35.6234642, 6.3712442 35.6229237)",
349794700,False,,tertiary,True,36.062,,"LINESTRING (6.3714894 35.6234642, 6.3716274 35.6237685)",
349813935,False,,residential,False,138.151,,"LINESTRING (6.3714894 35.6234642, 6.3700607 35.6239057)",
349794705,False,CW 26,secondary,False,141.726,,"LINESTRING (6.3652933 35.6271336, 6.36683 35.6273873)",
349816202,False,,residential,True,50.289,,"LINESTRING (6.3652933 35.6271336, 6.3654464 35.6275684)",
349805551,False,,tertiary,False,64.259,,"LINESTRING (6.3700607 35.6239057, 6.3698124 35.6233642)",
349805551,False,,tertiary,True,51.986,,"LINESTRING (6.3700607 35.6239057, 6.3702615 35.6243438)",
349813935,False,,residential,False,140.25,,"LINESTRING (6.3700607 35.6239057, 6.3686145 35.6243628)",
349813935,False,,residential,True,138.151,,"LINESTRING (6.3700607 35.6239057, 6.3714894 35.6234642)",
349810613,False,,residential,False,20.127,,"LINESTRING (6.3686145 35.6243628, 6.368698 35.6245306)",
349810613,False,,residential,True,23.025,,"LINESTRING (6.3686145 35.6243628, 6.3685191 35.6241708)",
349813935,False,,residential,True,140.25,,"LINESTRING (6.3686145 35.6243628, 6.3700607 35.6239057)",
349794700,False,,tertiary,False,26.43,,"LINESTRING (6.3719182 35.6244095, 6.371817 35.6241865)",
349794700,False,,tertiary,True,15.607,,"LINESTRING (6.3719182 35.6244095, 6.3719779 35.6245412)",
349813936,False,,residential,True,137.774,,"LINESTRING (6.3719182 35.6244095, 6.3704895 35.6248414)",
349883155,False,,residential,False,83.441,,"LINESTRING (6.3719182 35.6244095, 6.3725995 35.6241932, 6.3726585 35.6243415)",
349805551,False,,tertiary,False,51.986,,"LINESTRING (6.3702615 35.6243438, 6.3700607 35.6239057)",
349805551,False,,tertiary,True,59.044,,"LINESTRING (6.3702615 35.6243438, 6.3704895 35.6248414)",
349813937,False,,residential,False,138.911,,"LINESTRING (6.3702615 35.6243438, 6.368815 35.6247659)",
349810613,False,,residential,False,26.06,,"LINESTRING (6.368815 35.6247659, 6.368923 35.6249832)",
349810613,False,,residential,True,28.221,,"LINESTRING (6.368815 35.6247659, 6.368698 35.6245306)",
349813937,False,,residential,True,138.911,,"LINESTRING (6.368815 35.6247659, 6.3702615 35.6243438)",
349810613,False,,residential,False,103.216,,"LINESTRING (6.36942 35.6251668, 6.3704895 35.6248414)",
349810613,False,,residential,True,34.009,,"LINESTRING (6.36942 35.6251668, 6.3690676 35.625274)",
349813938,False,,residential,False,127.256,,"LINESTRING (6.36942 35.6251668, 6.3696201 35.6256065, 6.3698669 35.6259553, 6.3699071 35.6259792, 6.3699688 35.6259902, 6.3700815 35.6259814, 6.3701888 35.6259618)",
349805551,False,,tertiary,False,106.651,,"LINESTRING (6.3709014 35.6257402, 6.3704895 35.6248414)",
349805551,False,,tertiary,True,114.772,,"LINESTRING (6.3709014 35.6257402, 6.3713388 35.6267092)",
349813938,False,,residential,False,43.268,,"LINESTRING (6.3709014 35.6257402, 6.3713519 35.6256086)",
349813938,False,,residential,True,27.797,,"LINESTRING (6.3709014 35.6257402, 6.3706142 35.6258296)",
349794700,False,,tertiary,False,2.19,,"LINESTRING (6.3723321 35.6253222, 6.3723238 35.6253037)",
349794700,False,,tertiary,True,33.234,,"LINESTRING (6.3723321 35.6253222, 6.3724594 35.6256026)",
349813938,False,,residential,True,94.144,,"LINESTRING (6.3723321 35.6253222, 6.3713519 35.6256086)",
349813938,False,,residential,False,41.163,,"LINESTRING (6.3701888 35.6259618, 6.3706142 35.6258296)",
349813943,False,,residential,False,37.662,,"LINESTRING (6.3701888 35.6259618, 6.370325 35.6262819)",
349813938,False,,residential,True,127.256,,"LINESTRING (6.3701888 35.6259618, 6.3700815 35.6259814, 6.3699688 35.6259902, 6.3699071 35.6259792, 6.3698669 35.6259553, 6.3696201 35.6256065, 6.36942 35.6251668)",
349883163,False,,tertiary,False,57.965,,"LINESTRING (6.3690237 35.6236069, 6.3684239 35.6237914)",
349883163,False,,tertiary,True,76.225,,"LINESTRING (6.3690237 35.6236069, 6.3698124 35.6233642)",
349813939,False,,residential,False,130.92000000000002,,"LINESTRING (6.3690237 35.6236069, 6.3688369 35.6231602, 6.3680213 35.6234017)",
349810588,False,,residential,True,55.564,,"LINESTRING (6.3680213 35.6234017, 6.3678177 35.6229302)",
349810588,False,,residential,False,64.97200000000001,,"LINESTRING (6.3680213 35.6234017, 6.3681905 35.6237936, 6.3682342 35.6239588)",
349813939,False,,residential,True,130.92000000000002,,"LINESTRING (6.3680213 35.6234017, 6.3688369 35.6231602, 6.3690237 35.6236069)",
349805551,False,,tertiary,True,68.032,,"LINESTRING (6.3689612 35.621559, 6.3692224 35.6221328)",
349794700,False,,tertiary,False,12.265,,"LINESTRING (6.3721199 35.6248544, 6.372073 35.6247509)",
349794700,False,,tertiary,True,9.697,,"LINESTRING (6.3721199 35.6248544, 6.3721571 35.6249362)",
349813942,False,,residential,False,145.015,,"LINESTRING (6.3721199 35.6248544, 6.3712026 35.6251355, 6.3711704 35.6251879, 6.371208 35.6253492, 6.3713519 35.6256086)",
349813938,False,,residential,False,94.144,,"LINESTRING (6.3713519 35.6256086, 6.3723321 35.6253222)",
349813938,False,,residential,True,43.268,,"LINESTRING (6.3713519 35.6256086, 6.3709014 35.6257402)",
349813942,False,,residential,True,145.015,,"LINESTRING (6.3713519 35.6256086, 6.371208 35.6253492, 6.3711704 35.6251879, 6.3712026 35.6251355, 6.3721199 35.6248544)",
349794714,True,CW 26,secondary,False,43.868,,"LINESTRING (6.3706477 35.6270328, 6.3711018 35.6268935)",
349813943,False,,residential,False,6.063,,"LINESTRING (6.3706477 35.6270328, 6.3706733 35.6270832)",
349813943,False,,residential,True,88.444,,"LINESTRING (6.3706477 35.6270328, 6.370325 35.6262819)",
349794713,True,CW 26,secondary,False,23.49,,"LINESTRING (6.3706733 35.6270832, 6.3704147 35.6271043)",
349813943,False,,residential,True,6.063,,"LINESTRING (6.3706733 35.6270832, 6.3706477 35.6270328)",
349813938,False,,residential,False,27.797,,"LINESTRING (6.3706142 35.6258296, 6.3709014 35.6257402)",
349813938,False,,residential,True,41.163,,"LINESTRING (6.3706142 35.6258296, 6.3701888 35.6259618)",
349813944,False,,residential,False,38.244,,"LINESTRING (6.3706142 35.6258296, 6.3707619 35.6261519)",
349794714,True,CW 26,secondary,False,18.992,,"LINESTRING (6.3711018 35.6268935, 6.3712984 35.6268332)",
349813944,False,,residential,True,87.999,,"LINESTRING (6.3711018 35.6268935, 6.3707619 35.6261519)",
349805551,False,,tertiary,False,114.772,,"LINESTRING (6.3713388 35.6267092, 6.3709014 35.6257402)",
349805551,False,,tertiary,True,11.953,,"LINESTRING (6.3713388 35.6267092, 6.3713834 35.6268104)",
349813945,False,,residential,False,46.113,,"LINESTRING (6.3713388 35.6267092, 6.3718162 35.6265629)",
349794700,False,,tertiary,False,20.881,,"LINESTRING (6.3727633 35.6262727, 6.3726834 35.6260965)",
349794700,False,,tertiary,True,28.918,,"LINESTRING (6.3727633 35.6262727, 6.372874 35.6265167)",
349813945,False,,residential,True,91.482,,"LINESTRING (6.3727633 35.6262727, 6.3718162 35.6265629)",
349883161,False,,residential,False,54.573,,"LINESTRING (6.3727633 35.6262727, 6.3733237 35.62609)",
349873428,False,,residential,True,123.757,,"LINESTRING (6.373464 35.627839, 6.3721018 35.627726)",
349813947,False,,tertiary,False,48.091,,"LINESTRING (6.373464 35.627839, 6.3735201 35.6280242, 6.3735657 35.6281659, 6.3736039 35.628256)",
349813947,False,,tertiary,True,48.082,,"LINESTRING (6.373464 35.627839, 6.3734504 35.6276209, 6.373446 35.6274069)",
349817125,False,,residential,False,14.425,,"LINESTRING (6.3759442 35.6301308, 6.3757866 35.6301103)",
349817122,True,,residential,False,31.299,,"LINESTRING (6.3757866 35.6301103, 6.3758582 35.6298349)",
349817125,False,,residential,False,9.13,,"LINESTRING (6.3757866 35.6301103, 6.3756869 35.6300971)",
349817125,False,,residential,True,14.425,,"LINESTRING (6.3757866 35.6301103, 6.3759442 35.6301308)",
349817123,False,,residential,False,35.402,,"LINESTRING (6.3761278 35.6287983, 6.3757435 35.6287367)",
349817123,False,,residential,True,37.025,,"LINESTRING (6.3751189 35.6286369, 6.3755209 35.628701)",
349873413,False,,residential,False,28.523,,"LINESTRING (6.3751189 35.6286369, 6.3750223 35.6288811)",
349873413,False,,residential,True,103.672,,"LINESTRING (6.3751189 35.6286369, 6.3754555 35.6277456)",
349813947,False,,tertiary,False,27.957,,"LINESTRING (6.3735329 35.6298132, 6.3734843 35.6300615)",
349813947,False,,tertiary,True,10.549,,"LINESTRING (6.3735329 35.6298132, 6.3735512 35.6297195)",
349817125,False,,residential,True,42.777,,"LINESTRING (6.3735329 35.6298132, 6.3740001 35.6298748)",
349794722,True,CW 26,secondary,False,13.209,,"LINESTRING (6.3739344 35.6274435, 6.3740734 35.6274802)",
349819022,False,,residential,False,34.026,,"LINESTRING (6.3739344 35.6274435, 6.3738048 35.6271562)",
349819022,False,,residential,True,27.925,,"LINESTRING (6.3730295 35.6254375, 6.3731358 35.6256733)",
349819024,False,,residential,False,54.701,,"LINESTRING (6.3730295 35.6254375, 6.3724594 35.6256026)",
349819024,False,,residential,True,12.79,,"LINESTRING (6.3730295 35.6254375, 6.3731628 35.6253989)",
349819023,False,,residential,True,27.883,,"LINESTRING (6.3731628 35.6253989, 6.3732681 35.6256346)",
349819024,False,,residential,False,12.79,,"LINESTRING (6.3731628 35.6253989, 6.3730295 35.6254375)",
349819024,False,,residential,True,33.965,,"LINESTRING (6.3731628 35.6253989, 6.3735168 35.6252964)",
349819024,False,,residential,False,33.965,,"LINESTRING (6.3735168 35.6252964, 6.3731628 35.6253989)",
349819025,False,,residential,False,34.225,,"LINESTRING (6.3735168 35.6252964, 6.3733889 35.6250067)",
349819025,False,,residential,True,26.29,,"LINESTRING (6.3735168 35.6252964, 6.3736224 35.6255167)",
349794700,False,,tertiary,False,33.234,,"LINESTRING (6.3724594 35.6256026, 6.3723321 35.6253222)",
349794700,False,,tertiary,True,28.122,,"LINESTRING (6.3724594 35.6256026, 6.372567 35.6258399)",
349819024,False,,residential,True,54.701,,"LINESTRING (6.3724594 35.6256026, 6.3730295 35.6254375)",
349819025,False,,residential,False,28.726,,"LINESTRING (6.3741644 35.6266966, 6.3740525 35.6264548)",
349819879,False,,residential,False,35.119,,"LINESTRING (6.3741644 35.6266966, 6.3745257 35.6265804)",
349819879,False,,residential,True,36.483,,"LINESTRING (6.3741644 35.6266966, 6.3737891 35.6268174)",
349794700,False,,tertiary,False,28.918,,"LINESTRING (6.372874 35.6265167, 6.3727633 35.6262727)",
349794700,False,,tertiary,True,29.748,,"LINESTRING (6.372874 35.6265167, 6.3729879 35.6267677)",
349819877,False,,residential,False,54.51,,"LINESTRING (6.372874 35.6265167, 6.373443 35.6263542)",
349819022,False,,residential,False,31.294,,"LINESTRING (6.373443 35.6263542, 6.3733237 35.62609)",
349819022,False,,residential,True,29.596,,"LINESTRING (6.373443 35.6263542, 6.3735557 35.6266041)",
349819877,False,,residential,False,12.45,,"LINESTRING (6.373443 35.6263542, 6.3735727 35.6263165)",
349819877,False,,residential,True,54.51,,"LINESTRING (6.373443 35.6263542, 6.372874 35.6265167)",
349819023,False,,residential,False,30.924,,"LINESTRING (6.3735727 35.6263165, 6.3734559 35.6260551)",
349819877,False,,residential,False,35.17,,"LINESTRING (6.3735727 35.6263165, 6.3739368 35.6262049)",
349819877,False,,residential,True,12.45,,"LINESTRING (6.3735727 35.6263165, 6.373443 35.6263542)",
349819023,False,,residential,True,29.354,,"LINESTRING (6.3735727 35.6263165, 6.3736176 35.6264171, 6.3736787 35.626566)",
349819025,False,,residential,False,30.997,,"LINESTRING (6.3739368 35.6262049, 6.373816 35.625944)",
349819025,False,,residential,True,29.69,,"LINESTRING (6.3739368 35.6262049, 6.3740525 35.6264548)",
349819877,False,,residential,False,35.016,,"LINESTRING (6.3739368 35.6262049, 6.3742935 35.626082)",
349819877,False,,residential,True,35.17,,"LINESTRING (6.3739368 35.6262049, 6.3735727 35.6263165)",
349819877,False,,residential,False,115.005,,"LINESTRING (6.3746862 35.6259505, 6.3758906 35.6256169)",
349819877,False,,residential,True,38.388,,"LINESTRING (6.3746862 35.6259505, 6.3742935 35.626082)",
349883151,False,,residential,False,28.812,,"LINESTRING (6.3746862 35.6259505, 6.374581 35.6257059)",
"[349887530, 349820246]",False,,residential,False,182.571,,"LINESTRING (6.3746862 35.6259505, 6.3747586 35.6260251, 6.3749404 35.6261535, 6.3751013 35.6263206, 6.3751937 35.6265143, 6.3752145 35.6266015, 6.3751996 35.6266645, 6.3751043 35.6267275, 6.3746692 35.6268582, 6.3745257 35.6265804)",
349819022,False,,residential,False,29.62,,"LINESTRING (6.3736685 35.6268542, 6.3735557 35.6266041)",
349819022,False,,residential,True,35.769,,"LINESTRING (6.3736685 35.6268542, 6.3738048 35.6271562)",
349819879,False,,residential,False,11.643,,"LINESTRING (6.3736685 35.6268542, 6.3737891 35.6268174)",
349819879,False,,residential,True,54.393,,"LINESTRING (6.3736685 35.6268542, 6.3731037 35.6270231)",
349819023,False,,residential,False,29.682,,"LINESTRING (6.3737891 35.6268174, 6.3736787 35.626566)",
349819023,False,,residential,True,35.875,,"LINESTRING (6.3737891 35.6268174, 6.3739178 35.6271226)",
349819879,False,,residential,False,36.483,,"LINESTRING (6.3737891 35.6268174, 6.3741644 35.6266966)",
349819879,False,,residential,True,11.643,,"LINESTRING (6.3737891 35.6268174, 6.3736685 35.6268542)",
349819879,False,,residential,True,35.119,,"LINESTRING (6.3745257 35.6265804, 6.3741644 35.6266966)",
349820246,False,,residential,False,28.309,,"LINESTRING (6.3745257 35.6265804, 6.374407 35.6263448)",
"[349887530, 349820246]",False,,residential,True,182.57099999999997,,"LINESTRING (6.3745257 35.6265804, 6.3746692 35.6268582, 6.3751043 35.6267275, 6.3751996 35.6266645, 6.3752145 35.6266015, 6.3751937 35.6265143, 6.3751013 35.6263206, 6.3749404 35.6261535, 6.3747586 35.6260251, 6.3746862 35.6259505)",
349819881,False,,residential,False,34.296,,"LINESTRING (6.374407 35.6263448, 6.3740525 35.6264548)",
349820246,False,,residential,False,30.97,,"LINESTRING (6.374407 35.6263448, 6.3742935 35.626082)",
349820246,False,,residential,True,28.309,,"LINESTRING (6.374407 35.6263448, 6.3745257 35.6265804)",
349819025,False,,residential,False,29.69,,"LINESTRING (6.3740525 35.6264548, 6.3739368 35.6262049)",
349819025,False,,residential,True,28.726,,"LINESTRING (6.3740525 35.6264548, 6.3741644 35.6266966)",
349819881,False,,residential,False,35.977,,"LINESTRING (6.3740525 35.6264548, 6.3736787 35.626566)",
349819881,False,,residential,True,34.296,,"LINESTRING (6.3740525 35.6264548, 6.374407 35.6263448)",
349819023,False,,residential,True,29.682,,"LINESTRING (6.3736787 35.626566, 6.3737891 35.6268174)",
349819881,False,,residential,True,35.977,,"LINESTRING (6.3736787 35.626566, 6.3740525 35.6264548)",
349883164,False,,residential,False,11.897,,"LINESTRING (6.3736787 35.626566, 6.3735557 35.6266041)",
349819023,False,,residential,False,29.354,,"LINESTRING (6.3736787 35.626566, 6.3736176 35.6264171, 6.3735727 35.6263165)",
349819883,False,,residential,False,34.941,,"LINESTRING (6.3741761 35.6258297, 6.373816 35.625944)",
349820246,False,,residential,False,18.954,,"LINESTRING (6.3741761 35.6258297, 6.3741005 35.6256707)",
349820246,False,,residential,True,29.994,,"LINESTRING (6.3741761 35.6258297, 6.3742935 35.626082)",
349883143,False,,residential,False,19.017,,"LINESTRING (6.3741761 35.6258297, 6.374372 35.6257673)",
349819025,False,,residential,False,19.542,,"LINESTRING (6.373816 35.625944, 6.3737399 35.6257795)",
349819025,False,,residential,True,30.997,,"LINESTRING (6.373816 35.625944, 6.3739368 35.6262049)",
349819883,False,,residential,False,34.813,,"LINESTRING (6.373816 35.625944, 6.3734559 35.6260551)",
349819883,False,,residential,True,34.941,,"LINESTRING (6.373816 35.625944, 6.3741761 35.6258297)",
349819023,False,,residential,False,19.838,,"LINESTRING (6.3734559 35.6260551, 6.373381 35.6258874)",
349819023,False,,residential,True,30.924,,"LINESTRING (6.3734559 35.6260551, 6.3735727 35.6263165)",
349819883,False,,residential,True,34.813,,"LINESTRING (6.3734559 35.6260551, 6.373816 35.625944)",
349883161,False,,residential,True,12.563,,"LINESTRING (6.3734559 35.6260551, 6.3733237 35.62609)",
349819885,False,,residential,False,34.765,,"LINESTRING (6.3741005 35.6256707, 6.3737399 35.6257795)",
349820246,False,,residential,True,18.954,,"LINESTRING (6.3741005 35.6256707, 6.3741761 35.6258297)",
"[349819886, 349820246]",False,,residential,False,64.27000000000001,,"LINESTRING (6.3741005 35.6256707, 6.3739752 35.6254162, 6.3736224 35.6255167)",
349819025,False,,residential,True,19.542,,"LINESTRING (6.3737399 35.6257795, 6.373816 35.625944)",
349819885,False,,residential,False,34.586,,"LINESTRING (6.3737399 35.6257795, 6.373381 35.6258874)",
349819885,False,,residential,True,34.765,,"LINESTRING (6.3737399 35.6257795, 6.3741005 35.6256707)",
349819025,False,,residential,False,31.095,,"LINESTRING (6.3737399 35.6257795, 6.3736745 35.6256383, 6.3736224 35.6255167)",
349819023,False,,residential,False,29.905,,"LINESTRING (6.373381 35.6258874, 6.3732681 35.6256346)",
349819023,False,,residential,True,19.838,,"LINESTRING (6.373381 35.6258874, 6.3734559 35.6260551)",
349819885,False,,residential,True,34.586,,"LINESTRING (6.373381 35.6258874, 6.3737399 35.6257795)",
349883162,False,,residential,False,12.621,,"LINESTRING (6.373381 35.6258874, 6.37325 35.6259267)",
349819025,False,,residential,False,26.29,,"LINESTRING (6.3736224 35.6255167, 6.3735168 35.6252964)",
349819886,False,,residential,False,34.603,,"LINESTRING (6.3736224 35.6255167, 6.3732681 35.6256346)",
349819025,False,,residential,True,31.095,,"LINESTRING (6.3736224 35.6255167, 6.3736745 35.6256383, 6.3737399 35.6257795)",
"[349820246, 349819886]",False,,residential,True,64.27000000000001,,"LINESTRING (6.3736224 35.6255167, 6.3739752 35.6254162, 6.3741005 35.6256707)",
349819023,False,,residential,False,27.883,,"LINESTRING (6.3732681 35.6256346, 6.3731628 35.6253989)",
349819023,False,,residential,True,29.905,,"LINESTRING (6.3732681 35.6256346, 6.373381 35.6258874)",
