osmid,oneway,highway,reversed,length,name,geometry,junction,lanes,ref,maxspeed
30366294,True,tertiary,False,166.899,,"LINESTRING (3.0793045 36.7060562, 3.0809091 36.7068295)",,,,
67594060,False,residential,False,5.68,,"LINESTRING (3.0793045 36.7060562, 3.0792817 36.7061039)",,,,
926807784,False,tertiary,True,29.563,Rue Derbah Messaad,"LINESTRING (3.0793045 36.7060562, 3.0794761 36.7058287)",,,,
30366049,False,tertiary,False,15.761,,"LINESTRING (3.082198 36.6995878, 3.0821078 36.6997097)",,,,
375625741,False,residential,False,188.906,Rue des Grossistes,"LINESTRING (3.082198 36.6995878, 3.0816423 36.6993167, 3.0803879 36.6987047)",,,,
352967079,False,residential,False,85.971,,"LINESTRING (3.0803879 36.6987047, 3.0799512 36.6992787, 3.0798408 36.6993269)",,,,
375625741,False,residential,True,188.906,Rue des Grossistes,"LINESTRING (3.0803879 36.6987047, 3.0816423 36.6993167, 3.082198 36.6995878)",,,,
30366037,False,residential,True,13.205,Rue Ali La Pointe,"LINESTRING (3.0768484 36.7005545, 3.0769183 36.7004498)",,,,
352967702,False,residential,True,39.588,Rue Mellah Ali,"LINESTRING (3.0768484 36.7005545, 3.0770875 36.7008545)",,,,
30366037,False,residential,False,82.58200000000001,Rue Ali La Pointe,"LINESTRING (3.0768484 36.7005545, 3.0765029 36.701056, 3.076393 36.7012011)",,,,
352967079,False,residential,True,170.174,,"LINESTRING (3.0768484 36.7005545, 3.0754853 36.6998715, 3.0752242 36.6997508)",,,,
30366037,False,residential,False,83.157,Rue Ali La Pointe,"LINESTRING (3.0754787 36.7024927, 3.0750135 36.7031409)",,,,
352966696,False,residential,False,87.014,,"LINESTRING (3.0754787 36.7024927, 3.0746528 36.7020757)",,,,
30366037,False,residential,True,90.781,Rue Ali La Pointe,"LINESTRING (3.0754787 36.7024927, 3.0755175 36.7024363, 3.0759314 36.7018357, 3.0759709 36.701778)",,,,
352967702,False,residential,False,267.78600000000006,Rue Mellah Ali,"LINESTRING (3.0754787 36.7024927, 3.0759249 36.7026912, 3.0761425 36.7027479, 3.0764647 36.7028006, 3.0766298 36.7027936, 3.076742 36.7027604, 3.077033 36.7026967, 3.0772615 36.7025935, 3.0775512 36.7024038, 3.0776837 36.7022094, 3.077766 36.7018656)",,,,
30366049,False,tertiary,False,80.04599999999999,,"LINESTRING (3.0803793 36.7005506, 3.0802423 36.7006172, 3.0799997 36.7007611, 3.0798326 36.7009217, 3.0797953 36.7009773, 3.0797603 36.7010492)",,,,
30366049,False,tertiary,True,184.81199999999998,,"LINESTRING (3.0803793 36.7005506, 3.0804633 36.7005188, 3.0812868 36.7002318, 3.081641 36.7001067, 3.081783 36.7000425, 3.0818797 36.6999734, 3.0819661 36.6999014, 3.0821078 36.6997097)",,,,
342239797,False,residential,False,110.78999999999999,,"LINESTRING (3.0803793 36.7005506, 3.0802825 36.700452, 3.0800852 36.7003242, 3.0799671 36.7002339, 3.0798706 36.7001113, 3.0798089 36.6999951, 3.079766 36.6998683, 3.0797499 36.6997349)",,,,
342239797,False,residential,True,46.193,,"LINESTRING (3.0798408 36.6993269, 3.0797982 36.6994812, 3.079766 36.6995865, 3.0797499 36.6997349)",,,,
352967079,False,residential,False,178.99099999999999,,"LINESTRING (3.0798408 36.6993269, 3.0781129 36.6992547, 3.0778456 36.6991952)",,,,
352967079,False,residential,True,85.971,,"LINESTRING (3.0798408 36.6993269, 3.0799512 36.6992787, 3.0803879 36.6987047)",,,,
30366251,False,residential,True,9.052,,"LINESTRING (3.0774545 36.6982133, 3.0774133 36.6982877)",,,,
30366259,False,residential,True,85.475,,"LINESTRING (3.0774545 36.6982133, 3.0782738 36.6986125)",,,,
30366259,False,residential,False,85.475,,"LINESTRING (3.0782738 36.6986125, 3.0774545 36.6982133)",,,,
30366071,False,residential,False,75.248,,"LINESTRING (3.0782738 36.6986125, 3.0781115 36.6988134, 3.0780092 36.698953, 3.0778456 36.6991952)",,,,
30366271,False,residential,True,73.187,,"LINESTRING (3.0754759 36.6991294, 3.0746573 36.6991787)",,,,
30366270,True,residential,False,80.491,,"LINESTRING (3.0754759 36.6991294, 3.0754988 36.6990457, 3.0755264 36.6990121, 3.0755452 36.6989891, 3.0755927 36.6989578, 3.075671 36.6989322, 3.0757437 36.6989286, 3.0758253 36.6989462, 3.0758841 36.6989772, 3.0759484 36.6990508, 3.0759655 36.69913, 3.0759326 36.699227)",roundabout,,,
30366270,True,residential,False,55.337999999999994,,"LINESTRING (3.0759326 36.699227, 3.0758873 36.6992707, 3.075834 36.6992963, 3.0757613 36.6993155, 3.0756768 36.6993146, 3.0756076 36.699295, 3.0755285 36.6992409, 3.0754827 36.6991569, 3.0754759 36.6991294)",roundabout,,,
30366274,False,residential,True,396.91400000000004,,"LINESTRING (3.0759326 36.699227, 3.0773637 36.699901, 3.0784449 36.700399, 3.0794978 36.7009263, 3.0797603 36.7010492)",,,,
"[67594648, 1171051505]",False,residential,"[False, True]",119.27799999999999,,"LINESTRING (3.080517 36.7043957, 3.0796385 36.7039986, 3.0793396 36.7038875)",,,,
926807784,False,tertiary,False,184.41,Rue Derbah Messaad,"LINESTRING (3.080517 36.7043957, 3.0803455 36.7046181, 3.0801773 36.7048551, 3.0797156 36.7055055, 3.0794761 36.7058287)",,,,
926807784,False,tertiary,True,37.126000000000005,Rue Derbah Messaad,"LINESTRING (3.080517 36.7043957, 3.0805913 36.7042862, 3.080629 36.7041679, 3.0806439 36.7040816)",,,,
30366049,False,tertiary,False,58.61,,"LINESTRING (3.080036 36.7019597, 3.0802086 36.7024683)",,,,
102304812,False,residential,True,142.706,,"LINESTRING (3.080036 36.7019597, 3.0785876 36.7025061)",,,,
30366049,False,tertiary,True,104.22299999999998,,"LINESTRING (3.080036 36.7019597, 3.0798472 36.7013885, 3.0797603 36.7010492)",,,,
30366049,False,tertiary,True,58.61,,"LINESTRING (3.0802086 36.7024683, 3.080036 36.7019597)",,,,
30366292,False,residential,False,132.414,Rue des Fussilliés,"LINESTRING (3.0802086 36.7024683, 3.0788718 36.7029873)",,,,
926807784,False,tertiary,False,27.369,Rue Derbah Messaad,"LINESTRING (3.0802086 36.7024683, 3.0802892 36.7027058)",,,,
30366292,False,residential,True,219.10399999999998,Rue des Fussilliés,"LINESTRING (3.0802086 36.7024683, 3.081546 36.7019356, 3.0818397 36.7018218, 3.081993 36.7017704, 3.0821142 36.7017612, 3.0822188 36.7018081, 3.0822598 36.7019029, 3.0822664 36.7019871)",,,,
30366310,True,tertiary,False,10.234,,"LINESTRING (3.076057 36.704649, 3.0760208 36.7046412, 3.0759885 36.7046226, 3.0759676 36.7045976)",roundabout,,,
30366332,False,residential,False,85.0,,"LINESTRING (3.076057 36.704649, 3.0758099 36.7050101, 3.0757884 36.705066, 3.0757857 36.705152, 3.0758209 36.7053581)",,,,
30366310,True,tertiary,False,7.231,,"LINESTRING (3.0760297 36.7044813, 3.0760667 36.7044761, 3.0761098 36.7044811)",roundabout,,,
197954295,True,primary,False,187.96,,"LINESTRING (3.0758209 36.7053581, 3.0776284 36.7062284)",,2,RN 63,
30366332,False,residential,True,85.0,,"LINESTRING (3.0758209 36.7053581, 3.0757857 36.705152, 3.0757884 36.705066, 3.0758099 36.7050101, 3.076057 36.704649)",,,,
30366292,False,residential,False,42.678,Rue des Fussilliés,"LINESTRING (3.082801 36.704246, 3.0823998 36.7040366)",,,,
30366292,False,residential,True,108.984,Rue des Fussilliés,"LINESTRING (3.082801 36.704246, 3.0838543 36.7047435)",,,,
30366388,False,residential,False,127.895,,"LINESTRING (3.082801 36.704246, 3.0820709 36.7052361)",,,,
30366388,False,residential,True,164.641,,"LINESTRING (3.082801 36.704246, 3.0835455 36.7032518, 3.0837096 36.7030263, 3.0837448 36.7029734)",,,,
30366388,False,residential,False,130.256,,"LINESTRING (3.0844826 36.7019623, 3.0837448 36.7029734)",,,,
341125482,False,residential,True,6.789,,"LINESTRING (3.0809091 36.7068295, 3.0808654 36.7068795)",,,,
341389831,False,residential,True,130.399,Rue Akila Ben Ahmed,"LINESTRING (3.0809091 36.7068295, 3.0816486 36.7058177)",,,,
30366292,False,residential,False,28.423,Rue des Fussilliés,"LINESTRING (3.0841283 36.7048742, 3.0838543 36.7047435)",,,,
30366292,False,residential,True,34.003,Rue des Fussilliés,"LINESTRING (3.0841283 36.7048742, 3.0844611 36.7050236)",,,,
30366938,False,residential,False,165.756,Rue du Petit Omar,"LINESTRING (3.0841283 36.7048742, 3.0850686 36.7035882)",,,,
30366938,False,residential,True,165.101,Rue du Petit Omar,"LINESTRING (3.0841283 36.7048742, 3.0831788 36.706149)",,,,
30366938,False,residential,True,165.756,Rue du Petit Omar,"LINESTRING (3.0850686 36.7035882, 3.0841283 36.7048742)",,,,
30366956,False,residential,False,33.911,,"LINESTRING (3.0850686 36.7035882, 3.0854027 36.703734)",,,,
30366956,False,residential,True,27.775,,"LINESTRING (3.0850686 36.7035882, 3.0847946 36.7034693)",,,,
30366388,False,residential,True,130.256,,"LINESTRING (3.0837448 36.7029734, 3.0844826 36.7019623)",,,,
30366956,False,residential,False,108.626,,"LINESTRING (3.0837448 36.7029734, 3.0847946 36.7034693)",,,,
30366388,False,residential,False,164.641,,"LINESTRING (3.0837448 36.7029734, 3.0837096 36.7030263, 3.0835455 36.7032518, 3.082801 36.704246)",,,,
30366956,False,residential,False,16.071,,"LINESTRING (3.0854027 36.703734, 3.085552 36.703815)",,,,
30366956,False,residential,True,33.911,,"LINESTRING (3.0854027 36.703734, 3.0850686 36.7035882)",,,,
30366292,False,residential,False,34.003,Rue des Fussilliés,"LINESTRING (3.0844611 36.7050236, 3.0841283 36.7048742)",,,,
30366292,False,residential,True,14.972,Rue des Fussilliés,"LINESTRING (3.0844611 36.7050236, 3.0846088 36.7050877)",,,,
30367048,True,tertiary,False,166.16,Boulevard Ain Naadja,"LINESTRING (3.0844611 36.7050236, 3.0854027 36.703734)",,,,30
30366292,False,residential,False,108.984,Rue des Fussilliés,"LINESTRING (3.0838543 36.7047435, 3.082801 36.704246)",,,,
30366292,False,residential,True,28.423,Rue des Fussilliés,"LINESTRING (3.0838543 36.7047435, 3.0841283 36.7048742)",,,,
341389830,False,residential,False,164.625,,"LINESTRING (3.0838543 36.7047435, 3.0847946 36.7034693)",,,,
341389830,False,residential,True,158.604,,"LINESTRING (3.0838543 36.7047435, 3.0836953 36.7049306, 3.0834912 36.7051966, 3.0832368 36.7055283, 3.0829213 36.7059576)",,,,
30366956,False,residential,False,27.775,,"LINESTRING (3.0847946 36.7034693, 3.0850686 36.7035882)",,,,
30366956,False,residential,True,108.626,,"LINESTRING (3.0847946 36.7034693, 3.0837448 36.7029734)",,,,
341389830,False,residential,True,164.625,,"LINESTRING (3.0847946 36.7034693, 3.0838543 36.7047435)",,,,
30366292,False,residential,False,14.972,Rue des Fussilliés,"LINESTRING (3.0846088 36.7050877, 3.0844611 36.7050236)",,,,
30366292,False,residential,True,81.104,Rue des Fussilliés,"LINESTRING (3.0846088 36.7050877, 3.0853852 36.7054679)",,,,
265587029,True,tertiary,False,81.921,Boulevard Ain Naadja,"LINESTRING (3.0846088 36.7050877, 3.0842588 36.7055743, 3.0841497 36.7057259)",,,,30
30366956,False,residential,True,16.071,,"LINESTRING (3.085552 36.703815, 3.0854027 36.703734)",,,,
265587029,True,tertiary,False,8.945,Boulevard Ain Naadja,"LINESTRING (3.085552 36.703815, 3.0855002 36.7038839)",,,,30
30366251,False,residential,False,9.052,,"LINESTRING (3.0774133 36.6982877, 3.0774545 36.6982133)",,,,
30366037,False,residential,False,74.375,Rue Ali La Pointe,"LINESTRING (3.076393 36.7012011, 3.0762386 36.7014185, 3.0759709 36.701778)",,,,
30366037,False,residential,True,82.58200000000001,Rue Ali La Pointe,"LINESTRING (3.076393 36.7012011, 3.0765029 36.701056, 3.0768484 36.7005545)",,,,
67594029,False,residential,False,170.60600000000002,,"LINESTRING (3.076393 36.7012011, 3.075688 36.7008865, 3.0755926 36.7008182, 3.0755681 36.7008062, 3.075327 36.7007132, 3.0747581 36.7004107)",,,,
67594029,False,residential,True,143.112,,"LINESTRING (3.076393 36.7012011, 3.076688 36.7013711, 3.077766 36.7018656)",,,,
67594029,False,residential,True,170.606,,"LINESTRING (3.0747581 36.7004107, 3.075327 36.7007132, 3.0755681 36.7008062, 3.0755926 36.7008182, 3.075688 36.7008865, 3.076393 36.7012011)",,,,
210873160,False,tertiary,False,84.349,Boulevard Bouchekoum Amar,"LINESTRING (3.0747581 36.7004107, 3.0748495 36.700267, 3.0752242 36.6997508)",,,,
352968479,False,residential,True,74.896,,"LINESTRING (3.0750812 36.7014963, 3.0747952 36.701884, 3.0746528 36.7020757)",,,,
352969186,False,residential,False,95.003,,"LINESTRING (3.0750812 36.7014963, 3.0751479 36.701412, 3.0756315 36.701627, 3.0759709 36.701778)",,,,
30366037,False,residential,False,90.781,Rue Ali La Pointe,"LINESTRING (3.0759709 36.701778, 3.0759314 36.7018357, 3.0755175 36.7024363, 3.0754787 36.7024927)",,,,
30366037,False,residential,True,74.375,Rue Ali La Pointe,"LINESTRING (3.0759709 36.701778, 3.0762386 36.7014185, 3.076393 36.7012011)",,,,
352969186,False,residential,True,95.003,,"LINESTRING (3.0759709 36.701778, 3.0756315 36.701627, 3.0751479 36.701412, 3.0750812 36.7014963)",,,,
67594052,False,residential,True,193.14200000000002,,"LINESTRING (3.0776284 36.7062284, 3.0778381 36.7059601, 3.0778711 36.705918, 3.0779631 36.7058002, 3.0780144 36.7057346, 3.0780743 36.7056927, 3.0781579 36.7056631, 3.0782289 36.7056785, 3.0791221 36.7060976, 3.0791677 36.706104, 3.0792817 36.7061039)",,,,
30366294,True,tertiary,False,202.954,,"LINESTRING (3.0773481 36.7051228, 3.0793045 36.7060562)",,,,
67594055,False,residential,True,5.957,,"LINESTRING (3.0773481 36.7051228, 3.0773107 36.7051672)",,,,
"[67594056, 67594055]",False,residential,False,103.61900000000001,,"LINESTRING (3.0777475 36.7057955, 3.0772224 36.705546, 3.0773392 36.7053689, 3.077343 36.7053169, 3.0773212 36.705272, 3.0772604 36.7052411, 3.0773107 36.7051672)",,,,
341389831,False,residential,False,130.399,Rue Akila Ben Ahmed,"LINESTRING (3.0816486 36.7058177, 3.0809091 36.7068295)",,,,
