osmid,oneway,ref,highway,maxspeed,reversed,length,geometry,name
258398166,False,RN 78,primary,50,False,141.591,"LINESTRING (5.5120131 35.8164731, 5.5118113 35.8152103)",
258398166,False,RN 78,primary,50,True,63.695,"LINESTRING (5.5120131 35.8164731, 5.5118078 35.8170212)",
319780113,False,,residential,,True,97.736,"LINESTRING (5.5120131 35.8164731, 5.5109796 35.8162081)",
724263110,False,,tertiary,,False,93.612,"LINESTRING (5.5120131 35.8164731, 5.5130134 35.8166985)",
783796205,False,CW 64,secondary,,False,48.82,"LINESTRING (5.5143508 35.8193585, 5.5148062 35.819596)",
258398259,False,,residential,,False,192.62900000000002,"LINESTRING (5.5143508 35.8193585, 5.513923 35.8197945, 5.5136494 35.8200305, 5.5134523 35.8201903, 5.5133343 35.8203426, 5.5132726 35.8204753, 5.5132028 35.8206449, 5.5131646 35.8207658)",
258572851,False,,residential,,True,58.54599999999999,"LINESTRING (5.5143508 35.8193585, 5.5144399 35.8193085, 5.5144506 35.819178, 5.5143194 35.8188891)",
783796205,False,CW 64,secondary,,True,50.922,"LINESTRING (5.5143508 35.8193585, 5.5142 35.8191868, 5.5140176 35.8190519, 5.5139621 35.8190384)",
258398166,False,RN 78,primary,50,False,112.817,"LINESTRING (5.5112314 35.8184091, 5.5116556 35.8174546)",
258398166,False,RN 78,primary,50,True,87.91,"LINESTRING (5.5112314 35.8184091, 5.5109498 35.819166)",
258398278,False,,tertiary,,False,93.057,"LINESTRING (5.5112314 35.8184091, 5.510247 35.8181577)",
783796205,False,CW 64,secondary,,False,100.721,"LINESTRING (5.5112314 35.8184091, 5.5123068 35.8186542)",
258398241,False,,residential,,False,43.665,"LINESTRING (5.5125564 35.8214496, 5.5124009 35.8210777)",
258398263,False,,residential,,False,25.851,"LINESTRING (5.5125564 35.8214496, 5.5123016 35.8215562)",
258398241,False,,residential,,False,54.524,"LINESTRING (5.5124009 35.8210777, 5.5125993 35.8206145)",
258398241,False,,residential,,True,43.665,"LINESTRING (5.5124009 35.8210777, 5.5125564 35.8214496)",
258398243,False,,residential,,False,93.089,"LINESTRING (5.5124009 35.8210777, 5.5114272 35.8207993)",
258398241,False,,residential,,True,91.07,"LINESTRING (5.5132587 35.8188652, 5.512948 35.8196445)",
258580828,False,,residential,,True,111.54,"LINESTRING (5.5132587 35.8188652, 5.5136609 35.8179166)",
783796205,False,CW 64,secondary,,False,57.29,"LINESTRING (5.5132587 35.8188652, 5.5138666 35.8190151)",
783796205,False,CW 64,secondary,,True,88.977,"LINESTRING (5.5132587 35.8188652, 5.5130842 35.8188257, 5.5123068 35.8186542)",
258398243,False,,residential,,False,122.023,"LINESTRING (5.5106521 35.8206319, 5.5109525 35.8217019)",
258398243,False,,residential,,True,72.322,"LINESTRING (5.5106521 35.8206319, 5.5114272 35.8207993)",
258398275,False,,residential,,True,38.441,"LINESTRING (5.5106521 35.8206319, 5.5105367 35.8202991)",
258398243,False,,residential,,True,122.023,"LINESTRING (5.5109525 35.8217019, 5.5106521 35.8206319)",
258398267,False,,residential,,False,16.231,"LINESTRING (5.5109525 35.8217019, 5.5111322 35.8216932)",
724483629,False,,residential,,True,31.196,"LINESTRING (5.5109525 35.8217019, 5.5110759 35.821964)",
258398259,False,,residential,,False,53.674,"LINESTRING (5.5131646 35.8207658, 5.5125993 35.8206145)",
258398259,False,,residential,,True,192.629,"LINESTRING (5.5131646 35.8207658, 5.5132028 35.8206449, 5.5132726 35.8204753, 5.5133343 35.8203426, 5.5134523 35.8201903, 5.5136494 35.8200305, 5.513923 35.8197945, 5.5143508 35.8193585)",
258398241,False,,residential,,False,112.348,"LINESTRING (5.5125993 35.8206145, 5.512948 35.8196445)",
258398241,False,,residential,,True,54.524,"LINESTRING (5.5125993 35.8206145, 5.5124009 35.8210777)",
258398259,False,,residential,,False,95.971,"LINESTRING (5.5125993 35.8206145, 5.5115774 35.820373)",
258398259,False,,residential,,True,53.674,"LINESTRING (5.5125993 35.8206145, 5.5131646 35.8207658)",
258398166,False,RN 78,primary,50,False,114.968,"LINESTRING (5.5105716 35.8201534, 5.5109498 35.819166)",
258398166,False,RN 78,primary,50,True,16.504,"LINESTRING (5.5105716 35.8201534, 5.5105367 35.8202991)",
258398259,False,,residential,,True,93.916,"LINESTRING (5.5105716 35.8201534, 5.5115774 35.820373)",
