osmid,oneway,lanes,ref,highway,reversed,length,maxspeed,name,geometry
782264502,False,,,residential,False,30.066000000000003,,,"LINESTRING (3.5478566 33.4157076, 3.5477491 33.4157224, 3.5476492 33.4158813)"
183758444,False,2,CW 232,secondary,False,70.853,,,"LINESTRING (3.5512215 33.4178836, 3.5513845 33.4185061)"
183758444,False,2,CW 232,secondary,True,64.216,,,"LINESTRING (3.5512215 33.4178836, 3.5508086 33.4174202)"
275391155,False,,,residential,True,36.958,,,"LINESTRING (3.5512215 33.4178836, 3.5512835 33.4177328, 3.5513448 33.4175676)"
275390862,False,,,residential,False,24.437,,,"LINESTRING (3.5487633 33.4206074, 3.5485108 33.4206697)"
275390862,False,,,residential,True,39.901,,,"LINESTRING (3.5487633 33.4206074, 3.5491756 33.4205057)"
275390894,False,,,residential,True,56.608999999999995,,,"LINESTRING (3.5487633 33.4206074, 3.5485169 33.4204971, 3.5483565 33.4204168, 3.5482883 33.4203116)"
296022165,False,,,residential,False,141.487,,,"LINESTRING (3.5487633 33.4206074, 3.547712 33.4207505, 3.5472708 33.4208571)"
183758444,False,2,CW 232,secondary,False,58.217,,,"LINESTRING (3.5518106 33.4199445, 3.5519461 33.4204557)"
183758444,False,2,CW 232,secondary,True,23.807,,,"LINESTRING (3.5518106 33.4199445, 3.5517555 33.4197354)"
275391155,False,,,residential,False,132.707,,,"LINESTRING (3.5518106 33.4199445, 3.5532172 33.41973)"
275390862,False,,,residential,False,137.947,,,"LINESTRING (3.5518106 33.4199445, 3.5509467 33.4200687, 3.550362 33.420213)"
275390862,False,,,residential,True,24.437,,,"LINESTRING (3.5485108 33.4206697, 3.5487633 33.4206074)"
275390862,False,,,residential,False,27.299,,,"LINESTRING (3.5485108 33.4206697, 3.5483966 33.4206979, 3.5482363 33.4207566)"
275391155,False,,,residential,False,42.16,,,"LINESTRING (3.5538415 33.4196203, 3.5537461 33.4192496)"
275391155,False,,,residential,True,59.211,,,"LINESTRING (3.5538415 33.4196203, 3.5532172 33.41973)"
275391874,False,,,residential,False,111.35,,,"LINESTRING (3.5538415 33.4196203, 3.5550205 33.4194348)"
296017021,False,,,residential,False,119.64,,,"LINESTRING (3.553617 33.4181679, 3.5549054 33.4182024)"
275391155,False,,,residential,False,71.28800000000001,,,"LINESTRING (3.553617 33.4181679, 3.5536009 33.417706, 3.5535906 33.4175272)"
275391155,False,,,residential,True,56.08,,,"LINESTRING (3.553617 33.4181679, 3.553617 33.4183419, 3.5536283 33.4186721)"
275391155,False,,,residential,False,45.259,,,"LINESTRING (3.5536571 33.4156244, 3.5532238 33.4158111)"
275391155,False,,,residential,True,56.3,,,"LINESTRING (3.5536571 33.4156244, 3.5536325 33.4161303)"
275391862,False,,,residential,False,102.019,,,"LINESTRING (3.5536571 33.4156244, 3.5545762 33.4151212)"
333178268,False,,,residential,False,277.883,,,"LINESTRING (3.5536571 33.4156244, 3.5529898 33.4144914, 3.5532835 33.4132794)"
275391155,False,,,residential,True,20.67,,,"LINESTRING (3.5517486 33.4167623, 3.5518697 33.4166063)"
296022172,False,,,residential,True,9.517,,,"LINESTRING (3.5517486 33.4167623, 3.5516629 33.4168093)"
275391155,False,,,residential,False,97.256,,,"LINESTRING (3.5517486 33.4167623, 3.5515882 33.417117, 3.5513877 33.4174517, 3.5513448 33.4175676)"
275390894,False,,,residential,True,48.231,,,"LINESTRING (3.5482523 33.4198813, 3.5483469 33.4194548)"
275390894,False,,,residential,False,48.694,,,"LINESTRING (3.5482523 33.4198813, 3.5482523 33.4202561, 3.5482883 33.4203116)"
296022166,False,,,residential,True,120.96,,,"LINESTRING (3.5482523 33.4198813, 3.5480232 33.420052, 3.5470775 33.4203134)"
296027310,False,,,residential,False,94.253,,,"LINESTRING (3.5482523 33.4198813, 3.5480426 33.4199226, 3.5478173 33.4197973, 3.5475383 33.4197077, 3.5473142 33.4197524)"
275391874,False,,,residential,False,69.5,,,"LINESTRING (3.5563038 33.4192334, 3.5570424 33.4191304)"
275391874,False,,,residential,True,121.191,,,"LINESTRING (3.5563038 33.4192334, 3.5550205 33.4194348)"
275391898,False,,,residential,False,177.805,,,"LINESTRING (3.5563038 33.4192334, 3.5563033 33.4189309, 3.5563327 33.4176346)"
275391874,False,,,residential,True,69.5,,,"LINESTRING (3.5570424 33.4191304, 3.5563038 33.4192334)"
1189888617,False,,,residential,False,126.916,,,"LINESTRING (3.5570424 33.4191304, 3.5570588 33.4179891)"
275391155,False,,,residential,True,12.799,,,"LINESTRING (3.553609 33.4167489, 3.553609 33.416864)"
275391155,False,,,residential,False,40.963,,,"LINESTRING (3.553609 33.4167489, 3.553609 33.416615, 3.5536204 33.4163807)"
275391898,False,,,residential,True,257.534,,,"LINESTRING (3.553609 33.4167489, 3.5563515 33.4168024, 3.5563509 33.4168287)"
275391898,False,,,residential,False,14.825,,,"LINESTRING (3.5563327 33.4176346, 3.5563357 33.4175013)"
296017087,False,,,residential,False,36.444,,,"LINESTRING (3.5563327 33.4176346, 3.5559404 33.4176488)"
275391898,False,,,residential,True,177.805,,,"LINESTRING (3.5563327 33.4176346, 3.5563033 33.4189309, 3.5563038 33.4192334)"
296017087,False,,,residential,False,60.493,,,"LINESTRING (3.5548673 33.4176593, 3.5549054 33.4182024)"
296017087,False,,,residential,True,63.262,,,"LINESTRING (3.5548673 33.4176593, 3.5555489 33.4176629)"
333178264,False,,,residential,True,9.699,,,"LINESTRING (3.5548673 33.4176593, 3.5548648 33.4175721)"
275391874,False,,,residential,False,121.191,,,"LINESTRING (3.5550205 33.4194348, 3.5563038 33.4192334)"
275391874,False,,,residential,True,111.35,,,"LINESTRING (3.5550205 33.4194348, 3.5538415 33.4196203)"
296017087,False,,,residential,True,51.539,,,"LINESTRING (3.5550205 33.4194348, 3.5549773 33.4189727)"
275391155,False,,,residential,False,36.958,,,"LINESTRING (3.5513448 33.4175676, 3.5512835 33.4177328, 3.5512215 33.4178836)"
275391155,False,,,residential,True,97.256,,,"LINESTRING (3.5513448 33.4175676, 3.5513877 33.4174517, 3.5515882 33.417117, 3.5517486 33.4167623)"
296017193,False,,,residential,True,187.01,,,"LINESTRING (3.5513448 33.4175676, 3.552658 33.4175356, 3.5527117 33.4172043, 3.5530123 33.4172075)"
275391898,False,,,residential,False,38.847,,,"LINESTRING (3.5563402 33.4173032, 3.5563481 33.4169539)"
275391898,False,,,residential,True,22.032,,,"LINESTRING (3.5563402 33.4173032, 3.5563357 33.4175013)"
296017063,False,,,residential,False,72.923,,,"LINESTRING (3.5563402 33.4173032, 3.5555551 33.4172775)"
275391155,False,,,residential,True,34.895,,,"LINESTRING (3.5536074 33.4172137, 3.5535906 33.4175272)"
296017063,False,,,residential,True,115.929,,,"LINESTRING (3.5536074 33.4172137, 3.5548555 33.4172546)"
296017193,False,,,residential,False,55.237,,,"LINESTRING (3.5536074 33.4172137, 3.5530123 33.4172075)"
275391155,False,,,residential,False,38.885000000000005,,,"LINESTRING (3.5536074 33.4172137, 3.553609 33.4170902, 3.553609 33.416864)"
275390862,False,,,residential,False,39.901,,,"LINESTRING (3.5491756 33.4205057, 3.5487633 33.4206074)"
275390862,False,,,residential,True,35.567,,,"LINESTRING (3.5491756 33.4205057, 3.5495431 33.420415)"
275390862,False,,,residential,False,35.567,,,"LINESTRING (3.5495431 33.420415, 3.5491756 33.4205057)"
275390862,False,,,residential,True,34.908,,,"LINESTRING (3.5495431 33.420415, 3.5499038 33.420326)"
296017021,False,,,residential,False,69.697,,,"LINESTRING (3.55554 33.4182194, 3.55554 33.4188462)"
296017021,False,,,residential,True,58.929,,,"LINESTRING (3.55554 33.4182194, 3.5549054 33.4182024)"
296017030,False,,,residential,False,61.886,,,"LINESTRING (3.55554 33.4182194, 3.5555489 33.4176629)"
296017021,False,,,residential,False,54.086,,,"LINESTRING (3.55554 33.4188462, 3.5549773 33.4189727)"
296017021,False,,,residential,True,69.697,,,"LINESTRING (3.55554 33.4188462, 3.55554 33.4182194)"
296017172,False,,,residential,True,162.628,,,"LINESTRING (3.55554 33.4188462, 3.5559196 33.4187893, 3.5559404 33.4176488)"
275391155,False,,,residential,True,42.16,,,"LINESTRING (3.5537461 33.4192496, 3.5538415 33.4196203)"
296017021,False,,,residential,True,118.344,,,"LINESTRING (3.5537461 33.4192496, 3.5549773 33.4189727)"
275391155,False,,,residential,False,65.336,,,"LINESTRING (3.5537461 33.4192496, 3.553633 33.4188104, 3.5536283 33.4186721)"
296017030,False,,,residential,True,42.858,,,"LINESTRING (3.5555551 33.4172775, 3.5555489 33.4176629)"
296017063,False,,,residential,False,64.982,,,"LINESTRING (3.5555551 33.4172775, 3.5548555 33.4172546)"
296017063,False,,,residential,True,72.923,,,"LINESTRING (3.5555551 33.4172775, 3.5563402 33.4173032)"
275391898,False,,,residential,False,13.924,,,"LINESTRING (3.5563481 33.4169539, 3.5563509 33.4168287)"
275391898,False,,,residential,True,38.847,,,"LINESTRING (3.5563481 33.4169539, 3.5563402 33.4173032)"
296017125,False,,,residential,False,254.42,,,"LINESTRING (3.5563481 33.4169539, 3.553609 33.416864)"
275391155,False,,,residential,False,12.799,,,"LINESTRING (3.553609 33.416864, 3.553609 33.4167489)"
296017125,False,,,residential,True,254.42,,,"LINESTRING (3.553609 33.416864, 3.5563481 33.4169539)"
275391155,False,,,residential,True,38.885000000000005,,,"LINESTRING (3.553609 33.416864, 3.553609 33.4170902, 3.5536074 33.4172137)"
275391155,False,,,residential,True,23.147,,,"LINESTRING (3.5530022 33.4159066, 3.5532238 33.4158111)"
275391155,False,,,residential,False,36.611999999999995,,,"LINESTRING (3.5530022 33.4159066, 3.5529113 33.4159457, 3.5526483 33.416052)"
296017200,False,,,residential,False,144.71099999999998,,,"LINESTRING (3.5530022 33.4159066, 3.5529906 33.416855, 3.5530123 33.4172075)"
296017193,False,,,residential,True,55.237,,,"LINESTRING (3.5530123 33.4172075, 3.5536074 33.4172137)"
296017193,False,,,residential,False,187.01,,,"LINESTRING (3.5530123 33.4172075, 3.5527117 33.4172043, 3.552658 33.4175356, 3.5513448 33.4175676)"
296017200,False,,,residential,True,144.71099999999998,,,"LINESTRING (3.5530123 33.4172075, 3.5529906 33.416855, 3.5530022 33.4159066)"
296017087,False,,,residential,False,50.892,,,"LINESTRING (3.5549347 33.4185164, 3.5549773 33.4189727)"
296017087,False,,,residential,True,35.021,,,"LINESTRING (3.5549347 33.4185164, 3.5549054 33.4182024)"
296017166,False,,,residential,False,122.478,,,"LINESTRING (3.5549347 33.4185164, 3.5536283 33.4186721)"
296017166,False,,,residential,True,122.478,,,"LINESTRING (3.5536283 33.4186721, 3.5549347 33.4185164)"
296017407,False,,,residential,True,58.892,,,"LINESTRING (3.5536283 33.4186721, 3.5530013 33.4187535)"
275391155,False,,,residential,False,56.08,,,"LINESTRING (3.5536283 33.4186721, 3.553617 33.4183419, 3.553617 33.4181679)"
275391155,False,,,residential,True,65.336,,,"LINESTRING (3.5536283 33.4186721, 3.553633 33.4188104, 3.5537461 33.4192496)"
296017087,False,,,residential,False,36.37,,,"LINESTRING (3.5559404 33.4176488, 3.5555489 33.4176629)"
296017087,False,,,residential,True,36.444,,,"LINESTRING (3.5559404 33.4176488, 3.5563327 33.4176346)"
296017172,False,,,residential,False,162.628,,,"LINESTRING (3.5559404 33.4176488, 3.5559196 33.4187893, 3.55554 33.4188462)"
275391155,False,,,residential,False,59.211,,,"LINESTRING (3.5532172 33.41973, 3.5538415 33.4196203)"
275391155,False,,,residential,True,132.707,,,"LINESTRING (3.5532172 33.41973, 3.5518106 33.4199445)"
296017407,False,,,residential,False,27.477,,,"LINESTRING (3.5532172 33.41973, 3.5531628 33.4194871)"
296017407,False,,,residential,False,58.892,,,"LINESTRING (3.5530013 33.4187535, 3.5536283 33.4186721)"
296017407,False,,,residential,True,5.665,,,"LINESTRING (3.5530013 33.4187535, 3.5530094 33.418804)"
296017502,False,,,residential,False,174.042,,,"LINESTRING (3.5530013 33.4187535, 3.5529799 33.4185207, 3.5513845 33.4185061)"
183758444,False,2,CW 232,secondary,False,64.502,,,"LINESTRING (3.5513845 33.4185061, 3.5515329 33.4190728)"
183758444,False,2,CW 232,secondary,True,70.853,,,"LINESTRING (3.5513845 33.4185061, 3.5512215 33.4178836)"
296017502,False,,,residential,True,174.042,,,"LINESTRING (3.5513845 33.4185061, 3.5529799 33.4185207, 3.5530013 33.4187535)"
275390862,False,,,residential,False,34.908,,,"LINESTRING (3.5499038 33.420326, 3.5495431 33.420415)"
275390862,False,,,residential,True,44.343,,,"LINESTRING (3.5499038 33.420326, 3.550362 33.420213)"
275390862,False,,,residential,True,27.299,,,"LINESTRING (3.5482363 33.4207566, 3.5483966 33.4206979, 3.5485108 33.4206697)"
275390862,False,,,residential,False,44.343,,,"LINESTRING (3.550362 33.420213, 3.5499038 33.420326)"
296022168,False,,,residential,False,84.269,,,"LINESTRING (3.550362 33.420213, 3.5507522 33.4208973)"
275390862,False,,,residential,True,137.947,,,"LINESTRING (3.550362 33.420213, 3.5509467 33.4200687, 3.5518106 33.4199445)"
296022169,False,,,residential,False,76.89,,,"LINESTRING (3.549617 33.4175209, 3.5489169 33.4178906)"
296022170,False,,,residential,False,93.069,,,"LINESTRING (3.549617 33.4175209, 3.5499678 33.4167368)"
537249912,False,2,CW 232,secondary,False,10.102,80,,"LINESTRING (3.549617 33.4175209, 3.5496849 33.4175919)"
537249912,False,2,CW 232,secondary,True,127.529,80,,"LINESTRING (3.549617 33.4175209, 3.548857 33.4166185, 3.5488215 33.4165862)"
296022169,False,,,residential,True,76.89,,,"LINESTRING (3.5489169 33.4178906, 3.549617 33.4175209)"
782264505,False,,,residential,False,53.877,,,"LINESTRING (3.5489169 33.4178906, 3.5483986 33.4181088)"
296022169,False,,,residential,False,119.36099999999999,,,"LINESTRING (3.5489169 33.4178906, 3.5481841 33.4170879, 3.5481222 33.4170497)"
296022169,False,,,residential,False,55.486000000000004,,,"LINESTRING (3.5481222 33.4170497, 3.5477335 33.4169624, 3.5475382 33.4169629)"
296022169,False,,,residential,True,119.36099999999999,,,"LINESTRING (3.5481222 33.4170497, 3.5481841 33.4170879, 3.5489169 33.4178906)"
782264498,False,,,residential,False,83.018,,,"LINESTRING (3.5481222 33.4170497, 3.5485511 33.4167388, 3.5488215 33.4165862)"
782264506,False,,,residential,True,140.026,,,"LINESTRING (3.5481222 33.4170497, 3.5479057 33.4172022, 3.5478701 33.417291, 3.5483986 33.4181088)"
296022169,False,,,residential,True,16.253,,,"LINESTRING (3.5470407 33.4170773, 3.5472085 33.4170355)"
296022170,False,,,residential,False,28.303,,,"LINESTRING (3.550287 33.416067, 3.550523 33.4159058)"
296022170,False,,,residential,True,80.155,,,"LINESTRING (3.550287 33.416067, 3.5499678 33.4167368)"
296022172,False,,,residential,False,139.409,,,"LINESTRING (3.550287 33.416067, 3.5511882 33.41707)"
296022170,False,,,residential,False,28.459,,,"LINESTRING (3.5503286 33.4146999, 3.5500613 33.4148253)"
296022170,False,,,residential,True,94.866,,,"LINESTRING (3.5503286 33.4146999, 3.5508714 33.4154228)"
296022178,False,,,residential,False,40.874,,,"LINESTRING (3.5503286 33.4146999, 3.5506876 33.414487)"
1189886233,False,,,residential,False,76.866,,,"LINESTRING (3.5503286 33.4146999, 3.5499036 33.4141066)"
296022170,False,,,residential,False,59.275,,,"LINESTRING (3.5497549 33.414793, 3.5491163 33.4147872)"
1189886230,False,,,residential,False,60.862,,,"LINESTRING (3.5497549 33.414793, 3.5494703 33.4142999)"
296022170,False,,,residential,True,40.867000000000004,,,"LINESTRING (3.5497549 33.414793, 3.5498363 33.4149297, 3.5500613 33.4148253)"
296022170,False,,,residential,False,16.311,,,"LINESTRING (3.5491163 33.4147872, 3.548978 33.4146967)"
296022170,False,,,residential,True,59.275,,,"LINESTRING (3.5491163 33.4147872, 3.5497549 33.414793)"
333178274,False,,,residential,True,110.764,,,"LINESTRING (3.5491163 33.4147872, 3.5492025 33.4150645, 3.5494922 33.4152705, 3.5497785 33.4155812)"
296022170,False,,,residential,False,39.538,,,"LINESTRING (3.548978 33.4146967, 3.5485557 33.4147434)"
296022170,False,,,residential,True,16.311,,,"LINESTRING (3.548978 33.4146967, 3.5491163 33.4147872)"
296026159,False,,,residential,False,181.157,,,"LINESTRING (3.548978 33.4146967, 3.548166 33.4132152)"
296022170,False,,,residential,False,92.103,,,"LINESTRING (3.548277 33.4147747, 3.5472933 33.4148837)"
296022170,False,,,residential,True,9.289,,,"LINESTRING (3.548277 33.4147747, 3.5483764 33.414765)"
333178277,False,,,residential,False,119.678,,,"LINESTRING (3.548277 33.4147747, 3.5486124 33.4156735, 3.5487733 33.4156608)"
296022170,False,,,residential,True,92.103,,,"LINESTRING (3.5472933 33.4148837, 3.548277 33.4147747)"
537249912,False,2,CW 232,secondary,False,105.482,80,,"LINESTRING (3.5472933 33.4148837, 3.5478566 33.4157076)"
537249912,False,2,CW 232,secondary,True,7.643,80,,"LINESTRING (3.5472933 33.4148837, 3.5472525 33.414824)"
296022172,False,,,residential,False,52.74,,,"LINESTRING (3.5511882 33.41707, 3.5516629 33.4168093)"
296022172,False,,,residential,True,139.409,,,"LINESTRING (3.5511882 33.41707, 3.550287 33.416067)"
296022174,False,,,residential,False,41.626,,,"LINESTRING (3.5511882 33.41707, 3.5508873 33.4173476)"
296022175,False,,,residential,False,249.564,,,"LINESTRING (3.5526483 33.416052, 3.5513992 33.4140645)"
275391155,False,,,residential,False,50.269999999999996,,,"LINESTRING (3.5526483 33.416052, 3.5523981 33.4161532, 3.5521927 33.4162911)"
275391155,False,,,residential,True,36.611999999999995,,,"LINESTRING (3.5526483 33.416052, 3.5529113 33.4159457, 3.5530022 33.4159066)"
296022175,False,,,residential,True,22.3,,,"LINESTRING (3.5501475 33.4120728, 3.5502591 33.4122504)"
296022176,False,,,residential,False,246.266,,,"LINESTRING (3.5521927 33.4162911, 3.550929 33.4143437)"
275391155,False,,,residential,False,46.697,,,"LINESTRING (3.5521927 33.4162911, 3.5520292 33.4164008, 3.5518697 33.4166063)"
275391155,False,,,residential,True,50.269999999999996,,,"LINESTRING (3.5521927 33.4162911, 3.5523981 33.4161532, 3.5526483 33.416052)"
296022178,False,,,residential,True,50.5,,,"LINESTRING (3.5518426 33.4138013, 3.5513992 33.4140645)"
296022170,False,,,residential,False,16.297,,,"LINESTRING (3.550523 33.4159058, 3.5506589 33.415813)"
296022170,False,,,residential,True,28.303,,,"LINESTRING (3.550523 33.4159058, 3.550287 33.416067)"
296022179,False,,,residential,False,145.899,,,"LINESTRING (3.550523 33.4159058, 3.5516629 33.4168093)"
296022172,False,,,residential,False,9.517,,,"LINESTRING (3.5516629 33.4168093, 3.5517486 33.4167623)"
296022172,False,,,residential,True,52.74,,,"LINESTRING (3.5516629 33.4168093, 3.5511882 33.41707)"
296022179,False,,,residential,True,145.899,,,"LINESTRING (3.5516629 33.4168093, 3.550523 33.4159058)"
296022180,False,,,residential,False,137.497,,,"LINESTRING (3.5525185 33.4147237, 3.5532238 33.4158111)"
275391155,False,,,residential,False,23.147,,,"LINESTRING (3.5532238 33.4158111, 3.5530022 33.4159066)"
275391155,False,,,residential,True,45.259,,,"LINESTRING (3.5532238 33.4158111, 3.5536571 33.4156244)"
296022180,False,,,residential,True,137.497,,,"LINESTRING (3.5532238 33.4158111, 3.5525185 33.4147237)"
296022170,False,,,residential,True,13.902,,,"LINESTRING (3.5507748 33.4157338, 3.5506589 33.415813)"
296022182,False,,,residential,False,140.497,,,"LINESTRING (3.5507748 33.4157338, 3.5518697 33.4166063)"
296022170,False,,,residential,False,47.644999999999996,,,"LINESTRING (3.5507748 33.4157338, 3.5509951 33.4155834, 3.5508714 33.4154228)"
275391155,False,,,residential,False,20.67,,,"LINESTRING (3.5518697 33.4166063, 3.5517486 33.4167623)"
296022182,False,,,residential,True,140.497,,,"LINESTRING (3.5518697 33.4166063, 3.5507748 33.4157338)"
275391155,False,,,residential,True,46.697,,,"LINESTRING (3.5518697 33.4166063, 3.5520292 33.4164008, 3.5521927 33.4162911)"
275391155,False,,,residential,False,27.866,,,"LINESTRING (3.5536204 33.4163807, 3.5536325 33.4161303)"
296022183,False,,,residential,False,307.931,,,"LINESTRING (3.5536204 33.4163807, 3.5550613 33.4164521, 3.5551257 33.4161386, 3.5536325 33.4161303)"
275391155,False,,,residential,True,40.963,,,"LINESTRING (3.5536204 33.4163807, 3.553609 33.416615, 3.553609 33.4167489)"
275391155,False,,,residential,False,56.3,,,"LINESTRING (3.5536325 33.4161303, 3.5536571 33.4156244)"
275391155,False,,,residential,True,27.866,,,"LINESTRING (3.5536325 33.4161303, 3.5536204 33.4163807)"
296022183,False,,,residential,True,307.931,,,"LINESTRING (3.5536325 33.4161303, 3.5551257 33.4161386, 3.5550613 33.4164521, 3.5536204 33.4163807)"
296026156,False,,,residential,True,81.023,,,"LINESTRING (3.548166 33.4132152, 3.5477828 33.4125605)"
296026159,False,,,residential,False,165.742,,,"LINESTRING (3.548166 33.4132152, 3.5497292 33.4124947)"
296026159,False,,,residential,True,181.157,,,"LINESTRING (3.548166 33.4132152, 3.548978 33.4146967)"
296022175,False,,,residential,False,22.3,,,"LINESTRING (3.5502591 33.4122504, 3.5501475 33.4120728)"
296022175,False,,,residential,True,227.791,,,"LINESTRING (3.5502591 33.4122504, 3.5513992 33.4140645)"
296026159,False,,,residential,True,56.187,,,"LINESTRING (3.5502591 33.4122504, 3.5497292 33.4124947)"
296017030,False,,,residential,False,42.858,,,"LINESTRING (3.5555489 33.4176629, 3.5555551 33.4172775)"
296017030,False,,,residential,True,61.886,,,"LINESTRING (3.5555489 33.4176629, 3.55554 33.4182194)"
296017087,False,,,residential,False,63.262,,,"LINESTRING (3.5555489 33.4176629, 3.5548673 33.4176593)"
296017087,False,,,residential,True,36.37,,,"LINESTRING (3.5555489 33.4176629, 3.5559404 33.4176488)"
296022175,False,,,residential,False,227.791,,,"LINESTRING (3.5513992 33.4140645, 3.5502591 33.4122504)"
296022175,False,,,residential,True,249.564,,,"LINESTRING (3.5513992 33.4140645, 3.5526483 33.416052)"
296022178,False,,,residential,False,50.5,,,"LINESTRING (3.5513992 33.4140645, 3.5518426 33.4138013)"
296022178,False,,,residential,True,53.558,,,"LINESTRING (3.5513992 33.4140645, 3.550929 33.4143437)"
296022176,False,,,residential,False,68.111,,,"LINESTRING (3.550929 33.4143437, 3.5505795 33.4138051)"
296022176,False,,,residential,True,246.266,,,"LINESTRING (3.550929 33.4143437, 3.5521927 33.4162911)"
296022178,False,,,residential,False,53.558,,,"LINESTRING (3.550929 33.4143437, 3.5513992 33.4140645)"
296022178,False,,,residential,True,27.494,,,"LINESTRING (3.550929 33.4143437, 3.5506876 33.414487)"
296022176,False,,,residential,True,165.711,,,"LINESTRING (3.5497292 33.4124947, 3.5505795 33.4138051)"
296026159,False,,,residential,False,56.187,,,"LINESTRING (3.5497292 33.4124947, 3.5502591 33.4122504)"
296026159,False,,,residential,True,165.742,,,"LINESTRING (3.5497292 33.4124947, 3.548166 33.4132152)"
296017021,False,,,residential,False,58.929,,,"LINESTRING (3.5549054 33.4182024, 3.55554 33.4182194)"
296017021,False,,,residential,True,119.64,,,"LINESTRING (3.5549054 33.4182024, 3.553617 33.4181679)"
296017087,False,,,residential,False,35.021,,,"LINESTRING (3.5549054 33.4182024, 3.5549347 33.4185164)"
296017087,False,,,residential,True,60.493,,,"LINESTRING (3.5549054 33.4182024, 3.5548673 33.4176593)"
296017021,False,,,residential,False,118.344,,,"LINESTRING (3.5549773 33.4189727, 3.5537461 33.4192496)"
296017021,False,,,residential,True,54.086,,,"LINESTRING (3.5549773 33.4189727, 3.55554 33.4188462)"
296017087,False,,,residential,False,51.539,,,"LINESTRING (3.5549773 33.4189727, 3.5550205 33.4194348)"
296017087,False,,,residential,True,50.892,,,"LINESTRING (3.5549773 33.4189727, 3.5549347 33.4185164)"
333178257,False,,,residential,False,106.207,,,"LINESTRING (3.5508225 33.4206368, 3.5519461 33.4204557)"
183758444,False,2,CW 232,secondary,False,42.562,,,"LINESTRING (3.5519461 33.4204557, 3.5520294 33.4208321)"
183758444,False,2,CW 232,secondary,True,58.217,,,"LINESTRING (3.5519461 33.4204557, 3.5518106 33.4199445)"
333178257,False,,,residential,True,106.207,,,"LINESTRING (3.5519461 33.4204557, 3.5508225 33.4206368)"
333178259,False,,,residential,False,77.923,,,"LINESTRING (3.5512141 33.4209995, 3.5520294 33.4208321)"
183758444,False,2,CW 232,secondary,True,42.562,,,"LINESTRING (3.5520294 33.4208321, 3.5519461 33.4204557)"
333178259,False,,,residential,True,77.923,,,"LINESTRING (3.5520294 33.4208321, 3.5512141 33.4209995)"
183758444,False,2,CW 232,secondary,False,76.52,,,"LINESTRING (3.5515329 33.4190728, 3.5517555 33.4197354)"
183758444,False,2,CW 232,secondary,True,64.502,,,"LINESTRING (3.5515329 33.4190728, 3.5513845 33.4185061)"
333178260,False,,,residential,False,140.257,,,"LINESTRING (3.5515329 33.4190728, 3.5530094 33.418804)"
296017407,False,,,residential,False,5.665,,,"LINESTRING (3.5530094 33.418804, 3.5530013 33.4187535)"
296017407,False,,,residential,True,77.28,,,"LINESTRING (3.5530094 33.418804, 3.5531628 33.4194871)"
333178260,False,,,residential,True,140.257,,,"LINESTRING (3.5530094 33.418804, 3.5515329 33.4190728)"
183758444,False,2,CW 232,secondary,False,23.807,,,"LINESTRING (3.5517555 33.4197354, 3.5518106 33.4199445)"
183758444,False,2,CW 232,secondary,True,76.52,,,"LINESTRING (3.5517555 33.4197354, 3.5515329 33.4190728)"
