osmid,highway,oneway,reversed,length,ref,name,geometry,junction,maxspeed
30244547,residential,False,False,51.953,,,"LINESTRING (2.9757278 36.6970745, 2.9760047 36.6974856)",,
30244547,residential,False,True,39.862,,,"LINESTRING (2.9757278 36.6970745, 2.9755105 36.6967612)",,
30244565,residential,False,False,90.327,,,"LINESTRING (2.9757278 36.6970745, 2.9766189 36.696688)",,
30244565,residential,False,True,208.26899999999998,,,"LINESTRING (2.9757278 36.6970745, 2.9747319 36.6975385, 2.9742152 36.6977696, 2.9736892 36.6979883)",,
30244565,residential,False,False,35.959,,,"LINESTRING (2.9766189 36.696688, 2.9769613 36.6965171)",,
30244565,residential,False,True,90.327,,,"LINESTRING (2.9766189 36.696688, 2.9757278 36.6970745)",,
"[587286574, 587286575]",residential,False,False,140.17,,,"LINESTRING (2.9766189 36.696688, 2.9766952 36.6968188, 2.9768797 36.6970886, 2.9767876 36.6971097, 2.9760047 36.6974856)",,
587286574,residential,False,True,41.431,,,"LINESTRING (2.9766189 36.696688, 2.9765225 36.6964788, 2.9764861 36.6963321)",,
30242732,residential,False,False,179.93,,Rue Mohamed Aichaoui,"LINESTRING (2.9755105 36.6967612, 2.973776 36.6975884)",,
30244547,residential,False,False,39.862,,,"LINESTRING (2.9755105 36.6967612, 2.9757278 36.6970745)",,
30244547,residential,False,True,46.506,,,"LINESTRING (2.9755105 36.6967612, 2.9752288 36.6964092)",,
30242732,residential,False,True,99.216,,Rue Mohamed Aichaoui,"LINESTRING (2.9755105 36.6967612, 2.9757492 36.6966531, 2.9759549 36.69656, 2.9764861 36.6963321)",,
30242732,residential,False,False,99.21600000000001,,Rue Mohamed Aichaoui,"LINESTRING (2.9764861 36.6963321, 2.9759549 36.69656, 2.9757492 36.6966531, 2.9755105 36.6967612)",,
587286574,residential,False,False,41.431,,,"LINESTRING (2.9764861 36.6963321, 2.9765225 36.6964788, 2.9766189 36.696688)",,
587286574,residential,False,True,82.498,,,"LINESTRING (2.9764861 36.6963321, 2.9764702 36.6962639, 2.976369 36.6960899, 2.9760472 36.6956845)",,
30244600,residential,False,False,20.836,,,"LINESTRING (2.9736892 36.6979883, 2.9736513 36.6981732)",,
30244600,residential,False,True,45.135,,,"LINESTRING (2.9736892 36.6979883, 2.973776 36.6975884)",,
30244565,residential,False,False,208.269,,,"LINESTRING (2.9736892 36.6979883, 2.9742152 36.6977696, 2.9747319 36.6975385, 2.9757278 36.6970745)",,
30244652,residential,False,False,45.828,,,"LINESTRING (2.9759447 36.6986887, 2.9763964 36.698492)",,
30244660,residential,False,False,70.232,,,"LINESTRING (2.9772287 36.6988229, 2.9768687 36.6982611)",,
30244652,residential,False,False,44.988,,,"LINESTRING (2.9768687 36.6982611, 2.9773062 36.6980595)",,
30244652,residential,False,True,49.318,,,"LINESTRING (2.9768687 36.6982611, 2.9763964 36.698492)",,
30244660,residential,False,True,70.232,,,"LINESTRING (2.9768687 36.6982611, 2.9772287 36.6988229)",,
30244652,residential,False,False,49.318,,,"LINESTRING (2.9763964 36.698492, 2.9768687 36.6982611)",,
30244652,residential,False,True,45.828,,,"LINESTRING (2.9763964 36.698492, 2.9759447 36.6986887)",,
587286566,residential,False,False,66.137,,Rue Mohamed Aichaoui,"LINESTRING (2.973242 36.6975166, 2.972512 36.6974109)",,
587286566,residential,False,True,48.274,,Rue Mohamed Aichaoui,"LINESTRING (2.973242 36.6975166, 2.973776 36.6975884)",,
30244770,residential,False,False,71.98599999999999,,,"LINESTRING (2.973242 36.6975166, 2.9731563 36.6978317, 2.9731026 36.6979694, 2.9730597 36.6980403, 2.9729487 36.6980897)",,
30244782,residential,False,True,63.325,,,"LINESTRING (2.9729487 36.6980897, 2.9736513 36.6981732)",,
30244770,residential,False,True,71.98599999999999,,,"LINESTRING (2.9729487 36.6980897, 2.9730597 36.6980403, 2.9731026 36.6979694, 2.9731563 36.6978317, 2.973242 36.6975166)",,
30244782,residential,False,False,46.131,,,"LINESTRING (2.9729487 36.6980897, 2.9728611 36.6980996, 2.9725141 36.6983018)",,
30244600,residential,False,False,44.204,,,"LINESTRING (2.9736513 36.6981732, 2.9735932 36.698568)",,
30244600,residential,False,True,20.836,,,"LINESTRING (2.9736513 36.6981732, 2.9736892 36.6979883)",,
30244782,residential,False,False,63.325,,,"LINESTRING (2.9736513 36.6981732, 2.9729487 36.6980897)",,
484025890,residential,False,False,104.877,,Rue Said Bouchareb,"LINESTRING (2.9724089 36.6984936, 2.9735753 36.698616)",,
484025902,residential,False,True,23.298,,Rue Said Achouche,"LINESTRING (2.9724089 36.6984936, 2.9725141 36.6983018)",,
34264296,residential,False,False,46.884,,Rue Lemnaouar Missoum,"LINESTRING (2.9747748 36.690336, 2.9747839 36.6904621, 2.9747849 36.6905881, 2.9747814 36.6907574)",,
42450428,residential,False,False,29.579,,,"LINESTRING (2.9747748 36.690336, 2.9749279 36.690295, 2.975088 36.6902484)",,
34264296,residential,False,False,24.333,,Rue Lemnaouar Missoum,"LINESTRING (2.9747814 36.6907574, 2.9747068 36.6909679)",,
34264296,residential,False,True,46.884,,Rue Lemnaouar Missoum,"LINESTRING (2.9747814 36.6907574, 2.9747849 36.6905881, 2.9747839 36.6904621, 2.9747748 36.690336)",,
34264457,residential,False,True,88.86099999999999,,,"LINESTRING (2.9747814 36.6907574, 2.9747102 36.6907039, 2.9745729 36.6906422, 2.9742211 36.6905516, 2.9739716 36.690457, 2.9738755 36.6904545)",,
42450334,residential,False,True,148.798,,,"LINESTRING (2.9747814 36.6907574, 2.9749871 36.6907658, 2.9751975 36.6907631, 2.9756182 36.6907594, 2.976448 36.6907146)",,
130351483,residential,False,False,49.423,,,"LINESTRING (2.973752 36.6922817, 2.9743037 36.6923247)",,
34264296,residential,False,False,134.773,,Rue Lemnaouar Missoum,"LINESTRING (2.973752 36.6922817, 2.9736696 36.6923755, 2.973607 36.6924721, 2.9735 36.6928965, 2.973397 36.6932268, 2.9733451 36.6933276, 2.9732676 36.6934134)",,
34264296,residential,False,True,56.804,,Rue Lemnaouar Missoum,"LINESTRING (2.973752 36.6922817, 2.973987 36.6919772, 2.9740446 36.6919151, 2.974093 36.6918505)",,
34264296,residential,False,True,10.256,,Rue Lemnaouar Missoum,"LINESTRING (2.9732403 36.693503, 2.9732676 36.6934134)",,
130351497,residential,False,True,23.108,,,"LINESTRING (2.9732403 36.693503, 2.9729817 36.6934892)",,
34264296,residential,False,False,92.761,,Rue Lemnaouar Missoum,"LINESTRING (2.9732403 36.693503, 2.9731653 36.6937499, 2.9731644 36.6939392, 2.973231 36.6941563, 2.9732721 36.6942349, 2.9733371 36.6942982)",,
34264347,residential,False,False,133.948,,,"LINESTRING (2.968565 36.6915721, 2.9682225 36.6903992)",,
34264446,residential,False,False,29.354,,,"LINESTRING (2.968565 36.6915721, 2.9682529 36.6916561)",,
34264446,residential,False,True,49.345,,,"LINESTRING (2.968565 36.6915721, 2.9691054 36.6914764)",,
34264347,residential,False,True,29.467,,,"LINESTRING (2.9679838 36.6916951, 2.9679116 36.6914365)",,
34264446,residential,False,True,24.383,,,"LINESTRING (2.9679838 36.6916951, 2.9682529 36.6916561)",,
34264446,residential,False,False,329.52700000000004,,,"LINESTRING (2.9679838 36.6916951, 2.9677533 36.6917626, 2.9677087 36.6917797, 2.9676855 36.6918023, 2.9676581 36.6918398, 2.9676494 36.6918795, 2.9673717 36.6937636, 2.9671963 36.6944665)",,
34264350,residential,False,True,54.395,,,"LINESTRING (2.9671963 36.6944665, 2.9667287 36.6941523)",,
34264350,residential,False,False,71.511,,,"LINESTRING (2.9671963 36.6944665, 2.9674167 36.6947013, 2.9676979 36.694968)",,
34264446,residential,False,True,329.52700000000004,,,"LINESTRING (2.9671963 36.6944665, 2.9673717 36.6937636, 2.9676494 36.6918795, 2.9676581 36.6918398, 2.9676855 36.6918023, 2.9677087 36.6917797, 2.9677533 36.6917626, 2.9679838 36.6916951)",,
34264350,residential,False,False,50.01,,,"LINESTRING (2.9676979 36.694968, 2.968081 36.6952965)",,
34264351,residential,False,False,98.051,,,"LINESTRING (2.9676979 36.694968, 2.9678438 36.694094)",,
34264350,residential,False,True,71.511,,,"LINESTRING (2.9676979 36.694968, 2.9674167 36.6947013, 2.9671963 36.6944665)",,
34264350,residential,False,True,50.824,,,"LINESTRING (2.9701659 36.6963499, 2.9696813 36.6961092)",,
30242760,secondary,False,False,15.439,CW 113,Rue des Frères Nedir,"LINESTRING (2.9701659 36.6963499, 2.9701231 36.6964567, 2.9701067 36.6964799)",,
30242760,secondary,False,True,93.663,CW 113,Rue des Frères Nedir,"LINESTRING (2.9701659 36.6963499, 2.9703493 36.6959607, 2.9704029 36.6958913, 2.9704613 36.6958542, 2.9705116 36.6958472, 2.9705751 36.6958499, 2.9708102 36.6958912)",,
30242804,residential,False,False,53.122,,Rue du Stade,"LINESTRING (2.9678438 36.694094, 2.9684274 36.6941902)",,
34264351,residential,False,True,98.051,,,"LINESTRING (2.9678438 36.694094, 2.9676979 36.694968)",,
34264351,residential,False,False,116.82999999999998,,,"LINESTRING (2.9678438 36.694094, 2.9678953 36.6936948, 2.9680216 36.6930534)",,
34264446,residential,False,False,24.383,,,"LINESTRING (2.9682529 36.6916561, 2.9679838 36.6916951)",,
34264446,residential,False,True,29.354,,,"LINESTRING (2.9682529 36.6916561, 2.968565 36.6915721)",,
34264351,residential,False,True,53.564,,,"LINESTRING (2.9682529 36.6916561, 2.9682129 36.6919949, 2.9681841 36.6921344)",,
30242804,residential,False,False,63.605,,Rue du Stade,"LINESTRING (2.9684274 36.6941902, 2.9691266 36.6943037)",,
30242804,residential,False,True,53.122,,Rue du Stade,"LINESTRING (2.9684274 36.6941902, 2.9678438 36.694094)",,
34264402,residential,False,True,61.348,,,"LINESTRING (2.9684274 36.6941902, 2.9685209 36.6936436)",,
34264402,residential,False,False,128.267,,,"LINESTRING (2.9684274 36.6941902, 2.9682644 36.6950231, 2.968081 36.6952965)",,
30242804,residential,False,False,59.017,,Rue du Stade,"LINESTRING (2.9691266 36.6943037, 2.9697764 36.6944048)",,
30242804,residential,False,True,63.605,,Rue du Stade,"LINESTRING (2.9691266 36.6943037, 2.9684274 36.6941902)",,
34264408,residential,False,True,95.971,,,"LINESTRING (2.9691266 36.6943037, 2.9689427 36.6951541)",,
34264351,residential,False,False,58.553999999999995,,,"LINESTRING (2.9680216 36.6930534, 2.9681013 36.6926487, 2.9681176 36.6925532, 2.968121 36.6925329)",,
34264351,residential,False,True,116.82999999999998,,,"LINESTRING (2.9680216 36.6930534, 2.9678953 36.6936948, 2.9678438 36.694094)",,
34264393,residential,False,False,31.18,,,"LINESTRING (2.9680216 36.6930534, 2.9682901 36.6930961, 2.9683622 36.6931153)",,
34264393,residential,False,False,71.33,,,"LINESTRING (2.9685991 36.6931786, 2.9693829 36.6933071)",,
34264393,residential,False,True,22.264,,,"LINESTRING (2.9685991 36.6931786, 2.9683622 36.6931153)",,
34264402,residential,False,False,52.174,,,"LINESTRING (2.9685991 36.6931786, 2.9685209 36.6936436)",,
34264397,residential,False,False,30.379,,,"LINESTRING (2.968121 36.6925329, 2.9684544 36.6925892)",,
34264351,residential,False,False,44.676,,,"LINESTRING (2.968121 36.6925329, 2.9681262 36.6925024, 2.9681529 36.6923461, 2.9681757 36.6922129, 2.9681841 36.6921344)",,
34264351,residential,False,True,58.554,,,"LINESTRING (2.968121 36.6925329, 2.9681176 36.6925532, 2.9681013 36.6926487, 2.9680216 36.6930534)",,
30243411,residential,False,False,59.034,,,"LINESTRING (2.9706166 36.6929615, 2.9705524 36.6934899)",,
"[34264434, 30243411]",residential,False,True,52.42999999999999,,,"LINESTRING (2.9706166 36.6929615, 2.9706428 36.6928289, 2.9707304 36.6927845, 2.9708488 36.6927624, 2.971038 36.6927232)",,
34264397,residential,False,True,100.64999999999999,,,"LINESTRING (2.9706166 36.6929615, 2.9696082 36.6928081, 2.9695063 36.6927995)",,
34264436,residential,False,True,55.278000000000006,,,"LINESTRING (2.9706166 36.6929615, 2.9705397 36.6928615, 2.9704831 36.6927223, 2.9704207 36.6924945)",,
34264350,residential,False,True,50.01,,,"LINESTRING (2.968081 36.6952965, 2.9676979 36.694968)",,
34264350,residential,False,False,52.708,,,"LINESTRING (2.968081 36.6952965, 2.968386 36.6954445, 2.968569 36.6955623)",,
34264402,residential,False,True,128.267,,,"LINESTRING (2.968081 36.6952965, 2.9682644 36.6950231, 2.9684274 36.6941902)",,
34264393,residential,False,False,53.065,,,"LINESTRING (2.9699656 36.6934102, 2.9705524 36.6934899)",,
34264393,residential,False,True,53.204,,,"LINESTRING (2.9699656 36.6934102, 2.9693829 36.6933071)",,
34264405,residential,False,False,51.543,,,"LINESTRING (2.9699656 36.6934102, 2.9698806 36.6938687)",,
30242804,residential,False,False,52.033,,Rue du Stade,"LINESTRING (2.9697764 36.6944048, 2.9703459 36.694507)",,
30242804,residential,False,True,59.017,,Rue du Stade,"LINESTRING (2.9697764 36.6944048, 2.9691266 36.6943037)",,
34264405,residential,False,True,60.331,,,"LINESTRING (2.9697764 36.6944048, 2.9698806 36.6938687)",,
34264405,residential,False,False,120.87299999999999,,,"LINESTRING (2.9697764 36.6944048, 2.9696632 36.6950438, 2.9696202 36.6952778, 2.9695174 36.6954656)",,
587340830,residential,False,False,61.849,,,"LINESTRING (2.9695174 36.6954656, 2.9689427 36.6951541)",,
34264405,residential,False,True,120.87299999999999,,,"LINESTRING (2.9695174 36.6954656, 2.9696202 36.6952778, 2.9696632 36.6950438, 2.9697764 36.6944048)",,
"[30243411, 587340830]",residential,False,True,111.095,,,"LINESTRING (2.9695174 36.6954656, 2.969973 36.6956944, 2.970012 36.6956985, 2.9700407 36.6956823, 2.9702046 36.6951912)",,
34264405,residential,False,False,60.331,,,"LINESTRING (2.9698806 36.6938687, 2.9697764 36.6944048)",,
34264405,residential,False,True,51.543,,,"LINESTRING (2.9698806 36.6938687, 2.9699656 36.6934102)",,
34264406,residential,False,False,123.789,,,"LINESTRING (2.9698806 36.6938687, 2.9685209 36.6936436)",,
