osmid,highway,junction,oneway,reversed,length,geometry,maxspeed,ref,lanes,name
266335598,secondary,,False,False,99.292,"LINESTRING (2.9919968 36.7338125, 2.9917114 36.7338225, 2.9915272 36.7338452, 2.9911738 36.7339094, 2.9910088 36.7339447, 2.9909033 36.7339667)",40,CW 116,2,
42850242,residential,,False,True,21.386,"LINESTRING (2.9896826 36.7345627, 2.9896446 36.7347526)",,,,
266335598,secondary,,False,False,18.838,"LINESTRING (2.9896826 36.7345627, 2.989497 36.7346438)",40,CW 116,2,
266335598,secondary,,False,True,132.168,"LINESTRING (2.9896826 36.7345627, 2.9899457 36.7344915, 2.9900268 36.7344605, 2.9900959 36.7344213, 2.9901567 36.7343745, 2.9902152 36.7343038, 2.9903119 36.7341746, 2.9904081 36.73411, 2.9904939 36.7340756, 2.9909033 36.7339667)",40,CW 116,2,
31250998,residential,,False,False,46.12,"LINESTRING (2.9885337 36.7317372, 2.9887564 36.7321116)",,,,Rue du Bassin
227830142,residential,,False,False,6.884,"LINESTRING (2.9885337 36.7317372, 2.9885775 36.7316862)",,,,
227830142,residential,,False,True,45.808,"LINESTRING (2.9885337 36.7317372, 2.9884347 36.731676, 2.9883611 36.7315837, 2.9882501 36.7314021)",,,,
31250998,residential,,False,False,34.08,"LINESTRING (2.9887564 36.7321116, 2.9888974 36.7323965)",,,,Rue du Bassin
31250998,residential,,False,True,46.12,"LINESTRING (2.9887564 36.7321116, 2.9885337 36.7317372)",,,,Rue du Bassin
1171781860,road,,False,True,14.601,"LINESTRING (2.9887564 36.7321116, 2.9888979 36.7321778)",,,,
31250998,residential,,False,True,34.08,"LINESTRING (2.9888974 36.7323965, 2.9887564 36.7321116)",,,,Rue du Bassin
227830151,residential,,False,True,24.318,"LINESTRING (2.9888974 36.7323965, 2.9888979 36.7321778)",,,,
31250998,residential,,False,False,66.105,"LINESTRING (2.9888974 36.7323965, 2.9889356 36.7325596, 2.9889142 36.7329878)",,,,Rue du Bassin
389170727,residential,,False,True,57.423,"LINESTRING (2.9900811 36.7330891, 2.9900625 36.7325729)",,,,
31250998,residential,,False,False,77.786,"LINESTRING (2.9900811 36.7330891, 2.990615 36.7334611, 2.9907542 36.7335327)",,,,Rue du Bassin
31250998,residential,,False,True,52.25,"LINESTRING (2.9900811 36.7330891, 2.9899876 36.7330659, 2.9894992 36.7330715)",,,,Rue du Bassin
31250998,residential,,False,False,18.143,"LINESTRING (2.9907542 36.7335327, 2.9909482 36.7335822)",,,,Rue du Bassin
31312442,residential,,False,False,68.4,"LINESTRING (2.9907542 36.7335327, 2.9907918 36.7329183)",,,,
31250998,residential,,False,True,77.786,"LINESTRING (2.9907542 36.7335327, 2.990615 36.7334611, 2.9900811 36.7330891)",,,,Rue du Bassin
31312017,residential,,False,False,114.684,"LINESTRING (2.9913044 36.7366672, 2.9916735 36.7365588, 2.9925586 36.7364587)",,,,
31312017,residential,,False,True,137.682,"LINESTRING (2.9913044 36.7366672, 2.9910755 36.7367807, 2.9909158 36.7369128, 2.9905739 36.7375269, 2.9904769 36.7376737)",,,,
31312017,residential,,False,False,71.30799999999999,"LINESTRING (2.9867705 36.7381377, 2.9869602 36.7381451, 2.9875698 36.7381687)",,,,
266335598,secondary,,False,True,119.473,"LINESTRING (2.9867705 36.7381377, 2.9867252 36.7379292, 2.9866136 36.7374959, 2.9865764 36.737247, 2.9865746 36.7370773)",40,CW 116,2,
31312017,residential,,False,False,24.989,"LINESTRING (2.989434 36.7380477, 2.9897121 36.7380188)",,,,
31312017,residential,,False,True,11.279,"LINESTRING (2.989434 36.7380477, 2.9893084 36.7380603)",,,,
42850246,residential,,False,True,54.909,"LINESTRING (2.989434 36.7380477, 2.9893628 36.7375572)",,,,
31312017,residential,,False,False,19.735,"LINESTRING (2.9897121 36.7380188, 2.9899311 36.7379924)",,,,
31312017,residential,,False,True,24.989,"LINESTRING (2.9897121 36.7380188, 2.989434 36.7380477)",,,,
31312017,residential,,False,False,11.279,"LINESTRING (2.9893084 36.7380603, 2.989434 36.7380477)",,,,
31312017,residential,,False,True,92.472,"LINESTRING (2.9893084 36.7380603, 2.988281 36.7381774)",,,,
31312211,residential,,False,True,27.088,"LINESTRING (2.9919209 36.7342509, 2.9919239 36.7344945)",,,,
31312187,residential,,False,False,237.08799999999997,"LINESTRING (2.9919209 36.7342509, 2.9916149 36.73433, 2.9913562 36.7343605, 2.9910146 36.7344742, 2.9909243 36.7345134, 2.9905765 36.734972, 2.9905707 36.7350277, 2.9908714 36.7354746, 2.990986 36.7355393, 2.991068 36.7355724)",,,,
31312211,residential,,False,False,49.239999999999995,"LINESTRING (2.9919209 36.7342509, 2.9919833 36.7339376, 2.9919968 36.7338125)",,,,
31312187,residential,,False,True,31.479,"LINESTRING (2.9913834 36.7356999, 2.991068 36.7355724)",,,,
31312147,residential,,False,False,92.547,"LINESTRING (2.9913834 36.7356999, 2.9914317 36.7356203, 2.9917515 36.7352445, 2.9919813 36.7350219)",,,,
31312147,residential,,False,True,54.775,"LINESTRING (2.9913834 36.7356999, 2.9914 36.7357572, 2.9914278 36.7357939, 2.9915073 36.735841, 2.9916131 36.735854, 2.9918949 36.7358541)",,,,
31312211,residential,,False,False,63.010000000000005,"LINESTRING (2.9912163 36.7350034, 2.9913673 36.7348131, 2.9914537 36.7347849, 2.9917763 36.7347207)",,,,
31312237,residential,,False,True,38.15,"LINESTRING (2.9917763 36.7347207, 2.9919813 36.7350219)",,,,
31312211,residential,,False,False,28.606,"LINESTRING (2.9917763 36.7347207, 2.991892 36.7345759, 2.9919239 36.7344945)",,,,
31312211,residential,,False,True,63.01,"LINESTRING (2.9917763 36.7347207, 2.9914537 36.7347849, 2.9913673 36.7348131, 2.9912163 36.7350034)",,,,
31312211,residential,,False,False,27.088,"LINESTRING (2.9919239 36.7344945, 2.9919209 36.7342509)",,,,
31312147,residential,,False,True,87.81299999999999,"LINESTRING (2.9919239 36.7344945, 2.9920878 36.7345243, 2.9922836 36.7346508, 2.9922909 36.7346723, 2.9922897 36.7346882, 2.9919813 36.7350219)",,,,
31312211,residential,,False,True,28.606,"LINESTRING (2.9919239 36.7344945, 2.991892 36.7345759, 2.9917763 36.7347207)",,,,
31312237,residential,,False,False,38.15,"LINESTRING (2.9919813 36.7350219, 2.9917763 36.7347207)",,,,
31312147,residential,,False,False,87.813,"LINESTRING (2.9919813 36.7350219, 2.9922897 36.7346882, 2.9922909 36.7346723, 2.9922836 36.7346508, 2.9920878 36.7345243, 2.9919239 36.7344945)",,,,
31312147,residential,,False,True,92.547,"LINESTRING (2.9919813 36.7350219, 2.9917515 36.7352445, 2.9914317 36.7356203, 2.9913834 36.7356999)",,,,
31312147,residential,,False,True,50.172,"LINESTRING (2.9918949 36.7358541, 2.9924578 36.7358445)",,,,
31312147,residential,,False,False,54.775000000000006,"LINESTRING (2.9918949 36.7358541, 2.9916131 36.735854, 2.9915073 36.735841, 2.9914278 36.7357939, 2.9914 36.7357572, 2.9913834 36.7356999)",,,,
"[31312241, 1171781865]","['residential', 'road']",,False,True,102.15299999999999,"LINESTRING (2.9918949 36.7358541, 2.9924725 36.7352307, 2.9925197 36.7350936)",,,,
31312246,residential,,False,False,68.884,"LINESTRING (2.9925586 36.7364587, 2.9924578 36.7358445)",,,,
31312017,residential,,False,False,57.152,"LINESTRING (2.9925586 36.7364587, 2.9930375 36.7363955, 2.9931935 36.7363961)",,,,
31312017,residential,,False,True,114.684,"LINESTRING (2.9925586 36.7364587, 2.9916735 36.7365588, 2.9913044 36.7366672)",,,,
31312147,residential,,False,False,50.172,"LINESTRING (2.9924578 36.7358445, 2.9918949 36.7358541)",,,,
31312246,residential,,False,True,68.884,"LINESTRING (2.9924578 36.7358445, 2.9925586 36.7364587)",,,,
31312147,residential,,False,True,123.08299999999998,"LINESTRING (2.9924578 36.7358445, 2.9928142 36.7358329, 2.9928374 36.7358252, 2.9928423 36.735805, 2.9928515 36.7352956, 2.9928614 36.7352804, 2.9928772 36.7352741, 2.9931531 36.7352709, 2.9931761 36.7352719)",,,,
31312366,residential,,True,False,91.423,"LINESTRING (2.9920368 36.732988, 2.9930619 36.7330203)",,,,
31312429,residential,,True,False,53.51,"LINESTRING (2.9920368 36.732988, 2.9920648 36.7325073)",,,,
266335595,residential,,False,False,45.847,"LINESTRING (2.9920368 36.732988, 2.9915245 36.7329502)",,,,
31312553,residential,,False,True,40.333,"LINESTRING (2.9919705 36.729823, 2.991525 36.7298869)",,,,
31312429,residential,,True,False,42.207,"LINESTRING (2.9919304 36.7313777, 2.9919886 36.731001)",,,,
31312514,residential,,False,False,95.951,"LINESTRING (2.9919304 36.7313777, 2.9908613 36.7312755)",,,,
31312471,residential,,False,True,34.311,"LINESTRING (2.9920589 36.7320815, 2.9916784 36.7320344)",,,,
31312429,residential,,True,False,79.242,"LINESTRING (2.9920589 36.7320815, 2.9920207 36.7317216, 2.9919304 36.7313777)",,,,
31312442,residential,,False,False,55.509,"LINESTRING (2.9907991 36.7324472, 2.9908116 36.7319481)",,,,
31312442,residential,,False,True,52.388,"LINESTRING (2.9907991 36.7324472, 2.9907918 36.7329183)",,,,
31312450,residential,,False,False,112.992,"LINESTRING (2.9907991 36.7324472, 2.9920648 36.7325073)",,,,
31312450,residential,,False,True,209.54,"LINESTRING (2.9907991 36.7324472, 2.9906184 36.7323805, 2.9904419 36.732324, 2.9903261 36.7322572, 2.9902696 36.7321712, 2.9902699 36.7320561, 2.9902991 36.731661, 2.990309 36.7312274, 2.9903678 36.7308135)",,,,
31312442,residential,,False,True,40.116,"LINESTRING (2.990919 36.7305325, 2.9908987 36.7308929)",,,,
31312450,residential,,False,False,209.54000000000002,"LINESTRING (2.9903678 36.7308135, 2.990309 36.7312274, 2.9902991 36.731661, 2.9902699 36.7320561, 2.9902696 36.7321712, 2.9903261 36.7322572, 2.9904419 36.732324, 2.9906184 36.7323805, 2.9907991 36.7324472)",,,,
31312450,residential,,False,True,112.992,"LINESTRING (2.9920648 36.7325073, 2.9907991 36.7324472)",,,,
31312429,residential,,True,False,47.537,"LINESTRING (2.9920648 36.7325073, 2.9920832 36.7322238, 2.9920589 36.7320815)",,,,
31312442,residential,,False,False,28.371,"LINESTRING (2.9908506 36.7315305, 2.9908613 36.7312755)",,,,
31312442,residential,,False,True,46.565,"LINESTRING (2.9908506 36.7315305, 2.9908116 36.7319481)",,,,
31312461,residential,,False,False,118.541,"LINESTRING (2.9908506 36.7315305, 2.9916367 36.7316188, 2.9916736 36.7316477, 2.9916877 36.7316832, 2.9916784 36.7320344)",,,,
31312471,residential,,False,False,34.311,"LINESTRING (2.9916784 36.7320344, 2.9920589 36.7320815)",,,,
31312471,residential,,False,True,77.84,"LINESTRING (2.9916784 36.7320344, 2.9908116 36.7319481)",,,,
31312461,residential,,False,True,118.541,"LINESTRING (2.9916784 36.7320344, 2.9916877 36.7316832, 2.9916736 36.7316477, 2.9916367 36.7316188, 2.9908506 36.7315305)",,,,
31312442,residential,,False,False,46.565,"LINESTRING (2.9908116 36.7319481, 2.9908506 36.7315305)",,,,
31312442,residential,,False,True,55.509,"LINESTRING (2.9908116 36.7319481, 2.9907991 36.7324472)",,,,
31312471,residential,,False,False,77.84,"LINESTRING (2.9908116 36.7319481, 2.9916784 36.7320344)",,,,
31312442,residential,,False,False,42.674,"LINESTRING (2.9908613 36.7312755, 2.9908987 36.7308929)",,,,
31312442,residential,,False,True,28.371,"LINESTRING (2.9908613 36.7312755, 2.9908506 36.7315305)",,,,
31312514,residential,,False,True,95.951,"LINESTRING (2.9908613 36.7312755, 2.9919304 36.7313777)",,,,
31312520,residential,,False,False,50.93,"LINESTRING (2.9919886 36.731001, 2.9914232 36.7309343)",,,,
31312429,residential,,True,False,132.227,"LINESTRING (2.9919886 36.731001, 2.9920698 36.7306028, 2.9920703 36.7304795, 2.9920569 36.7302465, 2.9919705 36.729823)",,,,
31312520,residential,,False,False,46.968,"LINESTRING (2.9914232 36.7309343, 2.9908987 36.7308929)",,,,
31312520,residential,,False,True,50.93,"LINESTRING (2.9914232 36.7309343, 2.9919886 36.731001)",,,,
31312568,residential,,False,False,116.819,"LINESTRING (2.9914232 36.7309343, 2.991525 36.7298869)",,,,
31312442,residential,,False,False,40.116,"LINESTRING (2.9908987 36.7308929, 2.990919 36.7305325)",,,,
31312442,residential,,False,True,42.674,"LINESTRING (2.9908987 36.7308929, 2.9908613 36.7312755)",,,,
31312520,residential,,False,True,46.968,"LINESTRING (2.9908987 36.7308929, 2.9914232 36.7309343)",,,,
31312553,residential,,False,False,40.333,"LINESTRING (2.991525 36.7298869, 2.9919705 36.729823)",,,,
31312568,residential,,False,True,116.819,"LINESTRING (2.991525 36.7298869, 2.9914232 36.7309343)",,,,
31312442,residential,,False,False,52.388,"LINESTRING (2.9907918 36.7329183, 2.9907991 36.7324472)",,,,
31312442,residential,,False,True,68.4,"LINESTRING (2.9907918 36.7329183, 2.9907542 36.7335327)",,,,
266335595,residential,,False,True,65.391,"LINESTRING (2.9907918 36.7329183, 2.9915245 36.7329502)",,,,
31250998,residential,,False,False,48.979,"LINESTRING (2.9914645 36.7337028, 2.9919968 36.7338125)",,,,Rue du Bassin
31312609,residential,,False,False,83.856,"LINESTRING (2.9914645 36.7337028, 2.9915245 36.7329502)",,,,
31250998,residential,,False,True,47.925,"LINESTRING (2.9914645 36.7337028, 2.9911847 36.7336367, 2.9909482 36.7335822)",,,,Rue du Bassin
31312609,residential,,False,True,83.856,"LINESTRING (2.9915245 36.7329502, 2.9914645 36.7337028)",,,,
266335595,residential,,False,False,65.391,"LINESTRING (2.9915245 36.7329502, 2.9907918 36.7329183)",,,,
266335595,residential,,False,True,45.847,"LINESTRING (2.9915245 36.7329502, 2.9920368 36.732988)",,,,
31312624,residential,,False,False,52.853,"LINESTRING (2.9894992 36.7330715, 2.9895044 36.7335468)",,,,
31250998,residential,,False,False,52.25,"LINESTRING (2.9894992 36.7330715, 2.9899876 36.7330659, 2.9900811 36.7330891)",,,,Rue du Bassin
31250998,residential,,False,True,59.038999999999994,"LINESTRING (2.9894992 36.7330715, 2.9889396 36.7330625, 2.9889265 36.7330558, 2.9889183 36.7330449, 2.9889142 36.7329878)",,,,Rue du Bassin
31312624,residential,,False,True,221.43399999999997,"LINESTRING (2.9894992 36.7330715, 2.9895113 36.7322867, 2.9894903 36.7320628, 2.9894983 36.7319852, 2.9896861 36.7315445, 2.9897699 36.7313328, 2.9897988 36.7312199, 2.9898182 36.73112)",,,,
31312624,residential,,False,False,41.834,"LINESTRING (2.9895044 36.7335468, 2.9895091 36.733923)",,,,
31312624,residential,,False,True,52.853,"LINESTRING (2.9895044 36.7335468, 2.9894992 36.7330715)",,,,
313585901,residential,,False,False,55.727999999999994,"LINESTRING (2.9895044 36.7335468, 2.989735 36.7335449, 2.9899657 36.7335707, 2.9900958 36.7336478)",,,,
31312624,residential,,False,True,80.157,"LINESTRING (2.989497 36.7346438, 2.9895091 36.733923)",,,,
266335598,secondary,,False,True,18.838,"LINESTRING (2.989497 36.7346438, 2.9896826 36.7345627)",40,CW 116,2,
266335598,secondary,,False,False,498.6829999999999,"LINESTRING (2.989497 36.7346438, 2.989438 36.7346974, 2.9893629 36.7347757, 2.9893001 36.7348615, 2.9892486 36.7350266, 2.98924 36.7352329, 2.9892486 36.7353636, 2.989233 36.7354596, 2.9891851 36.7355538, 2.9890818 36.7356463, 2.9889815 36.7357117, 2.9888767 36.7357518, 2.9887571 36.7357838, 2.9884559 36.7358378, 2.9883403 36.735877, 2.9882617 36.7359199, 2.9881499 36.7360377, 2.9880513 36.7361783, 2.9880174 36.7362132, 2.9879739 36.7362361, 2.9879131 36.7362561, 2.9878565 36.7362623, 2.9878148 36.7362576, 2.9877814 36.7362404, 2.9877564 36.7362093, 2.9877385 36.7361683, 2.9877294 36.7360996, 2.9877218 36.7359553, 2.9877093 36.7359085, 2.9876777 36.7358674, 2.987627 36.7358306, 2.987574 36.7358139, 2.9875293 36.7358101, 2.9874691 36.7358134, 2.9874101 36.7358359, 2.9873631 36.7358665, 2.987319 36.7359142, 2.9872685 36.7360103, 2.9871974 36.7363603, 2.9871371 36.7365811, 2.9870842 36.7366554, 2.9870186 36.7367098, 2.9868472 36.7368209, 2.9866757 36.7369263, 2.9866241 36.736982, 2.9865746 36.7370773)",40,CW 116,2,
31312624,residential,,False,False,80.157,"LINESTRING (2.9895091 36.733923, 2.989497 36.7346438)",,,,
31312624,residential,,False,True,41.834,"LINESTRING (2.9895091 36.733923, 2.9895044 36.7335468)",,,,
31312636,residential,,False,True,60.266,"LINESTRING (2.9895091 36.733923, 2.9888329 36.7339148)",,,,
31312636,residential,,False,False,60.266,"LINESTRING (2.9888329 36.7339148, 2.9895091 36.733923)",,,,
31250998,residential,,False,False,59.039,"LINESTRING (2.9889142 36.7329878, 2.9889183 36.7330449, 2.9889265 36.7330558, 2.9889396 36.7330625, 2.9894992 36.7330715)",,,,Rue du Bassin
31250998,residential,,False,True,66.105,"LINESTRING (2.9889142 36.7329878, 2.9889356 36.7325596, 2.9888974 36.7323965)",,,,Rue du Bassin
31312668,residential,,False,True,138.463,"LINESTRING (2.9889142 36.7329878, 2.9886993 36.7329394, 2.9883776 36.7329011, 2.9880404 36.7328072, 2.9877717 36.7327528, 2.9874062 36.732701)",,,,
31312017,residential,,False,False,14.102,"LINESTRING (2.9904029 36.7377858, 2.9904769 36.7376737)",,,,
42850239,residential,,False,True,23.3,"LINESTRING (2.9904029 36.7377858, 2.9903824 36.7375769)",,,,
31312017,residential,,False,True,31.657,"LINESTRING (2.9904029 36.7377858, 2.9903494 36.737829, 2.9902295 36.7379033, 2.9901245 36.7379616)",,,,
42850240,residential,,False,False,49.357,"LINESTRING (2.9870954 36.7369262, 2.9865746 36.7370773)",,,,
42850242,residential,,False,False,21.386,"LINESTRING (2.9896446 36.7347526, 2.9896826 36.7345627)",,,,
31312017,residential,,False,False,92.472,"LINESTRING (2.988281 36.7381774, 2.9893084 36.7380603)",,,,
31312017,residential,,False,True,63.439,"LINESTRING (2.988281 36.7381774, 2.9881142 36.7381689, 2.9877796 36.7381768, 2.9875698 36.7381687)",,,,
42850245,residential,,False,False,79.91,"LINESTRING (2.9905437 36.7385969, 2.9901245 36.7379616)",,,,
42850245,residential,,False,True,79.91,"LINESTRING (2.9901245 36.7379616, 2.9905437 36.7385969)",,,,
31312017,residential,,False,False,31.657,"LINESTRING (2.9901245 36.7379616, 2.9902295 36.7379033, 2.9903494 36.737829, 2.9904029 36.7377858)",,,,
31312017,residential,,False,True,17.65,"LINESTRING (2.9901245 36.7379616, 2.9900406 36.7379826, 2.9899311 36.7379924)",,,,
42850246,residential,,False,False,54.909,"LINESTRING (2.9893628 36.7375572, 2.989434 36.7380477)",,,,
31312017,residential,,False,True,19.735,"LINESTRING (2.9899311 36.7379924, 2.9897121 36.7380188)",,,,
31312017,residential,,False,False,17.65,"LINESTRING (2.9899311 36.7379924, 2.9900406 36.7379826, 2.9901245 36.7379616)",,,,
"[42850248, 1171781852]","['residential', 'road']",,False,True,71.129,"LINESTRING (2.9899311 36.7379924, 2.9898511 36.7374405, 2.9898685 36.7373576)",,,,
26322140,secondary,roundabout,True,False,19.812,"LINESTRING (2.9931258 36.7331817, 2.9931023 36.7331611, 2.9930735 36.733128, 2.993058 36.7330897, 2.9930573 36.7330493, 2.9930619 36.7330203)",30,,,
26322140,secondary,roundabout,True,False,5.126,"LINESTRING (2.9933806 36.7331235, 2.9933484 36.7331617)",30,,,
227830137,residential,,False,False,186.34300000000002,"LINESTRING (2.9933806 36.7331235, 2.9934332 36.7331703, 2.99348 36.7331992, 2.9935885 36.7332026, 2.9938224 36.7331838, 2.9940066 36.7332064, 2.994037 36.7332132, 2.9940768 36.7332326, 2.9950651 36.733964)",,,,
26322135,secondary,roundabout,True,False,6.859,"LINESTRING (2.9933434 36.7351325, 2.9933366 36.7351629, 2.9933158 36.7351888)",,,,
31250745,secondary,,True,False,226.607,"LINESTRING (2.9933434 36.7351325, 2.9934686 36.7351892, 2.9935812 36.7352129, 2.9936965 36.735215, 2.9938202 36.7352053, 2.994047 36.7351439, 2.9941875 36.7350936, 2.9942799 36.7350439, 2.9943859 36.7349571, 2.9945844 36.7347916, 2.995035 36.7343208, 2.9952587 36.7340946)",,,,
26322099,secondary,,True,False,9.007,"LINESTRING (2.9931761 36.7352719, 2.9931762 36.7351909)",,CW 111,,
31312147,residential,,False,False,123.083,"LINESTRING (2.9931761 36.7352719, 2.9931531 36.7352709, 2.9928772 36.7352741, 2.9928614 36.7352804, 2.9928515 36.7352956, 2.9928423 36.735805, 2.9928374 36.7358252, 2.9928142 36.7358329, 2.9924578 36.7358445)",,,,
26322145,secondary,,True,False,39.555,"LINESTRING (2.9931275 36.7326621, 2.993169 36.7327538, 2.993241 36.7328759, 2.9933424 36.7329684)",,,2,
227830154,residential,,False,False,38.58,"LINESTRING (2.9874626 36.732357, 2.9874062 36.732701)",,,,
31312624,residential,,False,False,221.434,"LINESTRING (2.9898182 36.73112, 2.9897988 36.7312199, 2.9897699 36.7313328, 2.9896861 36.7315445, 2.9894983 36.7319852, 2.9894903 36.7320628, 2.9895113 36.7322867, 2.9894992 36.7330715)",,,,
227830158,residential,,False,False,12.294,"LINESTRING (2.9954252 36.7313546, 2.9953506 36.7312616)",,,,
227830158,residential,,False,True,62.023,"LINESTRING (2.9954252 36.7313546, 2.9957872 36.731831)",,,,
31250760,tertiary,,True,False,251.21,"LINESTRING (2.9954252 36.7313546, 2.9937401 36.7323446, 2.9931275 36.7326621)",,,,
227830137,residential,,False,False,22.551,"LINESTRING (2.9950651 36.733964, 2.9952587 36.7340946)",,,,
1171781859,road,,False,True,16.167,"LINESTRING (2.9950651 36.733964, 2.9951068 36.7338225)",,,,
227830137,residential,,False,True,186.343,"LINESTRING (2.9950651 36.733964, 2.9940768 36.7332326, 2.994037 36.7332132, 2.9940066 36.7332064, 2.9938224 36.7331838, 2.9935885 36.7332026, 2.99348 36.7331992, 2.9934332 36.7331703, 2.9933806 36.7331235)",,,,
227830137,residential,,False,True,22.551,"LINESTRING (2.9952587 36.7340946, 2.9950651 36.733964)",,,,
227830141,residential,,False,True,23.531,"LINESTRING (2.9909033 36.7339667, 2.9909279 36.733756)",,,,
266335598,secondary,,False,False,132.16799999999998,"LINESTRING (2.9909033 36.7339667, 2.9904939 36.7340756, 2.9904081 36.73411, 2.9903119 36.7341746, 2.9902152 36.7343038, 2.9901567 36.7343745, 2.9900959 36.7344213, 2.9900268 36.7344605, 2.9899457 36.7344915, 2.9896826 36.7345627)",40,CW 116,2,
266335598,secondary,,False,True,99.292,"LINESTRING (2.9909033 36.7339667, 2.9910088 36.7339447, 2.9911738 36.7339094, 2.9915272 36.7338452, 2.9917114 36.7338225, 2.9919968 36.7338125)",40,CW 116,2,
26322145,secondary,,True,False,12.424,"LINESTRING (2.993097 36.7325531, 2.9931085 36.7325995, 2.9931275 36.7326621)",,,2,
31250762,tertiary,,True,False,248.21699999999998,"LINESTRING (2.993097 36.7325531, 2.9931682 36.7325474, 2.9932083 36.7325387, 2.9932459 36.7325259, 2.993321 36.7324937, 2.9937292 36.7322387, 2.9953506 36.7312616)",,,,
"[31250747, 28638093]",secondary,,True,False,248.39,"LINESTRING (2.995398 36.7340831, 2.9951718 36.7342972, 2.9947077 36.7347873, 2.994528 36.7349549, 2.9944046 36.7350431, 2.9942571 36.7351376, 2.9941117 36.7351988, 2.9939379 36.7352451, 2.9937765 36.7352697, 2.9935879 36.7352743, 2.9934984 36.7353048, 2.9934225 36.735346, 2.9933086 36.7354247)",,CW 116,,
227830154,residential,,False,True,38.58,"LINESTRING (2.9874062 36.732701, 2.9874626 36.732357)",,,,
31312668,residential,,False,False,138.46300000000002,"LINESTRING (2.9874062 36.732701, 2.9877717 36.7327528, 2.9880404 36.7328072, 2.9883776 36.7329011, 2.9886993 36.7329394, 2.9889142 36.7329878)",,,,
"[31312668, 1171781862]","['residential', 'road']",,False,True,95.945,"LINESTRING (2.9874062 36.732701, 2.9864648 36.7326408, 2.9863484 36.7325905)",,,,
31250998,residential,,False,True,18.143,"LINESTRING (2.9909482 36.7335822, 2.9907542 36.7335327)",,,,Rue du Bassin
227830141,residential,,False,False,19.41,"LINESTRING (2.9909482 36.7335822, 2.9909279 36.733756)",,,,
31250998,residential,,False,False,47.925,"LINESTRING (2.9909482 36.7335822, 2.9911847 36.7336367, 2.9914645 36.7337028)",,,,Rue du Bassin
227830158,residential,,False,True,12.294,"LINESTRING (2.9953506 36.7312616, 2.9954252 36.7313546)",,,,
31312017,residential,,False,False,63.439,"LINESTRING (2.9875698 36.7381687, 2.9877796 36.7381768, 2.9881142 36.7381689, 2.988281 36.7381774)",,,,
