osmid,highway,oneway,reversed,length,lanes,ref,geometry,maxspeed,bridge
313108269,residential,False,True,36.702,,,"LINESTRING (1.5475736 35.7501112, 1.5477653 35.7498201)",,
313108270,residential,False,False,38.902,,,"LINESTRING (1.5475736 35.7501112, 1.5479534 35.7502767)",,
313108270,residential,False,True,27.951,,,"LINESTRING (1.5475736 35.7501112, 1.5472996 35.749994)",,
313108220,residential,False,False,36.062,,,"LINESTRING (1.5472996 35.749994, 1.5475004 35.7497136)",,
313108220,residential,False,True,59.621,,,"LINESTRING (1.5472996 35.749994, 1.5469444 35.7504461)",,
313108270,residential,False,False,27.951,,,"LINESTRING (1.5472996 35.749994, 1.5475736 35.7501112)",,
313108270,residential,False,True,19.711,,,"LINESTRING (1.5481462 35.75036, 1.5479534 35.7502767)",,
313108270,residential,False,False,142.716,,,"LINESTRING (1.5481462 35.75036, 1.5477975 35.7507866, 1.5469444 35.7504461)",,
313108304,residential,False,False,40.897,,,"LINESTRING (1.5481462 35.75036, 1.5482575 35.7502117, 1.5480517 35.7501127)",,
313108220,residential,False,False,59.621,,,"LINESTRING (1.5469444 35.7504461, 1.5472996 35.749994)",,
313108220,residential,False,True,53.364,,,"LINESTRING (1.5469444 35.7504461, 1.5466752 35.7508734)",,
313108270,residential,False,True,142.716,,,"LINESTRING (1.5469444 35.7504461, 1.5477975 35.7507866, 1.5481462 35.75036)",,
313108270,residential,False,False,19.711,,,"LINESTRING (1.5479534 35.7502767, 1.5481462 35.75036)",,
313108270,residential,False,True,38.902,,,"LINESTRING (1.5479534 35.7502767, 1.5475736 35.7501112)",,
313108303,residential,False,True,20.289,,,"LINESTRING (1.5479534 35.7502767, 1.5480282 35.7501466, 1.5480517 35.7501127)",,
313108303,residential,False,True,17.621,,,"LINESTRING (1.5480517 35.7501127, 1.5481413 35.7499719)",,
313108303,residential,False,False,20.289,,,"LINESTRING (1.5480517 35.7501127, 1.5480282 35.7501466, 1.5479534 35.7502767)",,
313108304,residential,False,True,40.897,,,"LINESTRING (1.5480517 35.7501127, 1.5482575 35.7502117, 1.5481462 35.75036)",,
313108180,residential,False,False,52.689,,,"LINESTRING (1.5486555 35.7501146, 1.548962 35.7497113)",,
313108180,residential,False,True,82.36,,,"LINESTRING (1.5486555 35.7501146, 1.5481332 35.750722)",,
313108381,residential,False,False,52.128,,,"LINESTRING (1.5486555 35.7501146, 1.5491479 35.7503597)",,
313108180,residential,False,False,82.36,,,"LINESTRING (1.5481332 35.750722, 1.5486555 35.7501146)",,
313108180,residential,False,True,38.39,,,"LINESTRING (1.5481332 35.750722, 1.5478897 35.7510051)",,
313108383,residential,False,False,35.914,,,"LINESTRING (1.5481332 35.750722, 1.5484762 35.7508858)",,
313108083,residential,False,False,43.563,,,"LINESTRING (1.5488592 35.7510686, 1.5485807 35.7513886)",,
313108383,residential,False,True,14.563,,,"LINESTRING (1.5488592 35.7510686, 1.5487201 35.7510022)",,
313108083,residential,False,True,9.147,,,"LINESTRING (1.5488592 35.7510686, 1.5488811 35.7510435, 1.5489338 35.7510148)",,
313108383,residential,False,False,14.563,,,"LINESTRING (1.5487201 35.7510022, 1.5488592 35.7510686)",,
313108383,residential,False,True,25.534,,,"LINESTRING (1.5487201 35.7510022, 1.5484762 35.7508858)",,
313108384,residential,False,False,54.485,,,"LINESTRING (1.5487201 35.7510022, 1.5490071 35.7505711)",,
313108381,residential,False,False,54.671,,,"LINESTRING (1.5491479 35.7503597, 1.5496643 35.7506168)",,
313108381,residential,False,True,52.128,,,"LINESTRING (1.5491479 35.7503597, 1.5486555 35.7501146)",,
313108384,residential,False,True,26.721,,,"LINESTRING (1.5491479 35.7503597, 1.5490071 35.7505711)",,
313108384,residential,False,False,26.721,,,"LINESTRING (1.5490071 35.7505711, 1.5491479 35.7503597)",,
313108384,residential,False,True,54.485,,,"LINESTRING (1.5490071 35.7505711, 1.5487201 35.7510022)",,
313108386,residential,False,False,41.695,,,"LINESTRING (1.5490071 35.7505711, 1.5494092 35.7507558)",,
313108083,residential,False,False,51.671,,,"LINESTRING (1.5494092 35.7507558, 1.5489338 35.7510148)",,
313108083,residential,False,True,27.728,,,"LINESTRING (1.5494092 35.7507558, 1.5496643 35.7506168)",,
313108386,residential,False,True,41.695,,,"LINESTRING (1.5494092 35.7507558, 1.5490071 35.7505711)",,
313108180,residential,False,False,38.39,,,"LINESTRING (1.5478897 35.7510051, 1.5481332 35.750722)",,
313108180,residential,False,True,37.963,,,"LINESTRING (1.5478897 35.7510051, 1.547649 35.7512851)",,
313108647,residential,False,False,35.455,,,"LINESTRING (1.5478897 35.7510051, 1.548214 35.7511851)",,
313108083,residential,False,False,37.762,,,"LINESTRING (1.5485807 35.7513886, 1.5483393 35.751666)",,
313108083,residential,False,True,43.563,,,"LINESTRING (1.5485807 35.7513886, 1.5488592 35.7510686)",,
313108647,residential,False,True,40.089,,,"LINESTRING (1.5485807 35.7513886, 1.548214 35.7511851)",,
313108383,residential,False,False,25.534,,,"LINESTRING (1.5484762 35.7508858, 1.5487201 35.7510022)",,
313108383,residential,False,True,35.914,,,"LINESTRING (1.5484762 35.7508858, 1.5481332 35.750722)",,
313108648,residential,False,False,40.835,,,"LINESTRING (1.5484762 35.7508858, 1.548214 35.7511851)",,
313108648,residential,False,True,37.869,,,"LINESTRING (1.5479709 35.7514627, 1.548214 35.7511851)",,
764686978,unclassified,False,False,40.203,,,"LINESTRING (1.5479709 35.7514627, 1.5483393 35.751666)",,
764686978,unclassified,False,True,35.126,,,"LINESTRING (1.5479709 35.7514627, 1.547649 35.7512851)",,
313113092,residential,False,False,54.245,,,"LINESTRING (1.5483716 35.7495326, 1.5485922 35.7490788)",,
388737858,primary,False,True,8.405,2,RN 19,"LINESTRING (1.5483716 35.7495326, 1.5484516 35.7495713)",,
388737858,primary,False,False,61.754,2,RN 19,"LINESTRING (1.5483716 35.7495326, 1.5480514 35.7494267, 1.5477498 35.7493019)",,
313113092,residential,False,False,58.235,,,"LINESTRING (1.5482399 35.7485796, 1.5477858 35.7489517)",,
313113093,residential,False,False,16.628,,,"LINESTRING (1.5482399 35.7485796, 1.5483751 35.748478)",,
313113092,residential,False,True,78.69,,,"LINESTRING (1.5482399 35.7485796, 1.5487036 35.7488551, 1.5485922 35.7490788)",,
313113093,residential,False,True,75.622,,,"LINESTRING (1.5487882 35.7478863, 1.5483751 35.748478)",,
313113093,residential,False,False,151.616,,,"LINESTRING (1.5487882 35.7478863, 1.5485962 35.7473639, 1.5483203 35.7467797, 1.5482709 35.7465912)",,
313113275,residential,False,False,84.749,,,"LINESTRING (1.5487882 35.7478863, 1.549208 35.7480031, 1.5496919 35.7479173)",,
313130354,residential,False,False,145.15200000000002,,,"LINESTRING (1.5487882 35.7478863, 1.5490022 35.748095, 1.5494556 35.7481633, 1.5497925 35.7482264, 1.55022 35.7483789)",,
313113093,residential,False,True,175.96200000000002,,,"LINESTRING (1.551735 35.7445049, 1.5510792 35.7448034, 1.5500956 35.7444562, 1.5500083 35.7443833)",,
313108220,residential,False,False,51.012,,,"LINESTRING (1.5475004 35.7497136, 1.5477498 35.7493019)",,
313108220,residential,False,True,36.062,,,"LINESTRING (1.5475004 35.7497136, 1.5472996 35.749994)",,
313112618,residential,False,True,26.678,,,"LINESTRING (1.5475004 35.7497136, 1.5477653 35.7498201)",,
313113093,residential,False,False,147.826,,,"LINESTRING (1.5488655 35.7445717, 1.54916 35.7441674, 1.54926 35.7440668, 1.5493799 35.7440278, 1.5496198 35.7441252, 1.5499557 35.7443394, 1.5500083 35.7443833)",,
313113093,residential,False,True,156.36,,,"LINESTRING (1.5488655 35.7445717, 1.5485762 35.7449689, 1.5485762 35.7452156, 1.5483241 35.745883)",,
313113274,residential,False,False,255.01500000000001,,,"LINESTRING (1.5488655 35.7445717, 1.5487122 35.7449722, 1.5486842 35.7453291, 1.5488481 35.7456666, 1.549288 35.7459263, 1.5499637 35.7463806)",,
313113274,residential,False,True,255.01500000000001,,,"LINESTRING (1.5499637 35.7463806, 1.549288 35.7459263, 1.5488481 35.7456666, 1.5486842 35.7453291, 1.5487122 35.7449722, 1.5488655 35.7445717)",,
313113275,residential,False,True,91.177,,,"LINESTRING (1.5512216 35.7477447, 1.5508621 35.7478688, 1.5506234 35.747896, 1.5503901 35.7478536, 1.5502581 35.7478169)",,
313113275,residential,False,True,52.302,,,"LINESTRING (1.5502581 35.7478169, 1.5496919 35.7479173)",,
313113275,residential,False,False,91.17699999999999,,,"LINESTRING (1.5502581 35.7478169, 1.5503901 35.7478536, 1.5506234 35.747896, 1.5508621 35.7478688, 1.5512216 35.7477447)",,
892691001,residential,False,False,52.712,,,"LINESTRING (1.5502581 35.7478169, 1.5505258 35.7477222, 1.550726 35.7475496)",,
313113093,residential,False,False,75.622,,,"LINESTRING (1.5483751 35.748478, 1.5487882 35.7478863)",,
313113093,residential,False,True,16.628,,,"LINESTRING (1.5483751 35.748478, 1.5482399 35.7485796)",,
313113297,residential,False,False,70.361,,,"LINESTRING (1.5483751 35.748478, 1.5490815 35.7487458)",,
313113506,residential,False,False,61.873,,,"LINESTRING (1.5483751 35.748478, 1.5479648 35.7480322)",,
313113297,residential,False,True,8.879,,,"LINESTRING (1.5519277 35.7496253, 1.5518632 35.749565)",,
388737858,primary,False,False,24.601,2,RN 19,"LINESTRING (1.5519277 35.7496253, 1.5516611 35.7496715)",,
458238979,residential,False,False,132.251,,,"LINESTRING (1.5519277 35.7496253, 1.55218 35.7507969)",,
313113408,residential,False,False,110.863,,,"LINESTRING (1.5508351 35.7497855, 1.5510017 35.7507733)",,
388737858,primary,False,False,66.568,2,RN 19,"LINESTRING (1.5508351 35.7497855, 1.5501086 35.7498892)",,
388737858,primary,False,True,25.407,2,RN 19,"LINESTRING (1.5508351 35.7497855, 1.551114 35.7497543)",,
313108083,residential,False,False,79.989,,,"LINESTRING (1.5510017 35.7507733, 1.550131 35.7506386)",,
313108083,residential,False,True,30.16,,,"LINESTRING (1.5510017 35.7507733, 1.55133 35.7508241)",,
313113408,residential,False,True,110.863,,,"LINESTRING (1.5510017 35.7507733, 1.5508351 35.7497855)",,
313113409,residential,False,False,120.543,,,"LINESTRING (1.551114 35.7497543, 1.55133 35.7508241)",,
388737858,primary,False,False,25.407,2,RN 19,"LINESTRING (1.551114 35.7497543, 1.5508351 35.7497855)",,
388737858,primary,False,True,25.417,2,RN 19,"LINESTRING (1.551114 35.7497543, 1.5513894 35.7497064)",,
313108083,residential,False,False,30.16,,,"LINESTRING (1.55133 35.7508241, 1.5510017 35.7507733)",,
313108083,residential,False,True,31.5,,,"LINESTRING (1.55133 35.7508241, 1.5516729 35.7508771)",,
313113409,residential,False,True,120.543,,,"LINESTRING (1.55133 35.7508241, 1.551114 35.7497543)",,
313108083,residential,False,False,31.5,,,"LINESTRING (1.5516729 35.7508771, 1.55133 35.7508241)",,
313108083,residential,False,True,22.094,,,"LINESTRING (1.5516729 35.7508771, 1.5519134 35.7509143)",,
313113410,residential,False,True,132.666,,,"LINESTRING (1.5516729 35.7508771, 1.5513894 35.7497064)",,
313113411,residential,False,False,140.056,,,"LINESTRING (1.5516611 35.7496715, 1.5519134 35.7509143)",,
388737858,primary,False,False,24.824,2,RN 19,"LINESTRING (1.5516611 35.7496715, 1.5513894 35.7497064)",,
388737858,primary,False,True,24.601,2,RN 19,"LINESTRING (1.5516611 35.7496715, 1.5519277 35.7496253)",,
313113415,residential,False,False,38.777,,,"LINESTRING (1.5498727 35.7512951, 1.5494538 35.7512174)",,
313113415,residential,False,True,31.784,,,"LINESTRING (1.5498727 35.7512951, 1.5499798 35.7510228)",,
544426404,residential,False,True,67.084,,,"LINESTRING (1.5498727 35.7512951, 1.5497037 35.7518826)",,
313113415,residential,False,False,10.603,,,"LINESTRING (1.5494538 35.7512174, 1.5494577 35.7513127)",,
313113415,residential,False,True,38.777,,,"LINESTRING (1.5494538 35.7512174, 1.5498727 35.7512951)",,
544426403,residential,False,True,55.077000000000005,,,"LINESTRING (1.5494538 35.7512174, 1.5495199 35.7511491, 1.5498637 35.7510073, 1.5499798 35.7510228)",,
313113415,residential,False,True,67.639,,,"LINESTRING (1.5493731 35.7519171, 1.5494577 35.7513127)",,
764686978,unclassified,False,False,17.571,,,"LINESTRING (1.5493731 35.7519171, 1.5495678 35.7519185)",,
764686978,unclassified,False,True,99.469,,,"LINESTRING (1.5493731 35.7519171, 1.5489884 35.7519142, 1.5483393 35.751666)",,
313113607,residential,False,False,35.509,,,"LINESTRING (1.5470343 35.7487385, 1.5473074 35.7485086)",,
313113607,residential,False,True,35.403,,,"LINESTRING (1.5470343 35.7487385, 1.5466976 35.7489019)",,
388737858,primary,False,False,40.942,2,RN 19,"LINESTRING (1.5470343 35.7487385, 1.5468319 35.7484805, 1.5468082 35.7484212)",,
388737858,primary,False,True,64.52799999999999,2,RN 19,"LINESTRING (1.5470343 35.7487385, 1.5472109 35.7489166, 1.5475211 35.7491622)",,
313113506,residential,False,True,61.873,,,"LINESTRING (1.5479648 35.7480322, 1.5483751 35.748478)",,
313113607,residential,False,True,64.543,,,"LINESTRING (1.5479648 35.7480322, 1.5474231 35.7484112)",,
313113506,residential,False,False,63.961,,,"LINESTRING (1.5479648 35.7480322, 1.5478113 35.7476713, 1.5477023 35.7474993)",,
313113506,residential,False,False,26.235,,,"LINESTRING (1.5477023 35.7474993, 1.5474116 35.7475006)",,
313113506,residential,False,True,63.961,,,"LINESTRING (1.5477023 35.7474993, 1.5478113 35.7476713, 1.5479648 35.7480322)",,
892690999,residential,False,False,156.152,,,"LINESTRING (1.5477023 35.7474993, 1.5478422 35.7470745, 1.5472229 35.7470395, 1.5471275 35.7474937)",,
313113506,residential,False,True,39.392,,,"LINESTRING (1.5466912 35.7474832, 1.5471275 35.7474937)",,
388737858,primary,False,False,289.572,2,RN 19,"LINESTRING (1.5466912 35.7474832, 1.5468112 35.7470447, 1.5469527 35.7465875, 1.5470057 35.7463975, 1.5472178 35.7455727, 1.547178 35.7449273)",,
388737858,primary,False,True,31.807000000000002,2,RN 19,"LINESTRING (1.5466912 35.7474832, 1.5466856 35.7475418, 1.5466322 35.7477649)",,
313113507,residential,False,False,22.032,,,"LINESTRING (1.547178 35.7449273, 1.5469926 35.7450562)",,
388737858,primary,False,True,289.572,2,RN 19,"LINESTRING (1.547178 35.7449273, 1.5472178 35.7455727, 1.5470057 35.7463975, 1.5469527 35.7465875, 1.5468112 35.7470447, 1.5466912 35.7474832)",,
313113607,residential,False,False,35.403,,,"LINESTRING (1.5466976 35.7489019, 1.5470343 35.7487385)",,
313113693,residential,False,False,44.91,,,"LINESTRING (1.5466976 35.7489019, 1.5463798 35.7485911)",,
313113607,residential,False,True,82.32400000000001,,,"LINESTRING (1.5466976 35.7489019, 1.5465926 35.74897, 1.5464348 35.7491781, 1.5462234 35.7494993, 1.5462037 35.7495155)",,
313113761,residential,True,False,60.967,,,"LINESTRING (1.5462095 35.7483907, 1.5458366 35.7479335)",,
313113693,residential,False,True,27.109,,,"LINESTRING (1.5462095 35.7483907, 1.5463278 35.7485402, 1.5463798 35.7485911)",,
313113694,residential,False,False,28.079,,,"LINESTRING (1.5466322 35.7477649, 1.5463275 35.747816)",,
313114137,residential,False,True,76.23,,,"LINESTRING (1.5466322 35.7477649, 1.5474116 35.7475006)",,
388737858,primary,False,False,31.807000000000002,2,RN 19,"LINESTRING (1.5466322 35.7477649, 1.5466856 35.7475418, 1.5466912 35.7474832)",,
388737858,primary,False,True,74.71600000000001,2,RN 19,"LINESTRING (1.5466322 35.7477649, 1.5466481 35.747829, 1.5467271 35.7481628, 1.5468082 35.7484212)",,
313113694,residential,False,False,22.348,,,"LINESTRING (1.5463275 35.747816, 1.54609 35.7478729)",,
313113694,residential,False,True,28.079,,,"LINESTRING (1.5463275 35.747816, 1.5466322 35.7477649)",,
313113811,residential,False,False,82.588,,,"LINESTRING (1.5463275 35.747816, 1.5465218 35.7485418)",,
313113694,residential,False,True,23.84,,,"LINESTRING (1.5458366 35.7479335, 1.54609 35.7478729)",,
313113694,residential,False,False,46.322,,,"LINESTRING (1.5458366 35.7479335, 1.5454531 35.7480402, 1.545349 35.7480632)",,
313113507,residential,False,False,9.772,,,"LINESTRING (1.545349 35.7480632, 1.5453046 35.7481152, 1.545291 35.7481372)",,
313113507,residential,False,True,380.70599999999996,,,"LINESTRING (1.545349 35.7480632, 1.5466227 35.7465717, 1.5467551 35.7462249, 1.5467009 35.7454531, 1.5468574 35.7451502, 1.5469926 35.7450562)",,
313113694,residential,False,True,46.322,,,"LINESTRING (1.545349 35.7480632, 1.5454531 35.7480402, 1.5458366 35.7479335)",,
313113694,residential,False,False,23.84,,,"LINESTRING (1.54609 35.7478729, 1.5458366 35.7479335)",,
313113694,residential,False,True,22.348,,,"LINESTRING (1.54609 35.7478729, 1.5463275 35.747816)",,
313113695,residential,True,False,58.578,,,"LINESTRING (1.54609 35.7478729, 1.5462095 35.7483907)",,
313113693,residential,False,True,44.91,,,"LINESTRING (1.5463798 35.7485911, 1.5466976 35.7489019)",,
313113810,residential,False,False,13.938,,,"LINESTRING (1.5463798 35.7485911, 1.5465218 35.7485418)",,
313113693,residential,False,False,27.109,,,"LINESTRING (1.5463798 35.7485911, 1.5463278 35.7485402, 1.5462095 35.7483907)",,
313113810,residential,False,True,29.118,,,"LINESTRING (1.5468082 35.7484212, 1.5465218 35.7485418)",,
388737858,primary,False,False,74.716,2,RN 19,"LINESTRING (1.5468082 35.7484212, 1.5467271 35.7481628, 1.5466481 35.747829, 1.5466322 35.7477649)",,
388737858,primary,False,True,40.942,2,RN 19,"LINESTRING (1.5468082 35.7484212, 1.5468319 35.7484805, 1.5470343 35.7487385)",,
313113810,residential,False,False,29.118,,,"LINESTRING (1.5465218 35.7485418, 1.5468082 35.7484212)",,
313113810,residential,False,True,13.938,,,"LINESTRING (1.5465218 35.7485418, 1.5463798 35.7485911)",,
313113811,residential,False,True,82.588,,,"LINESTRING (1.5465218 35.7485418, 1.5463275 35.747816)",,
313113506,residential,False,False,25.65,,,"LINESTRING (1.5474116 35.7475006, 1.5471275 35.7474937)",,
313113506,residential,False,True,26.235,,,"LINESTRING (1.5474116 35.7475006, 1.5477023 35.7474993)",,
313114137,residential,False,False,76.23,,,"LINESTRING (1.5474116 35.7475006, 1.5466322 35.7477649)",,
313113875,residential,False,False,31.939,,,"LINESTRING (1.5474116 35.7475006, 1.5474838 35.7477332, 1.5475038 35.7477777)",,
313113607,residential,False,False,64.543,,,"LINESTRING (1.5474231 35.7484112, 1.5479648 35.7480322)",,
313113607,residential,False,True,15.044,,,"LINESTRING (1.5474231 35.7484112, 1.5473074 35.7485086)",,
313113875,residential,False,True,93.084,,,"LINESTRING (1.5474231 35.7484112, 1.5472153 35.7482361, 1.5473628 35.7481229, 1.5475801 35.7479466, 1.5475038 35.7477777)",,
313113297,residential,False,False,8.879,,,"LINESTRING (1.5518632 35.749565, 1.5519277 35.7496253)",,
313113297,residential,False,True,34.085,,,"LINESTRING (1.5518632 35.749565, 1.5515083 35.7494601)",,
313130353,residential,False,False,205.023,,,"LINESTRING (1.5518632 35.749565, 1.5518588 35.7482685, 1.5516515 35.7482159, 1.5511949 35.7481975)",,
313130353,residential,False,True,93.557,,,"LINESTRING (1.55022 35.7483789, 1.5504661 35.7482422, 1.5506669 35.7482527, 1.5509973 35.7481896, 1.5511949 35.7481975)",,
313130354,residential,False,False,110.68200000000002,,,"LINESTRING (1.55022 35.7483789, 1.5506022 35.7485418, 1.5505633 35.7488783, 1.5504588 35.7491734)",,
313130354,residential,False,True,145.152,,,"LINESTRING (1.55022 35.7483789, 1.5497925 35.7482264, 1.5494556 35.7481633, 1.5490022 35.748095, 1.5487882 35.7478863)",,
313113297,residential,False,False,99.932,,,"LINESTRING (1.5504588 35.7491734, 1.5515083 35.7494601)",,
313113297,residential,False,True,85.676,,,"LINESTRING (1.5504588 35.7491734, 1.5495634 35.7489173)",,
313130354,residential,False,True,110.68200000000002,,,"LINESTRING (1.5504588 35.7491734, 1.5505633 35.7488783, 1.5506022 35.7485418, 1.55022 35.7483789)",,
313113297,residential,False,False,34.085,,,"LINESTRING (1.5515083 35.7494601, 1.5518632 35.749565)",,
313113297,residential,False,True,99.932,,,"LINESTRING (1.5515083 35.7494601, 1.5504588 35.7491734)",,
313130377,residential,False,False,151.859,,,"LINESTRING (1.5515083 35.7494601, 1.5514963 35.7485583, 1.5514771 35.7484281, 1.5513424 35.7483566, 1.5512542 35.7482902, 1.5511949 35.7481975)",,
313130353,residential,False,False,93.557,,,"LINESTRING (1.5511949 35.7481975, 1.5509973 35.7481896, 1.5506669 35.7482527, 1.5504661 35.7482422, 1.55022 35.7483789)",,
313130353,residential,False,True,205.023,,,"LINESTRING (1.5511949 35.7481975, 1.5516515 35.7482159, 1.5518588 35.7482685, 1.5518632 35.749565)",,
