osmid,oneway,lanes,highway,reversed,length,geometry,name
138134448,False,2,secondary,True,20.656,"LINESTRING (0.1405604 35.4236043, 0.1405482 35.4237898)",
141184568,False,,residential,True,58.284,"LINESTRING (0.1405604 35.4236043, 0.1399315 35.4237143)",
1085382785,False,,tertiary,False,37.358,"LINESTRING (0.1405604 35.4236043, 0.1409719 35.4236251)",
138134448,False,2,secondary,False,38.605,"LINESTRING (0.1405387 35.4241369, 0.1405482 35.4237898)",
141184607,False,,residential,True,53.302,"LINESTRING (0.1405387 35.4241369, 0.1399518 35.4241693)",
138134448,False,2,secondary,True,84.124,"LINESTRING (0.1405387 35.4241369, 0.1405448 35.4243085, 0.1405629 35.4244407, 0.1406169 35.4246851, 0.1406726 35.4248835)",
138134448,False,2,secondary,True,29.007,"LINESTRING (0.1409338 35.4256206, 0.1410312 35.4258691)",
138134448,False,2,secondary,False,36.949,"LINESTRING (0.1409338 35.4256206, 0.1408263 35.4253674, 0.1408026 35.425306)",
"[141184605, 141184542]",False,,residential,True,95.128,"LINESTRING (0.1409338 35.4256206, 0.1403799 35.4257162, 0.1402524 35.425336)",Rue Mehraz Mokhtar شارع مهراز مختار
138134448,False,2,secondary,True,34.119,"LINESTRING (0.1411925 35.4264409, 0.1412408 35.4267452)",
138134448,False,2,secondary,False,34.308,"LINESTRING (0.1411925 35.4264409, 0.1411489 35.4262044, 0.1411297 35.4261368)",
141184628,False,,residential,True,86.66,"LINESTRING (0.1411925 35.4264409, 0.1410648 35.4264778, 0.1402706 35.4266471)",
138134448,False,2,secondary,False,34.119,"LINESTRING (0.1412408 35.4267452, 0.1411925 35.4264409)",
138134448,False,2,secondary,True,35.537,"LINESTRING (0.1412408 35.4267452, 0.1412543 35.4270646)",
141184622,False,,residential,False,115.995,"LINESTRING (0.1412408 35.4267452, 0.1424929 35.4265279)",
141184624,False,,residential,True,84.292,"LINESTRING (0.1412408 35.4267452, 0.1403435 35.4269453)",
141184590,False,,residential,True,41.455,"LINESTRING (0.1365564 35.4204402, 0.1368036 35.4207539)",
141184540,False,,residential,False,43.915,"LINESTRING (0.1378904 35.4204575, 0.1376172 35.4207837)",
141184629,False,,residential,True,58.881,"LINESTRING (0.1378904 35.4204575, 0.1383169 35.420857)",
141184539,False,,residential,False,42.121,"LINESTRING (0.1386494 35.4206744, 0.1388832 35.4210018)",
141184643,False,,residential,True,36.332,"LINESTRING (0.1386494 35.4206744, 0.1383169 35.420857)",
141184590,False,,residential,False,41.455,"LINESTRING (0.1368036 35.4207539, 0.1365564 35.4204402)",
141184590,False,,residential,True,42.555,"LINESTRING (0.1368036 35.4207539, 0.1370647 35.421072)",
141184540,False,,residential,True,43.915,"LINESTRING (0.1376172 35.4207837, 0.1378904 35.4204575)",
141184627,False,,residential,True,59.449,"LINESTRING (0.1376172 35.4207837, 0.1370647 35.421072)",
141184540,False,,residential,False,61.818,"LINESTRING (0.1376172 35.4207837, 0.1374836 35.4210689, 0.1374533 35.4211931, 0.1374794 35.4213153)",
141184629,False,,residential,False,58.881,"LINESTRING (0.1383169 35.420857, 0.1378904 35.4204575)",
141184643,False,,residential,False,36.332,"LINESTRING (0.1383169 35.420857, 0.1386494 35.4206744)",
141184643,False,,residential,True,91.412,"LINESTRING (0.1383169 35.420857, 0.1378722 35.4211012, 0.1374794 35.4213153)",
141184539,False,,residential,False,46.324,"LINESTRING (0.1388832 35.4210018, 0.1391746 35.4213441)",
141184539,False,,residential,True,42.121,"LINESTRING (0.1388832 35.4210018, 0.1386494 35.4206744)",
141184647,False,,residential,True,88.444,"LINESTRING (0.1388832 35.4210018, 0.1380635 35.4214336)",
141184590,False,,residential,False,42.555,"LINESTRING (0.1370647 35.421072, 0.1368036 35.4207539)",
141184627,False,,residential,False,59.449,"LINESTRING (0.1370647 35.421072, 0.1376172 35.4207837)",
141184627,False,,residential,True,13.147,"LINESTRING (0.1370647 35.421072, 0.1369427 35.421136)",
141184571,False,,residential,True,43.458,"LINESTRING (0.1369427 35.421136, 0.137182 35.4214747)",
141184627,False,,residential,False,13.147,"LINESTRING (0.1369427 35.421136, 0.1370647 35.421072)",
141184627,False,,residential,True,98.109,"LINESTRING (0.1369427 35.421136, 0.1360324 35.4216137)",
141184540,False,,residential,False,40.612,"LINESTRING (0.1374794 35.4213153, 0.1377218 35.4216225)",
141184643,False,,residential,True,32.255,"LINESTRING (0.1374794 35.4213153, 0.137182 35.4214747)",
141184540,False,,residential,True,61.818,"LINESTRING (0.1374794 35.4213153, 0.1374533 35.4211931, 0.1374836 35.4210689, 0.1376172 35.4207837)",
141184643,False,,residential,False,91.412,"LINESTRING (0.1374794 35.4213153, 0.1378722 35.4211012, 0.1383169 35.420857)",
141184539,False,,residential,False,43.795,"LINESTRING (0.1391746 35.4213441, 0.1394327 35.4216771)",
141184539,False,,residential,True,46.324,"LINESTRING (0.1391746 35.4213441, 0.1388832 35.4210018)",
141184645,False,,residential,False,89.755,"LINESTRING (0.1391746 35.4213441, 0.1383306 35.4217666)",
141184621,False,,residential,False,44.236,"LINESTRING (0.1380635 35.4214336, 0.1383306 35.4217666)",
141184647,False,,residential,False,88.444,"LINESTRING (0.1380635 35.4214336, 0.1388832 35.4210018)",
141184647,False,,residential,True,37.415,"LINESTRING (0.1380635 35.4214336, 0.1377218 35.4216225)",
141184571,False,,residential,False,43.458,"LINESTRING (0.137182 35.4214747, 0.1369427 35.421136)",
141184643,False,,residential,False,32.255,"LINESTRING (0.137182 35.4214747, 0.1374794 35.4213153)",
141184643,False,,residential,True,94.211,"LINESTRING (0.137182 35.4214747, 0.136299 35.421922)",
141184540,False,,residential,False,42.963,"LINESTRING (0.1377218 35.4216225, 0.1379724 35.4219505)",
141184540,False,,residential,True,40.612,"LINESTRING (0.1377218 35.4216225, 0.1374794 35.4213153)",
141184647,False,,residential,False,37.415,"LINESTRING (0.1377218 35.4216225, 0.1380635 35.4214336)",
141184647,False,,residential,True,124.716,"LINESTRING (0.1377218 35.4216225, 0.1365638 35.4222287)",
141184627,False,,residential,False,98.109,"LINESTRING (0.1360324 35.4216137, 0.1369427 35.421136)",
141184667,False,,residential,False,41.938,"LINESTRING (0.1360324 35.4216137, 0.136299 35.421922)",
141184539,False,,residential,False,42.595,"LINESTRING (0.1394327 35.4216771, 0.1396877 35.4219989)",
141184539,False,,residential,True,43.795,"LINESTRING (0.1394327 35.4216771, 0.1391746 35.4213441)",
141184610,False,,residential,True,89.112,"LINESTRING (0.1394327 35.4216771, 0.1386008 35.4221045)",
141184621,False,,residential,False,44.846,"LINESTRING (0.1383306 35.4217666, 0.1386008 35.4221045)",
141184621,False,,residential,True,44.236,"LINESTRING (0.1383306 35.4217666, 0.1380635 35.4214336)",
141184645,False,,residential,False,38.362,"LINESTRING (0.1383306 35.4217666, 0.1379724 35.4219505)",
141184645,False,,residential,True,89.755,"LINESTRING (0.1383306 35.4217666, 0.1391746 35.4213441)",
141184643,False,,residential,False,94.211,"LINESTRING (0.136299 35.421922, 0.137182 35.4214747)",
141184667,False,,residential,False,41.699,"LINESTRING (0.136299 35.421922, 0.1365638 35.4222287)",
141184667,False,,residential,True,41.938,"LINESTRING (0.136299 35.421922, 0.1360324 35.4216137)",
141184540,False,,residential,False,46.833,"LINESTRING (0.1379724 35.4219505, 0.1382547 35.4223033)",
141184540,False,,residential,True,42.963,"LINESTRING (0.1379724 35.4219505, 0.1377218 35.4216225)",
141184645,False,,residential,False,87.237,"LINESTRING (0.1379724 35.4219505, 0.1371669 35.4223802)",
141184645,False,,residential,True,38.362,"LINESTRING (0.1379724 35.4219505, 0.1383306 35.4217666)",
141184539,False,,residential,False,41.432,"LINESTRING (0.1396877 35.4219989, 0.1399369 35.4223113)",
141184539,False,,residential,True,42.595,"LINESTRING (0.1396877 35.4219989, 0.1394327 35.4216771)",
141184558,False,,residential,True,127.305,"LINESTRING (0.1396877 35.4219989, 0.1385037 35.4226152)",
141184610,False,,residential,False,89.112,"LINESTRING (0.1386008 35.4221045, 0.1394327 35.4216771)",
141184610,False,,residential,True,38.369,"LINESTRING (0.1386008 35.4221045, 0.1382547 35.4223033)",
141184621,False,,residential,True,44.846,"LINESTRING (0.1386008 35.4221045, 0.1383306 35.4217666)",
141184540,False,,residential,False,41.375,"LINESTRING (0.1382547 35.4223033, 0.1385037 35.4226152)",
141184540,False,,residential,True,46.833,"LINESTRING (0.1382547 35.4223033, 0.1379724 35.4219505)",
141184610,False,,residential,False,38.369,"LINESTRING (0.1382547 35.4223033, 0.1386008 35.4221045)",
141184539,False,,residential,True,41.432,"LINESTRING (0.1399369 35.4223113, 0.1396877 35.4219989)",
141184573,False,,residential,True,88.657,"LINESTRING (0.1399369 35.4223113, 0.139123 35.4227538)",
141184539,False,,residential,False,74.288,"LINESTRING (0.1399369 35.4223113, 0.1401006 35.4225183, 0.1401067 35.4229401)",
141184645,False,,residential,False,37.052,"LINESTRING (0.1371669 35.4223802, 0.1368231 35.4225606)",
141184645,False,,residential,True,87.237,"LINESTRING (0.1371669 35.4223802, 0.1379724 35.4219505)",
141184557,False,,residential,False,124.575,"LINESTRING (0.1371669 35.4223802, 0.1375363 35.4228757, 0.1376677 35.4230456, 0.1377683 35.4231778, 0.1378676 35.4232997, 0.137893 35.4233314)",
141184645,False,,residential,True,37.052,"LINESTRING (0.1368231 35.4225606, 0.1371669 35.4223802)",
141184667,False,,residential,True,43.75,"LINESTRING (0.1368231 35.4225606, 0.1365638 35.4222287)",
"[141184626, 141184645]",False,,residential,"[False, True]",113.349,"LINESTRING (0.1368231 35.4225606, 0.1362119 35.422888, 0.1361804 35.4228997, 0.1361516 35.4228997, 0.1361193 35.4228945, 0.1361032 35.4228831, 0.1358961 35.4226025)",
141184540,False,,residential,False,41.526,"LINESTRING (0.1385037 35.4226152, 0.138765 35.422922)",
141184540,False,,residential,True,41.375,"LINESTRING (0.1385037 35.4226152, 0.1382547 35.4223033)",
141184558,False,,residential,False,127.305,"LINESTRING (0.1385037 35.4226152, 0.1396877 35.4219989)",
141184573,False,,residential,False,88.657,"LINESTRING (0.139123 35.4227538, 0.1399369 35.4223113)",
