osmid,ref,highway,oneway,reversed,length,geometry,lanes,maxspeed,name,junction
94583811,RN 28,primary,False,False,53.003,"LINESTRING (5.8925476 35.3780321, 5.8923668 35.3784854)",,,,
94583811,RN 28,primary,False,True,37.165,"LINESTRING (5.8925476 35.3780321, 5.8926962 35.3777206)",,,,
92643737,,primary,True,False,41.888,"LINESTRING (5.8926962 35.3777206, 5.8931436 35.3778146)",,,,
94583811,RN 28,primary,False,False,37.165,"LINESTRING (5.8926962 35.3777206, 5.8925476 35.3780321)",,,,
281941369,,residential,False,False,88.41499999999999,"LINESTRING (5.8926962 35.3777206, 5.8928192 35.3776247, 5.8930533 35.3769967)",,,,
706192365,,primary,False,True,106.259,"LINESTRING (5.8926962 35.3777206, 5.8918829 35.3774955, 5.8915783 35.3774363)",,,,
281935307,,residential,False,True,130.343,"LINESTRING (5.899141 35.3785925, 5.8985818 35.3796724)",,,,
92643737,,primary,True,False,75.661,"LINESTRING (5.8943722 35.3775058, 5.894637 35.3774638, 5.8948816 35.3774548, 5.8950617 35.3774696, 5.8951979 35.3774918)",,,,
281935302,,residential,False,False,51.827000000000005,"LINESTRING (5.8943722 35.3775058, 5.8944861 35.377114, 5.8944279 35.3770719)",,,,
281935302,,residential,False,True,160.96399999999997,"LINESTRING (5.8943722 35.3775058, 5.8942281 35.3778853, 5.8942361 35.3779137, 5.8942656 35.3779334, 5.8952018 35.3781952, 5.8952124 35.3782095, 5.8952108 35.37823, 5.8951501 35.3783672)",,,,
92643737,,primary,True,False,36.601,"LINESTRING (5.8983079 35.3783516, 5.8986884 35.3784616)",,,,
281954559,,residential,False,False,56.664,"LINESTRING (5.8983079 35.3783516, 5.8985057 35.3778682)",,,,
281941370,,residential,False,False,70.504,"LINESTRING (5.8913596 35.3773937, 5.8914955 35.3767694)",,,,
706192365,,primary,False,False,20.386,"LINESTRING (5.8913596 35.3773937, 5.8915783 35.3774363)",,,,
706192365,,primary,False,True,26.487,"LINESTRING (5.8913596 35.3773937, 5.8910745 35.3773417)",,,,
281935302,,residential,False,False,38.567,"LINESTRING (5.8950399 35.3787022, 5.8951501 35.3783672)",,,,
281935302,,residential,False,True,98.826,"LINESTRING (5.8950399 35.3787022, 5.8946899 35.3795439)",,,,
440680121,,primary,True,False,237.92700000000002,"LINESTRING (5.8950399 35.3787022, 5.8937185 35.378349, 5.8936154 35.3783214, 5.8925476 35.3780321)",,,,
281941366,,tertiary,False,True,90.385,"LINESTRING (5.893655 35.3765585, 5.8944279 35.3770719)",2,40,,
281941367,,residential,False,False,62.939,"LINESTRING (5.893655 35.3765585, 5.8934301 35.377094)",2,40,,
281941366,,tertiary,False,False,76.134,"LINESTRING (5.893655 35.3765585, 5.8935826 35.3763054, 5.8933078 35.3759445)",2,40,,
281941367,,residential,False,True,137.179,"LINESTRING (5.893655 35.3765585, 5.8942692 35.3762937, 5.8947925 35.3757808)",2,40,,
281954561,,residential,False,False,93.94500000000001,"LINESTRING (5.893655 35.3765585, 5.8929791 35.3763835, 5.8927645 35.3761823)",,,,
281941367,,residential,False,True,84.232,"LINESTRING (5.8931436 35.3778146, 5.8934301 35.377094)",2,40,,
92643737,,primary,True,False,119.61800000000001,"LINESTRING (5.8931436 35.3778146, 5.8932165 35.3778299, 5.8933532 35.377839, 5.8934886 35.3778231, 5.8935928 35.3778012, 5.8937373 35.3777449, 5.8940956 35.3775844, 5.8942077 35.3775442, 5.8943722 35.3775058)",,,,
281935302,,residential,False,True,38.567,"LINESTRING (5.8951501 35.3783672, 5.8950399 35.3787022)",,,,
281935304,,residential,False,False,97.845,"LINESTRING (5.8951501 35.3783672, 5.8961745 35.3786441)",,,,
281935302,,residential,False,False,160.964,"LINESTRING (5.8951501 35.3783672, 5.8952108 35.37823, 5.8952124 35.3782095, 5.8952018 35.3781952, 5.8942656 35.3779334, 5.8942361 35.3779137, 5.8942281 35.3778853, 5.8943722 35.3775058)",,,,
281935304,,residential,False,True,45.723,"LINESTRING (5.8979834 35.3791329, 5.8975047 35.3790035)",,,,
281935305,,residential,False,False,38.309,"LINESTRING (5.8960422 35.3789713, 5.8961745 35.3786441)",,,,
440680121,,primary,True,False,95.671,"LINESTRING (5.8960422 35.3789713, 5.8958973 35.3789314, 5.8950399 35.3787022)",,,,
281935304,,residential,False,True,97.845,"LINESTRING (5.8961745 35.3786441, 5.8951501 35.3783672)",,,,
281935305,,residential,False,False,93.552,"LINESTRING (5.8961745 35.3786441, 5.8964928 35.3778438)",,,,
281935305,,residential,False,True,38.309,"LINESTRING (5.8961745 35.3786441, 5.8960422 35.3789713)",,,,
281935304,,residential,False,False,127.048,"LINESTRING (5.8961745 35.3786441, 5.8966931 35.3787842, 5.8975047 35.3790035)",,,,
92643737,,primary,True,False,24.77,"LINESTRING (5.8964928 35.3778438, 5.8967513 35.3779159)",,,,
281935305,,residential,False,True,93.552,"LINESTRING (5.8964928 35.3778438, 5.8961745 35.3786441)",,,,
281935307,,residential,False,False,130.343,"LINESTRING (5.8985818 35.3796724, 5.899141 35.3785925)",,,,
440680121,,primary,True,False,114.389,"LINESTRING (5.8985818 35.3796724, 5.8984399 35.3796311, 5.8973872 35.3793414)",,,,
281935304,,residential,False,False,45.723,"LINESTRING (5.8975047 35.3790035, 5.8979834 35.3791329)",,,,
281935308,,residential,False,False,39.054,"LINESTRING (5.8975047 35.3790035, 5.8973872 35.3793414)",,,,
281935304,,residential,False,True,127.048,"LINESTRING (5.8975047 35.3790035, 5.8966931 35.3787842, 5.8961745 35.3786441)",,,,
281935308,,residential,False,True,39.054,"LINESTRING (5.8973872 35.3793414, 5.8975047 35.3790035)",,,,
440680121,,primary,True,False,128.697,"LINESTRING (5.8973872 35.3793414, 5.8965545 35.3791123, 5.8960422 35.3789713)",,,,
281941360,,residential,False,False,18.386,"LINESTRING (5.899027 35.377645, 5.8990928 35.3774886)",,,,
281941360,,residential,False,True,37.221,"LINESTRING (5.899027 35.377645, 5.8988955 35.3779621)",,,,
92643737,,primary,True,False,43.539,"LINESTRING (5.8986884 35.3784616, 5.899141 35.3785925)",,,,
281941360,,residential,False,False,58.63,"LINESTRING (5.8986884 35.3784616, 5.8988955 35.3779621)",,,,
281941360,,residential,False,False,37.221,"LINESTRING (5.8988955 35.3779621, 5.899027 35.377645)",,,,
281941360,,residential,False,True,58.63,"LINESTRING (5.8988955 35.3779621, 5.8986884 35.3784616)",,,,
281941366,,tertiary,False,False,36.851,"LINESTRING (5.8988955 35.3779621, 5.8985057 35.3778682)",2,40,,
281941366,,tertiary,False,False,39.062,"LINESTRING (5.8977927 35.3776923, 5.8973879 35.377572)",2,40,,
281941366,,tertiary,False,True,67.537,"LINESTRING (5.8977927 35.3776923, 5.8985057 35.3778682)",2,40,,
281946175,,residential,False,True,38.147,"LINESTRING (5.8977927 35.3776923, 5.8979184 35.3773649)",,,,
281941366,,tertiary,False,False,24.875,"LINESTRING (5.8946729 35.3769712, 5.8944279 35.3770719)",2,40,,
281941366,,tertiary,False,True,64.178,"LINESTRING (5.8946729 35.3769712, 5.8950298 35.376981, 5.8953768 35.3770228)",2,40,,
281941367,,residential,False,False,133.26,"LINESTRING (5.8946729 35.3769712, 5.8947349 35.3767908, 5.8947925 35.3757808)",2,40,,
281941366,,tertiary,False,False,90.385,"LINESTRING (5.8944279 35.3770719, 5.893655 35.3765585)",2,40,,
281941366,,tertiary,False,True,24.875,"LINESTRING (5.8944279 35.3770719, 5.8946729 35.3769712)",2,40,,
281935302,,residential,False,True,51.827000000000005,"LINESTRING (5.8944279 35.3770719, 5.8944861 35.377114, 5.8943722 35.3775058)",,,,
281946278,,residential,False,False,5.435,"LINESTRING (5.8947925 35.3757808, 5.8948321 35.3757441)",,,,
281941367,,residential,False,False,137.179,"LINESTRING (5.8947925 35.3757808, 5.8942692 35.3762937, 5.893655 35.3765585)",2,40,,
281941367,,residential,False,True,133.26,"LINESTRING (5.8947925 35.3757808, 5.8947349 35.3767908, 5.8946729 35.3769712)",2,40,,
281941366,,tertiary,False,False,47.028,"LINESTRING (5.8910187 35.3745711, 5.8906241 35.3742966)",2,40,,
281946302,,residential,False,False,54.636,"LINESTRING (5.8910187 35.3745711, 5.8906299 35.3749465)",,,,
281941366,,tertiary,False,True,74.45,"LINESTRING (5.8910187 35.3745711, 5.891494 35.3749156, 5.8916531 35.3749929)",2,40,,
281946302,,residential,False,True,115.964,"LINESTRING (5.8910187 35.3745711, 5.8916323 35.3740069, 5.8918629 35.3737877)",,,,
281941367,,residential,False,False,84.232,"LINESTRING (5.8934301 35.377094, 5.8931436 35.3778146)",2,40,,
281941367,,residential,False,True,62.939,"LINESTRING (5.8934301 35.377094, 5.893655 35.3765585)",2,40,,
281941368,,residential,False,False,35.835,"LINESTRING (5.8934301 35.377094, 5.8930533 35.3769967)",,,,
281941368,,residential,False,False,17.42,"LINESTRING (5.8918013 35.3766734, 5.8917568 35.3768258)",,,,
281941368,,residential,False,True,119.068,"LINESTRING (5.8918013 35.3766734, 5.8930533 35.3769967)",,,,
281954560,,residential,False,False,108.523,"LINESTRING (5.8918013 35.3766734, 5.891992 35.3757099)",,,,
281941368,,residential,False,True,69.787,"LINESTRING (5.8915783 35.3774363, 5.8917568 35.3768258)",,,,
706192365,,primary,False,True,20.386,"LINESTRING (5.8915783 35.3774363, 5.8913596 35.3773937)",,,,
706192365,,primary,False,False,106.259,"LINESTRING (5.8915783 35.3774363, 5.8918829 35.3774955, 5.8926962 35.3777206)",,,,
