osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,junction
389366965,False,2,CW 6,secondary,50,False,212.481,"LINESTRING (6.8045651 36.708924, 6.8048132 36.7090224, 6.8050722 36.7091011, 6.8053809 36.7091271, 6.8057159 36.7090796, 6.8060404 36.7090022, 6.8068101 36.7087312)",
389366966,True,,,secondary,,False,6.0600000000000005,"LINESTRING (6.8045651 36.708924, 6.8045515 36.7089376, 6.8045319 36.7089475, 6.8045094 36.7089516)",roundabout
290007824,False,2,,tertiary,40,False,33.7,"LINESTRING (6.8013376 36.7073975, 6.80143 36.7071665, 6.8014659 36.7071133)",
290009235,False,2,CW 6,secondary,50,False,324.174,"LINESTRING (6.8013376 36.7073975, 6.8015068 36.7074054, 6.8017028 36.7074627, 6.8027203 36.7079554, 6.8044433 36.7088747)",
389366965,False,2,CW 6,secondary,50,False,53.873,"LINESTRING (6.8068101 36.7087312, 6.8073314 36.7084861)",
290007841,False,,,residential,,True,170.844,"LINESTRING (6.8068101 36.7087312, 6.8061537 36.7077789, 6.8066459 36.7075659)",
389366965,False,2,CW 6,secondary,50,True,212.48100000000002,"LINESTRING (6.8068101 36.7087312, 6.8060404 36.7090022, 6.8057159 36.7090796, 6.8053809 36.7091271, 6.8050722 36.7091011, 6.8048132 36.7090224, 6.8045651 36.708924)",
389366966,True,,,secondary,,False,12.373,"LINESTRING (6.8045094 36.7089516, 6.8044864 36.7089494, 6.8044656 36.7089412, 6.8044495 36.708928, 6.8044398 36.7089111, 6.8044376 36.7088927, 6.8044433 36.7088747)",roundabout
290007821,False,,,residential,,False,10.125,"LINESTRING (6.8075719 36.7014701, 6.8075819 36.7015608)",
290007821,False,,,residential,,True,48.731,"LINESTRING (6.8075719 36.7014701, 6.8073388 36.7010737)",
290007814,False,,,residential,,True,130.495,"LINESTRING (6.8075719 36.7014701, 6.8076932 36.701479, 6.8090052 36.701705)",
290007816,False,2,,tertiary,40,True,19.644,"LINESTRING (6.8090323 36.7032881, 6.8092082 36.7031817)",
290007816,False,2,,tertiary,40,False,45.161,"LINESTRING (6.8090323 36.7032881, 6.8087661 36.7033642, 6.8085743 36.7034569)",
612704678,False,,,residential,,False,232.643,"LINESTRING (6.8090323 36.7032881, 6.8080205 36.7020167, 6.8078381 36.7018489, 6.8077254 36.7017027, 6.8076557 36.7015952, 6.8075819 36.7015608)",
290007821,False,,,residential,,True,67.701,"LINESTRING (6.8085743 36.7034569, 6.8081955 36.7029292)",
290007816,False,2,,tertiary,40,True,45.161,"LINESTRING (6.8085743 36.7034569, 6.8087661 36.7033642, 6.8090323 36.7032881)",
290007817,True,2,,tertiary,50,False,198.77700000000002,"LINESTRING (6.8085743 36.7034569, 6.8084784 36.7037068, 6.8074955 36.7050138)",
290007815,False,2,,tertiary,40,False,12.457,"LINESTRING (6.8069232 36.7057703, 6.8068007 36.7057164)",
290007815,False,2,,tertiary,40,True,37.691,"LINESTRING (6.8069232 36.7057703, 6.8072937 36.7059336)",
290007817,True,2,,tertiary,50,False,126.148,"LINESTRING (6.8069232 36.7057703, 6.8064286 36.7064169, 6.806033 36.7066188)",
290007818,False,2,,tertiary,40,False,38.383,"LINESTRING (6.806033 36.7066188, 6.8056854 36.7068225)",
290007817,True,2,,tertiary,50,False,47.742,"LINESTRING (6.806033 36.7066188, 6.8063447 36.7063305, 6.8063752 36.7062894)",
290007815,False,2,,tertiary,40,False,49.986,"LINESTRING (6.8068007 36.7057164, 6.8063093 36.7054999)",
290007815,False,2,,tertiary,40,True,12.457,"LINESTRING (6.8068007 36.7057164, 6.8069232 36.7057703)",
290007817,True,2,,tertiary,50,False,98.852,"LINESTRING (6.8068007 36.7057164, 6.8073683 36.7049527)",
290007817,True,2,,tertiary,50,False,26.456,"LINESTRING (6.8083586 36.7036203, 6.8085743 36.7034569)",
290007837,False,,,tertiary,,False,68.402,"LINESTRING (6.8083586 36.7036203, 6.8076873 36.7039182)",
290007818,False,2,,tertiary,40,True,44.271,"LINESTRING (6.8042709 36.7074645, 6.8047031 36.7072684)",
290007818,False,2,,tertiary,40,False,42.286,"LINESTRING (6.8042709 36.7074645, 6.8041151 36.7076855, 6.8041516 36.7078085)",
290007820,True,2,,tertiary,40,False,125.87700000000001,"LINESTRING (6.8042709 36.7074645, 6.8044747 36.7070416, 6.8048658 36.7064397)",
290007823,False,,,residential,,False,89.15400000000001,"LINESTRING (6.8042709 36.7074645, 6.8040072 36.7074164, 6.8035199 36.706981)",
290007815,False,2,,tertiary,40,False,156.29800000000003,"LINESTRING (6.8094672 36.7058585, 6.8086343 36.7062247, 6.8080829 36.7062343, 6.8078508 36.706156)",
290007819,False,2,,tertiary,40,False,161.95,"LINESTRING (6.8094672 36.7058585, 6.808898 36.7056193, 6.8078643 36.7051731)",
290007817,True,2,,tertiary,50,False,98.382,"LINESTRING (6.8074955 36.7050138, 6.8069232 36.7057703)",
290007819,False,2,,tertiary,40,False,13.219,"LINESTRING (6.8074955 36.7050138, 6.8073683 36.7049527)",
290007819,False,2,,tertiary,40,True,37.346,"LINESTRING (6.8074955 36.7050138, 6.8078643 36.7051731)",
290007817,True,2,,tertiary,50,False,172.465,"LINESTRING (6.8073683 36.7049527, 6.8083586 36.7036203)",
290007819,False,2,,tertiary,40,False,54.432,"LINESTRING (6.8073683 36.7049527, 6.8068322 36.7047184)",
290007819,False,2,,tertiary,40,True,13.219,"LINESTRING (6.8073683 36.7049527, 6.8074955 36.7050138)",
290007819,False,2,,tertiary,40,True,77.439,"LINESTRING (6.8039233 36.7034473, 6.804686 36.7037806)",
290007824,False,2,,tertiary,40,False,86.562,"LINESTRING (6.8039233 36.7034473, 6.8043908 36.702765)",
290007824,False,2,,tertiary,40,True,97.579,"LINESTRING (6.8039233 36.7034473, 6.8033908 36.704214)",
290007815,False,2,,tertiary,40,False,13.296,"LINESTRING (6.8057845 36.7052687, 6.8056538 36.7052111)",
290007815,False,2,,tertiary,40,True,53.383,"LINESTRING (6.8057845 36.7052687, 6.8063093 36.7054999)",
290007820,True,2,,tertiary,40,False,76.453,"LINESTRING (6.8057845 36.7052687, 6.8053803 36.7058751)",
290007834,False,,,residential,,False,98.432,"LINESTRING (6.8057845 36.7052687, 6.8063073 36.704489)",
290007815,False,2,,tertiary,40,False,73.365,"LINESTRING (6.8056538 36.7052111, 6.8049326 36.7048933)",
290007815,False,2,,tertiary,40,True,13.296,"LINESTRING (6.8056538 36.7052111, 6.8057845 36.7052687)",
290007821,False,,,residential,,False,91.333,"LINESTRING (6.8074477 36.7017187, 6.8074239 36.7019496, 6.807837 36.7024375)",
290007821,False,,,residential,,True,21.907,"LINESTRING (6.8074477 36.7017187, 6.8075459 36.7016456, 6.8075819 36.7015608)",
612702494,False,,,residential,,False,103.48,"LINESTRING (6.8074477 36.7017187, 6.8065344 36.702179, 6.8064618 36.7022095)",
612704681,False,,,residential,,False,83.473,"LINESTRING (6.8052025 36.7009318, 6.8055176 36.7016387)",
612702495,False,,,residential,,False,170.433,"LINESTRING (6.8052025 36.7009318, 6.8044322 36.7009938, 6.8049805 36.7017929)",
612702495,False,,,residential,,True,69.724,"LINESTRING (6.8055143 36.7026769, 6.8051881 36.702107)",
612704679,False,,,residential,,True,99.031,"LINESTRING (6.8055143 36.7026769, 6.8064796 36.7022362)",
"[290007825, 612704679]",False,,,residential,,"[False, True]",100.842,"LINESTRING (6.8055143 36.7026769, 6.8053802 36.702693, 6.8052967 36.7026865, 6.8050928 36.7026941, 6.8043908 36.702765)",
290007819,False,2,,tertiary,40,False,77.439,"LINESTRING (6.804686 36.7037806, 6.8039233 36.7034473)",
290007819,False,2,,tertiary,40,True,77.955,"LINESTRING (6.804686 36.7037806, 6.8054538 36.7041161)",
290007822,False,,,tertiary,,False,97.871,"LINESTRING (6.804686 36.7037806, 6.8041764 36.7045602)",
290007822,False,,,tertiary,,True,242.988,"LINESTRING (6.804686 36.7037806, 6.8052808 36.7028815, 6.8053262 36.7028177, 6.8053949 36.7027973, 6.8055063 36.7027705, 6.8056495 36.7026977, 6.8064754 36.7023295, 6.8065269 36.7023041)",
290007815,False,2,,tertiary,40,False,79.918,"LINESTRING (6.8041764 36.7045602, 6.8033908 36.704214)",
290007815,False,2,,tertiary,40,True,76.919,"LINESTRING (6.8041764 36.7045602, 6.8049326 36.7048933)",
290007822,False,,,tertiary,,False,72.632,"LINESTRING (6.8041764 36.7045602, 6.8037682 36.7051255)",
290007822,False,,,tertiary,,True,97.871,"LINESTRING (6.8041764 36.7045602, 6.804686 36.7037806)",
290007823,False,,,residential,,False,82.845,"LINESTRING (6.8028564 36.7063881, 6.8023889 36.7057442)",
290007823,False,,,residential,,True,88.572,"LINESTRING (6.8028564 36.7063881, 6.8035199 36.706981)",
612704676,False,,,residential,,True,54.522,"LINESTRING (6.8028564 36.7063881, 6.8031973 36.705981)",
