osmid,lanes,name,highway,maxspeed,oneway,reversed,length,ref,geometry,junction
26538362,2,Bouevard du Colonel Amirouche,primary,40,False,False,25.55,,"LINESTRING (3.9558422 36.7354664, 3.9555555 36.7354692)",
26538362,2,Bouevard du Colonel Amirouche,primary,40,False,True,61.185,,"LINESTRING (3.9558422 36.7354664, 3.9565288 36.7354664)",
26538469,,,residential,,True,False,85.294,,"LINESTRING (3.9558422 36.7354664, 3.9558293 36.7362334)",
26538362,2,Bouevard du Colonel Amirouche,primary,40,False,True,25.55,,"LINESTRING (3.9555555 36.7354692, 3.9558422 36.7354664)",
349546642,2,Bouevard du Colonel Amirouche,primary,40,False,False,61.239,RN 25,"LINESTRING (3.9555555 36.7354692, 3.9548705 36.7355134)",
218662863,2,,primary,40,False,False,134.054,RN 25,"LINESTRING (3.9555555 36.7354692, 3.9557453 36.7345898, 3.9557601 36.7344133, 3.955763 36.7342771)",
26538466,,Rue de la Liberté,residential,,True,False,81.712,,"LINESTRING (3.9549127 36.7362127, 3.9558293 36.7362334)",
26538466,,Rue de la Liberté,residential,,True,False,177.985,,"LINESTRING (3.9558293 36.7362334, 3.9560397 36.7362204, 3.9578249 36.7361702)",
349546642,2,Bouevard du Colonel Amirouche,primary,40,False,True,61.239,RN 25,"LINESTRING (3.9548705 36.7355134, 3.9555555 36.7354692)",
26538471,,,unclassified,,True,False,77.855,,"LINESTRING (3.9548705 36.7355134, 3.9548735 36.7356285, 3.9549127 36.7362127)",
349546642,2,Bouevard du Colonel Amirouche,primary,40,False,False,116.752,RN 25,"LINESTRING (3.9548705 36.7355134, 3.9543319 36.7355631, 3.9535805 36.7356904)",
26538466,,Rue de la Liberté,residential,,True,False,79.551,,"LINESTRING (3.9578249 36.7361702, 3.9578029 36.735455)",
210469285,,Rue de la Liberté,residential,,False,False,91.671,,"LINESTRING (3.9578249 36.7361702, 3.9588536 36.7361757)",
"[210476821, 210469285]",,"['Rue Cheriki Menouar', 'Rue de la Liberté']",residential,,False,"[False, True]",173.21800000000002,,"LINESTRING (3.9578249 36.7361702, 3.9578085 36.7368896, 3.9588545 36.7368942)",
