osmid,name,highway,oneway,reversed,length,lanes,geometry,ref,maxspeed,junction
29502922,Rue Zeggour Fatma,residential,False,False,49.281,,"LINESTRING (3.0827102 36.7424055, 3.0822894 36.7426931)",,,
231430973,Chemin des fusillés du 17 mai 1957,primary,True,False,43.247,3,"LINESTRING (3.0827102 36.7424055, 3.0830262 36.7427007)",,,
26226476,Chemin des fusillés du 17 mai 1957,primary,True,False,25.08,,"LINESTRING (3.0822873 36.7420024, 3.0822913 36.7420063, 3.0824664 36.7421764)",,,
69682933,Avenue Belkacemi Mohamed,primary,False,True,29.348,,"LINESTRING (3.0822873 36.7420024, 3.0822251 36.7419409, 3.08208 36.7417973)",,,
69682933,Avenue Belkacemi Mohamed,primary,False,False,14.315,,"LINESTRING (3.0808967 36.741167, 3.0810508 36.7412034)",,,
69682933,Avenue Belkacemi Mohamed,primary,False,True,82.61,,"LINESTRING (3.0808967 36.741167, 3.080008 36.7409554)",,,
"[608726676, 608726678]",,residential,False,False,187.158,,"LINESTRING (3.0808967 36.741167, 3.0808835 36.7409938, 3.0808954 36.7408719, 3.0809579 36.7407717, 3.0810981 36.7407013, 3.0813313 36.7406404, 3.0816152 36.7405578, 3.0819937 36.7404644, 3.0822758 36.7404237, 3.0822829 36.7405807)",,,
271784124,Rue Aristote,residential,False,False,41.274,,"LINESTRING (3.0812297 36.7428613, 3.0815023 36.7431614)",,,
327382998,Rue Belouizdad Mohamed,primary,True,False,36.881,2,"LINESTRING (3.0812297 36.7428613, 3.0815868 36.7426936)",CW 14,40,
29502934,,residential,False,True,35.446,,"LINESTRING (3.0820119 36.7424647, 3.0822894 36.7426931)",,,
271799951,,residential,False,True,11.577,,"LINESTRING (3.0820119 36.7424647, 3.0819231 36.7423887)",,,
327382998,Rue Belouizdad Mohamed,primary,True,False,19.129,2,"LINESTRING (3.0820119 36.7424647, 3.0821784 36.7423561)",CW 14,40,
28454148,Avenue Boudjatit Mahmoud,primary,False,False,71.264,,"LINESTRING (3.0824664 36.7421764, 3.0827763 36.7419846, 3.0830508 36.741822, 3.0830511 36.7418218, 3.0831061 36.7417919)",CW 14,,
231430973,Chemin des fusillés du 17 mai 1957,primary,True,False,33.508,3,"LINESTRING (3.0824664 36.7421764, 3.0826387 36.7423468, 3.0827102 36.7424055)",,,
26249780,,secondary,True,False,242.053,,"LINESTRING (3.0756165 36.7398865, 3.0752468 36.7398181, 3.0750162 36.7397901, 3.0747636 36.7397751, 3.0745055 36.7397969, 3.0742071 36.7398635, 3.0738598 36.7400036, 3.0736821 36.7400846, 3.0735111 36.7401781, 3.0733039 36.7403135, 3.0732603 36.740339, 3.0732188 36.7403608, 3.0731258 36.7404078)",,,
26249780,,secondary,True,False,187.991,,"LINESTRING (3.0776394 36.7403461, 3.0772983 36.74031, 3.0770249 36.7402708, 3.0760592 36.7400135, 3.0759342 36.7399795, 3.0756165 36.7398865)",,,
69682933,Avenue Belkacemi Mohamed,primary,False,False,221.726,,"LINESTRING (3.0776394 36.7403461, 3.0785257 36.7405943, 3.0795054 36.7408424, 3.080008 36.7409554)",,,
377308339,,secondary_link,True,False,127.958,,"LINESTRING (3.0728587 36.7400384, 3.0731283 36.7398454, 3.0732702 36.7397579, 3.073384 36.7397094, 3.0734543 36.739678, 3.0735342 36.7396664, 3.0735865 36.7396703, 3.0736357 36.7396924, 3.0736746 36.7397321, 3.0736969 36.7397793, 3.0737004 36.7398297, 3.0736849 36.7398786, 3.0736517 36.7399215, 3.0735684 36.7400503)",,,
26249861,,secondary,True,False,55.997,,"LINESTRING (3.0735684 36.7400503, 3.0731258 36.7404078)",,,
29079275,Rue Docteur Laveran,tertiary,False,False,185.22000000000003,2,"LINESTRING (3.0750062 36.7446793, 3.0747273 36.7448942, 3.0744269 36.7451113, 3.0740822 36.7453292, 3.0735758 36.7456387, 3.073414 36.7457477)",,30,
247754550,,residential,False,False,77.362,,"LINESTRING (3.0750062 36.7446793, 3.0755718 36.7444575, 3.0756153 36.7444892, 3.0755006 36.7446001)",,,
29079275,Rue Docteur Laveran,tertiary,False,True,185.22,2,"LINESTRING (3.073414 36.7457477, 3.0735758 36.7456387, 3.0740822 36.7453292, 3.0744269 36.7451113, 3.0747273 36.7448942, 3.0750062 36.7446793)",,30,
