osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge,name
153445372,2,CW 70A,secondary,30,False,False,13.125,"LINESTRING (-0.9545725 34.9297411, -0.954435 34.9297761)",,,
435180726,,,residential,,False,False,71.754,"LINESTRING (-0.9545725 34.9297411, -0.9551022 34.9302184)",,,
153445372,2,CW 70A,secondary,30,False,True,24.717,"LINESTRING (-0.9545725 34.9297411, -0.9546962 34.9296783, -0.9547955 34.9296152)",,,
153445372,2,CW 70A,secondary,30,False,False,20.92,"LINESTRING (-0.9552425 34.9289818, -0.9552014 34.929081, -0.9551682 34.9291598)",,,
153445372,2,CW 70A,secondary,30,False,True,119.96600000000001,"LINESTRING (-0.9552425 34.9289818, -0.9552613 34.9289592, -0.9552812 34.9289359, -0.9553071 34.9289257, -0.9553349 34.9289201, -0.9553668 34.9289244, -0.9553969 34.9289331, -0.9555016 34.9289708, -0.9562619 34.9292796, -0.9564244 34.9292939)",,,
437379321,,,residential,,False,False,10.713000000000001,"LINESTRING (-0.9552425 34.9289818, -0.955224 34.9289457, -0.9552508 34.9288929)",,,
153445372,2,CW 70A,secondary,30,False,True,10.74,"LINESTRING (-0.9551343 34.9292523, -0.9551682 34.9291598)",,,
435180818,,,residential,,False,True,4.176,"LINESTRING (-0.9551343 34.9292523, -0.955179 34.9292605)",,,
153445372,2,CW 70A,secondary,30,False,False,51.425999999999995,"LINESTRING (-0.9551343 34.9292523, -0.9550835 34.9293401, -0.955035 34.9294092, -0.9549616 34.9294873, -0.9548689 34.9295641, -0.9547955 34.9296152)",,,
153445372,2,CW 70A,secondary,30,False,False,119.966,"LINESTRING (-0.9564244 34.9292939, -0.9562619 34.9292796, -0.9555016 34.9289708, -0.9553969 34.9289331, -0.9553668 34.9289244, -0.9553349 34.9289201, -0.9553071 34.9289257, -0.9552812 34.9289359, -0.9552613 34.9289592, -0.9552425 34.9289818)",,,
438082230,,,secondary,,True,False,5.77,"LINESTRING (-0.9564244 34.9292939, -0.9564149 34.9293043, -0.95641 34.9293166, -0.9564102 34.9293296, -0.9564155 34.9293418)",roundabout,,
736975280,2,CW 70A,secondary,30,False,False,66.776,"LINESTRING (-0.9570602 34.9262123, -0.9569971 34.9268106)",,,
153445365,2,,secondary,30,True,False,5.173,"LINESTRING (-0.9570602 34.9262123, -0.9570866 34.9262038, -0.9571085 34.926189)",roundabout,,
153445365,2,,secondary,30,True,False,14.174,"LINESTRING (-0.9571085 34.926189, -0.957125 34.9261674, -0.9571317 34.9261425, -0.9571278 34.9261172, -0.9571139 34.9260944, -0.9570914 34.9260768)",roundabout,,
437517673,,,residential,,False,False,40.445,"LINESTRING (-0.9571085 34.926189, -0.9574806 34.9261074, -0.9574993 34.9260994, -0.9575138 34.9260895, -0.9575229 34.9260763)",,,
153445365,2,,secondary,30,True,False,10.705,"LINESTRING (-0.9569929 34.9260746, -0.9569745 34.9260866, -0.9569604 34.926102, -0.9569515 34.9261198, -0.9569485 34.9261389, -0.9569515 34.926158)",roundabout,,
1040170898,,CW 70A,secondary,,True,False,78.80199999999999,"LINESTRING (-0.9569929 34.9260746, -0.9567279 34.9259499, -0.9566878 34.9259305, -0.9566438 34.9259006, -0.9566105 34.9258691, -0.9563896 34.9255915)",,,
313959046,,,residential,,False,False,23.657,"LINESTRING (-0.9575908 34.9260566, -0.9578497 34.9260423)",,,
385185814,,,secondary,30,False,False,6.989,"LINESTRING (-0.9575908 34.9260566, -0.9575788 34.9260672, -0.957561 34.9260754, -0.9575406 34.9260784, -0.9575229 34.9260763)",,,
153445365,2,,secondary,30,True,False,12.799000000000001,"LINESTRING (-0.9569515 34.926158, -0.9569602 34.9261758, -0.9569742 34.9261912, -0.9569925 34.9262032, -0.9570138 34.926211, -0.9570369 34.9262141, -0.9570602 34.9262123)",roundabout,,
153445372,2,CW 70A,secondary,30,False,False,124.66199999999999,"LINESTRING (-0.9534719 34.9295786, -0.9532739 34.9294802, -0.9531748 34.9294351, -0.9530907 34.9294031, -0.9524887 34.9292602, -0.9521915 34.9292113)",,,
153445372,2,CW 70A,secondary,30,False,True,61.89099999999999,"LINESTRING (-0.9534719 34.9295786, -0.9536755 34.9296677, -0.9537785 34.9297118, -0.9538553 34.9297359, -0.9539289 34.929758, -0.9540077 34.9297789, -0.9540948 34.9297916)",,,
"[437870323, 437381740]",,,residential,,False,"[False, True]",59.364,"LINESTRING (-0.9534719 34.9295786, -0.9534993 34.9295386, -0.9535369 34.9295122, -0.9536173 34.9294902, -0.9536871 34.9294858, -0.9537407 34.9294858, -0.9538212 34.9294594, -0.9539178 34.9294374, -0.954045 34.9293716)",,,
437453278,,,residential,,False,False,25.127,"LINESTRING (-0.9559651 34.9258054, -0.9557429 34.9259391)",,,
437453278,,,residential,,False,True,38.514,"LINESTRING (-0.9559651 34.9258054, -0.9563246 34.9256235)",,,
437453278,,,residential,,False,False,38.514,"LINESTRING (-0.9563246 34.9256235, -0.9559651 34.9258054)",,,
437453278,,,residential,,False,True,6.912,"LINESTRING (-0.9563246 34.9256235, -0.9563896 34.9255915)",,,
313924826,2,CW 70A,secondary,30,True,False,83.74199999999999,"LINESTRING (-0.9563246 34.9256235, -0.9565626 34.9259137, -0.9565934 34.9259452, -0.9566287 34.9259729, -0.9566733 34.9259992, -0.9569515 34.926158)",,,
313959028,,,residential,,False,False,26.923,"LINESTRING (-0.9557429 34.9259391, -0.955892 34.9261481)",,,
437453278,,,residential,,False,False,15.061,"LINESTRING (-0.9557429 34.9259391, -0.9555777 34.9259397)",,,
437453278,,,residential,,False,True,25.127,"LINESTRING (-0.9557429 34.9259391, -0.9559651 34.9258054)",,,
313959028,,,residential,,False,False,44.22,"LINESTRING (-0.9566655 34.926524, -0.9567988 34.92661, -0.956876 34.9266772, -0.9569971 34.9268106)",,,
313959028,,,residential,,False,True,63.995,"LINESTRING (-0.9566655 34.926524, -0.956107 34.9264001, -0.9560289 34.9263218)",,,
437697216,,,residential,,False,True,31.052,"LINESTRING (-0.9566655 34.926524, -0.9565708 34.9263426, -0.9565363 34.9262657)",,,
736975280,2,CW 70A,secondary,30,False,True,66.776,"LINESTRING (-0.9569971 34.9268106, -0.9570602 34.9262123)",,,
313959028,,,residential,,False,False,15.010000000000002,"LINESTRING (-0.9569971 34.9268106, -0.9570423 34.926854, -0.9570908 34.9268735, -0.9571316 34.9268769)",,,
313959028,,,residential,,False,True,44.22,"LINESTRING (-0.9569971 34.9268106, -0.956876 34.9266772, -0.9567988 34.92661, -0.9566655 34.926524)",,,
"[736975280, 766150827, 736975279]",2,CW 70A,secondary,30,False,False,122.978,"LINESTRING (-0.9569971 34.9268106, -0.9568593 34.927591, -0.9568459 34.9276778, -0.9568157 34.9279064)",,yes,
473609512,,,unclassified,,False,False,101.08,"LINESTRING (-0.9544539 34.9256413, -0.9544594 34.9256804, -0.954483 34.9257086, -0.9544701 34.9257579, -0.9545367 34.9258319, -0.9547344 34.9260345, -0.9549127 34.9261825, -0.9550782 34.9263146, -0.9551168 34.9263322)",,,
313959028,,,residential,,False,False,113.991,"LINESTRING (-0.958447 34.9271957, -0.9582071 34.9261896)",,,
437383574,,,unclassified,,False,False,24.228,"LINESTRING (-0.958447 34.9271957, -0.9585041 34.9274085)",,,
313959028,,,residential,,False,True,155.082,"LINESTRING (-0.958447 34.9271957, -0.9583692 34.927301, -0.9583226 34.9273653, -0.9582828 34.9273804, -0.9580935 34.9273524, -0.9578765 34.9273605, -0.9576849 34.9273573, -0.9575666 34.9273026, -0.957242 34.9270105, -0.9571316 34.9268769)",,,
313959028,,,residential,,False,True,113.991,"LINESTRING (-0.9582071 34.9261896, -0.958447 34.9271957)",,,
313959046,,,residential,,False,False,38.612,"LINESTRING (-0.9582071 34.9261896, -0.9585958 34.9263275)",,,
313959046,,,residential,,False,True,36.468,"LINESTRING (-0.9582071 34.9261896, -0.9578497 34.9260423)",,,
"[313959028, 437453286]",,,residential,,False,False,71.893,"LINESTRING (-0.9582071 34.9261896, -0.9582264 34.9259928, -0.958247 34.92587, -0.9583093 34.9257353, -0.9583633 34.9255903, -0.958373 34.9255619)",,,
153445365,2,,secondary,30,True,False,9.455,"LINESTRING (-0.9570914 34.9260768, -0.9570681 34.9260675, -0.9570426 34.9260639, -0.9570168 34.9260663, -0.9569929 34.9260746)",roundabout,,
385185814,,,secondary,30,False,True,21.638,"LINESTRING (-0.9570914 34.9260768, -0.9571926 34.9260373, -0.9572348 34.9260291, -0.957273 34.9260285, -0.9573165 34.9260318)",,,
313959046,,,residential,,False,False,36.468,"LINESTRING (-0.9578497 34.9260423, -0.9582071 34.9261896)",,,
313959046,,,residential,,False,True,23.657,"LINESTRING (-0.9578497 34.9260423, -0.9575908 34.9260566)",,,
437517702,,,residential,,False,False,79.671,"LINESTRING (-0.9578497 34.9260423, -0.9579081 34.9260167, -0.9579633 34.9259823, -0.9579898 34.9259425, -0.9580296 34.9258664, -0.9580804 34.9257668, -0.9581445 34.9256599, -0.958213 34.9256165, -0.9582527 34.9255549, -0.9582925 34.925535, -0.958373 34.9255619)",,,
435181424,,,residential,,False,True,24.818,"LINESTRING (-0.9547784 34.9303573, -0.9545795 34.9305097)",,,
435176591,,,residential,20,False,False,88.87599999999999,"LINESTRING (-0.9547784 34.9303573, -0.9547176 34.9302985, -0.9546392 34.9302335, -0.9545336 34.9301426, -0.9543249 34.9299587, -0.954191 34.929844, -0.9541722 34.9298286, -0.9541372 34.9298132, -0.9540948 34.9297916)",,,RED SAMACH MILOUD
435181424,,,residential,,False,False,35.304,"LINESTRING (-0.9547784 34.9303573, -0.9547985 34.9303683, -0.9548199 34.9303708, -0.954841 34.930369, -0.9549251 34.9303317, -0.9551022 34.9302184)",,,
153445372,2,CW 70A,secondary,30,False,False,61.891,"LINESTRING (-0.9540948 34.9297916, -0.9540077 34.9297789, -0.9539289 34.929758, -0.9538553 34.9297359, -0.9537785 34.9297118, -0.9536755 34.9296677, -0.9534719 34.9295786)",,,
153445372,2,CW 70A,secondary,30,False,True,31.146,"LINESTRING (-0.9540948 34.9297916, -0.9541607 34.9297958, -0.9543317 34.9297876, -0.954435 34.9297761)",,,
