osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,width,ref,bridge,junction,tunnel,access,est_width
143038699,False,,Sterzinger Straße,residential,30,True,110.219,"LINESTRING (11.0913012 49.4285185, 11.091787 49.4288289, 11.092162 49.4290686, 11.092462 49.4291357)",,,,,,,
143047753,False,,Innsbrucker Straße,residential,30,False,64.674,"LINESTRING (11.0913012 49.4285185, 11.0912219 49.4285717, 11.0911135 49.4286444, 11.0910856 49.4286592, 11.091039 49.4286605, 11.09068 49.4286626, 11.0905095 49.4286194)",,,,,,,
143047753,False,,Innsbrucker Straße,residential,30,True,248.82000000000002,"LINESTRING (11.0913012 49.4285185, 11.0915148 49.4283585, 11.0917353 49.4281933, 11.0918271 49.4281245, 11.0919254 49.4280509, 11.0921489 49.4278835, 11.0923614 49.4277243, 11.0923922 49.4277012, 11.0926559 49.4275036, 11.0927279 49.4274499, 11.0929631 49.4272742, 11.0930407 49.427216, 11.0933121 49.4270123, 11.0934993 49.4268718, 11.0935634 49.426833)",,,,,,,
143047753,False,,Innsbrucker Straße,residential,30,False,248.82000000000002,"LINESTRING (11.0935634 49.426833, 11.0934993 49.4268718, 11.0933121 49.4270123, 11.0930407 49.427216, 11.0929631 49.4272742, 11.0927279 49.4274499, 11.0926559 49.4275036, 11.0923922 49.4277012, 11.0923614 49.4277243, 11.0921489 49.4278835, 11.0919254 49.4280509, 11.0918271 49.4281245, 11.0917353 49.4281933, 11.0915148 49.4283585, 11.0913012 49.4285185)",,,,,,,
234006411,False,,Ingolstädter Straße,residential,30,False,91.923,"LINESTRING (11.0935634 49.426833, 11.0933056 49.4266925, 11.092789 49.426411, 11.0925861 49.4263045)",,,,,,,
234006411,False,,Ingolstädter Straße,residential,30,True,118.821,"LINESTRING (11.0935634 49.426833, 11.0935937 49.4268486, 11.0943585 49.4272437, 11.0947107 49.4274257, 11.0948499 49.4274976)",,,,,,,
"[234006360, 143047684, 234006359]",False,,Andreas-Hofer-Straße,"['living_street', 'residential']",30,False,296.476,"LINESTRING (11.0925861 49.4263045, 11.09252 49.4263646, 11.092393 49.4265113, 11.092174 49.4267726, 11.0919612 49.4270256, 11.0919182 49.4270738, 11.0917106 49.4272629, 11.0916672 49.4272972, 11.0914535 49.4274661, 11.0912373 49.4276113, 11.0909653 49.4277901, 11.0907286 49.4279123, 11.0904754 49.428031, 11.0903373 49.4281023, 11.0901723 49.4281804, 11.090067 49.4282348, 11.0899731 49.4283123)",,,,,,,
234006411,False,,Ingolstädter Straße,residential,30,False,60.236,"LINESTRING (11.0925861 49.4263045, 11.0923387 49.4261619, 11.0921935 49.4261004, 11.0919361 49.4259671)",,,,,,,
234006411,False,,Ingolstädter Straße,residential,30,True,91.923,"LINESTRING (11.0925861 49.4263045, 11.092789 49.426411, 11.0933056 49.4266925, 11.0935634 49.426833)",,,,,,,
143047818,False,,Speckbacherstraße,residential,30,False,121.826,"LINESTRING (11.0919361 49.4259671, 11.0918833 49.4260262, 11.091332 49.4266961, 11.0910761 49.4269054)",,,,,,,
234006411,False,,Ingolstädter Straße,residential,30,False,57.695,"LINESTRING (11.0919361 49.4259671, 11.0915381 49.425751, 11.0913237 49.4256346)",,,,,,,
234006411,False,,Ingolstädter Straße,residential,30,True,60.236000000000004,"LINESTRING (11.0919361 49.4259671, 11.0921935 49.4261004, 11.0923387 49.4261619, 11.0925861 49.4263045)",,,,,,,
143047730,False,,Haspingerstraße,residential,30,False,122.114,"LINESTRING (11.0913237 49.4256346, 11.0912468 49.4257012, 11.0906516 49.4263924, 11.0904613 49.4265775)",,,,,,,
234006411,False,,Ingolstädter Straße,residential,30,False,62.271,"LINESTRING (11.0913237 49.4256346, 11.0908663 49.4254009, 11.0906466 49.4252887)",,,,,,,
234006411,False,,Ingolstädter Straße,residential,30,True,57.695,"LINESTRING (11.0913237 49.4256346, 11.0915381 49.425751, 11.0919361 49.4259671)",,,,,,,
"[143047709, 143047806]",False,,"['Rieppelstraße', 'Defreggerstraße']",residential,30,True,305.996,"LINESTRING (11.0906466 49.4252887, 11.0905866 49.4253528, 11.090244 49.425787, 11.0900233 49.4260667, 11.0899161 49.4261912, 11.0897416 49.4263515, 11.0895217 49.4264781, 11.0887497 49.4269174, 11.0886213 49.4270365, 11.0885731 49.4272046, 11.0885908 49.4273188, 11.0886116 49.4273519, 11.0886836 49.4274324, 11.088789 49.4275272)",,,,,,,
234006411,False,,Ingolstädter Straße,residential,30,True,62.271,"LINESTRING (11.0906466 49.4252887, 11.0908663 49.4254009, 11.0913237 49.4256346)",,,,,,,
143047746,False,,Ingolstädter Straße,residential,50,True,125.634,"LINESTRING (11.0948499 49.4274976, 11.0958106 49.4279938, 11.0959727 49.428058, 11.0960215 49.4280773, 11.0962048 49.4281466, 11.0962508 49.4281616)",,,,,,,
164800147,False,,Tiroler Straße,residential,30,True,226.20100000000002,"LINESTRING (11.0948499 49.4274976, 11.0947883 49.4275527, 11.0945835 49.4280851, 11.0945597 49.4281255, 11.0943786 49.428433, 11.0940355 49.4288446, 11.093613 49.4293515)",,,,,,,
234006411,False,,Ingolstädter Straße,residential,30,False,118.82100000000001,"LINESTRING (11.0948499 49.4274976, 11.0947107 49.4274257, 11.0943585 49.4272437, 11.0935937 49.4268486, 11.0935634 49.426833)",,,,,,,
143038699,False,,Sterzinger Straße,residential,30,False,86.632,"LINESTRING (11.093613 49.4293515, 11.0934663 49.4293248, 11.0930845 49.4292554, 11.092462 49.4291357)",,,,,,,
164800147,False,,Tiroler Straße,residential,30,False,226.20100000000002,"LINESTRING (11.093613 49.4293515, 11.0940355 49.4288446, 11.0943786 49.428433, 11.0945597 49.4281255, 11.0945835 49.4280851, 11.0947883 49.4275527, 11.0948499 49.4274976)",,,,,,,
"[1195198824, 143038723]",False,"['3', '2']",Tiroler Straße,residential,50,True,112.83300000000001,"LINESTRING (11.093613 49.4293515, 11.093469 49.4295823, 11.0933943 49.4297329, 11.0933493 49.4298236, 11.0932138 49.4301043, 11.0931574 49.4302074, 11.0931347 49.4302489, 11.0931007 49.4303094)",,,,,,,
143047774,False,,Meraner Straße,residential,30,True,110.93100000000001,"LINESTRING (11.0900034 49.4269225, 11.0897278 49.4271007, 11.0893754 49.4272577, 11.0889029 49.4274719, 11.088789 49.4275272)",,,,,,,
143047806,False,,Rieppelstraße,residential,30,False,64.522,"LINESTRING (11.0899731 49.4283123, 11.0898498 49.4282469, 11.0893191 49.427918)",,,,,,,
143047806,False,,Rieppelstraße,residential,30,True,51.746,"LINESTRING (11.0899731 49.4283123, 11.0903564 49.4285174, 11.0905095 49.4286194)",,,,,,,
"[234006360, 143047684, 234006359]",False,,Andreas-Hofer-Straße,"['living_street', 'residential']",30,True,296.476,"LINESTRING (11.0899731 49.4283123, 11.090067 49.4282348, 11.0901723 49.4281804, 11.0903373 49.4281023, 11.0904754 49.428031, 11.0907286 49.4279123, 11.0909653 49.4277901, 11.0912373 49.4276113, 11.0914535 49.4274661, 11.0916672 49.4272972, 11.0917106 49.4272629, 11.0919182 49.4270738, 11.0919612 49.4270256, 11.092174 49.4267726, 11.092393 49.4265113, 11.09252 49.4263646, 11.0925861 49.4263045)",,,,,,,
143047806,False,,Rieppelstraße,residential,30,False,57.949,"LINESTRING (11.0893191 49.427918, 11.088789 49.4275272)",,,,,,,
143047690,False,,Bozener Straße,residential,30,False,115.61,"LINESTRING (11.0893191 49.427918, 11.0898135 49.4276948, 11.0899037 49.4276495, 11.0899348 49.4276339, 11.0902659 49.4274677, 11.0905771 49.4272792)",,,,,,,
143047806,False,,Rieppelstraße,residential,30,True,64.522,"LINESTRING (11.0893191 49.427918, 11.0898498 49.4282469, 11.0899731 49.4283123)",,,,,,,
143047806,False,,Rieppelstraße,residential,30,True,57.949,"LINESTRING (11.088789 49.4275272, 11.0893191 49.427918)",,,,,,,
143047774,False,,Meraner Straße,residential,30,False,110.93100000000001,"LINESTRING (11.088789 49.4275272, 11.0889029 49.4274719, 11.0893754 49.4272577, 11.0897278 49.4271007, 11.0900034 49.4269225)",,,,,,,
"[143047709, 143047806]",False,,"['Rieppelstraße', 'Defreggerstraße']",residential,30,False,305.996,"LINESTRING (11.088789 49.4275272, 11.0886836 49.4274324, 11.0886116 49.4273519, 11.0885908 49.4273188, 11.0885731 49.4272046, 11.0886213 49.4270365, 11.0887497 49.4269174, 11.0895217 49.4264781, 11.0897416 49.4263515, 11.0899161 49.4261912, 11.0900233 49.4260667, 11.090244 49.425787, 11.0905866 49.4253528, 11.0906466 49.4252887)",,,,,,,
143038723,False,3,Tiroler Straße,residential,50,False,10.609,"LINESTRING (11.0930503 49.430399, 11.0931007 49.4303094)",,,,,,,
"[674119889, 250732357]",True,2,Frankenstraße,primary,50,False,209.719,"LINESTRING (11.0930503 49.430399, 11.0928927 49.4303617, 11.092849 49.4303531, 11.0924473 49.4302734, 11.0917051 49.4301189, 11.0909606 49.4299671, 11.0904259 49.429853, 11.0904231 49.4298525, 11.0902885 49.4298243)",,B 4R,,,,,
143057407,False,,Heisterstraße,residential,30,False,105.182,"LINESTRING (11.0630778 49.4262783, 11.0636288 49.4254029)",,,,,,,
128297464,False,,Spießstraße,residential,30,False,156.09199999999998,"LINESTRING (11.0630778 49.4262783, 11.0626007 49.426143, 11.0619141 49.4259079, 11.0617728 49.4258595, 11.0611515 49.4256468)",,,,,,,
"[140397198, 143057407]",False,2,Heisterstraße,residential,"['30', '50']",True,237.101,"LINESTRING (11.0630778 49.4262783, 11.0628492 49.426567, 11.0627969 49.4266189, 11.0624684 49.4269449, 11.0624246 49.4269881, 11.0623499 49.4270618, 11.0619711 49.4274357, 11.0616623 49.4277405, 11.0615837 49.4278181, 11.0615345 49.4278645, 11.0615079 49.4278896, 11.0614693 49.4279313, 11.0613313 49.4280809)",,,,,,,
142389751,False,,Heinrich-Alfes-Straße,unclassified,,False,81.10499999999999,"LINESTRING (11.0852373 49.4240698, 11.0851179 49.4240804, 11.084825 49.4241065, 11.0841312 49.4241887)",,,,,,,
250725457,True,2,Katzwanger Straße,secondary,50,False,77.185,"LINESTRING (11.0852373 49.4240698, 11.0851053 49.4235324, 11.0850955 49.423483, 11.0850759 49.4233837)",,,,,,,
142389751,False,,Heinrich-Alfes-Straße,unclassified,,True,81.10499999999999,"LINESTRING (11.0841312 49.4241887, 11.084825 49.4241065, 11.0851179 49.4240804, 11.0852373 49.4240698)",,,,,,,
806960077,False,,,residential,,False,19.402,"LINESTRING (11.0827178 49.4198251, 11.0829553 49.419744)",,,,,,,
"[23081730, 23081731, 82437948, 250725439]",True,1,"['Julius-Loßmann-Straße', 'Katzwanger Straße']",secondary,50,False,436.904,"LINESTRING (11.0827178 49.4198251, 11.0825779 49.419624, 11.0825242 49.4195467, 11.082234 49.4191496, 11.081804 49.4184528, 11.0810033 49.4171628, 11.0807061 49.416712, 11.0805888 49.4165134, 11.0805153 49.4163891, 11.0804791 49.4163131, 11.0804135 49.4161947)",4,,yes,,,,
99191885,False,,Conradtystraße,residential,50,True,189.10499999999996,"LINESTRING (11.0827178 49.4198251, 11.0826467 49.4198478, 11.0824124 49.4199226, 11.0821809 49.4199808, 11.0817993 49.4200185, 11.0816911 49.4200293, 11.0815261 49.4200438, 11.0814182 49.420055, 11.0804743 49.4201641, 11.0803266 49.4201768, 11.080243 49.420184, 11.0801808 49.4201894)",,,,,,,
30348962,False,,Ingolstädter Straße,residential,30,False,59.369,"LINESTRING (11.0891969 49.4243022, 11.0893178 49.4244193, 11.0896544 49.4247455)",8,,,,,,
30348962,False,,Ingolstädter Straße,residential,30,True,238.70800000000003,"LINESTRING (11.0891969 49.4243022, 11.0889077 49.4240125, 11.0886299 49.4237342, 11.0883229 49.4234267, 11.0880879 49.4232201, 11.0877953 49.4230055, 11.0877002 49.422937, 11.0876089 49.4228753, 11.0871946 49.4226456, 11.087163 49.4226281)",8,,,,,,
143047692,False,,Brixener Straße,residential,30,False,98.854,"LINESTRING (11.0891969 49.4243022, 11.0892606 49.4242744, 11.0895465 49.4241494, 11.0895775 49.4241521, 11.0896068 49.4241546, 11.0898302 49.4242958, 11.09035 49.4241386)",,,,,,,
143047692,False,,Brixener Straße,residential,30,True,98.854,"LINESTRING (11.09035 49.4241386, 11.0898302 49.4242958, 11.0896068 49.4241546, 11.0895775 49.4241521, 11.0895465 49.4241494, 11.0892606 49.4242744, 11.0891969 49.4243022)",,,,,,,
"[437762418, 80029588]",False,,Nerzstraße,residential,30,False,381.44300000000004,"LINESTRING (11.0912342 49.4222599, 11.0903577 49.4226757, 11.0902521 49.4227818, 11.0902252 49.4229376, 11.0909353 49.4241627, 11.0909691 49.4242743, 11.0909163 49.4243878, 11.0908666 49.4244195, 11.0907528 49.4244584, 11.090632 49.4244997, 11.0903228 49.424589, 11.0898764 49.424698, 11.0898326 49.4247094, 11.0896544 49.4247455)",,,,,,,
310303579,True,2,Katzwanger Straße,secondary,50,False,156.322,"LINESTRING (11.08563 49.4254492, 11.0855995 49.4254121, 11.0855652 49.4253421, 11.0855255 49.4252311, 11.085368 49.4245833, 11.0852373 49.4240698)",,,,,,,
103022519,True,1,Trierer Straße,secondary,50,False,216.26100000000002,"LINESTRING (11.0893443 49.4056494, 11.0895311 49.4056725, 11.089962 49.4057448, 11.0922178 49.4061821)",,,,,,,
103022519,True,1,Trierer Straße,secondary,50,False,125.72200000000001,"LINESTRING (11.0922178 49.4061821, 11.093604 49.4064731, 11.0938713 49.4065296)",,,,,,,
124088953,False,,Dillinger Straße,residential,30,False,169.986,"LINESTRING (11.0922178 49.4061821, 11.0922237 49.4061345, 11.0922284 49.406097, 11.0922214 49.4059827, 11.0922074 49.4058237, 11.0922039 49.4057842, 11.0921853 49.4056593, 11.0921283 49.4054646, 11.0920772 49.4053151, 11.0920037 49.4051428, 11.091909 49.4049859, 11.0918226 49.4048665, 11.0917143 49.4047075)",,,,,,,
"[30324202, 35773459]",False,,Kornburger Straße,residential,"['30', '50']",False,33.383,"LINESTRING (11.1128955 49.4040166, 11.1127936 49.4039533, 11.1125525 49.4038159)",,,,,,,
143022564,True,1,Trierer Straße,secondary,50,False,32.833,"LINESTRING (11.1128955 49.4040166, 11.1129105 49.4040431, 11.112912 49.4040799, 11.1128888 49.4041459, 11.1128127 49.4043007)",,,,,,,
"[259792330, 143022565]",True,"['5', '2']",Trierer Straße,secondary,50,False,148.865,"LINESTRING (11.1128955 49.4040166, 11.1131361 49.4039327, 11.1133427 49.4038722, 11.1136033 49.4038198, 11.1145434 49.4036603, 11.1146214 49.4036484, 11.1148471 49.4036096)",,,,,,,
56683984,True,3,Münchener Straße,primary,70,False,26.048,"LINESTRING (11.1150779 49.4035678, 11.1150315 49.4038001)",,,,,,,
"[1187417145, 58995039]",True,1,Zollhausstraße,secondary,50,False,256.909,"LINESTRING (11.1150779 49.4035678, 11.1152932 49.4035302, 11.1155346 49.4034841, 11.1157834 49.4034246, 11.1159653 49.4033726, 11.1162004 49.4032988, 11.1162498 49.4032836, 11.1163403 49.4032467, 11.1164776 49.4031908, 11.1166505 49.4031193, 11.1168508 49.4030113, 11.1170196 49.4029113, 11.1172035 49.4027934, 11.1174724 49.4025934, 11.1175411 49.4025362, 11.1178838 49.4022509)",,St 2225,,,,,
233378560,False,1,Bettelheimstraße,residential,50,True,12.388,"LINESTRING (11.1297357 49.420361, 11.1296248 49.4204459)",,,,,,,
143949389,False,,Bettelheimstraße,residential,30,False,37.845,"LINESTRING (11.1297357 49.420361, 11.1297911 49.420316, 11.1300576 49.4200927)",,,,,,,
"[532891456, 310923317]",True,3,Karl-Schönleben-Straße,secondary,50,False,173.85,"LINESTRING (11.1297357 49.420361, 11.1301179 49.420561, 11.131447 49.4212182, 11.1316378 49.4213166)",,,,,,,
143949389,False,,Bettelheimstraße,residential,30,True,64.473,"LINESTRING (11.1306042 49.4196347, 11.1300576 49.4200927)",,,,,,,
377372195,False,,Bettelheimstraße,living_street,,False,56.535,"LINESTRING (11.1306042 49.4196347, 11.1311226 49.4192542)",4.9,,,,,,
"[81249323, 139188875]",False,,Montessoristraße,living_street,,"[False, True]",394.72,"LINESTRING (11.1306042 49.4196347, 11.1302302 49.4194447, 11.1301348 49.4193962, 11.1300786 49.4193677, 11.1297382 49.4191946, 11.1295609 49.4191045, 11.1293911 49.4190182, 11.1290847 49.4188625, 11.1290114 49.4188123, 11.1289931 49.418766, 11.129113 49.4186651, 11.1292065 49.4186305, 11.1302317 49.4185524, 11.1303765 49.4186198, 11.1305814 49.4184467, 11.1306728 49.4184382, 11.1309313 49.4185642, 11.1309826 49.4186265, 11.1311226 49.4192542)",,,,,,,
377372195,False,,Bettelheimstraße,living_street,,True,56.535,"LINESTRING (11.1311226 49.4192542, 11.1306042 49.4196347)",4.9,,,,,,
"[81249323, 139188875]",False,,Montessoristraße,living_street,,"[False, True]",394.71999999999997,"LINESTRING (11.1311226 49.4192542, 11.1309826 49.4186265, 11.1309313 49.4185642, 11.1306728 49.4184382, 11.1305814 49.4184467, 11.1303765 49.4186198, 11.1302317 49.4185524, 11.1292065 49.4186305, 11.129113 49.4186651, 11.1289931 49.418766, 11.1290114 49.4188123, 11.1290847 49.4188625, 11.1293911 49.4190182, 11.1295609 49.4191045, 11.1297382 49.4191946, 11.1300786 49.4193677, 11.1301348 49.4193962, 11.1302302 49.4194447, 11.1306042 49.4196347)",,,,,,,
81240374,False,,Löwensteinstraße,living_street,,False,121.245,"LINESTRING (11.1311226 49.4192542, 11.1314607 49.4194275, 11.131527 49.4194632, 11.1318181 49.4196203, 11.1318613 49.4196436, 11.1321147 49.4197803, 11.1324196 49.4199448)",,,,,,,
59273472,False,4,Gleiwitzer Straße,secondary,50,True,10.314,"LINESTRING (11.1315432 49.421386, 11.1316378 49.4213166)",,,,,,,
"[143949395, 310923309]",True,"['3', '2']",Karl-Schönleben-Straße,secondary,50,False,173.821,"LINESTRING (11.1315432 49.421386, 11.1313631 49.4212824, 11.1312891 49.4212488, 11.1307486 49.4210031, 11.1296248 49.4204459)",,,,,,,
885140377,False,,,residential,20,True,43.936,"LINESTRING (11.1106095 49.4333618, 11.1106047 49.4334097, 11.1105746 49.4334576, 11.110486 49.4335552, 11.1104272 49.4336199, 11.1103516 49.4337148)",,,,,,,
143047788,False,,Oskar-von-Miller-Straße,residential,30,False,17.141,"LINESTRING (11.1038851 49.4316526, 11.1039476 49.4315039)",,,,,,,
250732356,True,5,Bayernstraße,primary,50,False,51.489,"LINESTRING (11.1038851 49.4316526, 11.1037887 49.4316262, 11.1036409 49.4315943, 11.1035259 49.4315696, 11.1034494 49.4315565, 11.1033916 49.4315478, 11.1032029 49.4315243)",,B 4R,,,,,
143047788,False,,Oskar-von-Miller-Straße,residential,30,True,17.141,"LINESTRING (11.1039476 49.4315039, 11.1038851 49.4316526)",,,,,,,
"[371971875, 371971876, 99488061, 99488094]",True,2,Bayernstraße,primary,50,False,524.351,"LINESTRING (11.1039476 49.4315039, 11.1040568 49.4315398, 11.1045605 49.4317052, 11.1062713 49.4323031, 11.1064519 49.4323663, 11.106501 49.4323839, 11.1072288 49.4326363, 11.1079146 49.4328718, 11.1080196 49.4329074, 11.1080868 49.4329301, 11.1083608 49.4330211, 11.1091126 49.4332712, 11.110056 49.4336064, 11.1101562 49.433642, 11.1103516 49.4337148)",,B 4R,,,,,
"[99488045, 1199935165]",False,,Oskar-von-Miller-Straße,residential,30,False,204.04299999999998,"LINESTRING (11.1039476 49.4315039, 11.1039882 49.4314166, 11.1040207 49.431349, 11.104141 49.4310989, 11.104512 49.43034, 11.1045675 49.4302264, 11.1046829 49.430009, 11.104763 49.429858, 11.1048341 49.429763)",5.5,,,,,,
"[80140392, 80140427]",False,,Gabriel-von-Seidl-Platz,residential,30,True,137.649,"LINESTRING (11.1055443 49.4276025, 11.1055599 49.4272607, 11.1055367 49.4272329, 11.105499 49.4272097, 11.1053714 49.4272015, 11.1051971 49.4271904, 11.105152 49.4275537, 11.1051861 49.4275804, 11.1053181 49.4275863, 11.1055443 49.4276025)",6,,,,,,
"[80140392, 80140427]",False,,Gabriel-von-Seidl-Platz,residential,30,False,137.649,"LINESTRING (11.1055443 49.4276025, 11.1053181 49.4275863, 11.1051861 49.4275804, 11.105152 49.4275537, 11.1051971 49.4271904, 11.1053714 49.4272015, 11.105499 49.4272097, 11.1055367 49.4272329, 11.1055599 49.4272607, 11.1055443 49.4276025)",6,,,,,,
143047715,False,,Elias-Holl-Straße,residential,30,False,114.101,"LINESTRING (11.1055443 49.4276025, 11.1061269 49.4276483, 11.1066789 49.4276917, 11.1066963 49.4276942, 11.1068465 49.4277158, 11.1068991 49.4277233, 11.1068523 49.427856)",5,,,,,,
"[1199935164, 99488045]",False,,Oskar-von-Miller-Straße,residential,30,True,247.332,"LINESTRING (11.1055443 49.4276025, 11.1055346 49.4277455, 11.1054027 49.4284269, 11.1051819 49.4291764, 11.1050992 49.4293911, 11.1050167 49.4295061, 11.104964 49.4295797, 11.1048341 49.429763)",5.5,,,,,,
37213415,True,1,Katzwanger Straße,secondary,50,False,24.853,"LINESTRING (11.0859357 49.4254263, 11.0858641 49.425472, 11.0858022 49.4254814, 11.0857405 49.4254745, 11.08563 49.4254492)",,,,,,,
"[250725459, 83231107, 250725461, 437735566]",True,"['3', '2']",Katzwanger Straße,secondary,50,False,455.03800000000007,"LINESTRING (11.0859357 49.4254263, 11.0860024 49.4255371, 11.0860756 49.4256359, 11.0861718 49.4257272, 11.0862302 49.425774, 11.0862908 49.4258141, 11.0864315 49.4258899, 11.0867561 49.4260546, 11.0868689 49.4261219, 11.0869846 49.4262101, 11.0870675 49.4262929, 11.0871369 49.4263878, 11.0871841 49.4264774, 11.0872332 49.4265969, 11.0872489 49.4266755, 11.0872463 49.4268014, 11.0872297 49.4268987, 11.0871635 49.4270805, 11.0870807 49.4272833, 11.0870281 49.4274318, 11.0869895 49.4275633, 11.0869539 49.4277446, 11.086923 49.4278927, 11.0868583 49.4281999, 11.0868357 49.4282714, 11.0867997 49.4283664, 11.0867847 49.428404, 11.0865631 49.4289614, 11.0865603 49.4289685, 11.0865284 49.4290533, 11.0864837 49.4291528)",,,,,,,
437762418,False,,Nerzstraße,residential,30,True,98.021,"LINESTRING (11.0859357 49.4254263, 11.086009 49.4254101, 11.0870664 49.4249434)",,,,,,,
73043662,True,,Regensburger Straße,unclassified,50,False,7.315,"LINESTRING (11.135603 49.430959, 11.1356221 49.4310236)",,,,,,,
31350768,True,2,Regensburger Straße,primary,50,False,313.52,"LINESTRING (11.135603 49.430959, 11.135774 49.4308988, 11.1368404 49.4305292, 11.1394146 49.4296157)",,B 4,,,,,
4576524,False,,Regensburger Straße,residential,50,True,11.253,"LINESTRING (11.1437207 49.4276765, 11.1438162 49.4277564)",,,,,,,
"[4576524, 124100935]",False,,Regensburger Straße,residential,50,False,235.74300000000002,"LINESTRING (11.1437207 49.4276765, 11.1436402 49.4276091, 11.1436285 49.4275994, 11.1433579 49.4273352, 11.1433244 49.4273035, 11.1432698 49.4272544, 11.1429682 49.4269832, 11.142852 49.4268786, 11.1427585 49.4268292, 11.142636 49.4267645, 11.1425475 49.4267379, 11.1424812 49.4267328, 11.1424083 49.426742, 11.1421607 49.4268447, 11.1421134 49.4268478, 11.1420734 49.426839, 11.1420376 49.426819, 11.1419155 49.4267179, 11.141809 49.4266194, 11.1417031 49.4265215, 11.141514 49.4264235)",,,,,,,
"[134263456, 28930899, 250714472, 250714486]",True,"['3', '2']",Regensburger Straße,primary,70,False,1271.4940000000001,"LINESTRING (11.1437207 49.4276765, 11.1439391 49.4275581, 11.1448085 49.4270861, 11.145444 49.4267477, 11.1468729 49.4259348, 11.1479134 49.4253791, 11.1485894 49.425043, 11.1493926 49.4246817, 11.1500645 49.4243926, 11.1507457 49.4241154, 11.1520788 49.423627, 11.1554621 49.4224209, 11.157139 49.4218198, 11.1582912 49.4214046, 11.1583266 49.4213918)",,B 4,,,,,
4576439,False,,Regensburger Straße,residential,30,True,256.205,"LINESTRING (11.1355491 49.4304755, 11.1357567 49.4303696, 11.1358027 49.4303553, 11.1361314 49.430255, 11.1367878 49.4300692, 11.1372144 49.4299485, 11.1382486 49.4295988, 11.1385561 49.4294918, 11.1387054 49.4294398)",,,,,,,
"[143984916, 871974471]",False,,,residential,10,False,98.76100000000001,"LINESTRING (11.1355491 49.4304755, 11.1354495 49.430434, 11.1354108 49.4304093, 11.1351422 49.4301818, 11.1348969 49.4302823, 11.1345288 49.4304641)",,,,,,,
"[155263513, 287330573]",True,2,Regensburger Straße,residential,50,False,55.399,"LINESTRING (11.1355491 49.4304755, 11.1355031 49.4306118, 11.1354945 49.4306912, 11.1354998 49.4307625, 11.1355462 49.4308562, 11.1355567 49.4308773, 11.135603 49.430959)",,,,,,,
143140697,True,1,,trunk_link,,False,120.416,"LINESTRING (11.0341715 49.53107, 11.0341061 49.5309753, 11.0340456 49.5309293, 11.034004 49.5308944, 11.0339251 49.5308589, 11.0338335 49.5308392, 11.0337181 49.5308318, 11.0336139 49.5308454, 11.0335263 49.5308743, 11.0334604 49.5309112, 11.0334088 49.53096, 11.0333573 49.5310423, 11.033273 49.5313749)",,B 4,,,,,
"[4797816, 4797815, 4797797, 147118551]",False,2,Reutleser Straße,"['trunk_link', 'tertiary']",100,False,199.444,"LINESTRING (11.0341715 49.53107, 11.0341962 49.5313366, 11.0342098 49.5314879, 11.0342003 49.5316073, 11.0341272 49.5316607, 11.0340124 49.5316964, 11.033691 49.5317626, 11.0335924 49.5317818, 11.0328207 49.5319348, 11.0325946 49.5319751, 11.032389 49.532017)",,B 4,yes,,,,
124797750,False,,Am Lindenpark,residential,,False,93.55699999999999,"LINESTRING (11.0266056 49.5342135, 11.0263527 49.5346454, 11.0260416 49.5348755, 11.0259337 49.5348969)",,,,,,,
139188876,False,,Reutleser Straße,tertiary,30,False,125.80900000000001,"LINESTRING (11.0266056 49.5342135, 11.0263842 49.5341761, 11.0262604 49.5341552, 11.0256846 49.5340859, 11.0254979 49.5340613, 11.0252458 49.534028, 11.0249081 49.5339607)",,,,,,,
"[47457426, 139188876, 899168870]",False,2,Reutleser Straße,tertiary,"['30', '100']",True,512.685,"LINESTRING (11.0266056 49.5342135, 11.0271764 49.5343191, 11.0274321 49.5343271, 11.0276507 49.5343125, 11.0278103 49.5342843, 11.027989 49.5342372, 11.0281813 49.5341696, 11.0283678 49.5340799, 11.028528 49.5339861, 11.0289504 49.5336256, 11.029352 49.5332864, 11.0296684 49.5330602, 11.0297324 49.5330145, 11.0301071 49.5328195, 11.0304817 49.5326335, 11.0308881 49.5324741, 11.0312278 49.532353, 11.0315311 49.5322477, 11.0319217 49.5321352, 11.0323118 49.5320365, 11.032389 49.532017)",,,,,,,
"[118979721, 270569403]",False,,Veitshöchheimer Straße,residential,30,True,102.732,"LINESTRING (11.0183568 49.5312358, 11.0185244 49.5311291, 11.0186 49.5310405, 11.018729 49.5308891, 11.0188376 49.5303969)",,,,,,,
"[716992834, 139188876]",False,,Reutleser Straße,tertiary,30,True,44.548,"LINESTRING (11.0183568 49.5312358, 11.0183848 49.5312726, 11.0184703 49.5313729, 11.0186797 49.5315767)",,,,,,,
899168869,False,,Reutleser Straße,tertiary,30,False,77.693,"LINESTRING (11.0183568 49.5312358, 11.0181772 49.5310609, 11.018024 49.5309414, 11.0178836 49.5308496, 11.0176311 49.5307286)",,,,,,,
118979721,False,,Veitshöchheimer Straße,residential,30,False,32.215,"LINESTRING (11.0192879 49.5286586, 11.0191896 49.5289412)",,,,,,,
118979721,False,,Veitshöchheimer Straße,residential,30,True,106.482,"LINESTRING (11.0192879 49.5286586, 11.0194378 49.5283325, 11.0194827 49.5282379, 11.0195125 49.528175, 11.0195547 49.5280861, 11.0197412 49.5277476)",,,,,,,
