osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,width,bridge,junction,access,tunnel
"[894069992, 13882763]",False,,Mustorstraße,residential,50,True,88.381,"LINESTRING (6.64423 49.7543476, 6.6441616 49.7543841, 6.6440795 49.7544192, 6.6439712 49.7544543, 6.6438515 49.754479, 6.6437253 49.7544886, 6.6435792 49.7544729, 6.6434612 49.7544452, 6.6433847 49.7544142, 6.6433636 49.7544025, 6.6433024 49.7543596, 6.6432627 49.7543283, 6.6431945 49.754261)",2,,,,,
6073677,False,,Große Eulenpfütz,residential,50,False,98.544,"LINESTRING (6.6458094 49.7538325, 6.6458064 49.7538737, 6.6458563 49.7539598, 6.6458608 49.7540258, 6.6458635 49.7540656, 6.6458716 49.7543345, 6.6458625 49.7544105, 6.6458546 49.7544231, 6.6457566 49.7545026, 6.6456607 49.7545793, 6.6455674 49.7546436)",1,3,,,,
"[894069993, 44180418]",True,,Mustorstraße,residential,50,False,53.224000000000004,"LINESTRING (6.6458094 49.7538325, 6.6457039 49.7538599, 6.6454753 49.7539191, 6.6451218 49.7540107)",,,,,,
6073668,False,,Windstraße,residential,30,True,62.300999999999995,"LINESTRING (6.6475922 49.7554104, 6.6475118 49.7554537, 6.6469261 49.7557692)",,,,,,
"[562741705, 58417850]",True,L 145,An der Schellenmauer,secondary,50,False,190.027,"LINESTRING (6.6475922 49.7554104, 6.6474958 49.7553069, 6.6471531 49.7549392, 6.6471055 49.7548882, 6.6469714 49.7547487, 6.6469218 49.7546968, 6.6468456 49.7546174, 6.6467324 49.7544919, 6.6466955 49.7544444, 6.6466503 49.7543863, 6.6464027 49.7539477, 6.6463759 49.7539003)","['4', '2']",,,,,
"[6073356, 1159380061]",True,L 145,Balduinstraße,secondary,50,False,122.79599999999999,"LINESTRING (6.6485197 49.7563375, 6.6481213 49.7559106, 6.647646 49.7554601, 6.6475922 49.7554104)",2,,,,,
6073649,False,,Sichelstraße,residential,30,True,34.839,"LINESTRING (6.6485197 49.7563375, 6.6484466 49.7563608, 6.648374 49.7563812, 6.6480841 49.7564751)",,6.9,,,,
24926929,True,,,secondary_link,,False,28.732999999999997,"LINESTRING (6.6485197 49.7563375, 6.6486398 49.7563117, 6.6488681 49.7562145)",1,,,,,
10475020,True,,Deutschherrenstraße,residential,,False,32.881,"LINESTRING (6.6352616 49.7611996, 6.635406 49.7610787, 6.6355594 49.7609756)",,,,,,
385579534,True,,Friedrich-Ebert-Allee,secondary,50,False,19.596,"LINESTRING (6.6352616 49.7611996, 6.6353725 49.7611806, 6.6355263 49.7612042)",2,,,,,
148822340,False,,Maarstraße,residential,30,False,157.06900000000002,"LINESTRING (6.6468722 49.7614875, 6.6468119 49.7615101, 6.6467411 49.7615367, 6.6462577 49.7618446, 6.6456487 49.762228, 6.6452939 49.7624609)",,,,,,
148822342,False,,Maximinstraße,residential,30,True,197.581,"LINESTRING (6.6468722 49.7614875, 6.6469676 49.7614811, 6.64704 49.7614617, 6.6475262 49.761338, 6.6475509 49.7613314, 6.6476417 49.761308, 6.6482306 49.761156, 6.6485101 49.7610803, 6.649425 49.7608324)",,,,,,
"[972288963, 6073348, 343376110]",False,,Paulinstraße,residential,30,True,236.43500000000006,"LINESTRING (6.6468722 49.7614875, 6.6467802 49.7614381, 6.6460238 49.7609005, 6.6458492 49.7607728, 6.6457608 49.7607092, 6.6456411 49.760618, 6.6455916 49.7605792, 6.6453653 49.7603987, 6.6452969 49.7603445, 6.6448337 49.7600225, 6.6448057 49.7599988, 6.6447967 49.7599894, 6.644764 49.7599577, 6.6447311 49.7598846)","['2', '3']",,,,,
426327752,False,,Paulinstraße,residential,30,False,374.1470000000001,"LINESTRING (6.6468722 49.7614875, 6.6473121 49.7617557, 6.6475758 49.7619101, 6.647658 49.761958, 6.6482159 49.7622847, 6.6485198 49.7624721, 6.6487219 49.7626053, 6.6489287 49.7627417, 6.6490505 49.7628192, 6.6493882 49.7630447, 6.6495851 49.7631754, 6.649782 49.7633175, 6.6500057 49.7634451, 6.6500572 49.7634683, 6.6504363 49.763639, 6.65049 49.7636633, 6.6505242 49.7636787, 6.6506984 49.7637603)",2,,,,,
"[210831361, 504763890, 550497085, 550497086]",False,,Paulinstraße,residential,30,False,274.68899999999996,"LINESTRING (6.6506984 49.7637603, 6.6508124 49.7638088, 6.6508386 49.7638205, 6.6511235 49.7639478, 6.6513003 49.7640302, 6.6521214 49.7644053, 6.6533543 49.7649901, 6.6536279 49.7651246, 6.6537109 49.7651693, 6.6537915 49.7652122)","['4', '2', '3']",,,,,
264869063,False,,Balthasar-Neumann-Straße,residential,30,True,57.074,"LINESTRING (6.6506984 49.7637603, 6.6507871 49.7636631, 6.6508126 49.7636449, 6.6512026 49.7633659)",,,,,,
366234174,False,,Zeughausstraße,residential,30,True,67.085,"LINESTRING (6.6506984 49.7637603, 6.6506496 49.7638175, 6.6506309 49.7638358, 6.6502458 49.7642121, 6.6501903 49.7642663)",,4.5,,,,
426327752,False,,Paulinstraße,residential,30,True,374.14700000000005,"LINESTRING (6.6506984 49.7637603, 6.6505242 49.7636787, 6.65049 49.7636633, 6.6504363 49.763639, 6.6500572 49.7634683, 6.6500057 49.7634451, 6.649782 49.7633175, 6.6495851 49.7631754, 6.6493882 49.7630447, 6.6490505 49.7628192, 6.6489287 49.7627417, 6.6487219 49.7626053, 6.6485198 49.7624721, 6.6482159 49.7622847, 6.647658 49.761958, 6.6475758 49.7619101, 6.6473121 49.7617557, 6.6468722 49.7614875)",2,,,,,
35896822,False,,Herzogenbuscher Straße,secondary,50,True,56.434,"LINESTRING (6.6542287 49.7655142, 6.6546095 49.765808, 6.6547315 49.7659042)",4,,,,,
362090299,False,,Herzogenbuscher Straße,secondary,50,False,19.439,"LINESTRING (6.6542287 49.7655142, 6.6541596 49.7654612, 6.6540536 49.7653809)",4,,,,,
286880045,False,L 144,Wasserweg,secondary,50,True,10.453,"LINESTRING (6.6570691 49.7635988, 6.6571933 49.7635498)",4,,,,,
286880046,False,,Wasserweg,secondary,50,True,37.283,"LINESTRING (6.6570691 49.7635988, 6.6570195 49.763618, 6.6569065 49.763677, 6.6568625 49.7637012, 6.6566591 49.7638039)",3,,,,,
504763892,True,L 145,Schöndorfer Straße,secondary,50,False,29.432,"LINESTRING (6.6570691 49.7635988, 6.6569881 49.7635725, 6.6568672 49.7635304, 6.656728 49.7634549)",2,,,,,
48345838,True,L 145,,secondary,50,False,16.963,"LINESTRING (6.6492473 49.7580805, 6.6491906 49.7580084, 6.6491697 49.757938)",2,,,,,
48345839,True,,Theodor-Heuss-Allee,secondary,50,False,27.218,"LINESTRING (6.6492473 49.7580805, 6.6492149 49.7580924, 6.6490988 49.7581373, 6.6489271 49.7582112)",2,,,,,
48964066,False,,,secondary_link,50,True,11.357,"LINESTRING (6.6447311 49.7598846, 6.6447209 49.7598276, 6.6447074 49.7597837)",2,,,,,
"[9362856, 625753456, 490066100, 1112368247, 490066103]",True,,Nordallee,secondary,50,False,131.248,"LINESTRING (6.6447311 49.7598846, 6.6446688 49.7599103, 6.6446193 49.7599284, 6.6445058 49.7599711, 6.6443478 49.7600297, 6.6439232 49.760167, 6.6438634 49.7601844, 6.6434185 49.7603218, 6.6431892 49.7603866, 6.6430982 49.7604118)",3,,,,,
"[972288963, 6073348, 343376110]",False,,Paulinstraße,residential,30,False,236.43499999999997,"LINESTRING (6.6447311 49.7598846, 6.644764 49.7599577, 6.6447967 49.7599894, 6.6448057 49.7599988, 6.6448337 49.7600225, 6.6452969 49.7603445, 6.6453653 49.7603987, 6.6455916 49.7605792, 6.6456411 49.760618, 6.6457608 49.7607092, 6.6458492 49.7607728, 6.6460238 49.7609005, 6.6467802 49.7614381, 6.6468722 49.7614875)","['2', '3']",,,,,
44129316,True,,Christophstraße,secondary,50,False,60.837,"LINESTRING (6.6447074 49.7597837, 6.644824 49.7597169, 6.6452935 49.7593893)",2,,,,,
48964066,False,,,secondary_link,50,False,11.357,"LINESTRING (6.6447074 49.7597837, 6.6447209 49.7598276, 6.6447311 49.7598846)",2,,,,,
30044239,False,,Sickingenstraße,residential,,False,404.432,"LINESTRING (6.6533114 49.7483657, 6.6534866 49.7483738, 6.653775 49.748394, 6.6542626 49.7484102, 6.6545187 49.7483632, 6.6545769 49.7483454, 6.6547471 49.7482811, 6.6550095 49.7481386, 6.6551867 49.7480679, 6.6553847 49.7480283, 6.6555689 49.7479997, 6.6557669 49.7479979, 6.656032 49.7480111, 6.6563938 49.7480776, 6.6565444 49.7481157, 6.656769 49.7481724, 6.657498 49.7483566, 6.6578659 49.7484448, 6.6583798 49.7485557, 6.6585644 49.7486544)",,,,,,
"[622449249, 1041636612, 26412427, 153416368, 334529845]",False,,"['Sickingenstraße', 'Auf dem Petrisberg']",residential,30,False,974.3800000000001,"LINESTRING (6.6533114 49.7483657, 6.6532917 49.7479312, 6.6532709 49.7475987, 6.6531915 49.7472711, 6.6531646 49.7471598, 6.6531579 49.746976, 6.6531822 49.7468672, 6.6532039 49.7468138, 6.6532386 49.7467622, 6.6532648 49.7467447, 6.6533621 49.7466887, 6.6534919 49.7466442, 6.6536068 49.7466341, 6.6536515 49.7466302, 6.6538246 49.7466311, 6.6540329 49.7466485, 6.6541682 49.7466739, 6.6542669 49.7467032, 6.6544779 49.7467805, 6.6546692 49.7468792, 6.6548323 49.7469745, 6.6551125 49.7471198, 6.6552408 49.7471799, 6.6554316 49.7472587, 6.6556737 49.7473314, 6.6558733 49.7473857, 6.6561064 49.7474324, 6.6563268 49.7474583, 6.6565257 49.7474753, 6.656799 49.7474849, 6.6572187 49.7474957, 6.6573971 49.7475036, 6.6578756 49.7475155, 6.6583231 49.7475433, 6.6586981 49.7475988, 6.6589651 49.7476627, 6.6590575 49.7476956, 6.6592478 49.7477633, 6.6594608 49.7478642, 6.6596512 49.7479755, 6.6599399 49.7481977, 6.6603674 49.7486184, 6.6607539 49.7490372, 6.6607865 49.7491335, 6.6607708 49.7491762, 6.6607419 49.7492244, 6.660698 49.7492794, 6.6606415 49.7493549, 6.6603608 49.7495431, 6.6601436 49.7496938, 6.6600475 49.7497721, 6.6600215 49.7498099, 6.660008 49.7498528, 6.6600097 49.749878, 6.6600111 49.7498984, 6.6600269 49.7499243, 6.6600857 49.7499681, 6.6601434 49.750007, 6.6603084 49.7501084)",,,,,,
"[153416368, 1041636611, 1157695093]",False,,Sickingenstraße,residential,30,True,620.0590000000002,"LINESTRING (6.6533114 49.7483657, 6.6533113 49.7485568, 6.6533111 49.7487781, 6.6533512 49.7489187, 6.6534533 49.7490883, 6.6535949 49.7492759, 6.6536528 49.7493675, 6.653722 49.7494572, 6.6537369 49.7495417, 6.6537293 49.7495887, 6.6537139 49.7496113, 6.653694 49.7496335, 6.6536366 49.7496729, 6.653562 49.7496964, 6.6534621 49.7496921, 6.6533611 49.7496603, 6.6532187 49.7495453, 6.6530603 49.7494107, 6.652836 49.7492772, 6.6526657 49.7491914, 6.6519358 49.748814, 6.6515704 49.7486198, 6.651352 49.748487, 6.6510329 49.7482764, 6.650966 49.7482539, 6.6509168 49.748258, 6.6508728 49.7482686, 6.6508322 49.7482947, 6.6508179 49.748327, 6.6508246 49.7483699, 6.6508622 49.7484073, 6.6509632 49.7484609, 6.6511019 49.7485307, 6.6511861 49.7485846, 6.6512331 49.7486303, 6.6512517 49.7486712, 6.6512227 49.7487158, 6.6511736 49.7487404, 6.6511064 49.7487544, 6.6510368 49.7487501, 6.6509675 49.7487273, 6.6509048 49.7486791, 6.6508346 49.7486008, 6.650644 49.7483432, 6.65049 49.7481094, 6.6503965 49.7479783, 6.6503299 49.7478638, 6.6502638 49.7477502)",,,,,,
26412398,False,,Amely-Goebel-Straße,living_street,,True,55.262,"LINESTRING (6.6603084 49.7501084, 6.6608061 49.7497649, 6.660777 49.7497463)",,,,,,
26412427,False,,Auf dem Petrisberg,residential,30,False,62.123999999999995,"LINESTRING (6.6603084 49.7501084, 6.6604587 49.7502003, 6.66047 49.7502073, 6.6609033 49.7504642, 6.6609431 49.7504878)",,,,,,
"[622449249, 1041636612, 26412427, 153416368, 334529845]",False,,"['Sickingenstraße', 'Auf dem Petrisberg']",residential,30,True,974.3799999999997,"LINESTRING (6.6603084 49.7501084, 6.6601434 49.750007, 6.6600857 49.7499681, 6.6600269 49.7499243, 6.6600111 49.7498984, 6.6600097 49.749878, 6.660008 49.7498528, 6.6600215 49.7498099, 6.6600475 49.7497721, 6.6601436 49.7496938, 6.6603608 49.7495431, 6.6606415 49.7493549, 6.660698 49.7492794, 6.6607419 49.7492244, 6.6607708 49.7491762, 6.6607865 49.7491335, 6.6607539 49.7490372, 6.6603674 49.7486184, 6.6599399 49.7481977, 6.6596512 49.7479755, 6.6594608 49.7478642, 6.6592478 49.7477633, 6.6590575 49.7476956, 6.6589651 49.7476627, 6.6586981 49.7475988, 6.6583231 49.7475433, 6.6578756 49.7475155, 6.6573971 49.7475036, 6.6572187 49.7474957, 6.656799 49.7474849, 6.6565257 49.7474753, 6.6563268 49.7474583, 6.6561064 49.7474324, 6.6558733 49.7473857, 6.6556737 49.7473314, 6.6554316 49.7472587, 6.6552408 49.7471799, 6.6551125 49.7471198, 6.6548323 49.7469745, 6.6546692 49.7468792, 6.6544779 49.7467805, 6.6542669 49.7467032, 6.6541682 49.7466739, 6.6540329 49.7466485, 6.6538246 49.7466311, 6.6536515 49.7466302, 6.6536068 49.7466341, 6.6534919 49.7466442, 6.6533621 49.7466887, 6.6532648 49.7467447, 6.6532386 49.7467622, 6.6532039 49.7468138, 6.6531822 49.7468672, 6.6531579 49.746976, 6.6531646 49.7471598, 6.6531915 49.7472711, 6.6532709 49.7475987, 6.6532917 49.7479312, 6.6533114 49.7483657)",,,,,,
388702611,False,L 143,Olewiger Straße,secondary,50,False,42.993,"LINESTRING (6.6445065 49.7482482, 6.6443542 49.7482765, 6.6440555 49.7483343, 6.6439946 49.7483463, 6.6439324 49.7483572)",3,,,,,
"[1160688312, 484936172]",False,L 143,Olewiger Straße,secondary,30,True,55.519000000000005,"LINESTRING (6.6445065 49.7482482, 6.6447987 49.7481939, 6.6450011 49.7481351, 6.6450971 49.7481025, 6.6452192 49.7480605)",2,,,,,
565869547,False,,Charlottenstraße,residential,30,True,40.352000000000004,"LINESTRING (6.6445065 49.7482482, 6.6445533 49.748305, 6.6447708 49.7485684)",,,,,,
6073374,True,L 143,,secondary,50,False,37.786,"LINESTRING (6.6439324 49.7483572, 6.643779 49.748404, 6.6436688 49.748461, 6.643521 49.748562)",2,,,,,
388702611,False,L 143,Olewiger Straße,secondary,50,True,42.992999999999995,"LINESTRING (6.6439324 49.7483572, 6.6439946 49.7483463, 6.6440555 49.7483343, 6.6443542 49.7482765, 6.6445065 49.7482482)",3,,,,,
43176480,True,L 143,,secondary,50,False,18.758,"LINESTRING (6.643521 49.748562, 6.6433758 49.7487022)",2,,,,,
"[45547001, 315151874, 45547069, 113858439]",True,L 145,,secondary,50,False,175.761,"LINESTRING (6.643521 49.748562, 6.6435449 49.7486299, 6.6435755 49.7487218, 6.6436607 49.7489556, 6.6437726 49.749378, 6.6438009 49.749587, 6.6438204 49.7497755, 6.6438306 49.7499094, 6.6438335 49.7499468, 6.6438647 49.7501237)","['1', '2']",,yes,,,
"[509810521, 327810021, 113858413]",True,L 143,,secondary,50,False,49.207,"LINESTRING (6.6433758 49.7487022, 6.6433245 49.7487625, 6.6432836 49.7488018, 6.6432333 49.7488401, 6.6431771 49.7488746, 6.6430997 49.7489173, 6.6430678 49.74893, 6.643019 49.7489441, 6.6429803 49.7489557, 6.6429355 49.7489675, 6.6428744 49.7489838)",2,,yes,,,
4956001,True,L 143,Kaiserstraße,secondary,50,False,22.587,"LINESTRING (6.6428744 49.7489838, 6.6427198 49.7490131, 6.6425701 49.7490343)",2,,,,,
"[5583928, 327784632, 327810022]",True,L 145,,secondary,50,False,57.264,"LINESTRING (6.6428744 49.7489838, 6.642809 49.7489432, 6.6427317 49.7488967, 6.6426581 49.7488478, 6.6426017 49.7487951, 6.6425553 49.7487386, 6.6425196 49.748679, 6.6424949 49.748617, 6.6424817 49.7485536)",2,,,,,
44178374,True,L 143,,secondary,50,False,22.192,"LINESTRING (6.6424817 49.7485536, 6.6425197 49.7484284, 6.6425563 49.7483604)",2,,yes,,,
"[904660082, 47048340]",True,,Spitzmühle,tertiary,"['30', '50']",False,153.531,"LINESTRING (6.6425563 49.7483604, 6.6425603 49.7483158, 6.6425842 49.7482401, 6.6426277 49.7481529, 6.6429154 49.7477359, 6.6432111 49.7473215, 6.6433132 49.7471657, 6.6433555 49.7470851)",1,,,,,
"[44180553, 550480467]",True,L 143,,secondary,50,False,57.084999999999994,"LINESTRING (6.6425563 49.7483604, 6.6426187 49.7483105, 6.6426954 49.7482699, 6.6427833 49.7482402, 6.6428788 49.7482226, 6.6429777 49.748218, 6.6430761 49.7482264, 6.6431697 49.7482476, 6.6432562 49.74828)","['1', '2']",,,,,
6073376,True,L 143,,secondary,50,False,49.718999999999994,"LINESTRING (6.6432562 49.74828, 6.6434204 49.7483167, 6.6435871 49.7483438, 6.6437579 49.7483561, 6.6439324 49.7483572)",1,,,,,
44178373,True,L 143,,secondary,50,False,37.084999999999994,"LINESTRING (6.6432562 49.74828, 6.6433707 49.7483618, 6.6434582 49.748458, 6.643521 49.748562)",2,,,,,
509810522,True,L 143,,secondary,50,False,49.068,"LINESTRING (6.6432562 49.74828, 6.6433058 49.7483343, 6.6433453 49.748392, 6.6433806 49.7484714, 6.6433915 49.7485144, 6.6433977 49.7485774, 6.6433924 49.7486403, 6.6433758 49.7487022)",2,,,,,
5583923,True,L 145,Ostallee,secondary,50,False,148.939,"LINESTRING (6.6439913 49.7504129, 6.644113 49.7505446, 6.6441233 49.7505558, 6.6442266 49.7506665, 6.6443168 49.7507671, 6.6443274 49.7507791, 6.6443778 49.7508356, 6.6445136 49.7509938, 6.6445905 49.7510931, 6.6447097 49.751247, 6.6449759 49.7515908)",2,,,,,
13883181,True,L 145,,secondary,50,False,139.64399999999998,"LINESTRING (6.6435261 49.7499935, 6.6434675 49.7497009, 6.6434415 49.749558, 6.643388 49.7494535, 6.6433317 49.7493695, 6.643266 49.7493072, 6.6431193 49.749195, 6.6429686 49.749126, 6.6428383 49.7490888, 6.6425701 49.7490343)",2,,,,,
175278408,True,L 145,Weimarer Allee,secondary,50,False,131.156,"LINESTRING (6.6435261 49.7499935, 6.6435245 49.7496394, 6.6435079 49.7494806, 6.6434342 49.7493246, 6.6432825 49.7491903, 6.6431814 49.7491194, 6.6431218 49.7490884, 6.6430372 49.7490526, 6.6428744 49.7489838)",2,,,,,
13994950,True,L 145,Weimarer Allee,secondary,,False,11.898,"LINESTRING (6.6462625 49.7536988, 6.6462241 49.7536334, 6.646204 49.7535987)",2,,,,,
28950609,True,,Mustorstraße,residential,,False,18.331,"LINESTRING (6.6462625 49.7536988, 6.6462201 49.7537096, 6.646159 49.7537265, 6.6461101 49.7537417, 6.6460321 49.7537692)",,,,,,
740847495,False,L 144,Avelsbacher Straße,secondary,50,False,30.44,"LINESTRING (6.6677013 49.7635988, 6.667447 49.7636048, 6.6672777 49.7636073)",2,,,,,
747397780,True,,Domänenstraße,residential,30,False,26.512999999999998,"LINESTRING (6.6677013 49.7635988, 6.6675787 49.7635541, 6.6674661 49.7634982, 6.6674047 49.763459)",1,,,,,
"[1041496024, 1041496025]",False,,Im Avelertal,secondary,50,True,66.373,"LINESTRING (6.6677013 49.7635988, 6.6678761 49.7636015, 6.668044 49.7635957, 6.668211 49.7635838, 6.6682673 49.763579, 6.6683072 49.7635727, 6.6683397 49.7635675, 6.6684209 49.7635534, 6.6684779 49.7635409, 6.6685268 49.7635283, 6.6686016 49.7635025)",3,,,,,
6073392,True,L 144,Kohlenstraße,secondary,50,False,12.360000000000001,"LINESTRING (6.6835031 49.7521293, 6.6834796 49.752134, 6.6834556 49.7521373, 6.6834311 49.752139, 6.6834065 49.7521391, 6.6833821 49.7521377, 6.6833579 49.7521348, 6.6833343 49.7521304)",,3,,roundabout,,
14297237,True,L 144,Kohlenstraße,secondary,50,False,54.072,"LINESTRING (6.6835031 49.7521293, 6.6834962 49.7521397, 6.6834889 49.7521536, 6.6834828 49.7521657, 6.6834768 49.7521829, 6.6834731 49.7522011, 6.6834715 49.7522252, 6.6834727 49.7523555, 6.683464 49.7524008, 6.6834501 49.7524566, 6.6834265 49.7525048, 6.6833577 49.7525993)",1,2.5,,,,
6073392,True,L 144,Kohlenstraße,secondary,50,False,25.981,"LINESTRING (6.6833343 49.7521304, 6.6833119 49.7521246, 6.6832905 49.7521174, 6.6832702 49.752109, 6.6832513 49.7520993, 6.6832339 49.7520885, 6.6832182 49.7520767, 6.6832043 49.752064, 6.6831924 49.7520505, 6.6831825 49.7520363, 6.6831748 49.7520215, 6.6831693 49.7520063, 6.6831661 49.7519909, 6.6831652 49.7519753, 6.6831666 49.7519598, 6.6831703 49.7519444)",,3,,roundabout,,
6073392,True,L 144,Kohlenstraße,secondary,50,False,21.216999999999995,"LINESTRING (6.6832637 49.7518482, 6.6832839 49.7518392, 6.6833054 49.7518315, 6.683328 49.7518251, 6.6833515 49.7518203, 6.6833755 49.7518169, 6.6834 49.7518151, 6.6834246 49.7518149, 6.6834491 49.7518162, 6.6834733 49.751819, 6.683497 49.7518234, 6.6835199 49.7518292, 6.6835418 49.7518365)",,3,,roundabout,,
"[512869161, 512869162, 22957500, 512869164]",False,L 144,Kohlenstraße,secondary,,False,103.095,"LINESTRING (6.6841104 49.7516616, 6.6841655 49.7516287, 6.6842789 49.7515467, 6.6843787 49.7514609, 6.684607 49.7512643, 6.6847061 49.7511791, 6.684836 49.7510592, 6.6849827 49.750927)","['4', '3']",,,,,
388705583,True,L 144,Kohlenstraße,secondary,50,False,46.47100000000001,"LINESTRING (6.6841104 49.7516616, 6.6839764 49.7517782, 6.6837763 49.7518648, 6.68374 49.7518796, 6.6837242 49.7518878, 6.6837085 49.7518969, 6.6836997 49.7519038, 6.6836867 49.7519173, 6.6836753 49.7519331, 6.6836644 49.7519522)",1,2.5,,,,
343291760,False,L 144,Kohlenstraße,secondary,50,False,16.082,"LINESTRING (6.6916461 49.7444947, 6.6917494 49.7443664)",2,,,,,
"[146782328, 48289916, 6073583]",False,L 144,Kohlenstraße,secondary,50,True,182.281,"LINESTRING (6.6916461 49.7444947, 6.6915746 49.7445846, 6.6911701 49.7450545, 6.6911158 49.7451082, 6.6909562 49.7452622, 6.6907364 49.7454764, 6.6904569 49.7457491, 6.6903143 49.7458883)","['2', '3']",,yes,,,
25858239,True,,Olewiger Straße,residential,30,False,103.54599999999999,"LINESTRING (6.6699726 49.7417182, 6.6698455 49.7416899, 6.669649 49.7416736, 6.669528 49.7416755, 6.6692591 49.7417281, 6.6691824 49.7417373, 6.6690968 49.741748, 6.6689568 49.7417833, 6.6686246 49.7418516, 6.6685838 49.741859)",,,,,,
"[462709996, 462709998]",False,L 143,Hunsrückstraße,secondary,50,True,154.387,"LINESTRING (6.6699726 49.7417182, 6.670112 49.7416007, 6.6702051 49.7415514, 6.6703795 49.7414724, 6.6705458 49.7414118, 6.6712325 49.7412194, 6.6717153 49.7410842, 6.6718306 49.7410616)",3,,,,,
"[549173937, 10565647]",False,L 143,Riesling-Weinstraße,secondary,50,False,278.39700000000005,"LINESTRING (6.6699726 49.7417182, 6.6696922 49.742023, 6.6693999 49.7423564, 6.6691087 49.7426569, 6.6689647 49.7427743, 6.6688981 49.7428287, 6.6686122 49.7430209, 6.6682788 49.7432159, 6.6677996 49.7434602, 6.6674933 49.7435969)","['2', '3']",,,,,
384339892,True,,Nordallee,secondary,50,False,22.784,"LINESTRING (6.642082 49.7606792, 6.6423498 49.7605694)",2,,,,,
10655442,False,,Nordallee,secondary,50,False,59.341,"LINESTRING (6.642082 49.7606792, 6.6419115 49.7607314, 6.6415915 49.7608295, 6.6413335 49.760905)",3,,,,,
5583917,True,,Lindenstraße,secondary,,False,13.871,"LINESTRING (6.6379458 49.7616149, 6.6378827 49.7617328)",2,,,,,
286085869,True,,Nordallee,secondary,50,False,25.075,"LINESTRING (6.6379458 49.7616149, 6.638071 49.7616135, 6.6382944 49.7616041)",2,,,,,
"[315143431, 548574319]",True,,Lindenstraße,secondary,50,False,139.517,"LINESTRING (6.6368609 49.7626325, 6.6364649 49.7629591, 6.6360769 49.7632289, 6.6358278 49.7634021, 6.6357989 49.7634266, 6.6356162 49.7635935)","['4', '2']",,,,,
5583927,True,B 49,Georg-Schmitt-Platz,primary,50,False,42.349000000000004,"LINESTRING (6.6350366 49.7638269, 6.6347222 49.7637586, 6.6344802 49.763701)",4,,,,,
19801430,True,,Castelforte-Straße,unclassified,50,False,12.446,"LINESTRING (6.6591772 49.7721814, 6.6592179 49.7720726)",2,,,,,
