osmid,oneway,lanes,ref,highway,maxspeed,width,reversed,length,geometry,bridge,name,access,junction,tunnel
190061812,False,,,tertiary,50,,False,72.694,"LINESTRING (8.4851386 49.4986251, 8.4842547 49.4987317, 8.4841491 49.4987451)",,Carl-Benz-Straße,,,
5489233,False,,,residential,30,,False,223.349,"LINESTRING (8.4841491 49.4987451, 8.4841657 49.4988037, 8.484706 49.5007209)",,Moselstraße,,,
190061812,False,,,tertiary,50,,True,72.694,"LINESTRING (8.4841491 49.4987451, 8.4842547 49.4987317, 8.4851386 49.4986251)",,Carl-Benz-Straße,,,
204526312,False,,,tertiary,50,,False,72.866,"LINESTRING (8.4841491 49.4987451, 8.4840413 49.4987587, 8.4831562 49.4988616)",,Carl-Benz-Straße,,,
204526320,False,2,,residential,30,,True,69.396,"LINESTRING (8.4841491 49.4987451, 8.4841329 49.4986875, 8.4840997 49.4985696, 8.4839761 49.4981312)",,Moselstraße,,,
42381233,False,,,residential,50,,False,6.34,"LINESTRING (8.4787567 49.4993808, 8.4787402 49.4993248)",,Geibelstraße,,,
623331800,False,,,tertiary,30,,False,74.258,"LINESTRING (8.4787567 49.4993808, 8.4777471 49.4995075)",,Carl-Benz-Straße,,,
623331800,False,,,tertiary,30,,True,89.678,"LINESTRING (8.4787567 49.4993808, 8.4799798 49.4992414)",,Carl-Benz-Straße,,,
4776128,False,,,residential,30,,False,225.018,"LINESTRING (8.4787567 49.4993808, 8.4787777 49.4994432, 8.4787901 49.4994824, 8.4788659 49.4997481, 8.4788739 49.4997761, 8.4788934 49.4998446, 8.4791126 49.5006222, 8.4791688 49.5008315, 8.4792006 49.50095, 8.4793152 49.5013716)",,Geibelstraße,,,
"[4776933, 48050381, 580215996, 48050398, 48050399]",False,2,,unclassified,,,False,871.73,"LINESTRING (8.4931414 49.566087, 8.4931461 49.5660239, 8.4931457 49.5659241, 8.4931153 49.5657677, 8.4929539 49.5650459, 8.4929262 49.564906, 8.4925495 49.563188, 8.4919063 49.5603844, 8.4913024 49.5602746, 8.4909455 49.5602097, 8.4894021 49.5599289, 8.4893219 49.5599144, 8.4890347 49.5598622, 8.4888207 49.5598224)",,"['Alter Frankfurter Weg', 'Neuwaldgrenzweg']",,,
"[419400512, 419400513, 162607321, 162612333, 1099859474, 255466836, 255469561, 163862365, 419400511]",False,2,K 9754,tertiary,"['30', '50']",6,False,1104.6889999999999,"LINESTRING (8.4931414 49.566087, 8.4929677 49.5660424, 8.4928384 49.5660167, 8.4921966 49.5659217, 8.4910855 49.5657571, 8.4880508 49.5653078, 8.4877196 49.5652494, 8.4874845 49.5651964, 8.4872389 49.5651194, 8.4860724 49.5646676, 8.4855371 49.5644468, 8.4847316 49.5641116, 8.4842752 49.5639264, 8.4838459 49.56375, 8.4835423 49.5636148, 8.4824813 49.5631424, 8.4814357 49.5627033, 8.480572 49.5623629, 8.4802634 49.5622316, 8.4796582 49.5619742, 8.4794689 49.5619032)",,Viernheimer Weg,,,
252697251,False,,,tertiary,30,,True,13.583,"LINESTRING (8.4926808 49.5331141, 8.4925862 49.5330085)",,Waldpforte,,,
15608997,False,,,residential,30,,False,130.30200000000002,"LINESTRING (8.4926808 49.5331141, 8.4927497 49.5331834, 8.492818 49.533257, 8.4928955 49.5333483, 8.4930622 49.5335442, 8.4931622 49.5336621, 8.4934207 49.5339715, 8.4934649 49.5340262, 8.4935345 49.534145)",,Waldpforte,,,
4777171,False,2,,residential,30,,False,159.028,"LINESTRING (8.4935345 49.534145, 8.4934373 49.5341734, 8.4933651 49.5341929, 8.493129 49.5342686, 8.4929545 49.5343252, 8.4925664 49.5344511, 8.492534 49.5344616, 8.4918378 49.5346875, 8.4915577 49.5347767)",,Kirchwaldstraße,,,
15608997,False,,,residential,30,,True,130.302,"LINESTRING (8.4935345 49.534145, 8.4934649 49.5340262, 8.4934207 49.5339715, 8.4931622 49.5336621, 8.4930622 49.5335442, 8.4928955 49.5333483, 8.492818 49.533257, 8.4927497 49.5331834, 8.4926808 49.5331141)",,Waldpforte,,,
"[775363427, 204207316, 775359598, 45119255]",False,,,unclassified,"['30', '50']",,False,280.19599999999997,"LINESTRING (8.4935345 49.534145, 8.493628 49.5342915, 8.493703 49.5343757, 8.4937702 49.5344696, 8.4941612 49.5349316, 8.4942666 49.5350567, 8.4944037 49.5352208, 8.4947177 49.5355921, 8.4949681 49.5358918, 8.4950043 49.5359351, 8.4953663 49.5363656)",,Waldpforte,,,
4777178,False,,,residential,30,,False,287.127,"LINESTRING (8.4881206 49.5290527, 8.4880812 49.529015, 8.4880713 49.5290015, 8.4877854 49.5285363, 8.4867642 49.5269345, 8.4866 49.5266677)",,Alte Frankfurter Straße,,,
326813919,True,3,L 597,secondary,50,,False,67.425,"LINESTRING (8.4881206 49.5290527, 8.4884098 49.5289325, 8.4886526 49.528829, 8.4887034 49.5288064, 8.4888926 49.5287119)",,Waldstraße,,,
40531095,False,2,,tertiary,50,,False,10.127,"LINESTRING (8.4864552 49.5264316, 8.4863605 49.5263644)",,Alte Frankfurter Straße,,,
129230104,False,2,,tertiary,50,,False,31.918,"LINESTRING (8.4864552 49.5264316, 8.4868732 49.5265253)",,Hanauer Platz,,,
4777178,False,,,residential,30,,True,28.257,"LINESTRING (8.4864552 49.5264316, 8.486491 49.52649, 8.4866 49.5266677)",,Alte Frankfurter Straße,,,
4777179,False,,,living_street,,,True,111.97200000000001,"LINESTRING (8.4848637 49.5239111, 8.4845544 49.5240173, 8.4844356 49.5240586, 8.4842486 49.5241176, 8.4839758 49.5242029, 8.4838479 49.5242429, 8.483549 49.5243369, 8.4834793 49.5243647)",,Speckweg,,,
163632029,False,2,,tertiary,30,,False,93.30199999999999,"LINESTRING (8.4848637 49.5239111, 8.4849507 49.5238824, 8.48547 49.5237076, 8.4855294 49.5236876, 8.4860119 49.5235257)",,Speckweg,,,
"[520771922, 520771923]",False,2,,tertiary,50,,True,126.89300000000001,"LINESTRING (8.4848637 49.5239111, 8.4848878 49.5239483, 8.4849014 49.5239699, 8.4853918 49.5247511, 8.4854782 49.5248849, 8.4855094 49.5249714)",,Alte Frankfurter Straße,,,
163632029,False,2,,tertiary,30,,True,61.461,"LINESTRING (8.4875106 49.5230408, 8.4871819 49.5231456, 8.487105 49.5231701, 8.4867481 49.5232868)",,Speckweg,,,
296079806,True,1,,tertiary,50,,False,21.337,"LINESTRING (8.4875106 49.5230408, 8.4875878 49.5229681, 8.4876705 49.5228795)",,Speckweg,,,
4777179,False,,,living_street,,,False,111.97200000000001,"LINESTRING (8.4834793 49.5243647, 8.483549 49.5243369, 8.4838479 49.5242429, 8.4839758 49.5242029, 8.4842486 49.5241176, 8.4844356 49.5240586, 8.4845544 49.5240173, 8.4848637 49.5239111)",,Speckweg,,,
40531996,True,1,,tertiary,50,,False,12.713000000000001,"LINESTRING (8.4876562 49.5227354, 8.4876865 49.5227028, 8.4877282 49.5226759, 8.4877787 49.5226565)",,Speckweg,,roundabout,
296079174,True,1,,tertiary,50,,False,33.730999999999995,"LINESTRING (8.4876562 49.5227354, 8.487575 49.5226384, 8.487444 49.5224652)",,Karl-Feuerstein-Straße,,,
40531996,True,1,,tertiary,50,,False,12.617,"LINESTRING (8.4880915 49.522734, 8.4881092 49.52277, 8.4881128 49.5228078, 8.4881024 49.522845)",,Speckweg,,roundabout,
129230093,True,1,,residential,50,,False,34.32,"LINESTRING (8.4880915 49.522734, 8.4882589 49.5227598, 8.4884013 49.5227732, 8.4885605 49.5227799)",,Speckweg,,,
7976614,False,,,residential,30,,True,293.685,"LINESTRING (8.4943817 49.5216246, 8.4943492 49.5215662, 8.4942394 49.5213731, 8.4933691 49.519835, 8.4929789 49.5191454)",,Zäher Wille,,,
204277424,False,2,,residential,50,,False,88.721,"LINESTRING (8.4943817 49.5216246, 8.4945815 49.5215837, 8.495281 49.5213949, 8.4955218 49.5213278)",,Speckweg,,,
204277424,False,2,,residential,50,,True,81.923,"LINESTRING (8.4943817 49.5216246, 8.4942492 49.5216492, 8.4939379 49.5216993, 8.4935307 49.5217531, 8.493276 49.5217896)",,Speckweg,,,
7976604,False,,,residential,30,,True,295.241,"LINESTRING (8.4955218 49.5213278, 8.4954822 49.5212704, 8.4954315 49.5211902, 8.4939191 49.518885)",,Große Ausdauer,,,
204277424,False,2,,residential,50,,False,88.21600000000001,"LINESTRING (8.4955218 49.5213278, 8.4957426 49.5212668, 8.4966464 49.5210173)",,Speckweg,,,
204277424,False,2,,residential,50,,True,88.721,"LINESTRING (8.4955218 49.5213278, 8.495281 49.5213949, 8.4945815 49.5215837, 8.4943817 49.5216246)",,Speckweg,,,
252807529,False,2,,residential,50,,False,55.461,"LINESTRING (8.5046182 49.5187967, 8.5053462 49.5186373)",,Speckweg,,,
44045167,False,,,residential,30,,False,253.05900000000003,"LINESTRING (8.5046182 49.5187967, 8.5046455 49.5188344, 8.5047262 49.518961, 8.5048414 49.5191307, 8.5049065 49.5192013, 8.5049905 49.5192661, 8.5061891 49.5201164, 8.5068215 49.5205431)",,Freie Luft,,,
51566134,False,2,,residential,50,,True,97.87299999999999,"LINESTRING (8.5046182 49.5187967, 8.5042023 49.5188867, 8.5033542 49.5191138)",,Speckweg,,,
252807529,False,2,,residential,50,,True,55.461,"LINESTRING (8.5053462 49.5186373, 8.5046182 49.5187967)",,Speckweg,,,
252807529,False,2,,residential,50,,False,114.213,"LINESTRING (8.5053462 49.5186373, 8.5054718 49.5185985, 8.5056657 49.518532, 8.5067235 49.5181325)",,Speckweg,,,
"[44092954, 517755373]",False,,,"['living_street', 'residential']",30,,False,193.069,"LINESTRING (8.5053462 49.5186373, 8.5053097 49.5185991, 8.505219 49.5185043, 8.5050107 49.5182863, 8.5049228 49.5181964, 8.5048512 49.5181255, 8.5047493 49.5180277, 8.5045366 49.5178252, 8.5045167 49.517797, 8.5044079 49.5176424, 8.5043018 49.5174916, 8.5042268 49.517385, 8.5041883 49.5173302, 8.5040998 49.5172044, 8.5040446 49.5171259)",,Im Probstgewann,yes,,
163868944,True,1,,secondary,50,,False,8.041,"LINESTRING (8.5071688 49.5179558, 8.5071734 49.5179198, 8.5071929 49.5178859)",,,,roundabout,
144567717,True,1,,secondary,50,,False,39.39,"LINESTRING (8.5071929 49.5178859, 8.5071099 49.5177899, 8.5069204 49.517579)",,Sibylla-Merian-Straße,,,
163868944,True,1,,secondary,50,,False,10.254999999999999,"LINESTRING (8.5071929 49.5178859, 8.5072372 49.5178499, 8.507298 49.517826)",,,,roundabout,
162789663,True,1,,secondary,50,,False,36.166,"LINESTRING (8.5013059 49.5151689, 8.5011707 49.5150767, 8.5010893 49.5150006, 8.5009842 49.5149204)",,Sibylla-Merian-Straße,,,
"[741251844, 144567718]",False,2,,secondary,50,,True,491.84700000000004,"LINESTRING (8.5013059 49.5151689, 8.5015186 49.5153265, 8.5017176 49.5154513, 8.5019557 49.5155643, 8.5022702 49.5156644, 8.5029038 49.5157854, 8.5031333 49.5158405, 8.5035089 49.5159572, 8.5043163 49.5162723, 8.5048852 49.5164946, 8.5053388 49.5166925, 8.5057941 49.5169126, 8.5062962 49.51718, 8.5067275 49.5174348, 8.5069204 49.517579)",,Sibylla-Merian-Straße,,,
7976603,True,1,,secondary,50,,False,18.885,"LINESTRING (8.5009842 49.5149204, 8.500897 49.5149208, 8.5008156 49.5149006, 8.5007509 49.5148626)",,,,roundabout,
4777235,True,1,,secondary,50,,False,35.246,"LINESTRING (8.5007659 49.5146654, 8.5007144 49.5145553, 8.5005791 49.5143735)",,Oskar-von-Miller-Straße,,,
7976603,True,1,,secondary,50,,False,11.928,"LINESTRING (8.5007659 49.5146654, 8.5008319 49.5146331, 8.5009109 49.5146175)",,,,roundabout,
"[255429385, 247123954, 254079603, 15125269, 589524573]",False,2,,"['residential', 'unclassified']","['30', '50']",,False,457.403,"LINESTRING (8.5118214 49.4847771, 8.5118558 49.484812, 8.5119237 49.4848808, 8.5120148 49.4851826, 8.5121034 49.4855016, 8.512214 49.4859316, 8.5122426 49.4860583, 8.512271 49.4861844, 8.5123152 49.4864377, 8.5123817 49.4869814, 8.5123933 49.4870896, 8.5124814 49.4879283, 8.5124998 49.4881248, 8.5125013 49.4882393, 8.5125036 49.4884395, 8.5125095 49.4885615, 8.5125128 49.4887733, 8.5125148 49.4888456)",,Neckarplatt,,,
35099540,False,2,,residential,50,,True,13.255,"LINESTRING (8.5062908 49.4780967, 8.5061295 49.4780399)",,Dürerstraße,,,
"[253537648, 352934646, 4777318]",False,,,residential,"['30', '50']",,False,224.889,"LINESTRING (8.5062908 49.4780967, 8.506237 49.4781687, 8.5061909 49.4782468, 8.5061377 49.478377, 8.5061075 49.4785094, 8.5060958 49.4786618, 8.506101 49.4787715, 8.5061289 49.4789147, 8.5061917 49.4790618, 8.5063011 49.4792431, 8.5068279 49.480006)",,Karl-Ladenburg-Straße,,,
35099540,False,2,,residential,50,,False,94.242,"LINESTRING (8.5062908 49.4780967, 8.5064319 49.4781466, 8.5066913 49.4782309, 8.5070901 49.4783546, 8.5074805 49.4784398)",,Dürerstraße,,,
"[254125618, 51516682, 319225164]",False,3,,unclassified,50,,True,166.26,"LINESTRING (8.5049091 49.514447, 8.5048687 49.5143378, 8.5048228 49.5142379, 8.5047663 49.5141536, 8.5046959 49.5140962, 8.5042124 49.5138417, 8.5033642 49.5133948)",,Reichenbachstraße,,,
"[319223368, 294721105, 319223467]",False,"['3', '2']",,unclassified,50,,False,247.63400000000001,"LINESTRING (8.5049091 49.514447, 8.5055461 49.5143558, 8.505796 49.514317, 8.5058688 49.514305, 8.5064594 49.5142079, 8.5070059 49.5141181, 8.5074186 49.5140521, 8.5076632 49.5140136, 8.5082416 49.5139201)",,Obere Riedstraße,,,
319223884,True,1,,unclassified,50,,False,64.908,"LINESTRING (8.5049091 49.514447, 8.5046105 49.5145153, 8.5043238 49.514546, 8.5040326 49.5145328)",,Obere Riedstraße,,,
28725378,False,,,residential,30,,True,195.443,"LINESTRING (8.5121 49.5132099, 8.5109828 49.5116089)",,Auerhahnstraße,,,
422042306,False,,,residential,30,,False,88.65,"LINESTRING (8.5121 49.5132099, 8.5132724 49.5129729)",,Obere Riedstraße,,,
5199955,False,,,residential,30,,False,241.29199999999997,"LINESTRING (8.5121 49.5132099, 8.5122217 49.5133341, 8.512563 49.5137038, 8.5129365 49.5140637, 8.5137516 49.5148816, 8.5138946 49.51504)",,Innere Wingertstraße,,,
422042306,False,,,residential,30,,True,89.84899999999999,"LINESTRING (8.5121 49.5132099, 8.5114347 49.5133269, 8.5109009 49.5134261)",,Obere Riedstraße,,,
255727585,False,,,tertiary,30,,True,107.966,"LINESTRING (8.5138946 49.51504, 8.512751 49.5156657)",,Wormser Straße,,,
5199955,False,,,residential,30,,True,241.292,"LINESTRING (8.5138946 49.51504, 8.5137516 49.5148816, 8.5129365 49.5140637, 8.512563 49.5137038, 8.5122217 49.5133341, 8.5121 49.5132099)",,Innere Wingertstraße,,,
255727585,False,,,tertiary,30,,False,60.856,"LINESTRING (8.5138946 49.51504, 8.5145011 49.5147123, 8.5145429 49.5146902)",,Wormser Straße,,,
4777395,False,,,residential,30,,False,389.89200000000005,"LINESTRING (8.5145429 49.5146902, 8.5147056 49.5148222, 8.5148309 49.5149256, 8.5151976 49.5153294, 8.5152685 49.5154047, 8.5152905 49.5154497, 8.5152838 49.5154942, 8.5152174 49.5155559, 8.515151 49.5155816, 8.5149281 49.5156669, 8.5147625 49.5157305, 8.5144627 49.5158435, 8.5142998 49.515904, 8.5140642 49.5159915, 8.5139036 49.5160512, 8.5135921 49.5161686, 8.5132786 49.5162843, 8.5130519 49.5163685, 8.512861 49.51644, 8.5127727 49.5164578, 8.5126921 49.5164616, 8.512593 49.5164535, 8.5124824 49.5164206, 8.5123736 49.5163628, 8.5120731 49.516052)",,Lemaitrestraße,,,
255727585,False,,,tertiary,30,,False,168.577,"LINESTRING (8.5145429 49.5146902, 8.5151803 49.5143457, 8.5154633 49.5141937, 8.5155104 49.5141676, 8.5156068 49.5141139, 8.5159005 49.513937, 8.5162986 49.5136917)",,Wormser Straße,,,
255727585,False,,,tertiary,30,,True,60.856,"LINESTRING (8.5145429 49.5146902, 8.5145011 49.5147123, 8.5138946 49.51504)",,Wormser Straße,,,
4777395,False,,,residential,30,,True,389.8920000000001,"LINESTRING (8.5120731 49.516052, 8.5123736 49.5163628, 8.5124824 49.5164206, 8.512593 49.5164535, 8.5126921 49.5164616, 8.5127727 49.5164578, 8.512861 49.51644, 8.5130519 49.5163685, 8.5132786 49.5162843, 8.5135921 49.5161686, 8.5139036 49.5160512, 8.5140642 49.5159915, 8.5142998 49.515904, 8.5144627 49.5158435, 8.5147625 49.5157305, 8.5149281 49.5156669, 8.515151 49.5155816, 8.5152174 49.5155559, 8.5152838 49.5154942, 8.5152905 49.5154497, 8.5152685 49.5154047, 8.5151976 49.5153294, 8.5148309 49.5149256, 8.5147056 49.5148222, 8.5145429 49.5146902)",,Lemaitrestraße,,,
163870008,False,,,residential,30,,True,143.221,"LINESTRING (8.5120731 49.516052, 8.5119324 49.5159436, 8.5107872 49.5150712)",,Äußere Wingertstraße,,,
183844045,False,2,,tertiary,50,,True,45.795,"LINESTRING (8.5120731 49.516052, 8.5117204 49.5162668, 8.5116085 49.5163324)",,Wormser Straße,,,
255727585,False,,,tertiary,30,,False,65.116,"LINESTRING (8.5120731 49.516052, 8.5121664 49.5159988, 8.512751 49.5156657)",,Wormser Straße,,,
"[148155968, 461584210]",True,2,,tertiary,50,,False,73.944,"LINESTRING (8.4967896 49.5023458, 8.496991 49.5024526, 8.4970973 49.5025033, 8.4971984 49.5025365, 8.4973527 49.502593, 8.497491 49.5026525, 8.4975419 49.5026828, 8.4976086 49.5027369)",,Friedrich-Ebert-Straße,,,
4914448,False,,,residential,30,,False,82.435,"LINESTRING (8.5006221 49.4532336, 8.5005386 49.4531966, 8.5002515 49.4530694, 8.5000017 49.4529588, 8.4997516 49.452848, 8.4996797 49.4528161)",,Brückeswasen,,,
48494257,False,,,residential,50,,False,98.686,"LINESTRING (8.5006221 49.4532336, 8.5010391 49.4528886, 8.5013851 49.4525003)",,Donaustraße,,,
48494257,False,,,residential,50,,True,84.246,"LINESTRING (8.5006221 49.4532336, 8.5004758 49.4533418, 8.5001844 49.4535584, 8.4998491 49.4538006)",,Donaustraße,,,
152537195,False,,,residential,,,True,48.887,"LINESTRING (8.5006221 49.4532336, 8.500721 49.4532756, 8.5011846 49.4534777)",,Altmühlstraße,,,
48494257,False,,,residential,50,,False,97.198,"LINESTRING (8.5013851 49.4525003, 8.5020434 49.4517381)",,Donaustraße,,,
45086776,False,,,residential,30,,True,41.233,"LINESTRING (8.5013851 49.4525003, 8.5014844 49.4525324, 8.5019004 49.4526593)",,Regenweg,,,
48494257,False,,,residential,50,,True,98.686,"LINESTRING (8.5013851 49.4525003, 8.5010391 49.4528886, 8.5006221 49.4532336)",,Donaustraße,,,
"[338754000, 48494257, 338753999]",False,,,residential,50,,False,228.177,"LINESTRING (8.503228 49.4510794, 8.5032795 49.451055, 8.5034587 49.4509651, 8.5041053 49.45064, 8.5057531 49.4498483)",,Donaustraße,,,
48494257,False,,,residential,50,,True,113.075,"LINESTRING (8.503228 49.4510794, 8.5026507 49.4513482, 8.50249 49.4514421, 8.5021738 49.4516433, 8.5020434 49.4517381)",,Donaustraße,,,
222045240,False,,,unclassified,50,,True,151.288,"LINESTRING (8.503228 49.4510794, 8.5031744 49.451034, 8.5026479 49.450581, 8.5024028 49.4503733, 8.5019582 49.4499979)",,Lechstraße,,,
161114860,False,,,residential,,,True,105.185,"LINESTRING (8.5082904 49.4486292, 8.5082434 49.4485879, 8.5080194 49.448391, 8.5076394 49.4480568, 8.5075715 49.4479971, 8.5074243 49.4478691)",,Traunstraße,,,
338754000,False,,,residential,,,False,213.74,"LINESTRING (8.5082904 49.4486292, 8.5100614 49.4477783, 8.5106682 49.4474868)",,Donaustraße,,,
338754000,False,,,residential,,,True,228.078,"LINESTRING (8.5082904 49.4486292, 8.5080129 49.4487626, 8.5057531 49.4498483)",,Donaustraße,,,
"[26168481, 37845963, 358953076, 358953111, 358953085]",True,"['1', '2']",,trunk_link,"['100', '50']",,False,323.388,"LINESTRING (8.5116451 49.4544694, 8.5116049 49.4545521, 8.5115492 49.4546657, 8.5114534 49.4548613, 8.511389 49.4549915, 8.5113075 49.4551835, 8.5112909 49.4552251, 8.5112233 49.4554208, 8.5111828 49.4556266, 8.5111481 49.4559848, 8.5111334 49.4562559, 8.5111179 49.4565194, 8.5111125 49.4567366, 8.5111409 49.4569452, 8.5111734 49.4570929, 8.5111846 49.4571377, 8.5111718 49.4573325)",yes,,,,
898486014,True,2,B 37,primary,50,,False,26.178,"LINESTRING (8.4797417 49.4751863, 8.4794752 49.4753458)",,Reichskanzler-Müller-Straße,,,
"[192398366, 253536519]",True,1,,residential,30,,False,24.019,"LINESTRING (8.4797417 49.4751863, 8.4797151 49.4752949, 8.479739 49.4753998)",,Kleinfeldstraße,,,
191003929,True,,,residential,30,,False,70.233,"LINESTRING (8.4621699 49.4858733, 8.462771 49.4856401, 8.4628295 49.4856174, 8.4630046 49.4855494)",,,,,
191003931,True,,,residential,30,,False,109.172,"LINESTRING (8.4621699 49.4858733, 8.4627993 49.4865633, 8.4629448 49.4867162)",,,,,
161112557,False,,,residential,,10,False,95.867,"LINESTRING (8.5087156 49.445046, 8.5079345 49.4443493)",,Dannstadter Straße,,,
161112557,False,,,residential,,10,True,33.028,"LINESTRING (8.5087156 49.445046, 8.5089956 49.4452807)",,Dannstadter Straße,,,
161114859,False,,,residential,30,,False,112.455,"LINESTRING (8.5087156 49.445046, 8.5082587 49.4452847, 8.5079755 49.4454346, 8.5076893 49.4455861, 8.5075026 49.445679)",,Rheingönheimer Straße,,,
161112557,False,,,residential,,10,True,95.867,"LINESTRING (8.5079345 49.4443493, 8.5087156 49.445046)",,Dannstadter Straße,,,
89042179,False,,,unclassified,50,,False,118.107,"LINESTRING (8.5079345 49.4443493, 8.5086052 49.4439852, 8.509162 49.443649)",,Mundenheimer Straße,,,
161115478,False,,,residential,30,,True,114.97,"LINESTRING (8.5079345 49.4443493, 8.5071422 49.4448034, 8.5069618 49.4448727, 8.5066667 49.4449605)",,Mundenheimer Straße,,,
89042179,False,,,unclassified,50,,False,129.358,"LINESTRING (8.509162 49.443649, 8.5099358 49.4432036, 8.5105017 49.4428779)",,Mundenheimer Straße,,,
89042179,False,,,unclassified,50,,True,118.107,"LINESTRING (8.509162 49.443649, 8.5086052 49.4439852, 8.5079345 49.4443493)",,Mundenheimer Straße,,,
"[156559003, 613673773]",False,,,unclassified,50,,True,124.24800000000002,"LINESTRING (8.509162 49.443649, 8.5095178 49.4438904, 8.5098597 49.4441269, 8.5099034 49.444173, 8.5099343 49.4442284, 8.5100585 49.4445642)",,,,,
33173327,False,,,unclassified,50,,False,104.15799999999999,"LINESTRING (8.5105017 49.4428779, 8.510845 49.4431676, 8.511381 49.4436199)",,Ellerstadter Straße,,,
"[89042177, 89042179]",False,,,"['residential', 'unclassified']","['30', '50']",,False,259.729,"LINESTRING (8.5105017 49.4428779, 8.5125826 49.4416507, 8.5127594 49.4415838, 8.5129062 49.44154, 8.5131001 49.4415114, 8.5133151 49.4415353)",,Mundenheimer Straße,,,
89042179,False,,,unclassified,50,,True,129.358,"LINESTRING (8.5105017 49.4428779, 8.5099358 49.4432036, 8.509162 49.443649)",,Mundenheimer Straße,,,
"[156559003, 613673773]",False,,,unclassified,50,,False,124.24799999999999,"LINESTRING (8.5100585 49.4445642, 8.5099343 49.4442284, 8.5099034 49.444173, 8.5098597 49.4441269, 8.5095178 49.4438904, 8.509162 49.443649)",,,,,
403468049,True,2,,tertiary,50,,False,7.616,"LINESTRING (8.4838294 49.5102068, 8.4837381 49.5101725)",,Herzogenriedstraße,,,
251622044,True,1,,residential,50,,False,28.228,"LINESTRING (8.4838294 49.5102068, 8.4837596 49.510294, 8.4836313 49.5104254)",,Zum Herrenried,,,
152406538,False,3,,tertiary,50,,False,31.235,"LINESTRING (8.4964736 49.5032404, 8.4964931 49.5032855, 8.4965192 49.5033291, 8.4965518 49.5033709, 8.4965904 49.5034104, 8.4966348 49.5034473, 8.4966845 49.5034812)",,Friedrich-Ebert-Straße,,,
"[152406540, 181330935]",True,"['1', '2']",,tertiary,50,,False,71.764,"LINESTRING (8.4964736 49.5032404, 8.496437 49.5031545, 8.4964225 49.5031155, 8.4964022 49.5029986, 8.496347 49.5028402, 8.4963329 49.5028068, 8.4962119 49.5026213)",,Friedrich-Ebert-Straße,,,
122598299,True,1,,tertiary,50,,False,41.757000000000005,"LINESTRING (8.4966845 49.5034812, 8.4968308 49.5035008, 8.4970066 49.5035318, 8.4972317 49.5035974)",,Friedrich-Ebert-Straße,,,
146759427,False,2,,unclassified,,,True,60.129,"LINESTRING (8.4966845 49.5034812, 8.4965932 49.5035528, 8.4964809 49.5036411, 8.4961538 49.5038979)",,Am Exerzierplatz,,,
152406538,False,3,,tertiary,50,,True,31.234999999999996,"LINESTRING (8.4966845 49.5034812, 8.4966348 49.5034473, 8.4965904 49.5034104, 8.4965518 49.5033709, 8.4965192 49.5033291, 8.4964931 49.5032855, 8.4964736 49.5032404)",,Friedrich-Ebert-Straße,,,
"[181331295, 167771687]",False,2,,tertiary,50,,False,265.807,"LINESTRING (8.4972317 49.5035974, 8.4975148 49.5036468, 8.4977562 49.5037306, 8.4995146 49.504503, 8.4997707 49.5046157, 8.5003324 49.5048668)",,Friedrich-Ebert-Straße,,,
167771688,True,1,,tertiary,50,,False,43.79900000000001,"LINESTRING (8.4972317 49.5035974, 8.4969671 49.5035894, 8.4967926 49.5035585, 8.4966845 49.5034812)",,Friedrich-Ebert-Straße,,,
146764281,False,,,tertiary,50,,False,5.863,"LINESTRING (8.5008721 49.5051133, 8.5009239 49.5050727)",,Zielstraße,,,
146756304,True,1,,tertiary,50,,False,35.297,"LINESTRING (8.5008721 49.5051133, 8.5007536 49.5050908, 8.5006658 49.5050558, 8.5004566 49.504953)",,Friedrich-Ebert-Straße,,,
146764285,True,1,,tertiary,50,,False,74.094,"LINESTRING (8.5008721 49.5051133, 8.5007441 49.5052668, 8.5004997 49.5054266, 8.5002807 49.505554, 8.5001762 49.5055874)",,Zielstraße,,,
"[146851525, 362101132, 4993421]",True,"['1', '2']",,motorway_link,,,False,476.04099999999994,"LINESTRING (8.4454917 49.5535277, 8.445078 49.5535111, 8.4442248 49.5534708, 8.4439723 49.5534883, 8.4437952 49.5535398, 8.4436411 49.5536354, 8.4435327 49.5537797, 8.443509 49.5539462, 8.4435656 49.554099, 8.4436824 49.5542195, 8.4438509 49.5543271, 8.4441565 49.5544057, 8.4457442 49.5546213, 8.4464845 49.5546874, 8.4466882 49.5546894, 8.4468405 49.5546704, 8.4469353 49.5546346, 8.446977 49.5546188, 8.4471714 49.554517)",,,,,
146892179,True,1,,motorway_link,,,False,114.51,"LINESTRING (8.4454917 49.5535277, 8.4450113 49.5534651, 8.4443673 49.5534135, 8.4439337 49.5533391)",,,,,
"[176256137, 4993423]",False,2,,unclassified,50,,False,255.766,"LINESTRING (8.4683633 49.5465238, 8.4683667 49.5464377, 8.4683706 49.5463807, 8.4683726 49.5462483, 8.4683679 49.5461731, 8.4683359 49.5459698, 8.4683219 49.5457129, 8.4684839 49.5445188, 8.4685093 49.5442301)",,Königsberger Allee,,,
