osmid,bridge,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name,tunnel,junction,width,access,service
4358465,,False,,,residential,30,True,180.546,"LINESTRING (7.0910909 50.7554121, 7.0906664 50.7551685, 7.0903502 50.7549969, 7.0902896 50.7549645, 7.0899533 50.754794, 7.0898746 50.7547541, 7.0895567 50.7545929, 7.0894789 50.7545574, 7.0890998 50.75439)",Friesenweg,,,,,
210532947,,False,2,,tertiary,30,True,204.333,"LINESTRING (7.0910909 50.7554121, 7.0912804 50.7552953, 7.0913718 50.7552389, 7.0918298 50.7549584, 7.0921459 50.7547681, 7.092733 50.7544162, 7.0931691 50.7541287)",Römerstraße,,,,,
46629299,,True,3,A 565,motorway,100,False,297.157,"LINESTRING (7.1085192 50.7601289, 7.1125984 50.7608242)",,,,,,
"[208933050, 4394292]",,True,"['1', '2']",,motorway_link,,False,299.162,"LINESTRING (7.1085192 50.7601289, 7.1092932 50.7602165, 7.1095706 50.7602348, 7.1099445 50.7602391, 7.1101968 50.7602186, 7.1103734 50.7601922, 7.1107033 50.7601134, 7.1110116 50.7600064, 7.111346 50.7598877, 7.1115691 50.7598352, 7.1118682 50.7598026, 7.1121988 50.7598203, 7.1125803 50.759927)",,,,,,
"[37682066, 243464405]",,False,2,,residential,30,True,518.302,"LINESTRING (7.1270226 50.6830447, 7.1271423 50.6830855, 7.1272772 50.6831285, 7.127312 50.68314, 7.1284246 50.6834977, 7.1290221 50.6836895, 7.1296859 50.6839069, 7.130072 50.6840302, 7.1309942 50.6843319, 7.1319563 50.6846467, 7.1320542 50.6846681, 7.1321043 50.6846713, 7.1321651 50.6846713, 7.1322566 50.6846571, 7.1323534 50.6846285, 7.1325843 50.6845502, 7.1331018 50.6843741, 7.1335868 50.6842128)",Waldstraße,,,,,
146879317,,False,2,,residential,30,False,57.215,"LINESTRING (7.1376464 50.6818141, 7.1369925 50.681509)",Venner Straße,,,,,
35434320,,False,2,,residential,,True,190.854,"LINESTRING (7.1376464 50.6818141, 7.1377259 50.6818232, 7.137807 50.6818498, 7.1380555 50.6820036, 7.1383017 50.6821769, 7.1387092 50.6825239, 7.1390308 50.6827932, 7.1391394 50.682883, 7.1394853 50.6830419)",Venner Straße,,,,,
37682066,,False,2,,residential,30,False,409.32600000000014,"LINESTRING (7.1376464 50.6818141, 7.1375867 50.6818307, 7.1375373 50.6818558, 7.1373638 50.6819769, 7.1372012 50.6820881, 7.1369896 50.6822302, 7.1369076 50.6822801, 7.1367329 50.6823475, 7.1363561 50.6824688, 7.1357938 50.6826499, 7.1356558 50.6827096, 7.1355142 50.6828068, 7.1354543 50.6828688, 7.1353555 50.6829692, 7.1352797 50.6830852, 7.1351929 50.6832512, 7.1350817 50.6834637, 7.1350725 50.6834802, 7.1350103 50.6835926, 7.1349726 50.6836606, 7.1349661 50.6836724, 7.1348991 50.6837595, 7.1348065 50.6838073, 7.1346833 50.6838479, 7.1341162 50.6840302, 7.1337781 50.6841421, 7.1335868 50.6842128)",Waldstraße,,,,,
30785362,,False,,,residential,,False,50.851,"LINESTRING (7.1394853 50.6830419, 7.1397743 50.6832426, 7.1399713 50.68338)",Horionstraße,,,,,
35434320,,False,2,,residential,,False,190.85399999999998,"LINESTRING (7.1394853 50.6830419, 7.1391394 50.682883, 7.1390308 50.6827932, 7.1387092 50.6825239, 7.1383017 50.6821769, 7.1380555 50.6820036, 7.137807 50.6818498, 7.1377259 50.6818232, 7.1376464 50.6818141)",Venner Straße,,,,,
146862921,,False,,,residential,,False,238.507,"LINESTRING (7.1394853 50.6830419, 7.1409274 50.6825544, 7.1411216 50.6824618, 7.1414535 50.6822221, 7.1416187 50.681983, 7.1418563 50.6816391)",Venner Straße,,,,,
146862921,,False,,,residential,,True,238.507,"LINESTRING (7.1418563 50.6816391, 7.1416187 50.681983, 7.1414535 50.6822221, 7.1411216 50.6824618, 7.1409274 50.6825544, 7.1394853 50.6830419)",Venner Straße,,,,,
146879320,,False,,,residential,,False,307.5,"LINESTRING (7.1418563 50.6816391, 7.1419278 50.6816502, 7.1419997 50.6816541, 7.1421893 50.6816565, 7.1422805 50.6816593, 7.1423242 50.6816699, 7.1423811 50.6817179, 7.1424265 50.6817649, 7.1424738 50.6820368, 7.1426067 50.6821632, 7.1426308 50.6821766, 7.1427659 50.682252, 7.1432768 50.682556, 7.1436197 50.68276, 7.1437619 50.6828464, 7.1438581 50.6829342, 7.1439803 50.6830458, 7.1440675 50.6831253, 7.144443 50.6836586)",Waldburgstraße,,,,,
724062854,,False,,,residential,,True,64.08600000000001,"LINESTRING (7.1418563 50.6816391, 7.1417776 50.6816094, 7.1417256 50.6815752, 7.1416176 50.6814545, 7.1415096 50.681348, 7.141414 50.681246, 7.1413528 50.6811683)",Waldburgstraße,,,,,
30785854,,False,,,residential,,True,183.70999999999998,"LINESTRING (7.144443 50.6836586, 7.1441038 50.6836651, 7.1439811 50.6836711, 7.1438155 50.6836981, 7.1426768 50.6841337, 7.1422557 50.6842861, 7.1421953 50.6843162, 7.1421501 50.6843597)",Horionstraße,,,,,
55894602,,False,,,residential,30,True,318.12899999999996,"LINESTRING (7.144443 50.6836586, 7.1446624 50.6836275, 7.1449241 50.6835844, 7.1450821 50.6835581, 7.1455183 50.6834905, 7.1455894 50.6834805, 7.1457506 50.68347, 7.1459182 50.6834715, 7.146107 50.683481, 7.1462665 50.6835069, 7.1464953 50.6835466, 7.1465867 50.6835707, 7.1466746 50.6835969, 7.1467915 50.6836413, 7.1468958 50.6836945, 7.1471406 50.6838805, 7.1474055 50.684095, 7.1475442 50.6842053, 7.1476383 50.6842524, 7.147759 50.6842863, 7.1478805 50.6843078, 7.1480324 50.6843237, 7.1481454 50.684338, 7.1482644 50.6843442, 7.1484107 50.684346)",Winterstraße,,,,,
146869755,,False,,,residential,,False,51.691,"LINESTRING (7.144443 50.6836586, 7.1445117 50.6837735, 7.1446414 50.6839836, 7.1446647 50.684022, 7.1447075 50.6840922)",Burgblick,,,,,
146879320,,False,,,residential,,True,307.50000000000006,"LINESTRING (7.144443 50.6836586, 7.1440675 50.6831253, 7.1439803 50.6830458, 7.1438581 50.6829342, 7.1437619 50.6828464, 7.1436197 50.68276, 7.1432768 50.682556, 7.1427659 50.682252, 7.1426308 50.6821766, 7.1426067 50.6821632, 7.1424738 50.6820368, 7.1424265 50.6817649, 7.1423811 50.6817179, 7.1423242 50.6816699, 7.1422805 50.6816593, 7.1421893 50.6816565, 7.1419997 50.6816541, 7.1419278 50.6816502, 7.1418563 50.6816391)",Waldburgstraße,,,,,
"[37757833, 37757834, 58156281, 5082518]",yes,False,,,tertiary,50,False,113.926,"LINESTRING (7.1469684 50.6798662, 7.1471904 50.6798409, 7.1474613 50.6798251, 7.1476654 50.6798321, 7.1477941 50.6798485, 7.1479541 50.6798669, 7.1480859 50.6798806, 7.148288 50.6799044, 7.1485591 50.6799533)",Brunnenallee,,,,,
"[310151185, 22568581]",,False,,,residential,30,False,130.38100000000003,"LINESTRING (7.1469684 50.6798662, 7.1468593 50.6799029, 7.1463811 50.6800865, 7.1461604 50.6801465, 7.1460947 50.6801572, 7.1459881 50.6801791, 7.1452721 50.6803157)",Quellenstraße,,,,,
1024001477,,False,2,L 158,secondary,50,False,70.623,"LINESTRING (7.1469684 50.6798662, 7.1470402 50.6800596, 7.1470827 50.6803203, 7.1471144 50.6804935)",Burgstraße,,,,,
"[5063870, 1024001478]",,False,2,L 158,secondary,50,False,228.316,"LINESTRING (7.1469684 50.6798662, 7.1469345 50.6797735, 7.1469183 50.6797292, 7.1468064 50.6796205, 7.1466819 50.679529, 7.1465622 50.6794571, 7.1460136 50.6791165, 7.145454 50.6787797, 7.1448087 50.6783658)",Marienforster Straße,,,,,
"[35435580, 5082519]",,False,"['3', '2']",,tertiary,"['30', '50']",True,263.009,"LINESTRING (7.1568104 50.6829753, 7.1563651 50.6831475, 7.1561156 50.6833093, 7.1559582 50.6834118, 7.1559027 50.6834479, 7.1558109 50.6834102, 7.1555646 50.6832844, 7.1553008 50.6831404, 7.1551732 50.6830675, 7.1547244 50.6828224, 7.1544015 50.682638, 7.15432 50.6825918, 7.1539631 50.6824012)","['Am Kurpark', 'Koblenzer Straße']",,,,,
"[8258504, 32477112, 53775030]",,False,2,,tertiary,50,False,245.897,"LINESTRING (7.1568104 50.6829753, 7.1570039 50.6828931, 7.1572648 50.6827886, 7.1574551 50.6827176, 7.1577992 50.6825941, 7.1582475 50.682429, 7.1585537 50.6823338, 7.1598209 50.6818585)",Koblenzer Straße,,,,,
"[5082520, 1093149474, 724062852]",,False,3,,tertiary,50,False,166.62099999999998,"LINESTRING (7.1568104 50.6829753, 7.1569257 50.6830338, 7.1571723 50.6831279, 7.1574175 50.6832457, 7.1576188 50.6833567, 7.1580324 50.6835649, 7.1582631 50.6836824, 7.1583437 50.6837219, 7.1584118 50.6837562, 7.1585527 50.6838269, 7.1586647 50.683901)",Löbestraße,,,,,
"[91367133, 97609669]",,False,4,L 158,secondary,"['30', '50']","[False, True]",123.359,"LINESTRING (7.1502798 50.6836329, 7.150425 50.6837357, 7.1507465 50.683914, 7.1515185 50.6843078, 7.151608 50.6843534)",Burgstraße,,,,,
104628626,,False,4,L 158,secondary,50,True,19.009999999999998,"LINESTRING (7.1502798 50.6836329, 7.1502105 50.6835583, 7.150141 50.6834863)",Burgstraße,,,,,
146879328,,False,,,residential,,False,24.001,"LINESTRING (7.1502798 50.6836329, 7.1501083 50.6836552, 7.149946 50.683676)",Winterstraße,,,,,
"[1202028394, 4876468]",,False,,,residential,,False,151.59799999999998,"LINESTRING (7.1502798 50.6836329, 7.1504539 50.6836, 7.1504873 50.6835865, 7.1511717 50.6833104, 7.1512247 50.683289, 7.1513045 50.6833192, 7.1513728 50.6833532, 7.1516887 50.6835102, 7.1518101 50.6835706, 7.1518562 50.6836037, 7.1519065 50.6836399, 7.1519743 50.6836885, 7.1520222 50.6837229)",Pfarrer-Minartz-Straße,,,,,
91367130,,False,,,secondary_link,,True,9.792,"LINESTRING (7.153228 50.686408, 7.1533631 50.6864287)",Moltkestraße,,,,,
"[30473584, 30473598]",,True,2,L 158,secondary,"['30', '50']",False,113.885,"LINESTRING (7.153228 50.686408, 7.1532043 50.686321, 7.1530126 50.6859865, 7.1529983 50.6859586, 7.1529919 50.6859461, 7.1529329 50.6858487, 7.1528725 50.6857388, 7.1527243 50.6855328, 7.1526633 50.685451)","['Bonner Straße', 'Aennchenplatz']",,,,,
"[90528764, 167404989]",,True,2,L 158,secondary,50,False,75.30499999999999,"LINESTRING (7.1526576 50.686975, 7.1526933 50.6869316, 7.1528121 50.6868073, 7.1530646 50.6866116, 7.1531516 50.6865267, 7.1531814 50.6864914, 7.1532034 50.6864652, 7.153228 50.686408)",Bonner Straße,,,,,
146869750,,False,,L 158,secondary,50,True,260.387,"LINESTRING (7.1526576 50.686975, 7.1522367 50.6873458, 7.152217 50.6873639, 7.152136 50.6874382, 7.1520346 50.6875312, 7.151898 50.6876536, 7.1517531 50.6877829, 7.1514447 50.6880679, 7.1514204 50.6880878, 7.1512732 50.6882208, 7.1509201 50.6885421, 7.1505335 50.6888913)",Bonner Straße,,,,,
"[4876880, 235211285]",,False,"['1', '2']",L 158,secondary,50,"[False, True]",182.094,"LINESTRING (7.1498775 50.6894763, 7.1496584 50.6897756, 7.1494409 50.6900624, 7.1492905 50.6903105, 7.149239 50.6904333, 7.1491772 50.6906016, 7.1491224 50.6907215, 7.1490835 50.690798, 7.14902 50.6908811, 7.148906 50.6909848)",,yes,,,,
"[106570613, 4997733]",,False,2,,tertiary,,False,123.80400000000002,"LINESTRING (7.1498775 50.6894763, 7.1496971 50.6896049, 7.1496425 50.6896507, 7.1494738 50.6898008, 7.1494578 50.689815, 7.1493152 50.689971, 7.1492525 50.6900395, 7.1489891 50.6903274, 7.1489142 50.6904039)",Bonner Straße,,,,,
146869750,,False,,L 158,secondary,50,False,79.796,"LINESTRING (7.1498775 50.6894763, 7.1499917 50.6893709, 7.1500294 50.6893379, 7.1502641 50.6891294, 7.1505335 50.6888913)",Bonner Straße,,,,,
92158029,,True,2,B 9,primary,50,False,8.023,"LINESTRING (7.1484236 50.691396, 7.1483453 50.6914484)",Godesberger Allee,,,,,
92158026,,True,1,,residential,50,False,138.1,"LINESTRING (7.1484236 50.691396, 7.1485332 50.6914412, 7.1491075 50.6917494, 7.1494462 50.6919309, 7.1494916 50.6919553, 7.149941 50.6921814)",Wurzerstraße,,,,,
33189607,,False,2,,residential,30,False,76.245,"LINESTRING (7.1614062 50.6953599, 7.1613393 50.6952881, 7.1612819 50.6952511, 7.16068 50.6948541)",Plittersdorfer Straße,,,,,
411764794,,True,,,secondary,,False,15.423,"LINESTRING (7.1614062 50.6953599, 7.1614506 50.6953396, 7.1615027 50.6953291, 7.1615575 50.6953294, 7.1616093 50.6953406)",Plittersdorfer Straße,,roundabout,,,
535758592,,True,,,secondary,,False,13.731,"LINESTRING (7.1694074 50.6842516, 7.1693201 50.684362)",Römerplatz,,,,,
123169217,,False,,,secondary,50,False,374.387,"LINESTRING (7.1694074 50.6842516, 7.1696459 50.6839099, 7.169766 50.6837395, 7.1698977 50.6835379, 7.1700073 50.6833701, 7.1702314 50.6830059, 7.1704199 50.6826601, 7.1707073 50.682133, 7.1714574 50.6811493)",Konstantinstraße,,,,,
26496517,,False,,,residential,30,True,122.053,"LINESTRING (7.1495963 50.7041727, 7.1492562 50.7039433, 7.1489728 50.7037487, 7.1487101 50.7035683, 7.1484181 50.7033677)",Johanna-Kinkel-Straße,,,,,
"[45828300, 1156626023]",,False,2,,secondary,50,False,167.406,"LINESTRING (7.1495963 50.7041727, 7.1495428 50.7042059, 7.149478 50.7042461, 7.1492997 50.704351, 7.1489164 50.7045745, 7.1484354 50.7048309, 7.1478016 50.7051589)",Ludwig-Erhard-Allee,,,,,
"[313601537, 1156626019, 1156626020, 1156626021, 313601535]",,False,"['4', '2']",,secondary,50,True,243.57000000000002,"LINESTRING (7.1495963 50.7041727, 7.1499154 50.7039745, 7.1499447 50.7039556, 7.149994 50.7039244, 7.1503172 50.70372, 7.150344 50.7037024, 7.1508718 50.7033567, 7.1511443 50.7031679, 7.151268 50.7030852, 7.151676 50.7027928, 7.1518927 50.7026332, 7.1519649 50.7025779)",Ludwig-Erhard-Allee,,,,,
"[51948691, 34696838]",,False,2,,residential,50,False,100.083,"LINESTRING (7.1368492 50.7015892, 7.1369413 50.7016275, 7.1371052 50.7016956, 7.1377435 50.7019737, 7.1380192 50.7020999)",Max-Löbner-Straße,,,,,
"[207530368, 649268039]",,True,2,B 9,primary,70,False,212.892,"LINESTRING (7.1368492 50.7015892, 7.1358447 50.702579, 7.1353487 50.7030587, 7.135301 50.7031054, 7.1352077 50.7031969)",Godesberger Allee,,,,,
"[4823715, 98115555]",yes,True,3,,motorway_link,,False,151.403,"LINESTRING (7.1398837 50.7128973, 7.1396643 50.7127511, 7.139544 50.7126365, 7.1385997 50.7118073)",,,,,,
"[4857290, 177220115, 177220117, 25876799]",yes,True,2,A 562,motorway,"['80', '100']",False,538.167,"LINESTRING (7.1398837 50.7128973, 7.1397635 50.7127055, 7.1396749 50.71259, 7.1387332 50.7114223, 7.1378028 50.7103781, 7.1371764 50.7097655, 7.1364955 50.7091236, 7.1360496 50.7087208)",,,,,,
"[598564992, 4856498, 1118067630, 23575118]",yes,True,"['3', '4']",A 562,motorway,100,False,1057.22,"LINESTRING (7.1464569 50.7214024, 7.1460283 50.7211352, 7.145575 50.7207641, 7.1451077 50.7202816, 7.1446333 50.7196095, 7.1424595 50.7165079, 7.1412677 50.714754, 7.1398837 50.7128973)",,,,,,
"[994985107, 23374964, 19718581]",yes,True,4,A 562,motorway,100,False,432.19599999999997,"LINESTRING (7.1516367 50.722529, 7.1538484 50.7226835, 7.1548982 50.7227607, 7.1559486 50.722855, 7.1568418 50.7229578, 7.1577025 50.7230984)",,,,,,
"[4829168, 321906969, 142948492, 4365047]",yes,True,2,B 42,"['motorway_link', 'trunk_link']",80,False,794.0870000000001,"LINESTRING (7.1577025 50.7230984, 7.1583449 50.7231461, 7.1585855 50.7231758, 7.1589212 50.7232095, 7.1592741 50.7232311, 7.1595386 50.7232361, 7.1598079 50.7232265, 7.1602975 50.7231834, 7.161433 50.7230478, 7.1624393 50.7229263, 7.163605 50.7227827, 7.1642054 50.7226599, 7.1645442 50.7225511, 7.1648203 50.7224367, 7.1651231 50.7222749, 7.1653798 50.7220916, 7.1656519 50.7218261, 7.1658525 50.7215959, 7.1659999 50.7214255, 7.1670452 50.720382)",,,,,,
"[19718595, 4829197]",yes,True,"['3', '2']",A 562,motorway,80,False,138.49699999999999,"LINESTRING (7.1577025 50.7230984, 7.158272 50.7232202, 7.1587139 50.7233186, 7.1591779 50.7234321, 7.1595492 50.7235271)",,,,,,
"[19718577, 4365050, 23374959]",yes,True,4,A 562,motorway,100,False,313.318,"LINESTRING (7.155782 50.7229919, 7.1546771 50.7229024, 7.1537524 50.7228494, 7.1530311 50.7228027, 7.1513581 50.7226842)",,,,,,
"[31541248, 19717362, 994985108, 19717365, 19718589]",yes,True,2,A 562,motorway_link,"['60', '80', '100']",False,1001.0330000000001,"LINESTRING (7.1568007 50.7285642, 7.1584757 50.7275179, 7.1594568 50.7269672, 7.1602812 50.726475, 7.1606152 50.726275, 7.1608071 50.7261121, 7.1609547 50.7259726, 7.1610641 50.7258583, 7.1612222 50.7256489, 7.1613399 50.7253969, 7.1613804 50.7251805, 7.161362 50.7249836, 7.1613015 50.724809, 7.1611857 50.724621, 7.1610564 50.7244794, 7.1609016 50.7243501, 7.1606644 50.7242059, 7.1602782 50.7240429, 7.159929 50.7239187, 7.159606 50.7238005, 7.1593277 50.7237042, 7.1590593 50.7236211, 7.1585206 50.7234803, 7.1579922 50.7233591, 7.1575896 50.7232814, 7.1567959 50.7231495, 7.155782 50.7229919)",,,,,,
"[31541243, 135303174, 135303167]",yes,True,2,A 59,motorway,100,False,551.582,"LINESTRING (7.1568007 50.7285642, 7.158622 50.7276283, 7.1594125 50.7272324, 7.1600568 50.7269006, 7.1606204 50.7266017, 7.1611804 50.7262961, 7.1616419 50.7260338, 7.1620588 50.7257738, 7.1627176 50.7253216)",,,,,,
"[19714468, 31540997, 31540999, 19714536, 19714472, 19714471, 19714539, 328169357, 19714477, 19714128, 19714129, 4374263, 19714586, 19714589]",yes,True,"['3', '4']",A 59,motorway,100,False,2373.7990000000004,"LINESTRING (7.1573008 50.7285093, 7.1555742 50.7295135, 7.1544645 50.7302547, 7.1537136 50.7307617, 7.1531164 50.7312097, 7.1518886 50.7321735, 7.1517274 50.7323326, 7.150808 50.7331634, 7.1500094 50.7339556, 7.1482937 50.7357376, 7.1479499 50.7361167, 7.147864 50.7362145, 7.1461187 50.7381951, 7.1457373 50.7386426, 7.1451189 50.7394868, 7.144874 50.739843, 7.1447709 50.7400035, 7.1445557 50.7403719, 7.1443274 50.7408008, 7.1440202 50.741501, 7.1436768 50.7424481, 7.1436039 50.7426682, 7.1432319 50.7438275, 7.1430202 50.7445948, 7.1427991 50.7455533, 7.1427612 50.7457223, 7.1425147 50.74712)",,,,,,
4378725,,True,1,,motorway_link,60,False,254.00500000000002,"LINESTRING (7.134624 50.7075316, 7.133846 50.7071113, 7.1334469 50.7068977, 7.1330711 50.7067096, 7.1329125 50.7066511, 7.1327517 50.7066051, 7.1325987 50.7065728, 7.132446 50.7065488, 7.1322901 50.7065314, 7.1321269 50.7065251, 7.1319883 50.7065314, 7.1318737 50.706539, 7.1317405 50.7065565, 7.1316537 50.7065722, 7.1315565 50.7065918)",,,,,,
"[631307770, 197469067, 631307765]",,True,"['3', '2']",A 562,motorway,60,False,339.97399999999993,"LINESTRING (7.134624 50.7075316, 7.1343503 50.7073142, 7.1340511 50.7071003, 7.1336902 50.7068526, 7.1329509 50.7063384, 7.1326008 50.7060901, 7.1317781 50.7055684, 7.1316736 50.7054997, 7.1313382 50.7052941)",,,,,,
4856480,,True,2,B 9,primary,70,False,245.357,"LINESTRING (7.1328818 50.7049758, 7.13331 50.7046733, 7.1337802 50.7042619, 7.1338778 50.7041667, 7.1341555 50.7038998, 7.1343221 50.7037409, 7.1347473 50.7033286, 7.1347879 50.7032896, 7.1349004 50.7031816)",Godesberger Allee,,,,,
"[10090558, 894652055]",,False,,,residential,,False,137.871,"LINESTRING (7.1328818 50.7049758, 7.1328087 50.7049307, 7.1326049 50.7048142, 7.1325473 50.704779, 7.1324401 50.7047135, 7.1320825 50.7044912, 7.1314756 50.7041133)",Dreizehnmorgenweg,,,4.7,,
4856479,yes,True,3,B 9,primary,70,False,55.937,"LINESTRING (7.1318967 50.7058101, 7.1323461 50.7053953)",,,,,,
"[731990817, 4856490]",,True,3,A 562,motorway,"['60', '80']",False,166.022,"LINESTRING (7.1360496 50.7087208, 7.1358272 50.7085326, 7.134624 50.7075316)",,,,,,
"[328206601, 4953106]",,True,"['1', '2']",,motorway_link,,False,360.924,"LINESTRING (7.1415357 50.7518439, 7.1415409 50.7513293, 7.1415317 50.7511917, 7.141506 50.7510528, 7.1414646 50.7509618, 7.1414177 50.7508828, 7.1413556 50.750806, 7.1412568 50.7507284, 7.1411361 50.7506652, 7.1409953 50.7506156, 7.14085 50.75059, 7.140719 50.7505816, 7.1405886 50.7505911, 7.1404374 50.7506147, 7.140293 50.7506622, 7.1401624 50.7507344, 7.1400599 50.7508178, 7.1399881 50.7509287, 7.1399593 50.7510291, 7.1399264 50.7513427, 7.1399117 50.7516032, 7.1399278 50.7518638, 7.1399269 50.7518997, 7.1399255 50.7520151)",,,,,,
277476855,,True,3,A 59,motorway,100,False,277.56600000000003,"LINESTRING (7.1415357 50.7518439, 7.1416994 50.7513201, 7.1417973 50.7509155, 7.1419617 50.75001, 7.142026 50.7493698)",,,,,,
"[277476850, 277476846]",,True,"['3', '4']",A 59,motorway,100,False,253.853,"LINESTRING (7.1419887 50.75092, 7.1417418 50.7519654, 7.1415613 50.752581, 7.141377 50.7531694)",,,,,,
"[4352553, 838194814]",,True,"['1', '2']",,motorway_link,100,False,337.557,"LINESTRING (7.1423092 50.7490459, 7.1424264 50.749355, 7.1424589 50.7494688, 7.1425059 50.7495857, 7.1426524 50.7498075, 7.1429468 50.7500867, 7.1432936 50.7503978, 7.1433942 50.7505474, 7.1434375 50.7507056, 7.1434441 50.7510407, 7.1434439 50.7519073)",,,,,,
277476856,,True,3,A 59,motorway,100,False,209.654,"LINESTRING (7.1423092 50.7490459, 7.1422104 50.7495758, 7.1421621 50.7500148, 7.1419887 50.75092)",,,,,,
"[553647537, 235363210, 22979403]",yes,True,2,,motorway_link,100,False,149.35,"LINESTRING (7.0734545 50.7455852, 7.0736187 50.7457505, 7.0737847 50.7459115, 7.0743338 50.7463725, 7.0745248 50.74652, 7.0747195 50.7466616)",,,,,,
"[178454000, 22979393, 178454004, 4370665]",yes,True,2,A 565,motorway,100,False,905.743,"LINESTRING (7.0846816 50.7516136, 7.0851077 50.7517722, 7.0857418 50.7519921, 7.0864994 50.7522409, 7.087367 50.7525141, 7.0882315 50.752767, 7.0894735 50.7531119, 7.0907441 50.7534384, 7.0921219 50.7537557, 7.0933447 50.7540112, 7.0939699 50.7541335, 7.0947008 50.754293, 7.0950755 50.7543862, 7.0957022 50.7545813, 7.096464 50.7548497)",,,,,,
"[22979376, 178454023, 242768455]",yes,True,2,,motorway_link,,False,295.407,"LINESTRING (7.0846816 50.7516136, 7.0848494 50.7515994, 7.0857913 50.7518866, 7.0861664 50.7519988, 7.0865536 50.7521118, 7.0874501 50.752397, 7.0884856 50.7526978)",,,,,,
41643454,,False,2,L 193,secondary,50,False,163.878,"LINESTRING (7.1639619 50.7142784, 7.1632697 50.7149265, 7.1625698 50.7154572)",Königswinterer Straße,,,,,
144488566,,False,,,residential,30,False,93.544,"LINESTRING (7.1639619 50.7142784, 7.164492 50.7145395, 7.1649875 50.7148127)",Jakobstraße,,,,,
