osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,bridge,junction,width,tunnel,access,service
"[83850649, 710707853, 241132758]",A 1,,motorway,"['100', '120']",True,False,270.63,3,"LINESTRING (7.2375018 51.2258949, 7.2358342 51.2268491, 7.2354762 51.2270546, 7.2352834 51.227168, 7.2346439 51.2275442)",,,,,,
"[241130273, 80778122, 46430955, 80778123, 80777453, 4915759, 80777456, 107637491, 241123288, 241123289, 24710970, 46430908]",A 1,,motorway,none,True,False,4398.4039999999995,"['3', '4']","LINESTRING (7.2429812 51.2640507, 7.2423276 51.2636356, 7.2417692 51.2632244, 7.2400974 51.2618488, 7.2394674 51.2613533, 7.2390967 51.2610948, 7.2385492 51.260739, 7.2376798 51.2602524, 7.2368836 51.2598374, 7.2348605 51.258826, 7.2301325 51.2564761, 7.2295364 51.2561766, 7.2292668 51.2560333, 7.2289791 51.2558618, 7.2286659 51.2556606, 7.2283821 51.2554693, 7.2279896 51.2551654, 7.2277728 51.2549858, 7.2275886 51.254826, 7.2270343 51.2543061, 7.2267819 51.2540302, 7.2265159 51.2537064, 7.2262832 51.2534057, 7.2261259 51.253161, 7.2260562 51.2530582, 7.2259086 51.2528253, 7.2257871 51.2526139, 7.225635 51.2523217, 7.2255315 51.25207, 7.2254743 51.2519302, 7.2253802 51.2516787, 7.2253169 51.2514697, 7.2252327 51.251123, 7.2251755 51.2508075, 7.2251219 51.2503715, 7.225104 51.2500788, 7.2251201 51.2493804, 7.2252032 51.2487424, 7.2253078 51.2482035, 7.2254745 51.2475044, 7.2257833 51.2464718, 7.2261842 51.2452543, 7.2264546 51.244581, 7.226808 51.2438177, 7.2272269 51.2430365, 7.2276569 51.2423705, 7.2281434 51.2417396, 7.2284775 51.2413523, 7.2285868 51.2412257, 7.2286636 51.2411424, 7.2290738 51.2406972, 7.229392 51.2403484, 7.229562 51.2401439, 7.229721 51.239924, 7.2297976 51.2398095, 7.2299339 51.2396056, 7.2301278 51.2392638, 7.2303046 51.2388772, 7.2304253 51.2385657, 7.2305165 51.2382388, 7.2305822 51.2379633, 7.2306236 51.2376939, 7.2306439 51.237403, 7.2306563 51.2370849, 7.2306345 51.2367514, 7.2305884 51.2364172, 7.2304963 51.2360401, 7.2304097 51.2357612, 7.2302542 51.2353683, 7.2301147 51.234993, 7.229948 51.234522, 7.2298704 51.2342526, 7.2298199 51.2340233, 7.2297625 51.2336766, 7.2297377 51.2333728, 7.2297375 51.2330174, 7.2297564 51.2327691, 7.2297845 51.2325028, 7.2298573 51.2321654, 7.2299581 51.2318076, 7.2301954 51.2312213, 7.2302982 51.2310224, 7.2304822 51.2307013, 7.2306866 51.2303965, 7.2309691 51.230034, 7.2311514 51.2298163)",yes,,,,,
51860994,,,motorway_link,,True,False,59.974,1,"LINESTRING (7.2471628 51.2657587, 7.2468242 51.2657121, 7.2466021 51.2656681, 7.2463277 51.2656265)",,,,,,
294301598,A 1,,motorway,none,True,False,348.541,3,"LINESTRING (7.2471628 51.2657587, 7.2458889 51.2653196, 7.2452433 51.2650896, 7.2446623 51.2648675, 7.2440841 51.2646245, 7.2433484 51.2642553, 7.2429812 51.2640507)",,,,,,
"[106748576, 106748579, 240870450, 25122643, 240870451, 25122644, 240865530, 240865531]",A 46,,motorway,100,True,False,1468.6280000000004,"['3', '2']","LINESTRING (7.1599088 51.2714405, 7.1608902 51.2716152, 7.1619438 51.271806, 7.1624378 51.2719014, 7.162941 51.2719992, 7.1636918 51.2721538, 7.1644028 51.2723127, 7.1649334 51.2724385, 7.165462 51.2725711, 7.1656398 51.27262, 7.166031 51.2727357, 7.1664181 51.272858, 7.1668976 51.2730285, 7.1672093 51.2731492, 7.1675086 51.2732767, 7.1677959 51.273406, 7.1680842 51.2735435, 7.1681588 51.2735833, 7.1683934 51.2737106, 7.1686239 51.2738444, 7.1692183 51.2742267, 7.1696198 51.2745143, 7.170012 51.2748074, 7.1708252 51.2754233, 7.171331 51.2757817, 7.1716703 51.2760165, 7.1721075 51.2762926, 7.1725807 51.2765725, 7.1728688 51.2767306, 7.1731658 51.2768854, 7.1734728 51.2770391, 7.1737822 51.2771895, 7.1741335 51.2773533, 7.1746508 51.277585, 7.1755492 51.2779596, 7.1762396 51.2782362, 7.1766881 51.2784129, 7.1771484 51.278585)",yes,,,,,
"[5980566, 55950583]",L 427,"['Südstraße', 'Südbrücke']",primary,50,False,False,37.643,"['5', '6']","LINESTRING (7.1412475 51.2516222, 7.1413328 51.2515468, 7.141378 51.2514912, 7.1414944 51.2513225)",yes,,,,,
6075459,L 70,Bahnhofstraße,primary,50,False,False,28.935000000000002,4,"LINESTRING (7.1412475 51.2516222, 7.1413985 51.2516754, 7.1415949 51.2517644)",,,,,,
254811360,L 427,Hoeftstraße,secondary,50,False,True,74.30199999999999,5,"LINESTRING (7.1412475 51.2516222, 7.1410526 51.2515534, 7.1409739 51.2515255, 7.1403211 51.2512901)",,,,,,
340297383,,Südstraße,tertiary,50,False,True,34.525,3,"LINESTRING (7.1412475 51.2516222, 7.1411382 51.2517472, 7.1411079 51.2517819, 7.141008 51.2518941)",,,,,,
"[119015149, 24493325, 40419669, 1009063422]",L 72,Kleeblatt,primary,50,False,True,62.132999999999996,5,"LINESTRING (7.1449083 51.2533028, 7.1450172 51.2531971, 7.1450887 51.2531255, 7.1451198 51.2530945, 7.1452123 51.2530089, 7.1453557 51.2528893, 7.1454169 51.2528443)",yes,,,,,
"[254811336, 225722028, 496534822]",L 70,Bahnhofstraße,primary,50,False,True,177.86,"['5', '4']","LINESTRING (7.1449083 51.2533028, 7.1447403 51.2532294, 7.1445756 51.2531573, 7.1442235 51.2530034, 7.1439098 51.2528657, 7.1434957 51.2526831, 7.1430465 51.252485, 7.1428167 51.2523837)",,,,,,
508536292,L 70,Bahnhofstraße,primary,50,False,True,122.84,5,"LINESTRING (7.1449083 51.2533028, 7.1452035 51.2534319, 7.1463815 51.2539111)",,,,,,
"[5980570, 170866951]",K 9,Hofkamp,tertiary,50,False,False,32.411,"['3', '4']","LINESTRING (7.1482278 51.2591127, 7.1479535 51.2591331, 7.1479083 51.2591329, 7.147764 51.2591308)",,,,,,
5980750,K 9,Hofkamp,tertiary,50,False,False,41.29,4,"LINESTRING (7.1482278 51.2591127, 7.1484815 51.2590992, 7.1485342 51.2590978, 7.1487347 51.2590882, 7.1488195 51.2590855)",,,,,,
225733567,L 70,Gathe,secondary,40,True,False,72.227,2,"LINESTRING (7.1482278 51.2591127, 7.1482385 51.2591921, 7.1482488 51.2592774, 7.1480264 51.2597413)",,,,,,
"[241222018, 241222019, 107570338, 199797769, 107570345, 495256364, 495256367, 258014812]",L 70,Morianstraße,secondary,50,False,True,193.448,"['7', '5', '4', '6']","LINESTRING (7.1482278 51.2591127, 7.1482381 51.2589905, 7.1482625 51.2587883, 7.1482654 51.2587614, 7.1482918 51.2585458, 7.1483102 51.2583947, 7.1483438 51.2582232, 7.1484359 51.2580415, 7.1484545 51.258004, 7.1484727 51.2579726, 7.1484947 51.2579377, 7.1485044 51.2579232, 7.14861 51.2577849, 7.1488636 51.2575782, 7.148883 51.2575631, 7.1489808 51.2574875)",,,,,,
"[35902050, 35902051, 199797766, 254637033, 242850259, 35902037]",L 70,Gathe,secondary,"['50', '40']",True,False,156.31300000000002,"['3', '5', '4']","LINESTRING (7.147544 51.2611061, 7.1475397 51.2610353, 7.1475297 51.260872, 7.1475352 51.2605474, 7.1475655 51.2604343, 7.1476348 51.2601928, 7.1477213 51.2599768, 7.1477333 51.259951, 7.1477798 51.2598708, 7.1478348 51.2597761, 7.1478637 51.2597282)",,,,,,
35902042,L 70,Gathe,secondary,40,False,True,62.314,5,"LINESTRING (7.147544 51.2611061, 7.1475521 51.2612274, 7.1476137 51.2616647)",,,,,,
35902047,L 429,Karlstraße,secondary,50,False,True,88.387,5,"LINESTRING (7.147544 51.2611061, 7.1473627 51.2610925, 7.1473375 51.2610906, 7.1469114 51.2610605, 7.1466528 51.2610444, 7.1462808 51.261023)",,,,,,
35902039,L 70,Uellendahler Straße,secondary,50,False,False,46.805,2,"LINESTRING (7.1482063 51.26755, 7.1483862 51.2679556)",,,,,,
24552333,,Mirker Straße,residential,30,True,False,214.729,1,"LINESTRING (7.1482063 51.26755, 7.1480696 51.2675328, 7.1479876 51.2675075, 7.1479286 51.2674597, 7.1477076 51.2668945, 7.1476499 51.2668473, 7.1463468 51.2667368, 7.1459807 51.2666093)",,,,,,
"[35902040, 260804843]",L 70,Uellendahler Straße,secondary,50,False,True,93.24,3,"LINESTRING (7.1482063 51.26755, 7.1479927 51.2670539, 7.147907 51.2668653, 7.1478577 51.2667404)",,,,,,
24285532,,Saarstraße,secondary,50,False,False,32.138999999999996,3,"LINESTRING (7.1484545 51.2707113, 7.1486031 51.2707083, 7.1486509 51.2707027, 7.1487805 51.2706805, 7.1489014 51.2706501)",,,,,,
39140552,L 70,Uellendahler Straße,secondary,50,False,False,31.512,3,"LINESTRING (7.1484545 51.2707113, 7.1484804 51.2708289, 7.1484872 51.2708588, 7.1485132 51.2709923)",,,,,,
240877482,L 70,Uellendahler Straße,secondary,50,False,True,28.983999999999995,3,"LINESTRING (7.1484545 51.2707113, 7.148448 51.2706192, 7.1484487 51.2705998, 7.1484543 51.2705155, 7.1484596 51.2704509)",,,,,,
5980367,,Ottenbrucher Straße,residential,30,False,False,108.84200000000001,,"LINESTRING (7.1317271 51.2572371, 7.1318084 51.2571914, 7.1321529 51.2569976, 7.1321732 51.2569811, 7.1321896 51.2569591, 7.1324838 51.2564139)",,,,,,
"[371477618, 371477630, 1125788950]",L 427,Briller Straße,secondary,"['50', '40']",False,False,210.286,"['3', '2']","LINESTRING (7.1317271 51.2572371, 7.1317688 51.2570716, 7.1317757 51.2570443, 7.1317968 51.2569413, 7.1318032 51.256896, 7.1318081 51.2568635, 7.1318069 51.2567811, 7.1317917 51.2566969, 7.1317563 51.2566195, 7.1316508 51.256431, 7.1315609 51.2562847, 7.1314815 51.2561552, 7.1314378 51.2560692, 7.1314001 51.2559867, 7.1313718 51.2558845, 7.1313579 51.2557761, 7.1313489 51.255698, 7.1313422 51.2556145, 7.131341 51.2555149, 7.131342 51.2555045, 7.1313488 51.2554353, 7.13136 51.2553945)",,,,,,
"[40419660, 371477630]",L 427,Briller Straße,secondary,40,False,True,68.076,"['3', '6']","LINESTRING (7.1317271 51.2572371, 7.1317028 51.2572939, 7.1316605 51.2573859, 7.1316492 51.2574108, 7.1316258 51.2574651, 7.1315884 51.2575315, 7.1315107 51.2576548, 7.1314921 51.2576844, 7.1314096 51.2578154)",,,,,,
5980317,K 15,Katernberger Straße,tertiary,50,False,False,148.565,2,"LINESTRING (7.1314096 51.2578154, 7.1312081 51.2578199, 7.1311598 51.2578209, 7.1304231 51.2578423, 7.1301801 51.2578528, 7.1292767 51.2578719)",,,,,,
"[40419660, 371477630]",L 427,Briller Straße,secondary,40,False,False,68.076,"['3', '6']","LINESTRING (7.1314096 51.2578154, 7.1314921 51.2576844, 7.1315107 51.2576548, 7.1315884 51.2575315, 7.1316258 51.2574651, 7.1316492 51.2574108, 7.1316605 51.2573859, 7.1317028 51.2572939, 7.1317271 51.2572371)",,,,,,
218443505,L 427,Briller Straße,secondary,40,False,True,84.339,5,"LINESTRING (7.1314096 51.2578154, 7.1313682 51.2580024, 7.1313201 51.2582195, 7.1313263 51.25857)",,,,,,
"[37585436, 4991590]",L 427,Briller Straße,secondary,50,True,False,199.94400000000002,2,"LINESTRING (7.1320294 51.2630688, 7.1318992 51.2633104, 7.1318579 51.2633787, 7.1318033 51.2634691, 7.131575 51.2638318, 7.1310537 51.2646112, 7.1310247 51.2646548, 7.1309676 51.2647391)",yes,,,,,
"[371477624, 4991597]",L 427,Briller Straße,secondary,40,False,False,97.24599999999998,4,"LINESTRING (7.1320294 51.2630688, 7.1320768 51.2630013, 7.1322601 51.2627401, 7.1324864 51.262389, 7.1325668 51.2622616)",,,,,,
62081368,L 427,Südstraße,primary,50,False,True,60.153,4,"LINESTRING (7.1420465 51.2505184, 7.1419474 51.2506502, 7.1417176 51.2509874, 7.1416975 51.2510132)",,,,,,
252682756,L 427,Südstraße,primary,50,False,True,58.016999999999996,6,"LINESTRING (7.1420465 51.2505184, 7.1422165 51.2503132, 7.1424424 51.2500593)",,,,,,
"[5980558, 439431791]",L 70,Viehhofstraße,primary,50,False,False,143.851,"['5', '4']","LINESTRING (7.1420465 51.2505184, 7.1418678 51.2504838, 7.1415693 51.2503905, 7.1414051 51.250319, 7.1412613 51.2502395, 7.141143 51.2501549, 7.1410491 51.25007, 7.1408734 51.2498899, 7.1406308 51.2496361)",,,,,,
286362495,L 72,Kleeblatt,primary,50,True,False,164.42100000000002,2,"LINESTRING (7.1480778 51.2514866, 7.148015 51.2515917, 7.1479193 51.2516665, 7.1477856 51.2517411, 7.147451 51.2518863, 7.1468564 51.2521465, 7.1464414 51.2523307, 7.1462386 51.2523637)",,,,,,
293589079,L 72,Kleeblatt,primary,50,False,True,67.796,4,"LINESTRING (7.1480778 51.2514866, 7.1481941 51.2513214, 7.1483255 51.2510565, 7.148386 51.2509095)",,,,,,
24476580,,Max-Horkheimer-Straße,residential,30,True,False,75.392,1,"LINESTRING (7.1478579 51.2478488, 7.146986 51.2474465)",,,,,,
"[510519091, 225722060]",L 72,Oberer Grifflenberg,secondary,30,True,False,62.949999999999996,"['3', '2']","LINESTRING (7.1478579 51.2478488, 7.1477603 51.2478335, 7.1475187 51.2478108, 7.1474879 51.247809, 7.1474232 51.2478104, 7.1473521 51.2478225, 7.1472982 51.2478426, 7.1472388 51.24787, 7.1471747 51.2479202, 7.1471341 51.2479644, 7.1471225 51.2480073)",,,,,,
34724135,,Augustastraße,tertiary,50,False,False,267.508,2,"LINESTRING (7.1536082 51.2456049, 7.1540098 51.2452508, 7.1544389 51.2448258, 7.1544965 51.2447532, 7.1546684 51.2444585, 7.1547269 51.2443613, 7.154989 51.2439241, 7.1550578 51.2438029, 7.1551745 51.2434858, 7.1551921 51.243438)",,,,,,
38591935,,Augustastraße,tertiary,50,False,True,121.792,2,"LINESTRING (7.1536082 51.2456049, 7.1532121 51.2459819, 7.1531468 51.2460684, 7.1531149 51.2461682, 7.1531001 51.2462812, 7.1530915 51.2466144)",,,,,,
"[154834440, 174511648]",,Schreinersweg,residential,50,True,False,86.628,1,"LINESTRING (7.1536082 51.2456049, 7.1535388 51.2455871, 7.1526781 51.2452356, 7.1526424 51.245221, 7.152601 51.245203, 7.1525581 51.2451884)",,,,,,
45428137,L 72,,secondary,,True,False,11.346000000000002,1,"LINESTRING (7.1551848 51.2432445, 7.1551801 51.2432277, 7.1551777 51.2432081, 7.1551777 51.2431896, 7.1551851 51.2431703, 7.1552031 51.2431458)",,roundabout,,,,
154836083,L 72,,secondary,,True,False,49.82299999999999,1,"LINESTRING (7.1551848 51.2432445, 7.1549937 51.2432458, 7.1549569 51.2432471, 7.154897 51.243248, 7.1548375 51.24325, 7.1547895 51.2432584, 7.1547503 51.2432674, 7.1547173 51.2432784, 7.1546494 51.243309, 7.1545352 51.2433752)",,,,,,
105613179,L 172,Südstraße,primary,50,True,False,82.001,3,"LINESTRING (7.1450531 51.2489032, 7.1446726 51.2489048, 7.1444339 51.2489226, 7.1442445 51.248958, 7.1439156 51.249049)",,,,,,
145222888,L 172,Südstraße,primary,50,False,False,269.90299999999996,4,"LINESTRING (7.1450531 51.2489032, 7.1464334 51.2490038, 7.1472516 51.2490511, 7.1484139 51.2490836, 7.148914 51.2491178)",,,,,,
"[9875573, 24533646, 24533647]",L 74,,trunk_link,80,True,False,725.2009999999999,1,"LINESTRING (7.1032271 51.2314248, 7.1028925 51.2314315, 7.1026146 51.2313982, 7.1021859 51.2313543, 7.1015895 51.2313146, 7.101037 51.2312957, 7.1005811 51.231287, 7.1001153 51.2312915, 7.0997089 51.2313032, 7.0993989 51.2313227, 7.0991583 51.2313439, 7.0988783 51.2313758, 7.0986327 51.231412, 7.0983446 51.2314604, 7.0981133 51.2315073, 7.0979191 51.2315531, 7.0976398 51.2316309, 7.0973974 51.2317106, 7.0971165 51.2318115, 7.0967653 51.2319648, 7.0964362 51.232137, 7.0959426 51.2324285, 7.095475 51.2327275, 7.0951322 51.2329799, 7.0948797 51.2331899, 7.0945272 51.2335171, 7.0943252 51.2336997)",yes,,,,,
"[473919718, 9555590, 9554601, 10237518, 26151635, 31645843, 10237526]","['A 46', 'L 418']",,motorway_link,"['60', '80']",True,False,1419.2150000000006,"['1', '2']","LINESTRING (7.1032271 51.2314248, 7.1026455 51.231344, 7.1013682 51.2311866, 7.1000486 51.2310359, 7.0997716 51.2310008, 7.0994982 51.2309607, 7.0991588 51.2309079, 7.0989523 51.2308748, 7.0987714 51.2308443, 7.098552 51.2308009, 7.0983375 51.2307552, 7.0980819 51.2306976, 7.0978372 51.2306358, 7.0976296 51.2305787, 7.0974239 51.2305168, 7.0971446 51.230423, 7.0969249 51.2303442, 7.0967125 51.2302596, 7.0965391 51.2301882, 7.0963114 51.2300858, 7.0959094 51.2298962, 7.0954361 51.2296597, 7.0948688 51.2293944, 7.0944603 51.2292219, 7.0940071 51.2290584, 7.0936779 51.2289605, 7.0933685 51.2288883, 7.0930147 51.2288296, 7.0926779 51.2287951, 7.0923581 51.2287833, 7.0920918 51.228786, 7.0917956 51.228806, 7.0914019 51.228841, 7.0910144 51.2288962, 7.0906776 51.2289697, 7.0902521 51.229082, 7.0898669 51.2291988, 7.0895941 51.2292641, 7.0892782 51.2293226, 7.0889416 51.2293638, 7.0887106 51.2293708, 7.0885683 51.2293695, 7.0883747 51.2293508, 7.0881575 51.2293134, 7.0879854 51.2292638, 7.0878536 51.2292172, 7.0877132 51.2291558, 7.087579 51.2290798, 7.0874436 51.2289858, 7.0872813 51.2288347, 7.0871577 51.2286831, 7.0870266 51.2284746, 7.0868061 51.2280689, 7.0866202 51.2277859, 7.0864352 51.2276034, 7.0861894 51.2273984, 7.0859946 51.2271726)",yes,,,,,
5193561,,,motorway_link,,True,False,308.356,1,"LINESTRING (7.2036187 51.289404, 7.204021 51.2894986, 7.2046278 51.2896881, 7.2051032 51.2898174, 7.2054057 51.289866, 7.2056715 51.2898832, 7.2058991 51.28987, 7.2061795 51.2898221, 7.2063606 51.2897503, 7.206544 51.2896488, 7.2066185 51.2895761, 7.2066805 51.2895252, 7.2067573 51.2894273, 7.2068218 51.2893335, 7.20688 51.2892081, 7.2069079 51.2890503, 7.2069881 51.2889296)",,,,,,
"[14121716, 14121717, 240862318]",A 46,,motorway,100,True,False,348.694,2,"LINESTRING (7.2036187 51.289404, 7.2038803 51.2895018, 7.2042493 51.2896496, 7.2045545 51.2897889, 7.2047709 51.2898935, 7.2050502 51.2900392, 7.2052724 51.2901677, 7.2056127 51.2903811, 7.2058366 51.2905369, 7.2060278 51.2906788, 7.2062226 51.2908308, 7.2064076 51.2909857, 7.206535 51.291098, 7.2066536 51.2912116, 7.2068441 51.2914038, 7.2070459 51.2916347)",yes,,,,,
218443502,L 427,Briller Straße,secondary,40,False,False,330.6460000000001,4,"LINESTRING (7.1328375 51.261282, 7.132824 51.2609504, 7.1328071 51.2606829, 7.1327477 51.260368, 7.1326366 51.2600759, 7.1325441 51.2599456, 7.1324293 51.259819, 7.1320627 51.2595447, 7.131803 51.25937, 7.1315993 51.2591941, 7.1314955 51.2590727, 7.131428 51.2589684, 7.1313739 51.2588586, 7.1313263 51.25857)",,,,,,
218443508,L 427,Briller Straße,secondary,40,True,False,87.149,2,"LINESTRING (7.1328375 51.261282, 7.1329096 51.2614851, 7.1328701 51.2617702, 7.1327762 51.2620537)",,,,,,
240874231,,Opphofer Straße,secondary,50,True,False,123.22800000000002,2,"LINESTRING (7.1544022 51.2698001, 7.1543269 51.2696645, 7.1542268 51.2695265, 7.1541016 51.2693977, 7.1539157 51.2692558, 7.1537497 51.2691498, 7.1535127 51.2690398, 7.1534489 51.2690159, 7.1534086 51.2690006, 7.1533098 51.2689681)",,,,,,
"[33806680, 28672536]",,,motorway_link,,True,False,88.702,1,"LINESTRING (7.1557278 51.2709824, 7.1554511 51.2709128, 7.1552102 51.2708468, 7.1550427 51.2707895, 7.1548633 51.2707045, 7.1547509 51.2706219, 7.1546779 51.2705588)",yes,,,,,
33806681,,,motorway_link,,True,False,89.74899999999998,1,"LINESTRING (7.1557278 51.2709824, 7.1554069 51.270945, 7.1551445 51.2709334, 7.1549882 51.2709463, 7.1548513 51.2709871, 7.1547255 51.271053, 7.1546611 51.2711243, 7.154611 51.2711758)",,,,,,
"[6193500, 240931286]",,,motorway_link,100,True,False,434.45500000000004,"['1', '2']","LINESTRING (7.1104561 51.2563174, 7.1095537 51.255825, 7.1091975 51.2556341, 7.1089447 51.2554766, 7.1085178 51.2552353, 7.1082147 51.2550789, 7.1078516 51.2548198, 7.1074511 51.2544648, 7.1071623 51.2541276, 7.1070555 51.2539767, 7.1069357 51.2537778, 7.1067742 51.2535296, 7.1066403 51.2533177)",,,,,,
"[82407809, 4991562, 285718995, 6054891]",A 46,,motorway,100,True,False,821.188,2,"LINESTRING (7.1104561 51.2563174, 7.1099058 51.2559175, 7.1090536 51.2553056, 7.1087574 51.2550873, 7.1084865 51.2548753, 7.1082289 51.2546535, 7.1079849 51.2544136, 7.1077703 51.254168, 7.1075495 51.2538787, 7.1073597 51.2535862, 7.1071598 51.2532509, 7.1069664 51.2529117, 7.1068565 51.2527203, 7.1065034 51.2521038, 7.1060238 51.2512738, 7.1058924 51.2510631, 7.1057668 51.2508791, 7.1056167 51.2506929, 7.1053072 51.2503811, 7.1052121 51.250288, 7.1049609 51.250085, 7.1047675 51.2499453)",yes,,,,,
"[52021094, 52021095, 240924718, 24466234, 240916572, 24466237, 240916575]",A 46,,motorway,100,True,False,1580.5989999999997,"['3', '2']","LINESTRING (7.1270911 51.2643879, 7.1264313 51.2641184, 7.1259372 51.2639295, 7.1255265 51.2637893, 7.1251154 51.2636657, 7.1247205 51.2635681, 7.1243339 51.2634855, 7.1238886 51.2634135, 7.1236231 51.2633771, 7.1233349 51.263347, 7.122997 51.2633172, 7.1222701 51.263271, 7.1218811 51.2632542, 7.1214899 51.2632373, 7.1209593 51.2632091, 7.1204489 51.2631678, 7.1200333 51.2631221, 7.1194616 51.2630427, 7.1189662 51.2629573, 7.1184402 51.2628416, 7.1181649 51.2627766, 7.1178942 51.262703, 7.1176339 51.26263, 7.1173799 51.2625517, 7.1170345 51.2624383, 7.1166955 51.2623144, 7.1162389 51.2621333, 7.1158471 51.2619589, 7.1155868 51.2618203, 7.1154233 51.2617314, 7.115184 51.2615836, 7.1148651 51.261374, 7.1146706 51.2612329, 7.1145215 51.2611162, 7.1143845 51.2609989, 7.114222 51.2608516, 7.1140758 51.2607044, 7.1139392 51.2605587, 7.113827 51.2604199, 7.1136544 51.2602002, 7.1135792 51.2600965, 7.1133415 51.259737, 7.1125525 51.2584483, 7.112285 51.2580625, 7.1119733 51.257666, 7.1117659 51.2574425, 7.1115497 51.2572199, 7.1111105 51.2568275, 7.1104561 51.2563174)",yes,,,,,
25316717,L 427,Briller Straße,secondary,50,True,False,8.333,3,"LINESTRING (7.1297258 51.2662489, 7.1297664 51.2661784)",,,,,,
5982605,,,motorway_link,,True,False,32.939,1,"LINESTRING (7.1297258 51.2662489, 7.1296216 51.2662205, 7.1292884 51.2661356)",,,,,,
34723765,L 172,Blankstraße,primary,50,False,False,36.955,3,"LINESTRING (7.1507382 51.2498942, 7.1508907 51.2499597, 7.1511942 51.2500637)",,,,,,
154832888,,Augustastraße,tertiary,50,False,False,38.652,,"LINESTRING (7.1507382 51.2498942, 7.1508789 51.2498011, 7.1511175 51.2496403)",,,,,,
"[241164197, 225722030]",L 172,Blankstraße,primary,50,False,True,52.019000000000005,"['5', '4']","LINESTRING (7.1507382 51.2498942, 7.150474 51.2497755, 7.1501524 51.2496043)",,,,,,
