osmid,highway,access,oneway,reversed,length,geometry,lanes,ref,name,junction
967856968,trunk,yes,False,True,103.814,"LINESTRING (12.7281866 -0.8105914, 12.7281318 -0.8106111, 12.7273044 -0.8108972)",2,RN3,RN3,
508691654,residential,,False,False,19.806,"LINESTRING (12.7281328 -0.8104216, 12.7281866 -0.8105914)",,,,
508691654,residential,,False,True,66.832,"LINESTRING (12.7281328 -0.8104216, 12.7280165 -0.8100565, 12.7279495 -0.8098492)",,,,
585353782,residential,,False,False,40.069,"LINESTRING (12.7281328 -0.8104216, 12.728233 -0.8103447, 12.7282458 -0.8102998, 12.7282381 -0.8101126)",,,,
585353764,residential,,False,True,46.054,"LINESTRING (12.7279495 -0.8098492, 12.7275404 -0.8097843)",,,,
508691654,residential,,False,False,66.832,"LINESTRING (12.7279495 -0.8098492, 12.7280165 -0.8100565, 12.7281328 -0.8104216)",,,,
508691654,residential,,False,True,130.149,"LINESTRING (12.7279495 -0.8098492, 12.7279595 -0.8098198, 12.7279997 -0.8097795, 12.7280919 -0.8097573, 12.7284446 -0.8097727, 12.7290692 -0.8098856)",,,,
508691655,residential,,False,True,91.447,"LINESTRING (12.7339884 -0.8092954, 12.7335694 -0.8095201, 12.7334967 -0.8095842, 12.7333311 -0.8097716)",,,,
79538991,tertiary,yes,False,False,89.274,"LINESTRING (12.7333311 -0.8097716, 12.7332259 -0.8097565, 12.7331227 -0.8097544, 12.7325378 -0.8098547)",,,,
508691655,residential,,False,False,91.447,"LINESTRING (12.7333311 -0.8097716, 12.7334967 -0.8095842, 12.7335694 -0.8095201, 12.7339884 -0.8092954)",,,,
494904379,trunk,yes,True,False,12.240000000000002,"LINESTRING (12.7321385 -0.8099301, 12.7321856 -0.809911, 12.7322147 -0.8098866, 12.7322279 -0.8098699)",1,RN3,Place Albert Tsamba,roundabout
585297484,trunk,yes,True,False,38.279,"LINESTRING (12.7319764 -0.8095337, 12.731637 -0.8094759)",1,RN3,,
494904379,trunk,yes,True,False,19.35,"LINESTRING (12.7319764 -0.8095337, 12.7319526 -0.8095561, 12.7319198 -0.8096013, 12.7319034 -0.8096852)",1,RN3,Place Albert Tsamba,roundabout
508646113,residential,,False,False,66.727,"LINESTRING (12.7319049 -0.8120722, 12.7320758 -0.8120658, 12.7321388 -0.8120807, 12.7324865 -0.8121897)",,,,
585297475,tertiary,yes,True,False,22.748,"LINESTRING (12.7322279 -0.8098699, 12.7324314 -0.8098487)",,,,
494904379,trunk,yes,True,False,17.123,"LINESTRING (12.7322279 -0.8098699, 12.732255 -0.8098108, 12.7322651 -0.8097722, 12.7322678 -0.8097232)",1,RN3,Place Albert Tsamba,roundabout
508643194,residential,,False,True,23.158,"LINESTRING (12.733376 -0.8107315, 12.733226 -0.810587)",,,,
508643194,residential,,False,False,258.36199999999997,"LINESTRING (12.733376 -0.8107315, 12.7338054 -0.8111799, 12.7343613 -0.8116683, 12.7345266 -0.8117656, 12.7347125 -0.811819, 12.7352894 -0.8118479)",,,,
585307371,residential,,False,False,152.792,"LINESTRING (12.7336762 -0.8147806, 12.7340716 -0.8141625, 12.7342647 -0.813669, 12.7342868 -0.8135608)",,,,
585307370,residential,,False,True,43.611999999999995,"LINESTRING (12.7346027 -0.8133392, 12.7344874 -0.8134625, 12.7344042 -0.8135054, 12.7342868 -0.8135608)",,,,
585307370,residential,,False,False,43.611999999999995,"LINESTRING (12.7342868 -0.8135608, 12.7344042 -0.8135054, 12.7344874 -0.8134625, 12.7346027 -0.8133392)",,,,
585307371,residential,,False,False,120.58900000000001,"LINESTRING (12.7342868 -0.8135608, 12.7343237 -0.8133794, 12.7343211 -0.8130522, 12.7342406 -0.812851, 12.7341413 -0.8126123, 12.7340996 -0.8125248)",,,,
585307371,residential,,False,True,152.792,"LINESTRING (12.7342868 -0.8135608, 12.7342647 -0.813669, 12.7340716 -0.8141625, 12.7336762 -0.8147806)",,,,
79538734,unclassified,yes,False,True,17.054,"LINESTRING (12.7340996 -0.8125248, 12.7339946 -0.812413)",,,,
585307371,residential,,False,True,120.589,"LINESTRING (12.7340996 -0.8125248, 12.7341413 -0.8126123, 12.7342406 -0.812851, 12.7343211 -0.8130522, 12.7343237 -0.8133794, 12.7342868 -0.8135608)",,,,
585312489,residential,,False,True,118.249,"LINESTRING (12.728756 -0.8139558, 12.7288636 -0.8140071, 12.7288989 -0.8140103, 12.7292394 -0.81402, 12.7294032 -0.813967, 12.7294754 -0.813967, 12.7296248 -0.8140184, 12.7297892 -0.8139962)",,,,
585324692,residential,,False,True,40.846,"LINESTRING (12.7299055 -0.8103999, 12.729787 -0.8100522)",,,,
585353781,residential,,False,True,50.08,"LINESTRING (12.7287512 -0.8100292, 12.7288114 -0.8100857, 12.7289641 -0.8101793, 12.7290109 -0.8102056, 12.7291321 -0.8102652)",,,,
585353763,residential,,False,False,268.11,"LINESTRING (12.7283433 -0.8123275, 12.7286601 -0.8119966, 12.7289782 -0.8117401, 12.7291 -0.8115477, 12.7291411 -0.8113643, 12.7291975 -0.8110206, 12.7292142 -0.8109616, 12.7292398 -0.8109257, 12.7292642 -0.8108693, 12.7292552 -0.8108282, 12.7290558 -0.8102925)",,,,
967856968,trunk,yes,False,False,9.01,"LINESTRING (12.7290558 -0.8102925, 12.7291321 -0.8102652)",2,RN3,RN3,
967856968,trunk,yes,False,True,81.504,"LINESTRING (12.7290558 -0.8102925, 12.7283634 -0.8105332)",2,RN3,RN3,
585353763,residential,,False,True,268.10999999999996,"LINESTRING (12.7290558 -0.8102925, 12.7292552 -0.8108282, 12.7292642 -0.8108693, 12.7292398 -0.8109257, 12.7292142 -0.8109616, 12.7291975 -0.8110206, 12.7291411 -0.8113643, 12.7291 -0.8115477, 12.7289782 -0.8117401, 12.7286601 -0.8119966, 12.7283433 -0.8123275)",,,,
585353764,residential,,False,False,46.054,"LINESTRING (12.7275404 -0.8097843, 12.7279495 -0.8098492)",,,,
508691654,residential,,False,False,130.149,"LINESTRING (12.7290692 -0.8098856, 12.7284446 -0.8097727, 12.7280919 -0.8097573, 12.7279997 -0.8097795, 12.7279595 -0.8098198, 12.7279495 -0.8098492)",,,,
585353779,residential,,False,True,62.908,"LINESTRING (12.7283215 -0.8144526, 12.7282266 -0.8144808, 12.7281765 -0.8145103, 12.7281304 -0.8145693, 12.7280624 -0.8146398, 12.7278453 -0.8147319)",,,,
508643185,residential,,False,True,86.178,"LINESTRING (12.7278453 -0.8147319, 12.7276182 -0.8139909)",,,,
585353779,residential,,False,False,62.907999999999994,"LINESTRING (12.7278453 -0.8147319, 12.7280624 -0.8146398, 12.7281304 -0.8145693, 12.7281765 -0.8145103, 12.7282266 -0.8144808, 12.7283215 -0.8144526)",,,,
967856968,trunk,yes,False,False,76.57,"LINESTRING (12.7291321 -0.8102652, 12.729787 -0.8100522)",2,RN3,RN3,
967856968,trunk,yes,False,True,9.01,"LINESTRING (12.7291321 -0.8102652, 12.7290558 -0.8102925)",2,RN3,RN3,
585353781,residential,,False,False,50.080000000000005,"LINESTRING (12.7291321 -0.8102652, 12.7290109 -0.8102056, 12.7289641 -0.8101793, 12.7288114 -0.8100857, 12.7287512 -0.8100292)",,,,
585353782,residential,,False,True,40.069,"LINESTRING (12.7282381 -0.8101126, 12.7282458 -0.8102998, 12.728233 -0.8103447, 12.7281328 -0.8104216)",,,,
585573911,residential,,False,True,125.44900000000001,"LINESTRING (12.7317408 -0.8115087, 12.7320237 -0.811443, 12.7321297 -0.8114457, 12.7321887 -0.8114752, 12.7322437 -0.8115208, 12.732406 -0.8116683, 12.7324609 -0.8116898, 12.7327763 -0.8117116)",,,,
