osmid,name,highway,oneway,reversed,length,maxspeed,lanes,geometry,bridge,junction
119331253,Rue du Docteur Kopp René,residential,False,True,110.466,,,"LINESTRING (8.7826487 -0.7178309, 8.7821944 -0.7169474)",,
502177332,,residential,False,True,92.98,50,,"LINESTRING (8.7826487 -0.7178309, 8.7819178 -0.7182372)",,
119331253,Rue du Docteur Kopp René,residential,False,False,105.499,,,"LINESTRING (8.7817389 -0.7161151, 8.7821944 -0.7169474)",,
248853696,Boulevard du Gouverneur Pelieu,tertiary,False,False,95.863,,2,"LINESTRING (8.7817389 -0.7161151, 8.7809627 -0.7164904)",,
"[502177333, 502177326, 248843103]",Rue Émile Rashiwa,residential,False,False,275.97299999999996,,,"LINESTRING (8.7817389 -0.7161151, 8.7813507 -0.7154381, 8.7813406 -0.7153747, 8.7813543 -0.7153117, 8.7813989 -0.7152593, 8.7818268 -0.7149934, 8.7823915 -0.714635, 8.7826822 -0.7144757)",,
248853696,Boulevard du Gouverneur Pelieu,tertiary,False,True,167.074,,2,"LINESTRING (8.7817389 -0.7161151, 8.7825968 -0.7157073, 8.7831005 -0.7154797)",,
119380842,Rue du Docteur Reckawe Jean de Dieu,residential,False,False,221.37,,,"LINESTRING (8.7809627 -0.7164904, 8.7819178 -0.7182372)",,
248853696,Boulevard du Gouverneur Pelieu,tertiary,False,False,133.834,,2,"LINESTRING (8.7809627 -0.7164904, 8.7798667 -0.716988)",,
248853696,Boulevard du Gouverneur Pelieu,tertiary,False,True,95.863,,2,"LINESTRING (8.7809627 -0.7164904, 8.7817389 -0.7161151)",,
119380842,Rue du Docteur Reckawe Jean de Dieu,residential,False,True,221.37,,,"LINESTRING (8.7819178 -0.7182372, 8.7809627 -0.7164904)",,
502177332,,residential,False,False,92.98,50,,"LINESTRING (8.7819178 -0.7182372, 8.7826487 -0.7178309)",,
502177332,,residential,False,True,97.222,50,,"LINESTRING (8.7819178 -0.7182372, 8.7811527 -0.7186605)",,
502177332,,residential,False,False,97.222,50,,"LINESTRING (8.7811527 -0.7186605, 8.7819178 -0.7182372)",,
502177332,,residential,False,True,44.071,50,,"LINESTRING (8.7811527 -0.7186605, 8.7810502 -0.7187191, 8.7808117 -0.7188625)",,
247984993,Avenue du Général de Gaulle,tertiary,False,False,48.313,,,"LINESTRING (8.7751264 -0.7180106, 8.7747098 -0.7178871)",,
248852474,Rue des Citées Unies,residential,False,False,153.258,,,"LINESTRING (8.7751264 -0.7180106, 8.7745189 -0.7192478)",,
247984993,Avenue du Général de Gaulle,tertiary,False,True,135.224,,,"LINESTRING (8.7751264 -0.7180106, 8.775505 -0.7180826, 8.775687 -0.7181172, 8.7760867 -0.7181514, 8.776331 -0.718145)",,
247844403,,tertiary,True,False,41.023,,1,"LINESTRING (8.7781752 -0.7178028, 8.7778105 -0.7178587)",,
"[248853696, 588258244, 588258245]",Boulevard du Gouverneur Pelieu,tertiary,False,True,208.77700000000004,,2,"LINESTRING (8.7781752 -0.7178028, 8.779161 -0.7173284, 8.7792363 -0.7172969, 8.7793563 -0.7172358, 8.7796454 -0.7170962, 8.7798155 -0.7170115, 8.7798667 -0.716988)",yes,
247980249,Carrefour Leon Mba,tertiary,True,False,5.197,,2,"LINESTRING (8.7778133 -0.718148, 8.7778555 -0.7181279)",,roundabout
590002560,,tertiary,True,False,10.221,,,"LINESTRING (8.7778133 -0.718148, 8.7778677 -0.7182221)",,
247980250,,tertiary,True,False,20.963,,1,"LINESTRING (8.7774403 -0.7180172, 8.7776265 -0.7180468)",,
