osmid,oneway,lanes,name,highway,reversed,length,geometry,junction,maxspeed
1193699890,True,1,Carter Rey Boulevard,primary,False,101.542,"LINESTRING (-63.0537877 18.2107898, -63.0537756 18.2114204, -63.0537681 18.2117028)",,
1193699885,True,,Carter Rey Boulevard,primary,False,8.565,"LINESTRING (-63.0537681 18.2117028, -63.0537848 18.2117229, -63.0537942 18.211747, -63.0537953 18.2117727)",circular,
360624359,False,2,Carter Rey Boulevard,primary,False,125.225,"LINESTRING (-63.0529431 18.2142547, -63.0524236 18.215267)",,
45194765,False,,Landsome Road,residential,False,151.9,"LINESTRING (-63.0529431 18.2142547, -63.0541654 18.21487, -63.0542138 18.2148944)",,
360624359,False,2,Carter Rey Boulevard,primary,True,137.03,"LINESTRING (-63.0529431 18.2142547, -63.0530906 18.2138503, -63.0532957 18.2130699)",,
24759237,True,,The Valley Road,primary,False,25.487,"LINESTRING (-63.0524236 18.215267, -63.0523846 18.2154932)",,
360624359,False,2,Carter Rey Boulevard,primary,True,125.225,"LINESTRING (-63.0524236 18.215267, -63.0529431 18.2142547)",,
24759244,True,,Queen Elizabeth Avenue,primary,False,25.069,"LINESTRING (-63.052332 18.2156582, -63.0521761 18.2158282)",,
24759238,True,,Valley Roundabout,primary,False,16.470000000000002,"LINESTRING (-63.052332 18.2156582, -63.0522936 18.215665, -63.0522552 18.2156593, -63.0522209 18.2156415, -63.052195 18.2156139)",roundabout,
24759269,True,,Albert Lake Drive,primary,False,25.989,"LINESTRING (-63.0521813 18.2155836, -63.0519742 18.2154574)",,
24759238,True,,Valley Roundabout,primary,False,13.516,"LINESTRING (-63.0521813 18.2155836, -63.0521791 18.2155403, -63.0521925 18.2155034, -63.0522189 18.2154733)",roundabout,
24759239,True,,The Valley Road,primary,False,27.406,"LINESTRING (-63.0522547 18.2154541, -63.0524236 18.215267)",,
24759238,True,,Valley Roundabout,primary,False,15.356000000000002,"LINESTRING (-63.0522547 18.2154541, -63.0522905 18.2154482, -63.0523265 18.2154532, -63.0523589 18.2154688, -63.0523846 18.2154932)",roundabout,
