osmid,oneway,ref,highway,junction,reversed,length,geometry
180763804,True,RN 6,primary,roundabout,False,11.341,"LINESTRING (15.8692806 4.9414709, 15.8692979 4.9414897, 15.8693078 4.9415132, 15.8693089 4.9415387, 15.8693012 4.941563)"
1199147453,False,,secondary,,False,88.132,"LINESTRING (15.8692806 4.9414709, 15.8693139 4.9413932, 15.8693622 4.941281, 15.8693956 4.9411474, 15.8694641 4.9407786, 15.8694877 4.9407092)"
180763808,False,RN 6,primary,,False,152.789,"LINESTRING (15.8693012 4.941563, 15.8701761 4.9426252)"
862727501,True,RN 6,primary,roundabout,False,20.854,"LINESTRING (15.8693012 4.941563, 15.8692931 4.9415755, 15.8692737 4.9415921, 15.8692498 4.9416012, 15.8692242 4.9416016, 15.8692001 4.9415933, 15.8691802 4.9415773, 15.8691693 4.9415606, 15.8691626 4.9415361)"
180763817,False,,residential,,True,36.769,"LINESTRING (15.8686139 4.9405474, 15.8682826 4.9405274)"
180763817,False,,residential,,False,98.727,"LINESTRING (15.8686139 4.9405474, 15.868925 4.9405888, 15.8692268 4.9406302, 15.8694877 4.9407092)"
275914728,False,,residential,,False,138.507,"LINESTRING (15.8686139 4.9405474, 15.8686956 4.9401582, 15.8686661 4.9400138, 15.8685213 4.9395302, 15.8685158 4.9393343)"
180763817,False,,residential,,False,36.769,"LINESTRING (15.8682826 4.9405274, 15.8686139 4.9405474)"
180763817,False,,residential,,True,24.777,"LINESTRING (15.8682826 4.9405274, 15.86806 4.9405058)"
180763822,False,,residential,,False,146.44600000000003,"LINESTRING (15.8682826 4.9405274, 15.8683242 4.9405673, 15.8684422 4.9407185, 15.8686233 4.9409256, 15.8688298 4.9411755, 15.8690055 4.9413458, 15.8691959 4.9414675)"
260645190,False,,residential,,False,67.982,"LINESTRING (15.8695974 4.9388152, 15.8696497 4.9384885, 15.8697007 4.9382126)"
260645190,False,,residential,,True,59.635000000000005,"LINESTRING (15.8695974 4.9388152, 15.8695391 4.9390644, 15.8695285 4.9391379, 15.869515 4.9392421, 15.8694994 4.939342)"
275542990,False,,residential,,True,346.992,"LINESTRING (15.8695974 4.9388152, 15.8700661 4.9388466, 15.8715246 4.9390203, 15.8715957 4.939029, 15.8722441 4.9390891, 15.8727128 4.9391326)"
180763804,True,RN 6,primary,roundabout,False,8.861,"LINESTRING (15.8691626 4.9415361, 15.8691646 4.9415106, 15.8691772 4.9414848, 15.8691959 4.9414675)"
180763811,False,RN 6,primary,,False,92.384,"LINESTRING (15.8691626 4.9415361, 15.8686085 4.9416229, 15.8683388 4.9416652)"
180763823,False,,unclassified,,True,234.80599999999998,"LINESTRING (15.8719537 4.9413084, 15.8718746 4.9412817, 15.871693 4.9412194, 15.871457 4.9411606, 15.8707863 4.9410058, 15.8703049 4.9409069, 15.8698945 4.9408147)"
1199147453,False,,secondary,,True,9.738,"LINESTRING (15.8695552 4.9406531, 15.8694877 4.9407092)"
260645190,False,,residential,,False,146.093,"LINESTRING (15.8695552 4.9406531, 15.8695419 4.9401667, 15.8694909 4.9396403, 15.8694994 4.939342)"
180763804,True,RN 6,primary,roundabout,False,9.96,"LINESTRING (15.8691959 4.9414675, 15.8692195 4.9414576, 15.8692451 4.9414564, 15.8692695 4.9414639, 15.8692806 4.9414709)"
