osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,bridge,access,junction
6250239,False,,Cami Xalets del Trillar,residential,,False,196.13800000000003,"LINESTRING (1.4946717 42.4690968, 1.4948897 42.4691595, 1.4950323 42.4691671, 1.495152 42.4691424, 1.4952281 42.4690796, 1.4952946 42.4689827, 1.4953897 42.4688553, 1.4954638 42.4687944, 1.4955456 42.4687887, 1.4956311 42.4688325, 1.495692 42.4688895, 1.49573 42.4689979, 1.4958156 42.4692659, 1.4959049 42.4694979, 1.4960115 42.4696084)",,,,
6249800,False,2,,secondary,,False,1132.0099999999998,"LINESTRING (1.4960115 42.4696084, 1.4960982 42.469396, 1.4960896 42.4691228, 1.4960635 42.4688236, 1.4960505 42.4685244, 1.4960419 42.4683163, 1.495998 42.468024, 1.4959286 42.4678464, 1.4957841 42.4676222, 1.4956653 42.4674939, 1.4955351 42.4672933, 1.4954056 42.4671446, 1.495336 42.4670596, 1.4952912 42.4669934, 1.4952818 42.466962, 1.4952944 42.4669346, 1.4953358 42.4669129, 1.4953754 42.4669111, 1.4954304 42.4669351, 1.4954758 42.4669854, 1.4955655 42.4670916, 1.4956716 42.4672144, 1.4958079 42.467338, 1.4959258 42.4674163, 1.4960472 42.4674915, 1.4962034 42.4675815, 1.4963173 42.4676742, 1.4963826 42.4676945, 1.4964288 42.4676984, 1.4964666 42.4676647, 1.4964649 42.467633, 1.4964428 42.4675986, 1.4964095 42.4675594, 1.4963245 42.4675198, 1.4962405 42.4674689, 1.4961312 42.4673983, 1.4960171 42.4673035, 1.4959256 42.4671977, 1.495867 42.467088, 1.4958179 42.4669674, 1.4958101 42.4669132, 1.4958391 42.4668555, 1.4959078 42.4668388, 1.4959607 42.4668505, 1.4959919 42.4668856, 1.4960076 42.4669922, 1.4960304 42.4670795, 1.496066 42.4671396, 1.4961655 42.4672136, 1.4964221 42.4673343, 1.4965114 42.4673734, 1.4965596 42.4673969, 1.4966155 42.4674312, 1.4967338 42.4674918, 1.4968633 42.4675792, 1.4969792 42.4676914, 1.4970617 42.4677826, 1.497151 42.4678944, 1.4972343 42.4679083, 1.4972563 42.467845, 1.4972472 42.4677661, 1.4971629 42.4676895, 1.4971104 42.4676242, 1.4970456 42.4675497, 1.497006 42.4674502, 1.4970378 42.4673821, 1.4971733 42.4674012, 1.4972531 42.4674437, 1.4973169 42.4675009, 1.4973922 42.4675644, 1.4974507 42.467624, 1.497508 42.4676914, 1.4975454 42.4677441, 1.4975755 42.4678243, 1.4976093 42.4678924, 1.497604 42.4679996, 1.4975391 42.4681827, 1.497523 42.4684022, 1.4975352 42.4685712, 1.4975751 42.4687335, 1.497569 42.4689033, 1.4975615 42.4690885, 1.497605 42.4692436, 1.4977109 42.4693755, 1.4978169 42.4694408, 1.4979555 42.4695279, 1.4980593 42.4696124, 1.4981135 42.4697145, 1.4981135 42.4698551, 1.4981205 42.4700063)",CS-120,,,
6249800,False,2,,secondary,,True,218.64200000000002,"LINESTRING (1.4960115 42.4696084, 1.4959421 42.4698079, 1.4957881 42.4700216, 1.495595 42.4701525, 1.4952937 42.4702392, 1.4950793 42.4702675, 1.4948742 42.4703252, 1.494584 42.4703476, 1.4943882 42.4702728, 1.494241 42.470126, 1.4942522 42.4700919, 1.4942804 42.4700055, 1.4943437 42.4699414)",CS-120,,,
6250239,False,,Cami Xalets del Trillar,residential,,True,196.138,"LINESTRING (1.4960115 42.4696084, 1.4959049 42.4694979, 1.4958156 42.4692659, 1.49573 42.4689979, 1.495692 42.4688895, 1.4956311 42.4688325, 1.4955456 42.4687887, 1.4954638 42.4687944, 1.4953897 42.4688553, 1.4952946 42.4689827, 1.4952281 42.4690796, 1.495152 42.4691424, 1.4950323 42.4691671, 1.4948897 42.4691595, 1.4946717 42.4690968)",,,,
6249800,False,2,,secondary,,False,683.14,"LINESTRING (1.4981205 42.4700063, 1.4981416 42.4701821, 1.4981979 42.470372, 1.4982999 42.4705443, 1.4984651 42.4707412, 1.4986444 42.4708783, 1.4987745 42.4709908, 1.4988449 42.4711314, 1.4989117 42.4711877, 1.498975 42.4711842, 1.4990242 42.4711631, 1.4990382 42.4711139, 1.4990347 42.4710013, 1.4990101 42.4708396, 1.4989609 42.470597, 1.4989081 42.4704282, 1.4988871 42.4702313, 1.4988624 42.4700309, 1.498873 42.4698797, 1.4988871 42.4697285, 1.4988055 42.4695752, 1.4987135 42.4694186, 1.4986427 42.4693089, 1.4985861 42.4692358, 1.4986073 42.4691679, 1.4986994 42.4691627, 1.4987914 42.4692202, 1.4988976 42.4693246, 1.4992161 42.4697736, 1.4993293 42.4699198, 1.4994638 42.4700451, 1.4996974 42.4701495, 1.4999517 42.4702506, 1.5000808 42.4703753, 1.5002528 42.4705688, 1.5004721 42.4708527, 1.5006097 42.4710462, 1.500689 42.4712102)",CS-120,,,
6249800,False,2,,secondary,,True,1132.0100000000002,"LINESTRING (1.4981205 42.4700063, 1.4981135 42.4698551, 1.4981135 42.4697145, 1.4980593 42.4696124, 1.4979555 42.4695279, 1.4978169 42.4694408, 1.4977109 42.4693755, 1.497605 42.4692436, 1.4975615 42.4690885, 1.497569 42.4689033, 1.4975751 42.4687335, 1.4975352 42.4685712, 1.497523 42.4684022, 1.4975391 42.4681827, 1.497604 42.4679996, 1.4976093 42.4678924, 1.4975755 42.4678243, 1.4975454 42.4677441, 1.497508 42.4676914, 1.4974507 42.467624, 1.4973922 42.4675644, 1.4973169 42.4675009, 1.4972531 42.4674437, 1.4971733 42.4674012, 1.4970378 42.4673821, 1.497006 42.4674502, 1.4970456 42.4675497, 1.4971104 42.4676242, 1.4971629 42.4676895, 1.4972472 42.4677661, 1.4972563 42.467845, 1.4972343 42.4679083, 1.497151 42.4678944, 1.4970617 42.4677826, 1.4969792 42.4676914, 1.4968633 42.4675792, 1.4967338 42.4674918, 1.4966155 42.4674312, 1.4965596 42.4673969, 1.4965114 42.4673734, 1.4964221 42.4673343, 1.4961655 42.4672136, 1.496066 42.4671396, 1.4960304 42.4670795, 1.4960076 42.4669922, 1.4959919 42.4668856, 1.4959607 42.4668505, 1.4959078 42.4668388, 1.4958391 42.4668555, 1.4958101 42.4669132, 1.4958179 42.4669674, 1.495867 42.467088, 1.4959256 42.4671977, 1.4960171 42.4673035, 1.4961312 42.4673983, 1.4962405 42.4674689, 1.4963245 42.4675198, 1.4964095 42.4675594, 1.4964428 42.4675986, 1.4964649 42.467633, 1.4964666 42.4676647, 1.4964288 42.4676984, 1.4963826 42.4676945, 1.4963173 42.4676742, 1.4962034 42.4675815, 1.4960472 42.4674915, 1.4959258 42.4674163, 1.4958079 42.467338, 1.4956716 42.4672144, 1.4955655 42.4670916, 1.4954758 42.4669854, 1.4954304 42.4669351, 1.4953754 42.4669111, 1.4953358 42.4669129, 1.4952944 42.4669346, 1.4952818 42.466962, 1.4952912 42.4669934, 1.495336 42.4670596, 1.4954056 42.4671446, 1.4955351 42.4672933, 1.4956653 42.4674939, 1.4957841 42.4676222, 1.4959286 42.4678464, 1.495998 42.468024, 1.4960419 42.4683163, 1.4960505 42.4685244, 1.4960635 42.4688236, 1.4960896 42.4691228, 1.4960982 42.469396, 1.4960115 42.4696084)",CS-120,,,
6249802,False,,Urbanización les Caubelles,residential,,True,87.91900000000001,"LINESTRING (1.4981205 42.4700063, 1.4980289 42.4701723, 1.497958 42.4703529, 1.497912 42.4704875, 1.4978978 42.4706043, 1.4978978 42.4706787, 1.4978403 42.4707614)",,,,
6249800,False,2,,secondary,,True,683.14,"LINESTRING (1.500689 42.4712102, 1.5006097 42.4710462, 1.5004721 42.4708527, 1.5002528 42.4705688, 1.5000808 42.4703753, 1.4999517 42.4702506, 1.4996974 42.4701495, 1.4994638 42.4700451, 1.4993293 42.4699198, 1.4992161 42.4697736, 1.4988976 42.4693246, 1.4987914 42.4692202, 1.4986994 42.4691627, 1.4986073 42.4691679, 1.4985861 42.4692358, 1.4986427 42.4693089, 1.4987135 42.4694186, 1.4988055 42.4695752, 1.4988871 42.4697285, 1.498873 42.4698797, 1.4988624 42.4700309, 1.4988871 42.4702313, 1.4989081 42.4704282, 1.4989609 42.470597, 1.4990101 42.4708396, 1.4990347 42.4710013, 1.4990382 42.4711139, 1.4990242 42.4711631, 1.498975 42.4711842, 1.4989117 42.4711877, 1.4988449 42.4711314, 1.4987745 42.4709908, 1.4986444 42.4708783, 1.4984651 42.4707412, 1.4982999 42.4705443, 1.4981979 42.470372, 1.4981416 42.4701821, 1.4981205 42.4700063)",CS-120,,,
6249802,False,,Urbanización les Caubelles,residential,,False,377.079,"LINESTRING (1.496807 42.4699396, 1.4966789 42.4701038, 1.4965903 42.4702716, 1.496547 42.4703638, 1.4965249 42.4704708, 1.4965138 42.470622, 1.4965359 42.4707364, 1.4966355 42.4707733, 1.4966945 42.4707438, 1.4967904 42.4706479, 1.4968532 42.4704966, 1.4969749 42.4703048, 1.4971261 42.4701462, 1.4973216 42.4699433, 1.4974434 42.4698031, 1.4974913 42.4697441, 1.4975577 42.4697441, 1.4976094 42.4697662, 1.4976352 42.4698326, 1.4976057 42.4699249, 1.4975098 42.4701167, 1.4974581 42.4702679, 1.4974323 42.470397, 1.4974581 42.4705151, 1.4975467 42.4705888, 1.4977243 42.4707212, 1.4977916 42.470746, 1.4978403 42.4707614)",,,,
6249803,False,,Urbanización les Caubelles,residential,,False,60.931,"LINESTRING (1.4983404 42.4711666, 1.4978403 42.4707614)",,,,
6249803,False,,Urbanización les Caubelles,residential,,True,60.931,"LINESTRING (1.4978403 42.4707614, 1.4983404 42.4711666)",,,,
6249802,False,,Urbanización les Caubelles,residential,,False,87.919,"LINESTRING (1.4978403 42.4707614, 1.4978978 42.4706787, 1.4978978 42.4706043, 1.497912 42.4704875, 1.497958 42.4703529, 1.4980289 42.4701723, 1.4981205 42.4700063)",,,,
6249802,False,,Urbanización les Caubelles,residential,,True,377.07899999999995,"LINESTRING (1.4978403 42.4707614, 1.4977916 42.470746, 1.4977243 42.4707212, 1.4975467 42.4705888, 1.4974581 42.4705151, 1.4974323 42.470397, 1.4974581 42.4702679, 1.4975098 42.4701167, 1.4976057 42.4699249, 1.4976352 42.4698326, 1.4976094 42.4697662, 1.4975577 42.4697441, 1.4974913 42.4697441, 1.4974434 42.4698031, 1.4973216 42.4699433, 1.4971261 42.4701462, 1.4969749 42.4703048, 1.4968532 42.4704966, 1.4967904 42.4706479, 1.4966945 42.4707438, 1.4966355 42.4707733, 1.4965359 42.4707364, 1.4965138 42.470622, 1.4965249 42.4704708, 1.496547 42.4703638, 1.4965903 42.4702716, 1.4966789 42.4701038, 1.496807 42.4699396)",,,,
6249800,False,2,,secondary,,False,218.642,"LINESTRING (1.4943437 42.4699414, 1.4942804 42.4700055, 1.4942522 42.4700919, 1.494241 42.470126, 1.4943882 42.4702728, 1.494584 42.4703476, 1.4948742 42.4703252, 1.4950793 42.4702675, 1.4952937 42.4702392, 1.495595 42.4701525, 1.4957881 42.4700216, 1.4959421 42.4698079, 1.4960115 42.4696084)",CS-120,,,
6249800,False,2,,secondary,,True,99.91299999999998,"LINESTRING (1.4943437 42.4699414, 1.4944419 42.4698252, 1.4945372 42.4696605, 1.4945979 42.4695, 1.4946023 42.4693179, 1.494611 42.4691705, 1.4946717 42.4690968)",CS-120,,,
6250238,False,,Urbanización Camp Beneit,residential,,False,115.11200000000001,"LINESTRING (1.4943437 42.4699414, 1.4946435 42.4699301, 1.4950009 42.4698994, 1.4951282 42.4698894, 1.4951936 42.4698441, 1.4952187 42.4697736, 1.4952187 42.469668, 1.4952187 42.4694587)",,,,
6250238,False,,Urbanización Camp Beneit,residential,,True,115.11200000000001,"LINESTRING (1.4952187 42.4694587, 1.4952187 42.469668, 1.4952187 42.4697736, 1.4951936 42.4698441, 1.4951282 42.4698894, 1.4950009 42.4698994, 1.4946435 42.4699301, 1.4943437 42.4699414)",,,,
6250280,False,,Carrer Francesc Escudé,residential,,False,166.602,"LINESTRING (1.4935143 42.4692472, 1.4937529 42.4692598, 1.4938952 42.4692179, 1.4941421 42.4690798, 1.4945397 42.4688705, 1.4947615 42.4687449, 1.4948411 42.4686612, 1.4948704 42.4685273, 1.4948704 42.4683934, 1.4948704 42.4683515)",,,,
6249800,False,2,,secondary,,False,100.75099999999999,"LINESTRING (1.4948704 42.4683515, 1.4949708 42.468442, 1.4950576 42.4686241, 1.4950576 42.4687846, 1.4949795 42.468919, 1.4948104 42.4690317, 1.4946717 42.4690968)",CS-120,,,
6249800,False,2,,secondary,,True,167.79300000000003,"LINESTRING (1.4948704 42.4683515, 1.4947974 42.4682773, 1.494611 42.4680735, 1.4943334 42.4678046, 1.4940941 42.4674598, 1.4940386 42.4673797, 1.4938172 42.4671362, 1.4937589 42.4670902)",CS-120,,,
6250280,False,,Carrer Francesc Escudé,residential,,True,166.602,"LINESTRING (1.4948704 42.4683515, 1.4948704 42.4683934, 1.4948704 42.4685273, 1.4948411 42.4686612, 1.4947615 42.4687449, 1.4945397 42.4688705, 1.4941421 42.4690798, 1.4938952 42.4692179, 1.4937529 42.4692598, 1.4935143 42.4692472)",,,,
194526983,True,,Carrer Carvajal de Hué,residential,,False,70.273,"LINESTRING (1.4932884 42.4681469, 1.4940603 42.4678727)",,,,
194526984,False,,Carrer Bonaventura Riera,residential,,False,49.726,"LINESTRING (1.4932884 42.4681469, 1.4930832 42.4682107, 1.4927693 42.4682844, 1.4927444 42.4682921, 1.4927194 42.4682999)",,,,
762977998,True,1,Avinguda Verge de Canòlich,residential,30,False,27.027,"LINESTRING (1.4932884 42.4681469, 1.4932983 42.4682102, 1.4932931 42.4683895)",,,,
194526982,True,,Carrer de Lòria,residential,,False,109.554,"LINESTRING (1.4940603 42.4678727, 1.4939656 42.4677141, 1.4938472 42.4675462, 1.4935771 42.4676229, 1.4932929 42.4677067, 1.4930668 42.467783)",,,,
762977998,True,1,Avinguda Verge de Canòlich,residential,30,False,44.359,"LINESTRING (1.4930668 42.467783, 1.4932884 42.4681469)",,,,
194531487,False,2,Carrer Camp de Perot,residential,,True,174.089,"LINESTRING (1.4918744 42.4629225, 1.4917063 42.4631116, 1.4915641 42.4633391, 1.4916204 42.4633906, 1.4919906 42.4635963, 1.4924627 42.464002, 1.4924703 42.4641481)",,,,
127071194,True,,Plaça Major,residential,30,False,22.703,"LINESTRING (1.490916 42.4635246, 1.4908289 42.4637184)",,,,
698613745,True,1,,living_street,,False,42.02,"LINESTRING (1.490916 42.4635246, 1.4912849 42.4636758, 1.4913139 42.4636971, 1.4913376 42.463729)",,,,
"[6267429, 6247278]",True,1,carrer de les Escoles,residential,30,False,12.981000000000002,"LINESTRING (1.4924703 42.4641481, 1.4923883 42.4641402, 1.4923163 42.4641571)",,,,
194531487,False,2,Carrer Camp de Perot,residential,,False,174.08900000000003,"LINESTRING (1.4924703 42.4641481, 1.4924627 42.464002, 1.4919906 42.4635963, 1.4916204 42.4633906, 1.4915641 42.4633391, 1.4917063 42.4631116, 1.4918744 42.4629225)",,,,
6267429,True,1,carrer de les Escoles,residential,30,False,117.54,"LINESTRING (1.4923163 42.4641571, 1.4922101 42.4642118, 1.4921097 42.4642661, 1.4920568 42.4643592, 1.4920939 42.464586, 1.4921215 42.4647282, 1.4921018 42.4648072, 1.4920346 42.4648783, 1.4919629 42.4648894, 1.4918181 42.4648954, 1.4917725 42.4648954, 1.4917251 42.4648951)",,,,
194531486,True,1,Carrer Mossèn Enric Marfany,living_street,,False,99.078,"LINESTRING (1.4923163 42.4641571, 1.4922718 42.4640914, 1.492065 42.4639174, 1.4918162 42.4637922, 1.4915071 42.4637215, 1.4913376 42.463729)",,,,
127071193,False,2,Av. Rocafort,secondary,60,False,258.13000000000005,"LINESTRING (1.492708 42.4689195, 1.4927235 42.4691989, 1.4927997 42.4697746, 1.4930524 42.4701622, 1.4931454 42.4705609, 1.4932272 42.4710939, 1.4932387 42.4711858)",CG-1,,yes,
127071193,False,2,Av. Rocafort,secondary,60,True,59.699000000000005,"LINESTRING (1.492708 42.4689195, 1.492665 42.4686839, 1.492653 42.4684053, 1.4926521 42.4683849)",CG-1,,yes,
194534489,True,,Baixador del Moli,residential,,False,52.049,"LINESTRING (1.4933086 42.4687684, 1.492708 42.4689195)",,,,
762977998,True,1,Avinguda Verge de Canòlich,residential,30,False,42.151,"LINESTRING (1.4932931 42.4683895, 1.4933086 42.4687684)",,,,
194534490,True,,Carrer de Lòria,residential,,False,99.29899999999999,"LINESTRING (1.4932931 42.4683895, 1.4936849 42.4683807, 1.4940604 42.4680285, 1.4940603 42.4678727)",,,,
194543126,True,,,living_street,,False,123.473,"LINESTRING (1.4913376 42.463729, 1.4913555 42.4638529, 1.4914229 42.4639834, 1.4915612 42.464221, 1.4916103 42.4643605, 1.4916844 42.4646404, 1.4917155 42.464797)",,,,
296669680,True,,,residential,,False,109.029,"LINESTRING (1.4917251 42.4648951, 1.4917276 42.4649817, 1.4917454 42.4653944, 1.491789 42.4656917, 1.4917887 42.4658169, 1.491744 42.4658631)",,,,
194544120,False,,Urbanización Costa de Nagol,residential,,True,169.509,"LINESTRING (1.4944917 42.4671572, 1.4943543 42.4669039, 1.4943585 42.4668003, 1.4944098 42.4666826, 1.4945283 42.4665274, 1.4947358 42.4662985, 1.4949531 42.4660809, 1.494937 42.4658533, 1.494903 42.4657851)",,,,
127071195,True,1,Avinguda Verge de Canòlich,residential,30,False,95.365,"LINESTRING (1.491744 42.4658631, 1.4918223 42.4659532, 1.4923006 42.466486, 1.4923663 42.4665865)",,,,
127071195,True,1,Avinguda Verge de Canòlich,residential,30,False,124.474,"LINESTRING (1.4909918 42.4648999, 1.4910007 42.4649248, 1.4910201 42.4649734, 1.4910545 42.465066, 1.491155 42.4652176, 1.4912262 42.4652968, 1.4916053 42.4657009, 1.491744 42.4658631)",,,,
153793579,True,,carrer Casa Comuna,residential,,False,60.457,"LINESTRING (1.4909918 42.4648999, 1.4910458 42.4648912, 1.4916383 42.4648079, 1.4917155 42.464797)",,,,
338806143,True,2,,primary,,False,6.616,"LINESTRING (1.492034 42.466895, 1.4920466 42.4669125, 1.4920545 42.4669315, 1.4920573 42.4669512)",,,,roundabout
338806143,True,2,,primary,,False,18.346000000000004,"LINESTRING (1.4920564 42.4669602, 1.4920555 42.4669688, 1.4920497 42.466986, 1.4920399 42.4670021, 1.4920267 42.4670168, 1.4920102 42.4670296, 1.491991 42.4670402, 1.4919696 42.4670482, 1.4919468 42.4670534, 1.491923 42.4670557, 1.4919027 42.467055)",,,,roundabout
547792159,True,2,avinguda Rocafort,secondary,60,False,29.046,"LINESTRING (1.4920564 42.4669602, 1.4920737 42.4670865, 1.4920784 42.4671218, 1.4920844 42.4671672, 1.4920932 42.46722)",CG-1,,yes,
369536422,True,1,Carrer Francesc Carat,primary,,False,14.451,"LINESTRING (1.4917603 42.466468, 1.4918693 42.4665701)",CG-1,,,
530391728,True,2,,secondary,,False,8.731,"LINESTRING (1.4918892 42.4668506, 1.4919893 42.4668239)",CS-120,,,
338806143,True,2,,primary,,False,13.611,"LINESTRING (1.4918892 42.4668506, 1.4919223 42.4668487, 1.4919551 42.4668525, 1.4919857 42.4668619, 1.4920125 42.4668763, 1.492034 42.466895)",,,,roundabout
194544120,False,,Urbanización Costa de Nagol,residential,,False,169.509,"LINESTRING (1.494903 42.4657851, 1.494937 42.4658533, 1.4949531 42.4660809, 1.4947358 42.4662985, 1.4945283 42.4665274, 1.4944098 42.4666826, 1.4943585 42.4668003, 1.4943543 42.4669039, 1.4944917 42.4671572)",,,,
"[194544120, 424062029, 424062030]",False,,Urbanización Costa de Nagol,residential,,True,23.749000000000002,"LINESTRING (1.494903 42.4657851, 1.4948774 42.4657338, 1.4948065 42.4656804, 1.4947199 42.4656256)",,yes,,
424710127,False,,Urbanización Costa de Nagol,residential,,False,70.087,"LINESTRING (1.494903 42.4657851, 1.494728 42.465872, 1.4945584 42.4659793, 1.4943324 42.4662405)",,,,
424710127,False,,Urbanización Costa de Nagol,residential,,True,70.087,"LINESTRING (1.4943324 42.4662405, 1.4945584 42.4659793, 1.494728 42.465872, 1.494903 42.4657851)",,,,
"[656711332, 369536420]",True,1,Carrer Francesc Carat,primary,,False,55.76400000000001,"LINESTRING (1.4915504 42.4670635, 1.4915889 42.4670004, 1.4916379 42.4669454, 1.4917178 42.4668677, 1.4917637 42.4668172, 1.4918063 42.4667663, 1.4918277 42.4667216, 1.4918359 42.4666807, 1.4918365 42.4666211)",CG-1,yes,,
"[984719580, 984719581]",True,1,Carrer Francesc Carat,primary,40,False,33.053,"LINESTRING (1.4915504 42.4670635, 1.4916047 42.4670094, 1.4916687 42.4669479, 1.491725 42.4669054, 1.4917806 42.4668768, 1.491798 42.4668722, 1.4918065 42.46687, 1.491837 42.466867)",CG-1,yes,,
127071195,True,1,Avinguda Verge de Canòlich,residential,30,False,112.925,"LINESTRING (1.4907721 42.4639, 1.4907671 42.4639781, 1.490773 42.4640433, 1.4908938 42.4645036, 1.4909458 42.4647581, 1.4909808 42.464865, 1.4909918 42.4648999)",,,,
194526984,False,,Carrer Bonaventura Riera,residential,,True,49.726,"LINESTRING (1.4927194 42.4682999, 1.4927444 42.4682921, 1.4927693 42.4682844, 1.4930832 42.4682107, 1.4932884 42.4681469)",,,,
547792160,True,1,,secondary,,False,12.642,"LINESTRING (1.4927194 42.4682999, 1.4927256 42.4683182, 1.492724 42.4683372, 1.4927146 42.4683548, 1.4926984 42.4683695, 1.4926769 42.4683799, 1.4926521 42.4683849)",,,,roundabout
127071193,False,2,Av. Rocafort,secondary,60,False,59.699,"LINESTRING (1.4926521 42.4683849, 1.492653 42.4684053, 1.492665 42.4686839, 1.492708 42.4689195)",CG-1,,yes,
547792160,True,1,,secondary,,False,21.399,"LINESTRING (1.4926521 42.4683849, 1.4926232 42.4683836, 1.4925966 42.4683751, 1.4925756 42.4683603, 1.4925627 42.4683412, 1.4925595 42.4683199, 1.4925664 42.4682991, 1.4925825 42.4682814, 1.4926058 42.4682687, 1.4926337 42.4682628)",,,,roundabout
547792160,True,1,,secondary,,False,8.695,"LINESTRING (1.4926337 42.4682628, 1.4926601 42.4682638, 1.4926848 42.4682709, 1.4927053 42.4682833, 1.4927194 42.4682999)",,,,roundabout
