osmid,highway,oneway,reversed,length,geometry,ref
111508623,tertiary,False,False,215.21800000000002,"LINESTRING (129.1941788 40.6756508, 129.1940003 40.6751574, 129.1939082 40.6746028, 129.1939427 40.6740352, 129.1939805 40.6737399)",
111508623,tertiary,False,True,65.664,"LINESTRING (129.1941788 40.6756508, 129.1943688 40.675987, 129.1945191 40.6761807)",
111508618,unclassified,False,True,77.018,"LINESTRING (129.1945191 40.6761807, 129.1936146 40.6760849)",
111508623,tertiary,False,True,48.685,"LINESTRING (129.1945191 40.6761807, 129.194812 40.676558)",
111508623,tertiary,False,False,65.664,"LINESTRING (129.1945191 40.6761807, 129.1943688 40.675987, 129.1941788 40.6756508)",
111508623,tertiary,False,False,90.76400000000001,"LINESTRING (129.1971669 40.6783449, 129.1968675 40.6781222, 129.1963856 40.6777836)",
111508626,unclassified,False,False,330.959,"LINESTRING (129.1971669 40.6783449, 129.1972352 40.6782168, 129.1972273 40.6778666, 129.1971733 40.6754647, 129.1971404 40.6753827)",
114076398,residential,False,False,70.977,"LINESTRING (129.1971669 40.6783449, 129.1970282 40.6783719, 129.1963305 40.6783468)",
111508623,tertiary,False,True,215.218,"LINESTRING (129.1939805 40.6737399, 129.1939427 40.6740352, 129.1939082 40.6746028, 129.1940003 40.6751574, 129.1941788 40.6756508)",
227021969,tertiary,False,False,96.76499999999999,"LINESTRING (129.1939805 40.6737399, 129.1941085 40.6737617, 129.1950982 40.6739366)",
227021969,tertiary,False,True,146.496,"LINESTRING (129.19679 40.6742355, 129.1950982 40.6739366)",
111508626,unclassified,False,True,134.871,"LINESTRING (129.19679 40.6742355, 129.1967142 40.6743204, 129.1971404 40.6753827)",
227021969,tertiary,False,False,275.358,"LINESTRING (129.19679 40.6742355, 129.1987936 40.6737995, 129.1996867 40.6736052, 129.1999286 40.6735529)",
114510641,residential,False,True,199.006,"LINESTRING (129.1999286 40.6735529, 129.2021837 40.6730259)",
85511099,trunk,False,False,127.908,"LINESTRING (129.1999286 40.6735529, 129.1999569 40.6736266, 129.1999818 40.6736922, 129.2002985 40.6745274, 129.2003482 40.6746583)",AH6
85511099,trunk,False,True,339.211,"LINESTRING (129.1999286 40.6735529, 129.1988577 40.6707611, 129.1988528 40.6706181)",AH6
227021969,tertiary,False,True,275.35799999999995,"LINESTRING (129.1999286 40.6735529, 129.1996867 40.6736052, 129.1987936 40.6737995, 129.19679 40.6742355)",
111508618,unclassified,False,False,77.018,"LINESTRING (129.1936146 40.6760849, 129.1945191 40.6761807)",
114076370,residential,False,False,15.605,"LINESTRING (129.1957925 40.6775237, 129.195816 40.6773845)",
