osmid,oneway,lanes,highway,reversed,length,geometry
196389571,False,4,primary,True,29.516,"LINESTRING (126.1641749 37.9112251, 126.1638935 37.9110796)"
1243966094,False,2,primary,False,126.536,"LINESTRING (126.1641749 37.9112251, 126.164542 37.9114075, 126.1649028 37.9115896, 126.1650803 37.9117088, 126.1652832 37.911931)"
111809771,False,,residential,False,48.687,"LINESTRING (126.1615278 37.9075609, 126.1617471 37.9078597, 126.1618013 37.9079418)"
111809771,False,,residential,True,85.065,"LINESTRING (126.1615278 37.9075609, 126.1612824 37.9072768, 126.1611409 37.9071869, 126.1609967 37.9072773, 126.1608418 37.9073286)"
111809786,False,,residential,True,127.40599999999999,"LINESTRING (126.1615278 37.9075609, 126.1623466 37.9071509, 126.1627134 37.9069851, 126.162773 37.9069826)"
111809770,False,,residential,False,21.295,"LINESTRING (126.1630278 37.9088735, 126.1628259 37.9087672)"
196389571,False,4,primary,False,56.255,"LINESTRING (126.1617405 37.9099392, 126.1622749 37.9102188)"
196389571,False,4,primary,True,79.62,"LINESTRING (126.1617405 37.9099392, 126.1609842 37.9095434)"
111809774,False,,residential,True,167.88899999999998,"LINESTRING (126.1617405 37.9099392, 126.1619979 37.909648, 126.162073 37.9096523, 126.1622607 37.9094533, 126.1622983 37.9093729, 126.1623144 37.9092841, 126.1623036 37.9092417, 126.1626577 37.9089328, 126.1628259 37.9087672)"
111809787,False,,residential,False,29.286,"LINESTRING (126.1620891 37.9107654, 126.1621575 37.9108437, 126.162191 37.9108754, 126.1621695 37.9109389, 126.1621134 37.9109813)"
111809781,False,,residential,False,65.083,"LINESTRING (126.1619983 37.9118085, 126.1615548 37.9113393)"
111809766,False,,residential,False,126.16600000000001,"LINESTRING (126.1619983 37.9118085, 126.1622554 37.9115907, 126.1625236 37.911451, 126.1625303 37.9114013, 126.1621134 37.9109813)"
111809766,False,,residential,True,137.83999999999997,"LINESTRING (126.1619983 37.9118085, 126.1618383 37.9119049, 126.1617685 37.9119134, 126.1615043 37.9117938, 126.1613059 37.9117896, 126.1608418 37.9117769, 126.160587 37.9117325, 126.1605162 37.9117299)"
196389571,False,4,primary,False,22.716,"LINESTRING (126.1622749 37.9102188, 126.1624907 37.9103317)"
196389571,False,4,primary,True,56.255,"LINESTRING (126.1622749 37.9102188, 126.1617405 37.9099392)"
111809788,False,,residential,True,278.593,"LINESTRING (126.1622749 37.9102188, 126.1619013 37.910613, 126.1616385 37.9108055, 126.1614359 37.9109209, 126.1609492 37.9110289, 126.1606139 37.9110361, 126.159516 37.9111132)"
111809778,False,4,secondary,True,206.715,"LINESTRING (126.1597784 37.908895, 126.1618013 37.9079418)"
111809778,False,4,secondary,False,135.554,"LINESTRING (126.1597784 37.908895, 126.1593506 37.9094955, 126.1590505 37.9099699)"
196389571,False,4,primary,False,128.044,"LINESTRING (126.1597784 37.908895, 126.1601252 37.9090939, 126.1609842 37.9095434)"
196389571,False,4,primary,True,211.87800000000001,"LINESTRING (126.1597784 37.908895, 126.159372 37.9086035, 126.1579684 37.9076336)"
111809776,False,,tertiary,False,164.251,"LINESTRING (126.163575 37.9091275, 126.1624907 37.9103317)"
111809770,False,,residential,True,21.295,"LINESTRING (126.1628259 37.9087672, 126.1630278 37.9088735)"
111809770,False,,residential,False,94.59,"LINESTRING (126.1628259 37.9087672, 126.1627938 37.9087328, 126.1626644 37.9086994, 126.1625129 37.9086873, 126.1624318 37.9087524, 126.1623412 37.9087804, 126.1618551 37.908629)"
111809774,False,,residential,False,167.88899999999998,"LINESTRING (126.1628259 37.9087672, 126.1626577 37.9089328, 126.1623036 37.9092417, 126.1623144 37.9092841, 126.1622983 37.9093729, 126.1622607 37.9094533, 126.162073 37.9096523, 126.1619979 37.909648, 126.1617405 37.9099392)"
111809774,False,,residential,True,204.606,"LINESTRING (126.1628259 37.9087672, 126.1629233 37.9086109, 126.1630252 37.9084321, 126.1630721 37.9083073, 126.1631687 37.9081761, 126.1633645 37.908066, 126.1636046 37.9079634, 126.1636649 37.9079179, 126.1636206 37.9077803, 126.1634651 37.9075422, 126.163272 37.9072755)"
111809783,False,,residential,False,53.5,"LINESTRING (126.1624592 37.9065711, 126.1625873 37.9067181, 126.1627429 37.9069502, 126.162773 37.9069826)"
111809769,False,,residential,False,13.833,"LINESTRING (126.1598406 37.9114931, 126.1599549 37.9115788)"
111809769,False,,residential,True,51.166,"LINESTRING (126.1598406 37.9114931, 126.1596858 37.9113495, 126.159516 37.9111132)"
111809775,False,,residential,True,65.35,"LINESTRING (126.1598406 37.9114931, 126.159427 37.9116415, 126.1591494 37.9117092)"
111809770,False,,residential,True,29.599,"LINESTRING (126.1615687 37.9084883, 126.1618551 37.908629)"
111809765,False,,tertiary,True,54.533,"LINESTRING (126.1641389 37.9068777, 126.1637789 37.9064779)"
111809778,False,4,secondary,False,49.985,"LINESTRING (126.1641389 37.9068777, 126.1636464 37.9071037)"
111809768,False,,residential,True,42.039,"LINESTRING (126.1597311 37.9107296, 126.1599568 37.9103961)"
111809782,False,,residential,True,64.592,"LINESTRING (126.1597311 37.9107296, 126.1590917 37.9104416)"
111809768,False,,residential,False,46.693,"LINESTRING (126.1597311 37.9107296, 126.1595705 37.9109938, 126.159516 37.9111132)"
111809782,False,,residential,False,64.592,"LINESTRING (126.1590917 37.9104416, 126.1597311 37.9107296)"
111809769,False,,residential,False,41.57,"LINESTRING (126.1601994 37.9117872, 126.1605077 37.9120711)"
111809769,False,,residential,True,31.576,"LINESTRING (126.1601994 37.9117872, 126.1599549 37.9115788)"
111809766,False,,residential,False,28.602,"LINESTRING (126.1601994 37.9117872, 126.1604436 37.9117344, 126.1605162 37.9117299)"
111809776,False,,tertiary,True,164.251,"LINESTRING (126.1624907 37.9103317, 126.163575 37.9091275)"
196389571,False,4,primary,True,22.716,"LINESTRING (126.1624907 37.9103317, 126.1622749 37.9102188)"
196389571,False,4,primary,False,148.542,"LINESTRING (126.1624907 37.9103317, 126.1635724 37.9109166, 126.1638935 37.9110796)"
111809768,False,,residential,False,42.039,"LINESTRING (126.1599568 37.9103961, 126.1597311 37.9107296)"
111809787,False,,residential,False,63.136,"LINESTRING (126.1621134 37.9109813, 126.1615548 37.9113393)"
111809766,False,,residential,True,126.16600000000001,"LINESTRING (126.1621134 37.9109813, 126.1625303 37.9114013, 126.1625236 37.911451, 126.1622554 37.9115907, 126.1619983 37.9118085)"
111809787,False,,residential,True,29.286,"LINESTRING (126.1621134 37.9109813, 126.1621695 37.9109389, 126.162191 37.9108754, 126.1621575 37.9108437, 126.1620891 37.9107654)"
111809771,False,,residential,False,85.065,"LINESTRING (126.1608418 37.9073286, 126.1609967 37.9072773, 126.1611409 37.9071869, 126.1612824 37.9072768, 126.1615278 37.9075609)"
111809765,False,,tertiary,False,54.533,"LINESTRING (126.1637789 37.9064779, 126.1641389 37.9068777)"
