osmid,oneway,name,highway,reversed,length,maxspeed,geometry
197123617,True,Rua São Francisco,residential,False,113.968,,"LINESTRING (-48.6745785 -26.7598328, -48.6755939 -26.7603108)"
326451942,True,Avenida Nereu Ramos,secondary,False,87.25,50,"LINESTRING (-48.6742196 -26.760549, -48.674279 -26.7604365, -48.6745785 -26.7598328)"
136992178,False,Rua Itacolomi,residential,True,116.402,,"LINESTRING (-48.6734909 -26.7618457, -48.6744211 -26.7624829)"
326451942,True,Avenida Nereu Ramos,secondary,False,161.32000000000002,50,"LINESTRING (-48.6734909 -26.7618457, -48.6735479 -26.7617464, -48.6742196 -26.760549)"
331884972,True,Rua Orestes Figueiredo,residential,False,120.281,,"LINESTRING (-48.6730242 -26.7625785, -48.6739831 -26.7632396)"
326451942,True,Avenida Nereu Ramos,secondary,False,93.737,50,"LINESTRING (-48.6730242 -26.7625785, -48.6733883 -26.7620066, -48.6734233 -26.7619518, -48.6734909 -26.7618457)"
326451942,True,Avenida Nereu Ramos,secondary,False,36.858,50,"LINESTRING (-48.6721685 -26.7637688, -48.6723712 -26.7634911)"
331884953,True,Rua Professor José Duarte de Melo,residential,False,51.589,,"LINESTRING (-48.6721685 -26.7637688, -48.6717577 -26.7634847)"
326451942,True,Avenida Nereu Ramos,secondary,False,35.252,50,"LINESTRING (-48.6716874 -26.7644702, -48.6718733 -26.7642001)"
326451942,True,Avenida Nereu Ramos,secondary,False,60.564,50,"LINESTRING (-48.6707801 -26.7657315, -48.6711048 -26.7652704)"
330880461,True,Rua João Medeiros,residential,False,122.327,,"LINESTRING (-48.6707801 -26.7657315, -48.6717436 -26.7664172)"
330880459,True,Rua Alexandre Guilherme Figueiredo,tertiary,False,55.107,,"LINESTRING (-48.6704336 -26.7662161, -48.6700009 -26.7659057)"
326451942,True,Avenida Nereu Ramos,secondary,False,63.937,50,"LINESTRING (-48.6704336 -26.7662161, -48.6704462 -26.7661953, -48.6707801 -26.7657315)"
330880459,True,Rua Alexandre Guilherme Figueiredo,tertiary,False,122.463,,"LINESTRING (-48.6713951 -26.766906, -48.6704336 -26.7662161)"
330880460,False,Rua Alexandre Guilherme Figueiredo,tertiary,False,145.17,,"LINESTRING (-48.6713951 -26.766906, -48.6725349 -26.7677238)"
326264036,True,Avenida Emanoel Pinto,secondary,False,48.907000000000004,,"LINESTRING (-48.6713951 -26.766906, -48.671326 -26.7669936, -48.6711239 -26.7672731)"
136992158,False,Avenida Vereador João Figueiredo,residential,False,67.714,,"LINESTRING (-48.6725349 -26.7677238, -48.672782 -26.7671562)"
136992158,False,Avenida Vereador João Figueiredo,residential,True,48.59,,"LINESTRING (-48.6725349 -26.7677238, -48.6722606 -26.7680857)"
330880460,False,Rua Alexandre Guilherme Figueiredo,tertiary,False,52.866,,"LINESTRING (-48.6725349 -26.7677238, -48.67295 -26.7680216)"
330880460,False,Rua Alexandre Guilherme Figueiredo,tertiary,True,145.17,,"LINESTRING (-48.6725349 -26.7677238, -48.6713951 -26.766906)"
