osmid,name,highway,oneway,reversed,length,geometry,junction,ref,maxspeed
286992590,Rua Geraldo Ferreira da Silva,residential,False,False,78.283,"LINESTRING (-58.4708677 -15.8522393, -58.4715476 -15.8524998)",,,
1129508077,Rua Durval SAnta Maria Lebre,residential,False,True,11.699,"LINESTRING (-58.4708677 -15.8522393, -58.4708492 -15.852343)",,,
"[286992642, 1129508077]","['Travessa BR-174', 'Rua Durval SAnta Maria Lebre']",residential,False,"[False, True]",214.48899999999998,"LINESTRING (-58.4708677 -15.8522393, -58.4709315 -15.851751, -58.4723033 -15.8523193)",,,
286992590,Rua Geraldo Ferreira da Silva,residential,False,True,80.869,"LINESTRING (-58.4729209 -15.8530696, -58.4722265 -15.852782)",,,
286992638,Rua Edmara Teixeira de Paula,residential,False,False,100.284,"LINESTRING (-58.4729209 -15.8530696, -58.4727805 -15.8539613)",,,
802063747,Rua Geraldo Ferreira da Silva,residential,False,False,48.476,"LINESTRING (-58.4729209 -15.8530696, -58.4733367 -15.853243)",,,
286992591,Rua Geronimo A da Silva,residential,False,False,49.679,"LINESTRING (-58.4732059 -15.8541406, -58.4727805 -15.8539613)",,,
802063748,Rua Um,residential,False,False,100.785,"LINESTRING (-58.4732059 -15.8541406, -58.4733367 -15.853243)",,,
802063748,Rua Um,residential,False,True,96.198,"LINESTRING (-58.4732059 -15.8541406, -58.4730948 -15.8549991)",,,
286993866,,residential,False,True,89.766,"LINESTRING (-58.4670053 -15.851558, -58.4673105 -15.850806)",,,
286993867,Rua Rui Barbosa,residential,False,False,98.227,"LINESTRING (-58.4670053 -15.851558, -58.4666553 -15.8523747)",,,
286992591,Rua Geronimo A da Silva,residential,False,True,93.28200000000001,"LINESTRING (-58.4670053 -15.851558, -58.4672056 -15.8516424, -58.467804 -15.8518948)",,,
286992592,Rua Tancredo Neves,residential,False,False,92.643,"LINESTRING (-58.4698089 -15.8518142, -58.469017 -15.8514768)",,,
880090037,,residential,False,True,8.909,"LINESTRING (-58.4698089 -15.8518142, -58.4698847 -15.8518474)",,,
286992593,,tertiary,True,False,85.18100000000001,"LINESTRING (-58.4698089 -15.8518142, -58.469998 -15.8513762, -58.4701104 -15.8511052)",,,
286992592,Rua Tancredo Neves,residential,False,True,95.01,"LINESTRING (-58.4673105 -15.850806, -58.4681352 -15.8511233)",,,
286993866,,residential,False,False,89.766,"LINESTRING (-58.4673105 -15.850806, -58.4670053 -15.851558)",,,
286993866,,residential,False,True,39.766,"LINESTRING (-58.4673105 -15.850806, -58.4674358 -15.8504693)",,,
286992593,,tertiary,True,False,10.855,"LINESTRING (-58.4680399 -15.855862, -58.4680782 -15.8557716)",,,
286992885,Avenida Júlio José de Campos,tertiary,True,False,7.838,"LINESTRING (-58.4680399 -15.855862, -58.4680758 -15.8558692, -58.468107 -15.8558876)",roundabout,,
286992591,Rua Geronimo A da Silva,residential,False,False,94.57,"LINESTRING (-58.4694703 -15.8525934, -58.4686605 -15.8522521)",,,
286992591,Rua Geronimo A da Silva,residential,False,True,8.827,"LINESTRING (-58.4694703 -15.8525934, -58.4695454 -15.8526263)",,,
