osmid,name,highway,oneway,reversed,length,geometry,lanes,ref
277609820,Rua Tiradentes,residential,False,False,83.003,"LINESTRING (-42.2583032 -14.270274, -42.2584797 -14.2710006)",,
277609834,,residential,False,False,52.652,"LINESTRING (-42.2583032 -14.270274, -42.2578259 -14.2703752)",,
277609834,,residential,False,True,61.255,"LINESTRING (-42.2583032 -14.270274, -42.2588547 -14.2701406)",,
277609820,Rua Tiradentes,residential,False,True,100.606,"LINESTRING (-42.2586565 -14.2745741, -42.2586297 -14.2736697)",,
277609821,Rua São Sebastião,residential,False,False,68.931,"LINESTRING (-42.2586565 -14.2745741, -42.2580173 -14.2745976)",,
277609821,Rua São Sebastião,residential,False,True,54.357,"LINESTRING (-42.2586565 -14.2745741, -42.2591606 -14.2745567)",,
277609820,Rua Tiradentes,residential,False,False,111.804,"LINESTRING (-42.2586565 -14.2745741, -42.2586599 -14.2746878, -42.2586758 -14.2755794)",,
146578527,Rua Senador Antônio Fernandes,primary,False,True,112.032,"LINESTRING (-42.2580173 -14.2745976, -42.2580618 -14.2756042)",2,BA-617
277609821,Rua São Sebastião,residential,False,False,80.058,"LINESTRING (-42.2580173 -14.2745976, -42.2572749 -14.2746243)",,
277609821,Rua São Sebastião,residential,False,True,68.931,"LINESTRING (-42.2580173 -14.2745976, -42.2586565 -14.2745741)",,
146578527,Rua Senador Antônio Fernandes,primary,False,False,115.81299999999999,"LINESTRING (-42.2580173 -14.2745976, -42.2580189 -14.2739392, -42.2579981 -14.2735566)",2,BA-617
277609821,Rua São Sebastião,residential,False,False,64.949,"LINESTRING (-42.2572437 -14.2746254, -42.2566644 -14.2747866)",,
277609821,Rua São Sebastião,residential,False,True,3.364,"LINESTRING (-42.2572437 -14.2746254, -42.2572749 -14.2746243)",,
277609828,Rua São Paulo,residential,True,False,124.42099999999999,"LINESTRING (-42.2572437 -14.2746254, -42.2571418 -14.2738716, -42.2571418 -14.2735129)",,
277609821,Rua São Sebastião,residential,False,True,64.949,"LINESTRING (-42.2566644 -14.2747866, -42.2572437 -14.2746254)",,
277609826,Rua Santa Terezinha,residential,False,True,41.447,"LINESTRING (-42.2566644 -14.2747866, -42.2564712 -14.2744643)",,
277609822,Rua José de Ana Rita,residential,False,False,41.635,"LINESTRING (-42.2599394 -14.2736246, -42.2595538 -14.2736481)",,
277609829,Travessa Castro Alves,residential,False,False,121.483,"LINESTRING (-42.2599394 -14.2736246, -42.2597006 -14.2734661, -42.2593197 -14.2728786, -42.2592675 -14.2727718)",,
277609829,Travessa Castro Alves,residential,False,True,159.461,"LINESTRING (-42.2599394 -14.2736246, -42.2600006 -14.2736585, -42.2603927 -14.2739262, -42.2606894 -14.2741206, -42.2608825 -14.2742402, -42.2610971 -14.2743468, -42.2611853 -14.2743948)",,
