osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,access,junction
1193017691,True,Avenida Expedicionário,tertiary,40,False,30.029,"LINESTRING (-52.9200509 -27.9392382, -52.9202721 -27.9394246)",,,
421156721,False,Avenida Expedicionário,tertiary,40,False,185.846,"LINESTRING (-52.9200509 -27.9392382, -52.919957 -27.939107, -52.9198954 -27.9389246, -52.9198417 -27.9386545, -52.9197658 -27.9382539, -52.9197586 -27.9380218, -52.9197425 -27.9379057, -52.9197103 -27.9377599, -52.9196526 -27.9376213)",,,
968262185,False,Rua Duque de Caxias,residential,,True,118.25,"LINESTRING (-52.9277261 -27.9405513, -52.9268501 -27.9412807)",,,
235829338,False,Rua Cosmo Favretto,residential,,False,122.088,"LINESTRING (-52.9277261 -27.9405513, -52.9275504 -27.9403558, -52.9272178 -27.9400418, -52.9268854 -27.9397439)",,,
"[235829338, 235828534]",False,"['Rua Júlio Mailhos', 'Rua Cosmo Favretto']",residential,,True,351.698,"LINESTRING (-52.9277261 -27.9405513, -52.9282041 -27.9410197, -52.9284127 -27.9411875, -52.9284637 -27.9412586, -52.9284744 -27.9413356, -52.9284491 -27.9414062, -52.9267645 -27.942812)",,,
235883934,False,Rua Ângelo Rech,residential,,False,123.679,"LINESTRING (-52.9268501 -27.9412807, -52.926014 -27.9404491)",,,
968262185,False,Rua Duque de Caxias,residential,,False,118.25,"LINESTRING (-52.9268501 -27.9412807, -52.9277261 -27.9405513)",,,
968262185,False,Rua Duque de Caxias,residential,,True,119.597,"LINESTRING (-52.9268501 -27.9412807, -52.9259481 -27.9420031)",,,
235828532,False,Rua Pietro Cescon,residential,,False,79.619,"LINESTRING (-52.9250217 -27.9457046, -52.9244342 -27.9461979)",,,
235828532,False,Rua Pietro Cescon,residential,,True,118.752,"LINESTRING (-52.9250217 -27.9457046, -52.9258902 -27.9449617)",,,
235883936,False,Rua Paulo Dall Óglio,residential,,False,123.517,"LINESTRING (-52.9250217 -27.9457046, -52.9241478 -27.9449059)",,,
235883936,False,Rua Paulo Dall Óglio,residential,,True,100.227,"LINESTRING (-52.9192715 -27.940219, -52.9199676 -27.940878)",,,
235883935,False,Rua Otávio Ribeiro,residential,,False,115.961,"LINESTRING (-52.9192715 -27.940219, -52.9191553 -27.9403141, -52.9185195 -27.9408548, -52.9184151 -27.9409366)",,,
235883935,False,Rua Otávio Ribeiro,residential,,True,122.531,"LINESTRING (-52.9192715 -27.940219, -52.9195767 -27.9399795, -52.9201958 -27.9394791)",,,
235883937,False,Rua Bandeirantes,residential,,False,125.193,"LINESTRING (-52.9241114 -27.9464927, -52.9232639 -27.9456518)",,,
236799709,False,Rua Pietro Cescon,residential,,True,45.606,"LINESTRING (-52.9241114 -27.9464927, -52.9244342 -27.9461979)",,,
235883937,False,Rua Bandeirantes,residential,,True,100.62,"LINESTRING (-52.9184151 -27.9409366, -52.9191127 -27.9415992)",,,
235883935,False,Rua Otávio Ribeiro,residential,,False,54.759,"LINESTRING (-52.9184151 -27.9409366, -52.9182255 -27.9411329, -52.9180347 -27.9412958)",,,
235883935,False,Rua Otávio Ribeiro,residential,,True,115.961,"LINESTRING (-52.9184151 -27.9409366, -52.9185195 -27.9408548, -52.9191553 -27.9403141, -52.9192715 -27.940219)",,,
235884813,False,Rua Miguel Ortolan,residential,,True,120.003,"LINESTRING (-52.9181656 -27.9423428, -52.9185673 -27.9427079, -52.9190168 -27.9431169)",,,
421152812,False,Rua Bortolo de Marco,residential,,True,124.469,"LINESTRING (-52.9181656 -27.9423428, -52.9184147 -27.9421472, -52.9191127 -27.9415992)",,,
235828532,False,Rua Pietro Cescon,residential,,False,57.109,"LINESTRING (-52.9275726 -27.9435919, -52.9271628 -27.9439562)",,,
235884814,False,Rua Tiradentes,residential,,False,117.566,"LINESTRING (-52.9275726 -27.9435919, -52.9267645 -27.942812)",,,
235883935,False,Rua Otávio Ribeiro,residential,,False,48.677,"LINESTRING (-52.921878 -27.9380858, -52.9215145 -27.9383833)",,,
421152816,False,Rua Tiradentes,residential,,True,101.722,"LINESTRING (-52.921878 -27.9380858, -52.9226055 -27.9387368)",,,
235828532,False,Rua Pietro Cescon,residential,,True,79.619,"LINESTRING (-52.9244342 -27.9461979, -52.9250217 -27.9457046)",,,
236799709,False,Rua Pietro Cescon,residential,,False,45.606,"LINESTRING (-52.9244342 -27.9461979, -52.9241114 -27.9464927)",,,
236799710,False,Rua Victor Davoglio,residential,,True,58.533,"LINESTRING (-52.9266382 -27.9464392, -52.9271737 -27.9462083)",,,
235823446,True,Avenida Expedicionário,tertiary,40,False,30.468,"LINESTRING (-52.9271737 -27.9462083, -52.926965 -27.9460056)",1,,
236799710,False,Rua Victor Davoglio,residential,,False,58.533,"LINESTRING (-52.9271737 -27.9462083, -52.9266382 -27.9464392)",,,
954588387,False,,tertiary_link,,True,9.07,"LINESTRING (-52.9271737 -27.9462083, -52.9272548 -27.9461693)",,,
235828532,False,Rua Pietro Cescon,residential,,False,159.244,"LINESTRING (-52.9271628 -27.9439562, -52.9259464 -27.9449029)",,,
235828532,False,Rua Pietro Cescon,residential,,True,57.109,"LINESTRING (-52.9271628 -27.9439562, -52.9275726 -27.9435919)",,,
421156721,False,Avenida Expedicionário,tertiary,40,True,185.84599999999998,"LINESTRING (-52.9196526 -27.9376213, -52.9197103 -27.9377599, -52.9197425 -27.9379057, -52.9197586 -27.9380218, -52.9197658 -27.9382539, -52.9198417 -27.9386545, -52.9198954 -27.9389246, -52.919957 -27.939107, -52.9200509 -27.9392382)",,,
235883935,False,Rua Otávio Ribeiro,residential,,False,66.115,"LINESTRING (-52.9215145 -27.9383833, -52.9210208 -27.9387874)",,,
235883935,False,Rua Otávio Ribeiro,residential,,True,48.677,"LINESTRING (-52.9215145 -27.9383833, -52.921878 -27.9380858)",,,
235883935,False,Rua Otávio Ribeiro,residential,,False,102.125,"LINESTRING (-52.9210208 -27.9387874, -52.9202721 -27.9394246)",,,
235883935,False,Rua Otávio Ribeiro,residential,,True,66.115,"LINESTRING (-52.9210208 -27.9387874, -52.9215145 -27.9383833)",,,
241615597,False,Rua Marcelino Signor,residential,,False,79.719,"LINESTRING (-52.9210208 -27.9387874, -52.9204989 -27.9382384)",,,
241615597,False,Rua Marcelino Signor,residential,,True,87.43,"LINESTRING (-52.9199468 -27.9376217, -52.9204989 -27.9382384)",,,
241615597,False,Rua Marcelino Signor,residential,,False,87.43,"LINESTRING (-52.9204989 -27.9382384, -52.9199468 -27.9376217)",,,
241615597,False,Rua Marcelino Signor,residential,,True,79.719,"LINESTRING (-52.9204989 -27.9382384, -52.9210208 -27.9387874)",,,
241615598,False,,residential,,False,49.221,"LINESTRING (-52.9204989 -27.9382384, -52.9201446 -27.9385514)",,,
241615598,False,,residential,,True,49.221,"LINESTRING (-52.9201446 -27.9385514, -52.9204989 -27.9382384)",,,
235829339,False,Rua Senador Alberto Pasqualine,residential,,False,121.424,"LINESTRING (-52.9216237 -27.9440768, -52.9207052 -27.9448076)",,,
235829339,False,Rua Senador Alberto Pasqualine,residential,,True,122.108,"LINESTRING (-52.9216237 -27.9440768, -52.9225357 -27.9433306)",,,
235883937,False,Rua Bandeirantes,residential,,False,122.588,"LINESTRING (-52.9216237 -27.9440768, -52.9207823 -27.9432626)",,,
235883937,False,Rua Bandeirantes,residential,,True,122.465,"LINESTRING (-52.9216237 -27.9440768, -52.9224585 -27.9448948)",,,
235828533,False,Rua Armínio da Silva,residential,40,False,115.98,"LINESTRING (-52.9181569 -27.9454713, -52.919013 -27.944753)",2,,
235828535,False,Rua João Tesser,residential,,False,118.649,"LINESTRING (-52.9181569 -27.9454713, -52.9189562 -27.9462713)",,,
235828533,False,Rua Armínio da Silva,residential,40,False,118.848,"LINESTRING (-52.919013 -27.944753, -52.9199 -27.9440261)",2,,
235828533,False,Rua Armínio da Silva,residential,40,True,115.98,"LINESTRING (-52.919013 -27.944753, -52.9181569 -27.9454713)",2,,
235829778,False,Rua Ignácio Giordani,residential,,False,120.17,"LINESTRING (-52.919013 -27.944753, -52.9182016 -27.9439442)",,,
