osmid,ref,name,highway,oneway,reversed,length,geometry,bridge,junction,lanes,maxspeed
266026924,,Rua Manoelzinho Tocador,residential,False,False,51.274,"LINESTRING (-51.9648307 -30.123803, -51.9642988 -30.1237719)",,,,
266026283,,Rua João Arense,residential,False,False,101.848,"LINESTRING (-51.9648307 -30.123803, -51.9647889 -30.1236664, -51.9647793 -30.123598, -51.9648112 -30.1230751, -51.9648036 -30.1229866, -51.9647729 -30.1228971)",,,,
266026924,,Rua Manoelzinho Tocador,residential,False,True,240.642,"LINESTRING (-51.9648307 -30.123803, -51.9671968 -30.1233915, -51.9672854 -30.1233926)",,,,
266026926,,Rua Velocino Kern Rusch,residential,False,False,7.434,"LINESTRING (-51.9674561 -30.1233154, -51.9673901 -30.1232806)",,,,
556814504,,Avenida Doutor Honório Hermeto,secondary,True,False,15.805,"LINESTRING (-51.9674561 -30.1233154, -51.9673764 -30.1234397)",,,,
266026283,,Rua João Arense,residential,False,False,8.401,"LINESTRING (-51.9651256 -30.124894, -51.9650995 -30.1248219)",,,,
556814504,,Avenida Doutor Honório Hermeto,secondary,True,False,111.118,"LINESTRING (-51.9651256 -30.124894, -51.9650287 -30.1249306, -51.9640627 -30.1252857)",,,,
266026274,,Rua José Marcelino Alves,residential,False,False,39.543,"LINESTRING (-51.9642988 -30.1237719, -51.9643505 -30.1234191)",,,,
266026924,,Rua Manoelzinho Tocador,residential,False,True,51.274,"LINESTRING (-51.9642988 -30.1237719, -51.9648307 -30.123803)",,,,
266026274,,Rua José Marcelino Alves,residential,False,True,162.95,"LINESTRING (-51.9642988 -30.1237719, -51.9641574 -30.1247368, -51.9640716 -30.125224)",,,,
266026926,,Rua Velocino Kern Rusch,residential,False,True,7.434,"LINESTRING (-51.9673901 -30.1232806, -51.9674561 -30.1233154)",,,,
266015270,,Avenida Doutor Honório Hermeto,secondary,True,False,72.205,"LINESTRING (-51.9673901 -30.1232806, -51.9677956 -30.1228423, -51.9678617 -30.1227754)",,,,
266026926,,Rua Velocino Kern Rusch,residential,False,False,179.06900000000002,"LINESTRING (-51.9673901 -30.1232806, -51.9669489 -30.1231285, -51.9656449 -30.12272)",,,,
266015270,,Avenida Doutor Honório Hermeto,secondary,True,False,101.375,"LINESTRING (-51.9650995 -30.1248219, -51.9660663 -30.1244587)",,,,
266026283,,Rua João Arense,residential,False,False,116.209,"LINESTRING (-51.9650995 -30.1248219, -51.9648307 -30.123803)",,,,
266026283,,Rua João Arense,residential,False,True,8.401,"LINESTRING (-51.9650995 -30.1248219, -51.9651256 -30.124894)",,,,
266026926,,Rua Velocino Kern Rusch,residential,False,True,81.154,"LINESTRING (-51.9648413 -30.122517, -51.9649646 -30.1225168, -51.9650747 -30.1225387, -51.9656449 -30.12272)",,,,
901415931,,Rua João Arense,tertiary,False,False,83.601,"LINESTRING (-51.9648413 -30.122517, -51.9648508 -30.1224099, -51.9648727 -30.1218581, -51.9648358 -30.1217715)",,,,
901415931,,Rua João Arense,tertiary,False,True,42.919,"LINESTRING (-51.9648413 -30.122517, -51.9648117 -30.1227778, -51.9647729 -30.1228971)",,,,
266056535,,Rua Professor Alcides Conter,tertiary,False,True,122.555,"LINESTRING (-51.9680666 -30.1224663, -51.9693406 -30.1224448)",,,,
266056540,,Rua Humberto de Alencar Castelo Branco,secondary,False,False,24.707,"LINESTRING (-51.9680666 -30.1224663, -51.9680344 -30.1225412, -51.9679552 -30.1226659)",,,,
266056540,,Rua Humberto de Alencar Castelo Branco,secondary,False,True,55.014,"LINESTRING (-51.9680666 -30.1224663, -51.9680699 -30.122381, -51.9680489 -30.121972)",,,,
266056535,,Rua Professor Alcides Conter,tertiary,False,False,122.555,"LINESTRING (-51.9693406 -30.1224448, -51.9680666 -30.1224663)",,,,
266056535,,Rua Professor Alcides Conter,tertiary,False,True,107.045,"LINESTRING (-51.9693406 -30.1224448, -51.9704533 -30.1224233)",,,,
266056539,,Rua Professora Carolina Araújo,residential,False,True,67.494,"LINESTRING (-51.9693406 -30.1224448, -51.9693289 -30.1218379)",,,,
266056540,,Rua Humberto de Alencar Castelo Branco,secondary,False,False,8.821,"LINESTRING (-51.9680464 -30.1218927, -51.9680489 -30.121972)",,,,
266056541,,Travessa Miguel Rolan,residential,False,False,123.5,"LINESTRING (-51.9680464 -30.1218927, -51.9693289 -30.1218379)",,,,
266056539,,Rua Professora Carolina Araújo,residential,False,False,67.494,"LINESTRING (-51.9693289 -30.1218379, -51.9693406 -30.1224448)",,,,
266056541,,Travessa Miguel Rolan,residential,False,True,123.5,"LINESTRING (-51.9693289 -30.1218379, -51.9680464 -30.1218927)",,,,
266009987,,Rua Coronel João Rodrigues de Carvalho,tertiary,False,True,153.184,"LINESTRING (-51.9645806 -30.1214184, -51.9660108 -30.1220246)",,,,
265985522,,Rua Júlio de Castilhos,tertiary,False,False,40.34,"LINESTRING (-51.9645806 -30.1214184, -51.9643886 -30.1213347, -51.9642183 -30.1212369)",,,,
"[556893256, 901415931]",,"['Rua João Arense', 'Rua Júlio de Castilhos']",tertiary,False,True,48.763000000000005,"LINESTRING (-51.9645806 -30.1214184, -51.9645663 -30.1214624, -51.964581 -30.121517, -51.9647261 -30.1216664, -51.9647741 -30.1217153, -51.9648358 -30.1217715)",,,,
295926824,,Rua Eliseu Ventura,residential,False,False,91.455,"LINESTRING (-51.9666202 -30.1213678, -51.9662071 -30.1221086)",,,,
295926803,,Rua Professora Maria Alzira,residential,False,True,152.96,"LINESTRING (-51.9666202 -30.1213678, -51.9671973 -30.1216066, -51.9680489 -30.121972)",,,,
266056540,,Rua Humberto de Alencar Castelo Branco,secondary,False,True,8.821,"LINESTRING (-51.9680489 -30.121972, -51.9680464 -30.1218927)",,,,
266056540,,Rua Humberto de Alencar Castelo Branco,secondary,False,False,55.014,"LINESTRING (-51.9680489 -30.121972, -51.9680699 -30.122381, -51.9680666 -30.1224663)",,,,
295926803,,Rua Professora Maria Alzira,residential,False,False,152.96,"LINESTRING (-51.9680489 -30.121972, -51.9671973 -30.1216066, -51.9666202 -30.1213678)",,,,
266009987,,Rua Coronel João Rodrigues de Carvalho,tertiary,False,False,21.064,"LINESTRING (-51.9662071 -30.1221086, -51.9660108 -30.1220246)",,,,
266009987,,Rua Coronel João Rodrigues de Carvalho,tertiary,False,True,175.562,"LINESTRING (-51.9662071 -30.1221086, -51.9678617 -30.1227754)",,,,
295926824,,Rua Eliseu Ventura,residential,False,True,91.455,"LINESTRING (-51.9662071 -30.1221086, -51.9666202 -30.1213678)",,,,
295926819,,Travessa Manoel Maneiro,residential,False,True,84.957,"LINESTRING (-51.9656449 -30.12272, -51.9660108 -30.1220246)",,,,
266026926,,Rua Velocino Kern Rusch,residential,False,False,81.154,"LINESTRING (-51.9656449 -30.12272, -51.9650747 -30.1225387, -51.9649646 -30.1225168, -51.9648413 -30.122517)",,,,
266026926,,Rua Velocino Kern Rusch,residential,False,True,179.06900000000002,"LINESTRING (-51.9656449 -30.12272, -51.9669489 -30.1231285, -51.9673901 -30.1232806)",,,,
302555392,,,secondary,True,False,43.650999999999996,"LINESTRING (-51.9659028 -30.1298023, -51.9659516 -30.1297921, -51.9660066 -30.1297909, -51.9663488 -30.1298487)",,circular,,
302555371,BR-290,Rodovia Osvaldo Aranha,trunk,False,True,43.896,"LINESTRING (-51.965742 -30.1300004, -51.9652953 -30.1299193)",,,,
302555386,,,secondary,True,False,27.554000000000002,"LINESTRING (-51.965742 -30.1300004, -51.9657729 -30.1299208, -51.9658021 -30.1298857, -51.9659028 -30.1298023)",,circular,,
955654982,,,trunk_link,True,False,51.045,"LINESTRING (-51.9657531 -30.1301516, -51.9652953 -30.1299193)",,,,
302555387,,,secondary,True,False,17.119,"LINESTRING (-51.9657531 -30.1301516, -51.9657397 -30.1301192, -51.9657334 -30.1300829, -51.965742 -30.1300004)",,circular,,
362659859,,Rua Julieta Carvalho Gonzales,tertiary,False,False,74.726,"LINESTRING (-51.9724881 -30.1229769, -51.9722243 -30.123609)",,,,
362659859,,Rua Julieta Carvalho Gonzales,tertiary,False,True,78.748,"LINESTRING (-51.9724881 -30.1229769, -51.9724744 -30.1222688)",,,,
369199814,,Travessa Dona Elisa,residential,False,False,104.08,"LINESTRING (-51.9724881 -30.1229769, -51.9731411 -30.1237233)",,,,
362659804,,Rua Florentino Gonzales,secondary,False,False,115.449,"LINESTRING (-51.9722243 -30.123609, -51.9710532 -30.1233811)",,,,
362659804,,Rua Florentino Gonzales,secondary,False,True,89.087,"LINESTRING (-51.9722243 -30.123609, -51.9731411 -30.1237233)",,,,
362659859,,Rua Julieta Carvalho Gonzales,tertiary,False,False,79.55,"LINESTRING (-51.9722243 -30.123609, -51.9719842 -30.1242936)",,,,
362659859,,Rua Julieta Carvalho Gonzales,tertiary,False,True,74.726,"LINESTRING (-51.9722243 -30.123609, -51.9724881 -30.1229769)",,,,
362659827,,Travessa Liberato Cunha,residential,False,False,137.262,"LINESTRING (-51.9714182 -30.125958, -51.970133 -30.1264948)",,,,
362659859,,Rua Julieta Carvalho Gonzales,tertiary,False,True,192.913,"LINESTRING (-51.9714182 -30.125958, -51.9719842 -30.1242936)",,,,
556893318,,Rua Julieta Carvalho Gonzales,tertiary,False,False,39.517,"LINESTRING (-51.9714182 -30.125958, -51.9713215 -30.1263034)",,,,
362659791,,Rua Osvaldo Cruz,residential,False,True,75.433,"LINESTRING (-51.970133 -30.1264948, -51.9696503 -30.1259601)",,,,
362659827,,Travessa Liberato Cunha,residential,False,True,137.262,"LINESTRING (-51.970133 -30.1264948, -51.9714182 -30.125958)",,,,
556799154,,Rua Marechal Hermes da Fonseca,residential,False,False,243.335,"LINESTRING (-51.970133 -30.1264948, -51.9692617 -30.1284742, -51.9692483 -30.1285436)",,,,
556893317,,Rua Julieta Carvalho Gonzales,tertiary,False,True,62.719,"LINESTRING (-51.9711471 -30.1268469, -51.9713215 -30.1263034)",,,,
362659806,,Rua Alcídes Oliveira,residential,False,True,142.303,"LINESTRING (-51.9711471 -30.1268469, -51.9724011 -30.1271629, -51.9725704 -30.1271957)",,,,
556893317,,Rua Julieta Carvalho Gonzales,tertiary,False,False,182.64900000000003,"LINESTRING (-51.9711471 -30.1268469, -51.970793 -30.1278991, -51.9707917 -30.1279675, -51.97084 -30.128058, -51.9709367 -30.1281598, -51.9711194 -30.1283495)",,,,
266009986,,Rua João Demaman,secondary,False,False,391.16200000000003,"LINESTRING (-51.9670505 -30.128824, -51.9673975 -30.1282723, -51.9682049 -30.127057, -51.9690118 -30.1257427)",,,,
556893320,,Rua Pinheiro Machado,residential,False,False,202.282,"LINESTRING (-51.9670505 -30.128824, -51.9689267 -30.1291622, -51.969109 -30.1291975)",,,,
556893321,,Rua João Demaman,secondary,False,True,97.01599999999999,"LINESTRING (-51.9670505 -30.128824, -51.9668235 -30.1291457, -51.9665834 -30.1295957)",,,,
556893317,,Rua Julieta Carvalho Gonzales,tertiary,False,False,45.961,"LINESTRING (-51.9717112 -30.1288879, -51.9720402 -30.1291877)",,,,
556893317,,Rua Julieta Carvalho Gonzales,tertiary,False,True,57.274,"LINESTRING (-51.9717112 -30.1288879, -51.9713121 -30.1285056)",,,,
923521673,,Rua Pinheiro Machado,residential,False,True,272.074,"LINESTRING (-51.9717112 -30.1288879, -51.9707343 -30.1294373, -51.9705042 -30.1294641, -51.9692974 -30.1292608, -51.969109 -30.1291975)",,,,
556799154,,Rua Marechal Hermes da Fonseca,residential,False,True,73.99000000000001,"LINESTRING (-51.969109 -30.1291975, -51.9692239 -30.1287212, -51.9692483 -30.1285436)",,,,
556893320,,Rua Pinheiro Machado,residential,False,True,202.282,"LINESTRING (-51.969109 -30.1291975, -51.9689267 -30.1291622, -51.9670505 -30.128824)",,,,
923521673,,Rua Pinheiro Machado,residential,False,False,272.074,"LINESTRING (-51.969109 -30.1291975, -51.9692974 -30.1292608, -51.9705042 -30.1294641, -51.9707343 -30.1294373, -51.9717112 -30.1288879)",,,,
369201712,,Rua Luiz Villodre Serrano,residential,False,True,69.12100000000001,"LINESTRING (-51.9723554 -30.1296645, -51.9723926 -30.1296774, -51.9724672 -30.1297182, -51.9726859 -30.1297822, -51.9730346 -30.1298579)",,,,
556893317,,Rua Julieta Carvalho Gonzales,tertiary,False,True,64.256,"LINESTRING (-51.9723554 -30.1296645, -51.9723634 -30.129552, -51.9723447 -30.1294893, -51.9720402 -30.1291877)",,,,
362659804,,Rua Florentino Gonzales,secondary,False,False,89.087,"LINESTRING (-51.9731411 -30.1237233, -51.9722243 -30.123609)",,,,
362659804,,Rua Florentino Gonzales,secondary,False,True,13.122,"LINESTRING (-51.9731411 -30.1237233, -51.9732737 -30.1237511)",,,,
369199814,,Travessa Dona Elisa,residential,False,True,104.08,"LINESTRING (-51.9731411 -30.1237233, -51.9724881 -30.1229769)",,,,
362659804,,Rua Florentino Gonzales,secondary,False,False,80.665,"LINESTRING (-51.974089 -30.1239213, -51.9732737 -30.1237511)",,,,
369199815,,Rua João Antônio Picarelli,residential,False,False,47.114,"LINESTRING (-51.974089 -30.1239213, -51.9738978 -30.1235312)",,,,
369199815,,Rua João Antônio Picarelli,residential,False,False,52.651,"LINESTRING (-51.9735549 -30.1219067, -51.9735618 -30.1215241, -51.9735656 -30.1214333)",,,,
369199815,,Rua João Antônio Picarelli,residential,False,True,186.34300000000002,"LINESTRING (-51.9735549 -30.1219067, -51.9736288 -30.1229378, -51.9736538 -30.1230893, -51.9738978 -30.1235312)",,,,
369199817,,Travessa Deodoro da Fonseca,residential,False,False,111.46199999999999,"LINESTRING (-51.9735549 -30.1219067, -51.9729234 -30.1221265, -51.9724744 -30.1222688)",,,,
369199816,,Travessa Manoel Lopes,residential,False,False,110.535,"LINESTRING (-51.9735656 -30.1214333, -51.9724176 -30.1213869)",,,,
369199815,,Rua João Antônio Picarelli,residential,False,True,52.651,"LINESTRING (-51.9735656 -30.1214333, -51.9735618 -30.1215241, -51.9735549 -30.1219067)",,,,
362659859,,Rua Julieta Carvalho Gonzales,tertiary,False,False,98.215,"LINESTRING (-51.9724176 -30.1213869, -51.9724744 -30.1222688)",,,,
369199816,,Travessa Manoel Lopes,residential,False,True,110.535,"LINESTRING (-51.9724176 -30.1213869, -51.9735656 -30.1214333)",,,,
362659859,,Rua Julieta Carvalho Gonzales,tertiary,False,False,78.748,"LINESTRING (-51.9724744 -30.1222688, -51.9724881 -30.1229769)",,,,
362659859,,Rua Julieta Carvalho Gonzales,tertiary,False,True,98.215,"LINESTRING (-51.9724744 -30.1222688, -51.9724176 -30.1213869)",,,,
369199817,,Travessa Deodoro da Fonseca,residential,False,True,111.46199999999999,"LINESTRING (-51.9724744 -30.1222688, -51.9729234 -30.1221265, -51.9735549 -30.1219067)",,,,
369199815,,Rua João Antônio Picarelli,residential,False,True,47.114,"LINESTRING (-51.9738978 -30.1235312, -51.974089 -30.1239213)",,,,
369199815,,Rua João Antônio Picarelli,residential,False,False,186.34300000000002,"LINESTRING (-51.9738978 -30.1235312, -51.9736538 -30.1230893, -51.9736288 -30.1229378, -51.9735549 -30.1219067)",,,,
369199818,,Rua Arthur Bernardes,residential,False,True,64.815,"LINESTRING (-51.9738978 -30.1235312, -51.973377 -30.1237132, -51.9732737 -30.1237511)",,,,
362659859,,Rua Julieta Carvalho Gonzales,tertiary,False,False,192.913,"LINESTRING (-51.9719842 -30.1242936, -51.9714182 -30.125958)",,,,
362659859,,Rua Julieta Carvalho Gonzales,tertiary,False,True,79.55,"LINESTRING (-51.9719842 -30.1242936, -51.9722243 -30.123609)",,,,
369201703,,,residential,False,False,67.522,"LINESTRING (-51.9692483 -30.1285436, -51.968563 -30.1284116)",,,,
556799154,,Rua Marechal Hermes da Fonseca,residential,False,False,73.99000000000001,"LINESTRING (-51.9692483 -30.1285436, -51.9692239 -30.1287212, -51.969109 -30.1291975)",,,,
556799154,,Rua Marechal Hermes da Fonseca,residential,False,True,243.335,"LINESTRING (-51.9692483 -30.1285436, -51.9692617 -30.1284742, -51.970133 -30.1264948)",,,,
369201703,,,residential,False,True,67.522,"LINESTRING (-51.968563 -30.1284116, -51.9692483 -30.1285436)",,,,
362659791,,Rua Osvaldo Cruz,residential,False,False,75.433,"LINESTRING (-51.9696503 -30.1259601, -51.970133 -30.1264948)",,,,
369201704,,,residential,False,False,65.995,"LINESTRING (-51.9696503 -30.1259601, -51.9690118 -30.1257427)",,,,
362659791,,Rua Osvaldo Cruz,residential,False,True,68.877,"LINESTRING (-51.9696503 -30.1259601, -51.969528 -30.1258237, -51.9691493 -30.1255198)",,,,
362659804,,Rua Florentino Gonzales,secondary,False,True,115.449,"LINESTRING (-51.9710532 -30.1233811, -51.9722243 -30.123609)",,,,
"[714605560, 714605561, 362659804]",,Rua Florentino Gonzales,secondary,False,False,52.858999999999995,"LINESTRING (-51.9710532 -30.1233811, -51.9709773 -30.123358, -51.970858 -30.1233236, -51.9705333 -30.123227)",yes,,,
369201705,,,residential,False,False,83.35199999999999,"LINESTRING (-51.9710532 -30.1233811, -51.9708452 -30.123624, -51.9706708 -30.12377, -51.9704505 -30.1239116)",,,,
369201705,,,residential,False,True,83.352,"LINESTRING (-51.9704505 -30.1239116, -51.9706708 -30.12377, -51.9708452 -30.123624, -51.9710532 -30.1233811)",,,,
556893317,,Rua Julieta Carvalho Gonzales,tertiary,False,False,62.719,"LINESTRING (-51.9713215 -30.1263034, -51.9711471 -30.1268469)",,,,
