osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,junction,bridge
560740203,Rua do Sol,residential,False,False,65.33,"LINESTRING (-43.0282273 -6.7552578, -43.0276385 -6.7553152)",,,,
560740203,Rua do Sol,residential,False,True,52.163,"LINESTRING (-43.0282273 -6.7552578, -43.028698 -6.7552181)",,,,
231106639,Rua Vereador Natálio Barros,residential,False,False,112.274,"LINESTRING (-43.0282273 -6.7552578, -43.0280739 -6.7560542, -43.0280192 -6.7562455)",,,,
231106617,,residential,False,False,20.527,"LINESTRING (-43.0237346 -6.7552425, -43.0237619 -6.7550599)",,,,
231106642,Rua Agapto Barros,residential,False,True,40.378,"LINESTRING (-43.0237346 -6.7552425, -43.0237302 -6.7556056)",,,,
231106620,Rua João Negreiro,residential,False,True,146.144,"LINESTRING (-43.0276385 -6.7553152, -43.0274166 -6.7540195)",,,,
560740203,Rua do Sol,residential,False,False,94.184,"LINESTRING (-43.0276385 -6.7553152, -43.0267915 -6.755415)",,,,
560740203,Rua do Sol,residential,False,True,65.33,"LINESTRING (-43.0276385 -6.7553152, -43.0282273 -6.7552578)",,,,
231106630,Rua Marcolino Rodrigues Damasceno,residential,False,False,123.661,"LINESTRING (-43.0261664 -6.7554776, -43.0250513 -6.7555803)",,,,
231106645,Avenida Mário Bezerra,residential,False,False,99.62,"LINESTRING (-43.0261664 -6.7554776, -43.0261687 -6.7563735)",,,,
560740203,Rua do Sol,residential,False,True,69.376,"LINESTRING (-43.0261664 -6.7554776, -43.0267915 -6.755415)",,,,
231106633,Avenida Mário Bezerra,residential,False,True,94.16399999999999,"LINESTRING (-43.0261664 -6.7554776, -43.0261714 -6.7550915, -43.0262028 -6.7549048, -43.0262953 -6.7546494)",,,,
231106630,Rua Marcolino Rodrigues Damasceno,residential,False,True,123.661,"LINESTRING (-43.0250513 -6.7555803, -43.0261664 -6.7554776)",,,,
231106644,Rua Cícero Neiva,residential,False,False,103.098,"LINESTRING (-43.0250513 -6.7555803, -43.0250083 -6.7546541)",,,,
231106644,Rua Cícero Neiva,residential,False,True,133.456,"LINESTRING (-43.0250513 -6.7555803, -43.0251155 -6.7567788)",,,,
231106630,Rua Marcolino Rodrigues Damasceno,residential,False,False,86.648,"LINESTRING (-43.0250513 -6.7555803, -43.0244954 -6.7556108, -43.0242675 -6.755615)",,,,
231106630,Rua Marcolino Rodrigues Damasceno,residential,False,True,50.071,"LINESTRING (-43.0237302 -6.7556056, -43.0241836 -6.7556122)",,,,
231106642,Rua Agapto Barros,residential,False,False,40.378,"LINESTRING (-43.0237302 -6.7556056, -43.0237346 -6.7552425)",,,,
231106642,Rua Agapto Barros,residential,False,True,83.556,"LINESTRING (-43.0237302 -6.7556056, -43.0236719 -6.7563548)",,,,
231106630,Rua Marcolino Rodrigues Damasceno,residential,False,False,9.27,"LINESTRING (-43.0242675 -6.755615, -43.0241836 -6.7556122)",,,,
231106630,Rua Marcolino Rodrigues Damasceno,residential,False,True,86.648,"LINESTRING (-43.0242675 -6.755615, -43.0244954 -6.7556108, -43.0250513 -6.7555803)",,,,
373426333,Rua Seroa da Mota,residential,True,False,86.761,"LINESTRING (-43.0242675 -6.755615, -43.0241967 -6.7563329, -43.0241556 -6.7563754)",,,,
231109284,Rua Padre José de Almeida,residential,False,False,109.106,"LINESTRING (-43.0290734 -6.7560854, -43.0290027 -6.7570641)",,,,
231109284,Rua Padre José de Almeida,residential,False,True,99.952,"LINESTRING (-43.0290734 -6.7560854, -43.0291 -6.7551869)",,,,
231108290,Rua Vereador Joaquim Gomes,residential,False,False,117.81099999999999,"LINESTRING (-43.0290734 -6.7560854, -43.0283564 -6.7562088, -43.0280192 -6.7562455)",,,,
231106639,Rua Vereador Natálio Barros,residential,False,False,111.374,"LINESTRING (-43.0280192 -6.7562455, -43.0277447 -6.7572093)",,,,
231106639,Rua Vereador Natálio Barros,residential,False,True,112.274,"LINESTRING (-43.0280192 -6.7562455, -43.0280739 -6.7560542, -43.0282273 -6.7552578)",,,,
"[231108290, 983233315, 983233316]",Rua Vereador Joaquim Gomes,residential,False,False,128.315,"LINESTRING (-43.0280192 -6.7562455, -43.0274439 -6.7562817, -43.0273604 -6.7562863, -43.0268592 -6.7563135)",,,,yes
231108290,Rua Vereador Joaquim Gomes,residential,False,True,117.81099999999999,"LINESTRING (-43.0280192 -6.7562455, -43.0283564 -6.7562088, -43.0290734 -6.7560854)",,,,
756444089,,residential,False,False,53.461,"LINESTRING (-43.0241556 -6.7563754, -43.0236719 -6.7563548)",,,,
231106610,Rua Seroa da Mota,residential,False,True,76.029,"LINESTRING (-43.0241556 -6.7563754, -43.0241586 -6.7565665, -43.0241602 -6.7566659, -43.0241849 -6.7567742, -43.0242707 -6.7570432)",,,,
373426336,Rua Seroa da Mota,residential,True,False,85.33,"LINESTRING (-43.0241556 -6.7563754, -43.0241377 -6.7563187, -43.0241836 -6.7556122)",,,,
231106622,Rua Professora Idalina de Resende,residential,False,False,116.797,"LINESTRING (-43.0261625 -6.7566296, -43.0251155 -6.7567788)",,,,
231106645,Avenida Mário Bezerra,residential,False,False,72.592,"LINESTRING (-43.0261625 -6.7566296, -43.02618 -6.7572822)",,,,
231106645,Avenida Mário Bezerra,residential,False,True,28.485,"LINESTRING (-43.0261625 -6.7566296, -43.0261687 -6.7563735)",,,,
231106622,Rua Professora Idalina de Resende,residential,False,False,97.808,"LINESTRING (-43.0251155 -6.7567788, -43.0242707 -6.7570432)",,,,
231106622,Rua Professora Idalina de Resende,residential,False,True,116.797,"LINESTRING (-43.0251155 -6.7567788, -43.0261625 -6.7566296)",,,,
231106644,Rua Cícero Neiva,residential,False,False,133.456,"LINESTRING (-43.0251155 -6.7567788, -43.0250513 -6.7555803)",,,,
231106644,Rua Cícero Neiva,residential,False,True,61.494,"LINESTRING (-43.0251155 -6.7567788, -43.0251346 -6.7573315)",,,,
585533577,Rua Luzia Rezende,residential,False,True,34.913,"LINESTRING (-43.0293173 -6.7570328, -43.0290027 -6.7570641)",,,,
231108287,Travessa Francisco de Assis,residential,False,False,230.62599999999998,"LINESTRING (-43.0293173 -6.7570328, -43.0293288 -6.7568092, -43.0293524 -6.7567022, -43.0293935 -6.7565864, -43.0300488 -6.7551052)",,,,
231106610,Rua Seroa da Mota,residential,False,True,41.611,"LINESTRING (-43.0242707 -6.7570432, -43.024356 -6.7574077)",,,,
231106622,Rua Professora Idalina de Resende,residential,False,True,97.808,"LINESTRING (-43.0242707 -6.7570432, -43.0251155 -6.7567788)",,,,
231106610,Rua Seroa da Mota,residential,False,False,76.029,"LINESTRING (-43.0242707 -6.7570432, -43.0241849 -6.7567742, -43.0241602 -6.7566659, -43.0241586 -6.7565665, -43.0241556 -6.7563754)",,,,
231109284,Rua Padre José de Almeida,residential,False,True,109.106,"LINESTRING (-43.0290027 -6.7570641, -43.0290734 -6.7560854)",,,,
585533577,Rua Luzia Rezende,residential,False,False,34.913,"LINESTRING (-43.0290027 -6.7570641, -43.0293173 -6.7570328)",,,,
585533577,Rua Luzia Rezende,residential,False,True,14.166,"LINESTRING (-43.0290027 -6.7570641, -43.0288757 -6.7570821)",,,,
231106639,Rua Vereador Natálio Barros,residential,False,False,76.563,"LINESTRING (-43.0277447 -6.7572093, -43.0275042 -6.7578551)",,,,
231106639,Rua Vereador Natálio Barros,residential,False,True,111.374,"LINESTRING (-43.0277447 -6.7572093, -43.0280192 -6.7562455)",,,,
585533577,Rua Luzia Rezende,residential,False,False,125.686,"LINESTRING (-43.0277447 -6.7572093, -43.0288757 -6.7570821)",,,,
585533577,Rua Luzia Rezende,residential,False,True,82.271,"LINESTRING (-43.0277447 -6.7572093, -43.0272004 -6.7572556, -43.0270017 -6.7572606)",,,,
231106645,Avenida Mário Bezerra,residential,False,False,150.358,"LINESTRING (-43.02618 -6.7572822, -43.0261832 -6.7586344)",,,,
231106645,Avenida Mário Bezerra,residential,False,True,72.592,"LINESTRING (-43.02618 -6.7572822, -43.0261625 -6.7566296)",,,,
585533577,Rua Luzia Rezende,residential,False,False,90.766,"LINESTRING (-43.02618 -6.7572822, -43.0270017 -6.7572606)",,,,
585533582,Rua Vereador Januário Veríssimo da Silva,residential,False,True,115.566,"LINESTRING (-43.02618 -6.7572822, -43.0251346 -6.7573315)",,,,
231106644,Rua Cícero Neiva,residential,False,False,61.494,"LINESTRING (-43.0251346 -6.7573315, -43.0251155 -6.7567788)",,,,
585533582,Rua Vereador Januário Veríssimo da Silva,residential,False,False,115.566,"LINESTRING (-43.0251346 -6.7573315, -43.02618 -6.7572822)",,,,
585533582,Rua Vereador Januário Veríssimo da Silva,residential,False,True,86.392,"LINESTRING (-43.0251346 -6.7573315, -43.024356 -6.7574077)",,,,
231106644,Rua Cícero Neiva,residential,False,True,138.863,"LINESTRING (-43.0251346 -6.7573315, -43.0251402 -6.7574964, -43.0251254 -6.757651, -43.0250751 -6.7578382, -43.0250105 -6.7580357, -43.0248665 -6.7584415, -43.0248304 -6.7585315)",,,,
231106610,Rua Seroa da Mota,residential,False,False,41.611,"LINESTRING (-43.024356 -6.7574077, -43.0242707 -6.7570432)",,,,
585533582,Rua Vereador Januário Veríssimo da Silva,residential,False,False,86.392,"LINESTRING (-43.024356 -6.7574077, -43.0251346 -6.7573315)",,,,
585533582,Rua Vereador Januário Veríssimo da Silva,residential,False,True,84.505,"LINESTRING (-43.024356 -6.7574077, -43.0235928 -6.7574638)",,,,
231106610,Rua Seroa da Mota,residential,False,True,137.864,"LINESTRING (-43.024356 -6.7574077, -43.02438 -6.7580988, -43.0243906 -6.7582516, -43.0243863 -6.758381, -43.0243362 -6.758642)",,,,
231106642,Rua Agapto Barros,residential,False,False,123.624,"LINESTRING (-43.0235928 -6.7574638, -43.0236719 -6.7563548)",,,,
231106642,Rua Agapto Barros,residential,False,True,121.044,"LINESTRING (-43.0235928 -6.7574638, -43.0234881 -6.7585474)",,,,
585533582,Rua Vereador Januário Veríssimo da Silva,residential,False,False,84.505,"LINESTRING (-43.0235928 -6.7574638, -43.024356 -6.7574077)",,,,
585533582,Rua Vereador Januário Veríssimo da Silva,residential,False,True,33.244,"LINESTRING (-43.0235928 -6.7574638, -43.0232918 -6.7574578)",,,,
231106634,Rua Francisco Pereira Lima,residential,False,False,118.39,"LINESTRING (-43.0232918 -6.7574578, -43.0230774 -6.758501)",,,,
585533582,Rua Vereador Januário Veríssimo da Silva,residential,False,False,33.244,"LINESTRING (-43.0232918 -6.7574578, -43.0235928 -6.7574638)",,,,
231106634,Rua Francisco Pereira Lima,residential,False,True,118.39,"LINESTRING (-43.0230774 -6.758501, -43.0232918 -6.7574578)",,,,
585533600,Rua Raimundo Clemente Lima,residential,False,False,45.643,"LINESTRING (-43.0230774 -6.758501, -43.0234881 -6.7585474)",,,,
231106642,Rua Agapto Barros,residential,False,False,121.044,"LINESTRING (-43.0234881 -6.7585474, -43.0235928 -6.7574638)",,,,
585533600,Rua Raimundo Clemente Lima,residential,False,False,94.238,"LINESTRING (-43.0234881 -6.7585474, -43.0243362 -6.758642)",,,,
585533600,Rua Raimundo Clemente Lima,residential,False,True,45.643,"LINESTRING (-43.0234881 -6.7585474, -43.0230774 -6.758501)",,,,
231106618,Rua Cícero Neiva,residential,False,False,16.63,"LINESTRING (-43.0248304 -6.7585315, -43.0247939 -6.7586766)",,,,
585533595,Avenida Agripino Silvério Galvão,residential,True,False,149.817,"LINESTRING (-43.0248304 -6.7585315, -43.0261832 -6.7586344)",,,,
231106644,Rua Cícero Neiva,residential,False,False,138.863,"LINESTRING (-43.0248304 -6.7585315, -43.0248665 -6.7584415, -43.0250105 -6.7580357, -43.0250751 -6.7578382, -43.0251254 -6.757651, -43.0251402 -6.7574964, -43.0251346 -6.7573315)",,,,
585533579,Travessa Luís Rios,residential,False,False,116.448,"LINESTRING (-43.0274576 -6.7586288, -43.0285119 -6.7586525)",,,,
231106639,Rua Vereador Natálio Barros,residential,False,True,86.423,"LINESTRING (-43.0274576 -6.7586288, -43.0274741 -6.7580292, -43.0274815 -6.7579383, -43.0275042 -6.7578551)",,,,
"[585533585, 983226818, 983226819]",Travessa Luís Rios,residential,False,False,58.913999999999994,"LINESTRING (-43.0274576 -6.7586288, -43.0270972 -6.7586307, -43.0270155 -6.7586322, -43.0269241 -6.7586339)",,,,yes
231106645,Avenida Mário Bezerra,residential,False,True,150.358,"LINESTRING (-43.0261832 -6.7586344, -43.02618 -6.7572822)",,,,
585533585,Travessa Luís Rios,residential,False,True,81.812,"LINESTRING (-43.0261832 -6.7586344, -43.0269241 -6.7586339)",,,,
231106618,Rua Cícero Neiva,residential,False,True,8.428,"LINESTRING (-43.0247804 -6.7587512, -43.0247939 -6.7586766)",,,,
585533598,Rua Raimundo Clemente Lima,residential,False,False,50.525000000000006,"LINESTRING (-43.0247804 -6.7587512, -43.0244223 -6.7586959, -43.0243279 -6.758684)",,,,
585533593,Avenida Agripino Silvério Galvão,residential,True,False,63.092,"LINESTRING (-43.0253628 -6.7587293, -43.0247939 -6.7586766)",,,,
560740203,Rua do Sol,residential,False,False,105.163,"LINESTRING (-43.0300488 -6.7551052, -43.0291 -6.7551869)",,,,
560740203,Rua do Sol,residential,False,True,78.453,"LINESTRING (-43.0300488 -6.7551052, -43.0307551 -6.7550288)",,,,
231108287,Travessa Francisco de Assis,residential,False,True,230.62599999999998,"LINESTRING (-43.0300488 -6.7551052, -43.0293935 -6.7565864, -43.0293524 -6.7567022, -43.0293288 -6.7568092, -43.0293173 -6.7570328)",,,,
373426330,Rua Vereador Joaquim Gomes,residential,False,True,100.188,"LINESTRING (-43.0268592 -6.7563135, -43.0267915 -6.755415)",,,,
983233315,Rua Vereador Joaquim Gomes,residential,False,False,76.538,"LINESTRING (-43.0268592 -6.7563135, -43.0261687 -6.7563735)",,,,
"[231108290, 983233315, 983233316]",Rua Vereador Joaquim Gomes,residential,False,True,128.315,"LINESTRING (-43.0268592 -6.7563135, -43.0273604 -6.7562863, -43.0274439 -6.7562817, -43.0280192 -6.7562455)",,,,yes
231106645,Avenida Mário Bezerra,residential,False,False,28.485,"LINESTRING (-43.0261687 -6.7563735, -43.0261625 -6.7566296)",,,,
231106645,Avenida Mário Bezerra,residential,False,True,99.62,"LINESTRING (-43.0261687 -6.7563735, -43.0261664 -6.7554776)",,,,
983233315,Rua Vereador Joaquim Gomes,residential,False,True,76.538,"LINESTRING (-43.0261687 -6.7563735, -43.0268592 -6.7563135)",,,,
585533577,Rua Luzia Rezende,residential,False,False,14.166,"LINESTRING (-43.0288757 -6.7570821, -43.0290027 -6.7570641)",,,,
585533577,Rua Luzia Rezende,residential,False,True,125.686,"LINESTRING (-43.0288757 -6.7570821, -43.0277447 -6.7572093)",,,,
231108288,Travessa Francisco de Assis,residential,False,False,179.215,"LINESTRING (-43.0288757 -6.7570821, -43.0285693 -6.7583499, -43.0285119 -6.7586525)",,,,
585533579,Travessa Luís Rios,residential,False,False,11.539,"LINESTRING (-43.0285119 -6.7586525, -43.0286154 -6.7586668)",,,,
585533579,Travessa Luís Rios,residential,False,True,116.448,"LINESTRING (-43.0285119 -6.7586525, -43.0274576 -6.7586288)",,,,
231108288,Travessa Francisco de Assis,residential,False,True,179.215,"LINESTRING (-43.0285119 -6.7586525, -43.0285693 -6.7583499, -43.0288757 -6.7570821)",,,,
585533579,Travessa Luís Rios,residential,False,True,11.539,"LINESTRING (-43.0286154 -6.7586668, -43.0285119 -6.7586525)",,,,
231109264,Rua São João,residential,False,False,72.005,"LINESTRING (-43.0295936 -6.7498918, -43.0289416 -6.7499014)",,,,
231109264,Rua São João,residential,False,True,89.85,"LINESTRING (-43.0295936 -6.7498918, -43.0304057 -6.7499421)",,,,
231109276,Rua Vereador João de Deus Rezende,residential,False,True,66.902,"LINESTRING (-43.0295936 -6.7498918, -43.0295651 -6.7504928)",,,,
231109264,Rua São João,residential,False,True,72.005,"LINESTRING (-43.0289416 -6.7499014, -43.0295936 -6.7498918)",,,,
754198173,Rua São João,residential,False,False,96.213,"LINESTRING (-43.0289416 -6.7499014, -43.0280728 -6.7499669)",,,,
231109264,Rua São João,residential,False,False,89.85,"LINESTRING (-43.0304057 -6.7499421, -43.0295936 -6.7498918)",,,,
231109264,Rua São João,residential,False,True,45.762,"LINESTRING (-43.0304057 -6.7499421, -43.0308201 -6.7499463)",,,,
560740194,Rua Santa Isabel,residential,False,True,89.062,"LINESTRING (-43.0304057 -6.7499421, -43.0303757 -6.7507425)",,,,
754198173,Rua São João,residential,False,True,96.213,"LINESTRING (-43.0280728 -6.7499669, -43.0289416 -6.7499014)",,,,
474591484,Travessa Dom Pedro II,residential,False,True,73.775,"LINESTRING (-43.0280728 -6.7499669, -43.0280842 -6.7500559, -43.0282174 -6.7506142)",,,,
754198173,Rua São João,residential,False,False,118.659,"LINESTRING (-43.0280728 -6.7499669, -43.0278696 -6.750004, -43.0272715 -6.7501798, -43.0270315 -6.7502247)",,,,
754198173,Rua São João,residential,False,False,50.106,"LINESTRING (-43.0270315 -6.7502247, -43.0265861 -6.7503108)",,,,
231109278,Rua Santa Teresa,residential,False,False,113.823,"LINESTRING (-43.0270315 -6.7502247, -43.0270851 -6.7503915, -43.0271588 -6.7506193, -43.0273795 -6.7511878)",,,,
754198173,Rua São João,residential,False,True,118.65899999999999,"LINESTRING (-43.0270315 -6.7502247, -43.0272715 -6.7501798, -43.0278696 -6.750004, -43.0280728 -6.7499669)",,,,
754198173,Rua São João,residential,False,False,33.735,"LINESTRING (-43.0265861 -6.7503108, -43.0262835 -6.7503525)",,,,
754198173,Rua São João,residential,False,True,50.106,"LINESTRING (-43.0265861 -6.7503108, -43.0270315 -6.7502247)",,,,
231109274,Travessa Mirocles Carvalho,residential,False,False,114.30699999999999,"LINESTRING (-43.0265861 -6.7503108, -43.0266385 -6.7507578, -43.026724 -6.7513295)",,,,
754198173,Rua São João,residential,False,False,54.789,"LINESTRING (-43.0262835 -6.7503525, -43.0257934 -6.7504293)",,,,
754198173,Rua São João,residential,False,True,33.735,"LINESTRING (-43.0262835 -6.7503525, -43.0265861 -6.7503108)",,,,
585533569,Rua Mirocles Carvalho,residential,False,False,108.832,"LINESTRING (-43.0262835 -6.7503525, -43.0262576 -6.7506898, -43.0261648 -6.7513236)",,,,
755214036,Rua Doutor Paulo Ramos,tertiary,False,True,64.625,"LINESTRING (-43.0249336 -6.7503675, -43.0248602 -6.7509441)",,,,
754198173,Rua São João,residential,False,True,95.513,"LINESTRING (-43.0249336 -6.7503675, -43.0255311 -6.7504429, -43.0257934 -6.7504293)",,,,
754198173,Rua São João,residential,False,True,54.789,"LINESTRING (-43.0257934 -6.7504293, -43.0262835 -6.7503525)",,,,
560740183,Rua Corina Neto,residential,False,True,68.154,"LINESTRING (-43.0257934 -6.7504293, -43.025748 -6.7507072, -43.0256823 -6.7510321)",,,,
754198173,Rua São João,residential,False,False,95.513,"LINESTRING (-43.0257934 -6.7504293, -43.0255311 -6.7504429, -43.0249336 -6.7503675)",,,,
231109276,Rua Vereador João de Deus Rezende,residential,False,False,66.902,"LINESTRING (-43.0295651 -6.7504928, -43.0295936 -6.7498918)",,,,
231109276,Rua Vereador João de Deus Rezende,residential,False,True,74.719,"LINESTRING (-43.0295651 -6.7504928, -43.0295072 -6.7511623)",,,,
231109286,Rua São José,residential,False,False,124.517,"LINESTRING (-43.0295651 -6.7504928, -43.0293609 -6.7504941, -43.028909 -6.7505247, -43.0284417 -6.7505788)",,,,
231109269,Praça São Pedro,residential,False,False,80.613,"LINESTRING (-43.0284417 -6.7505788, -43.0285828 -6.7512901)",,,,
231109286,Rua São José,residential,False,False,25.079,"LINESTRING (-43.0284417 -6.7505788, -43.0282174 -6.7506142)",,,,
231109286,Rua São José,residential,False,True,124.517,"LINESTRING (-43.0284417 -6.7505788, -43.028909 -6.7505247, -43.0293609 -6.7504941, -43.0295651 -6.7504928)",,,,
231109265,,residential,False,False,80.986,"LINESTRING (-43.0282174 -6.7506142, -43.028421 -6.7513139)",,,,
231109286,Rua São José,residential,False,True,25.079,"LINESTRING (-43.0282174 -6.7506142, -43.0284417 -6.7505788)",,,,
474591484,Travessa Dom Pedro II,residential,False,False,73.775,"LINESTRING (-43.0282174 -6.7506142, -43.0280842 -6.7500559, -43.0280728 -6.7499669)",,,,
231109288,,residential,False,True,42.855,"LINESTRING (-43.0303757 -6.7507425, -43.0307626 -6.7507727)",,,,
560740194,Rua Santa Isabel,residential,False,False,89.062,"LINESTRING (-43.0303757 -6.7507425, -43.0304057 -6.7499421)",,,,
231110732,Rua Santa Isabel,residential,False,True,113.583,"LINESTRING (-43.0303757 -6.7507425, -43.0303587 -6.7510028, -43.0303594 -6.7514301, -43.0303869 -6.7517623)",,,,
231109288,,residential,False,False,5.184,"LINESTRING (-43.0308095 -6.7507748, -43.0307626 -6.7507727)",,,,
231110727,,residential,False,True,92.133,"LINESTRING (-43.0308095 -6.7507748, -43.0308201 -6.7499463)",,,,
231109262,Rua São Raimundo Sofia,residential,False,True,103.06,"LINESTRING (-43.0295072 -6.7511623, -43.0285828 -6.7512901)",,,,
231109276,Rua Vereador João de Deus Rezende,residential,False,False,74.719,"LINESTRING (-43.0295072 -6.7511623, -43.0295651 -6.7504928)",,,,
560740193,Rua Vereador João de Deus Rezende,residential,False,False,92.755,"LINESTRING (-43.0295072 -6.7511623, -43.0294214 -6.7519921)",,,,
231109282,Rua Project I,residential,False,True,58.688,"LINESTRING (-43.0256497 -6.7511936, -43.0261648 -6.7513236)",,,,
231110738,Rua Corina Neto,residential,False,False,44.37,"LINESTRING (-43.0256497 -6.7511936, -43.0255741 -6.7515855)",,,,
560740183,Rua Corina Neto,residential,False,False,18.315,"LINESTRING (-43.0256497 -6.7511936, -43.0256823 -6.7510321)",,,,
231109278,Rua Santa Teresa,residential,False,False,56.228,"LINESTRING (-43.0273795 -6.7511878, -43.0275622 -6.7516598)",,,,
231109278,Rua Santa Teresa,residential,False,True,113.82300000000001,"LINESTRING (-43.0273795 -6.7511878, -43.0271588 -6.7506193, -43.0270851 -6.7503915, -43.0270315 -6.7502247)",,,,
231109282,Rua Project I,residential,False,False,74.1,"LINESTRING (-43.0273795 -6.7511878, -43.0270234 -6.7512732, -43.026724 -6.7513295)",,,,
