osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,bridge,ref
95341693,True,Rua do Moinho,residential,False,108.019,"LINESTRING (-51.1609985 -29.5950637, -51.1611105 -29.5950479, -51.1621013 -29.5949083)",,,,
95469319,False,Avenida Presidente Lucena,secondary,False,117.977,"LINESTRING (-51.1609985 -29.5950637, -51.1611913 -29.5960393, -51.1612018 -29.5961098)",2,60,,
95469319,False,Avenida Presidente Lucena,secondary,True,101.28,"LINESTRING (-51.1609985 -29.5950637, -51.1609821 -29.5949801, -51.1608109 -29.5941676)",2,60,,
590627196,False,Avenida Presidente Lucena,secondary,False,67.021,"LINESTRING (-51.1613754 -29.5970502, -51.1613977 -29.5971631, -51.161478 -29.5975522, -51.1614987 -29.5976433)",2,60,,
590627198,False,Rua Alfredo Nicolau Fröhlich,residential,True,108.932,"LINESTRING (-51.1613754 -29.5970502, -51.1612899 -29.5970617, -51.1607353 -29.5971387, -51.1602626 -29.5972033)",,,,
1169719398,False,Avenida Presidente Lucena,secondary,True,105.91,"LINESTRING (-51.1613754 -29.5970502, -51.1613542 -29.5969442, -51.1612941 -29.5965985, -51.1612018 -29.5961098)",2,60,,
95469319,False,Avenida Presidente Lucena,secondary,False,48.21,"LINESTRING (-51.160545 -29.5927226, -51.1606217 -29.593151)",2,60,,
95341659,False,Rua Pedro Klein Sobrinho,tertiary,True,135.011,"LINESTRING (-51.160545 -29.5927226, -51.1604758 -29.592758, -51.1591778 -29.5929468)",,,,
95469303,True,Rua Jacob Schneck,residential,False,93.124,"LINESTRING (-51.160545 -29.5927226, -51.1606474 -29.5927064, -51.1614926 -29.5925729)",,,,
95469319,False,Avenida Presidente Lucena,secondary,True,133.03300000000002,"LINESTRING (-51.160545 -29.5927226, -51.1605477 -29.5926667, -51.1604818 -29.5922352, -51.1604614 -29.5921231, -51.1603807 -29.5916883, -51.1603673 -29.5916163, -51.1603529 -29.591539)",2,60,,
95341659,False,Rua Pedro Klein Sobrinho,tertiary,False,135.011,"LINESTRING (-51.1591778 -29.5929468, -51.1604758 -29.592758, -51.160545 -29.5927226)",,,,
95469310,False,Rua José de Alencar,secondary,False,104.685,"LINESTRING (-51.1591778 -29.5929468, -51.1593397 -29.5937831, -51.1593588 -29.593875)",,40,,
95469310,False,Rua José de Alencar,secondary,True,126.411,"LINESTRING (-51.1591778 -29.5929468, -51.1590778 -29.5924897, -51.1590412 -29.5923846, -51.1590191 -29.5923415, -51.1589813 -29.5923002, -51.1587952 -29.5921589, -51.1585824 -29.5919954)",,40,,
590627197,False,Rua Olavo Bilac,secondary,False,120.696,"LINESTRING (-51.158759 -29.5958311, -51.1590165 -29.5968932)",,60,,
"[95391449, 95341740, 95391473]",False,Rua Vale das Palmeiras,secondary,True,193.25799999999998,"LINESTRING (-51.158759 -29.5958311, -51.1589929 -29.5957371, -51.1591157 -29.5956683, -51.1591846 -29.5956148, -51.159256 -29.5955295, -51.1593048 -29.5953969, -51.1592764 -29.595063, -51.1594486 -29.5943515)",,60,yes,
737176962,False,Rua Vale das Palmeiras,secondary,True,239.029,"LINESTRING (-51.158759 -29.5958311, -51.1585581 -29.5954223, -51.1584621 -29.5952633, -51.1583574 -29.5951719, -51.1582367 -29.5951043, -51.1580775 -29.5950743, -51.157916 -29.5950798, -51.1567842 -29.5951823)",,60,,
95469310,False,Rua José de Alencar,secondary,True,10.671,"LINESTRING (-51.1594486 -29.5943515, -51.1594307 -29.5942568)",,40,,
"[95391449, 95391473, 95341740]",False,Rua Vale das Palmeiras,secondary,False,193.25799999999998,"LINESTRING (-51.1594486 -29.5943515, -51.1592764 -29.595063, -51.1593048 -29.5953969, -51.159256 -29.5955295, -51.1591846 -29.5956148, -51.1591157 -29.5956683, -51.1589929 -29.5957371, -51.158759 -29.5958311)",,60,yes,
163703270,False,Rua José de Alencar,tertiary,False,326.727,"LINESTRING (-51.1594486 -29.5943515, -51.1600161 -29.5963397, -51.1602626 -29.5972033)",,,,
95469328,False,Rua Tuiuti,secondary,False,35.763,"LINESTRING (-51.158569 -29.5917665, -51.1588582 -29.591566)",2,60,,
1143190035,True,Rua Tuiuti,secondary,False,26.559,"LINESTRING (-51.158569 -29.5917665, -51.1585426 -29.5918283, -51.1585426 -29.5918955, -51.1585824 -29.5919954)",1,40,,
95341677,False,Rua Bento Gonçalves,residential,False,33.433,"LINESTRING (-51.1627207 -29.5939354, -51.1627774 -29.594232)",,,,
95341677,False,Rua Bento Gonçalves,residential,True,172.0,"LINESTRING (-51.1627207 -29.5939354, -51.1624758 -29.5924033)",,,,
176794183,True,Rua Coronel Gaelzer Neto,residential,False,94.812,"LINESTRING (-51.1627207 -29.5939354, -51.1617469 -29.5940355)",,,,
95341742,False,Rua Bento Gonçalves,residential,True,37.986,"LINESTRING (-51.1618717 -29.5891183, -51.1619246 -29.5894568)",,,,
95341677,False,Rua Bento Gonçalves,residential,False,121.338,"LINESTRING (-51.1628868 -29.594813, -51.1630756 -29.5958918)",,,,
95341677,False,Rua Bento Gonçalves,residential,True,65.465,"LINESTRING (-51.1628868 -29.594813, -51.1627774 -29.594232)",,,,
176257991,False,Rua do Moinho,residential,False,96.596,"LINESTRING (-51.1628868 -29.594813, -51.1638788 -29.59471)",,,,
95341704,False,Rua Arno Kney,residential,False,99.317,"LINESTRING (-51.1567842 -29.5951823, -51.1566389 -29.5942981)",,,,
737176962,False,Rua Vale das Palmeiras,secondary,True,29.528,"LINESTRING (-51.1567842 -29.5951823, -51.1564825 -29.5952235)",,60,,
737176962,False,Rua Vale das Palmeiras,secondary,False,239.029,"LINESTRING (-51.1567842 -29.5951823, -51.157916 -29.5950798, -51.1580775 -29.5950743, -51.1582367 -29.5951043, -51.1583574 -29.5951719, -51.1584621 -29.5952633, -51.1585581 -29.5954223, -51.158759 -29.5958311)",,60,,
95341718,False,Rua Silveira Martins,residential,True,178.134,"LINESTRING (-51.1634458 -29.59388, -51.1631689 -29.5922962)",,,,
176794183,True,Rua Coronel Gaelzer Neto,residential,False,70.38,"LINESTRING (-51.1634458 -29.59388, -51.1627207 -29.5939354)",,,,
95341665,True,Rua Primeiro de Maio,residential,False,49.227,"LINESTRING (-51.1614926 -29.5925729, -51.1615755 -29.5930097)",,,,
95469303,True,Rua Jacob Schneck,residential,False,96.919,"LINESTRING (-51.1614926 -29.5925729, -51.1624758 -29.5924033)",,,,
95341709,False,Rua Guilherme Exner,residential,True,83.205,"LINESTRING (-51.1635711 -29.5898108, -51.1637055 -29.5905499)",,,,
165681693,False,Rua São José,residential,False,149.272,"LINESTRING (-51.1635711 -29.5898108, -51.1621005 -29.5900291, -51.1620494 -29.590037)",,,,
"[95341737, 165681693]",False,"['Rua Siqueira de Campos', 'Rua São José']",residential,True,75.287,"LINESTRING (-51.1635711 -29.5898108, -51.1637035 -29.5898041, -51.1637649 -29.5897704, -51.1637817 -29.5896979, -51.1636907 -29.5892807)",,,,
95341709,False,Rua Guilherme Exner,residential,False,98.594,"LINESTRING (-51.1638494 -29.5914277, -51.1637055 -29.5905499)",,,,
95341709,False,Rua Guilherme Exner,residential,True,85.174,"LINESTRING (-51.1638494 -29.5914277, -51.1639638 -29.5921872)",,,,
95341750,False,Rua Mathias Schütz,residential,False,112.559,"LINESTRING (-51.1638494 -29.5914277, -51.1649995 -29.5912712)",,,,
95341719,False,Rua Caldas Júnior,residential,False,97.463,"LINESTRING (-51.1649995 -29.5912712, -51.1648439 -29.5904052)",,,,
95341750,False,Rua Mathias Schütz,residential,True,112.559,"LINESTRING (-51.1649995 -29.5912712, -51.1638494 -29.5914277)",,,,
176794183,True,Rua Coronel Gaelzer Neto,residential,False,91.689,"LINESTRING (-51.1617469 -29.5940355, -51.1609426 -29.5941462, -51.1608109 -29.5941676)",,,,
95341677,False,Rua Bento Gonçalves,residential,False,172.0,"LINESTRING (-51.1624758 -29.5924033, -51.1627207 -29.5939354)",,,,
95469303,True,Rua Jacob Schneck,residential,False,68.066,"LINESTRING (-51.1624758 -29.5924033, -51.1631689 -29.5922962)",,,,
"[590627184, 95341677]",False,Rua Bento Gonçalves,residential,True,266.339,"LINESTRING (-51.1624758 -29.5924033, -51.1623375 -29.5915871, -51.1621487 -29.5905546, -51.1621143 -29.5903663, -51.1620494 -29.590037)",,,,
95469319,False,Avenida Presidente Lucena,secondary,False,133.033,"LINESTRING (-51.1603529 -29.591539, -51.1603673 -29.5916163, -51.1603807 -29.5916883, -51.1604614 -29.5921231, -51.1604818 -29.5922352, -51.1605477 -29.5926667, -51.160545 -29.5927226)",2,60,,
95469328,False,Rua Tuiuti,secondary,True,148.342,"LINESTRING (-51.1603529 -29.591539, -51.1602308 -29.5915354, -51.1595073 -29.5914396, -51.1592882 -29.5914321, -51.1591185 -29.5914574, -51.1588582 -29.591566)",2,60,,
"[905284161, 590627492, 165681693]",False,"['Avenida Presidente Lucena', 'Rua São José']","['residential', 'tertiary']",True,208.584,"LINESTRING (-51.1603529 -29.591539, -51.1603338 -29.5914235, -51.160202 -29.5906031, -51.1601733 -29.590421, -51.1601644 -29.5903647, -51.1601728 -29.5903354, -51.1601942 -29.5903196, -51.1602253 -29.59031, -51.160258 -29.5903021, -51.160307 -29.5902949, -51.1605618 -29.5902597, -51.1609131 -29.5902083)",2,60,,
95341742,False,Rua Bento Gonçalves,residential,False,65.634,"LINESTRING (-51.1620494 -29.590037, -51.1619246 -29.5894568)",,,,
165681693,False,Rua São José,residential,False,111.511,"LINESTRING (-51.1620494 -29.590037, -51.1609131 -29.5902083)",,,,
165681693,False,Rua São José,residential,True,149.272,"LINESTRING (-51.1620494 -29.590037, -51.1621005 -29.5900291, -51.1635711 -29.5898108)",,,,
"[590627184, 95341677]",False,Rua Bento Gonçalves,residential,False,266.339,"LINESTRING (-51.1620494 -29.590037, -51.1621143 -29.5903663, -51.1621487 -29.5905546, -51.1623375 -29.5915871, -51.1624758 -29.5924033)",,,,
95341717,False,Rua Felipe Exner,residential,True,50.775,"LINESTRING (-51.1636907 -29.5892807, -51.1642096 -29.5892107)",,,,
"[95341737, 165681693]",False,"['Rua Siqueira de Campos', 'Rua São José']",residential,False,75.287,"LINESTRING (-51.1636907 -29.5892807, -51.1637817 -29.5896979, -51.1637649 -29.5897704, -51.1637035 -29.5898041, -51.1635711 -29.5898108)",,,,
95341734,False,Rua Flores da Cunha,residential,True,118.764,"LINESTRING (-51.1645736 -29.5946227, -51.1647751 -29.5956763)",,,,
176257991,False,Rua do Moinho,residential,True,67.877,"LINESTRING (-51.1645736 -29.5946227, -51.1638788 -29.59471)",,,,
95341717,False,Rua Felipe Exner,residential,False,50.775,"LINESTRING (-51.1642096 -29.5892107, -51.1636907 -29.5892807)",,,,
95341717,False,Rua Felipe Exner,residential,True,40.109,"LINESTRING (-51.1642096 -29.5892107, -51.1646195 -29.5891554)",,,,
95341709,False,Rua Guilherme Exner,residential,False,85.174,"LINESTRING (-51.1639638 -29.5921872, -51.1638494 -29.5914277)",,,,
95341709,False,Rua Guilherme Exner,residential,True,180.108,"LINESTRING (-51.1639638 -29.5921872, -51.1642434 -29.5937886)",,,,
95469294,True,Rua Tuiuti,secondary,False,22.604999999999997,"LINESTRING (-51.1583447 -29.5918034, -51.158405 -29.5918106, -51.1584829 -29.5917991, -51.158569 -29.5917665)",1,40,,
"[95469333, 95341703]",False,Rua Tuiuti,secondary,True,258.33,"LINESTRING (-51.1583447 -29.5918034, -51.1583263 -29.5917766, -51.1582848 -29.5917048, -51.1582773 -29.5916444, -51.1582895 -29.5915112, -51.1583175 -29.5913565, -51.1585434 -29.5908781, -51.1588079 -29.5903416, -51.1590239 -29.5900835, -51.1593978 -29.5897862)","['2', '3']",40,,VRS-865
"[95469344, 95469310]",False,Rua José de Alencar,secondary,False,31.384,"LINESTRING (-51.1583447 -29.5918034, -51.1584406 -29.5918865, -51.1585824 -29.5919954)",,40,,
95469319,False,Avenida Presidente Lucena,secondary,False,101.28,"LINESTRING (-51.1608109 -29.5941676, -51.1609821 -29.5949801, -51.1609985 -29.5950637)",2,60,,
95469319,False,Avenida Presidente Lucena,secondary,True,9.780000000000001,"LINESTRING (-51.1608109 -29.5941676, -51.1608012 -29.5941321, -51.1607867 -29.5940822)",2,60,,
95341717,False,Rua Felipe Exner,residential,False,40.109,"LINESTRING (-51.1646195 -29.5891554, -51.1642096 -29.5892107)",,,,
95341719,False,Rua Caldas Júnior,residential,True,140.655,"LINESTRING (-51.1646195 -29.5891554, -51.1648439 -29.5904052)",,,,
181613253,False,Rua Japão,residential,True,125.463,"LINESTRING (-51.1606441 -29.589639, -51.1619246 -29.5894568)",,,,
95341677,False,Rua Bento Gonçalves,residential,False,98.664,"LINESTRING (-51.1630756 -29.5958918, -51.1632214 -29.59677)",,,,
95341677,False,Rua Bento Gonçalves,residential,True,121.338,"LINESTRING (-51.1630756 -29.5958918, -51.1628868 -29.594813)",,,,
95341753,False,Rua Garibaldi,tertiary,False,166.059,"LINESTRING (-51.1630756 -29.5958918, -51.1647751 -29.5956763)",,,,
95341753,False,Rua Garibaldi,tertiary,True,78.934,"LINESTRING (-51.1630756 -29.5958918, -51.1622663 -29.5959851)",,,,
95341674,False,,unclassified,True,62.699,"LINESTRING (-51.1635834 -29.5943086, -51.1637239 -29.5943032, -51.1637862 -29.5943508, -51.163823 -29.5944325, -51.1638788 -29.59471)",,,,
