osmid,oneway,highway,junction,reversed,length,geometry,ref,name
747794254,True,secondary,circular,False,12.062999999999999,"LINESTRING (-53.740098 -3.7162828, -53.7400686 -3.7163284, -53.7400263 -3.7163625)",,
860656160,False,trunk,,True,38.135,"LINESTRING (-53.740098 -3.7162828, -53.7398352 -3.7161974, -53.7397702 -3.71618)",BR-230,Rodovia Transamazônica
747871102,False,residential,,True,15.948,"LINESTRING (-53.7364577 -3.7161043, -53.7364497 -3.7162475)",,Avenida Padre Cícero
747871105,False,residential,,False,35.874,"LINESTRING (-53.7364577 -3.7161043, -53.7364697 -3.7157819)",,Avenida Padre Cícero
860656160,False,trunk,,False,134.827,"LINESTRING (-53.7364577 -3.7161043, -53.736966 -3.7161097, -53.7375171 -3.7161111, -53.7376727 -3.7161071)",BR-230,Rodovia Transamazônica
282404969,True,tertiary,,False,28.732,"LINESTRING (-53.7393142 -3.7161057, -53.7392552 -3.7163573)",,Avenida Ângelo Debiase
860656160,False,trunk,,True,40.483,"LINESTRING (-53.7393142 -3.7161057, -53.7389494 -3.7161004)",BR-230,Rodovia Transamazônica
860656160,False,trunk,,False,51.293,"LINESTRING (-53.7393142 -3.7161057, -53.7395798 -3.7161418, -53.7397702 -3.71618)",BR-230,Rodovia Transamazônica
282405933,True,residential,,False,17.869,"LINESTRING (-53.7413809 -3.7219527, -53.741224 -3.7219165)",,Rua Benjamin Constant
609010140,True,residential,,False,112.492,"LINESTRING (-53.7413809 -3.7219527, -53.7411352 -3.7229342)",,Avenida Vale do Xingu
282404969,True,tertiary,,False,113.989,"LINESTRING (-53.7380455 -3.7211256, -53.73778 -3.7221159)",,Avenida Ângelo Debiase
282405933,True,residential,,False,33.701,"LINESTRING (-53.7380455 -3.7211256, -53.7377519 -3.721048)",,Rua Benjamin Constant
747871108,False,residential,,False,12.824,"LINESTRING (-53.735518 -3.7205114, -53.7355439 -3.720399)",,Avenida Central
747871108,False,residential,,True,116.86200000000001,"LINESTRING (-53.735518 -3.7205114, -53.7353895 -3.7214047, -53.735399 -3.7215529)",,Avenida Central
282405933,True,residential,,False,12.136,"LINESTRING (-53.7397012 -3.7215338, -53.7395959 -3.7215043)",,Rua Benjamin Constant
282405935,True,tertiary,,False,114.114,"LINESTRING (-53.7397012 -3.7215338, -53.7394599 -3.7225314)",,Avenida Pedro Álvares Cabral
282405933,True,residential,,False,60.931,"LINESTRING (-53.7377519 -3.721048, -53.7372194 -3.7209142)",,Rua Benjamin Constant
335759215,True,tertiary,,False,14.951,"LINESTRING (-53.7377519 -3.721048, -53.7377867 -3.7209181)",,Avenida Ângelo Debiase
335759215,True,tertiary,,False,63.821,"LINESTRING (-53.7387248 -3.7169924, -53.738877 -3.7164389)",,Avenida Ângelo Debiase
747681515,False,residential,,False,70.331,"LINESTRING (-53.7387248 -3.7169924, -53.7380952 -3.7169194)",,
860656160,False,trunk,,False,40.483,"LINESTRING (-53.7389494 -3.7161004, -53.7393142 -3.7161057)",BR-230,Rodovia Transamazônica
860656160,False,trunk,,True,141.67200000000003,"LINESTRING (-53.7389494 -3.7161004, -53.7388301 -3.7160977, -53.7376727 -3.7161071)",BR-230,Rodovia Transamazônica
372630046,True,secondary,,False,115.167,"LINESTRING (-53.7401313 -3.7160283, -53.7411028 -3.7163928)",,Avenida Perimetral Norte
609010145,False,residential,,False,66.484,"LINESTRING (-53.7401313 -3.7160283, -53.7402551 -3.7154433)",,Rua Espírito Santo
609010145,False,residential,,True,11.158000000000001,"LINESTRING (-53.7401313 -3.7160283, -53.7401041 -3.7160776, -53.7400814 -3.7161154)",,Rua Espírito Santo
335759222,False,residential,,False,131.191,"LINESTRING (-53.7404983 -3.7143747, -53.7416191 -3.7147503)",,Travessa Amazonas
335759222,False,residential,,True,115.144,"LINESTRING (-53.7404983 -3.7143747, -53.7395094 -3.7140609)",,Travessa Amazonas
609010145,False,residential,,True,63.399,"LINESTRING (-53.7404983 -3.7143747, -53.7403624 -3.7149285)",,Rua Espírito Santo
335759224,False,residential,,False,64.651,"LINESTRING (-53.7423726 -3.7162643, -53.7426005 -3.7157292)",,Rua Ana Maria de Jesus
335759224,False,residential,,True,65.894,"LINESTRING (-53.7423726 -3.7162643, -53.7421219 -3.7168015)",,Rua Ana Maria de Jesus
335759224,False,residential,,False,65.894,"LINESTRING (-53.7421219 -3.7168015, -53.7423726 -3.7162643)",,Rua Ana Maria de Jesus
335759224,False,residential,,True,70.874,"LINESTRING (-53.7428494 -3.7151422, -53.7426005 -3.7157292)",,Rua Ana Maria de Jesus
335759222,False,residential,,True,143.326,"LINESTRING (-53.7428494 -3.7151422, -53.7423719 -3.714996, -53.7419567 -3.7148689, -53.7416191 -3.7147503)",,Travessa Amazonas
335759225,False,residential,,False,66.359,"LINESTRING (-53.7411028 -3.7163928, -53.7412682 -3.7158193)",,Rua José Lopes
372630046,True,secondary,,False,53.007,"LINESTRING (-53.7411028 -3.7163928, -53.7415491 -3.7165628)",,Avenida Perimetral Norte
335759222,False,residential,,True,131.191,"LINESTRING (-53.7416191 -3.7147503, -53.7404983 -3.7143747)",,Travessa Amazonas
335759225,False,residential,,False,63.173,"LINESTRING (-53.7416191 -3.7147503, -53.7417888 -3.714208)",,Rua José Lopes
335759225,False,residential,,True,61.161,"LINESTRING (-53.7416191 -3.7147503, -53.741438 -3.7152698)",,Rua José Lopes
335759222,False,residential,,False,143.326,"LINESTRING (-53.7416191 -3.7147503, -53.7419567 -3.7148689, -53.7423719 -3.714996, -53.7428494 -3.7151422)",,Travessa Amazonas
372630045,True,secondary,,False,82.907,"LINESTRING (-53.7407009 -3.7168239, -53.7400103 -3.7165393)",,Avenida Perimetral Sul
372630045,True,secondary,,False,42.935,"LINESTRING (-53.7392552 -3.7163573, -53.738877 -3.7164389)",,Avenida Perimetral Sul
282404969,True,tertiary,,False,132.369,"LINESTRING (-53.7392552 -3.7163573, -53.7390687 -3.7170472, -53.7389629 -3.7175112)",,Avenida Ângelo Debiase
335759215,True,tertiary,,False,38.487,"LINESTRING (-53.738877 -3.7164389, -53.7389494 -3.7161004)",,Avenida Ângelo Debiase
372630045,True,secondary,,False,136.207,"LINESTRING (-53.738877 -3.7164389, -53.7386772 -3.716447, -53.7376499 -3.7164242)",,Avenida Perimetral Sul
747871101,True,residential,,False,9.62,"LINESTRING (-53.736394 -3.7163138, -53.7364497 -3.7162475)",,Avenida Padre Cícero
372630045,True,secondary,,False,92.873,"LINESTRING (-53.736394 -3.7163138, -53.736227 -3.7162596, -53.7355672 -3.7162141)",,Avenida Perimetral Sul
372630045,True,secondary,,False,50.303,"LINESTRING (-53.7355672 -3.7162141, -53.7353164 -3.7161646, -53.7351273 -3.7161071)",,Avenida Perimetral Sul
747871115,True,tertiary,,False,61.152,"LINESTRING (-53.7355672 -3.7162141, -53.7352172 -3.7162342, -53.7351032 -3.7162449, -53.7350187 -3.716261)",,
372630045,True,secondary,,False,47.399,"LINESTRING (-53.7351273 -3.7161071, -53.7347428 -3.7159214)",,Avenida Perimetral Sul
747871113,True,tertiary,,False,20.942,"LINESTRING (-53.7351273 -3.7161071, -53.7350482 -3.7162141, -53.7350187 -3.716261)",,Avenida Pará
372632088,True,tertiary,,False,133.247,"LINESTRING (-53.7349436 -3.716459, -53.7346518 -3.7176214)",,Avenida Pará
747871114,True,tertiary,,False,19.85,"LINESTRING (-53.7349436 -3.716459, -53.7348773 -3.7162932)",,
746544050,True,residential,,False,23.528,"LINESTRING (-53.735399 -3.7215529, -53.7356037 -3.7216081)",,Rua Floriano Peixoto
747871108,False,residential,,False,116.86200000000001,"LINESTRING (-53.735399 -3.7215529, -53.7353895 -3.7214047, -53.735518 -3.7205114)",,Avenida Central
372632094,True,residential,,False,122.611,"LINESTRING (-53.7358676 -3.7191182, -53.7369425 -3.7193738)",,Avenida Goiás
609010148,True,residential,,False,32.64,"LINESTRING (-53.7358676 -3.7191182, -53.7357944 -3.7194025)",,Avenida Padre Cícero
372632088,True,tertiary,,False,32.685,"LINESTRING (-53.7343715 -3.7187496, -53.7343006 -3.7190349)",,Avenida Pará
372632094,True,residential,,False,160.426,"LINESTRING (-53.7343715 -3.7187496, -53.7349127 -3.7188773, -53.7357751 -3.7190954)",,Avenida Goiás
