osmid,name,highway,oneway,reversed,length,ref,geometry,lanes,bridge
273621582,Rua Francisco Lobo,residential,False,True,126.273,,"LINESTRING (-41.2344307 -18.5673449, -41.235513 -18.5668581)",,
223363077,Avenida Getúlio Vargas,secondary,False,True,91.819,MG-417;MG-311,"LINESTRING (-41.2344307 -18.5673449, -41.234436 -18.5674428, -41.234365 -18.5681674)",,
829938627,Rua Felisberto da Costa,tertiary,False,True,141.076,,"LINESTRING (-41.2355813 -18.5743331, -41.2355893 -18.5730644)",,
273535568,Avenida Getúlio Vargas,secondary,False,False,110.24,MG-417,"LINESTRING (-41.2355813 -18.5743331, -41.2353 -18.5740388, -41.2350516 -18.5737534, -41.2348946 -18.5735856)",,
273535628,Rua Felisberto da Costa,secondary,False,True,84.051,MG-417,"LINESTRING (-41.2355813 -18.5743331, -41.2359052 -18.5747094, -41.2360239 -18.5747946, -41.2361473 -18.5748492)",2,
223363077,Avenida Getúlio Vargas,secondary,False,False,100.782,MG-417;MG-311,"LINESTRING (-41.2342202 -18.5726588, -41.234082 -18.5724415, -41.2340484 -18.5723157, -41.2339264 -18.5718058)",,
231002267,Rua Cláudio José Guedes,tertiary,False,False,210.19,MG-311,"LINESTRING (-41.2342202 -18.5726588, -41.2335603 -18.5731776, -41.2326403 -18.5738106)",,
"[273535568, 829938625, 829938626]",Avenida Getúlio Vargas,secondary,False,True,52.053999999999995,MG-417,"LINESTRING (-41.2342202 -18.5726588, -41.2343871 -18.572882, -41.2344404 -18.5729684, -41.2345018 -18.5730428)",,yes
273535668,Rua Ilca Heringer,residential,False,True,47.041,,"LINESTRING (-41.2320869 -18.5676288, -41.2317351 -18.5678891)",,
273535668,Rua Ilca Heringer,residential,False,False,47.041,,"LINESTRING (-41.2317351 -18.5678891, -41.2320869 -18.5676288)",,
273535640,Rua Ilca Heringer,residential,False,False,126.50300000000001,,"LINESTRING (-41.2317351 -18.5678891, -41.2317921 -18.5680626, -41.2318423 -18.5681249, -41.2318859 -18.5681414, -41.2319463 -18.5681363, -41.232069 -18.5680588, -41.2321642 -18.5679911, -41.232354 -18.5678643, -41.2324049 -18.5678496, -41.2324525 -18.5678528, -41.2325008 -18.56787, -41.2326503 -18.5679405)",,
829938624,Rua Ilca Heringer,residential,False,True,139.80700000000002,,"LINESTRING (-41.2317351 -18.5678891, -41.2316459 -18.5676672, -41.2314413 -18.5671351, -41.231326 -18.5667823, -41.231316 -18.5667481, -41.2313368 -18.5667036)",,
273535640,Rua Ilca Heringer,residential,False,False,25.979,,"LINESTRING (-41.2326503 -18.5679405, -41.232875 -18.5680365)",,
273535648,Rua Levino Alves,residential,False,False,86.374,,"LINESTRING (-41.2326503 -18.5679405, -41.2319655 -18.5683671)",,
273535640,Rua Ilca Heringer,residential,False,True,126.50299999999999,,"LINESTRING (-41.2326503 -18.5679405, -41.2325008 -18.56787, -41.2324525 -18.5678528, -41.2324049 -18.5678496, -41.232354 -18.5678643, -41.2321642 -18.5679911, -41.232069 -18.5680588, -41.2319463 -18.5681363, -41.2318859 -18.5681414, -41.2318423 -18.5681249, -41.2317921 -18.5680626, -41.2317351 -18.5678891)",,
273535640,Rua Ilca Heringer,residential,False,True,25.979,,"LINESTRING (-41.232875 -18.5680365, -41.2326503 -18.5679405)",,
"[273535592, 273535636]","['Rua Boa Vista', 'Rua Frei Inocêncio']",residential,False,False,265.24300000000005,,"LINESTRING (-41.232875 -18.5680365, -41.2329072 -18.5679475, -41.2330192 -18.5676672, -41.233099 -18.5675121, -41.2332129 -18.5674454, -41.2333048 -18.5674237, -41.2334168 -18.5674276, -41.233508 -18.5674581, -41.2336046 -18.5675216, -41.2336461 -18.5676132, -41.2336515 -18.5677212, -41.2336166 -18.5679132, -41.2334892 -18.5681992, -41.2331834 -18.5687014)",,
273535636,Rua Frei Inocêncio,residential,False,True,96.427,,"LINESTRING (-41.232875 -18.5680365, -41.2327429 -18.5682196, -41.232462 -18.5684754, -41.2322708 -18.5685781, -41.2322091 -18.5686124)",,
223363077,Avenida Getúlio Vargas,secondary,False,True,41.681,MG-417;MG-311,"LINESTRING (-41.234365 -18.5681674, -41.2343355 -18.5685412)",,
273535647,Rua Juscelino Kubitschek,residential,False,False,122.503,,"LINESTRING (-41.234365 -18.5681674, -41.2355035 -18.5683887)",,
223363077,Avenida Getúlio Vargas,secondary,False,False,91.819,MG-417;MG-311,"LINESTRING (-41.234365 -18.5681674, -41.234436 -18.5674428, -41.2344307 -18.5673449)",,
273535606,Rua Cândido Bacelar,residential,False,True,52.408,,"LINESTRING (-41.234365 -18.5681674, -41.2342751 -18.5682056, -41.2341946 -18.5682641, -41.2340686 -18.5683721, -41.2339734 -18.5684523)",,
273535648,Rua Levino Alves,residential,False,True,86.374,,"LINESTRING (-41.2319655 -18.5683671, -41.2326503 -18.5679405)",,
273535647,Rua Juscelino Kubitschek,residential,False,True,122.503,,"LINESTRING (-41.2355035 -18.5683887, -41.234365 -18.5681674)",,
273621576,Rua Felisberto da Costa,tertiary,False,False,62.955,,"LINESTRING (-41.2355035 -18.5683887, -41.2355277 -18.5689544)",,
"[273535646, 273535647]",Rua Juscelino Kubitschek,residential,False,"[False, True]",164.637,,"LINESTRING (-41.2355035 -18.5683887, -41.2366127 -18.5686144, -41.2366938 -18.5686575, -41.2367554 -18.5687148, -41.2369229 -18.5688884)",,
