osmid,oneway,name,highway,reversed,length,ref,geometry,bridge,lanes
216645831,False,Rua Edwirges Monteiro,residential,False,110.945,,"LINESTRING (-47.9920923 -23.8783112, -47.992451 -23.8792535)",,
607167424,False,Rua Manoel Fogaça,secondary,False,17.874,,"LINESTRING (-47.9920923 -23.8783112, -47.9922572 -23.8782555)",,
607167424,False,Rua Manoel Fogaça,secondary,True,19.732,,"LINESTRING (-47.9920923 -23.8783112, -47.9919143 -23.8783819)",,
571847244,False,Rua Doutor Rui Barbosa,residential,True,44.412,,"LINESTRING (-47.9936457 -23.8847745, -47.9940601 -23.8846482)",,
216838895,False,Rua Vinte e Nove de Setembro,residential,False,107.254,,"LINESTRING (-47.9936457 -23.8847745, -47.9934324 -23.8839971, -47.9933842 -23.8838401)",,
701140063,False,Rua Doutor Rui Barbosa,residential,True,11.044,,"LINESTRING (-47.9993038 -23.8830768, -47.9994071 -23.8830461)",,
1058336535,False,Rua Doutor Rui Barbosa,residential,False,70.823,,"LINESTRING (-47.9993038 -23.8830768, -47.998644 -23.883281)",,
169867609,False,Rua Doutor Júlio Prestes,secondary,False,94.71,,"LINESTRING (-47.9993038 -23.8830768, -47.9992917 -23.8830105, -47.9992602 -23.8828959, -47.9990295 -23.8822638)",,
1058336534,False,Rua Doutor Júlio Prestes,secondary,True,92.428,,"LINESTRING (-47.9993038 -23.8830768, -47.9993326 -23.8832344, -47.9994325 -23.8838996)",,
571847244,False,Rua Doutor Rui Barbosa,residential,False,44.412,,"LINESTRING (-47.9940601 -23.8846482, -47.9936457 -23.8847745)",,
571847244,False,Rua Doutor Rui Barbosa,residential,True,94.905,,"LINESTRING (-47.9940601 -23.8846482, -47.9949479 -23.8843846)",,
216645831,False,Rua Edwirges Monteiro,residential,True,106.50800000000001,,"LINESTRING (-47.9940601 -23.8846482, -47.9938214 -23.8838769, -47.9937791 -23.8837255)",,
216645598,False,Rua Marechal Castelo Branco,secondary,True,8.964,,"LINESTRING (-47.9981478 -23.8842988, -47.9982322 -23.8842755)",,
625989440,True,Avenida João Paulino da Silva,residential,False,62.93,,"LINESTRING (-47.9981478 -23.8842988, -47.9979534 -23.8837615)",,
216645598,False,Rua Marechal Castelo Branco,secondary,False,116.26,,"LINESTRING (-47.9981478 -23.8842988, -47.9979841 -23.8843489, -47.9978883 -23.8843783, -47.9973672 -23.8845378, -47.9972571 -23.8845715, -47.9970635 -23.8846308)",,
216639176,True,Rua Miguel Terra,residential,False,95.195,,"LINESTRING (-47.9967315 -23.8780621, -47.9958358 -23.8783113)",,
1001476468,True,Rua Cônego Francisco Ribeiro,residential,False,109.077,,"LINESTRING (-47.9967315 -23.8780621, -47.9963909 -23.8771319)",,
216645598,False,Rua Marechal Castelo Branco,secondary,False,75.331,,"LINESTRING (-47.9989336 -23.8840572, -47.9982322 -23.8842755)",,
216674361,True,Rua Cônego Francisco Ribeiro,secondary,False,91.194,,"LINESTRING (-47.9989336 -23.8840572, -47.998644 -23.883281)",,
1058336541,False,Rua Marechal Castelo Branco,secondary,True,53.667,,"LINESTRING (-47.9989336 -23.8840572, -47.9994325 -23.8838996)",,
216674360,False,Rua Sadamita Iwasaki,residential,False,96.385,,"LINESTRING (-47.9949479 -23.8843846, -47.9952161 -23.885216)",,
216674360,False,Rua Sadamita Iwasaki,residential,True,99.428,,"LINESTRING (-47.9949479 -23.8843846, -47.9946696 -23.8835274)",,
571847244,False,Rua Doutor Rui Barbosa,residential,False,94.905,,"LINESTRING (-47.9949479 -23.8843846, -47.9940601 -23.8846482)",,
571847244,False,Rua Doutor Rui Barbosa,residential,True,83.388,,"LINESTRING (-47.9949479 -23.8843846, -47.9957257 -23.8841467)",,
216674360,False,Rua Sadamita Iwasaki,residential,True,96.385,,"LINESTRING (-47.9952161 -23.885216, -47.9949479 -23.8843846)",,
1058336540,False,Rua Marechal Castelo Branco,secondary,True,81.883,,"LINESTRING (-47.9952161 -23.885216, -47.9959785 -23.8849787)",,
216674360,False,Rua Sadamita Iwasaki,residential,False,99.428,,"LINESTRING (-47.9946696 -23.8835274, -47.9949479 -23.8843846)",,
216674360,False,Rua Sadamita Iwasaki,residential,True,8.553,,"LINESTRING (-47.9946696 -23.8835274, -47.9946448 -23.8834539)",,
840194969,True,Avenida Nestor Fogaça,residential,False,10.075,,"LINESTRING (-47.9946696 -23.8835274, -47.9945717 -23.8835134)",,
216674360,False,Rua Sadamita Iwasaki,residential,False,65.302,,"LINESTRING (-47.9930626 -23.8790833, -47.9932797 -23.879636)",,
1001476464,True,Rua Miguel Terra,secondary,False,65.002,,"LINESTRING (-47.9930626 -23.8790833, -47.992451 -23.8792535)",,
1001476465,False,Rua Sadamita Iwasaki,secondary,True,32.901,,"LINESTRING (-47.9930626 -23.8790833, -47.9929722 -23.8787992)",,
216639176,True,Rua Miguel Terra,residential,False,79.565,,"LINESTRING (-47.9974801 -23.8778537, -47.9967315 -23.8780621)",,
625989445,True,Rua Doutor Júlio Prestes,secondary,False,56.737,,"LINESTRING (-47.9974801 -23.8778537, -47.9976538 -23.8783386)",,
607167424,False,Rua Manoel Fogaça,secondary,False,82.773,,"LINESTRING (-47.9963909 -23.8771319, -47.9971685 -23.8769116)",,
607167424,False,Rua Manoel Fogaça,secondary,True,97.45,,"LINESTRING (-47.9963909 -23.8771319, -47.9954754 -23.8773912)",,
216674361,True,Rua Cônego Francisco Ribeiro,secondary,False,95.652,,"LINESTRING (-47.998644 -23.883281, -47.9983529 -23.882463)",,
1058336535,False,Rua Doutor Rui Barbosa,residential,False,75.595,,"LINESTRING (-47.998644 -23.883281, -47.9979365 -23.88349)",,
1058336535,False,Rua Doutor Rui Barbosa,residential,True,70.823,,"LINESTRING (-47.998644 -23.883281, -47.9993038 -23.8830768)",,
607167424,False,Rua Manoel Fogaça,secondary,False,65.655,,"LINESTRING (-47.9971685 -23.8769116, -47.9977853 -23.8767369)",,
607167424,False,Rua Manoel Fogaça,secondary,True,82.773,,"LINESTRING (-47.9971685 -23.8769116, -47.9963909 -23.8771319)",,
625989445,True,Rua Doutor Júlio Prestes,secondary,False,109.443,,"LINESTRING (-47.9971685 -23.8769116, -47.9974801 -23.8778537)",,
216838883,False,Rua Armando Sales de Oliveira,residential,False,78.332,,"LINESTRING (-47.9980813 -23.8795322, -47.9973471 -23.8797456)",,
216838883,False,Rua Armando Sales de Oliveira,residential,True,59.732,,"LINESTRING (-47.9980813 -23.8795322, -47.9986482 -23.8793913)",,
625989445,True,Rua Doutor Júlio Prestes,secondary,False,115.114,,"LINESTRING (-47.9980813 -23.8795322, -47.9984287 -23.8805175)",,
216838903,False,Rua José dos Santos Terra,residential,True,96.018,,"LINESTRING (-47.9957257 -23.8841467, -47.9959785 -23.8849787)",,
571847244,False,Rua Doutor Rui Barbosa,residential,False,83.388,,"LINESTRING (-47.9957257 -23.8841467, -47.9949479 -23.8843846)",,
571847244,False,Rua Doutor Rui Barbosa,residential,True,17.965,,"LINESTRING (-47.9957257 -23.8841467, -47.995892 -23.8840921)",,
216838883,False,Rua Armando Sales de Oliveira,residential,False,91.149,,"LINESTRING (-47.9995043 -23.8791481, -47.9986482 -23.8793913)",,
607167422,False,Rua Narlir Miguel,residential,False,62.622,,"LINESTRING (-47.9995043 -23.8791481, -47.9996253 -23.8797003)",,
607167422,False,Rua Narlir Miguel,residential,True,82.592,,"LINESTRING (-47.9995043 -23.8791481, -47.9993373 -23.8784212)",,
216838883,False,Rua Armando Sales de Oliveira,residential,True,31.849,,"LINESTRING (-47.9923715 -23.8812707, -47.9926714 -23.881188)",,
216838900,False,Rua Benedito Antonio de Souza,residential,False,9.304,,"LINESTRING (-47.9984133 -23.8850596, -47.9984995 -23.8850315)",,
216673887,True,Avenida João Paulino da Silva,secondary,False,53.269000000000005,,"LINESTRING (-47.9984133 -23.8850596, -47.9983824 -23.8849591, -47.9983375 -23.8848303, -47.9982634 -23.8846006)",,
216838883,False,Rua Armando Sales de Oliveira,residential,False,31.849,,"LINESTRING (-47.9926714 -23.881188, -47.9923715 -23.8812707)",,
216838883,False,Rua Armando Sales de Oliveira,residential,True,43.734,,"LINESTRING (-47.9926714 -23.881188, -47.9930805 -23.8810665)",,
797643319,False,Rua Vinte e Nove de Setembro,residential,True,113.446,,"LINESTRING (-47.9926714 -23.881188, -47.9929097 -23.8821847)",,
216674360,False,Rua Sadamita Iwasaki,residential,False,113.822,,"LINESTRING (-47.9937171 -23.8808592, -47.9940604 -23.8818335)",,
216674360,False,Rua Sadamita Iwasaki,residential,True,77.693,,"LINESTRING (-47.9937171 -23.8808592, -47.9934796 -23.8801951)",,
216838883,False,Rua Armando Sales de Oliveira,residential,False,68.709,,"LINESTRING (-47.9937171 -23.8808592, -47.9930805 -23.8810665)",,
216838883,False,Rua Armando Sales de Oliveira,residential,True,88.411,,"LINESTRING (-47.9937171 -23.8808592, -47.9945388 -23.8805991)",,
216838886,False,Rua Doutor Fernando Costa,residential,False,93.147,,"LINESTRING (-47.9968093 -23.883826, -47.9970635 -23.8846308)",,
216838886,False,Rua Doutor Fernando Costa,residential,True,97.646,,"LINESTRING (-47.9968093 -23.883826, -47.9965123 -23.8829909)",,
571847244,False,Rua Doutor Rui Barbosa,residential,False,97.846,,"LINESTRING (-47.9968093 -23.883826, -47.995892 -23.8840921)",,
571847244,False,Rua Doutor Rui Barbosa,residential,True,112.698,,"LINESTRING (-47.9968093 -23.883826, -47.9978628 -23.8835109)",,
216838883,False,Rua Armando Sales de Oliveira,residential,False,110.635,,"LINESTRING (-47.995574 -23.8802926, -47.9945388 -23.8805991)",,
216838883,False,Rua Armando Sales de Oliveira,residential,True,99.368,,"LINESTRING (-47.995574 -23.8802926, -47.9965022 -23.8800129)",,
216838886,False,Rua Doutor Fernando Costa,residential,False,115.434,,"LINESTRING (-47.995574 -23.8802926, -47.9959215 -23.8812809)",,
216838886,False,Rua Doutor Fernando Costa,residential,True,75.807,,"LINESTRING (-47.995574 -23.8802926, -47.995344 -23.8796441)",,
216838886,False,Rua Doutor Fernando Costa,residential,False,110.464,,"LINESTRING (-47.9946126 -23.8775983, -47.9949726 -23.8785356)",,
216838886,False,Rua Doutor Fernando Costa,residential,True,104.126,,"LINESTRING (-47.9946126 -23.8775983, -47.9943256 -23.8766994)",,
607167424,False,Rua Manoel Fogaça,secondary,False,90.7,,"LINESTRING (-47.9946126 -23.8775983, -47.9954754 -23.8773912)",,
607167424,False,Rua Manoel Fogaça,secondary,True,104.037,,"LINESTRING (-47.9946126 -23.8775983, -47.9936349 -23.8778742)",,
216639176,True,Rua Miguel Terra,residential,False,110.627,,"LINESTRING (-47.9949726 -23.8785356, -47.9939309 -23.8788228)",,
216838886,False,Rua Doutor Fernando Costa,residential,False,62.775,,"LINESTRING (-47.9949726 -23.8785356, -47.9951516 -23.8790759)",,
216838886,False,Rua Doutor Fernando Costa,residential,True,110.464,,"LINESTRING (-47.9949726 -23.8785356, -47.9946126 -23.8775983)",,
216645831,False,Rua Edwirges Monteiro,residential,True,80.468,,"LINESTRING (-47.9930805 -23.8810665, -47.9928596 -23.8803716)",,
216838883,False,Rua Armando Sales de Oliveira,residential,False,43.734,,"LINESTRING (-47.9930805 -23.8810665, -47.9926714 -23.881188)",,
216838883,False,Rua Armando Sales de Oliveira,residential,True,68.709,,"LINESTRING (-47.9930805 -23.8810665, -47.9937171 -23.8808592)",,
216645831,False,Rua Edwirges Monteiro,residential,False,112.71,,"LINESTRING (-47.9930805 -23.8810665, -47.9931136 -23.8812024, -47.9933347 -23.8820531)",,
216838903,False,Rua José dos Santos Terra,residential,False,96.018,,"LINESTRING (-47.9959785 -23.8849787, -47.9957257 -23.8841467)",,
1058336540,False,Rua Marechal Castelo Branco,secondary,False,81.883,,"LINESTRING (-47.9959785 -23.8849787, -47.9952161 -23.885216)",,
1058336540,False,Rua Marechal Castelo Branco,secondary,True,43.598,,"LINESTRING (-47.9959785 -23.8849787, -47.9963849 -23.8848536)",,
216838900,False,Rua Benedito Antonio de Souza,residential,True,75.398,,"LINESTRING (-47.9991999 -23.8848087, -47.9984995 -23.8850315)",,
1058336542,True,Rua Cônego Francisco Ribeiro,secondary,False,87.84,,"LINESTRING (-47.9991999 -23.8848087, -47.9989336 -23.8840572)",,
216838883,False,Rua Armando Sales de Oliveira,residential,False,59.732,,"LINESTRING (-47.9986482 -23.8793913, -47.9980813 -23.8795322)",,
216838883,False,Rua Armando Sales de Oliveira,residential,True,91.149,,"LINESTRING (-47.9986482 -23.8793913, -47.9995043 -23.8791481)",,
571466494,True,Rua Siqueira Campos,secondary,False,79.844,,"LINESTRING (-47.9986482 -23.8793913, -47.9984106 -23.8787069)",,
607167422,False,Rua Narlir Miguel,residential,False,55.618,,"LINESTRING (-47.9998027 -23.8805887, -47.9999167 -23.8810779)",,
607167422,False,Rua Narlir Miguel,residential,True,100.419,,"LINESTRING (-47.9998027 -23.8805887, -47.9996253 -23.8797003)",,
625989435,False,Rua Joaquim Ortiz de Camargo,secondary,True,105.691,SP-250,"LINESTRING (-47.9998027 -23.8805887, -48.000787 -23.8808943)",,
625989435,False,Rua Joaquim Ortiz de Camargo,secondary,False,89.789,SP-250,"LINESTRING (-47.9998027 -23.8805887, -47.9991724 -23.8803863, -47.9990416 -23.8803557, -47.9989618 -23.8803501)",,
1058336540,False,Rua Marechal Castelo Branco,secondary,False,43.598,,"LINESTRING (-47.9963849 -23.8848536, -47.9959785 -23.8849787)",,
1058336540,False,Rua Marechal Castelo Branco,secondary,True,73.308,,"LINESTRING (-47.9963849 -23.8848536, -47.9970635 -23.8846308)",,
216838883,False,Rua Armando Sales de Oliveira,residential,False,90.903,,"LINESTRING (-47.9973471 -23.8797456, -47.9965022 -23.8800129)",,
216838883,False,Rua Armando Sales de Oliveira,residential,True,78.332,,"LINESTRING (-47.9973471 -23.8797456, -47.9980813 -23.8795322)",,
1001476468,True,Rua Cônego Francisco Ribeiro,residential,False,74.973,,"LINESTRING (-47.9973471 -23.8797456, -47.9971218 -23.8791036)",,
216838886,False,Rua Doutor Fernando Costa,residential,True,93.147,,"LINESTRING (-47.9970635 -23.8846308, -47.9968093 -23.883826)",,
1058336540,False,Rua Marechal Castelo Branco,secondary,False,73.308,,"LINESTRING (-47.9970635 -23.8846308, -47.9963849 -23.8848536)",,
216645598,False,Rua Marechal Castelo Branco,secondary,True,116.26,,"LINESTRING (-47.9970635 -23.8846308, -47.9972571 -23.8845715, -47.9973672 -23.8845378, -47.9978883 -23.8843783, -47.9979841 -23.8843489, -47.9981478 -23.8842988)",,
1058336538,False,Rua Doutor Fernando Costa,residential,False,39.284,,"LINESTRING (-47.9970635 -23.8846308, -47.9971416 -23.884844, -47.9971862 -23.8849658)",,
843029641,False,Rua José França,secondary,True,112.643,,"LINESTRING (-48.0002756 -23.8775362, -47.99922 -23.8778436)",,
841191118,True,Rua José França,secondary,False,20.498,,"LINESTRING (-48.0002756 -23.8775362, -48.0003653 -23.8774818, -48.0004545 -23.8774548)",,
216841581,False,Rua Flávio José Fogaça,residential,False,67.51,,"LINESTRING (-48.0002269 -23.8794434, -47.9996253 -23.8797003)",,
216841581,False,Rua Flávio José Fogaça,residential,True,42.144,,"LINESTRING (-48.0002269 -23.8794434, -48.0005949 -23.879269)",,
216841578,False,Rua Waldomiro de Lima,residential,True,171.394,,"LINESTRING (-48.0002269 -23.8794434, -48.0006838 -23.8805255, -48.0007508 -23.8807168, -48.000787 -23.8808943)",,
216841561,False,Rua Norihiro Murakami,residential,True,16.933,,"LINESTRING (-48.0007401 -23.8837935, -48.0005792 -23.8838328)",,
216841590,False,Rua Nadlir Miguel,residential,True,158.352,,"LINESTRING (-48.0007401 -23.8837935, -48.0012149 -23.8851498)",,
216841567,True,Rua Siqueira Campos,residential,False,104.831,,"LINESTRING (-48.000441 -23.8848731, -48.0001447 -23.8839701)",,
216841590,False,Rua Nadlir Miguel,residential,False,158.352,,"LINESTRING (-48.0012149 -23.8851498, -48.0007401 -23.8837935)",,
216841581,False,Rua Flávio José Fogaça,residential,False,54.329,,"LINESTRING (-48.001072 -23.879049, -48.0005949 -23.879269)",,
216841569,False,Rua Marginal Fadel Jabur,residential,False,181.901,,"LINESTRING (-48.001072 -23.879049, -48.0009896 -23.8789092, -48.0008105 -23.8785904, -48.0006952 -23.8783574, -48.0006778 -23.8782961, -48.0006047 -23.8780024, -48.000551 -23.8777976, -48.0004779 -23.8775177)",,
216841581,False,Rua Flávio José Fogaça,residential,True,67.51,,"LINESTRING (-47.9996253 -23.8797003, -48.0002269 -23.8794434)",,
607167422,False,Rua Narlir Miguel,residential,False,100.419,,"LINESTRING (-47.9996253 -23.8797003, -47.9998027 -23.8805887)",,
607167422,False,Rua Narlir Miguel,residential,True,62.622,,"LINESTRING (-47.9996253 -23.8797003, -47.9995043 -23.8791481)",,
216841567,True,Rua Siqueira Campos,residential,False,30.516,,"LINESTRING (-48.0001447 -23.8839701, -48.0000631 -23.883706)",,
216841561,False,Rua Norihiro Murakami,residential,False,46.739999999999995,,"LINESTRING (-48.0001447 -23.8839701, -48.0004571 -23.8838714, -48.0005792 -23.8838328)",,
216841567,True,Rua Siqueira Campos,residential,False,94.522,,"LINESTRING (-47.9998134 -23.8829327, -47.9995338 -23.882122)",,
701140063,False,Rua Doutor Rui Barbosa,residential,False,43.192,,"LINESTRING (-47.9998134 -23.8829327, -47.9994071 -23.8830461)",,
701140063,False,Rua Doutor Rui Barbosa,residential,True,51.27,,"LINESTRING (-47.9998134 -23.8829327, -48.0002935 -23.8827917)",,
216841578,False,Rua Waldomiro de Lima,residential,False,96.055,,"LINESTRING (-48.0011451 -23.8825495, -48.0009453 -23.8817052)",,
701140063,False,Rua Doutor Rui Barbosa,residential,False,90.677,,"LINESTRING (-48.0011451 -23.8825495, -48.0002935 -23.8827917)",,
216841578,False,Rua Waldomiro de Lima,residential,True,31.524,,"LINESTRING (-48.000787 -23.8808943, -48.0008273 -23.8811754)",,
625989435,False,Rua Joaquim Ortiz de Camargo,secondary,False,105.691,SP-250,"LINESTRING (-48.000787 -23.8808943, -47.9998027 -23.8805887)",,
216841578,False,Rua Waldomiro de Lima,residential,False,171.394,,"LINESTRING (-48.000787 -23.8808943, -48.0007508 -23.8807168, -48.0006838 -23.8805255, -48.0002269 -23.8794434)",,
216639176,True,Rua Miguel Terra,residential,False,92.917,,"LINESTRING (-47.9939309 -23.8788228, -47.9930626 -23.8790833)",,
216844347,False,Rua Dante Carraro,residential,False,64.58,,"LINESTRING (-47.9939309 -23.8788228, -47.994126 -23.8793755)",,
216844347,False,Rua Dante Carraro,residential,True,30.975,,"LINESTRING (-47.9939309 -23.8788228, -47.9938337 -23.8785588)",,
216844347,False,Rua Dante Carraro,residential,False,30.975,,"LINESTRING (-47.9938337 -23.8785588, -47.9939309 -23.8788228)",,
216844347,False,Rua Dante Carraro,residential,True,78.774,,"LINESTRING (-47.9938337 -23.8785588, -47.9937508 -23.8782756, -47.993643 -23.8779131, -47.9936349 -23.8778742)",,
216844355,False,Praça Antônio Ferreira Leme,residential,False,91.58300000000001,,"LINESTRING (-47.9938337 -23.8785588, -47.993815 -23.878564, -47.9934126 -23.8786763, -47.9930047 -23.8787901, -47.9929722 -23.8787992)",,
1001476465,False,Rua Sadamita Iwasaki,secondary,False,32.901,,"LINESTRING (-47.9929722 -23.8787992, -47.9930626 -23.8790833)",,
216844355,False,Praça Antônio Ferreira Leme,residential,True,91.583,,"LINESTRING (-47.9929722 -23.8787992, -47.9930047 -23.8787901, -47.9934126 -23.8786763, -47.993815 -23.878564, -47.9938337 -23.8785588)",,
1001476465,False,Rua Sadamita Iwasaki,secondary,True,78.25,,"LINESTRING (-47.9929722 -23.8787992, -47.992884 -23.878522, -47.9927733 -23.8781586, -47.9927622 -23.8781222)",,
216844347,False,Rua Dante Carraro,residential,True,7.326,,"LINESTRING (-47.995436 -23.8832877, -47.9954132 -23.8832252)",,
216891733,True,Avenida Nestor Fogaça,residential,False,82.355,,"LINESTRING (-47.995436 -23.8832877, -47.9946696 -23.8835274)",,
216838883,False,Rua Armando Sales de Oliveira,residential,False,88.411,,"LINESTRING (-47.9945388 -23.8805991, -47.9937171 -23.8808592)",,
216838883,False,Rua Armando Sales de Oliveira,residential,True,110.635,,"LINESTRING (-47.9945388 -23.8805991, -47.995574 -23.8802926)",,
216844347,False,Rua Dante Carraro,residential,False,115.822,,"LINESTRING (-47.9945388 -23.8805991, -47.9948553 -23.8815997)",,
216844347,False,Rua Dante Carraro,residential,True,76.202,,"LINESTRING (-47.9945388 -23.8805991, -47.9943135 -23.8799455)",,
216848452,False,Rua Governador Pedro de Toledo,residential,False,94.226,,"LINESTRING (-47.9971218 -23.8791036, -47.9962381 -23.8793588)",,
216848452,False,Rua Governador Pedro de Toledo,residential,True,77.947,,"LINESTRING (-47.9971218 -23.8791036, -47.9978514 -23.8788884)",,
1001476468,True,Rua Cônego Francisco Ribeiro,residential,False,64.628,,"LINESTRING (-47.9971218 -23.8791036, -47.9969122 -23.8785549)",,
216645831,False,Rua Edwirges Monteiro,residential,True,66.529,,"LINESTRING (-47.9926599 -23.8798205, -47.992451 -23.8792535)",,
216848450,False,Rua Monsenhor Henrique Volta,residential,False,104.293,,"LINESTRING (-47.9926599 -23.8798205, -47.9916879 -23.8801201)",,
216848450,False,Rua Monsenhor Henrique Volta,residential,True,66.274,,"LINESTRING (-47.9926599 -23.8798205, -47.9932797 -23.879636)",,
216645831,False,Rua Edwirges Monteiro,residential,False,64.563,,"LINESTRING (-47.9926599 -23.8798205, -47.9927568 -23.8801015, -47.9928596 -23.8803716)",,
625989449,True,Rua Comendador José George,residential,False,77.371,,"LINESTRING (-47.9923461 -23.8767301, -47.9916179 -23.876932)",,
1001476466,False,Rua Sadamita Iwasaki,residential,False,52.766,,"LINESTRING (-47.9923461 -23.8767301, -47.9924843 -23.8771875)",,
216848452,False,Rua Governador Pedro de Toledo,residential,False,60.333,,"LINESTRING (-47.9984106 -23.8787069, -47.9978514 -23.8788884)",,
216848452,False,Rua Governador Pedro de Toledo,residential,True,99.436,,"LINESTRING (-47.9984106 -23.8787069, -47.9993373 -23.8784212)",,
571466494,True,Rua Siqueira Campos,secondary,False,63.349,,"LINESTRING (-47.9984106 -23.8787069, -47.9982342 -23.8781605)",,
170177552,False,Rua Monsenhor Henrique Volta,residential,False,62.248,,"LINESTRING (-47.9976538 -23.8783386, -47.9982342 -23.8781605)",,
625989445,True,Rua Doutor Júlio Prestes,secondary,False,64.352,,"LINESTRING (-47.9976538 -23.8783386, -47.9978514 -23.8788884)",,
216844347,False,Rua Dante Carraro,residential,False,66.186,,"LINESTRING (-47.994126 -23.8793755, -47.9943135 -23.8799455)",,
216844347,False,Rua Dante Carraro,residential,True,64.58,,"LINESTRING (-47.994126 -23.8793755, -47.9939309 -23.8788228)",,
216848450,False,Rua Monsenhor Henrique Volta,residential,False,90.794,,"LINESTRING (-47.994126 -23.8793755, -47.9932797 -23.879636)",,
216848450,False,Rua Monsenhor Henrique Volta,residential,True,109.472,,"LINESTRING (-47.994126 -23.8793755, -47.9951516 -23.8790759)",,
