osmid,oneway,name,highway,maxspeed,reversed,length,lanes,ref,bridge,geometry,junction,access
776900497,True,Ponte Municipal Fernando de Abreu,secondary,,False,24.77,,,,"LINESTRING (-41.1111383 -20.8505364, -41.1111061 -20.8504315, -41.111074 -20.8503219)",,
25729397,False,Rua Antônio Penedo,secondary,,False,7.178,,ES-164,,"LINESTRING (-41.1142249 -20.8498237, -41.1142459 -20.8498852)",,
136556371,True,Rua Rui Barbosa,secondary,,False,103.50500000000001,,ES-164,,"LINESTRING (-41.1142249 -20.8498237, -41.1141694 -20.8496985, -41.114147 -20.8495745, -41.1141301 -20.8494221, -41.1141099 -20.8492545, -41.1140774 -20.8491555, -41.1140204 -20.8490647, -41.1139733 -20.848933)",,
136556365,False,Praça Jerônimo Monteiro,secondary,,False,24.753,,ES-164,,"LINESTRING (-41.1137898 -20.8484411, -41.1137123 -20.8482306)",,
109863759,True,Praça Jerônimo Monteiro,secondary,,False,38.153999999999996,,,,"LINESTRING (-41.1137898 -20.8484411, -41.1137343 -20.8484599, -41.1136291 -20.84851, -41.1135391 -20.8485582, -41.113471 -20.8486078)",,
1024108050,True,Praça Jerônimo Monteiro,tertiary,,False,152.091,,,,"LINESTRING (-41.1118704 -20.8488227, -41.1119096 -20.8487639, -41.1119782 -20.8486888, -41.1120446 -20.8486311, -41.1120961 -20.8485914, -41.1121607 -20.848553, -41.1122392 -20.8485229, -41.112338 -20.8485011, -41.1129556 -20.848412, -41.1131901 -20.8483711)",,
"[40037976, 136569150, 40037975]",True,"['Rua Coronel Francisco Braga', 'Ponte de Ferro']",secondary,40,False,345.277,1,ES-164,yes,"LINESTRING (-41.1159711 -20.8481824, -41.1157149 -20.8476532, -41.1152451 -20.8467276, -41.1149194 -20.8463721, -41.1147934 -20.8462616, -41.1146513 -20.8461863, -41.1143336 -20.8460983, -41.114136 -20.846078, -41.1138982 -20.8460753)",,
"[682288625, 1025614253]",True,"['Rua Capitão Deslandes', 'Praça Jerônimo Monteiro']",secondary,,False,232.23899999999998,1,,,"LINESTRING (-41.1159711 -20.8481824, -41.1158855 -20.8481347, -41.115816 -20.8481094, -41.1157362 -20.8481014, -41.1156038 -20.8481173, -41.1147755 -20.8482569, -41.1143478 -20.848333, -41.113853 -20.8484289, -41.1137898 -20.8484411)",,
292772614,False,,secondary,40,False,11.796,,ES-164,,"LINESTRING (-41.1138982 -20.8460753, -41.113973 -20.8459955)",,
118377256,True,Avenida Pinheiro Junior,secondary,40,False,72.224,,ES-164,,"LINESTRING (-41.1138982 -20.8460753, -41.1137641 -20.8462386, -41.1135794 -20.8464008, -41.1135184 -20.8464509, -41.1133887 -20.8465004)",,
553335467,True,Praça Gilberto Machado,secondary,,False,16.08,,ES-164,,"LINESTRING (-41.1147359 -20.8519001, -41.1146724 -20.8518847, -41.1145978 -20.8518391)",roundabout,
553335467,True,Praça Gilberto Machado,secondary,,False,20.492,,ES-164,,"LINESTRING (-41.1145254 -20.8516569, -41.1145406 -20.8515969, -41.1145609 -20.8515591, -41.1146189 -20.8514998)",roundabout,
118362137,True,Rua Antônio Penedo,secondary,,False,50.553,2,ES-164,,"LINESTRING (-41.1146189 -20.8514998, -41.1147289 -20.8513641, -41.1147627 -20.8513152, -41.114809 -20.8512173, -41.1148307 -20.8510999)",,
553335461,True,Praça Gilberto Machado,secondary,,False,28.132999999999996,2,ES-164,,"LINESTRING (-41.1146189 -20.8514998, -41.114698 -20.8514627, -41.1147654 -20.8514541, -41.1148286 -20.8514625, -41.1148754 -20.8514799)",roundabout,
25729397,False,Rua Antônio Penedo,secondary,,True,100.372,,ES-164,,"LINESTRING (-41.1148307 -20.8510999, -41.1148158 -20.8507985, -41.1147741 -20.8506847, -41.1147257 -20.8505906, -41.1146678 -20.8505359, -41.1146037 -20.8504511, -41.1144614 -20.8503078)",,
40037983,True,Rua Antônio Penedo,secondary,,False,42.519000000000005,,ES-164,,"LINESTRING (-41.1148307 -20.8510999, -41.1148383 -20.8511977, -41.1148475 -20.8512618, -41.1148566 -20.8513331, -41.1148754 -20.8514799)",,
659581028,False,Rua Moreira,secondary,40,False,50.726,,,,"LINESTRING (-41.109256 -20.8501376, -41.1095073 -20.8497465)",,
659581028,False,Rua Moreira,secondary,40,True,92.591,,,,"LINESTRING (-41.109256 -20.8501376, -41.1089132 -20.8509062)",,
1059617486,True,Rua Aristeu Portugal Neves,residential,,False,53.249,,,,"LINESTRING (-41.109256 -20.8501376, -41.10879 -20.8499384)",,
1026051824,False,Rua Madre Gertrudes,residential,,True,58.694,,,,"LINESTRING (-41.1103253 -20.8487332, -41.1098314 -20.8484771)",,
377233446,True,Avenida Pinheiro Junior,secondary,40,False,103.805,,,,"LINESTRING (-41.1103253 -20.8487332, -41.1100589 -20.8492498, -41.1097733 -20.8494915)",,
659581028,False,Rua Moreira,secondary,40,False,17.104,,,,"LINESTRING (-41.1095073 -20.8497465, -41.1096112 -20.8496272)",,
659581028,False,Rua Moreira,secondary,40,True,50.726,,,,"LINESTRING (-41.1095073 -20.8497465, -41.109256 -20.8501376)",,
136556365,False,Praça Jerônimo Monteiro,secondary,,True,24.753,,ES-164,,"LINESTRING (-41.1137123 -20.8482306, -41.1137898 -20.8484411)",,
855943245,True,,residential,,False,19.195,,,,"LINESTRING (-41.1086117 -20.8481721, -41.1084339 -20.8481253)",,
1099174523,False,Rua Ubaldo Caetano Goncalves,residential,40,False,137.03199999999998,,,,"LINESTRING (-41.1086117 -20.8481721, -41.1088079 -20.8483125, -41.1088871 -20.8483682, -41.1089622 -20.8484044, -41.1090699 -20.8484483, -41.1092517 -20.8484928, -41.1093722 -20.8485043, -41.1095199 -20.848508, -41.1096379 -20.8485034, -41.1098314 -20.8484771)",,
118377256,True,Avenida Pinheiro Junior,secondary,40,False,53.30200000000001,,ES-164,,"LINESTRING (-41.1133887 -20.8465004, -41.1132944 -20.8465206, -41.113203 -20.846552, -41.1129084 -20.8466659)",,
853229936,True,Avenida Monte Castelo,residential,,False,17.267,,,,"LINESTRING (-41.106608 -20.8477977, -41.1066783 -20.847657)",,
853229937,True,Avenida Monte Castelo,residential,,False,33.244,,,,"LINESTRING (-41.106608 -20.8477977, -41.1067099 -20.8477593, -41.1069 -20.8476758)",,
136556369,True,Praça Jerônimo Monteiro,secondary,,False,17.618000000000002,,,,"LINESTRING (-41.1133979 -20.8484692, -41.1134173 -20.848489, -41.1134489 -20.8485266, -41.113471 -20.8486078)",,
341054768,False,Avenida Monte Castelo,tertiary,40,True,4.346,,BR-482,,"LINESTRING (-41.1069418 -20.8476771, -41.1069 -20.8476758)",,
940637471,True,Rua Ubaldo Caetano Goncalves,residential,40,False,13.869,,,,"LINESTRING (-41.1069418 -20.8476771, -41.1070733 -20.8476558)",,
292762429,False,Rua Maracajá,residential,,False,16.041,,,,"LINESTRING (-41.1077672 -20.8476524, -41.1078388 -20.8477802)",,
292762429,False,Rua Maracajá,residential,,True,57.075,,,,"LINESTRING (-41.1077672 -20.8476524, -41.1074415 -20.8472391)",,
940637471,True,Rua Ubaldo Caetano Goncalves,residential,40,False,20.934,,,,"LINESTRING (-41.1077672 -20.8476524, -41.1079641 -20.8476922)",,
109863664,True,Avenida Monte Castelo,tertiary,40,False,3.66,,BR-482,,"LINESTRING (-41.1084339 -20.8481253, -41.1084078 -20.8481032)",,
"[109863677, 136556693, 109863663]",True,Ponte Carin Tanure,secondary,,False,190.52400000000003,,ES-164,yes,"LINESTRING (-41.1129084 -20.8466659, -41.1130291 -20.8469857, -41.1133074 -20.8480632, -41.1133367 -20.8481803, -41.1133739 -20.8483217)",,
377233446,True,Avenida Pinheiro Junior,secondary,40,False,170.425,,,,"LINESTRING (-41.1129084 -20.8466659, -41.1123691 -20.8468709, -41.1114005 -20.8472683)",,
118362097,False,Rua Estrela do Norte,residential,,True,61.112,,,,"LINESTRING (-41.1130054 -20.8524192, -41.1135786 -20.8522962)",,
690498572,True,Rua Estrela do Norte,residential,,False,25.152,,,,"LINESTRING (-41.1130054 -20.8524192, -41.1127674 -20.8524604)",,
118362130,False,Rua Lauro Viana,residential,,True,247.03499999999997,,,,"LINESTRING (-41.1147379 -20.8490967, -41.1146995 -20.8492132, -41.1146638 -20.8493375, -41.1146813 -20.8494407, -41.1147471 -20.8495193, -41.1154637 -20.8501792, -41.1155455 -20.8502544, -41.1155986 -20.8503346, -41.115636 -20.8504244, -41.1156181 -20.850587, -41.1155299 -20.8507112, -41.1154105 -20.8508963)",,
118362097,False,Rua Estrela do Norte,residential,,False,91.548,,,,"LINESTRING (-41.1142955 -20.8518537, -41.1141185 -20.8520446, -41.1140102 -20.8521258, -41.1138238 -20.8522223, -41.1137098 -20.8522686, -41.1135786 -20.8522962)",,
329014883,True,Rua Estrela do Norte,residential,,False,32.480999999999995,2,,,"LINESTRING (-41.1142955 -20.8518537, -41.1143668 -20.8517817, -41.1144479 -20.8517243, -41.1145254 -20.8516569)",,
118362157,False,Rua Eduardo Gomes,residential,,True,12.909,,,,"LINESTRING (-41.1112297 -20.8467872, -41.1111677 -20.8466866)",,
109863683,False,Rua Ubaldo Caetano Goncalves,residential,40,True,243.423,,,,"LINESTRING (-41.1112297 -20.8467872, -41.110945 -20.8471453, -41.1107996 -20.8473921, -41.1106605 -20.8476644, -41.110405 -20.8480895, -41.1102939 -20.8482141, -41.1101418 -20.8483279, -41.1099385 -20.8484422, -41.1098748 -20.8484628, -41.1098314 -20.8484771)",,
1150594007,True,Rua Ubaldo Caetano Goncalves,residential,40,False,255.406,,,,"LINESTRING (-41.1112297 -20.8467872, -41.1113481 -20.846681, -41.111516 -20.846567, -41.1117423 -20.8464738, -41.1119881 -20.8464395, -41.1123862 -20.8464265, -41.1129013 -20.8463535, -41.1135408 -20.8461636)",,
118362042,True,Praça Mauro Toledo Machado,residential,,False,22.306,,,,"LINESTRING (-41.1143032 -20.8508849, -41.1143279 -20.8508769, -41.1143535 -20.8508772, -41.114378 -20.8508857, -41.1144016 -20.8509059, -41.1144113 -20.8509236, -41.1144154 -20.8509478, -41.1144137 -20.8509615, -41.1144037 -20.8509842, -41.1143936 -20.8509961)",roundabout,
1025614259,True,Praça Mauro Toledo Machado,residential,,False,41.698,,,,"LINESTRING (-41.1143032 -20.8508849, -41.1141809 -20.8509028, -41.113908 -20.8509498)",,
118362035,True,Rua Lauro Viana,residential,,False,23.720999999999997,,,,"LINESTRING (-41.1149306 -20.8515173, -41.1149645 -20.8515044, -41.1150136 -20.8514792, -41.1151027 -20.8513836)",,
118362073,True,Praça Gilberto Machado,secondary,,False,15.416,2,ES-164,,"LINESTRING (-41.1149306 -20.8515173, -41.1149719 -20.8515671, -41.1149995 -20.8516382)",roundabout,
118362020,True,Rua Estrela do Norte,residential,,False,31.726,2,,,"LINESTRING (-41.1145978 -20.8518391, -41.1144626 -20.8518309, -41.1143796 -20.8518337, -41.1142955 -20.8518537)",,
553335467,True,Praça Gilberto Machado,secondary,,False,22.267,,ES-164,,"LINESTRING (-41.1145978 -20.8518391, -41.1145488 -20.8517763, -41.1145279 -20.851716, -41.1145254 -20.8516569)",roundabout,
1063636855,False,Rua Doutor Raulino de Oliveira,residential,,False,41.881,,,,"LINESTRING (-41.1130859 -20.8495873, -41.1134521 -20.8497446)",,
25300845,True,Rua Costa Pereira,secondary,,False,49.968,,,,"LINESTRING (-41.1130859 -20.8495873, -41.1130096 -20.8497705, -41.1128783 -20.8499915)",,
118362130,False,Rua Lauro Viana,residential,,False,62.921,,,,"LINESTRING (-41.1151027 -20.8513836, -41.1154105 -20.8508963)",,
136635409,True,Rua Lauro Viana,residential,,False,30.290999999999997,,,,"LINESTRING (-41.1151027 -20.8513836, -41.115071 -20.8514505, -41.1150449 -20.8515176, -41.1149995 -20.8516382)",,
118362073,True,Praça Gilberto Machado,secondary,,False,7.085,2,ES-164,,"LINESTRING (-41.1148754 -20.8514799, -41.1149306 -20.8515173)",roundabout,
25729397,False,Rua Antônio Penedo,secondary,,False,100.372,,ES-164,,"LINESTRING (-41.1144614 -20.8503078, -41.1146037 -20.8504511, -41.1146678 -20.8505359, -41.1147257 -20.8505906, -41.1147741 -20.8506847, -41.1148158 -20.8507985, -41.1148307 -20.8510999)",,
25729397,False,Rua Antônio Penedo,secondary,,True,52.123,,ES-164,,"LINESTRING (-41.1144614 -20.8503078, -41.1143173 -20.8500479, -41.1142679 -20.8499454, -41.1142459 -20.8498852)",,
118362073,True,Praça Gilberto Machado,secondary,,False,8.985,2,ES-164,,"LINESTRING (-41.1149995 -20.8516382, -41.1149992 -20.851719)",roundabout,
118362097,False,Rua Estrela do Norte,residential,,False,61.112,,,,"LINESTRING (-41.1135786 -20.8522962, -41.1130054 -20.8524192)",,
118362097,False,Rua Estrela do Norte,residential,,True,91.548,,,,"LINESTRING (-41.1135786 -20.8522962, -41.1137098 -20.8522686, -41.1138238 -20.8522223, -41.1140102 -20.8521258, -41.1141185 -20.8520446, -41.1142955 -20.8518537)",,
118362150,True,Rua Nestor Gomes,residential,,False,91.50200000000001,,,,"LINESTRING (-41.1140185 -20.8517357, -41.1140639 -20.8516044, -41.114084 -20.8515204, -41.1141457 -20.8514152, -41.1143936 -20.8509961)",,
151873344,True,Rua Estrela do Norte,residential,,False,95.71,,,,"LINESTRING (-41.1122791 -20.8525357, -41.1114439 -20.8521728)",,
136650590,False,Rua Vinte e Cinco de Março,tertiary,,False,204.553,,,,"LINESTRING (-41.1101108 -20.8521055, -41.1111383 -20.8505364)",,
1026051831,False,Rua Araújo Machado,residential,,False,43.026,,,,"LINESTRING (-41.1101108 -20.8521055, -41.1097577 -20.8519034)",,
118362129,True,Rua Araújo Machado,residential,,False,122.09199999999998,,,,"LINESTRING (-41.1101108 -20.8521055, -41.1105283 -20.8523382, -41.110585 -20.8523671, -41.1106599 -20.8523818, -41.1110332 -20.8523731, -41.1112074 -20.8523786)",,
377233446,True,Avenida Pinheiro Junior,secondary,40,False,202.529,,,,"LINESTRING (-41.1114005 -20.8472683, -41.111192 -20.8473914, -41.1109796 -20.8475577, -41.1108511 -20.8476947, -41.1107192 -20.8479164, -41.1105963 -20.8481924, -41.1103253 -20.8487332)",,
940641015,True,Rua Eduardo Gomes,residential,,False,56.364000000000004,,,,"LINESTRING (-41.1114005 -20.8472683, -41.1113165 -20.8470348, -41.1112297 -20.8467872)",,
40037981,True,Avenida Francisco Lacerda de Aguiar,secondary,,False,92.642,,ES-164,,"LINESTRING (-41.1149611 -20.8518046, -41.1149682 -20.8518641, -41.1149888 -20.8519341, -41.1150261 -20.8520002, -41.1154093 -20.8525136)",,
553335460,True,Praça Gilberto Machado,secondary,,False,26.839,,ES-164,,"LINESTRING (-41.1149611 -20.8518046, -41.1149202 -20.8518473, -41.1148271 -20.8518937, -41.1147359 -20.8519001)",roundabout,
136556370,True,Praça Jerônimo Monteiro,tertiary,,False,19.874,,,,"LINESTRING (-41.1131901 -20.8483711, -41.1133739 -20.8483217)",,
553335462,True,Praça Jerônimo Monteiro,tertiary,,False,24.215000000000003,2,,,"LINESTRING (-41.1131901 -20.8483711, -41.1132957 -20.8484156, -41.1133979 -20.8484692)",,
25300845,True,Rua Costa Pereira,secondary,,False,119.303,,,,"LINESTRING (-41.113471 -20.8486078, -41.1133116 -20.8487549, -41.1132576 -20.8488397, -41.1132348 -20.8489192, -41.1131713 -20.8492324, -41.1131407 -20.8493705, -41.1130859 -20.8495873)",,
25300868,True,Rua Dona Joana,secondary,,False,26.311,,,,"LINESTRING (-41.1120757 -20.8510511, -41.1120065 -20.8510147, -41.1118604 -20.8509405, -41.1118539 -20.850937)",,
1063640617,True,Rua Costa Pereira,tertiary,,False,34.306,,,,"LINESTRING (-41.1120757 -20.8510511, -41.1119427 -20.8512218, -41.1118714 -20.8512928)",,
136556371,True,Rua Rui Barbosa,secondary,,False,57.944,,ES-164,,"LINESTRING (-41.1139733 -20.848933, -41.113797 -20.8484694, -41.1137898 -20.8484411)",,
136634020,True,Rua Isidoro Barbieri,residential,,False,209.741,,,,"LINESTRING (-41.1139733 -20.848933, -41.1137842 -20.8489819, -41.1137306 -20.849002, -41.1137105 -20.8490258, -41.1137105 -20.8490803, -41.1137665 -20.8495436, -41.1137693 -20.8496122, -41.1137761 -20.8496788, -41.1137908 -20.8497769, -41.113825 -20.8499552, -41.1138472 -20.8500571, -41.1138795 -20.8501921, -41.1138887 -20.8502782, -41.1139009 -20.8504645, -41.1139093 -20.8505148, -41.1139415 -20.8505492, -41.1140077 -20.8505819)",,
118362118,True,Rua Doutor Elimario Costa Imperial,residential,,False,56.139,,,,"LINESTRING (-41.1140077 -20.8505819, -41.1144614 -20.8503078)",,
118362118,True,Rua Doutor Elimario Costa Imperial,residential,,False,44.027,,,,"LINESTRING (-41.113908 -20.8509498, -41.1139219 -20.8509118, -41.1139233 -20.8508465, -41.1139205 -20.8508014, -41.1139229 -20.8507431, -41.1139283 -20.8506768, -41.1139704 -20.8506277, -41.1140077 -20.8505819)",,
699919460,False,Rua Doutor Elimário Costa Imperial,residential,,True,33.561,,,,"LINESTRING (-41.113908 -20.8509498, -41.1138068 -20.8509717, -41.1135952 -20.8510248)",,
"[118362150, 118362017, 118362142]",True,"['Rua Nestor Gomes', 'Rua Konrad Adenauer']",residential,,False,160.728,,,yes,"LINESTRING (-41.1152518 -20.8524602, -41.1151302 -20.8524311, -41.1148555 -20.8523634, -41.1145887 -20.8523096, -41.1142978 -20.8521554, -41.1142284 -20.8520609, -41.1141931 -20.8520019, -41.1140841 -20.8518177, -41.1140185 -20.8517357)",,
545472250,True,Avenida Francisco Lacerda de Aguiar,secondary,,False,83.90500000000002,,ES-164,,"LINESTRING (-41.1152518 -20.8524602, -41.114949 -20.8520556, -41.11489 -20.8519816, -41.1148471 -20.8519415, -41.1147359 -20.8519001)",,
118362042,True,Praça Mauro Toledo Machado,residential,,False,26.717999999999996,,,,"LINESTRING (-41.1143936 -20.8509961, -41.1143655 -20.8510129, -41.1143361 -20.851017, -41.1143057 -20.8510094, -41.1142847 -20.8509947, -41.1142727 -20.8509786, -41.114265 -20.8509552, -41.1142664 -20.8509307, -41.1142728 -20.8509143, -41.1142886 -20.8508948, -41.1143032 -20.8508849)",roundabout,
118362073,True,Praça Gilberto Machado,secondary,,False,10.309,2,ES-164,,"LINESTRING (-41.1149992 -20.851719, -41.1149611 -20.8518046)",roundabout,
378003585,False,,residential,,True,49.407,,,,"LINESTRING (-41.1149992 -20.851719, -41.1154744 -20.8517042)",,
118362130,False,Rua Lauro Viana,residential,,True,62.921,,,,"LINESTRING (-41.1154105 -20.8508963, -41.1151027 -20.8513836)",,
118362130,False,Rua Lauro Viana,residential,,False,247.03500000000003,,,,"LINESTRING (-41.1154105 -20.8508963, -41.1155299 -20.8507112, -41.1156181 -20.850587, -41.115636 -20.8504244, -41.1155986 -20.8503346, -41.1155455 -20.8502544, -41.1154637 -20.8501792, -41.1147471 -20.8495193, -41.1146813 -20.8494407, -41.1146638 -20.8493375, -41.1146995 -20.8492132, -41.1147379 -20.8490967)",,
173689871,False,Rua Dom Fernando,residential,,False,133.374,,,,"LINESTRING (-41.1066232 -20.8518766, -41.1075499 -20.8510467)",,
25729397,False,Rua Antônio Penedo,secondary,,True,7.178,,ES-164,,"LINESTRING (-41.1142459 -20.8498852, -41.1142249 -20.8498237)",,
25729397,False,Rua Antônio Penedo,secondary,,False,52.123,,ES-164,,"LINESTRING (-41.1142459 -20.8498852, -41.1142679 -20.8499454, -41.1143173 -20.8500479, -41.1144614 -20.8503078)",,
136635407,True,Rua José Paes Barreto,residential,,False,172.71699999999998,,,,"LINESTRING (-41.1142459 -20.8498852, -41.1142949 -20.8498799, -41.114332 -20.8498805, -41.1143579 -20.8498831, -41.1143773 -20.8498883, -41.1144004 -20.8498994, -41.1144222 -20.8499187, -41.1149901 -20.850316, -41.1150511 -20.8503712, -41.1151155 -20.8504276, -41.1151584 -20.8504852, -41.115255 -20.8507309, -41.1152979 -20.850781, -41.1154105 -20.8508963)",,
137486058,False,,residential,,False,61.399,,,,"LINESTRING (-41.1114839 -20.8520862, -41.1108985 -20.8520112)",,
382511352,False,Rua Costa Pereira,tertiary,,False,10.488,,,,"LINESTRING (-41.1114839 -20.8520862, -41.1114439 -20.8521728)",,
382511352,False,Rua Costa Pereira,tertiary,,True,34.669,,,,"LINESTRING (-41.1114839 -20.8520862, -41.1116246 -20.8518035)",,
137486058,False,,residential,,True,61.399,,,,"LINESTRING (-41.1108985 -20.8520112, -41.1114839 -20.8520862)",,
151808670,False,Rua Brahim Depes,residential,,False,49.472,2,,,"LINESTRING (-41.1156931 -20.8457535, -41.1156784 -20.8453088)",,
151808670,False,Rua Brahim Depes,residential,,True,5.982,2,,,"LINESTRING (-41.1156931 -20.8457535, -41.115693 -20.8458073)",,
324896534,False,Rua Brahim Depes,secondary,40,True,93.285,,ES-164,,"LINESTRING (-41.115864 -20.844488, -41.1156784 -20.8453088)",,
151808670,False,Rua Brahim Depes,residential,,True,49.472,2,,,"LINESTRING (-41.1156784 -20.8453088, -41.1156931 -20.8457535)",,
324896534,False,Rua Brahim Depes,secondary,40,False,93.285,,ES-164,,"LINESTRING (-41.1156784 -20.8453088, -41.115864 -20.844488)",,
1025614261,True,Rua Anacleto Ramos,residential,,False,31.673,,,,"LINESTRING (-41.1156784 -20.8453088, -41.1154038 -20.8451852)",,
324896556,False,Rua Alziro Viana,secondary,40,False,210.503,,ES-164,,"LINESTRING (-41.1156784 -20.8453088, -41.1156465 -20.8453429, -41.1149542 -20.8459958, -41.114863 -20.8460309, -41.114745 -20.8460397, -41.1145237 -20.8460079, -41.1142971 -20.8459841, -41.1141361 -20.845982, -41.113973 -20.8459955)",,
1063636854,False,Rua Doutor Raulino de Oliveira,residential,,True,23.082,,,,"LINESTRING (-41.1135952 -20.8510248, -41.1136547 -20.8508248)",,
699919459,True,Rua Doutor Raulino de Oliveira,residential,,False,96.337,,,,"LINESTRING (-41.1135952 -20.8510248, -41.1135552 -20.8511447, -41.113566 -20.8512076, -41.1137098 -20.8513774, -41.1138461 -20.8515192, -41.1139112 -20.8515993, -41.1139692 -20.8516692, -41.1140185 -20.8517357)",,
699919460,False,Rua Doutor Elimário Costa Imperial,residential,,False,33.561,,,,"LINESTRING (-41.1135952 -20.8510248, -41.1138068 -20.8509717, -41.113908 -20.8509498)",,
1063636854,False,Rua Doutor Raulino de Oliveira,residential,,False,23.082,,,,"LINESTRING (-41.1136547 -20.8508248, -41.1135952 -20.8510248)",,
1164312035,True,Rua Velha Juliana,residential,,False,61.486,,,,"LINESTRING (-41.1136547 -20.8508248, -41.1131509 -20.8505348)",,
690498572,True,Rua Estrela do Norte,residential,,False,9.894,,,,"LINESTRING (-41.112374 -20.8525285, -41.1122791 -20.8525357)",,
382511352,False,Rua Costa Pereira,tertiary,,True,10.488,,,,"LINESTRING (-41.1114439 -20.8521728, -41.1114839 -20.8520862)",,
382511352,False,Rua Costa Pereira,tertiary,,False,34.548,,,,"LINESTRING (-41.1114439 -20.8521728, -41.1113347 -20.8523109, -41.1112725 -20.8523578, -41.1112074 -20.8523786)",,
172864896,False,Rua Angelo Maria Mignone,residential,,False,73.931,,,,"LINESTRING (-41.1067476 -20.8487243, -41.107212 -20.849228)",,
172864899,True,Rua Capivari,residential,,False,58.903,,,,"LINESTRING (-41.1067476 -20.8487243, -41.1065424 -20.8492181)",,
292760307,False,Rua Coronel Monteiro,residential,,True,93.852,,,,"LINESTRING (-41.1089132 -20.8509062, -41.1080963 -20.8505462)",,
659581028,False,Rua Moreira,secondary,40,False,92.591,,,,"LINESTRING (-41.1089132 -20.8509062, -41.109256 -20.8501376)",,
659581028,False,Rua Moreira,secondary,40,True,143.62800000000001,,,,"LINESTRING (-41.1089132 -20.8509062, -41.1088727 -20.8511132, -41.1086914 -20.8516031, -41.108619 -20.8518729, -41.1085243 -20.8520033, -41.1084311 -20.8520959)",,
292765368,False,Rua Ary Lima,residential,,False,37.874,,,,"LINESTRING (-41.1082788 -20.8497744, -41.1080802 -20.85006)",,
292765368,False,Rua Ary Lima,residential,,True,42.264,,,,"LINESTRING (-41.1082788 -20.8497744, -41.1083477 -20.8496883, -41.1085343 -20.8494788)",,
1068020284,False,Rua Aristeu Portugal Neves,residential,,False,47.382000000000005,,,,"LINESTRING (-41.1082788 -20.8497744, -41.1080789 -20.8497201, -41.1078334 -20.8496886)",,
172864897,True,Rua Ildefonso Viana,residential,,False,29.895,,,,"LINESTRING (-41.1087526 -20.8493102, -41.108995 -20.849455)",,
1025614255,False,Praça Benjamin Silva,residential,,False,29.429,,,,"LINESTRING (-41.1087526 -20.8493102, -41.1085343 -20.8494788)",,
172864896,False,Rua Angelo Maria Mignone,residential,,True,73.931,,,,"LINESTRING (-41.107212 -20.849228, -41.1067476 -20.8487243)",,
292760308,False,Rua Angelo Maria Mignone,residential,,False,49.243,,,,"LINESTRING (-41.107212 -20.849228, -41.1074414 -20.8496155)",,
292765365,False,Rua Agripino de Oliveira,residential,,False,57.457,,,,"LINESTRING (-41.107212 -20.849228, -41.1067771 -20.8495471)",,
292765365,False,Rua Agripino de Oliveira,residential,,True,52.005,,,,"LINESTRING (-41.107212 -20.849228, -41.1076192 -20.8489561)",,
173689871,False,Rua Dom Fernando,residential,,True,50.645,,,,"LINESTRING (-41.1080963 -20.8505462, -41.1077356 -20.8508525)",,
292760307,False,Rua Coronel Monteiro,residential,,False,93.852,,,,"LINESTRING (-41.1080963 -20.8505462, -41.1089132 -20.8509062)",,
"[292765368, 292760307]",False,"['Rua Ary Lima', 'Rua Coronel Monteiro']",residential,,True,78.707,,,,"LINESTRING (-41.1080963 -20.8505462, -41.1078338 -20.8504314, -41.1080802 -20.85006)",,
