osmid,oneway,name,highway,reversed,length,ref,geometry,bridge,junction,lanes,maxspeed
"[305211122, 265853799]",True,"['Rua Barão de Monte Alto', 'Rua Presidente Artur Bernardes']",residential,False,123.487,,"LINESTRING (-42.365532 -21.1309099, -42.3656667 -21.1309098, -42.3657675 -21.1309028, -42.3666232 -21.1308665, -42.3667208 -21.1308561)",,,,
305211122,True,Rua Barão de Monte Alto,residential,False,11.16,,"LINESTRING (-42.36506 -21.1309103, -42.3651676 -21.1309102)",,,,
351659381,False,Rua Doutor Olavo Tostes,residential,True,206.903,,"LINESTRING (-42.36506 -21.1309103, -42.3650702 -21.1290496)",,,,
305211122,True,Rua Barão de Monte Alto,residential,False,49.92,,"LINESTRING (-42.3645787 -21.1309107, -42.36506 -21.1309103)",,,,
351659399,False,Rua Sebastião Abrantes,residential,False,185.108,,"LINESTRING (-42.3645787 -21.1309107, -42.3645579 -21.1292461)",,,,
305211122,True,Rua Barão de Monte Alto,residential,False,45.864,,"LINESTRING (-42.3641365 -21.1309111, -42.3645787 -21.1309107)",,,,
351659377,False,Rua Capitão José Justino,residential,False,156.465,,"LINESTRING (-42.3641365 -21.1309111, -42.3641565 -21.1295041)",,,,
305211122,True,Rua Barão de Monte Alto,residential,False,44.122,,"LINESTRING (-42.3637111 -21.1309124, -42.3641365 -21.1309111)",,,,
351659379,True,Rua Coronel Amador Pinheiro de Barros,tertiary,False,135.972,,"LINESTRING (-42.3637111 -21.1309124, -42.3637185 -21.1296896)",,,,
377923116,False,Praça João Pinheiro,residential,False,40.733000000000004,,"LINESTRING (-42.3637111 -21.1309124, -42.3635723 -21.131035, -42.3635045 -21.1310913, -42.3634623 -21.1311188, -42.3634087 -21.1311425)",,,,
351659383,False,Rua Efigênia Freitas da Silva,tertiary,True,43.214,,"LINESTRING (-42.3667033 -21.1312443, -42.3667171 -21.1310355, -42.3667208 -21.1308561)",,,,
351664393,True,Rua Desembargador Canedo,tertiary,False,37.449,,"LINESTRING (-42.3667033 -21.1312443, -42.366614 -21.1312692, -42.3665904 -21.1313106, -42.3665828 -21.1313376, -42.3665887 -21.1314192, -42.3666057 -21.1315111)",,,,
351664407,True,,tertiary,False,30.113,,"LINESTRING (-42.3667033 -21.1312443, -42.366776 -21.1312559, -42.3669811 -21.1313208)",,,,
351659391,False,Rua Paschoal Bernardino,residential,True,62.175,,"LINESTRING (-42.3634406 -21.1313566, -42.3628852 -21.131567)",,,,
351659391,False,Rua Paschoal Bernardino,residential,False,27.674,,"LINESTRING (-42.3634406 -21.1313566, -42.3635933 -21.1313296, -42.3637028 -21.1313105)",,,,
377923118,False,,residential,False,24.076,,"LINESTRING (-42.3634406 -21.1313566, -42.3634236 -21.1312845, -42.363417 -21.131232, -42.3634087 -21.1311425)",,,,
351659391,False,Rua Paschoal Bernardino,residential,True,27.674,,"LINESTRING (-42.3637028 -21.1313105, -42.3635933 -21.1313296, -42.3634406 -21.1313566)",,,,
1160028277,True,Rua Coronel Amador Pinheiro de Barros,tertiary,False,44.278000000000006,,"LINESTRING (-42.3637028 -21.1313105, -42.3637025 -21.1312265, -42.3637111 -21.1309124)",,,,
351659385,False,Rua Itamuri,residential,True,17.967,,"LINESTRING (-42.3617505 -21.1322922, -42.3619091 -21.1323572)",,,,
351659392,False,Rua Paschoal Bernardino,residential,True,49.212,,"LINESTRING (-42.3617505 -21.1322922, -42.3619643 -21.1318971)",,,,
351659401,False,Rua Severino Dias de Carvalho,residential,False,34.72,,"LINESTRING (-42.3630358 -21.1328807, -42.3627039 -21.13284)",,,,
351659403,False,Rua Vereador Joaquim Leandro,residential,True,49.359,,"LINESTRING (-42.3630358 -21.1328807, -42.3629737 -21.1333208)",,,,
"[351659401, 351659375]",False,"['Rua Severino Dias de Carvalho', 'Rua Alcir Pires Vermelho']",residential,"[False, True]",85.96799999999999,,"LINESTRING (-42.3630358 -21.1328807, -42.3632994 -21.1328976, -42.3633785 -21.1329176, -42.3634133 -21.1329401, -42.3634258 -21.1329573, -42.3634341 -21.132993, -42.3634254 -21.1330383, -42.3633765 -21.1333423)",,,,
351659397,False,Rua Rodrigo de Castro,residential,True,12.179,,"LINESTRING (-42.3625276 -21.1331847, -42.3625141 -21.1332935)",,,,
"[351659401, 351659397]",False,"['Rua Rodrigo de Castro', 'Rua Severino Dias de Carvalho']",residential,"[False, True]",50.092,,"LINESTRING (-42.3625276 -21.1331847, -42.3625497 -21.1329351, -42.3625752 -21.1328682, -42.3626047 -21.1328488, -42.3626422 -21.132835, -42.3627039 -21.13284)",,,,
351659380,False,Rua Doutor Assis Pereira,residential,True,47.765,,"LINESTRING (-42.3625141 -21.1332935, -42.3629737 -21.1333208)",,,,
351659397,False,Rua Rodrigo de Castro,residential,False,12.179,,"LINESTRING (-42.3625141 -21.1332935, -42.3625276 -21.1331847)",,,,
351659397,False,Rua Rodrigo de Castro,residential,True,108.633,,"LINESTRING (-42.3625141 -21.1332935, -42.3623841 -21.1342629)",,,,
351659380,False,Rua Doutor Assis Pereira,residential,False,47.765,,"LINESTRING (-42.3629737 -21.1333208, -42.3625141 -21.1332935)",,,,
351659380,False,Rua Doutor Assis Pereira,residential,True,41.845,,"LINESTRING (-42.3629737 -21.1333208, -42.3633765 -21.1333423)",,,,
351659403,False,Rua Vereador Joaquim Leandro,residential,False,49.359,,"LINESTRING (-42.3629737 -21.1333208, -42.3630358 -21.1328807)",,,,
351659403,False,Rua Vereador Joaquim Leandro,residential,True,110.166,,"LINESTRING (-42.3629737 -21.1333208, -42.3628732 -21.1343071)",,,,
351659375,False,Rua Alcir Pires Vermelho,residential,False,112.596,,"LINESTRING (-42.3633765 -21.1333423, -42.3632625 -21.1343493)",,,,
351659380,False,Rua Doutor Assis Pereira,residential,False,41.845,,"LINESTRING (-42.3633765 -21.1333423, -42.3629737 -21.1333208)",,,,
"[351659401, 351659375]",False,"['Rua Severino Dias de Carvalho', 'Rua Alcir Pires Vermelho']",residential,"[False, True]",85.968,,"LINESTRING (-42.3633765 -21.1333423, -42.3634254 -21.1330383, -42.3634341 -21.132993, -42.3634258 -21.1329573, -42.3634133 -21.1329401, -42.3633785 -21.1329176, -42.3632994 -21.1328976, -42.3630358 -21.1328807)",,,,
351659389,False,Rua Orcar Lisboa,residential,True,50.965,,"LINESTRING (-42.3623841 -21.1342629, -42.3628732 -21.1343071)",,,,
351659397,False,Rua Rodrigo de Castro,residential,False,108.633,,"LINESTRING (-42.3623841 -21.1342629, -42.3625141 -21.1332935)",,,,
351659397,False,Rua Rodrigo de Castro,residential,True,51.149,,"LINESTRING (-42.3623841 -21.1342629, -42.3623371 -21.1347208)",,,,
351659389,False,Rua Orcar Lisboa,residential,False,50.965,,"LINESTRING (-42.3628732 -21.1343071, -42.3623841 -21.1342629)",,,,
351659389,False,Rua Orcar Lisboa,residential,True,40.648,,"LINESTRING (-42.3628732 -21.1343071, -42.3632625 -21.1343493)",,,,
351659403,False,Rua Vereador Joaquim Leandro,residential,False,110.166,,"LINESTRING (-42.3628732 -21.1343071, -42.3629737 -21.1333208)",,,,
351659375,False,Rua Alcir Pires Vermelho,residential,False,50.282,,"LINESTRING (-42.3632625 -21.1343493, -42.3632182 -21.1347996)",,,,
351659375,False,Rua Alcir Pires Vermelho,residential,True,112.596,,"LINESTRING (-42.3632625 -21.1343493, -42.3633765 -21.1333423)",,,,
351659389,False,Rua Orcar Lisboa,residential,False,40.648,,"LINESTRING (-42.3632625 -21.1343493, -42.3628732 -21.1343071)",,,,
351659386,False,Rua José Correa do Prado,residential,True,91.803,,"LINESTRING (-42.3623371 -21.1347208, -42.3632182 -21.1347996)",,,,
351659397,False,Rua Rodrigo de Castro,residential,False,51.149,,"LINESTRING (-42.3623371 -21.1347208, -42.3623841 -21.1342629)",,,,
351659375,False,Rua Alcir Pires Vermelho,residential,True,50.282,,"LINESTRING (-42.3632182 -21.1347996, -42.3632625 -21.1343493)",,,,
351659386,False,Rua José Correa do Prado,residential,False,91.803,,"LINESTRING (-42.3632182 -21.1347996, -42.3623371 -21.1347208)",,,,
351661807,False,Avenida Eudoxia Canedo,residential,True,115.188,,"LINESTRING (-42.3631658 -21.1309081, -42.3631606 -21.1298722)",,,,
1160028276,True,Rua Coronel Marciano Rodrigues,residential,False,56.56,,"LINESTRING (-42.3631658 -21.1309081, -42.3637111 -21.1309124)",,,,
351664402,True,,tertiary,False,20.534,,"LINESTRING (-42.3637844 -21.1287362, -42.3635937 -21.1287858)",,circular,,
351664408,True,,tertiary,False,14.373000000000001,,"LINESTRING (-42.3637844 -21.1287362, -42.3637948 -21.1287887, -42.3638018 -21.1288238, -42.3638096 -21.1288633)",,,,
377923113,True,,tertiary,False,5.713,,"LINESTRING (-42.3636202 -21.1289515, -42.3635855 -21.1289116)",,,,
305211122,True,Rua Barão de Monte Alto,residential,False,37.795,,"LINESTRING (-42.3651676 -21.1309102, -42.365532 -21.1309099)",,,,
1160028276,True,Rua Coronel Marciano Rodrigues,residential,False,118.045,,"LINESTRING (-42.3620277 -21.1309154, -42.3631658 -21.1309081)",,,,
894518685,False,Rua José Maximo Ribeiro,tertiary,False,77.13,,"LINESTRING (-42.3676954 -21.1315114, -42.3672875 -21.1314181, -42.3669811 -21.1313208)",,,,
894518685,False,Rua José Maximo Ribeiro,tertiary,True,201.80599999999998,,"LINESTRING (-42.3676954 -21.1315114, -42.3693904 -21.1320088, -42.369546 -21.1320699)",,,,
351661846,True,Rua Desembargador Canedo,tertiary,False,65.499,,"LINESTRING (-42.3666057 -21.1315111, -42.3663164 -21.1320347)",,,,
351664389,False,Rua Paulo Pacheco de Medeiros,residential,True,119.49600000000001,,"LINESTRING (-42.3666057 -21.1315111, -42.3666622 -21.1315776, -42.3673516 -21.132107, -42.3674612 -21.132226)",,,,
351659392,False,Rua Paschoal Bernardino,residential,False,49.212,,"LINESTRING (-42.3619643 -21.1318971, -42.3617505 -21.1322922)",,,,
351664404,True,Rua Paschoal Bernardino,residential,False,11.376,,"LINESTRING (-42.3619643 -21.1318971, -42.3619694 -21.1317949)",,,,
351659392,False,Rua Paschoal Bernardino,residential,True,41.277,,"LINESTRING (-42.3619643 -21.1318971, -42.362055 -21.1317761, -42.3621996 -21.1315978)",,,,
